gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity	segment
gene:TraesCS2A03G0510300	Chr2A	269744598	269746399	-	269745498	Chr2A	243634081	243635882	+	243634981	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A03G0510400	Chr2A	269802991	269803272	+	269803131	Chr2A	243589427	243589708	-	243589567	1.0	0.996	rearrangement:Chr2A_block1
gene:TraesCS2A03G0512600	Chr2A	271368084	271368485	-	271368284	Chr2A	241856394	241856795	+	241856594	1.0	0.997	rearrangement:Chr2A_block1
gene:TraesCS2A03G0512800	Chr2A	272339365	272350928	-	272345146	Chr2A	240861533	240873103	+	240867318	1.0	0.999	rearrangement:Chr2A_block1
gene:TraesCS2A03G0513100	Chr2A	272435285	272436223	+	272435754	Chr2A	240767595	240768533	-	240768064	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A03G0513200	Chr2A	273004876	273006771	-	273005823	Chr2A	240185988	240187883	+	240186935	1.0	0.997	rearrangement:Chr2A_block1
gene:TraesCS2A03G0513500	Chr2A	273428692	273438400	+	273433546	Chr2A	239755649	239765635	-	239760642	1.0	0.999	rearrangement:Chr2A_block1
gene:TraesCS2A03G0513900	Chr2A	273708897	273709732	-	273709314	Chr2A	239497458	239498293	+	239497875	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A03G0514700	Chr2A	274726972	274735840	-	274731406	Chr2A	238460541	238469406	+	238464973	1.0	0.995	rearrangement:Chr2A_block1
gene:TraesCS2A03G0514800	Chr2A	274899284	274905261	+	274902272	Chr2A	238280749	238286647	-	238283698	0.929	0.927	rearrangement:Chr2A_block1
gene:TraesCS2A03G0515500	Chr2A	276306422	276308724	-	276307573	Chr2A	236703718	236706020	+	236704869	1.0	0.992	rearrangement:Chr2A_block1
gene:TraesCS2A03G0515800	Chr2A	276319926	276336381	+	276328153	Chr2A	236675835	236692443	-	236684139	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A03G0516000	Chr2A	276336265	276338740	-	276337502	Chr2A	236673457	236675951	+	236674704	0.999	0.997	rearrangement:Chr2A_block1
gene:TraesCS2A03G0516800	Chr2A	277341958	277345468	-	277343713	Chr2A	235609872	235613377	+	235611624	1.0	0.991	rearrangement:Chr2A_block1
gene:TraesCS2A03G0517100	Chr2A	277461640	277463524	+	277462582	Chr2A	235474768	235476652	-	235475710	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A03G0517600	Chr2A	277773792	277788371	-	277781081	Chr2A	235203218	235217904	+	235210561	0.996	0.995	rearrangement:Chr2A_block1
gene:TraesCS2A03G0518000	Chr2A	279828898	279829260	+	279829079	Chr2A	233079159	233079521	-	233079340	1.0	0.991	rearrangement:Chr2A_block1
gene:TraesCS2A03G0518100	Chr2A	279829045	279829296	-	279829170	Chr2A	233079123	233079374	+	233079248	1.0	0.996	rearrangement:Chr2A_block1
gene:TraesCS2A03G0518200	Chr2A	280403666	280410282	-	280406974	Chr2A	232511742	232518358	+	232515050	1.0	0.998	rearrangement:Chr2A_block1
gene:TraesCS2A03G0518700	Chr2A	280747469	280748075	+	280747772	Chr2A	232140805	232141411	-	232141108	1.0	0.997	rearrangement:Chr2A_block1
gene:TraesCS2A03G0518800	Chr2A	280750334	280753153	-	280751743	Chr2A	232135662	232138485	+	232137073	1.0	0.999	rearrangement:Chr2A_block1
gene:TraesCS2A03G0519200	Chr2A	280914390	280914641	+	280914515	Chr2A	231971022	231971273	-	231971147	1.0	0.996	rearrangement:Chr2A_block1
gene:TraesCS2A03G0519400	Chr2A	280914794	280914910	+	280914852	Chr2A	231970752	231970868	-	231970810	1.0	0.991	rearrangement:Chr2A_block1
gene:TraesCS2A03G0519800	Chr2A	281330019	281330457	+	281330238	Chr2A	231548010	231548448	-	231548229	1.0	0.992	rearrangement:Chr2A_block1
gene:TraesCS2A03G0520000	Chr2A	281607073	281609215	-	281608144	Chr2A	231273788	231275930	+	231274859	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A03G0520900	Chr2A	282067322	282073336	+	282070329	Chr2A	230813866	230819881	-	230816873	1.0	0.998	rearrangement:Chr2A_block1
gene:TraesCS2A03G0521000	Chr2A	282072567	282077256	-	282074911	Chr2A	230809946	230814635	+	230812290	1.0	0.999	rearrangement:Chr2A_block1
gene:TraesCS2A03G0521100	Chr2A	282079895	282083971	-	282081933	Chr2A	230803230	230807306	+	230805268	1.0	0.995	rearrangement:Chr2A_block1
gene:TraesCS2A03G0521200	Chr2A	282833435	282833752	+	282833593	Chr2A	230117853	230118170	-	230118011	1.0	0.993	rearrangement:Chr2A_block1
gene:TraesCS2A03G0521300	Chr2A	282904144	282909390	-	282906767	Chr2A	230038230	230043475	+	230040852	1.0	0.997	rearrangement:Chr2A_block1
gene:TraesCS2A03G0521900	Chr2A	282935186	282957272	-	282946229	Chr2A	229993567	230014654	+	230004110	1.0	0.999	rearrangement:Chr2A_block1
gene:TraesCS2A03G0522300	Chr2A	283388554	283393230	-	283390892	Chr2A	229566606	229571279	+	229568942	1.0	0.999	rearrangement:Chr2A_block1
gene:TraesCS2A03G0522500	Chr2A	283393999	283396274	-	283395136	Chr2A	229563562	229565837	+	229564699	1.0	0.998	rearrangement:Chr2A_block1
gene:TraesCS2A03G0522600	Chr2A	283400390	283408134	-	283404262	Chr2A	229551331	229559075	+	229555203	1.0	0.999	rearrangement:Chr2A_block1
gene:TraesCS2A03G0559600	Chr2A	339018560	339027649	-	339023104	Chr2A	326469835	326478570	+	326474202	1.0	0.994	rearrangement:Chr2A_block3
gene:TraesCS2A03G0560100	Chr2A	339526696	339529695	+	339528195	Chr2A	325954101	325957100	-	325955600	1.0	0.997	rearrangement:Chr2A_block3
gene:TraesCS2A03G0560500	Chr2A	339929220	339929591	-	339929405	Chr2A	325592845	325593216	+	325593030	1.0	0.991	rearrangement:Chr2A_block3
gene:TraesCS2A03G0560600	Chr2A	339943022	339948203	+	339945612	Chr2A	325574253	325579434	-	325576843	1.0	0.993	rearrangement:Chr2A_block3
gene:TraesCS2A03G0560800	Chr2A	339945745	339946116	-	339945930	Chr2A	325576340	325576711	+	325576525	1.0	0.997	rearrangement:Chr2A_block3
gene:TraesCS2A03G0561100	Chr2A	339949822	339950072	-	339949947	Chr2A	325572384	325572634	+	325572509	1.0	0.987	rearrangement:Chr2A_block3
gene:TraesCS2A03G0561200	Chr2A	339951059	339951180	-	339951119	Chr2A	325571277	325571398	+	325571337	1.0	0.983	rearrangement:Chr2A_block3
gene:TraesCS2A03G0561300	Chr2A	339951203	339951316	+	339951259	Chr2A	325571141	325571254	-	325571197	1.0	1.0	rearrangement:Chr2A_block3
gene:TraesCS2A03G0561400	Chr2A	339951495	339951608	+	339951551	Chr2A	325570848	325570961	-	325570904	1.0	1.0	rearrangement:Chr2A_block3
gene:TraesCS2A03G0561700	Chr2A	339952948	339953424	-	339953186	Chr2A	325569032	325569508	+	325569270	1.0	0.997	rearrangement:Chr2A_block3
gene:TraesCS2A03G0561800	Chr2A	339953537	339953929	-	339953733	Chr2A	325568529	325568921	+	325568725	1.0	0.994	rearrangement:Chr2A_block3
gene:TraesCS2A03G0562000	Chr2A	339954785	339954978	-	339954881	Chr2A	325567760	325567953	+	325567856	1.0	1.0	rearrangement:Chr2A_block3
gene:TraesCS2A03G0562200	Chr2A	339956123	339957174	+	339956648	Chr2A	325565639	325566690	-	325566164	1.0	0.992	rearrangement:Chr2A_block3
gene:TraesCS2A03G0563000	Chr2A	339963627	339963788	+	339963707	Chr2A	325559023	325559184	-	325559103	1.0	0.993	rearrangement:Chr2A_block3
gene:TraesCS2A03G0564000	Chr2A	339968400	339968576	-	339968488	Chr2A	325554238	325554414	+	325554326	1.0	1.0	rearrangement:Chr2A_block3
gene:TraesCS2A03G0564100	Chr2A	339968636	339968890	-	339968763	Chr2A	325553924	325554178	+	325554051	1.0	0.992	rearrangement:Chr2A_block3
gene:TraesCS2A03G0564400	Chr2A	339972845	339973389	+	339973117	Chr2A	325549428	325549972	-	325549700	1.0	0.997	rearrangement:Chr2A_block3
gene:TraesCS2A03G0565400	Chr2A	341773470	341780050	+	341776760	Chr2A	323727334	323733916	-	323730625	1.0	0.998	rearrangement:Chr2A_block2
gene:TraesCS2A03G0565600	Chr2A	341967933	341971207	+	341969570	Chr2A	323670364	323673637	-	323672000	1.0	0.998	rearrangement:Chr2A_block2
gene:TraesCS2A03G0565900	Chr2A	342384204	342385348	+	342384776	Chr2A	323231584	323232728	-	323232156	1.0	0.994	rearrangement:Chr2A_block2
gene:TraesCS2A03G0566100	Chr2A	342617216	342622420	+	342619818	Chr2A	322984773	322989976	-	322987374	1.0	0.998	rearrangement:Chr2A_block2
gene:TraesCS2A03G0566200	Chr2A	342645743	342647510	+	342646626	Chr2A	322960093	322961860	-	322960976	1.0	0.99	rearrangement:Chr2A_block2
gene:TraesCS2A03G0001500	Chr2A	471994	473071	-	472532	Chr2A	385878	386957	+	386417	1.0	0.998	collinear
gene:TraesCS2A03G0001600	Chr2A	498907	502516	+	500711	Chr2A	356528	360137	-	358332	1.0	1.0	collinear
gene:TraesCS2A03G0001800	Chr2A	511382	514968	+	513175	Chr2A	344056	347642	-	345849	1.0	0.999	collinear
gene:TraesCS2A03G0001900	Chr2A	523708	527051	+	525379	Chr2A	331892	335235	-	333563	1.0	1.0	collinear
gene:TraesCS2A03G0002000	Chr2A	527668	531424	-	529546	Chr2A	327522	331274	+	329398	1.0	1.0	collinear
gene:TraesCS2A03G0002200	Chr2A	531622	534531	+	533076	Chr2A	322031	324940	-	323485	1.0	1.0	collinear
gene:TraesCS2A03G0002500	Chr2A	560892	563807	-	562349	Chr2A	292586	295501	+	294043	1.0	1.0	collinear
gene:TraesCS2A03G0002600	Chr2A	578869	583401	-	581135	Chr2A	272992	277524	+	275258	1.0	1.0	collinear
gene:TraesCS2A03G0003200	Chr2A	723635	725724	+	724679	Chr2A	199884	201973	-	200928	1.0	1.0	collinear
gene:TraesCS2A03G0003300	Chr2A	728142	730497	+	729319	Chr2A	195816	198171	-	196993	1.0	0.998	collinear
gene:TraesCS2A03G0003600	Chr2A	780091	780912	+	780501	Chr2A	145286	146107	-	145696	1.0	0.997	collinear
gene:TraesCS2A03G0003700	Chr2A	811926	812799	+	812362	Chr2A	113842	114715	-	114278	1.0	1.0	collinear
gene:TraesCS2A03G0003900	Chr2A	884928	885681	+	885304	Chr2A	40942	41695	-	41318	1.0	0.998	collinear
gene:TraesCS2A03G0004500	Chr2A	1228280	1229883	-	1229081	Chr2A	1149793	1151396	+	1150594	1.0	1.0	collinear
gene:TraesCS2A03G0005600	Chr2A	1423029	1424057	-	1423543	Chr2A	977670	978707	+	978188	1.0	0.99	collinear
gene:TraesCS2A03G0005800	Chr2A	1428836	1440401	-	1434618	Chr2A	961206	972860	+	967033	0.999	0.965	collinear
gene:TraesCS2A03G0006300	Chr2A	1665722	1666219	+	1665970	Chr2A	1534109	1534606	+	1534357	1.0	0.995	collinear
gene:TraesCS2A03G0006500	Chr2A	1751281	1752992	+	1752136	Chr2A	1671057	1672768	+	1671912	1.0	0.999	collinear
gene:TraesCS2A03G0006600	Chr2A	1841287	1843264	+	1842275	Chr2A	1761193	1763170	+	1762181	1.0	1.0	collinear
gene:TraesCS2A03G0006700	Chr2A	1848046	1849956	-	1849001	Chr2A	1768008	1769918	-	1768963	1.0	1.0	collinear
gene:TraesCS2A03G0008200	Chr2A	2335769	2337055	-	2336412	Chr2A	2049201	2050487	-	2049844	1.0	0.997	collinear
gene:TraesCS2A03G0008500	Chr2A	2383732	2387967	+	2385849	Chr2A	2094753	2098988	+	2096870	1.0	0.999	collinear
gene:TraesCS2A03G0008600	Chr2A	2393912	2399518	+	2396715	Chr2A	2104935	2110541	+	2107738	1.0	1.0	collinear
gene:TraesCS2A03G0008800	Chr2A	2414503	2415411	-	2414957	Chr2A	2125523	2126431	-	2125977	1.0	1.0	collinear
gene:TraesCS2A03G0009300	Chr2A	2428724	2429761	+	2429242	Chr2A	2140047	2141084	+	2140565	1.0	1.0	collinear
gene:TraesCS2A03G0008900	Chr2A	2418285	2444786	+	2431535	Chr2A	2129299	2156108	+	2142703	1.0	1.0	collinear
gene:TraesCS2A03G0009400	Chr2A	2435620	2439903	-	2437761	Chr2A	2146942	2151225	-	2149083	1.0	1.0	collinear
gene:TraesCS2A03G0009500	Chr2A	2440261	2441887	+	2441074	Chr2A	2151583	2153209	+	2152396	1.0	1.0	collinear
gene:TraesCS2A03G0009600	Chr2A	2465197	2465597	+	2465397	Chr2A	2176279	2176679	+	2176479	1.0	1.0	collinear
gene:TraesCS2A03G0009700	Chr2A	2468253	2470255	+	2469254	Chr2A	2179335	2181337	+	2180336	1.0	1.0	collinear
gene:TraesCS2A03G0009900	Chr2A	2525506	2529129	-	2527317	Chr2A	2236631	2240254	-	2238442	1.0	1.0	collinear
gene:TraesCS2A03G0010000	Chr2A	2539204	2544234	-	2541719	Chr2A	2249938	2254968	-	2252453	1.0	1.0	collinear
gene:TraesCS2A03G0010100	Chr2A	2544361	2549571	+	2546966	Chr2A	2255095	2260305	+	2257700	1.0	1.0	collinear
gene:TraesCS2A03G0010200	Chr2A	2551227	2557615	-	2554421	Chr2A	2261953	2268368	-	2265160	1.0	0.998	collinear
gene:TraesCS2A03G0010800	Chr2A	2813845	2818200	-	2816022	Chr2A	2484872	2489226	-	2487049	0.999	0.999	collinear
gene:TraesCS2A03G0011200	Chr2A	2838431	2839435	-	2838933	Chr2A	2509579	2510583	-	2510081	1.0	1.0	collinear
gene:TraesCS2A03G0011300	Chr2A	2881790	2887966	-	2884878	Chr2A	2553004	2559180	-	2556092	1.0	1.0	collinear
gene:TraesCS2A03G0011500	Chr2A	2906111	2907412	-	2906761	Chr2A	2577317	2578618	-	2577967	1.0	1.0	collinear
gene:TraesCS2A03G0011600	Chr2A	2908978	2910144	+	2909561	Chr2A	2580184	2581350	+	2580767	1.0	1.0	collinear
gene:TraesCS2A03G0011800	Chr2A	2917337	2922033	-	2919685	Chr2A	2588574	2593270	-	2590922	1.0	0.998	collinear
gene:TraesCS2A03G0011900	Chr2A	2924927	2926630	-	2925778	Chr2A	2596164	2597867	-	2597015	1.0	1.0	collinear
gene:TraesCS2A03G0012000	Chr2A	2940100	2941874	-	2940987	Chr2A	2611405	2613179	-	2612292	1.0	0.999	collinear
gene:TraesCS2A03G0012100	Chr2A	2947690	2962866	-	2955278	Chr2A	2618784	2634073	-	2626428	1.0	0.987	collinear
gene:TraesCS2A03G0012200	Chr2A	2981431	2983872	+	2982651	Chr2A	2651767	2654208	+	2652987	1.0	0.997	collinear
gene:TraesCS2A03G0012300	Chr2A	3008654	3011759	+	3010206	Chr2A	2677081	2680413	+	2678747	1.0	0.997	collinear
gene:TraesCS2A03G0013100	Chr2A	3075260	3076925	-	3076092	Chr2A	2708260	2709898	-	2709079	0.995	0.982	collinear
gene:TraesCS2A03G0013200	Chr2A	3088656	3089379	-	3089017	Chr2A	2721381	2722104	-	2721742	1.0	0.993	collinear
gene:TraesCS2A03G0013400	Chr2A	3094221	3094934	+	3094577	Chr2A	2726911	2727624	+	2727267	1.0	1.0	collinear
gene:TraesCS2A03G0013500	Chr2A	3102186	3102581	+	3102383	Chr2A	2734882	2735277	+	2735079	1.0	0.994	collinear
gene:TraesCS2A03G0013600	Chr2A	3105724	3109654	-	3107689	Chr2A	2738431	2742338	-	2740384	0.997	0.974	collinear
gene:TraesCS2A03G0013700	Chr2A	3141719	3145318	+	3143518	Chr2A	2757325	2760919	+	2759122	1.0	0.996	collinear
gene:TraesCS2A03G0013900	Chr2A	3148858	3164565	-	3156711	Chr2A	2764682	2780425	-	2772553	0.999	0.994	collinear
gene:TraesCS2A03G0016000	Chr2A	5071839	5073978	-	5072908	Chr2A	3426790	3428778	-	3427784	0.965	0.946	collinear
gene:TraesCS2A03G0016100	Chr2A	5074460	5079581	-	5077020	Chr2A	3429312	3434366	-	3431839	0.917	0.912	collinear
gene:TraesCS2A03G0017000	Chr2A	5190513	5193466	-	5191989	Chr2A	3461114	3464073	-	3462593	1.0	0.995	collinear
gene:TraesCS2A03G0017400	Chr2A	5208324	5208722	+	5208523	Chr2A	3493478	3493876	+	3493677	1.0	0.984	collinear
gene:TraesCS2A03G0017500	Chr2A	5257672	5262900	-	5260286	Chr2A	3562571	3562932	-	3562751	0.92	0.909	collinear
gene:TraesCS2A03G0017700	Chr2A	5297982	5303454	+	5300718	Chr2A	3582207	3587836	+	3585021	1.0	0.997	collinear
gene:TraesCS2A03G0017800	Chr2A	5304264	5306171	-	5305217	Chr2A	3588645	3590551	-	3589598	1.0	0.996	collinear
gene:TraesCS2A03G0018100	Chr2A	5378713	5380327	+	5379520	Chr2A	3735242	3736857	+	3736049	1.0	0.982	collinear
gene:TraesCS2A03G0018200	Chr2A	5388490	5390067	-	5389278	Chr2A	3747563	3749125	-	3748344	0.99	0.978	collinear
gene:TraesCS2A03G0018500	Chr2A	5449423	5450943	+	5450183	Chr2A	3815931	3817451	+	3816691	1.0	0.994	collinear
gene:TraesCS2A03G0018600	Chr2A	5461521	5475514	+	5468517	Chr2A	3827911	3840907	+	3834409	1.0	0.997	collinear
gene:TraesCS2A03G0018700	Chr2A	5479584	5484255	+	5481919	Chr2A	3845608	3850839	+	3848223	1.0	0.997	collinear
gene:TraesCS2A03G0019100	Chr2A	5493286	5494806	+	5494046	Chr2A	3857412	3858932	+	3858172	1.0	0.992	collinear
gene:TraesCS2A03G0019500	Chr2A	5605896	5606282	-	5606089	Chr2A	3954658	3955044	-	3954851	1.0	0.994	collinear
gene:TraesCS2A03G0019600	Chr2A	5610271	5613461	+	5611866	Chr2A	3959043	3962099	+	3960571	0.923	0.917	collinear
gene:TraesCS2A03G0020500	Chr2A	5645108	5647672	+	5646390	Chr2A	3983786	3986350	+	3985068	1.0	0.99	collinear
gene:TraesCS2A03G0020400	Chr2A	5645051	5651749	-	5648400	Chr2A	3983729	3990395	-	3987062	0.988	0.974	collinear
gene:TraesCS2A03G0020600	Chr2A	5667099	5668799	+	5667949	Chr2A	4020165	4021848	+	4021006	0.989	0.978	collinear
gene:TraesCS2A03G0020900	Chr2A	5684343	5694560	-	5689451	Chr2A	4045108	4055274	-	4050191	1.0	0.988	collinear
gene:TraesCS2A03G0021000	Chr2A	5698584	5706806	-	5702695	Chr2A	4059317	4065262	-	4062289	0.972	0.967	collinear
gene:TraesCS2A03G0021100	Chr2A	5712649	5714816	-	5713732	Chr2A	4079719	4081886	-	4080802	1.0	0.996	collinear
gene:TraesCS2A03G0021300	Chr2A	5804106	5804940	+	5804523	Chr2A	4150910	4151735	+	4151322	0.975	0.942	collinear
gene:TraesCS2A03G0021400	Chr2A	5808896	5812466	+	5810681	Chr2A	4155149	4158722	+	4156935	1.0	0.994	collinear
gene:TraesCS2A03G0021500	Chr2A	5814388	5817627	-	5816007	Chr2A	4160455	4163640	-	4162047	0.97	0.959	collinear
gene:TraesCS2A03G0023000	Chr2A	5932292	5938044	+	5935168	Chr2A	4298102	4303865	+	4300983	1.0	0.987	collinear
gene:TraesCS2A03G0023100	Chr2A	5940835	5942579	+	5941707	Chr2A	4306709	4308469	+	4307589	1.0	0.98	collinear
gene:TraesCS2A03G0023600	Chr2A	6008156	6012012	+	6010084	Chr2A	4406559	4410582	+	4408570	1.0	0.996	collinear
gene:TraesCS2A03G0023700	Chr2A	6014763	6019662	-	6017212	Chr2A	4413411	4418338	-	4415874	1.0	0.996	collinear
gene:TraesCS2A03G0023800	Chr2A	6027070	6029051	+	6028060	Chr2A	4462990	4464970	+	4463980	1.0	0.996	collinear
gene:TraesCS2A03G0024000	Chr2A	6056904	6060844	+	6058874	Chr2A	4489622	4493562	+	4491592	1.0	0.996	collinear
gene:TraesCS2A03G0024100	Chr2A	6062525	6068056	-	6065290	Chr2A	4495244	4500910	-	4498077	1.0	0.996	collinear
gene:TraesCS2A03G0024200	Chr2A	6138096	6140667	-	6139381	Chr2A	4550521	4553105	-	4551813	0.998	0.989	collinear
gene:TraesCS2A03G0024300	Chr2A	6156288	6160615	-	6158451	Chr2A	4568543	4572876	-	4570709	1.0	0.992	collinear
gene:TraesCS2A03G0024600	Chr2A	6195422	6196652	-	6196037	Chr2A	4598844	4600062	-	4599453	0.985	0.983	collinear
gene:TraesCS2A03G0024800	Chr2A	6209975	6210762	+	6210368	Chr2A	4615911	4616698	+	4616304	1.0	0.995	collinear
gene:TraesCS2A03G0025200	Chr2A	6489819	6490277	-	6490048	Chr2A	4823888	4824346	-	4824117	1.0	1.0	collinear
gene:TraesCS2A03G0025400	Chr2A	6543800	6547989	+	6545894	Chr2A	4877846	4882035	+	4879940	1.0	1.0	collinear
gene:TraesCS2A03G0025700	Chr2A	6601068	6601526	+	6601297	Chr2A	4934451	4934909	+	4934680	1.0	0.997	collinear
gene:TraesCS2A03G0026200	Chr2A	6713541	6720750	-	6717145	Chr2A	5058020	5065229	-	5061624	1.0	1.0	collinear
gene:TraesCS2A03G0026500	Chr2A	6833898	6836259	+	6835078	Chr2A	5177749	5180110	+	5178929	1.0	1.0	collinear
gene:TraesCS2A03G0026800	Chr2A	6847261	6865735	+	6856498	Chr2A	5191043	5209505	+	5200274	1.0	1.0	collinear
gene:TraesCS2A03G0027000	Chr2A	6870963	6874446	+	6872704	Chr2A	5214733	5218216	+	5216474	1.0	0.999	collinear
gene:TraesCS2A03G0027200	Chr2A	6876280	6885119	-	6880699	Chr2A	5220050	5228889	-	5224469	1.0	1.0	collinear
gene:TraesCS2A03G0027300	Chr2A	6891123	6896277	+	6893700	Chr2A	5234893	5239821	+	5237357	1.0	1.0	collinear
gene:TraesCS2A03G0027400	Chr2A	6897295	6903634	+	6900464	Chr2A	5240839	5246858	+	5243848	1.0	1.0	collinear
gene:TraesCS2A03G0027500	Chr2A	6904995	6909268	-	6907131	Chr2A	5248221	5252494	-	5250357	1.0	1.0	collinear
gene:TraesCS2A03G0027900	Chr2A	7114869	7118510	+	7116689	Chr2A	5462305	5465946	+	5464125	1.0	1.0	collinear
gene:TraesCS2A03G0028400	Chr2A	7216325	7216822	-	7216573	Chr2A	5564371	5564868	-	5564619	1.0	1.0	collinear
gene:TraesCS2A03G0028800	Chr2A	7233754	7237627	+	7235690	Chr2A	5581780	5585653	+	5583716	1.0	1.0	collinear
gene:TraesCS2A03G0029000	Chr2A	7328862	7329442	-	7329152	Chr2A	5677123	5677703	-	5677413	1.0	1.0	collinear
gene:TraesCS2A03G0029100	Chr2A	7406482	7410268	-	7408375	Chr2A	5754655	5758441	-	5756548	1.0	1.0	collinear
gene:TraesCS2A03G0029200	Chr2A	7448913	7452453	-	7450683	Chr2A	5797029	5800569	-	5798799	1.0	1.0	collinear
gene:TraesCS2A03G0029500	Chr2A	7555929	7559228	+	7557578	Chr2A	5904017	5907316	+	5905666	1.0	1.0	collinear
gene:TraesCS2A03G0029600	Chr2A	7563339	7564570	-	7563954	Chr2A	5911427	5912658	-	5912042	1.0	1.0	collinear
gene:TraesCS2A03G0029700	Chr2A	7569124	7569672	-	7569398	Chr2A	5916724	5917272	-	5916998	1.0	1.0	collinear
gene:TraesCS2A03G0029800	Chr2A	7574152	7575954	+	7575053	Chr2A	5921756	5923558	+	5922657	1.0	1.0	collinear
gene:TraesCS2A03G0029900	Chr2A	7585507	7588045	-	7586776	Chr2A	5933111	5935649	-	5934380	1.0	0.999	collinear
gene:TraesCS2A03G0030000	Chr2A	7594702	7595382	+	7595042	Chr2A	5942306	5942986	+	5942646	1.0	1.0	collinear
gene:TraesCS2A03G0030200	Chr2A	7598011	7601005	+	7599508	Chr2A	5945615	5948609	+	5947112	1.0	1.0	collinear
gene:TraesCS2A03G0030500	Chr2A	7611561	7614909	-	7613235	Chr2A	5959027	5962375	-	5960701	1.0	1.0	collinear
gene:TraesCS2A03G0030600	Chr2A	7629304	7633851	+	7631577	Chr2A	5976767	5981314	+	5979040	1.0	1.0	collinear
gene:TraesCS2A03G0030800	Chr2A	7703695	7706561	-	7705128	Chr2A	6051383	6054249	-	6052816	1.0	1.0	collinear
gene:TraesCS2A03G0030900	Chr2A	7708277	7709952	-	7709114	Chr2A	6055965	6057640	-	6056802	1.0	1.0	collinear
gene:TraesCS2A03G0031000	Chr2A	7821445	7821819	+	7821632	Chr2A	6168853	6169227	+	6169040	1.0	1.0	collinear
gene:TraesCS2A03G0031100	Chr2A	7828624	7832791	+	7830707	Chr2A	6176032	6180199	+	6178115	1.0	1.0	collinear
gene:TraesCS2A03G0031200	Chr2A	7847760	7850284	+	7849022	Chr2A	6195223	6197747	+	6196485	1.0	1.0	collinear
gene:TraesCS2A03G0031500	Chr2A	7974393	7974638	-	7974515	Chr2A	6319245	6319490	-	6319367	1.0	1.0	collinear
gene:TraesCS2A03G0032000	Chr2A	8046439	8047681	+	8047060	Chr2A	6381395	6382637	+	6382016	1.0	1.0	collinear
gene:TraesCS2A03G0032100	Chr2A	8053305	8054623	+	8053964	Chr2A	6388258	6389576	+	6388917	1.0	0.996	collinear
gene:TraesCS2A03G0032600	Chr2A	8161335	8161580	+	8161457	Chr2A	6478772	6479017	+	6478894	1.0	1.0	collinear
gene:TraesCS2A03G0032900	Chr2A	8195350	8196021	+	8195685	Chr2A	6512814	6513485	+	6513149	1.0	1.0	collinear
gene:TraesCS2A03G0033200	Chr2A	8496588	8497826	+	8497207	Chr2A	6746300	6747538	+	6746919	1.0	1.0	collinear
gene:TraesCS2A03G0033300	Chr2A	8548521	8554912	+	8551716	Chr2A	6798589	6804980	+	6801784	1.0	1.0	collinear
