gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity
gene:TraesCS7A03G0071300	Chr7A	15307162	15308867	-	15308014	Chr7A	16483016	16484721	+	16483868	1.0	0.995
gene:TraesCS7A03G0071400	Chr7A	15416541	15421598	+	15419069	Chr7A	16372842	16377871	-	16375356	0.995	0.994
gene:TraesCS7A03G0071800	Chr7A	15497252	15505831	+	15501541	Chr7A	16257369	16266152	-	16261760	0.988	0.932
gene:TraesCS7A03G0071900	Chr7A	15506826	15507974	-	15507400	Chr7A	16255075	16256223	+	16255649	1.0	0.968
gene:TraesCS7A03G0072100	Chr7A	15534564	15535097	-	15534830	Chr7A	16233023	16233556	+	16233289	1.0	0.994
gene:TraesCS7A03G0072200	Chr7A	15580843	15583046	-	15581944	Chr7A	16184805	16187008	+	16185906	1.0	0.996
gene:TraesCS7A03G0072500	Chr7A	15604834	15606875	-	15605854	Chr7A	16169559	16171622	+	16170590	0.999	0.949
gene:TraesCS7A03G0072600	Chr7A	15618337	15619481	+	15618909	Chr7A	16120602	16121749	-	16121175	1.0	0.983
gene:TraesCS7A03G0072700	Chr7A	15691872	15693601	+	15692736	Chr7A	15959917	15961646	-	15960781	1.0	0.996
gene:TraesCS7A03G0072800	Chr7A	15722397	15726530	+	15724463	Chr7A	15927080	15931215	-	15929147	1.0	0.995
gene:TraesCS7A03G0073000	Chr7A	15771716	15777122	+	15774419	Chr7A	15861484	15866883	-	15864183	0.995	0.989
gene:TraesCS7A03G0073100	Chr7A	15785851	15788765	+	15787308	Chr7A	15604710	15607752	-	15606231	0.999	0.948
gene:TraesCS7A03G0073400	Chr7A	16035402	16037174	-	16036288	Chr7A	15409420	15411199	+	15410309	1.0	0.992
gene:TraesCS7A03G0073500	Chr7A	16044286	16045383	-	16044834	Chr7A	15401393	15402490	+	15401941	1.0	0.994
gene:TraesCS7A03G0074100	Chr7A	16284624	16286740	-	16285682	Chr7A	15184385	15186480	+	15185432	0.99	0.986
gene:TraesCS7A03G0074800	Chr7A	16399872	16400723	-	16400297	Chr7A	15134871	15135725	+	15135298	1.0	0.989
gene:TraesCS7A03G0075100	Chr7A	16449599	16450441	-	16450020	Chr7A	15071358	15072203	+	15071780	1.0	0.986
gene:TraesCS7A03G0075200	Chr7A	16454940	16457666	+	16456303	Chr7A	15064287	15067013	-	15065650	1.0	0.997
gene:TraesCS7A03G0075400	Chr7A	16458362	16458889	-	16458625	Chr7A	15063064	15063591	+	15063327	1.0	0.998
gene:TraesCS7A03G0075500	Chr7A	16462566	16463087	-	16462826	Chr7A	15058890	15059411	+	15059150	1.0	0.998
gene:TraesCS7A03G0075800	Chr7A	16548483	16549655	+	16549069	Chr7A	14918680	14919852	-	14919266	1.0	0.991
gene:TraesCS7A03G0075900	Chr7A	16552885	16563085	-	16557985	Chr7A	14931212	14936551	+	14933881	0.917	0.91
gene:TraesCS7A03G0076100	Chr7A	16576366	16577538	+	16576952	Chr7A	14948768	14949940	-	14949354	1.0	0.996
gene:TraesCS7A03G0076800	Chr7A	16718082	16718320	-	16718201	Chr7A	14802608	14802847	+	14802727	1.0	0.991
gene:TraesCS7A03G0077300	Chr7A	16777220	16784261	-	16780740	Chr7A	14747220	14754261	+	14750740	1.0	1.0
gene:TraesCS7A03G0077800	Chr7A	16924346	16925578	-	16924962	Chr7A	14604300	14605532	+	14604916	1.0	1.0
gene:TraesCS7A03G0078100	Chr7A	17058996	17064283	-	17061639	Chr7A	14466561	14471848	+	14469204	1.0	1.0
gene:TraesCS7A03G0078200	Chr7A	17076693	17077817	+	17077255	Chr7A	14453253	14454377	-	14453815	1.0	1.0
gene:TraesCS7A03G0078900	Chr7A	17139468	17154479	+	17146973	Chr7A	14377006	14392128	-	14384567	1.0	1.0
gene:TraesCS7A03G0079000	Chr7A	17184678	17190232	+	17187455	Chr7A	14341340	14346894	-	14344117	1.0	1.0
gene:TraesCS7A03G0079100	Chr7A	17190915	17193088	-	17192001	Chr7A	14338484	14340657	+	14339570	1.0	1.0
gene:TraesCS7A03G0079200	Chr7A	17193818	17197118	-	17195468	Chr7A	14334454	14337754	+	14336104	1.0	0.999
gene:TraesCS7A03G0079500	Chr7A	17364461	17364934	+	17364697	Chr7A	14167746	14168219	-	14167982	1.0	1.0
gene:TraesCS7A03G0079600	Chr7A	17397774	17397989	-	17397881	Chr7A	14135423	14135638	+	14135530	1.0	1.0
gene:TraesCS7A03G0079700	Chr7A	17403474	17406256	-	17404865	Chr7A	14126564	14129346	+	14127955	1.0	0.999
gene:TraesCS7A03G0079800	Chr7A	17410795	17413512	+	17412153	Chr7A	14119308	14122025	-	14120666	1.0	1.0
gene:TraesCS7A03G0079900	Chr7A	17429993	17456945	+	17443469	Chr7A	14076475	14103269	-	14089872	1.0	0.999
gene:TraesCS7A03G0080400	Chr7A	17490226	17492299	+	17491262	Chr7A	14038321	14040394	-	14039357	1.0	0.999
gene:TraesCS7A03G0080700	Chr7A	17512061	17514425	+	17513243	Chr7A	14016702	14019066	-	14017884	1.0	0.999
gene:TraesCS7A03G0089500	Chr7A	19693342	19694953	+	19694147	Chr7A	21213914	21215490	-	21214702	0.954	0.924
gene:TraesCS7A03G0090000	Chr7A	19745790	19749056	-	19747423	Chr7A	21094281	21097529	+	21095905	0.99	0.947
gene:TraesCS7A03G0090800	Chr7A	19829374	19835632	-	19832503	Chr7A	21025205	21031469	+	21028337	1.0	0.997
gene:TraesCS7A03G0091500	Chr7A	19954544	19960142	+	19957343	Chr7A	20945804	20951378	-	20948591	0.991	0.944
gene:TraesCS7A03G0092300	Chr7A	20034137	20035520	+	20034828	Chr7A	20312100	20313522	-	20312811	1.0	0.933
gene:TraesCS7A03G0092900	Chr7A	20124934	20129628	-	20127281	Chr7A	20292749	20298304	+	20295526	0.996	0.963
gene:TraesCS7A03G0093400	Chr7A	20202211	20202976	-	20202593	Chr7A	20192376	20193139	+	20192757	1.0	0.952
gene:TraesCS7A03G0093500	Chr7A	20204402	20210250	-	20207326	Chr7A	20187341	20190561	+	20188951	1.0	0.986
gene:TraesCS7A03G0094600	Chr7A	20371001	20371883	-	20371442	Chr7A	19968688	19969570	+	19969129	1.0	0.99
gene:TraesCS7A03G0095100	Chr7A	20465434	20469386	+	20467410	Chr7A	19936980	19940776	-	19938878	0.958	0.922
gene:TraesCS7A03G0095500	Chr7A	20495821	20497634	-	20496727	Chr7A	19924728	19926541	+	19925634	1.0	0.982
gene:TraesCS7A03G0095700	Chr7A	20652453	20654178	-	20653315	Chr7A	19846521	19848238	+	19847379	0.994	0.983
gene:TraesCS7A03G0096100	Chr7A	20762824	20763607	+	20763215	Chr7A	19788734	19789512	-	19789123	0.985	0.956
gene:TraesCS7A03G0096500	Chr7A	20845078	20852051	-	20848564	Chr7A	19754501	19761320	+	19757910	1.0	0.953
gene:TraesCS7A03G0096600	Chr7A	20876619	20880305	+	20878462	Chr7A	19731042	19734600	-	19732821	0.996	0.925
gene:TraesCS7A03G0096700	Chr7A	20897753	20902124	+	20899938	Chr7A	19557785	19562105	-	19559945	0.997	0.979
gene:TraesCS7A03G0097000	Chr7A	20902340	20903533	-	20902936	Chr7A	19556367	19557570	+	19556968	0.992	0.943
gene:TraesCS7A03G0097100	Chr7A	20907170	20908551	+	20907860	Chr7A	19553517	19554903	-	19554210	0.989	0.962
gene:TraesCS7A03G0097300	Chr7A	20912698	20915655	-	20914176	Chr7A	19546315	19549512	+	19547913	1.0	0.996
gene:TraesCS7A03G0099200	Chr7A	21121569	21131721	-	21126645	Chr7A	19379347	19389486	+	19384416	1.0	0.99
gene:TraesCS7A03G0100100	Chr7A	21240050	21243426	+	21241738	Chr7A	19239763	19243182	-	19241472	0.999	0.983
gene:TraesCS7A03G0100500	Chr7A	21382603	21393267	+	21387935	Chr7A	19196879	19211355	-	19204117	1.0	0.986
gene:TraesCS7A03G0100600	Chr7A	21404128	21406704	+	21405416	Chr7A	19173441	19176017	-	19174729	1.0	0.998
gene:TraesCS7A03G0100700	Chr7A	21428795	21432138	+	21430466	Chr7A	19148467	19151808	-	19150137	0.999	0.997
gene:TraesCS7A03G0100900	Chr7A	21449423	21452840	+	21451131	Chr7A	19118375	19121792	-	19120083	1.0	0.999
gene:TraesCS7A03G0101000	Chr7A	21456371	21458924	-	21457647	Chr7A	19112291	19114844	+	19113567	1.0	0.998
gene:TraesCS7A03G0101100	Chr7A	21500633	21504024	+	21502328	Chr7A	19067180	19070571	-	19068875	1.0	1.0
gene:TraesCS7A03G0101200	Chr7A	21532184	21535471	+	21533827	Chr7A	19035961	19039248	-	19037604	1.0	1.0
gene:TraesCS7A03G0101300	Chr7A	21541671	21547510	+	21544590	Chr7A	19023922	19029761	-	19026841	1.0	0.999
gene:TraesCS7A03G0101600	Chr7A	21559217	21560203	+	21559710	Chr7A	19011915	19012901	-	19012408	1.0	0.998
gene:TraesCS7A03G0101900	Chr7A	21594250	21597000	+	21595625	Chr7A	18975299	18978049	-	18976674	1.0	0.996
gene:TraesCS7A03G0102000	Chr7A	21601770	21608132	+	21604951	Chr7A	18964082	18970444	-	18967263	1.0	1.0
gene:TraesCS7A03G0102100	Chr7A	21619747	21622996	+	21621371	Chr7A	18949131	18952380	-	18950755	1.0	1.0
gene:TraesCS7A03G0102200	Chr7A	21642665	21644391	+	21643528	Chr7A	18927730	18929456	-	18928593	1.0	0.998
gene:TraesCS7A03G0102400	Chr7A	21649144	21649989	+	21649566	Chr7A	18922152	18922997	-	18922574	1.0	1.0
gene:TraesCS7A03G0102500	Chr7A	21650050	21651900	+	21650975	Chr7A	18920241	18922091	-	18921166	1.0	1.0
gene:TraesCS7A03G0102600	Chr7A	21664691	21667494	+	21666092	Chr7A	18904598	18907400	-	18905999	0.999	0.999
gene:TraesCS7A03G0102700	Chr7A	21669805	21675021	+	21672413	Chr7A	18897071	18902287	-	18899679	1.0	1.0
gene:TraesCS7A03G0103000	Chr7A	21722205	21726112	+	21724158	Chr7A	18846633	18850540	-	18848586	1.0	0.997
gene:TraesCS7A03G0103200	Chr7A	21848906	21853985	+	21851445	Chr7A	18717786	18722865	-	18720325	1.0	0.999
gene:TraesCS7A03G0103300	Chr7A	21900906	21901934	+	21901420	Chr7A	18670043	18671071	-	18670557	1.0	1.0
gene:TraesCS7A03G0103400	Chr7A	21902417	21903658	+	21903037	Chr7A	18668319	18669560	-	18668939	1.0	0.999
gene:TraesCS7A03G0103500	Chr7A	21915009	21916632	+	21915820	Chr7A	18655671	18657294	-	18656482	1.0	0.992
gene:TraesCS7A03G0103700	Chr7A	21926308	21927213	+	21926760	Chr7A	18646423	18647327	-	18646875	0.998	0.996
gene:TraesCS7A03G0104100	Chr7A	22017968	22019228	-	22018598	Chr7A	18573408	18574668	+	18574038	1.0	0.991
gene:TraesCS7A03G0104200	Chr7A	22116375	22122694	-	22119534	Chr7A	18510866	18518683	+	18514774	0.949	0.945
gene:TraesCS7A03G0104300	Chr7A	22135383	22137545	-	22136464	Chr7A	18501974	18504136	+	18503055	1.0	0.995
gene:TraesCS7A03G0104500	Chr7A	22172779	22185212	+	22178995	Chr7A	18454752	18467936	-	18461344	0.994	0.981
gene:TraesCS7A03G0104600	Chr7A	22193263	22197433	-	22195348	Chr7A	18442352	18446512	+	18444432	1.0	0.998
gene:TraesCS7A03G0104700	Chr7A	22282168	22284328	+	22283248	Chr7A	18359934	18362108	-	18361021	1.0	0.971
gene:TraesCS7A03G0104800	Chr7A	22288937	22290616	-	22289776	Chr7A	18354429	18356108	+	18355268	1.0	0.996
gene:TraesCS7A03G0105500	Chr7A	22526861	22527379	-	22527120	Chr7A	18012080	18012591	+	18012335	0.986	0.973
gene:TraesCS7A03G0105700	Chr7A	22539724	22540395	+	22540059	Chr7A	17984481	17985153	-	17984817	1.0	0.994
gene:TraesCS7A03G0105900	Chr7A	22641994	22642689	-	22642341	Chr7A	18185724	18186419	-	18186071	1.0	0.984
gene:TraesCS7A03G0106100	Chr7A	22813061	22814278	-	22813669	Chr7A	18115242	18116457	+	18115849	0.998	0.981
gene:TraesCS7A03G0106200	Chr7A	22887559	22888512	-	22888035	Chr7A	18040727	18041680	+	18041203	1.0	0.997
gene:TraesCS7A03G0107100	Chr7A	23123957	23125751	+	23124854	Chr7A	17736346	17738140	-	17737243	1.0	0.992
gene:TraesCS7A03G0107500	Chr7A	23306210	23309296	-	23307753	Chr7A	17494197	17497272	+	17495734	0.997	0.985
gene:TraesCS7A03G0107600	Chr7A	23547787	23550067	+	23548927	Chr7A	17219258	17221538	-	17220398	1.0	0.996
gene:TraesCS7A03G0107700	Chr7A	23587095	23589805	+	23588450	Chr7A	17179199	17181907	-	17180553	1.0	0.997
gene:TraesCS7A03G0108100	Chr7A	23785189	23787836	+	23786512	Chr7A	23977047	23979695	-	23978371	1.0	0.995
gene:TraesCS7A03G0108400	Chr7A	23804871	23807448	-	23806159	Chr7A	23944021	23946598	+	23945309	1.0	0.994
gene:TraesCS7A03G0108500	Chr7A	23811438	23814937	+	23813187	Chr7A	23935037	23938538	-	23936787	1.0	0.998
gene:TraesCS7A03G0108600	Chr7A	23815831	23817000	-	23816415	Chr7A	23932977	23934146	+	23933561	1.0	0.995
gene:TraesCS7A03G0108700	Chr7A	23836407	23839652	-	23838029	Chr7A	23887722	23890967	+	23889344	1.0	1.0
gene:TraesCS7A03G0108800	Chr7A	23849116	23854987	+	23852051	Chr7A	23872335	23878206	-	23875270	1.0	1.0
gene:TraesCS7A03G0108900	Chr7A	23856342	23862558	-	23859450	Chr7A	23864725	23870932	+	23867828	1.0	0.999
gene:TraesCS7A03G0109200	Chr7A	23862886	23866582	-	23864734	Chr7A	23860701	23864397	+	23862549	1.0	1.0
gene:TraesCS7A03G0109300	Chr7A	23880070	23882639	-	23881354	Chr7A	23844650	23847219	+	23845934	1.0	0.999
gene:TraesCS7A03G0109700	Chr7A	23894161	23895254	-	23894707	Chr7A	23831890	23832986	+	23832438	1.0	0.996
gene:TraesCS7A03G0109800	Chr7A	23899610	23900905	-	23900257	Chr7A	23826239	23827534	+	23826886	1.0	1.0
gene:TraesCS7A03G0110300	Chr7A	24026152	24026829	+	24026490	Chr7A	23700301	23700978	-	23700639	1.0	1.0
gene:TraesCS7A03G0110400	Chr7A	24033260	24033685	+	24033472	Chr7A	23693445	23693870	-	23693657	1.0	1.0
gene:TraesCS7A03G0110800	Chr7A	24116443	24118193	+	24117318	Chr7A	23610406	23612156	-	23611281	1.0	1.0
gene:TraesCS7A03G0111000	Chr7A	24154983	24157180	-	24156081	Chr7A	23571488	23573685	+	23572586	1.0	1.0
gene:TraesCS7A03G0111700	Chr7A	24238291	24246224	+	24242257	Chr7A	23482590	23490523	-	23486556	1.0	0.999
gene:TraesCS7A03G0111800	Chr7A	24246669	24250241	-	24248455	Chr7A	23478573	23482145	+	23480359	1.0	1.0
gene:TraesCS7A03G0112400	Chr7A	24302378	24304865	+	24303621	Chr7A	23431870	23434357	-	23433113	1.0	1.0
gene:TraesCS7A03G0113200	Chr7A	24700763	24703118	+	24701940	Chr7A	23328246	23330606	-	23329426	1.0	0.971
gene:TraesCS7A03G0114300	Chr7A	25190846	25193659	+	25192252	Chr7A	23144878	23147691	-	23146284	1.0	0.999
gene:TraesCS7A03G0115500	Chr7A	25457524	25459131	+	25458327	Chr7A	22910858	22912465	-	22911661	1.0	1.0
gene:TraesCS7A03G0115600	Chr7A	25459994	25461537	-	25460765	Chr7A	22908452	22909995	+	22909223	1.0	1.0
gene:TraesCS7A03G0115700	Chr7A	25506309	25511797	+	25509053	Chr7A	22858154	22863644	-	22860899	1.0	1.0
gene:TraesCS7A03G0115800	Chr7A	25512096	25513364	+	25512730	Chr7A	22856587	22857855	-	22857221	1.0	1.0
gene:TraesCS7A03G0115900	Chr7A	25547564	25549431	+	25548497	Chr7A	22823164	22825031	-	22824097	1.0	0.999
gene:TraesCS7A03G0116500	Chr7A	25778188	25780056	-	25779122	Chr7A	22592262	22594130	+	22593196	1.0	1.0
gene:TraesCS7A03G0116600	Chr7A	25844347	25845369	-	25844858	Chr7A	22528906	22529928	+	22529417	1.0	1.0
gene:TraesCS7A03G0116700	Chr7A	25847181	25847935	+	25847558	Chr7A	22526340	22527094	-	22526717	1.0	1.0
gene:TraesCS7A03G0116800	Chr7A	25878030	25878838	-	25878434	Chr7A	22496414	22497222	+	22496818	1.0	1.0
gene:TraesCS7A03G0117100	Chr7A	25912234	25914039	+	25913136	Chr7A	22461215	22463020	-	22462117	1.0	1.0
gene:TraesCS7A03G0117200	Chr7A	25925388	25926985	+	25926186	Chr7A	22448606	22450203	-	22449404	1.0	1.0
gene:TraesCS7A03G0117500	Chr7A	26019823	26023224	+	26021523	Chr7A	22352578	22355790	-	22354184	1.0	1.0
gene:TraesCS7A03G0117600	Chr7A	26030471	26033560	-	26032015	Chr7A	24158171	24161254	-	24159712	0.989	0.986
gene:TraesCS7A03G0117800	Chr7A	26049533	26052441	-	26050987	Chr7A	24176509	24179421	-	24177965	1.0	0.998
gene:TraesCS7A03G0117900	Chr7A	26141670	26142028	-	26141849	Chr7A	24271963	24272321	-	24272142	1.0	0.975
gene:TraesCS7A03G0118100	Chr7A	26255607	26256035	+	26255821	Chr7A	24395442	24395870	+	24395656	1.0	0.99
gene:TraesCS7A03G0118400	Chr7A	26275131	26277715	-	26276423	Chr7A	24414838	24417422	-	24416130	1.0	0.999
gene:TraesCS7A03G0118500	Chr7A	26283929	26284731	-	26284330	Chr7A	24423645	24424447	-	24424046	1.0	0.998
gene:TraesCS7A03G0118900	Chr7A	26387915	26390034	+	26388974	Chr7A	24475035	24477155	+	24476095	1.0	0.993
gene:TraesCS7A03G0119700	Chr7A	26663483	26665144	+	26664313	Chr7A	24754041	24755702	+	24754871	1.0	0.957
gene:TraesCS7A03G0120000	Chr7A	26667567	26672813	-	26670190	Chr7A	24758029	24762901	-	24760465	1.0	0.961
gene:TraesCS7A03G0120300	Chr7A	26810558	26812066	+	26811312	Chr7A	24973613	24975121	+	24974367	1.0	0.995
gene:TraesCS7A03G0120700	Chr7A	26872974	26876618	-	26874796	Chr7A	25035920	25039566	-	25037743	1.0	0.994
gene:TraesCS7A03G0120800	Chr7A	26907530	26908642	+	26908086	Chr7A	25072035	25073148	+	25072591	1.0	0.996
gene:TraesCS7A03G0120900	Chr7A	26975463	26977949	+	26976706	Chr7A	25139761	25142247	+	25141004	1.0	0.997
gene:TraesCS7A03G0121000	Chr7A	26979222	26982410	+	26980816	Chr7A	25143664	25146848	+	25145256	0.998	0.993
gene:TraesCS7A03G0121100	Chr7A	26988182	26994742	+	26991462	Chr7A	25152561	25159120	+	25155840	1.0	0.996
gene:TraesCS7A03G0121200	Chr7A	26998357	26998906	+	26998631	Chr7A	25162738	25163287	+	25163012	1.0	0.996
gene:TraesCS7A03G0121500	Chr7A	27050109	27053948	-	27052028	Chr7A	25214105	25217929	-	25216017	1.0	0.993
gene:TraesCS7A03G0121700	Chr7A	27186308	27190105	-	27188206	Chr7A	25353455	25357300	-	25355377	1.0	0.996
gene:TraesCS7A03G0121800	Chr7A	27246760	27247380	-	27247070	Chr7A	25414424	25415044	-	25414734	1.0	1.0
gene:TraesCS7A03G0121900	Chr7A	27249253	27249732	-	27249492	Chr7A	25416917	25417396	-	25417156	1.0	0.993
gene:TraesCS7A03G0122000	Chr7A	27264087	27264569	-	27264328	Chr7A	25434343	25434825	-	25434584	1.0	0.995
gene:TraesCS7A03G0122300	Chr7A	27292023	27292559	-	27292291	Chr7A	25462179	25462715	-	25462447	1.0	0.99
gene:TraesCS7A03G0123000	Chr7A	27361597	27363605	+	27362601	Chr7A	25511479	25513488	+	25512483	1.0	0.996
gene:TraesCS7A03G0123100	Chr7A	27363974	27367107	-	27365540	Chr7A	25513857	25516806	-	25515331	1.0	0.997
gene:TraesCS7A03G0123300	Chr7A	27368405	27376696	-	27372550	Chr7A	25518130	25526426	-	25522278	1.0	0.992
gene:TraesCS7A03G0123500	Chr7A	27393321	27396255	-	27394788	Chr7A	25542736	25545670	-	25544203	1.0	1.0
gene:TraesCS7A03G0124000	Chr7A	27517921	27519495	-	27518708	Chr7A	25664632	25666206	-	25665419	1.0	1.0
gene:TraesCS7A03G0124400	Chr7A	27609470	27610116	-	27609793	Chr7A	25755840	25756486	-	25756163	1.0	1.0
gene:TraesCS7A03G0124800	Chr7A	27668262	27669138	-	27668700	Chr7A	25814752	25815628	-	25815190	1.0	1.0
gene:TraesCS7A03G0124900	Chr7A	27712786	27714512	-	27713649	Chr7A	25859510	25861236	-	25860373	1.0	1.0
gene:TraesCS7A03G0125000	Chr7A	27721518	27721928	+	27721723	Chr7A	25868342	25868752	+	25868547	1.0	1.0
gene:TraesCS7A03G0125300	Chr7A	27765912	27767934	-	27766923	Chr7A	25902196	25904216	-	25903206	0.998	0.991
gene:TraesCS7A03G0125400	Chr7A	27781799	27784245	-	27783022	Chr7A	25921360	25923806	-	25922583	1.0	1.0
gene:TraesCS7A03G0125500	Chr7A	27822637	27827984	-	27825310	Chr7A	25960613	25965976	-	25963294	1.0	1.0
gene:TraesCS7A03G0125800	Chr7A	27919289	27921503	-	27920396	Chr7A	26057287	26059501	-	26058394	1.0	1.0
gene:TraesCS7A03G0126000	Chr7A	27973491	27975937	-	27974714	Chr7A	26111506	26113952	-	26112729	1.0	0.999
gene:TraesCS7A03G0126100	Chr7A	28038868	28041557	+	28040212	Chr7A	26176422	26179111	+	26177766	1.0	1.0
gene:TraesCS7A03G0126200	Chr7A	28048313	28049870	-	28049091	Chr7A	26185919	26187476	-	26186697	1.0	0.999
gene:TraesCS7A03G0126600	Chr7A	28144702	28146244	+	28145473	Chr7A	26319368	26320911	+	26320139	1.0	0.988
gene:TraesCS7A03G0127000	Chr7A	28220137	28223587	-	28221862	Chr7A	26381186	26384640	-	26382913	1.0	0.998
