gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity	segment
gene:TraesCS4A03G0134300	Chr4A	66145608	66146165	-	66145886	Chr4A	80101128	80101685	+	80101406	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0134400	Chr4A	66334238	66336642	+	66335440	Chr4A	79911149	79913553	-	79912351	1.0	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A03G0134900	Chr4A	66601033	66604235	+	66602634	Chr4A	79630233	79633748	-	79631990	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0135000	Chr4A	66604657	66605801	-	66605229	Chr4A	79628667	79629811	+	79629239	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A03G0135200	Chr4A	66796121	66797224	-	66796672	Chr4A	79496685	79497791	+	79497238	0.989	0.936	rearrangement:Chr4A_block2
gene:TraesCS4A03G0135500	Chr4A	66904077	66905702	+	66904889	Chr4A	79329788	79331413	-	79330600	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0135600	Chr4A	66922892	66924179	+	66923535	Chr4A	79317411	79318698	-	79318054	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0135700	Chr4A	66925706	66926909	+	66926307	Chr4A	79314656	79315816	-	79315236	0.964	0.957	rearrangement:Chr4A_block2
gene:TraesCS4A03G0135800	Chr4A	66929549	66930641	+	66930095	Chr4A	79310914	79312009	-	79311461	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A03G0136300	Chr4A	67251568	67252868	+	67252218	Chr4A	78951059	78952359	-	78951709	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0136500	Chr4A	67252936	67261733	-	67257334	Chr4A	78942060	78950991	+	78946525	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0136800	Chr4A	67289062	67289884	+	67289473	Chr4A	78915287	78916109	-	78915698	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A03G0136900	Chr4A	67405831	67408273	+	67407052	Chr4A	78797277	78799719	-	78798498	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0137100	Chr4A	67415531	67415851	-	67415691	Chr4A	78789701	78790020	+	78789860	0.996	0.981	rearrangement:Chr4A_block2
gene:TraesCS4A03G0138800	Chr4A	67541763	67542143	-	67541953	Chr4A	78650002	78650382	+	78650192	1.0	0.992	rearrangement:Chr4A_block2
gene:TraesCS4A03G0141800	Chr4A	67881183	67884955	-	67883069	Chr4A	78330872	78334642	+	78332757	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0141900	Chr4A	67978564	67980472	+	67979518	Chr4A	78246849	78248757	-	78247803	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0142000	Chr4A	68113481	68115478	-	68114479	Chr4A	78112720	78114717	+	78113718	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A03G0142400	Chr4A	68130034	68132814	+	68131424	Chr4A	78081215	78083995	-	78082605	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0142500	Chr4A	68141690	68145971	-	68143830	Chr4A	78065714	78070050	+	78067882	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0142800	Chr4A	68443084	68452011	-	68447547	Chr4A	77782710	77791632	+	77787171	1.0	0.99	rearrangement:Chr4A_block2
gene:TraesCS4A03G0142900	Chr4A	68455141	68458481	-	68456811	Chr4A	77776242	77779582	+	77777912	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0143000	Chr4A	68548867	68554446	-	68551656	Chr4A	77690386	77696030	+	77693208	1.0	0.956	rearrangement:Chr4A_block2
gene:TraesCS4A03G0143100	Chr4A	68667663	68671591	+	68669627	Chr4A	77566428	77570356	-	77568392	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0143200	Chr4A	68675647	68678400	+	68677023	Chr4A	77559580	77562353	-	77560966	0.999	0.982	rearrangement:Chr4A_block2
gene:TraesCS4A03G0143300	Chr4A	68942789	68945757	+	68944273	Chr4A	77307449	77310417	-	77308933	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0143400	Chr4A	69250194	69255352	-	69252773	Chr4A	76996521	77001688	+	76999104	1.0	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A03G0143700	Chr4A	69297902	69299516	+	69298709	Chr4A	76917734	76919350	-	76918542	1.0	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A03G0143800	Chr4A	69300886	69304375	-	69302630	Chr4A	76912877	76916364	+	76914620	0.999	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A03G0144000	Chr4A	69304754	69316376	-	69310565	Chr4A	76901426	76912489	+	76906957	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0144500	Chr4A	69493506	69494446	-	69493976	Chr4A	76734417	76735357	+	76734887	1.0	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A03G0144600	Chr4A	69810338	69814384	+	69812361	Chr4A	76424365	76428411	-	76426388	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0144700	Chr4A	69958599	69960956	+	69959777	Chr4A	76270915	76273272	-	76272093	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0144900	Chr4A	70286373	70293347	+	70289860	Chr4A	76031782	76038741	-	76035261	0.997	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A03G0145100	Chr4A	70289386	70293344	-	70291365	Chr4A	76031785	76035728	+	76033756	0.996	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A03G0145200	Chr4A	70297305	70299627	-	70298466	Chr4A	76025503	76027825	+	76026664	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0336100	Chr4A	248995527	249024003	-	249009765	Chr4A	289005123	289033081	-	289019102	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0337400	Chr4A	251046728	251058910	+	251052819	Chr4A	293558122	293570304	+	293564213	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0338500	Chr4A	252400088	252405473	+	252402780	Chr4A	294896768	294902153	+	294899460	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0339900	Chr4A	255882448	255901224	+	255891836	Chr4A	298428602	298447564	+	298438083	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0340200	Chr4A	256878550	256917370	+	256897960	Chr4A	299414926	299453747	+	299434336	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A03G0340800	Chr4A	257273600	257273914	-	257273757	Chr4A	299802454	299802768	-	299802611	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0341700	Chr4A	257640564	257641957	+	257641260	Chr4A	300166149	300167542	+	300166845	1.0	0.996	rearrangement:Chr4A_block3
gene:TraesCS4A03G0342900	Chr4A	259044581	259052439	+	259048510	Chr4A	301565345	301573203	+	301569274	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0343800	Chr4A	260002763	260005208	+	260003985	Chr4A	302528613	302531058	+	302529835	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0345500	Chr4A	261569401	261572504	+	261570952	Chr4A	304080754	304083857	+	304082305	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0345600	Chr4A	261573123	261574114	-	261573618	Chr4A	304084476	304085467	-	304084971	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0346400	Chr4A	263003903	263004094	-	263003998	Chr4A	305506086	305506277	-	305506181	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0346900	Chr4A	263024821	263025312	+	263025066	Chr4A	305527015	305527506	+	305527260	1.0	0.996	rearrangement:Chr4A_block3
gene:TraesCS4A03G0347700	Chr4A	263500942	263503285	+	263502113	Chr4A	305992921	305995264	+	305994092	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0347900	Chr4A	263684774	263685456	-	263685115	Chr4A	306174283	306174965	-	306174624	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0348000	Chr4A	263773065	263788816	+	263780940	Chr4A	306262615	306278220	+	306270417	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0348100	Chr4A	264169952	264175159	+	264172555	Chr4A	306657138	306662376	+	306659757	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0348800	Chr4A	266690761	266693316	+	266692038	Chr4A	309149382	309151937	+	309150659	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A03G0350000	Chr4A	267009244	267012782	+	267011013	Chr4A	309467282	309470820	+	309469051	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0350600	Chr4A	268800333	268812910	+	268806621	Chr4A	311266551	311279032	+	311272791	0.999	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A03G0351600	Chr4A	270715513	270723520	+	270719516	Chr4A	313176967	313184974	+	313180970	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0352100	Chr4A	272394181	272399422	-	272396801	Chr4A	314845959	314851200	-	314848579	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0352400	Chr4A	274098755	274122629	-	274110692	Chr4A	316550233	316574195	-	316562214	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0352800	Chr4A	274924066	274929893	+	274926979	Chr4A	317381017	317386844	+	317383930	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0354200	Chr4A	276291065	276295858	+	276293461	Chr4A	318742437	318747230	+	318744833	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0354700	Chr4A	277132364	277132990	+	277132677	Chr4A	319579538	319580164	+	319579851	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0354800	Chr4A	277166308	277167598	-	277166953	Chr4A	319613608	319614884	-	319614246	0.988	0.988	rearrangement:Chr4A_block3
gene:TraesCS4A03G0356700	Chr4A	277271689	277271943	+	277271816	Chr4A	319718984	319719238	+	319719111	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0357200	Chr4A	278314612	278324505	-	278319558	Chr4A	320762483	320772500	-	320767491	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A03G0357800	Chr4A	278891036	278895120	-	278893078	Chr4A	321338492	321342576	-	321340534	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0358200	Chr4A	280305140	280325223	+	280315181	Chr4A	324481956	324502039	-	324491997	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0358500	Chr4A	281265332	281275951	-	281270641	Chr4A	323537481	323548100	+	323542790	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0359800	Chr4A	283043913	283068268	+	283056090	Chr4A	321751656	321776012	-	321763834	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0360100	Chr4A	283492206	283495623	-	283493914	Chr4A	245795861	245799278	-	245797569	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0360700	Chr4A	284391010	284401078	-	284396044	Chr4A	246692376	246702444	-	246697410	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0360800	Chr4A	284402503	284412374	+	284407438	Chr4A	246703020	246712842	+	246707931	0.975	0.975	rearrangement:Chr4A_block3
gene:TraesCS4A03G0360900	Chr4A	285115118	285121338	-	285118228	Chr4A	247401668	247407888	-	247404778	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0362300	Chr4A	286257139	286261681	-	286259410	Chr4A	248539429	248543971	-	248541700	1.0	0.995	rearrangement:Chr4A_block3
gene:TraesCS4A03G0362900	Chr4A	286977282	286978019	+	286977650	Chr4A	249249675	249250412	+	249250043	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0363000	Chr4A	286980615	286981381	-	286980998	Chr4A	249253008	249253774	-	249253391	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A03G0363100	Chr4A	287042749	287046472	-	287044610	Chr4A	249313023	249316746	-	249314884	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0363700	Chr4A	287896622	287899515	+	287898068	Chr4A	250163737	250166630	+	250165183	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0364100	Chr4A	288376940	288381704	-	288379322	Chr4A	250642392	250647156	-	250644774	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0364500	Chr4A	289312282	289315851	+	289314066	Chr4A	251572626	251576195	+	251574410	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0365100	Chr4A	290428996	290435910	+	290432453	Chr4A	252685803	252692717	+	252689260	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0366500	Chr4A	290912564	290912851	-	290912707	Chr4A	253169674	253169961	-	253169817	1.0	0.996	rearrangement:Chr4A_block3
gene:TraesCS4A03G0366600	Chr4A	290914462	290923191	-	290918826	Chr4A	253171572	253180301	-	253175936	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0366700	Chr4A	291399215	291399445	-	291399330	Chr4A	253656402	253656632	-	253656517	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0367000	Chr4A	291400422	291401218	-	291400820	Chr4A	253657609	253658405	-	253658007	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0367100	Chr4A	291401515	291401952	+	291401733	Chr4A	253658702	253659139	+	253658920	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0367300	Chr4A	291404500	291405072	-	291404786	Chr4A	253661685	253662257	-	253661971	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0367600	Chr4A	291415980	291416225	-	291416102	Chr4A	253673165	253673410	-	253673287	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0367700	Chr4A	291423014	291423659	-	291423336	Chr4A	253680200	253680845	-	253680522	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0368100	Chr4A	291452235	291457775	-	291455005	Chr4A	253709415	253714887	-	253712151	0.978	0.978	rearrangement:Chr4A_block3
gene:TraesCS4A03G0369100	Chr4A	293590024	293593368	+	293591696	Chr4A	255849229	255852510	+	255850869	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0369200	Chr4A	293593860	293595993	-	293594926	Chr4A	255853002	255855135	-	255854068	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0369800	Chr4A	295176390	295185213	+	295180801	Chr4A	257434667	257443490	+	257439078	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0369900	Chr4A	295274769	295276175	+	295275472	Chr4A	257532539	257533945	+	257533242	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0370400	Chr4A	295708899	295709768	+	295709333	Chr4A	257952850	257953719	+	257953284	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0371100	Chr4A	297399193	297425456	+	297412324	Chr4A	259643295	259669457	+	259656376	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0371400	Chr4A	297949166	297951668	+	297950417	Chr4A	260191840	260194342	+	260193091	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0371600	Chr4A	298180566	298180970	-	298180768	Chr4A	260420769	260421173	-	260420971	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0372400	Chr4A	299327245	299327704	+	299327474	Chr4A	261564808	261565267	+	261565037	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0372800	Chr4A	300025433	300061083	+	300043258	Chr4A	262257553	262293279	+	262275416	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0373200	Chr4A	300306647	300311062	-	300308854	Chr4A	262539125	262543540	-	262541332	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A03G0373500	Chr4A	300542582	300542792	-	300542687	Chr4A	262775216	262775426	-	262775321	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0374100	Chr4A	302049727	302050155	-	302049941	Chr4A	264268037	264268465	-	264268251	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0374500	Chr4A	303322494	303323173	-	303322833	Chr4A	265539748	265540427	-	265540087	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0374800	Chr4A	304369677	304370915	-	304370296	Chr4A	266581952	266583190	-	266582571	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0374900	Chr4A	304429203	304434767	+	304431985	Chr4A	266641564	266647128	+	266644346	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0375100	Chr4A	304435052	304455050	-	304445051	Chr4A	266647413	266667411	-	266657412	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0375400	Chr4A	305640828	305641376	+	305641102	Chr4A	267846712	267847260	+	267846986	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A03G0375900	Chr4A	306575850	306581886	-	306578868	Chr4A	268778140	268784178	-	268781159	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0376400	Chr4A	307448493	307450107	+	307449300	Chr4A	269657282	269658896	+	269658089	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0376700	Chr4A	308537956	308538408	-	308538182	Chr4A	270745461	270745913	-	270745687	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0376800	Chr4A	309445605	309447465	+	309446535	Chr4A	271642595	271644455	+	271643525	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A03G0377400	Chr4A	309919235	309924784	-	309922009	Chr4A	272107347	272112896	-	272110121	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0377500	Chr4A	309925113	309927114	-	309926113	Chr4A	272113281	272115282	-	272114281	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A03G0378200	Chr4A	311272272	311275748	-	311274010	Chr4A	273452113	273455589	-	273453851	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0378800	Chr4A	312116980	312134208	+	312125594	Chr4A	274296793	274313820	+	274305306	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0379600	Chr4A	314335710	314339275	+	314337492	Chr4A	276513568	276517133	+	276515350	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0380000	Chr4A	314376034	314379242	-	314377638	Chr4A	276553895	276557103	-	276555499	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0381500	Chr4A	317948013	317953536	-	317950774	Chr4A	278588704	278594227	-	278591465	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0382000	Chr4A	318715337	318716161	+	318715749	Chr4A	279361667	279362491	+	279362079	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0382300	Chr4A	319687327	319687608	+	319687467	Chr4A	280325317	280325598	+	280325457	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0383000	Chr4A	320690316	320705811	-	320698063	Chr4A	281322474	281337970	-	281330222	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A03G0383300	Chr4A	320885345	320898966	+	320892155	Chr4A	281516074	281529695	+	281522884	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0383400	Chr4A	320899294	320899707	+	320899500	Chr4A	281530023	281530436	+	281530229	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0383700	Chr4A	320901669	320902037	+	320901853	Chr4A	281532558	281532926	+	281532742	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0384000	Chr4A	320987607	320988038	+	320987822	Chr4A	281618960	281619391	+	281619175	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0384100	Chr4A	320988139	320988619	+	320988379	Chr4A	281619492	281619972	+	281619732	1.0	0.997	rearrangement:Chr4A_block3
gene:TraesCS4A03G0385100	Chr4A	321059108	321059353	-	321059230	Chr4A	281690198	281690443	-	281690320	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0385300	Chr4A	321060016	321060189	+	321060102	Chr4A	281691106	281691279	+	281691192	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0385200	Chr4A	321059922	321060665	-	321060293	Chr4A	281691012	281691755	-	281691383	1.0	1.0	rearrangement:Chr4A_block3
