gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity
gene:TraesCS1D03G0014900	Chr1D	3787854	3789079	-	3788466	Chr1D	5211946	5213171	+	5212558	1.0	1.0
gene:TraesCS1D03G0015100	Chr1D	3821069	3822598	+	3821833	Chr1D	5177111	5178640	-	5177875	1.0	1.0
gene:TraesCS1D03G0015200	Chr1D	3916114	3917013	-	3916563	Chr1D	5083176	5084075	+	5083625	1.0	1.0
gene:TraesCS1D03G0015300	Chr1D	3943302	3944607	-	3943954	Chr1D	5055961	5057266	+	5056613	1.0	1.0
gene:TraesCS1D03G0015500	Chr1D	4008439	4008696	+	4008567	Chr1D	4992601	4992858	-	4992729	1.0	1.0
gene:TraesCS1D03G0015600	Chr1D	4031888	4032790	-	4032339	Chr1D	4968323	4969225	+	4968774	1.0	1.0
gene:TraesCS1D03G0015900	Chr1D	4161332	4165555	+	4163443	Chr1D	4836146	4840369	-	4838257	1.0	1.0
gene:TraesCS1D03G0016000	Chr1D	4168175	4172160	+	4170167	Chr1D	4829542	4833527	-	4831534	1.0	1.0
gene:TraesCS1D03G0016100	Chr1D	4172892	4176565	+	4174728	Chr1D	4825137	4828810	-	4826973	1.0	1.0
gene:TraesCS1D03G0016200	Chr1D	4177197	4182517	-	4179857	Chr1D	4819185	4824505	+	4821845	1.0	0.99
gene:TraesCS1D03G0016600	Chr1D	4286412	4287695	-	4287053	Chr1D	4713644	4714927	+	4714285	1.0	1.0
gene:TraesCS1D03G0016700	Chr1D	4386351	4395126	-	4390738	Chr1D	4609863	4618611	+	4614237	1.0	1.0
gene:TraesCS1D03G0016800	Chr1D	4395798	4401534	+	4398666	Chr1D	4603459	4609191	-	4606325	1.0	1.0
gene:TraesCS1D03G0017100	Chr1D	4441316	4442197	-	4441756	Chr1D	4562660	4563541	+	4563100	1.0	1.0
gene:TraesCS1D03G0017400	Chr1D	4485187	4486277	-	4485732	Chr1D	4518259	4519349	+	4518804	1.0	1.0
gene:TraesCS1D03G0017500	Chr1D	4511639	4512641	-	4512140	Chr1D	4491958	4492960	+	4492459	1.0	0.998
gene:TraesCS1D03G0017600	Chr1D	4546440	4547558	+	4546999	Chr1D	4456983	4458095	-	4457539	0.994	0.994
gene:TraesCS1D03G0018300	Chr1D	4940040	4941015	-	4940527	Chr1D	4081694	4082669	+	4082181	1.0	1.0
gene:TraesCS1D03G0018400	Chr1D	4950479	4952240	+	4951359	Chr1D	4070489	4072250	-	4071369	1.0	1.0
gene:TraesCS1D03G0018500	Chr1D	5055567	5056764	-	5056165	Chr1D	3993481	3994678	+	3994079	1.0	1.0
gene:TraesCS1D03G0018700	Chr1D	5085791	5087899	+	5086845	Chr1D	3962608	3964716	-	3963662	1.0	1.0
gene:TraesCS1D03G0018900	Chr1D	5217817	5223338	+	5220577	Chr1D	3827699	3833232	-	3830465	1.0	1.0
gene:TraesCS1D03G0019300	Chr1D	5269306	5276316	+	5272811	Chr1D	3775072	3782082	-	3778577	1.0	0.998
gene:TraesCS1D03G0019400	Chr1D	5314169	5316891	-	5315530	Chr1D	3734040	3736762	+	3735401	1.0	1.0
gene:TraesCS1D03G0019700	Chr1D	5321435	5327699	-	5324567	Chr1D	3723238	3729502	+	3726370	1.0	0.999
gene:TraesCS1D03G0020000	Chr1D	5416602	5418218	-	5417410	Chr1D	3624654	3626270	+	3625462	1.0	1.0
gene:TraesCS1D03G0020600	Chr1D	5575968	5580858	-	5578413	Chr1D	3462237	3467127	+	3464682	1.0	0.999
gene:TraesCS1D03G0020700	Chr1D	5584625	5585680	+	5585152	Chr1D	3457415	3458470	-	3457942	1.0	1.0
gene:TraesCS1D03G0020900	Chr1D	5619330	5620109	-	5619719	Chr1D	3423441	3424220	+	3423830	1.0	1.0
gene:TraesCS1D03G0021000	Chr1D	5687938	5689538	+	5688738	Chr1D	3353841	3355441	-	3354641	1.0	1.0
gene:TraesCS1D03G0021100	Chr1D	5695036	5696676	+	5695856	Chr1D	3346702	3348342	-	3347522	1.0	1.0
gene:TraesCS1D03G0021200	Chr1D	5734745	5736216	+	5735480	Chr1D	3307076	3308547	-	3307811	1.0	1.0
gene:TraesCS1D03G0021300	Chr1D	5787123	5792364	-	5789743	Chr1D	3250886	3256209	+	3253547	1.0	1.0
gene:TraesCS1D03G0021400	Chr1D	5800416	5801330	+	5800873	Chr1D	3241920	3242834	-	3242377	1.0	1.0
gene:TraesCS1D03G0021500	Chr1D	5850271	5855556	-	5852913	Chr1D	3187434	3192778	+	3190106	1.0	1.0
gene:TraesCS1D03G0021700	Chr1D	5866018	5869520	+	5867769	Chr1D	3173470	3176972	-	3175221	1.0	1.0
gene:TraesCS1D03G0021800	Chr1D	5870381	5874515	-	5872448	Chr1D	3168475	3172609	+	3170542	1.0	1.0
gene:TraesCS1D03G0021900	Chr1D	5887607	5888518	+	5888062	Chr1D	3153455	3154366	-	3153910	1.0	1.0
gene:TraesCS1D03G0022000	Chr1D	5889906	5894463	+	5892184	Chr1D	3147510	3152067	-	3149788	1.0	1.0
gene:TraesCS1D03G0022100	Chr1D	5895435	5897468	+	5896451	Chr1D	3144505	3146538	-	3145521	1.0	1.0
gene:TraesCS1D03G0022200	Chr1D	5899194	5901390	+	5900292	Chr1D	3140583	3142779	-	3141681	1.0	1.0
gene:TraesCS1D03G0022700	Chr1D	5955107	5961830	+	5958468	Chr1D	3098986	3105715	-	3102350	1.0	0.996
gene:TraesCS1D03G0022800	Chr1D	5962133	5963519	+	5962826	Chr1D	3097297	3098683	-	3097990	1.0	1.0
gene:TraesCS1D03G0022900	Chr1D	5965029	5967804	-	5966416	Chr1D	3092959	3095734	+	3094346	1.0	1.0
gene:TraesCS1D03G0023500	Chr1D	6574304	6577432	+	6575868	Chr1D	2483251	2486379	-	2484815	1.0	1.0
gene:TraesCS1D03G0023700	Chr1D	6607032	6641306	+	6624169	Chr1D	2419053	2453429	-	2436241	1.0	1.0
gene:TraesCS1D03G0023900	Chr1D	6664438	6678885	+	6671661	Chr1D	2377201	2391889	-	2384545	1.0	1.0
gene:TraesCS1D03G0024100	Chr1D	6702026	6705310	-	6703668	Chr1D	2350585	2353964	+	2352274	1.0	0.971
gene:TraesCS1D03G0024300	Chr1D	6717424	6717978	-	6717701	Chr1D	2337842	2338396	+	2338119	1.0	1.0
gene:TraesCS1D03G0024400	Chr1D	6734472	6735112	-	6734792	Chr1D	2320782	2321422	+	2321102	1.0	1.0
gene:TraesCS1D03G0024500	Chr1D	6762398	6765377	-	6763887	Chr1D	2290674	2293653	+	2292163	1.0	1.0
gene:TraesCS1D03G0024600	Chr1D	6768889	6782560	-	6775724	Chr1D	2273491	2287162	+	2280326	1.0	0.999
gene:TraesCS1D03G0024700	Chr1D	6788386	6789994	-	6789190	Chr1D	2266056	2267664	+	2266860	1.0	1.0
gene:TraesCS1D03G0024800	Chr1D	6803517	6804251	-	6803884	Chr1D	2251842	2252576	+	2252209	1.0	1.0
gene:TraesCS1D03G0025200	Chr1D	6847588	6847915	-	6847751	Chr1D	2208348	2208675	+	2208511	1.0	1.0
gene:TraesCS1D03G0025400	Chr1D	6896537	6898345	-	6897441	Chr1D	2157306	2159114	+	2158210	1.0	1.0
gene:TraesCS1D03G0025500	Chr1D	6910143	6911975	+	6911059	Chr1D	2143549	2145381	-	2144465	1.0	1.0
gene:TraesCS1D03G0026000	Chr1D	6974090	6976661	-	6975375	Chr1D	2078872	2081443	+	2080157	1.0	1.0
gene:TraesCS1D03G0026200	Chr1D	6981796	6982558	-	6982177	Chr1D	2072930	2073692	+	2073311	1.0	1.0
gene:TraesCS1D03G0026400	Chr1D	7025015	7028044	-	7026529	Chr1D	2027851	2030880	+	2029365	1.0	1.0
gene:TraesCS1D03G0026800	Chr1D	7142988	7145861	-	7144424	Chr1D	1915159	1918032	+	1916595	1.0	0.999
gene:TraesCS1D03G0026900	Chr1D	7150081	7152861	-	7151471	Chr1D	1908159	1910939	+	1909549	1.0	1.0
gene:TraesCS1D03G0027100	Chr1D	7162457	7164005	-	7163231	Chr1D	1897014	1898562	+	1897788	1.0	1.0
gene:TraesCS1D03G0027500	Chr1D	7198014	7203075	-	7200544	Chr1D	1858169	1863230	+	1860699	1.0	1.0
gene:TraesCS1D03G0027600	Chr1D	7205594	7209460	+	7207527	Chr1D	1851784	1855650	-	1853717	1.0	1.0
gene:TraesCS1D03G0027700	Chr1D	7209703	7211493	-	7210598	Chr1D	1849751	1851541	+	1850646	1.0	1.0
gene:TraesCS1D03G0027800	Chr1D	7217568	7219054	-	7218311	Chr1D	1842388	1843874	+	1843131	1.0	1.0
gene:TraesCS1D03G0027900	Chr1D	7220638	7226063	+	7223350	Chr1D	1835377	1840802	-	1838089	1.0	1.0
gene:TraesCS1D03G0028000	Chr1D	7248635	7250357	+	7249496	Chr1D	1812402	1814124	-	1813263	1.0	1.0
gene:TraesCS1D03G0028400	Chr1D	7295347	7297250	+	7296298	Chr1D	1765522	1767425	-	1766473	1.0	1.0
gene:TraesCS1D03G0028500	Chr1D	7329510	7332180	+	7330845	Chr1D	1731114	1733784	-	1732449	1.0	0.999
gene:TraesCS1D03G0028600	Chr1D	7344236	7345795	+	7345015	Chr1D	1717639	1719198	-	1718418	1.0	1.0
gene:TraesCS1D03G0028700	Chr1D	7346429	7346764	+	7346596	Chr1D	1716670	1717005	-	1716837	1.0	1.0
gene:TraesCS1D03G0029000	Chr1D	7444347	7445118	-	7444732	Chr1D	1618696	1619467	+	1619081	1.0	1.0
gene:TraesCS1D03G0029100	Chr1D	7448772	7453083	+	7450927	Chr1D	1610718	1615042	-	1612880	1.0	0.999
gene:TraesCS1D03G0029300	Chr1D	7458483	7460471	+	7459477	Chr1D	1603330	1605318	-	1604324	1.0	0.999
gene:TraesCS1D03G0029400	Chr1D	7461845	7465604	-	7463724	Chr1D	1598197	1601956	+	1600076	1.0	1.0
gene:TraesCS1D03G0029500	Chr1D	7469380	7470382	-	7469881	Chr1D	1593389	1594391	+	1593890	1.0	0.998
gene:TraesCS1D03G0029700	Chr1D	7485862	7490452	-	7488157	Chr1D	1573319	1577909	+	1575614	1.0	1.0
gene:TraesCS1D03G0029900	Chr1D	7495928	7498713	-	7497320	Chr1D	1565058	1567843	+	1566450	1.0	1.0
gene:TraesCS1D03G0030000	Chr1D	7504293	7508717	+	7506505	Chr1D	1548835	1559340	-	1554087	1.0	1.0
gene:TraesCS1D03G0030400	Chr1D	7557933	7558861	-	7558397	Chr1D	1498512	1499440	+	1498976	1.0	1.0
gene:TraesCS1D03G0030700	Chr1D	7584288	7585388	-	7584838	Chr1D	1471874	1472974	+	1472424	1.0	1.0
gene:TraesCS1D03G0030800	Chr1D	7609089	7610266	+	7609677	Chr1D	1446767	1447944	-	1447355	1.0	1.0
gene:TraesCS1D03G0030900	Chr1D	7632197	7635495	-	7633846	Chr1D	1421562	1424860	+	1423211	1.0	1.0
gene:TraesCS1D03G0031000	Chr1D	7636833	7639437	+	7638135	Chr1D	1417608	1420212	-	1418910	1.0	1.0
gene:TraesCS1D03G0031100	Chr1D	7640389	7642599	-	7641494	Chr1D	1414446	1416656	+	1415551	1.0	1.0
gene:TraesCS1D03G0031300	Chr1D	7703824	7706918	-	7705371	Chr1D	1350400	1353494	+	1351947	1.0	1.0
gene:TraesCS1D03G0031400	Chr1D	7742263	7744697	+	7743480	Chr1D	1312885	1315319	-	1314102	1.0	1.0
gene:TraesCS1D03G0031500	Chr1D	7766021	7767467	-	7766744	Chr1D	1290471	1291917	+	1291194	1.0	1.0
gene:TraesCS1D03G0031800	Chr1D	7772412	7776370	-	7774391	Chr1D	1281568	1285526	+	1283547	1.0	0.999
gene:TraesCS1D03G0031700	Chr1D	7771995	7779704	+	7775849	Chr1D	1278234	1285943	-	1282088	1.0	0.999
gene:TraesCS1D03G0031900	Chr1D	7797379	7799716	+	7798547	Chr1D	1258223	1260560	-	1259391	1.0	0.999
gene:TraesCS1D03G0032000	Chr1D	7806662	7810184	-	7808423	Chr1D	1247713	1251235	+	1249474	1.0	1.0
gene:TraesCS1D03G0032300	Chr1D	7843644	7847436	-	7845540	Chr1D	1210177	1213969	+	1212073	1.0	0.999
gene:TraesCS1D03G0032400	Chr1D	7854309	7869098	+	7861703	Chr1D	1188523	1203304	-	1195913	1.0	1.0
gene:TraesCS1D03G0032500	Chr1D	7890500	7891777	-	7891138	Chr1D	1165624	1166901	+	1166262	1.0	1.0
gene:TraesCS1D03G0032700	Chr1D	7896242	7902109	-	7899175	Chr1D	1155291	1161158	+	1158224	1.0	1.0
gene:TraesCS1D03G0032900	Chr1D	7925981	7929834	+	7927907	Chr1D	1127619	1131473	-	1129546	1.0	1.0
gene:TraesCS1D03G0033000	Chr1D	7933872	7935232	+	7934552	Chr1D	1122221	1123581	-	1122901	1.0	1.0
gene:TraesCS1D03G0033100	Chr1D	8006183	8010570	-	8008376	Chr1D	1047942	1052415	+	1050178	1.0	0.999
gene:TraesCS1D03G0033200	Chr1D	8015283	8031795	+	8023539	Chr1D	1026718	1043229	-	1034973	1.0	1.0
gene:TraesCS1D03G0033800	Chr1D	8093813	8098708	+	8096260	Chr1D	959738	964633	-	962185	1.0	0.999
gene:TraesCS1D03G0033900	Chr1D	8101658	8103140	+	8102399	Chr1D	955171	956653	-	955912	1.0	0.998
gene:TraesCS1D03G0034100	Chr1D	8116295	8117076	+	8116685	Chr1D	941235	942016	-	941625	1.0	1.0
gene:TraesCS1D03G0034200	Chr1D	8137290	8139047	+	8138168	Chr1D	919065	920822	-	919943	1.0	1.0
gene:TraesCS1D03G0034400	Chr1D	8166280	8177789	+	8172034	Chr1D	881394	891766	-	886580	1.0	1.0
gene:TraesCS1D03G0035600	Chr1D	8315967	8318268	-	8317117	Chr1D	7415551	7417902	-	7416726	0.998	0.928
gene:TraesCS1D03G0035800	Chr1D	8324667	8326267	-	8325467	Chr1D	7425127	7426740	-	7425933	1.0	0.977
gene:TraesCS1D03G0035900	Chr1D	8332217	8336281	-	8334249	Chr1D	7472967	7477032	-	7474999	0.996	0.987
gene:TraesCS1D03G0036000	Chr1D	8337814	8340700	-	8339257	Chr1D	7478621	7481529	-	7480075	1.0	0.982
gene:TraesCS1D03G0036100	Chr1D	8363677	8369101	-	8366389	Chr1D	7508689	7514111	-	7511400	0.998	0.989
gene:TraesCS1D03G0036400	Chr1D	8513539	8514237	-	8513888	Chr1D	7686472	7687170	-	7686821	1.0	0.996
gene:TraesCS1D03G0036500	Chr1D	8591248	8594687	-	8592967	Chr1D	7908839	7912321	-	7910580	1.0	0.983
gene:TraesCS1D03G0036700	Chr1D	8633821	8637432	-	8635626	Chr1D	7942319	7945935	-	7944127	0.999	0.99
gene:TraesCS1D03G0036800	Chr1D	8667203	8668447	+	8667825	Chr1D	7982197	7983441	+	7982819	1.0	0.992
gene:TraesCS1D03G0036900	Chr1D	8676817	8678607	+	8677712	Chr1D	7991784	7993574	+	7992679	1.0	0.994
gene:TraesCS1D03G0037000	Chr1D	8686742	8689043	-	8687892	Chr1D	7997877	8000174	-	7999025	0.999	0.99
gene:TraesCS1D03G0037300	Chr1D	8727511	8729922	+	8728716	Chr1D	8024041	8026474	+	8025257	0.999	0.976
gene:TraesCS1D03G0037400	Chr1D	8799437	8803408	+	8801422	Chr1D	8094313	8098272	+	8096292	1.0	0.986
gene:TraesCS1D03G0037900	Chr1D	8922917	8923896	+	8923406	Chr1D	8144613	8145592	+	8145102	1.0	0.993
gene:TraesCS1D03G0038300	Chr1D	9016302	9021501	-	9018901	Chr1D	8219250	8224449	-	8221849	1.0	1.0
gene:TraesCS1D03G0038400	Chr1D	9022044	9027361	+	9024702	Chr1D	8224992	8230309	+	8227650	1.0	1.0
gene:TraesCS1D03G0038500	Chr1D	9029515	9030704	-	9030109	Chr1D	8232463	8233652	-	8233057	1.0	1.0
gene:TraesCS1D03G0038600	Chr1D	9033681	9040126	-	9036903	Chr1D	8236629	8243073	-	8239851	1.0	1.0
gene:TraesCS1D03G0038800	Chr1D	9121342	9124455	+	9122898	Chr1D	8323812	8326925	+	8325368	1.0	1.0
gene:TraesCS1D03G0038900	Chr1D	9124737	9127417	-	9126077	Chr1D	8327207	8329888	-	8328547	1.0	0.999
gene:TraesCS1D03G0039000	Chr1D	9129416	9137638	+	9133527	Chr1D	8331887	8340110	+	8335998	1.0	0.999
gene:TraesCS1D03G0039100	Chr1D	9154545	9157552	+	9156048	Chr1D	8357078	8360102	+	8358590	1.0	1.0
gene:TraesCS1D03G0039200	Chr1D	9206067	9207887	+	9206977	Chr1D	8408546	8410366	+	8409456	1.0	1.0
gene:TraesCS1D03G0039300	Chr1D	9227821	9228352	+	9228086	Chr1D	8430047	8430578	+	8430312	1.0	1.0
gene:TraesCS1D03G0039400	Chr1D	9245157	9246124	+	9245640	Chr1D	8447343	8448310	+	8447826	1.0	1.0
gene:TraesCS1D03G0039500	Chr1D	9247527	9249158	-	9248342	Chr1D	8449712	8451343	-	8450527	1.0	1.0
gene:TraesCS1D03G0039600	Chr1D	9262555	9264156	+	9263355	Chr1D	8465129	8466730	+	8465929	1.0	1.0
gene:TraesCS1D03G0039700	Chr1D	9327845	9334250	-	9331047	Chr1D	8530434	8536839	-	8533636	1.0	1.0
gene:TraesCS1D03G0040100	Chr1D	9396284	9405243	-	9400763	Chr1D	8599074	8608153	-	8603613	1.0	1.0
gene:TraesCS1D03G0040200	Chr1D	9435351	9444224	-	9439787	Chr1D	8638480	8647353	-	8642916	1.0	1.0
gene:TraesCS1D03G0040300	Chr1D	9461479	9465994	+	9463736	Chr1D	8664678	8669193	+	8666935	1.0	1.0
gene:TraesCS1D03G0040400	Chr1D	9493072	9498717	-	9495894	Chr1D	8696272	8701917	-	8699094	1.0	0.999
gene:TraesCS1D03G0040500	Chr1D	9623480	9623999	-	9623739	Chr1D	8826877	8827396	-	8827136	1.0	1.0
gene:TraesCS1D03G0040800	Chr1D	9677228	9681756	+	9679492	Chr1D	8880773	8885416	+	8883094	1.0	1.0
gene:TraesCS1D03G0041100	Chr1D	9688210	9693529	+	9690869	Chr1D	8891940	8897259	+	8894599	1.0	1.0
gene:TraesCS1D03G0041300	Chr1D	9722460	9732333	-	9727396	Chr1D	8926444	8936430	-	8931437	1.0	0.977
gene:TraesCS1D03G0041600	Chr1D	9742405	9753140	-	9747772	Chr1D	8946488	8957223	-	8951855	1.0	1.0
gene:TraesCS1D03G0041800	Chr1D	9768946	9769323	-	9769134	Chr1D	8971669	8972046	-	8971857	1.0	1.0
gene:TraesCS1D03G0042100	Chr1D	9802988	9804033	-	9803510	Chr1D	9005941	9006986	-	9006463	1.0	1.0
gene:TraesCS1D03G0042200	Chr1D	9823512	9823727	-	9823619	Chr1D	9026395	9026610	-	9026502	1.0	1.0
gene:TraesCS1D03G0042300	Chr1D	9829325	9829540	+	9829432	Chr1D	9032208	9032423	+	9032315	1.0	1.0
gene:TraesCS1D03G0042500	Chr1D	9843831	9846538	+	9845184	Chr1D	9046787	9049494	+	9048140	1.0	1.0
gene:TraesCS1D03G0042700	Chr1D	9884257	9887556	-	9885906	Chr1D	9087350	9090649	-	9088999	1.0	1.0
gene:TraesCS1D03G0042800	Chr1D	9977550	9995153	+	9986351	Chr1D	9180891	9198563	+	9189727	1.0	1.0
gene:TraesCS1D03G0043200	Chr1D	10126307	10126930	-	10126618	Chr1D	9325356	9325979	-	9325667	1.0	1.0
gene:TraesCS1D03G0043300	Chr1D	10135325	10137987	-	10136656	Chr1D	9334374	9337036	-	9335705	1.0	1.0
gene:TraesCS1D03G0043400	Chr1D	10144230	10145801	+	10145015	Chr1D	9343279	9344850	+	9344064	1.0	1.0
gene:TraesCS1D03G0043500	Chr1D	10157489	10165721	+	10161605	Chr1D	9356538	9364771	+	9360654	1.0	1.0
gene:TraesCS1D03G0043600	Chr1D	10173955	10179362	+	10176658	Chr1D	9372526	9377933	+	9375229	1.0	1.0
gene:TraesCS1D03G0043800	Chr1D	10199037	10210936	+	10204986	Chr1D	9397607	9409563	+	9403585	1.0	0.992
gene:TraesCS1D03G0044000	Chr1D	10256969	10257223	+	10257096	Chr1D	9455731	9455985	+	9455858	1.0	1.0
gene:TraesCS1D03G0044100	Chr1D	10261405	10262472	-	10261938	Chr1D	9460167	9461234	-	9460700	1.0	1.0
gene:TraesCS1D03G0044200	Chr1D	10270654	10274452	+	10272553	Chr1D	9469418	9473216	+	9471317	1.0	0.999
gene:TraesCS1D03G0044300	Chr1D	10284018	10286281	+	10285149	Chr1D	9480530	9482793	+	9481661	1.0	0.989
gene:TraesCS1D03G0044600	Chr1D	10328353	10330651	+	10329502	Chr1D	9525017	9527315	+	9526166	1.0	1.0
gene:TraesCS1D03G0044700	Chr1D	10422975	10426120	+	10424547	Chr1D	9619490	9622635	+	9621062	1.0	1.0
gene:TraesCS1D03G0044800	Chr1D	10427768	10430080	-	10428924	Chr1D	9624283	9626595	-	9625439	1.0	1.0
gene:TraesCS1D03G0045000	Chr1D	10460749	10462774	-	10461761	Chr1D	9657443	9659468	-	9658455	1.0	1.0
gene:TraesCS1D03G0045100	Chr1D	10467171	10467863	-	10467517	Chr1D	9663902	9664594	-	9664248	1.0	1.0
gene:TraesCS1D03G0045300	Chr1D	10564890	10567566	-	10566228	Chr1D	9767182	9769858	-	9768520	1.0	1.0
gene:TraesCS1D03G0045400	Chr1D	10581352	10585193	+	10583272	Chr1D	9783697	9787538	+	9785617	1.0	0.999
gene:TraesCS1D03G0045500	Chr1D	10590733	10597060	-	10593896	Chr1D	9793120	9799447	-	9796283	1.0	1.0
gene:TraesCS1D03G0046000	Chr1D	10666814	10678260	-	10672537	Chr1D	9869537	9880983	-	9875260	1.0	1.0
gene:TraesCS1D03G0046200	Chr1D	10702255	10705142	-	10703698	Chr1D	9904603	9907490	-	9906046	1.0	1.0
gene:TraesCS1D03G0046400	Chr1D	10776701	10781413	+	10779057	Chr1D	9978970	9983682	+	9981326	1.0	1.0
gene:TraesCS1D03G0046500	Chr1D	10789220	10791288	+	10790254	Chr1D	9991510	9993581	+	9992545	1.0	0.995
gene:TraesCS1D03G0046600	Chr1D	10791391	10796390	-	10793890	Chr1D	9993684	9998684	-	9996184	1.0	1.0
gene:TraesCS1D03G0046700	Chr1D	10799319	10799516	+	10799417	Chr1D	10001612	10001809	+	10001710	1.0	1.0
gene:TraesCS1D03G0046800	Chr1D	10801679	10802317	-	10801998	Chr1D	10003972	10004610	-	10004291	1.0	1.0
gene:TraesCS1D03G0046900	Chr1D	10806678	10809056	-	10807867	Chr1D	10009023	10011401	-	10010212	1.0	1.0
gene:TraesCS1D03G0047200	Chr1D	10816701	10817387	-	10817044	Chr1D	10019047	10019733	-	10019390	1.0	1.0
gene:TraesCS1D03G0047300	Chr1D	10823735	10826174	-	10824954	Chr1D	10026201	10028640	-	10027420	1.0	1.0
gene:TraesCS1D03G0047600	Chr1D	10841086	10846099	-	10843592	Chr1D	10043550	10048563	-	10046056	1.0	0.999
gene:TraesCS1D03G0047800	Chr1D	10923571	10925026	+	10924298	Chr1D	10124622	10126077	+	10125349	1.0	1.0
gene:TraesCS1D03G0048000	Chr1D	10955489	10956602	-	10956045	Chr1D	10156491	10157604	-	10157047	1.0	1.0
