gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity	segment
gene:TraesCS7B03G0639600	Chr7B	430401566	430405242	+	430403404	Chr7B	412039904	412043580	+	412041742	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0639700	Chr7B	430405273	430409675	+	430407474	Chr7B	412043611	412048013	+	412045812	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0639900	Chr7B	430791609	430793075	+	430792342	Chr7B	412429834	412431300	+	412430567	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0640200	Chr7B	430803573	430811388	-	430807480	Chr7B	412441798	412449613	-	412445705	1.0	0.999	rearrangement:Chr7B_block2
gene:TraesCS7B03G0640300	Chr7B	430995521	430997067	-	430996294	Chr7B	412626235	412627781	-	412627008	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0640600	Chr7B	431055968	431057743	-	431056855	Chr7B	412686384	412688159	-	412687271	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0640900	Chr7B	431213234	431215299	-	431214266	Chr7B	412843788	412845853	-	412844820	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0641000	Chr7B	431219774	431228794	-	431224284	Chr7B	412850328	412859350	-	412854839	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0641200	Chr7B	431475762	431476766	+	431476264	Chr7B	413106137	413107141	+	413106639	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0641600	Chr7B	431520573	431521387	+	431520980	Chr7B	413150223	413151037	+	413150630	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0641900	Chr7B	431544015	431546006	+	431545010	Chr7B	413174093	413176084	+	413175088	1.0	0.996	rearrangement:Chr7B_block2
gene:TraesCS7B03G0642000	Chr7B	431567185	431571593	-	431569389	Chr7B	413209144	413213560	-	413211352	1.0	0.992	rearrangement:Chr7B_block2
gene:TraesCS7B03G0642100	Chr7B	431653454	431655226	+	431654340	Chr7B	413296887	413298659	+	413297773	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0642300	Chr7B	431656891	431658974	+	431657932	Chr7B	413300320	413302403	+	413301361	1.0	0.998	rearrangement:Chr7B_block2
gene:TraesCS7B03G0642400	Chr7B	431971806	431974523	+	431973164	Chr7B	413618188	413620904	+	413619546	1.0	0.998	rearrangement:Chr7B_block2
gene:TraesCS7B03G0642500	Chr7B	431975716	431980030	+	431977873	Chr7B	413621807	413626124	+	413623965	1.0	0.996	rearrangement:Chr7B_block2
gene:TraesCS7B03G0642600	Chr7B	431981367	431986595	+	431983981	Chr7B	413627372	413632600	+	413629986	1.0	0.998	rearrangement:Chr7B_block2
gene:TraesCS7B03G0642700	Chr7B	431985421	431988821	-	431987121	Chr7B	413631426	413634879	-	413633152	0.991	0.987	rearrangement:Chr7B_block2
gene:TraesCS7B03G0642900	Chr7B	432055170	432056993	+	432056081	Chr7B	413698375	413700198	+	413699286	1.0	0.997	rearrangement:Chr7B_block2
gene:TraesCS7B03G0643000	Chr7B	432057207	432078273	-	432067740	Chr7B	413700412	413721517	-	413710964	1.0	0.999	rearrangement:Chr7B_block2
gene:TraesCS7B03G0643100	Chr7B	432088922	432092312	+	432090617	Chr7B	413732399	413735790	+	413734094	1.0	0.997	rearrangement:Chr7B_block2
gene:TraesCS7B03G0643400	Chr7B	432377662	432384811	+	432381236	Chr7B	414020647	414027800	+	414024223	0.999	0.997	rearrangement:Chr7B_block2
gene:TraesCS7B03G0643600	Chr7B	432389376	432390606	-	432389991	Chr7B	414032436	414033666	-	414033051	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0643700	Chr7B	432579129	432579896	-	432579512	Chr7B	414175440	414176207	-	414175823	1.0	0.998	rearrangement:Chr7B_block2
gene:TraesCS7B03G0644400	Chr7B	432640319	432642907	-	432641613	Chr7B	414257583	414260171	-	414258877	1.0	0.998	rearrangement:Chr7B_block2
gene:TraesCS7B03G0644500	Chr7B	432796253	432796903	+	432796578	Chr7B	414398590	414399240	+	414398915	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0644600	Chr7B	432849412	432852550	+	432850981	Chr7B	414451691	414454831	+	414453261	1.0	0.998	rearrangement:Chr7B_block2
gene:TraesCS7B03G0644900	Chr7B	432918580	432919709	+	432919144	Chr7B	414521084	414522213	+	414521648	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0645000	Chr7B	433231642	433234515	+	433233078	Chr7B	414844605	414847478	+	414846041	1.0	0.999	rearrangement:Chr7B_block2
gene:TraesCS7B03G0645100	Chr7B	433237203	433238698	-	433237950	Chr7B	414850164	414851659	-	414850911	1.0	0.997	rearrangement:Chr7B_block2
gene:TraesCS7B03G0645600	Chr7B	433578701	433586618	+	433582659	Chr7B	415201605	415207830	+	415204717	1.0	0.997	rearrangement:Chr7B_block2
gene:TraesCS7B03G0645800	Chr7B	433589275	433592287	-	433590781	Chr7B	415225958	415228968	-	415227463	1.0	0.997	rearrangement:Chr7B_block2
gene:TraesCS7B03G0645900	Chr7B	433683210	433684053	+	433683631	Chr7B	415293457	415294300	+	415293878	1.0	0.998	rearrangement:Chr7B_block2
gene:TraesCS7B03G0646000	Chr7B	433684096	433685094	-	433684595	Chr7B	415294343	415295341	-	415294842	1.0	0.997	rearrangement:Chr7B_block2
gene:TraesCS7B03G0646100	Chr7B	433689389	433691865	-	433690627	Chr7B	415299610	415302085	-	415300847	1.0	0.998	rearrangement:Chr7B_block2
gene:TraesCS7B03G0646700	Chr7B	433724705	433731671	-	433728188	Chr7B	415334915	415341880	-	415338397	0.999	0.997	rearrangement:Chr7B_block2
gene:TraesCS7B03G0646900	Chr7B	434024567	434034038	-	434029302	Chr7B	415605755	415614041	-	415609898	1.0	0.997	rearrangement:Chr7B_block2
gene:TraesCS7B03G0000100	Chr7B	32670	36534	-	34602	Chr7B	3234405	3238269	+	3236337	1.0	1.0	collinear
gene:TraesCS7B03G0000200	Chr7B	43049	50894	-	46971	Chr7B	3220039	3227890	+	3223964	1.0	0.999	collinear
gene:TraesCS7B03G0001000	Chr7B	112378	114411	+	113394	Chr7B	3156478	3158531	-	3157504	1.0	0.996	collinear
gene:TraesCS7B03G0001100	Chr7B	114526	119198	-	116862	Chr7B	3151691	3156363	+	3154027	1.0	1.0	collinear
gene:TraesCS7B03G0001200	Chr7B	120206	121471	+	120838	Chr7B	3149417	3150682	-	3150049	1.0	1.0	collinear
gene:TraesCS7B03G0001400	Chr7B	220254	222718	+	221486	Chr7B	3048923	3051159	-	3050041	1.0	1.0	collinear
gene:TraesCS7B03G0001700	Chr7B	226968	228067	+	227517	Chr7B	3043571	3044670	-	3044120	1.0	1.0	collinear
gene:TraesCS7B03G0001800	Chr7B	228482	229120	+	228801	Chr7B	3042518	3043156	-	3042837	1.0	1.0	collinear
gene:TraesCS7B03G0002000	Chr7B	255136	257184	+	256160	Chr7B	3014881	3016791	-	3015836	0.929	0.923	collinear
gene:TraesCS7B03G0002100	Chr7B	259041	260824	+	259932	Chr7B	3011241	3013024	-	3012132	1.0	1.0	collinear
gene:TraesCS7B03G0002200	Chr7B	261777	263347	+	262562	Chr7B	3008718	3010288	-	3009503	1.0	1.0	collinear
gene:TraesCS7B03G0002400	Chr7B	265308	267721	-	266514	Chr7B	3004338	3006751	+	3005544	1.0	0.999	collinear
gene:TraesCS7B03G0002500	Chr7B	285039	290255	+	287647	Chr7B	2981893	2987109	-	2984501	1.0	1.0	collinear
gene:TraesCS7B03G0002600	Chr7B	419319	423404	+	421361	Chr7B	2849042	2853127	-	2851084	1.0	1.0	collinear
gene:TraesCS7B03G0002900	Chr7B	423793	429194	-	426493	Chr7B	2843252	2848653	+	2845952	1.0	1.0	collinear
gene:TraesCS7B03G0003100	Chr7B	600800	604303	+	602551	Chr7B	2668914	2672417	-	2670665	1.0	1.0	collinear
gene:TraesCS7B03G0003300	Chr7B	637875	639698	+	638786	Chr7B	2633491	2635314	-	2634402	1.0	1.0	collinear
gene:TraesCS7B03G0003400	Chr7B	669783	670485	-	670134	Chr7B	2603543	2604245	+	2603894	1.0	1.0	collinear
gene:TraesCS7B03G0003800	Chr7B	778870	779724	-	779297	Chr7B	2494532	2495386	+	2494959	1.0	1.0	collinear
gene:TraesCS7B03G0003900	Chr7B	797978	798910	+	798444	Chr7B	2475333	2476265	-	2475799	1.0	1.0	collinear
gene:TraesCS7B03G0004600	Chr7B	844925	847126	+	846025	Chr7B	2427557	2429758	-	2428657	1.0	0.999	collinear
gene:TraesCS7B03G0004700	Chr7B	900491	909163	-	904827	Chr7B	2378193	2388732	+	2383462	1.0	1.0	collinear
gene:TraesCS7B03G0005100	Chr7B	1038544	1039671	+	1039107	Chr7B	2247940	2249067	-	2248503	1.0	1.0	collinear
gene:TraesCS7B03G0005400	Chr7B	1055416	1057852	-	1056634	Chr7B	2229739	2232175	+	2230957	1.0	0.999	collinear
gene:TraesCS7B03G0005500	Chr7B	1082873	1087104	-	1084988	Chr7B	2200340	2204571	+	2202455	1.0	1.0	collinear
gene:TraesCS7B03G0005300	Chr7B	1051386	1121512	-	1086449	Chr7B	2165839	2236205	+	2201022	1.0	0.997	collinear
gene:TraesCS7B03G0005600	Chr7B	1170334	1171762	+	1171048	Chr7B	2115218	2116646	-	2115932	1.0	1.0	collinear
gene:TraesCS7B03G0006000	Chr7B	1264151	1272041	-	1268096	Chr7B	2034890	2042911	+	2038900	1.0	1.0	collinear
gene:TraesCS7B03G0006300	Chr7B	1279040	1286019	-	1282529	Chr7B	2020912	2027891	+	2024401	1.0	1.0	collinear
gene:TraesCS7B03G0006400	Chr7B	1286695	1293028	-	1289861	Chr7B	2013900	2020236	+	2017068	1.0	0.999	collinear
gene:TraesCS7B03G0006500	Chr7B	1313496	1318517	+	1316006	Chr7B	1989182	1994203	-	1991692	1.0	0.999	collinear
gene:TraesCS7B03G0006700	Chr7B	1322519	1336722	+	1329620	Chr7B	1970977	1985180	-	1978078	1.0	1.0	collinear
gene:TraesCS7B03G0006800	Chr7B	1340667	1341047	+	1340857	Chr7B	1966652	1967032	-	1966842	1.0	1.0	collinear
gene:TraesCS7B03G0007200	Chr7B	1360503	1361234	+	1360868	Chr7B	1919011	1919742	-	1919376	1.0	1.0	collinear
gene:TraesCS7B03G0007400	Chr7B	1373321	1373710	+	1373515	Chr7B	1906482	1906871	-	1906676	1.0	0.997	collinear
gene:TraesCS7B03G0008000	Chr7B	1436165	1437258	+	1436711	Chr7B	1844045	1845138	-	1844591	1.0	1.0	collinear
gene:TraesCS7B03G0008100	Chr7B	1480605	1481773	+	1481189	Chr7B	1799668	1800836	-	1800252	1.0	1.0	collinear
gene:TraesCS7B03G0008600	Chr7B	1693992	1694231	+	1694111	Chr7B	1585955	1586194	-	1586074	1.0	1.0	collinear
gene:TraesCS7B03G0010400	Chr7B	2097129	2100452	+	2098790	Chr7B	1224536	1227833	-	1226184	0.999	0.992	collinear
gene:TraesCS7B03G0010500	Chr7B	2662842	2663519	-	2663180	Chr7B	852230	852907	+	852568	1.0	1.0	collinear
gene:TraesCS7B03G0010700	Chr7B	2668551	2670096	+	2669323	Chr7B	845652	847197	-	846424	1.0	1.0	collinear
gene:TraesCS7B03G0011300	Chr7B	2894770	2896423	-	2895596	Chr7B	618884	620537	+	619710	1.0	0.986	collinear
gene:TraesCS7B03G0011700	Chr7B	3081146	3082585	+	3081865	Chr7B	433145	434584	-	433864	1.0	1.0	collinear
gene:TraesCS7B03G0011800	Chr7B	3116205	3118160	+	3117182	Chr7B	397509	399498	-	398503	0.998	0.984	collinear
gene:TraesCS7B03G0011900	Chr7B	3118757	3122830	-	3120793	Chr7B	392765	396912	+	394838	1.0	0.91	collinear
gene:TraesCS7B03G0012000	Chr7B	3221369	3227272	-	3224320	Chr7B	273408	277970	+	275689	0.978	0.974	collinear
gene:TraesCS7B03G0012200	Chr7B	3242585	3251280	-	3246932	Chr7B	249017	257712	+	253364	1.0	1.0	collinear
gene:TraesCS7B03G0012600	Chr7B	3264575	3273390	+	3268982	Chr7B	233826	242554	-	238190	0.962	0.961	collinear
gene:TraesCS7B03G0012700	Chr7B	3275744	3280289	-	3278016	Chr7B	226900	231490	+	229195	0.993	0.965	collinear
gene:TraesCS7B03G0013100	Chr7B	3425640	3425927	-	3425783	Chr7B	81265	81552	+	81408	1.0	0.996	collinear
gene:TraesCS7B03G0013300	Chr7B	3473390	3482107	-	3477748	Chr7B	25054	33775	+	29414	1.0	0.997	collinear
gene:TraesCS7B03G0013400	Chr7B	3502025	3506191	+	3504108	Chr7B	1195	5361	-	3278	1.0	1.0	collinear
gene:TraesCS7B03G0013600	Chr7B	3660476	3664218	+	3662347	Chr7B	3283763	3287495	+	3285629	0.992	0.989	collinear
gene:TraesCS7B03G0013900	Chr7B	3671994	3673638	-	3672816	Chr7B	3295104	3296748	-	3295926	1.0	0.998	collinear
gene:TraesCS7B03G0014000	Chr7B	3694071	3695816	+	3694943	Chr7B	3317245	3318915	+	3318080	0.957	0.95	collinear
gene:TraesCS7B03G0014800	Chr7B	3869795	3871434	+	3870614	Chr7B	3468543	3470182	+	3469362	1.0	0.996	collinear
gene:TraesCS7B03G0015100	Chr7B	4023337	4024742	-	4024039	Chr7B	3623291	3624684	-	3623987	0.99	0.988	collinear
gene:TraesCS7B03G0015200	Chr7B	4028025	4030069	-	4029047	Chr7B	3628099	3630162	-	3629130	1.0	0.995	collinear
gene:TraesCS7B03G0016300	Chr7B	4116994	4122172	+	4119583	Chr7B	3717558	3722736	+	3720147	1.0	0.998	collinear
gene:TraesCS7B03G0016400	Chr7B	4122371	4124879	-	4123625	Chr7B	3722935	3725468	-	3724201	1.0	0.996	collinear
gene:TraesCS7B03G0016600	Chr7B	4173687	4176282	+	4174984	Chr7B	3776867	3779462	+	3778164	1.0	1.0	collinear
gene:TraesCS7B03G0017000	Chr7B	4217034	4218371	+	4217702	Chr7B	3816805	3818142	+	3817473	1.0	1.0	collinear
gene:TraesCS7B03G0017200	Chr7B	4228698	4230727	-	4229712	Chr7B	3829017	3831046	-	3830031	1.0	1.0	collinear
gene:TraesCS7B03G0017600	Chr7B	4338296	4345659	+	4341977	Chr7B	3938790	3946279	+	3942534	1.0	1.0	collinear
gene:TraesCS7B03G0017800	Chr7B	4425740	4431517	+	4428628	Chr7B	4026520	4032297	+	4029408	1.0	1.0	collinear
gene:TraesCS7B03G0017900	Chr7B	4469383	4469586	-	4469484	Chr7B	4069968	4070171	-	4070069	1.0	1.0	collinear
gene:TraesCS7B03G0018000	Chr7B	4477157	4481340	+	4479248	Chr7B	4077740	4081923	+	4079831	1.0	1.0	collinear
gene:TraesCS7B03G0018100	Chr7B	4533463	4533718	-	4533590	Chr7B	4134051	4134306	-	4134178	1.0	1.0	collinear
gene:TraesCS7B03G0018200	Chr7B	4646090	4652768	+	4649429	Chr7B	4262607	4269285	+	4265946	1.0	1.0	collinear
gene:TraesCS7B03G0018700	Chr7B	4939060	4939788	-	4939424	Chr7B	4552921	4553652	-	4553286	1.0	0.995	collinear
gene:TraesCS7B03G0018800	Chr7B	4949497	4950210	+	4949853	Chr7B	4563361	4564074	+	4563717	1.0	1.0	collinear
gene:TraesCS7B03G0019200	Chr7B	5228037	5231817	-	5229927	Chr7B	4841664	4845444	-	4843554	1.0	1.0	collinear
gene:TraesCS7B03G0019300	Chr7B	5234592	5237551	-	5236071	Chr7B	4848219	4851178	-	4849698	1.0	1.0	collinear
gene:TraesCS7B03G0019400	Chr7B	5241320	5245276	-	5243298	Chr7B	4854814	4858735	-	4856774	1.0	0.998	collinear
gene:TraesCS7B03G0019500	Chr7B	5387627	5391814	-	5389720	Chr7B	5007921	5012108	-	5010014	1.0	0.999	collinear
gene:TraesCS7B03G0019600	Chr7B	5391944	5395839	+	5393891	Chr7B	5012238	5016020	+	5014129	0.964	0.964	collinear
gene:TraesCS7B03G0022000	Chr7B	5843318	5850518	-	5846918	Chr7B	5151784	5158984	-	5155384	1.0	0.999	collinear
gene:TraesCS7B03G0022100	Chr7B	6242281	6249615	+	6245948	Chr7B	5556411	5562804	+	5559607	1.0	0.991	collinear
gene:TraesCS7B03G0022300	Chr7B	6253855	6255709	-	6254782	Chr7B	5567042	5568899	-	5567970	1.0	0.993	collinear
gene:TraesCS7B03G0022700	Chr7B	6307057	6325059	-	6316058	Chr7B	5632239	5650308	-	5641273	0.998	0.994	collinear
gene:TraesCS7B03G0022800	Chr7B	6328320	6328690	-	6328505	Chr7B	5653572	5653942	-	5653757	1.0	0.995	collinear
gene:TraesCS7B03G0022900	Chr7B	6357986	6359698	-	6358842	Chr7B	5682292	5683967	-	5683129	0.974	0.966	collinear
gene:TraesCS7B03G0023000	Chr7B	6390975	6402894	-	6396934	Chr7B	5715443	5741103	-	5728273	1.0	0.991	collinear
gene:TraesCS7B03G0023400	Chr7B	6489035	6493164	+	6491099	Chr7B	5837185	5841413	+	5839299	0.986	0.926	collinear
gene:TraesCS7B03G0023500	Chr7B	6515908	6519369	+	6517638	Chr7B	5851256	5854776	+	5853016	1.0	0.955	collinear
gene:TraesCS7B03G0023700	Chr7B	6572310	6576009	+	6574159	Chr7B	5905568	5909271	+	5907419	1.0	0.994	collinear
gene:TraesCS7B03G0024200	Chr7B	6708493	6711769	+	6710131	Chr7B	6040463	6043739	+	6042101	1.0	1.0	collinear
gene:TraesCS7B03G0024600	Chr7B	6730304	6734509	-	6732406	Chr7B	6062272	6066477	-	6064374	1.0	1.0	collinear
gene:TraesCS7B03G0025200	Chr7B	7084796	7090671	+	7087733	Chr7B	6415970	6421845	+	6418907	1.0	0.999	collinear
gene:TraesCS7B03G0025300	Chr7B	7133948	7134205	+	7134076	Chr7B	6465570	6465827	+	6465698	1.0	1.0	collinear
gene:TraesCS7B03G0025500	Chr7B	7170867	7171798	-	7171332	Chr7B	6501959	6502891	-	6502425	1.0	0.997	collinear
gene:TraesCS7B03G0025800	Chr7B	7253599	7253856	-	7253727	Chr7B	6579805	6580062	-	6579933	1.0	1.0	collinear
gene:TraesCS7B03G0026100	Chr7B	7284286	7310081	+	7297183	Chr7B	6610926	6636730	+	6623828	1.0	0.994	collinear
gene:TraesCS7B03G0027000	Chr7B	7363121	7364017	+	7363569	Chr7B	6690935	6691831	+	6691383	1.0	1.0	collinear
gene:TraesCS7B03G0027100	Chr7B	7369368	7370606	-	7369987	Chr7B	6697180	6698418	-	6697799	1.0	1.0	collinear
gene:TraesCS7B03G0028300	Chr7B	7634994	7640176	-	7637585	Chr7B	6961032	6966214	-	6963623	1.0	1.0	collinear
gene:TraesCS7B03G0028700	Chr7B	7848045	7848935	+	7848490	Chr7B	7030865	7031755	+	7031310	1.0	0.997	collinear
gene:TraesCS7B03G0028800	Chr7B	7854756	7856155	-	7855455	Chr7B	7037574	7038973	-	7038273	1.0	1.0	collinear
gene:TraesCS7B03G0029000	Chr7B	7863320	7865535	+	7864427	Chr7B	7042955	7045170	+	7044062	1.0	0.998	collinear
gene:TraesCS7B03G0029100	Chr7B	7939115	7939426	+	7939270	Chr7B	7111951	7112262	+	7112106	1.0	1.0	collinear
gene:TraesCS7B03G0029400	Chr7B	8239078	8241378	-	8240228	Chr7B	7294323	7296822	-	7295572	1.0	0.972	collinear
gene:TraesCS7B03G0029500	Chr7B	8396140	8398294	-	8397217	Chr7B	7377903	7380057	-	7378980	1.0	0.999	collinear
gene:TraesCS7B03G0029600	Chr7B	8408501	8408833	+	8408667	Chr7B	7389753	7390085	+	7389919	1.0	1.0	collinear
gene:TraesCS7B03G0029700	Chr7B	8410985	8412968	-	8411976	Chr7B	7392237	7394220	-	7393228	1.0	0.997	collinear
gene:TraesCS7B03G0030000	Chr7B	9040037	9043328	+	9041682	Chr7B	8070862	8073796	+	8072329	0.999	0.941	collinear
gene:TraesCS7B03G0030400	Chr7B	9194873	9201781	-	9198327	Chr7B	8145045	8151942	-	8148493	0.994	0.993	collinear
gene:TraesCS7B03G0030600	Chr7B	9532847	9537156	+	9535001	Chr7B	8575159	8579468	+	8577313	1.0	1.0	collinear
gene:TraesCS7B03G0030800	Chr7B	9538747	9541639	-	9540193	Chr7B	8581171	8584062	-	8582616	1.0	0.999	collinear
gene:TraesCS7B03G0030900	Chr7B	9554131	9562829	-	9558480	Chr7B	8596559	8605114	-	8600836	1.0	1.0	collinear
gene:TraesCS7B03G0031000	Chr7B	9590350	9590803	-	9590576	Chr7B	8632635	8633088	-	8632861	1.0	1.0	collinear
gene:TraesCS7B03G0031100	Chr7B	9601762	9602235	-	9601998	Chr7B	8644197	8644670	-	8644433	1.0	1.0	collinear
gene:TraesCS7B03G0031200	Chr7B	9605582	9607023	-	9606302	Chr7B	8648017	8649458	-	8648737	1.0	1.0	collinear
