gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity
gene:TraesCS5B03G0006500	Chr5B	4731523	4732017	+	4731770	Chr5B	4227531	4228025	+	4227778	1.0	1.0
gene:TraesCS5B03G0006700	Chr5B	4736950	4739324	+	4738137	Chr5B	4232806	4235180	+	4233993	1.0	1.0
gene:TraesCS5B03G0006900	Chr5B	4745447	4747021	-	4746234	Chr5B	4241299	4242873	-	4242086	1.0	1.0
gene:TraesCS5B03G0007900	Chr5B	5090409	5094657	+	5092533	Chr5B	4840830	4845078	+	4842954	1.0	1.0
gene:TraesCS5B03G0008200	Chr5B	5592217	5592540	-	5592378	Chr5B	5699067	5699390	-	5699228	1.0	1.0
gene:TraesCS5B03G0009300	Chr5B	6274906	6278095	-	6276500	Chr5B	9022427	9025616	-	9024021	1.0	1.0
gene:TraesCS5B03G0009600	Chr5B	6421687	6425565	-	6423626	Chr5B	9167669	9171547	-	9169608	1.0	1.0
gene:TraesCS5B03G0009700	Chr5B	6450124	6464864	+	6457494	Chr5B	9195939	9210645	+	9203292	1.0	0.998
gene:TraesCS5B03G0009800	Chr5B	6475062	6478760	-	6476911	Chr5B	9220885	9224583	-	9222734	1.0	1.0
gene:TraesCS5B03G0009900	Chr5B	6523497	6531811	+	6527654	Chr5B	9269406	9277886	+	9273646	1.0	1.0
gene:TraesCS5B03G0010200	Chr5B	6557311	6558336	+	6557823	Chr5B	9303261	9304286	+	9303773	1.0	1.0
gene:TraesCS5B03G0010600	Chr5B	6627478	6644259	+	6635868	Chr5B	9373143	9389826	+	9381484	1.0	1.0
gene:TraesCS5B03G0011300	Chr5B	6679420	6682699	+	6681059	Chr5B	9432936	9436677	+	9434806	1.0	1.0
gene:TraesCS5B03G0011400	Chr5B	6701850	6705413	+	6703631	Chr5B	9455682	9459245	+	9457463	1.0	1.0
gene:TraesCS5B03G0011500	Chr5B	6706639	6711139	+	6708889	Chr5B	9460190	9464690	+	9462440	1.0	1.0
gene:TraesCS5B03G0011800	Chr5B	6715953	6734079	+	6725016	Chr5B	9469709	9487835	+	9478772	1.0	1.0
gene:TraesCS5B03G0012000	Chr5B	6891065	6894289	-	6892677	Chr5B	9638202	9641426	-	9639814	1.0	1.0
gene:TraesCS5B03G0012700	Chr5B	6974763	6984323	-	6979543	Chr5B	9721259	9730833	-	9726046	1.0	0.999
gene:TraesCS5B03G0013000	Chr5B	7024791	7026752	+	7025771	Chr5B	9748330	9750297	+	9749313	1.0	0.965
gene:TraesCS5B03G0013400	Chr5B	7077724	7083197	-	7080460	Chr5B	9791979	9797243	-	9794611	0.914	0.909
gene:TraesCS5B03G0013600	Chr5B	7124941	7128118	-	7126529	Chr5B	9838643	9841005	-	9839824	0.992	0.992
gene:TraesCS5B03G0013700	Chr5B	7175983	7176264	-	7176123	Chr5B	9887379	9887660	-	9887519	1.0	1.0
gene:TraesCS5B03G0014000	Chr5B	7204960	7205447	-	7205203	Chr5B	9915970	9916457	-	9916213	1.0	1.0
gene:TraesCS5B03G0014100	Chr5B	7240428	7241179	-	7240803	Chr5B	9951424	9952175	-	9951799	1.0	1.0
gene:TraesCS5B03G0014300	Chr5B	7359600	7360287	-	7359943	Chr5B	10070845	10071532	-	10071188	1.0	1.0
gene:TraesCS5B03G0014400	Chr5B	7410008	7410495	-	7410251	Chr5B	10121284	10121771	-	10121527	1.0	1.0
gene:TraesCS5B03G0014500	Chr5B	7437158	7437645	-	7437401	Chr5B	10148583	10149070	-	10148826	1.0	1.0
gene:TraesCS5B03G0014600	Chr5B	7592627	7597126	-	7594876	Chr5B	10303240	10307738	-	10305489	1.0	1.0
gene:TraesCS5B03G0014800	Chr5B	7755553	7759308	-	7757430	Chr5B	10466642	10470397	-	10468519	1.0	1.0
gene:TraesCS5B03G0015100	Chr5B	7985700	7994441	-	7990070	Chr5B	10689984	10698725	-	10694354	1.0	1.0
gene:TraesCS5B03G0015300	Chr5B	8044868	8056936	-	8050902	Chr5B	10748790	10760858	-	10754824	1.0	0.999
gene:TraesCS5B03G0015500	Chr5B	8136091	8146344	+	8141217	Chr5B	10838461	10848714	+	10843587	1.0	1.0
gene:TraesCS5B03G0015900	Chr5B	8231890	8236662	+	8234276	Chr5B	10915918	10920690	+	10918304	1.0	1.0
gene:TraesCS5B03G0016100	Chr5B	8246419	8248728	-	8247573	Chr5B	10929716	10932025	-	10930870	1.0	1.0
gene:TraesCS5B03G0016300	Chr5B	8403122	8405146	+	8404134	Chr5B	11088015	11090039	+	11089027	1.0	0.999
gene:TraesCS5B03G0016400	Chr5B	8412291	8414400	+	8413345	Chr5B	11097183	11099292	+	11098237	1.0	0.999
gene:TraesCS5B03G0017000	Chr5B	8435064	8439898	-	8437481	Chr5B	11119957	11124779	-	11122368	1.0	0.999
gene:TraesCS5B03G0017300	Chr5B	8578315	8592199	+	8585257	Chr5B	11281013	11294898	+	11287955	1.0	1.0
gene:TraesCS5B03G0017500	Chr5B	8592762	8599391	-	8596076	Chr5B	11295461	11302090	-	11298775	1.0	0.997
gene:TraesCS5B03G0017600	Chr5B	8929166	8931564	-	8930365	Chr5B	11618694	11621101	-	11619897	1.0	1.0
gene:TraesCS5B03G0018000	Chr5B	8959192	8973203	-	8966197	Chr5B	11648729	11662739	-	11655734	1.0	1.0
gene:TraesCS5B03G0018200	Chr5B	8987169	8989682	-	8988425	Chr5B	11676696	11679209	-	11677952	1.0	1.0
gene:TraesCS5B03G0018300	Chr5B	8990141	8990908	-	8990524	Chr5B	11679668	11680435	-	11680051	1.0	1.0
gene:TraesCS5B03G0018500	Chr5B	8999069	8999971	-	8999520	Chr5B	11688596	11689498	-	11689047	1.0	1.0
gene:TraesCS5B03G0019100	Chr5B	9063135	9063958	+	9063546	Chr5B	11752708	11753531	+	11753119	1.0	0.998
gene:TraesCS5B03G0019200	Chr5B	9094473	9094694	+	9094583	Chr5B	11784046	11784267	+	11784156	1.0	1.0
gene:TraesCS5B03G0019300	Chr5B	9098241	9101504	+	9099872	Chr5B	11787814	11791076	+	11789445	1.0	1.0
gene:TraesCS5B03G0019500	Chr5B	9128880	9132494	+	9130687	Chr5B	11818632	11822352	+	11820492	1.0	1.0
gene:TraesCS5B03G0019600	Chr5B	9270520	9274061	-	9272290	Chr5B	11960103	11963644	-	11961873	1.0	0.999
gene:TraesCS5B03G0019700	Chr5B	9291833	9292246	+	9292039	Chr5B	11981482	11981895	+	11981688	1.0	1.0
gene:TraesCS5B03G0019900	Chr5B	9309126	9311271	+	9310198	Chr5B	11998798	12000943	+	11999870	1.0	1.0
gene:TraesCS5B03G0020000	Chr5B	9311350	9315370	-	9313360	Chr5B	12001022	12005042	-	12003032	1.0	1.0
gene:TraesCS5B03G0020400	Chr5B	9346778	9347669	+	9347223	Chr5B	12035409	12036300	+	12035854	1.0	1.0
gene:TraesCS5B03G0020500	Chr5B	9350147	9351646	+	9350896	Chr5B	12038778	12040277	+	12039527	1.0	1.0
gene:TraesCS5B03G0020600	Chr5B	9380809	9382659	-	9381734	Chr5B	12069595	12071445	-	12070520	1.0	1.0
gene:TraesCS5B03G0020700	Chr5B	9403400	9406313	+	9404856	Chr5B	12092297	12095210	+	12093753	1.0	1.0
gene:TraesCS5B03G0020800	Chr5B	9468227	9470148	+	9469187	Chr5B	12153018	12154939	+	12153978	1.0	1.0
gene:TraesCS5B03G0021000	Chr5B	9571961	9572791	-	9572376	Chr5B	12256536	12257366	-	12256951	1.0	1.0
gene:TraesCS5B03G0021200	Chr5B	9587651	9588520	+	9588085	Chr5B	12272226	12273095	+	12272660	1.0	1.0
gene:TraesCS5B03G0021800	Chr5B	9717192	9720543	-	9718867	Chr5B	12405601	12408952	-	12407276	1.0	1.0
gene:TraesCS5B03G0022000	Chr5B	9855474	9864520	+	9859997	Chr5B	12543745	12552793	+	12548269	1.0	1.0
gene:TraesCS5B03G0022200	Chr5B	10106300	10110457	-	10108378	Chr5B	12794875	12799112	-	12796993	1.0	0.999
gene:TraesCS5B03G0022900	Chr5B	10391195	10392453	+	10391824	Chr5B	12957089	12958347	+	12957718	1.0	0.999
gene:TraesCS5B03G0023200	Chr5B	10474262	10476974	+	10475618	Chr5B	13033591	13036256	+	13034923	1.0	0.995
gene:TraesCS5B03G0023300	Chr5B	10483169	10487009	-	10485089	Chr5B	13042469	13046276	-	13044372	1.0	0.996
gene:TraesCS5B03G0023400	Chr5B	10487058	10495071	-	10491064	Chr5B	13046325	13054392	-	13050358	0.999	0.992
gene:TraesCS5B03G0023800	Chr5B	10569581	10572063	-	10570822	Chr5B	13128469	13130947	-	13129708	1.0	0.992
gene:TraesCS5B03G0023900	Chr5B	11094914	11095366	+	11095140	Chr5B	13842384	13842836	+	13842610	1.0	0.995
gene:TraesCS5B03G0024200	Chr5B	11126365	11127792	+	11127078	Chr5B	13865947	13867370	+	13866658	0.995	0.985
gene:TraesCS5B03G0024800	Chr5B	11356992	11359994	-	11358493	Chr5B	13934443	13937439	-	13935941	0.998	0.988
gene:TraesCS5B03G0025000	Chr5B	11505766	11509181	+	11507473	Chr5B	14088697	14092116	+	14090406	1.0	0.993
gene:TraesCS5B03G0025300	Chr5B	11528508	11529623	+	11529065	Chr5B	14111498	14112613	+	14112055	1.0	0.999
gene:TraesCS5B03G0025500	Chr5B	11553967	11555073	+	11554520	Chr5B	14137134	14138240	+	14137687	1.0	0.999
gene:TraesCS5B03G0025700	Chr5B	11563724	11567657	+	11565690	Chr5B	14146901	14150834	+	14148867	1.0	1.0
gene:TraesCS5B03G0025800	Chr5B	11599622	11605376	-	11602499	Chr5B	14182730	14188484	-	14185607	1.0	1.0
gene:TraesCS5B03G0025900	Chr5B	11653192	11653452	-	11653322	Chr5B	14235872	14236132	-	14236002	1.0	1.0
gene:TraesCS5B03G0026100	Chr5B	11812338	11822104	-	11817221	Chr5B	14389722	14399488	-	14394605	1.0	1.0
gene:TraesCS5B03G0026400	Chr5B	12310257	12315207	-	12312732	Chr5B	14875831	14880781	-	14878306	1.0	1.0
gene:TraesCS5B03G0026600	Chr5B	12370913	12372013	-	12371463	Chr5B	14939527	14940654	-	14940090	0.995	0.953
gene:TraesCS5B03G0026700	Chr5B	12374135	12378689	-	12376412	Chr5B	14942558	14947095	-	14944826	0.992	0.985
gene:TraesCS5B03G0026800	Chr5B	12379835	12384505	-	12382170	Chr5B	14948257	14952906	-	14950581	0.992	0.988
gene:TraesCS5B03G0027400	Chr5B	12612938	12617664	-	12615301	Chr5B	15180340	15185075	-	15182707	1.0	1.0
gene:TraesCS5B03G0027500	Chr5B	12619611	12627348	+	12623479	Chr5B	15187022	15194756	+	15190889	1.0	1.0
gene:TraesCS5B03G0027600	Chr5B	12629960	12631747	+	12630853	Chr5B	15197361	15199148	+	15198254	1.0	1.0
gene:TraesCS5B03G0027700	Chr5B	12708205	12708903	+	12708554	Chr5B	15275607	15276305	+	15275956	1.0	1.0
gene:TraesCS5B03G0027900	Chr5B	12894311	12907141	-	12900726	Chr5B	15461967	15474921	-	15468444	1.0	1.0
gene:TraesCS5B03G0028100	Chr5B	13129670	13134023	-	13131846	Chr5B	15697703	15702048	-	15699875	0.996	0.996
gene:TraesCS5B03G0028200	Chr5B	13220273	13224136	+	13222204	Chr5B	15815076	15818910	+	15816993	0.989	0.986
gene:TraesCS5B03G0028300	Chr5B	13224220	13225588	-	13224904	Chr5B	15818998	15820353	-	15819675	0.989	0.978
gene:TraesCS5B03G0028400	Chr5B	13232245	13237196	+	13234720	Chr5B	15834867	15839694	+	15837280	0.928	0.922
gene:TraesCS5B03G0028900	Chr5B	13269693	13271649	-	13270671	Chr5B	15891199	15893155	-	15892177	1.0	0.998
gene:TraesCS5B03G0029100	Chr5B	13314077	13314463	+	13314270	Chr5B	15922743	15923129	+	15922936	1.0	0.994
gene:TraesCS5B03G0029200	Chr5B	13317363	13325016	-	13321189	Chr5B	15925741	15933147	-	15929444	0.994	0.962
gene:TraesCS5B03G0029300	Chr5B	13396832	13400806	+	13398819	Chr5B	16086860	16090762	+	16088811	0.996	0.991
gene:TraesCS5B03G0029500	Chr5B	13403971	13404722	-	13404346	Chr5B	16093946	16094697	-	16094321	1.0	0.995
gene:TraesCS5B03G0030200	Chr5B	13526485	13533166	-	13529825	Chr5B	16233272	16239953	-	16236612	1.0	0.999
gene:TraesCS5B03G0030400	Chr5B	13538016	13539589	-	13538802	Chr5B	16245972	16247545	-	16246758	1.0	0.995
gene:TraesCS5B03G0030600	Chr5B	13739040	13742577	+	13740808	Chr5B	16463975	16467539	+	16465757	1.0	0.987
gene:TraesCS5B03G0030700	Chr5B	13742889	13746219	-	13744554	Chr5B	16467851	16471184	-	16469517	1.0	0.996
gene:TraesCS5B03G0030800	Chr5B	13753139	13756858	-	13754998	Chr5B	16477729	16481210	-	16479469	0.995	0.989
gene:TraesCS5B03G0030900	Chr5B	13761639	13766090	+	13763864	Chr5B	16676730	16681018	-	16678874	0.988	0.961
gene:TraesCS5B03G0031200	Chr5B	13813226	13815754	-	13814490	Chr5B	16791950	16794478	-	16793214	1.0	0.987
gene:TraesCS5B03G0031700	Chr5B	13897917	13901506	+	13899711	Chr5B	17338715	17342173	+	17340444	0.999	0.953
gene:TraesCS5B03G0032000	Chr5B	13958974	13962434	+	13960704	Chr5B	17395343	17398902	+	17397122	0.995	0.958
gene:TraesCS5B03G0032700	Chr5B	14442702	14446192	-	14444447	Chr5B	17712358	17715838	-	17714098	0.997	0.959
gene:TraesCS5B03G0034100	Chr5B	14735969	14739364	+	14737666	Chr5B	18003481	18006897	+	18005189	1.0	0.995
gene:TraesCS5B03G0034400	Chr5B	14964550	14964981	-	14964765	Chr5B	18229708	18230139	-	18229923	1.0	0.981
gene:TraesCS5B03G0034500	Chr5B	14967780	14968459	-	14968119	Chr5B	18232702	18233379	-	18233040	0.995	0.948
gene:TraesCS5B03G0034800	Chr5B	15060069	15060977	-	15060523	Chr5B	18416422	18417330	-	18416876	1.0	0.998
gene:TraesCS5B03G0035100	Chr5B	15104616	15105443	+	15105029	Chr5B	18476386	18477213	+	18476799	1.0	0.984
gene:TraesCS5B03G0035300	Chr5B	15107932	15108639	+	15108285	Chr5B	18479753	18480460	+	18480106	1.0	1.0
gene:TraesCS5B03G0035400	Chr5B	15128993	15130601	+	15129797	Chr5B	18500815	18502423	+	18501619	1.0	1.0
gene:TraesCS5B03G0035500	Chr5B	15147679	15148176	+	15147927	Chr5B	18519428	18519925	+	18519676	1.0	1.0
gene:TraesCS5B03G0035700	Chr5B	15178748	15179680	+	15179214	Chr5B	18550598	18551530	+	18551064	1.0	1.0
gene:TraesCS5B03G0035900	Chr5B	15240866	15241639	-	15241252	Chr5B	18596611	18597384	-	18596997	1.0	1.0
gene:TraesCS5B03G0036000	Chr5B	15245683	15246561	-	15246122	Chr5B	18601429	18602307	-	18601868	1.0	1.0
gene:TraesCS5B03G0036100	Chr5B	15251565	15252508	+	15252036	Chr5B	18607252	18608195	+	18607723	1.0	1.0
gene:TraesCS5B03G0036200	Chr5B	15309491	15314690	+	15312090	Chr5B	18664209	18669408	+	18666808	1.0	0.999
gene:TraesCS5B03G0036300	Chr5B	15319588	15320877	-	15320232	Chr5B	18674307	18675596	-	18674951	1.0	1.0
gene:TraesCS5B03G0036400	Chr5B	15325766	15326864	+	15326315	Chr5B	18680485	18681583	+	18681034	1.0	1.0
gene:TraesCS5B03G0036500	Chr5B	15384589	15388487	-	15386538	Chr5B	18737910	18741808	-	18739859	1.0	0.999
gene:TraesCS5B03G0036600	Chr5B	15400249	15401399	-	15400824	Chr5B	18755037	18756187	-	18755612	1.0	1.0
gene:TraesCS5B03G0037100	Chr5B	15579855	15586312	+	15583083	Chr5B	18961366	18967907	+	18964636	1.0	1.0
gene:TraesCS5B03G0037200	Chr5B	15590671	15594377	-	15592524	Chr5B	18972345	18976033	-	18974189	1.0	1.0
gene:TraesCS5B03G0038300	Chr5B	16028698	16032699	-	16030698	Chr5B	19450245	19454246	-	19452245	1.0	0.999
gene:TraesCS5B03G0038500	Chr5B	16038879	16039148	+	16039013	Chr5B	19460553	19460822	+	19460687	1.0	1.0
gene:TraesCS5B03G0038600	Chr5B	16060220	16065019	-	16062619	Chr5B	19481841	19486640	-	19484240	1.0	1.0
gene:TraesCS5B03G0039400	Chr5B	16411670	16412110	-	16411890	Chr5B	19754589	19755029	-	19754809	1.0	1.0
gene:TraesCS5B03G0039500	Chr5B	16437458	16437898	-	16437678	Chr5B	19780375	19780815	-	19780595	1.0	1.0
gene:TraesCS5B03G0039600	Chr5B	16555952	16556392	-	16556172	Chr5B	19810552	19810992	-	19810772	1.0	1.0
gene:TraesCS5B03G0040100	Chr5B	16607070	16609209	+	16608139	Chr5B	19888847	19890986	+	19889916	1.0	0.999
gene:TraesCS5B03G0040200	Chr5B	16609420	16617087	-	16613253	Chr5B	19891197	19898864	-	19895030	1.0	1.0
gene:TraesCS5B03G0040800	Chr5B	17805901	17808859	-	17807380	Chr5B	20843531	20846489	-	20845010	1.0	1.0
gene:TraesCS5B03G0041000	Chr5B	17832779	17835696	+	17834237	Chr5B	20870593	20873510	+	20872051	1.0	1.0
gene:TraesCS5B03G0041900	Chr5B	17977310	17987229	+	17982269	Chr5B	21012778	21022706	+	21017742	1.0	0.997
gene:TraesCS5B03G0042300	Chr5B	18073200	18074246	-	18073723	Chr5B	21108601	21109647	-	21109124	1.0	0.998
gene:TraesCS5B03G0042800	Chr5B	18208883	18210186	+	18209534	Chr5B	21244808	21246111	+	21245459	1.0	1.0
gene:TraesCS5B03G0042900	Chr5B	18221809	18225449	+	18223629	Chr5B	21257740	21261446	+	21259593	1.0	1.0
gene:TraesCS5B03G0043000	Chr5B	18227659	18230690	+	18229174	Chr5B	21263656	21266681	+	21265168	1.0	1.0
gene:TraesCS5B03G0043100	Chr5B	18235926	18240310	-	18238118	Chr5B	21271488	21275866	-	21273677	1.0	0.997
gene:TraesCS5B03G0043500	Chr5B	18359015	18360093	-	18359554	Chr5B	21381321	21382396	-	21381858	0.997	0.994
gene:TraesCS5B03G0044100	Chr5B	18442047	18442310	+	18442178	Chr5B	21487599	21487862	+	21487730	1.0	0.996
gene:TraesCS5B03G0044300	Chr5B	18446125	18447066	-	18446595	Chr5B	21491796	21492737	-	21492266	1.0	0.989
gene:TraesCS5B03G0045200	Chr5B	18667645	18668184	+	18667914	Chr5B	21797532	21798071	+	21797801	1.0	0.99
gene:TraesCS5B03G0045900	Chr5B	18965722	18966648	-	18966185	Chr5B	22140992	22141918	-	22141455	1.0	0.998
gene:TraesCS5B03G0046000	Chr5B	19030152	19032083	+	19031117	Chr5B	22218145	22220141	+	22219143	1.0	0.997
gene:TraesCS5B03G0046200	Chr5B	19263083	19264715	+	19263899	Chr5B	22452742	22454376	+	22453559	1.0	0.983
gene:TraesCS5B03G0046300	Chr5B	19685760	19687547	-	19686653	Chr5B	22891934	22893648	-	22892791	1.0	0.987
gene:TraesCS5B03G0046400	Chr5B	19702854	19704256	-	19703555	Chr5B	23025602	23026999	+	23026300	0.994	0.944
gene:TraesCS5B03G0046900	Chr5B	19794999	19798528	+	19796763	Chr5B	22933414	22936907	-	22935160	0.998	0.971
gene:TraesCS5B03G0047200	Chr5B	19833123	19835984	+	19834553	Chr5B	23179825	23182681	+	23181253	0.998	0.985
gene:TraesCS5B03G0047300	Chr5B	19837961	19839826	-	19838893	Chr5B	23184658	23186524	-	23185591	1.0	0.996
gene:TraesCS5B03G0048900	Chr5B	20252668	20252994	-	20252831	Chr5B	24067236	24067562	+	24067399	1.0	0.951
gene:TraesCS5B03G0049100	Chr5B	20275393	20275719	-	20275556	Chr5B	24083668	24083994	+	24083831	1.0	0.926
gene:TraesCS5B03G0049300	Chr5B	20304988	20305515	-	20305251	Chr5B	24129381	24129908	+	24129644	1.0	0.914
gene:TraesCS5B03G0050200	Chr5B	20863179	20864787	-	20863983	Chr5B	23965453	23967060	+	23966256	0.996	0.96
gene:TraesCS5B03G0050600	Chr5B	20903175	20905102	-	20904138	Chr5B	24062277	24064212	-	24063244	0.999	0.977
gene:TraesCS5B03G0050700	Chr5B	20906430	20907670	-	20907050	Chr5B	24143526	24144769	-	24144147	1.0	0.995
gene:TraesCS5B03G0050800	Chr5B	20908341	20909100	+	20908720	Chr5B	24099529	24100288	+	24099908	1.0	0.997
gene:TraesCS5B03G0050900	Chr5B	20924632	20925159	+	20924895	Chr5B	24145542	24146069	+	24145805	1.0	0.996
gene:TraesCS5B03G0051000	Chr5B	20962087	20966390	+	20964238	Chr5B	24191094	24195414	+	24193254	1.0	0.992
gene:TraesCS5B03G0051400	Chr5B	21063402	21066829	+	21065115	Chr5B	24199179	24202692	+	24200935	1.0	0.996
gene:TraesCS5B03G0051500	Chr5B	21067129	21068070	-	21067599	Chr5B	24202992	24203936	-	24203464	1.0	0.995
gene:TraesCS5B03G0051600	Chr5B	21267486	21269548	-	21268517	Chr5B	24549761	24551606	-	24550683	0.996	0.974
gene:TraesCS5B03G0052300	Chr5B	21339653	21339907	+	21339780	Chr5B	24639464	24639718	+	24639591	1.0	0.98
gene:TraesCS5B03G0052600	Chr5B	21384375	21386198	+	21385286	Chr5B	24736997	24738925	+	24737961	1.0	0.94
gene:TraesCS5B03G0053200	Chr5B	21412101	21417989	-	21415045	Chr5B	24766307	24772202	-	24769254	1.0	0.993
gene:TraesCS5B03G0053500	Chr5B	21627713	21632715	+	21630214	Chr5B	24913118	24917932	+	24915525	0.918	0.909
gene:TraesCS5B03G0053600	Chr5B	21637412	21640309	+	21638860	Chr5B	24921024	24923921	+	24922472	1.0	0.996
gene:TraesCS5B03G0053800	Chr5B	21751116	21753413	+	21752264	Chr5B	25065375	25067728	+	25066551	0.996	0.943
gene:TraesCS5B03G0053900	Chr5B	21758565	21761308	+	21759936	Chr5B	25072882	25075625	+	25074253	1.0	1.0
gene:TraesCS5B03G0054000	Chr5B	21761757	21765503	-	21763630	Chr5B	25076074	25079819	-	25077946	1.0	0.997
gene:TraesCS5B03G0054300	Chr5B	21823716	21831254	-	21827485	Chr5B	25098602	25106133	-	25102367	1.0	0.998
gene:TraesCS5B03G0054500	Chr5B	21859825	21862127	+	21860976	Chr5B	25135157	25137459	+	25136308	1.0	1.0
gene:TraesCS5B03G0055400	Chr5B	21959340	21969388	+	21964364	Chr5B	25235302	25245362	+	25240332	1.0	1.0
gene:TraesCS5B03G0055500	Chr5B	21973268	21976598	-	21974933	Chr5B	25249242	25252572	-	25250907	1.0	1.0
gene:TraesCS5B03G0055700	Chr5B	22255074	22256283	-	22255678	Chr5B	25776396	25777605	-	25777000	1.0	1.0
gene:TraesCS5B03G0055800	Chr5B	22258802	22267208	+	22263005	Chr5B	25780124	25788217	+	25784170	1.0	1.0
gene:TraesCS5B03G0056400	Chr5B	22336680	22338890	+	22337785	Chr5B	25848470	25850680	+	25849575	1.0	1.0
gene:TraesCS5B03G0056600	Chr5B	22723032	22726300	-	22724666	Chr5B	26214063	26217331	-	26215697	1.0	1.0
gene:TraesCS5B03G0056700	Chr5B	22728877	22734097	-	22731487	Chr5B	26220143	26225363	-	26222753	1.0	0.999
gene:TraesCS5B03G0057400	Chr5B	23570781	23571459	+	23571120	Chr5B	27019874	27020552	+	27020213	1.0	1.0
gene:TraesCS5B03G0057700	Chr5B	23643223	23646001	-	23644612	Chr5B	27050351	27053122	-	27051736	0.997	0.996
