gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity	segment
gene:TraesCS6D03G0015000	Chr6D	2854348	2871319	-	2862833	Chr6D	10640792	10657519	+	10649155	1.0	0.997	rearrangement:Chr6D_block1
gene:TraesCS6D03G0015300	Chr6D	2886437	2890407	+	2888422	Chr6D	10622155	10626125	-	10624140	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0015400	Chr6D	2895434	2897880	+	2896657	Chr6D	10614683	10617129	-	10615906	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0015700	Chr6D	2910492	2913432	+	2911962	Chr6D	10599125	10602065	-	10600595	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0015800	Chr6D	2918728	2920608	+	2919668	Chr6D	10591949	10593829	-	10592889	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0016000	Chr6D	2954763	2957526	-	2956144	Chr6D	10556342	10559105	+	10557723	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0016200	Chr6D	2979470	2992784	-	2986127	Chr6D	10521496	10534731	+	10528113	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0016500	Chr6D	3014273	3017041	-	3015657	Chr6D	10498405	10501173	+	10499789	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0016600	Chr6D	3023887	3025392	-	3024639	Chr6D	10489972	10491477	+	10490724	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0016800	Chr6D	3036582	3039393	-	3037987	Chr6D	10476183	10478994	+	10477588	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0016900	Chr6D	3046129	3052058	-	3049093	Chr6D	10464100	10470029	+	10467064	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0017000	Chr6D	3073668	3076208	-	3074938	Chr6D	10438607	10441147	+	10439877	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0017200	Chr6D	3140837	3142923	-	3141880	Chr6D	10372439	10374525	+	10373482	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0017300	Chr6D	3159367	3163246	+	3161306	Chr6D	10353608	10357229	-	10355418	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0017400	Chr6D	3271951	3276380	+	3274165	Chr6D	10241042	10245471	-	10243256	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0017700	Chr6D	3314006	3317537	+	3315771	Chr6D	10200120	10203650	-	10201885	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0017800	Chr6D	3344049	3346451	-	3345250	Chr6D	10171204	10173606	+	10172405	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0017900	Chr6D	3419789	3420698	-	3420243	Chr6D	10094587	10095496	+	10095041	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0018200	Chr6D	3444220	3445174	-	3444697	Chr6D	10070070	10071024	+	10070547	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0018300	Chr6D	3458684	3459645	-	3459164	Chr6D	10055600	10056561	+	10056080	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0018400	Chr6D	3461732	3462531	-	3462131	Chr6D	10052714	10053513	+	10053113	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0018500	Chr6D	3470392	3470754	-	3470573	Chr6D	10044761	10045123	+	10044942	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0018900	Chr6D	3540987	3544172	-	3542579	Chr6D	10030586	10033771	+	10032178	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0019100	Chr6D	3639176	3645079	+	3642127	Chr6D	9929646	9935550	-	9932598	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0019200	Chr6D	3648853	3650436	+	3649644	Chr6D	9924289	9925872	-	9925080	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0019300	Chr6D	3652408	3655251	-	3653829	Chr6D	9919679	9922522	+	9921100	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0019400	Chr6D	3659436	3659831	-	3659633	Chr6D	9915099	9915494	+	9915296	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0019800	Chr6D	3843522	3844579	+	3844050	Chr6D	9753229	9754286	-	9753757	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0019900	Chr6D	3872196	3874213	-	3873204	Chr6D	9723223	9725240	+	9724231	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0020000	Chr6D	3872727	3874256	-	3873491	Chr6D	9723180	9724709	+	9723944	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0020200	Chr6D	3885246	3891694	-	3888470	Chr6D	9705699	9712146	+	9708922	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0020300	Chr6D	3998677	4002797	-	4000737	Chr6D	9595041	9599159	+	9597100	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0020600	Chr6D	4107775	4114930	-	4111352	Chr6D	9483200	9490354	+	9486777	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0020700	Chr6D	4127823	4145771	-	4136797	Chr6D	9452993	9470308	+	9461650	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0021300	Chr6D	4222364	4224863	+	4223613	Chr6D	9373381	9375880	-	9374630	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0021400	Chr6D	4224996	4225853	-	4225424	Chr6D	9372391	9373248	+	9372819	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0021500	Chr6D	4226577	4227179	-	4226878	Chr6D	9371065	9371667	+	9371366	1.0	0.996	rearrangement:Chr6D_block1
gene:TraesCS6D03G0021700	Chr6D	4233621	4237386	+	4235503	Chr6D	9360398	9364165	-	9362281	0.998	0.99	rearrangement:Chr6D_block1
gene:TraesCS6D03G0022400	Chr6D	4304708	4307661	-	4306184	Chr6D	9315206	9318166	+	9316686	1.0	0.994	rearrangement:Chr6D_block1
gene:TraesCS6D03G0023600	Chr6D	4514970	4516166	+	4515568	Chr6D	9189806	9190996	-	9190401	0.994	0.974	rearrangement:Chr6D_block1
gene:TraesCS6D03G0023800	Chr6D	4533591	4537917	+	4535754	Chr6D	9157461	9161723	-	9159592	1.0	0.985	rearrangement:Chr6D_block1
gene:TraesCS6D03G0024100	Chr6D	4577257	4577658	-	4577457	Chr6D	9120135	9120536	+	9120335	1.0	0.995	rearrangement:Chr6D_block1
gene:TraesCS6D03G0024200	Chr6D	4581564	4582360	-	4581962	Chr6D	9115711	9116507	+	9116109	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0024300	Chr6D	4587414	4588758	-	4588086	Chr6D	9109311	9110655	+	9109983	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0024700	Chr6D	4601769	4625926	-	4613847	Chr6D	9072572	9096300	+	9084436	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0024800	Chr6D	4658322	4662324	-	4660323	Chr6D	9036383	9040369	+	9038376	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0024900	Chr6D	4675833	4680495	+	4678164	Chr6D	9017934	9022597	-	9020265	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025100	Chr6D	4692810	4695180	+	4693995	Chr6D	9003248	9005618	-	9004433	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025200	Chr6D	4695259	4698006	+	4696632	Chr6D	9000424	9003169	-	9001796	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025300	Chr6D	4772555	4774774	-	4773664	Chr6D	8925074	8927293	+	8926183	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025400	Chr6D	4785676	4787829	-	4786752	Chr6D	8912618	8914781	+	8913699	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025500	Chr6D	4798829	4800862	-	4799845	Chr6D	8899964	8901997	+	8900980	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025600	Chr6D	4854634	4856985	-	4855809	Chr6D	8860847	8863198	+	8862022	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025700	Chr6D	4907721	4910033	-	4908877	Chr6D	8808324	8810636	+	8809480	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025800	Chr6D	4912501	4913607	-	4913054	Chr6D	8804750	8805856	+	8805303	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025900	Chr6D	4972627	4974279	+	4973453	Chr6D	8743936	8745588	-	8744762	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0026200	Chr6D	5069423	5071727	+	5070575	Chr6D	8646217	8648521	-	8647369	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0026700	Chr6D	5190029	5198108	+	5194068	Chr6D	8520402	8528490	-	8524446	0.999	0.982	rearrangement:Chr6D_block1
gene:TraesCS6D03G0026800	Chr6D	5209297	5215286	+	5212291	Chr6D	8502952	8508941	-	8505946	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0026900	Chr6D	5221538	5225268	-	5223403	Chr6D	8492893	8496618	+	8494755	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0027300	Chr6D	5279686	5283329	-	5281507	Chr6D	8433972	8437819	+	8435895	1.0	0.983	rearrangement:Chr6D_block1
gene:TraesCS6D03G0027400	Chr6D	5306255	5313290	-	5309772	Chr6D	8403978	8411013	+	8407495	0.999	0.994	rearrangement:Chr6D_block1
gene:TraesCS6D03G0027500	Chr6D	5323022	5327807	-	5325414	Chr6D	8389286	8394253	+	8391769	1.0	0.99	rearrangement:Chr6D_block1
gene:TraesCS6D03G0027700	Chr6D	5402753	5403245	-	5402999	Chr6D	8313635	8314127	+	8313881	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0028000	Chr6D	5570663	5571223	-	5570943	Chr6D	8152071	8152631	+	8152351	1.0	0.997	rearrangement:Chr6D_block1
gene:TraesCS6D03G0028100	Chr6D	5601880	5605627	-	5603753	Chr6D	8118554	8122301	+	8120427	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0028200	Chr6D	5617521	5619868	+	5618694	Chr6D	8104313	8106660	-	8105486	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0028500	Chr6D	5685067	5689369	+	5687218	Chr6D	8034668	8038970	-	8036819	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0029100	Chr6D	6086042	6088594	+	6087318	Chr6D	7663702	7666254	-	7664978	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0030400	Chr6D	6200992	6201714	+	6201353	Chr6D	7551824	7552546	-	7552185	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0030500	Chr6D	6206948	6208261	-	6207604	Chr6D	7545281	7546594	+	7545937	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0030700	Chr6D	6272369	6275147	-	6273758	Chr6D	7480720	7483498	+	7482109	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0030800	Chr6D	6303288	6304904	-	6304096	Chr6D	7451185	7452801	+	7451993	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0030900	Chr6D	6459971	6463125	-	6461548	Chr6D	7398982	7402136	+	7400559	1.0	1.0	collinear
gene:TraesCS6D03G0031000	Chr6D	6464480	6465910	-	6465195	Chr6D	7396197	7397627	+	7396912	1.0	1.0	collinear
gene:TraesCS6D03G0031100	Chr6D	6470854	6471522	-	6471188	Chr6D	7390585	7391253	+	7390919	1.0	1.0	collinear
gene:TraesCS6D03G0031400	Chr6D	6485089	6486929	-	6486009	Chr6D	7375270	7377110	+	7376190	1.0	1.0	collinear
gene:TraesCS6D03G0031500	Chr6D	6496387	6503516	+	6499951	Chr6D	7358560	7365758	-	7362159	1.0	1.0	collinear
gene:TraesCS6D03G0031700	Chr6D	6589647	6616790	-	6603218	Chr6D	7246738	7272591	+	7259664	1.0	1.0	collinear
gene:TraesCS6D03G0031800	Chr6D	6636752	6639774	-	6638263	Chr6D	7223624	7226646	+	7225135	1.0	1.0	collinear
gene:TraesCS6D03G0032200	Chr6D	6734677	6741096	-	6737886	Chr6D	7122730	7129149	+	7125939	1.0	1.0	collinear
gene:TraesCS6D03G0032300	Chr6D	6753350	6756178	+	6754764	Chr6D	7107543	7110371	-	7108957	1.0	1.0	collinear
gene:TraesCS6D03G0032600	Chr6D	6793666	6795658	-	6794662	Chr6D	7067799	7069792	+	7068795	1.0	0.998	collinear
gene:TraesCS6D03G0032700	Chr6D	6798235	6800283	+	6799259	Chr6D	7063174	7065222	-	7064198	1.0	0.999	collinear
gene:TraesCS6D03G0032800	Chr6D	6807160	6807816	+	6807488	Chr6D	7055641	7056297	-	7055969	1.0	1.0	collinear
gene:TraesCS6D03G0032900	Chr6D	6821478	6823180	-	6822329	Chr6D	7040526	7042228	+	7041377	1.0	1.0	collinear
gene:TraesCS6D03G0033000	Chr6D	6829975	6832192	+	6831083	Chr6D	7031541	7033830	-	7032685	1.0	0.968	collinear
gene:TraesCS6D03G0033100	Chr6D	6832421	6833380	+	6832900	Chr6D	7030353	7031312	-	7030832	1.0	1.0	collinear
gene:TraesCS6D03G0033300	Chr6D	6848662	6851562	+	6850112	Chr6D	7012312	7015212	-	7013762	1.0	1.0	collinear
gene:TraesCS6D03G0033900	Chr6D	6903009	6904736	+	6903872	Chr6D	6958983	6960710	-	6959846	1.0	1.0	collinear
gene:TraesCS6D03G0034000	Chr6D	6904794	6905903	+	6905348	Chr6D	6957816	6958925	-	6958370	1.0	1.0	collinear
gene:TraesCS6D03G0034100	Chr6D	6918880	6920742	+	6919811	Chr6D	6942845	6944707	-	6943776	1.0	1.0	collinear
gene:TraesCS6D03G0034400	Chr6D	6973454	6978847	+	6976150	Chr6D	6884834	6890227	-	6887530	1.0	1.0	collinear
gene:TraesCS6D03G0034900	Chr6D	7047712	7051091	-	7049401	Chr6D	6812276	6815655	+	6813965	1.0	1.0	collinear
gene:TraesCS6D03G0035900	Chr6D	7429511	7436591	-	7433051	Chr6D	6429819	6437062	+	6433440	1.0	1.0	collinear
gene:TraesCS6D03G0036000	Chr6D	7442961	7445690	-	7444325	Chr6D	6420720	6423449	+	6422084	1.0	1.0	collinear
gene:TraesCS6D03G0036100	Chr6D	7447661	7449233	+	7448447	Chr6D	6417177	6418749	-	6417963	1.0	1.0	collinear
gene:TraesCS6D03G0036200	Chr6D	7497639	7500666	+	7499152	Chr6D	6355684	6358711	-	6357197	1.0	0.999	collinear
gene:TraesCS6D03G0036400	Chr6D	7550576	7554072	+	7552324	Chr6D	6285159	6288654	-	6286906	0.999	0.999	collinear
gene:TraesCS6D03G0036500	Chr6D	7559925	7563861	+	7561893	Chr6D	6275353	6279289	-	6277321	1.0	0.999	collinear
gene:TraesCS6D03G0036600	Chr6D	7564538	7572523	+	7568530	Chr6D	6266687	6274676	-	6270681	1.0	1.0	collinear
gene:TraesCS6D03G0036700	Chr6D	7621173	7621862	-	7621517	Chr6D	6251359	6252054	+	6251706	1.0	0.991	collinear
gene:TraesCS6D03G0037100	Chr6D	7671887	7674281	-	7673084	Chr6D	6215814	6218108	+	6216961	0.958	0.946	collinear
gene:TraesCS6D03G0037600	Chr6D	7742090	7746780	-	7744435	Chr6D	6123562	6128252	+	6125907	1.0	0.989	collinear
gene:TraesCS6D03G0037700	Chr6D	7751821	7755329	-	7753575	Chr6D	6115055	6118563	+	6116809	1.0	1.0	collinear
gene:TraesCS6D03G0037900	Chr6D	8268331	8270251	-	8269291	Chr6D	9724	11644	-	10684	1.0	1.0	collinear
gene:TraesCS6D03G0038100	Chr6D	8281870	8283483	-	8282676	Chr6D	22591	24204	-	23397	1.0	1.0	collinear
gene:TraesCS6D03G0038200	Chr6D	8320907	8324083	+	8322495	Chr6D	61726	64902	+	63314	1.0	1.0	collinear
gene:TraesCS6D03G0038300	Chr6D	8328332	8328880	-	8328606	Chr6D	69151	69699	-	69425	1.0	1.0	collinear
gene:TraesCS6D03G0038400	Chr6D	8347092	8348346	-	8347719	Chr6D	87873	89127	-	88500	1.0	1.0	collinear
gene:TraesCS6D03G0038600	Chr6D	8396595	8400812	-	8398703	Chr6D	137387	141604	-	139495	1.0	1.0	collinear
gene:TraesCS6D03G0038700	Chr6D	8405069	8408416	-	8406742	Chr6D	145858	149205	-	147531	1.0	1.0	collinear
gene:TraesCS6D03G0039000	Chr6D	8455686	8457468	-	8456577	Chr6D	189675	191457	-	190566	1.0	1.0	collinear
gene:TraesCS6D03G0039100	Chr6D	8489302	8491148	+	8490225	Chr6D	223401	225247	+	224324	1.0	1.0	collinear
gene:TraesCS6D03G0039400	Chr6D	8503495	8505395	-	8504445	Chr6D	237597	239497	-	238547	1.0	1.0	collinear
gene:TraesCS6D03G0039500	Chr6D	8581849	8587859	+	8584854	Chr6D	316116	322126	+	319121	1.0	1.0	collinear
gene:TraesCS6D03G0039600	Chr6D	8588705	8590266	+	8589485	Chr6D	322972	324533	+	323752	1.0	1.0	collinear
gene:TraesCS6D03G0039700	Chr6D	8615956	8622201	+	8619078	Chr6D	352445	358690	+	355567	1.0	1.0	collinear
gene:TraesCS6D03G0040000	Chr6D	8632418	8635389	+	8633903	Chr6D	368905	371876	+	370390	1.0	1.0	collinear
gene:TraesCS6D03G0040300	Chr6D	8655799	8657007	+	8656403	Chr6D	392284	393492	+	392888	1.0	1.0	collinear
gene:TraesCS6D03G0040500	Chr6D	8665460	8666763	+	8666111	Chr6D	401945	403248	+	402596	1.0	0.999	collinear
gene:TraesCS6D03G0040600	Chr6D	8672084	8677445	+	8674764	Chr6D	408569	413930	+	411249	1.0	1.0	collinear
gene:TraesCS6D03G0040700	Chr6D	8684385	8685013	-	8684699	Chr6D	420240	420867	-	420553	1.0	0.992	collinear
gene:TraesCS6D03G0040900	Chr6D	8804269	8804847	+	8804558	Chr6D	539828	540406	+	540117	1.0	1.0	collinear
gene:TraesCS6D03G0041100	Chr6D	8822240	8823827	+	8823033	Chr6D	557826	559413	+	558619	1.0	1.0	collinear
gene:TraesCS6D03G0041300	Chr6D	8836296	8836586	-	8836441	Chr6D	571863	572153	-	572008	1.0	1.0	collinear
gene:TraesCS6D03G0041400	Chr6D	8837762	8838919	+	8838340	Chr6D	573329	574486	+	573907	1.0	1.0	collinear
gene:TraesCS6D03G0041600	Chr6D	8898230	8898769	+	8898499	Chr6D	633896	634435	+	634165	1.0	1.0	collinear
gene:TraesCS6D03G0041800	Chr6D	8914824	8922953	-	8918888	Chr6D	650469	658706	-	654587	1.0	1.0	collinear
gene:TraesCS6D03G0041900	Chr6D	8924161	8925580	-	8924870	Chr6D	659914	661333	-	660623	1.0	1.0	collinear
gene:TraesCS6D03G0042000	Chr6D	8927582	8929925	-	8928753	Chr6D	663335	665678	-	664506	1.0	1.0	collinear
gene:TraesCS6D03G0042100	Chr6D	8932322	8934555	-	8933438	Chr6D	668142	670375	-	669258	1.0	1.0	collinear
gene:TraesCS6D03G0042200	Chr6D	9029104	9030560	-	9029832	Chr6D	764760	766216	-	765488	1.0	0.999	collinear
gene:TraesCS6D03G0042500	Chr6D	9074119	9075595	+	9074857	Chr6D	809472	810948	+	810210	1.0	1.0	collinear
gene:TraesCS6D03G0042600	Chr6D	9078536	9080945	-	9079740	Chr6D	813889	816298	-	815093	1.0	1.0	collinear
gene:TraesCS6D03G0042700	Chr6D	9083599	9089631	-	9086615	Chr6D	818952	824984	-	821968	1.0	1.0	collinear
gene:TraesCS6D03G0043100	Chr6D	9183941	9184195	-	9184068	Chr6D	917826	918080	-	917953	1.0	1.0	collinear
gene:TraesCS6D03G0043000	Chr6D	9183723	9188298	+	9186010	Chr6D	917608	922183	+	919895	1.0	1.0	collinear
gene:TraesCS6D03G0043200	Chr6D	9241950	9244844	-	9243397	Chr6D	977529	980423	-	978976	1.0	1.0	collinear
gene:TraesCS6D03G0043500	Chr6D	9274009	9275709	-	9274859	Chr6D	1009660	1011360	-	1010510	1.0	1.0	collinear
gene:TraesCS6D03G0043600	Chr6D	9310925	9312676	-	9311800	Chr6D	1046659	1048410	-	1047534	1.0	1.0	collinear
gene:TraesCS6D03G0043700	Chr6D	9321998	9322504	-	9322251	Chr6D	1057730	1058236	-	1057983	1.0	1.0	collinear
gene:TraesCS6D03G0044000	Chr6D	9403223	9403729	-	9403476	Chr6D	1139578	1140084	-	1139831	1.0	1.0	collinear
gene:TraesCS6D03G0044300	Chr6D	9463496	9468488	-	9465992	Chr6D	1199432	1204424	-	1201928	1.0	1.0	collinear
gene:TraesCS6D03G0044400	Chr6D	9472225	9475253	-	9473739	Chr6D	1208161	1211189	-	1209675	1.0	1.0	collinear
gene:TraesCS6D03G0044500	Chr6D	9480515	9484022	-	9482268	Chr6D	1216620	1220127	-	1218373	1.0	1.0	collinear
gene:TraesCS6D03G0044600	Chr6D	9483500	9483745	+	9483622	Chr6D	1219605	1219850	+	1219727	1.0	1.0	collinear
gene:TraesCS6D03G0044700	Chr6D	9489725	9490387	-	9490056	Chr6D	1225830	1226492	-	1226161	1.0	1.0	collinear
gene:TraesCS6D03G0044900	Chr6D	9499526	9500769	-	9500147	Chr6D	1235588	1236831	-	1236209	1.0	1.0	collinear
gene:TraesCS6D03G0045100	Chr6D	9576590	9577750	-	9577170	Chr6D	1312327	1313487	-	1312907	1.0	1.0	collinear
gene:TraesCS6D03G0045200	Chr6D	9580147	9581301	-	9580724	Chr6D	1315884	1317038	-	1316461	1.0	1.0	collinear
gene:TraesCS6D03G0045300	Chr6D	9583205	9590109	-	9586657	Chr6D	1318942	1325672	-	1322307	0.998	0.998	collinear
gene:TraesCS6D03G0045400	Chr6D	9592156	9595609	-	9593882	Chr6D	1327719	1331172	-	1329445	1.0	0.999	collinear
gene:TraesCS6D03G0045700	Chr6D	9802051	9802853	-	9802452	Chr6D	1385860	1386662	-	1386261	1.0	1.0	collinear
gene:TraesCS6D03G0045800	Chr6D	9817148	9817717	-	9817432	Chr6D	1400557	1401126	-	1400841	1.0	1.0	collinear
gene:TraesCS6D03G0045900	Chr6D	9846262	9846804	-	9846533	Chr6D	1429658	1430200	-	1429929	1.0	1.0	collinear
gene:TraesCS6D03G0046000	Chr6D	9847117	9851760	-	9849438	Chr6D	1430513	1435156	-	1432834	1.0	1.0	collinear
gene:TraesCS6D03G0046100	Chr6D	9855858	9860792	+	9858325	Chr6D	1439254	1444164	+	1441709	0.991	0.991	collinear
gene:TraesCS6D03G0046200	Chr6D	9861836	9862360	+	9862098	Chr6D	1445001	1445525	+	1445263	1.0	1.0	collinear
gene:TraesCS6D03G0046300	Chr6D	9866922	9869326	+	9868124	Chr6D	1450087	1452491	+	1451289	1.0	1.0	collinear
gene:TraesCS6D03G0046600	Chr6D	9894274	9896943	-	9895608	Chr6D	1477128	1479797	-	1478462	1.0	0.999	collinear
