gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity	segment
gene:TraesCS5A03G0031900	Chr5A	11441009	11444083	-	11442546	Chr5A	11170985	11174059	-	11172522	1.0	0.997	collinear
gene:TraesCS5A03G0032100	Chr5A	11514200	11515345	-	11514772	Chr5A	11252210	11253355	-	11252782	1.0	0.994	collinear
gene:TraesCS5A03G0032200	Chr5A	11537699	11539038	-	11538368	Chr5A	11276557	11277902	-	11277229	1.0	0.998	collinear
gene:TraesCS5A03G0032300	Chr5A	11553471	11554906	-	11554188	Chr5A	11291160	11292595	-	11291877	1.0	0.999	collinear
gene:TraesCS5A03G0032700	Chr5A	11654193	11660814	-	11657503	Chr5A	11401697	11408317	-	11405007	1.0	0.998	collinear
gene:TraesCS5A03G0033000	Chr5A	11694348	11698751	+	11696549	Chr5A	11451919	11456420	+	11454169	1.0	0.991	collinear
gene:TraesCS5A03G0033100	Chr5A	11699005	11703374	+	11701189	Chr5A	11456707	11461028	+	11458867	0.994	0.991	collinear
gene:TraesCS5A03G0033700	Chr5A	11715248	11715721	-	11715484	Chr5A	11478553	11479026	-	11478789	1.0	0.993	collinear
gene:TraesCS5A03G0033500	Chr5A	11715248	11715721	-	11715484	Chr5A	11478553	11479026	-	11478789	1.0	0.993	collinear
gene:TraesCS5A03G0033400	Chr5A	11715248	11715721	-	11715484	Chr5A	11478553	11479026	-	11478789	1.0	0.993	collinear
gene:TraesCS5A03G0033200	Chr5A	11715248	11715721	-	11715484	Chr5A	11478553	11479026	-	11478789	1.0	0.993	collinear
gene:TraesCS5A03G0033600	Chr5A	11715248	11715721	-	11715484	Chr5A	11478553	11479026	-	11478789	1.0	0.993	collinear
gene:TraesCS5A03G0034000	Chr5A	11715248	11715721	-	11715484	Chr5A	11478553	11479026	-	11478789	1.0	0.993	collinear
gene:TraesCS5A03G0033800	Chr5A	11715248	11715721	-	11715484	Chr5A	11478553	11479026	-	11478789	1.0	0.993	collinear
gene:TraesCS5A03G0033900	Chr5A	11715248	11715721	-	11715484	Chr5A	11478553	11479026	-	11478789	1.0	0.993	collinear
gene:TraesCS5A03G0033300	Chr5A	11715248	11715721	-	11715484	Chr5A	11478553	11479026	-	11478789	1.0	0.993	collinear
gene:TraesCS5A03G0034100	Chr5A	11885871	11890851	+	11888361	Chr5A	11677974	11683143	+	11680558	0.998	0.995	collinear
gene:TraesCS5A03G0034200	Chr5A	11895860	11910107	-	11902983	Chr5A	11687965	11702311	-	11695138	1.0	0.998	collinear
gene:TraesCS5A03G0034700	Chr5A	12251749	12256420	-	12254084	Chr5A	12064827	12069458	-	12067142	0.991	0.978	collinear
gene:TraesCS5A03G0035400	Chr5A	12529770	12533605	+	12531687	Chr5A	12323387	12327478	+	12325432	0.96	0.95	collinear
gene:TraesCS5A03G0035500	Chr5A	12533757	12534928	-	12534342	Chr5A	12327648	12328815	-	12328231	0.988	0.976	collinear
gene:TraesCS5A03G0035600	Chr5A	12594684	12599889	+	12597286	Chr5A	12380418	12385726	+	12383072	1.0	0.999	collinear
gene:TraesCS5A03G0036100	Chr5A	12887867	12889818	-	12888842	Chr5A	12672465	12674416	-	12673440	1.0	1.0	collinear
gene:TraesCS5A03G0036600	Chr5A	12978984	12986405	-	12982694	Chr5A	12767974	12775397	-	12771685	1.0	0.995	collinear
gene:TraesCS5A03G0036700	Chr5A	13070935	13074950	+	13072942	Chr5A	12859572	12863587	+	12861579	1.0	1.0	collinear
gene:TraesCS5A03G0036800	Chr5A	13077346	13078411	-	13077878	Chr5A	12865983	12867048	-	12866515	1.0	1.0	collinear
gene:TraesCS5A03G0037100	Chr5A	13103154	13118433	-	13110793	Chr5A	12890506	12905817	-	12898161	1.0	0.999	collinear
gene:TraesCS5A03G0037600	Chr5A	13181189	13183029	-	13182109	Chr5A	12967847	12969687	-	12968767	1.0	1.0	collinear
gene:TraesCS5A03G0037900	Chr5A	13554097	13557049	+	13555573	Chr5A	13351589	13354541	+	13353065	1.0	1.0	collinear
gene:TraesCS5A03G0038100	Chr5A	13557667	13559988	-	13558827	Chr5A	13355159	13357480	-	13356319	1.0	1.0	collinear
gene:TraesCS5A03G0038900	Chr5A	13945951	13947357	-	13946654	Chr5A	13786257	13787663	-	13786960	1.0	1.0	collinear
gene:TraesCS5A03G0039100	Chr5A	13973695	13981306	+	13977500	Chr5A	13814115	13821726	+	13817920	1.0	1.0	collinear
gene:TraesCS5A03G0039300	Chr5A	14003438	14007677	+	14005557	Chr5A	13843856	13848095	+	13845975	1.0	1.0	collinear
gene:TraesCS5A03G0039700	Chr5A	14169905	14170834	-	14170369	Chr5A	14059340	14060269	-	14059804	1.0	1.0	collinear
gene:TraesCS5A03G0039800	Chr5A	14170921	14172486	-	14171703	Chr5A	14060356	14061921	-	14061138	1.0	1.0	collinear
gene:TraesCS5A03G0040100	Chr5A	14385600	14392560	+	14389080	Chr5A	14276068	14283028	+	14279548	1.0	1.0	collinear
gene:TraesCS5A03G0040500	Chr5A	14533373	14537750	+	14535561	Chr5A	14423674	14428051	+	14425862	1.0	1.0	collinear
gene:TraesCS5A03G0041100	Chr5A	14654769	14654966	-	14654867	Chr5A	14544502	14544699	-	14544600	1.0	0.989	collinear
gene:TraesCS5A03G0041300	Chr5A	14794669	14797167	-	14795918	Chr5A	14683002	14685500	-	14684251	1.0	1.0	collinear
gene:TraesCS5A03G0042000	Chr5A	15061413	15062058	-	15061735	Chr5A	14950319	14950964	-	14950641	1.0	0.998	collinear
gene:TraesCS5A03G0042100	Chr5A	15065943	15066625	-	15066284	Chr5A	14954836	14955518	-	14955177	1.0	1.0	collinear
gene:TraesCS5A03G0042400	Chr5A	15111999	15112510	-	15112254	Chr5A	15000901	15001412	-	15001156	1.0	1.0	collinear
gene:TraesCS5A03G0042800	Chr5A	15369639	15373889	-	15371764	Chr5A	15258887	15263153	-	15261020	1.0	0.999	collinear
gene:TraesCS5A03G0042900	Chr5A	15376024	15377704	-	15376864	Chr5A	15265411	15267091	-	15266251	1.0	1.0	collinear
gene:TraesCS5A03G0043300	Chr5A	16082731	16086382	+	16084556	Chr5A	15968170	15971821	+	15969995	1.0	1.0	collinear
gene:TraesCS5A03G0043600	Chr5A	16133993	16134541	-	16134267	Chr5A	16019533	16020081	-	16019807	1.0	1.0	collinear
gene:TraesCS5A03G0043700	Chr5A	16141514	16142455	-	16141984	Chr5A	16027057	16027998	-	16027527	1.0	1.0	collinear
gene:TraesCS5A03G0043900	Chr5A	16174078	16175132	-	16174605	Chr5A	16058913	16059967	-	16059440	1.0	1.0	collinear
gene:TraesCS5A03G0044100	Chr5A	16201077	16201881	-	16201479	Chr5A	16085914	16086718	-	16086316	1.0	1.0	collinear
gene:TraesCS5A03G0044200	Chr5A	16212920	16213650	-	16213285	Chr5A	16097756	16098486	-	16098121	1.0	1.0	collinear
gene:TraesCS5A03G0044400	Chr5A	16245555	16246254	+	16245904	Chr5A	16130412	16131111	+	16130761	1.0	1.0	collinear
gene:TraesCS5A03G0044500	Chr5A	16362866	16363541	+	16363203	Chr5A	16242670	16243345	+	16243007	1.0	1.0	collinear
gene:TraesCS5A03G0044600	Chr5A	16432509	16433288	+	16432898	Chr5A	16312591	16313370	+	16312980	1.0	1.0	collinear
gene:TraesCS5A03G0044700	Chr5A	16437331	16438102	+	16437716	Chr5A	16317413	16318184	+	16317798	1.0	1.0	collinear
gene:TraesCS5A03G0044800	Chr5A	16442984	16443526	+	16443255	Chr5A	16323066	16323608	+	16323337	1.0	1.0	collinear
gene:TraesCS5A03G0044900	Chr5A	16448547	16449328	+	16448937	Chr5A	16328629	16329410	+	16329019	1.0	1.0	collinear
gene:TraesCS5A03G0045000	Chr5A	16454101	16454687	+	16454394	Chr5A	16334183	16334769	+	16334476	1.0	1.0	collinear
gene:TraesCS5A03G0045100	Chr5A	16459724	16460266	+	16459995	Chr5A	16339806	16340348	+	16340077	1.0	1.0	collinear
gene:TraesCS5A03G0045200	Chr5A	16465254	16466071	+	16465662	Chr5A	16345336	16346154	+	16345745	1.0	0.998	collinear
gene:TraesCS5A03G0045500	Chr5A	16789187	16791889	-	16790538	Chr5A	16668357	16671059	-	16669708	1.0	0.999	collinear
gene:TraesCS5A03G0045900	Chr5A	16866872	16868390	-	16867631	Chr5A	16746351	16747869	-	16747110	1.0	0.999	collinear
gene:TraesCS5A03G0046200	Chr5A	16983697	16984251	-	16983974	Chr5A	16853473	16854027	-	16853750	1.0	1.0	collinear
gene:TraesCS5A03G0046800	Chr5A	17790269	17795607	+	17792938	Chr5A	17646392	17651960	+	17649176	1.0	1.0	collinear
gene:TraesCS5A03G0046900	Chr5A	17809557	17813693	-	17811625	Chr5A	17664749	17668885	-	17666817	1.0	1.0	collinear
gene:TraesCS5A03G0047100	Chr5A	18352947	18355076	-	18354011	Chr5A	18211475	18213604	-	18212539	1.0	1.0	collinear
gene:TraesCS5A03G0050000	Chr5A	18560437	18560964	-	18560700	Chr5A	18418315	18418842	-	18418578	1.0	0.996	collinear
gene:TraesCS5A03G0050500	Chr5A	18910099	18913086	+	18911592	Chr5A	18767956	18770944	+	18769450	1.0	1.0	collinear
gene:TraesCS5A03G0050700	Chr5A	18916182	18923705	-	18919943	Chr5A	18774040	18781564	-	18777802	1.0	0.999	collinear
gene:TraesCS5A03G0051400	Chr5A	19168016	19170950	-	19169483	Chr5A	19024641	19027575	-	19026108	1.0	1.0	collinear
gene:TraesCS5A03G0051900	Chr5A	19226402	19228090	+	19227246	Chr5A	19079394	19081082	+	19080238	1.0	1.0	collinear
gene:TraesCS5A03G0053100	Chr5A	19462990	19464886	-	19463938	Chr5A	19311611	19313507	-	19312559	1.0	1.0	collinear
gene:TraesCS5A03G0053200	Chr5A	19472218	19473316	+	19472767	Chr5A	19321010	19322108	+	19321559	1.0	1.0	collinear
gene:TraesCS5A03G0053400	Chr5A	19513811	19514992	+	19514401	Chr5A	19362527	19363708	+	19363117	1.0	1.0	collinear
gene:TraesCS5A03G0053700	Chr5A	19568441	19570112	+	19569276	Chr5A	19417562	19419233	+	19418397	1.0	1.0	collinear
gene:TraesCS5A03G0053800	Chr5A	19571726	19572774	+	19572250	Chr5A	19420848	19421896	+	19421372	1.0	0.996	collinear
gene:TraesCS5A03G0054100	Chr5A	19617367	19622081	-	19619724	Chr5A	19466484	19471198	-	19468841	1.0	0.999	collinear
gene:TraesCS5A03G0054500	Chr5A	19766788	19770491	+	19768639	Chr5A	19615500	19619203	+	19617351	1.0	1.0	collinear
gene:TraesCS5A03G0054600	Chr5A	19772527	19775655	+	19774091	Chr5A	19621237	19624365	+	19622801	1.0	1.0	collinear
gene:TraesCS5A03G0054700	Chr5A	19778401	19782788	-	19780594	Chr5A	19627111	19631498	-	19629304	1.0	1.0	collinear
gene:TraesCS5A03G0055000	Chr5A	20328995	20329780	-	20329387	Chr5A	20177624	20178409	-	20178016	1.0	1.0	collinear
gene:TraesCS5A03G0055100	Chr5A	20334747	20336643	+	20335695	Chr5A	20183367	20185333	+	20184350	1.0	1.0	collinear
gene:TraesCS5A03G0055200	Chr5A	20508046	20510726	-	20509386	Chr5A	20356442	20359179	-	20357810	1.0	1.0	collinear
gene:TraesCS5A03G0055300	Chr5A	20514042	20515965	+	20515003	Chr5A	20362640	20364563	+	20363601	1.0	1.0	collinear
gene:TraesCS5A03G0055400	Chr5A	20575354	20577091	-	20576222	Chr5A	20423334	20425071	-	20424202	1.0	1.0	collinear
gene:TraesCS5A03G0055500	Chr5A	20599716	20601776	-	20600746	Chr5A	20467344	20469404	-	20468374	1.0	0.998	collinear
gene:TraesCS5A03G0055600	Chr5A	20606418	20609919	+	20608168	Chr5A	20473825	20477339	+	20475582	1.0	0.996	collinear
gene:TraesCS5A03G0055800	Chr5A	20616397	20619451	+	20617924	Chr5A	20524352	20527403	+	20525877	0.998	0.988	collinear
gene:TraesCS5A03G0057500	Chr5A	20750309	20754701	-	20752505	Chr5A	20979402	20983265	-	20981333	1.0	0.983	collinear
gene:TraesCS5A03G0057600	Chr5A	20794666	20796281	+	20795473	Chr5A	21047443	21049058	+	21048250	1.0	1.0	collinear
gene:TraesCS5A03G0058100	Chr5A	20841287	20851033	-	20846160	Chr5A	21096482	21104860	-	21100671	0.999	0.996	collinear
gene:TraesCS5A03G0058200	Chr5A	20856434	20857896	-	20857165	Chr5A	21110281	21111695	-	21110988	0.943	0.934	collinear
gene:TraesCS5A03G0058300	Chr5A	20885980	20887325	-	20886652	Chr5A	21144684	21146024	-	21145354	0.996	0.993	collinear
gene:TraesCS5A03G0058400	Chr5A	20887907	20888664	+	20888285	Chr5A	21146607	21147364	+	21146985	1.0	0.982	collinear
gene:TraesCS5A03G0058500	Chr5A	21002079	21004310	+	21003194	Chr5A	21310496	21312727	+	21311611	1.0	0.999	collinear
gene:TraesCS5A03G0058900	Chr5A	21040081	21043244	+	21041662	Chr5A	21346682	21349845	+	21348263	1.0	0.994	collinear
gene:TraesCS5A03G0059600	Chr5A	21156613	21161181	+	21158897	Chr5A	21442798	21447366	+	21445082	1.0	0.998	collinear
gene:TraesCS5A03G0059700	Chr5A	21162743	21166518	+	21164630	Chr5A	21448977	21452754	+	21450865	1.0	0.997	collinear
gene:TraesCS5A03G0059800	Chr5A	21168150	21168749	-	21168449	Chr5A	21454386	21454985	-	21454685	1.0	0.995	collinear
gene:TraesCS5A03G0060600	Chr5A	21187379	21188974	+	21188176	Chr5A	21465373	21466959	+	21466166	1.0	0.997	collinear
gene:TraesCS5A03G0060700	Chr5A	21201520	21207239	-	21204379	Chr5A	21479291	21485006	-	21482148	1.0	0.998	collinear
gene:TraesCS5A03G0060800	Chr5A	21472978	21475235	-	21474106	Chr5A	21779120	21781377	-	21780248	1.0	1.0	collinear
gene:TraesCS5A03G0061200	Chr5A	21589956	21594154	+	21592055	Chr5A	22007157	22011356	+	22009256	1.0	0.996	collinear
gene:TraesCS5A03G0061300	Chr5A	21597723	21600479	+	21599101	Chr5A	22015410	22018106	+	22016758	0.937	0.905	collinear
gene:TraesCS5A03G0061900	Chr5A	21839966	21842671	+	21841318	Chr5A	22261424	22264129	+	22262776	1.0	0.999	collinear
gene:TraesCS5A03G0062000	Chr5A	21904387	21908249	+	21906318	Chr5A	22325918	22329781	+	22327849	1.0	0.997	collinear
gene:TraesCS5A03G0062100	Chr5A	21908882	21911764	-	21910323	Chr5A	22330414	22333294	-	22331854	0.999	0.996	collinear
gene:TraesCS5A03G0062600	Chr5A	22725464	22726125	+	22725794	Chr5A	23979749	23980410	+	23980079	1.0	1.0	collinear
gene:TraesCS5A03G0062700	Chr5A	22746754	22752677	-	22749715	Chr5A	24001122	24007045	-	24004083	1.0	0.999	collinear
gene:TraesCS5A03G0062800	Chr5A	22752858	22753978	+	22753418	Chr5A	24007226	24008346	+	24007786	1.0	1.0	collinear
gene:TraesCS5A03G0062900	Chr5A	22922593	22928551	-	22925572	Chr5A	24176643	24182609	-	24179626	0.998	0.997	collinear
gene:TraesCS5A03G0063200	Chr5A	23332893	23336663	+	23334778	Chr5A	24587724	24591494	+	24589609	1.0	0.996	collinear
gene:TraesCS5A03G0063300	Chr5A	23338345	23339885	-	23339115	Chr5A	24593176	24594716	-	24593946	1.0	1.0	collinear
gene:TraesCS5A03G0063400	Chr5A	23343735	23345105	+	23344420	Chr5A	24598567	24599937	+	24599252	1.0	1.0	collinear
gene:TraesCS5A03G0063600	Chr5A	23363117	23365985	-	23364551	Chr5A	24616660	24619528	-	24618094	1.0	1.0	collinear
gene:TraesCS5A03G0063700	Chr5A	23374020	23375078	+	23374549	Chr5A	24627563	24628621	+	24628092	1.0	1.0	collinear
gene:TraesCS5A03G0064000	Chr5A	23610141	23610689	+	23610415	Chr5A	24861557	24862105	+	24861831	1.0	1.0	collinear
gene:TraesCS5A03G0065600	Chr5A	23975244	23979065	-	23977154	Chr5A	25226995	25230816	-	25228905	1.0	1.0	collinear
gene:TraesCS5A03G0066100	Chr5A	24128682	24138749	+	24133715	Chr5A	25380488	25390551	+	25385519	1.0	1.0	collinear
gene:TraesCS5A03G0066300	Chr5A	24142343	24146570	-	24144456	Chr5A	25394145	25398372	-	25396258	1.0	1.0	collinear
gene:TraesCS5A03G0066500	Chr5A	24189980	24197718	-	24193849	Chr5A	25443622	25451384	-	25447503	1.0	0.997	collinear
gene:TraesCS5A03G0066700	Chr5A	24401940	24403243	-	24402591	Chr5A	25655813	25657116	-	25656464	1.0	1.0	collinear
gene:TraesCS5A03G0066900	Chr5A	24631006	24635032	+	24633019	Chr5A	25884790	25888816	+	25886803	1.0	1.0	collinear
gene:TraesCS5A03G0067000	Chr5A	24639436	24641084	+	24640260	Chr5A	25893215	25894863	+	25894039	1.0	1.0	collinear
gene:TraesCS5A03G0067100	Chr5A	24889241	24894345	+	24891793	Chr5A	26143197	26148301	+	26145749	1.0	1.0	collinear
gene:TraesCS5A03G0067200	Chr5A	24894583	24895014	-	24894798	Chr5A	26148539	26148970	-	26148754	1.0	1.0	collinear
