gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity	segment
gene:TraesCS3B03G0009200	Chr3B	3160490	3162733	+	3161611	Chr3B	1638019	1640280	-	1639149	1.0	0.992	collinear
gene:TraesCS3B03G0009700	Chr3B	3267964	3273538	-	3270751	Chr3B	1527067	1532641	+	1529854	1.0	1.0	collinear
gene:TraesCS3B03G0010000	Chr3B	3288829	3291388	-	3290108	Chr3B	1509220	1511779	+	1510499	1.0	1.0	collinear
gene:TraesCS3B03G0010400	Chr3B	3319309	3319678	-	3319493	Chr3B	1480206	1480575	+	1480390	1.0	1.0	collinear
gene:TraesCS3B03G0010500	Chr3B	3329965	3331410	-	3330687	Chr3B	1468474	1469919	+	1469196	1.0	1.0	collinear
gene:TraesCS3B03G0010600	Chr3B	3343534	3343869	-	3343701	Chr3B	1456268	1456603	+	1456435	1.0	1.0	collinear
gene:TraesCS3B03G0010700	Chr3B	3351732	3352420	+	3352076	Chr3B	1447710	1448398	-	1448054	1.0	1.0	collinear
gene:TraesCS3B03G0011100	Chr3B	3390928	3392733	-	3391830	Chr3B	1407393	1409198	+	1408295	1.0	1.0	collinear
gene:TraesCS3B03G0011200	Chr3B	3456099	3457541	+	3456820	Chr3B	1342577	1344019	-	1343298	1.0	1.0	collinear
gene:TraesCS3B03G0011700	Chr3B	3476475	3479401	+	3477938	Chr3B	1320712	1323638	-	1322175	1.0	1.0	collinear
gene:TraesCS3B03G0011800	Chr3B	3481462	3493401	+	3487431	Chr3B	1306712	1318651	-	1312681	1.0	1.0	collinear
gene:TraesCS3B03G0011900	Chr3B	3509554	3512426	-	3510990	Chr3B	1287685	1290557	+	1289121	1.0	1.0	collinear
gene:TraesCS3B03G0012000	Chr3B	3519251	3522305	+	3520778	Chr3B	1277852	1280906	-	1279379	1.0	1.0	collinear
gene:TraesCS3B03G0012100	Chr3B	3524408	3531567	-	3527987	Chr3B	1268589	1275749	+	1272169	1.0	0.999	collinear
gene:TraesCS3B03G0012200	Chr3B	3646467	3646898	+	3646682	Chr3B	1229191	1229631	-	1229411	1.0	0.97	collinear
gene:TraesCS3B03G0012700	Chr3B	3750107	3752530	+	3751318	Chr3B	1160990	1163413	-	1162201	1.0	0.983	collinear
gene:TraesCS3B03G0012800	Chr3B	3758382	3758978	-	3758680	Chr3B	1154711	1155306	+	1155008	0.997	0.995	collinear
gene:TraesCS3B03G0012900	Chr3B	3760385	3761643	-	3761014	Chr3B	1152057	1153304	+	1152680	0.99	0.987	collinear
gene:TraesCS3B03G0013400	Chr3B	3821480	3821881	+	3821680	Chr3B	1124936	1125337	-	1125136	1.0	0.98	collinear
gene:TraesCS3B03G0013500	Chr3B	3852505	3853085	+	3852795	Chr3B	1107053	1107627	-	1107340	0.987	0.962	collinear
gene:TraesCS3B03G0013600	Chr3B	3877659	3878072	+	3877865	Chr3B	1100248	1100661	-	1100454	1.0	0.983	collinear
gene:TraesCS3B03G0014100	Chr3B	3975265	3975989	+	3975627	Chr3B	882801	883527	-	883164	1.0	0.976	collinear
gene:TraesCS3B03G0014400	Chr3B	3982981	3987045	-	3985013	Chr3B	871697	875759	+	873728	0.999	0.996	collinear
gene:TraesCS3B03G0014800	Chr3B	4094363	4094890	-	4094626	Chr3B	755345	755872	+	755608	1.0	0.992	collinear
gene:TraesCS3B03G0014900	Chr3B	4102252	4103050	+	4102651	Chr3B	743206	744004	-	743605	1.0	0.998	collinear
gene:TraesCS3B03G0015000	Chr3B	4129338	4130978	-	4130158	Chr3B	653232	654872	+	654052	1.0	0.997	collinear
gene:TraesCS3B03G0016800	Chr3B	4642661	4644619	+	4643640	Chr3B	93581	95539	-	94560	1.0	1.0	collinear
gene:TraesCS3B03G0017100	Chr3B	4647867	4648654	+	4648260	Chr3B	89736	90517	-	90126	0.991	0.988	collinear
gene:TraesCS3B03G0017600	Chr3B	4701822	4707580	-	4704701	Chr3B	39463	45859	+	42661	1.0	0.985	collinear
gene:TraesCS3B03G0018000	Chr3B	4894499	4896037	+	4895268	Chr3B	6158144	6159682	-	6158913	1.0	0.994	collinear
gene:TraesCS3B03G0018100	Chr3B	4897488	4899528	-	4898508	Chr3B	6154641	6156680	+	6155660	0.999	0.995	collinear
gene:TraesCS3B03G0018200	Chr3B	4994718	4995101	+	4994909	Chr3B	6045900	6046283	-	6046091	1.0	0.997	collinear
gene:TraesCS3B03G0018300	Chr3B	4996692	4997971	+	4997331	Chr3B	6042896	6044174	-	6043535	0.999	0.998	collinear
gene:TraesCS3B03G0018800	Chr3B	5416010	5420829	-	5418419	Chr3B	5712580	5717398	+	5714989	1.0	0.998	collinear
gene:TraesCS3B03G0019600	Chr3B	5706385	5712424	+	5709404	Chr3B	5032972	5039011	-	5035991	1.0	0.999	collinear
gene:TraesCS3B03G0019700	Chr3B	5714448	5715228	+	5714838	Chr3B	5030160	5030940	-	5030550	1.0	1.0	collinear
gene:TraesCS3B03G0020300	Chr3B	5725847	5727412	-	5726629	Chr3B	5017945	5019510	+	5018727	1.0	1.0	collinear
gene:TraesCS3B03G0020400	Chr3B	5797705	5802507	+	5800106	Chr3B	4959468	4963975	-	4961721	0.997	0.985	collinear
gene:TraesCS3B03G0020500	Chr3B	5801269	5802494	+	5801881	Chr3B	4959481	4960718	-	4960099	1.0	0.987	collinear
gene:TraesCS3B03G0021000	Chr3B	5914421	5915600	-	5915010	Chr3B	4548459	4549639	+	4549049	1.0	1.0	collinear
gene:TraesCS3B03G0027300	Chr3B	6302591	6303316	-	6302953	Chr3B	7935942	7936667	+	7936304	1.0	1.0	collinear
gene:TraesCS3B03G0027400	Chr3B	6305961	6306274	+	6306117	Chr3B	7932986	7933299	-	7933142	1.0	1.0	collinear
gene:TraesCS3B03G0028100	Chr3B	6375001	6378109	-	6376555	Chr3B	7869003	7872112	+	7870557	1.0	0.994	collinear
gene:TraesCS3B03G0028200	Chr3B	6418690	6428060	+	6423375	Chr3B	7818124	7827965	-	7823044	1.0	0.987	collinear
gene:TraesCS3B03G0028300	Chr3B	6423173	6427989	+	6425581	Chr3B	7818195	7822975	-	7820585	0.983	0.977	collinear
gene:TraesCS3B03G0028500	Chr3B	6432085	6434317	-	6433201	Chr3B	7811867	7814099	+	7812983	1.0	0.999	collinear
gene:TraesCS3B03G0028600	Chr3B	6461524	6462461	+	6461992	Chr3B	7783723	7784660	-	7784191	1.0	1.0	collinear
gene:TraesCS3B03G0029000	Chr3B	6503456	6505642	-	6504549	Chr3B	7740544	7742730	+	7741637	1.0	1.0	collinear
gene:TraesCS3B03G0029200	Chr3B	6514905	6517931	-	6516418	Chr3B	7726293	7729319	+	7727806	1.0	1.0	collinear
gene:TraesCS3B03G0029100	Chr3B	6514300	6520754	+	6517527	Chr3B	7723470	7729924	-	7726697	1.0	1.0	collinear
gene:TraesCS3B03G0029300	Chr3B	6530621	6531791	+	6531206	Chr3B	7712311	7713481	-	7712896	1.0	1.0	collinear
gene:TraesCS3B03G0029700	Chr3B	6593184	6594729	+	6593956	Chr3B	7644539	7646084	-	7645311	1.0	1.0	collinear
gene:TraesCS3B03G0029800	Chr3B	6659713	6660813	+	6660263	Chr3B	7578231	7579331	-	7578781	1.0	1.0	collinear
gene:TraesCS3B03G0029900	Chr3B	6671564	6673567	+	6672565	Chr3B	7565468	7567471	-	7566469	1.0	1.0	collinear
gene:TraesCS3B03G0030000	Chr3B	6681490	6685614	+	6683552	Chr3B	7553422	7557546	-	7555484	1.0	0.998	collinear
gene:TraesCS3B03G0030300	Chr3B	6764757	6776638	-	6770697	Chr3B	7462705	7474586	+	7468645	1.0	1.0	collinear
gene:TraesCS3B03G0030900	Chr3B	6792313	6794111	-	6793212	Chr3B	7445231	7447029	+	7446130	1.0	1.0	collinear
gene:TraesCS3B03G0031100	Chr3B	6796809	6799701	-	6798255	Chr3B	7439641	7442533	+	7441087	1.0	0.999	collinear
gene:TraesCS3B03G0031200	Chr3B	6803638	6807916	+	6805777	Chr3B	7431426	7435704	-	7433565	1.0	1.0	collinear
gene:TraesCS3B03G0031400	Chr3B	10011961	10013468	-	10012714	Chr3B	9738774	9740281	-	9739527	1.0	0.997	collinear
gene:TraesCS3B03G0031700	Chr3B	10462654	10466557	+	10464605	Chr3B	10206595	10210515	+	10208555	0.999	0.994	collinear
gene:TraesCS3B03G0031800	Chr3B	10972258	10977458	-	10974858	Chr3B	10749156	10754350	-	10751753	1.0	0.995	collinear
gene:TraesCS3B03G0037900	Chr3B	11947904	11950970	+	11949437	Chr3B	10848349	10851399	+	10849874	1.0	0.997	collinear
gene:TraesCS3B03G0038000	Chr3B	11951308	11954850	-	11953079	Chr3B	10851737	10855308	-	10853522	0.998	0.996	collinear
gene:TraesCS3B03G0038200	Chr3B	11956531	11958854	-	11957692	Chr3B	10857045	10859088	-	10858066	0.948	0.933	collinear
gene:TraesCS3B03G0038500	Chr3B	11961737	11963712	-	11962724	Chr3B	10862060	10864035	-	10863047	1.0	0.995	collinear
gene:TraesCS3B03G0038800	Chr3B	12071707	12079854	+	12075780	Chr3B	10951335	10959351	+	10955343	1.0	0.996	collinear
gene:TraesCS3B03G0038900	Chr3B	12176373	12178583	+	12177478	Chr3B	11049560	11051703	+	11050631	1.0	0.983	collinear
gene:TraesCS3B03G0039100	Chr3B	12184132	12185097	+	12184614	Chr3B	11057412	11058377	+	11057894	1.0	0.994	collinear
gene:TraesCS3B03G0039200	Chr3B	12185415	12189726	-	12187570	Chr3B	11058695	11063013	-	11060854	1.0	0.992	collinear
gene:TraesCS3B03G0039400	Chr3B	12225935	12226465	-	12226200	Chr3B	11120750	11121280	-	11121015	1.0	0.99	collinear
gene:TraesCS3B03G0040300	Chr3B	12365034	12368968	+	12367001	Chr3B	11236377	11240312	+	11238344	1.0	0.995	collinear
gene:TraesCS3B03G0040400	Chr3B	12369257	12370173	+	12369715	Chr3B	11240601	11241505	+	11241053	0.986	0.983	collinear
gene:TraesCS3B03G0040500	Chr3B	12371609	12375309	-	12373459	Chr3B	11242938	11246638	-	11244788	1.0	0.997	collinear
gene:TraesCS3B03G0041000	Chr3B	12477307	12481295	-	12479301	Chr3B	11350692	11354679	-	11352685	0.999	0.995	collinear
gene:TraesCS3B03G0041100	Chr3B	12485475	12491384	+	12488429	Chr3B	11358859	11364802	+	11361830	0.999	0.995	collinear
gene:TraesCS3B03G0041200	Chr3B	12585694	12587050	-	12586372	Chr3B	11516475	11517831	-	11517153	1.0	0.995	collinear
gene:TraesCS3B03G0041300	Chr3B	12590773	12592281	+	12591527	Chr3B	11521554	11523062	+	11522308	1.0	0.993	collinear
gene:TraesCS3B03G0041400	Chr3B	12595610	12597051	-	12596330	Chr3B	11526392	11527834	-	11527113	1.0	0.997	collinear
gene:TraesCS3B03G0041500	Chr3B	12601924	12602601	-	12602262	Chr3B	11533565	11534242	-	11533903	1.0	1.0	collinear
gene:TraesCS3B03G0041600	Chr3B	12608171	12608647	-	12608409	Chr3B	11539870	11540346	-	11540108	1.0	1.0	collinear
gene:TraesCS3B03G0041800	Chr3B	13120457	13120807	-	13120632	Chr3B	11978710	11979060	-	11978885	1.0	0.985	collinear
gene:TraesCS3B03G0042000	Chr3B	13140448	13146598	+	13143523	Chr3B	12003764	12009897	+	12006830	1.0	0.995	collinear
gene:TraesCS3B03G0042100	Chr3B	13150614	13151953	+	13151283	Chr3B	12013559	12014898	+	12014228	1.0	0.996	collinear
gene:TraesCS3B03G0042200	Chr3B	13155850	13159257	+	13157553	Chr3B	12018791	12022188	+	12020489	0.997	0.992	collinear
gene:TraesCS3B03G0042400	Chr3B	13188801	13190896	+	13189848	Chr3B	12063928	12066041	+	12064984	0.996	0.987	collinear
gene:TraesCS3B03G0042500	Chr3B	13244270	13247808	+	13246039	Chr3B	12126350	12129874	+	12128112	0.994	0.99	collinear
gene:TraesCS3B03G0042700	Chr3B	13247846	13251928	-	13249887	Chr3B	12129912	12133976	-	12131944	1.0	1.0	collinear
gene:TraesCS3B03G0043500	Chr3B	13267715	13268552	-	13268133	Chr3B	12137067	12137904	-	12137485	1.0	0.992	collinear
gene:TraesCS3B03G0044100	Chr3B	13452540	13459855	+	13456197	Chr3B	12312103	12319444	+	12315773	1.0	0.999	collinear
gene:TraesCS3B03G0044600	Chr3B	13624135	13625145	+	13624640	Chr3B	12536881	12537849	+	12537365	0.958	0.914	collinear
gene:TraesCS3B03G0045200	Chr3B	13651284	13654171	-	13652727	Chr3B	12560412	12563380	-	12561896	1.0	0.951	collinear
gene:TraesCS3B03G0046200	Chr3B	13794541	13796737	-	13795639	Chr3B	12761179	12763356	-	12762267	0.978	0.933	collinear
gene:TraesCS3B03G0046600	Chr3B	13842867	13847314	+	13845090	Chr3B	12766686	12772088	+	12769387	0.999	0.961	collinear
gene:TraesCS3B03G0047200	Chr3B	13900782	13902099	+	13901440	Chr3B	12809539	12810829	+	12810184	0.967	0.925	collinear
gene:TraesCS3B03G0047600	Chr3B	13912323	13919989	+	13916156	Chr3B	12828499	12836385	+	12832442	1.0	0.981	collinear
gene:TraesCS3B03G0047700	Chr3B	13920909	13922384	+	13921646	Chr3B	12837306	12838781	+	12838043	1.0	0.998	collinear
gene:TraesCS3B03G0047800	Chr3B	13924243	13934714	-	13929478	Chr3B	12840641	12851110	-	12845875	1.0	0.997	collinear
gene:TraesCS3B03G0048000	Chr3B	13954460	13967646	-	13961053	Chr3B	12870855	12884044	-	12877449	1.0	1.0	collinear
gene:TraesCS3B03G0049200	Chr3B	14197012	14200919	+	14198965	Chr3B	13162294	13166201	+	13164247	1.0	1.0	collinear
gene:TraesCS3B03G0049300	Chr3B	14204526	14205980	-	14205253	Chr3B	13169809	13171263	-	13170536	1.0	1.0	collinear
gene:TraesCS3B03G0049400	Chr3B	14272431	14284305	-	14278368	Chr3B	13232391	13244057	-	13238224	0.997	0.996	collinear
gene:TraesCS3B03G0050500	Chr3B	14456299	14456661	-	14456480	Chr3B	13403658	13404020	-	13403839	1.0	0.98	collinear
gene:TraesCS3B03G0050900	Chr3B	14518868	14523037	+	14520952	Chr3B	13458306	13462479	+	13460392	1.0	0.996	collinear
gene:TraesCS3B03G0051000	Chr3B	14526596	14531005	+	14528800	Chr3B	13465558	13469979	+	13467768	1.0	0.994	collinear
gene:TraesCS3B03G0051100	Chr3B	14539683	14542511	-	14541097	Chr3B	13488055	13490883	-	13489469	1.0	0.996	collinear
gene:TraesCS3B03G0051500	Chr3B	14560796	14563932	+	14562364	Chr3B	13514825	13517994	+	13516409	0.99	0.957	collinear
gene:TraesCS3B03G0052000	Chr3B	14897747	14904386	+	14901066	Chr3B	13526353	13533576	+	13529964	0.997	0.955	collinear
gene:TraesCS3B03G0052400	Chr3B	15034510	15038343	+	15036426	Chr3B	13610445	13615598	+	13613021	0.999	0.964	collinear
gene:TraesCS3B03G0052500	Chr3B	15043587	15043985	-	15043786	Chr3B	13621091	13621489	-	13621290	1.0	0.994	collinear
gene:TraesCS3B03G0052700	Chr3B	15050859	15051645	-	15051252	Chr3B	13629322	13630107	-	13629714	1.0	0.992	collinear
gene:TraesCS3B03G0052800	Chr3B	15051800	15059713	-	15055756	Chr3B	13630262	13638173	-	13634217	1.0	0.997	collinear
gene:TraesCS3B03G0053000	Chr3B	15128456	15129483	+	15128969	Chr3B	13712019	13713046	+	13712532	1.0	0.996	collinear
gene:TraesCS3B03G0053100	Chr3B	15160153	15163258	+	15161705	Chr3B	13745079	13748182	+	13746630	0.999	0.997	collinear
gene:TraesCS3B03G0053200	Chr3B	15164778	15165608	-	15165193	Chr3B	13749475	13750305	-	13749890	1.0	0.99	collinear
gene:TraesCS3B03G0053700	Chr3B	15311739	15315173	-	15313456	Chr3B	13921688	13925124	-	13923406	1.0	0.997	collinear
gene:TraesCS3B03G0053800	Chr3B	15334364	15335548	+	15334956	Chr3B	13945649	13946833	+	13946241	1.0	0.999	collinear
gene:TraesCS3B03G0053900	Chr3B	15344103	15347794	+	15345948	Chr3B	13955397	13959091	+	13957244	1.0	0.993	collinear
gene:TraesCS3B03G0054200	Chr3B	15361834	15364625	-	15363229	Chr3B	13973283	13976086	-	13974684	1.0	0.981	collinear
gene:TraesCS3B03G0054900	Chr3B	15413768	15421229	-	15417498	Chr3B	14190134	14197617	-	14193875	0.999	0.978	collinear
gene:TraesCS3B03G0056000	Chr3B	15737539	15742920	-	15740229	Chr3B	14246624	14251989	-	14249306	1.0	0.998	collinear
gene:TraesCS3B03G0056300	Chr3B	15774884	15775192	-	15775038	Chr3B	14283147	14283455	-	14283301	1.0	0.993	collinear
gene:TraesCS3B03G0056500	Chr3B	15817353	15827081	-	15822217	Chr3B	14330453	14340212	-	14335332	0.999	0.961	collinear
gene:TraesCS3B03G0057200	Chr3B	16030592	16032356	+	16031474	Chr3B	14560688	14562452	+	14561570	1.0	0.997	collinear
gene:TraesCS3B03G0057500	Chr3B	16061723	16065343	+	16063533	Chr3B	14590251	14593871	+	14592061	1.0	0.999	collinear
gene:TraesCS3B03G0057600	Chr3B	16069780	16071754	-	16070767	Chr3B	14598312	14600286	-	14599299	1.0	0.998	collinear
gene:TraesCS3B03G0057700	Chr3B	16116348	16118134	-	16117241	Chr3B	14644933	14646719	-	14645826	1.0	1.0	collinear
gene:TraesCS3B03G0057800	Chr3B	16172883	16174668	-	16173775	Chr3B	14701478	14703241	-	14702359	0.987	0.987	collinear
gene:TraesCS3B03G0058000	Chr3B	16194029	16197637	-	16195833	Chr3B	14722617	14726225	-	14724421	1.0	1.0	collinear
gene:TraesCS3B03G0058200	Chr3B	16220505	16234337	-	16227421	Chr3B	14749097	14762933	-	14756015	1.0	1.0	collinear
gene:TraesCS3B03G0058300	Chr3B	16234949	16236097	+	16235523	Chr3B	14763545	14764693	+	14764119	1.0	1.0	collinear
gene:TraesCS3B03G0058500	Chr3B	16294338	16311959	-	16303148	Chr3B	14821970	14839072	-	14830521	1.0	1.0	collinear
gene:TraesCS3B03G0058800	Chr3B	16336336	16337294	-	16336815	Chr3B	14862959	14863917	-	14863438	1.0	1.0	collinear
gene:TraesCS3B03G0058900	Chr3B	16337986	16339408	+	16338697	Chr3B	14864609	14866031	+	14865320	1.0	1.0	collinear
gene:TraesCS3B03G0059100	Chr3B	16346206	16348027	+	16347116	Chr3B	14872636	14874457	+	14873546	1.0	1.0	collinear
gene:TraesCS3B03G0059900	Chr3B	16595969	16597796	+	16596882	Chr3B	15115619	15117446	+	15116532	1.0	1.0	collinear
gene:TraesCS3B03G0060000	Chr3B	16599118	16600593	+	16599855	Chr3B	15118768	15120243	+	15119505	1.0	1.0	collinear
gene:TraesCS3B03G0060100	Chr3B	16639543	16641393	+	16640468	Chr3B	15159171	15161021	+	15160096	1.0	1.0	collinear
gene:TraesCS3B03G0060600	Chr3B	16689738	16691550	+	16690644	Chr3B	15209550	15211362	+	15210456	1.0	1.0	collinear
gene:TraesCS3B03G0060700	Chr3B	16729361	16731316	+	16730338	Chr3B	15249130	15251085	+	15250107	1.0	1.0	collinear
gene:TraesCS3B03G0060900	Chr3B	16780490	16785416	+	16782953	Chr3B	15300271	15305197	+	15302734	1.0	1.0	collinear
gene:TraesCS3B03G0061000	Chr3B	16786385	16787808	-	16787096	Chr3B	15306166	15307589	-	15306877	1.0	1.0	collinear
gene:TraesCS3B03G0061200	Chr3B	16791104	16792637	+	16791870	Chr3B	15310889	15312422	+	15311655	1.0	1.0	collinear
gene:TraesCS3B03G0061300	Chr3B	16822626	16823847	+	16823236	Chr3B	15341094	15342315	+	15341704	1.0	1.0	collinear
gene:TraesCS3B03G0061500	Chr3B	17008884	17010546	+	17009715	Chr3B	15526968	15528630	+	15527799	1.0	1.0	collinear
gene:TraesCS3B03G0061600	Chr3B	17034518	17035625	+	17035071	Chr3B	15552600	15553707	+	15553153	1.0	1.0	collinear
gene:TraesCS3B03G0061700	Chr3B	17050106	17051521	+	17050813	Chr3B	15568202	15569617	+	15568909	1.0	1.0	collinear
gene:TraesCS3B03G0061800	Chr3B	17053569	17054760	+	17054164	Chr3B	15571666	15572857	+	15572261	1.0	1.0	collinear
gene:TraesCS3B03G0062200	Chr3B	17068676	17069813	-	17069244	Chr3B	15586793	15587930	-	15587361	1.0	1.0	collinear
gene:TraesCS3B03G0062500	Chr3B	17152120	17160125	-	17156122	Chr3B	15670200	15678205	-	15674202	1.0	1.0	collinear
gene:TraesCS3B03G0063100	Chr3B	17216773	17218407	-	17217590	Chr3B	15734868	15736502	-	15735685	1.0	0.993	collinear
gene:TraesCS3B03G0063200	Chr3B	17230424	17233961	-	17232192	Chr3B	15748528	15752165	-	15750346	1.0	0.999	collinear
gene:TraesCS3B03G0063300	Chr3B	17237828	17239182	-	17238505	Chr3B	15756031	15757385	-	15756708	1.0	0.998	collinear
gene:TraesCS3B03G0063400	Chr3B	17250518	17252886	+	17251702	Chr3B	15768719	15771088	+	15769903	1.0	1.0	collinear
gene:TraesCS3B03G0063700	Chr3B	17487044	17487576	+	17487310	Chr3B	15855964	15856496	+	15856230	1.0	1.0	collinear
gene:TraesCS3B03G0063800	Chr3B	17493655	17495049	+	17494352	Chr3B	15862575	15863969	+	15863272	1.0	1.0	collinear
gene:TraesCS3B03G0064000	Chr3B	17525110	17526615	-	17525862	Chr3B	15894022	15895409	-	15894715	0.914	0.914	collinear
gene:TraesCS3B03G0064400	Chr3B	17646958	17649498	-	17648228	Chr3B	16015740	16018284	-	16017012	1.0	1.0	collinear
gene:TraesCS3B03G0064500	Chr3B	17653463	17653684	+	17653573	Chr3B	16022249	16022470	+	16022359	1.0	1.0	collinear
gene:TraesCS3B03G0064600	Chr3B	17661266	17665293	+	17663279	Chr3B	16030052	16034079	+	16032065	1.0	1.0	collinear
gene:TraesCS3B03G0064900	Chr3B	17743154	17744549	-	17743851	Chr3B	16112588	16113983	-	16113285	1.0	1.0	collinear
gene:TraesCS3B03G0065000	Chr3B	17747202	17752045	+	17749623	Chr3B	16116636	16121479	+	16119057	1.0	1.0	collinear
gene:TraesCS3B03G0065200	Chr3B	17814510	17818105	+	17816307	Chr3B	16183910	16187505	+	16185707	1.0	1.0	collinear
gene:TraesCS3B03G0065800	Chr3B	18174755	18178387	-	18176571	Chr3B	16543988	16547620	-	16545804	1.0	1.0	collinear
gene:TraesCS3B03G0066500	Chr3B	18385347	18385720	+	18385533	Chr3B	16754568	16754941	+	16754754	1.0	1.0	collinear
gene:TraesCS3B03G0067100	Chr3B	18743379	18744026	+	18743702	Chr3B	17120287	17120934	+	17120610	1.0	0.998	collinear
gene:TraesCS3B03G0067200	Chr3B	18751983	18752520	+	18752251	Chr3B	17128891	17129428	+	17129159	1.0	1.0	collinear
gene:TraesCS3B03G0067400	Chr3B	18817045	18822850	+	18819947	Chr3B	17193955	17199760	+	17196857	1.0	1.0	collinear
