gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity	segment
gene:TraesCS4D03G0002800	Chr4D	1233656	1234699	+	1234177	Chr4D	1010326	1011369	+	1010847	1.0	1.0	collinear
gene:TraesCS4D03G0002900	Chr4D	1235849	1238078	+	1236963	Chr4D	1012519	1014748	+	1013633	1.0	1.0	collinear
gene:TraesCS4D03G0003000	Chr4D	1239892	1242834	+	1241363	Chr4D	1016562	1019505	+	1018033	1.0	1.0	collinear
gene:TraesCS4D03G0003100	Chr4D	1245411	1245824	-	1245617	Chr4D	1022085	1022498	-	1022291	1.0	1.0	collinear
gene:TraesCS4D03G0003500	Chr4D	1279798	1281379	+	1280588	Chr4D	1056483	1058064	+	1057273	1.0	1.0	collinear
gene:TraesCS4D03G0003700	Chr4D	1281940	1284304	+	1283122	Chr4D	1058625	1060989	+	1059807	1.0	1.0	collinear
gene:TraesCS4D03G0003800	Chr4D	1291459	1294621	+	1293040	Chr4D	1068144	1071306	+	1069725	1.0	0.999	collinear
gene:TraesCS4D03G0004000	Chr4D	1304418	1305152	-	1304785	Chr4D	1081106	1081840	-	1081473	1.0	0.998	collinear
gene:TraesCS4D03G0004100	Chr4D	1318992	1323052	+	1321022	Chr4D	1095685	1099745	+	1097715	1.0	1.0	collinear
gene:TraesCS4D03G0004300	Chr4D	1341017	1345302	-	1343159	Chr4D	1117718	1122001	-	1119859	1.0	1.0	collinear
gene:TraesCS4D03G0004400	Chr4D	1357145	1360998	-	1359071	Chr4D	1133841	1137694	-	1135767	1.0	1.0	collinear
gene:TraesCS4D03G0004500	Chr4D	1362318	1367013	-	1364665	Chr4D	1139014	1143709	-	1141361	1.0	1.0	collinear
gene:TraesCS4D03G0004600	Chr4D	1368870	1373554	-	1371212	Chr4D	1145569	1150252	-	1147910	1.0	1.0	collinear
gene:TraesCS4D03G0004700	Chr4D	1374679	1379306	-	1376992	Chr4D	1151377	1155746	-	1153561	1.0	1.0	collinear
gene:TraesCS4D03G0004900	Chr4D	1397353	1399554	-	1398453	Chr4D	1164652	1166853	-	1165752	1.0	0.998	collinear
gene:TraesCS4D03G0005000	Chr4D	1400675	1404459	-	1402567	Chr4D	1167829	1171598	-	1169713	0.986	0.98	collinear
gene:TraesCS4D03G0005100	Chr4D	1406011	1408464	+	1407237	Chr4D	1173147	1175604	+	1174375	0.997	0.993	collinear
gene:TraesCS4D03G0005800	Chr4D	1630996	1636148	-	1633572	Chr4D	2044265	2049416	-	2046840	1.0	0.999	collinear
gene:TraesCS4D03G0006100	Chr4D	1655892	1658459	+	1657175	Chr4D	2080141	2082708	+	2081424	1.0	0.996	collinear
gene:TraesCS4D03G0006500	Chr4D	1693854	1698641	-	1696247	Chr4D	2118115	2122902	-	2120508	1.0	0.999	collinear
gene:TraesCS4D03G0006900	Chr4D	1857162	1864002	+	1860582	Chr4D	2286298	2293139	+	2289718	1.0	0.999	collinear
gene:TraesCS4D03G0007200	Chr4D	2118829	2121262	-	2120045	Chr4D	2959983	2962416	-	2961199	1.0	0.999	collinear
gene:TraesCS4D03G0007300	Chr4D	2157319	2157750	+	2157534	Chr4D	2994021	2994452	+	2994236	1.0	1.0	collinear
gene:TraesCS4D03G0007400	Chr4D	2159778	2160428	-	2160103	Chr4D	2996480	2997145	-	2996812	1.0	0.977	collinear
gene:TraesCS4D03G0007500	Chr4D	2210061	2211185	+	2210623	Chr4D	3044621	3045745	+	3045183	1.0	1.0	collinear
gene:TraesCS4D03G0007600	Chr4D	2233090	2237239	-	2235164	Chr4D	3067058	3071207	-	3069132	1.0	0.999	collinear
gene:TraesCS4D03G0007700	Chr4D	2275324	2285972	-	2280648	Chr4D	3108865	3119759	-	3114312	1.0	1.0	collinear
gene:TraesCS4D03G0008000	Chr4D	2317575	2321028	-	2319301	Chr4D	3151008	3154461	-	3152734	1.0	1.0	collinear
gene:TraesCS4D03G0008300	Chr4D	2468842	2469594	-	2469218	Chr4D	3300296	3301048	-	3300672	1.0	1.0	collinear
gene:TraesCS4D03G0008500	Chr4D	2503854	2504613	+	2504233	Chr4D	3335312	3336071	+	3335691	1.0	1.0	collinear
gene:TraesCS4D03G0008800	Chr4D	3210895	3212125	-	3211510	Chr4D	4241098	4242328	-	4241713	1.0	1.0	collinear
gene:TraesCS4D03G0008900	Chr4D	3228396	3230243	+	3229319	Chr4D	4258599	4260446	+	4259522	1.0	1.0	collinear
gene:TraesCS4D03G0009000	Chr4D	3236033	3237648	-	3236840	Chr4D	4265953	4267568	-	4266760	1.0	1.0	collinear
gene:TraesCS4D03G0009100	Chr4D	3238133	3240692	+	3239412	Chr4D	4268053	4270612	+	4269332	1.0	1.0	collinear
gene:TraesCS4D03G0009200	Chr4D	3243144	3247724	-	3245434	Chr4D	4273064	4277644	-	4275354	1.0	0.999	collinear
gene:TraesCS4D03G0009500	Chr4D	3271809	3274267	-	3273038	Chr4D	4300489	4302949	-	4301719	1.0	0.998	collinear
gene:TraesCS4D03G0010200	Chr4D	3319664	3323787	+	3321725	Chr4D	4348193	4352316	+	4350254	1.0	1.0	collinear
gene:TraesCS4D03G0010300	Chr4D	3327946	3335748	-	3331847	Chr4D	4356475	4364278	-	4360376	1.0	0.999	collinear
gene:TraesCS4D03G0010800	Chr4D	3382908	3386957	-	3384932	Chr4D	4405235	4409252	-	4407243	1.0	0.992	collinear
gene:TraesCS4D03G0011000	Chr4D	3390244	3391395	-	3390819	Chr4D	4412268	4413419	-	4412843	1.0	0.998	collinear
gene:TraesCS4D03G0011200	Chr4D	3405419	3408689	-	3407054	Chr4D	4423869	4427283	-	4425576	1.0	0.951	collinear
gene:TraesCS4D03G0011300	Chr4D	3413225	3414072	-	3413648	Chr4D	4431151	4431998	-	4431574	1.0	0.989	collinear
gene:TraesCS4D03G0011400	Chr4D	3414641	3415376	-	3415008	Chr4D	4437092	4437864	-	4437478	0.98	0.904	collinear
gene:TraesCS4D03G0011500	Chr4D	3416613	3417647	-	3417130	Chr4D	4439860	4440894	-	4440377	1.0	0.989	collinear
gene:TraesCS4D03G0011700	Chr4D	3421045	3424717	-	3422881	Chr4D	4444322	4448154	-	4446238	0.98	0.977	collinear
gene:TraesCS4D03G0011900	Chr4D	3667854	3673399	-	3670626	Chr4D	4663771	4669316	-	4666543	1.0	1.0	collinear
gene:TraesCS4D03G0012000	Chr4D	3685507	3688331	-	3686919	Chr4D	4681450	4684274	-	4682862	1.0	1.0	collinear
gene:TraesCS4D03G0012200	Chr4D	3695617	3698195	+	3696906	Chr4D	4691560	4694138	+	4692849	1.0	1.0	collinear
gene:TraesCS4D03G0012300	Chr4D	3698965	3700563	-	3699764	Chr4D	4694908	4696506	-	4695707	1.0	1.0	collinear
gene:TraesCS4D03G0012400	Chr4D	3708608	3712645	-	3710626	Chr4D	4705947	4709777	-	4707862	1.0	0.993	collinear
gene:TraesCS4D03G0012600	Chr4D	3811236	3815371	+	3813303	Chr4D	4792889	4797000	+	4794944	0.994	0.976	collinear
gene:TraesCS4D03G0012700	Chr4D	3819990	3822163	-	3821076	Chr4D	4801407	4803580	-	4802493	1.0	1.0	collinear
gene:TraesCS4D03G0012800	Chr4D	3823587	3827946	-	3825766	Chr4D	4805004	4809365	-	4807184	1.0	0.998	collinear
gene:TraesCS4D03G0012900	Chr4D	3851419	3851796	-	3851607	Chr4D	4832820	4833197	-	4833008	1.0	1.0	collinear
gene:TraesCS4D03G0013200	Chr4D	3889549	3889926	-	3889737	Chr4D	4870950	4871327	-	4871138	1.0	1.0	collinear
gene:TraesCS4D03G0013400	Chr4D	3935959	3939231	-	3937595	Chr4D	4917724	4920996	-	4919360	1.0	1.0	collinear
gene:TraesCS4D03G0013500	Chr4D	3953221	3956936	+	3955078	Chr4D	4934996	4938711	+	4936853	1.0	1.0	collinear
gene:TraesCS4D03G0013600	Chr4D	3973325	3974731	-	3974028	Chr4D	4955098	4956504	-	4955801	1.0	1.0	collinear
gene:TraesCS4D03G0013700	Chr4D	4018713	4020514	+	4019613	Chr4D	5000514	5002315	+	5001414	1.0	1.0	collinear
gene:TraesCS4D03G0014500	Chr4D	4204342	4208997	+	4206669	Chr4D	5181124	5185779	+	5183451	1.0	1.0	collinear
gene:TraesCS4D03G0014600	Chr4D	4229119	4240333	+	4234726	Chr4D	5205933	5216556	+	5211244	1.0	1.0	collinear
gene:TraesCS4D03G0014800	Chr4D	4234832	4239056	-	4236944	Chr4D	5211646	5215279	-	5213462	1.0	0.992	collinear
gene:TraesCS4D03G0014900	Chr4D	4357845	4360735	+	4359290	Chr4D	5333610	5336500	+	5335055	1.0	0.998	collinear
gene:TraesCS4D03G0015000	Chr4D	4383334	4385938	-	4384636	Chr4D	5358636	5361240	-	5359938	1.0	1.0	collinear
gene:TraesCS4D03G0015100	Chr4D	4395627	4397891	-	4396759	Chr4D	5370929	5373193	-	5372061	1.0	1.0	collinear
gene:TraesCS4D03G0015200	Chr4D	4454427	4458854	-	4456640	Chr4D	5429496	5433644	-	5431570	1.0	1.0	collinear
gene:TraesCS4D03G0015300	Chr4D	4459320	4462959	-	4461139	Chr4D	5434110	5437749	-	5435929	1.0	0.999	collinear
gene:TraesCS4D03G0015400	Chr4D	4464204	4468925	-	4466564	Chr4D	5438905	5443626	-	5441265	1.0	0.999	collinear
gene:TraesCS4D03G0015700	Chr4D	4468944	4472922	-	4470933	Chr4D	5443645	5447626	-	5445635	1.0	1.0	collinear
gene:TraesCS4D03G0015800	Chr4D	4527953	4530990	+	4529471	Chr4D	5501959	5504994	+	5503476	1.0	1.0	collinear
gene:TraesCS4D03G0015900	Chr4D	4569887	4572528	+	4571207	Chr4D	5543907	5546548	+	5545227	1.0	0.998	collinear
gene:TraesCS4D03G0016000	Chr4D	4582540	4589681	+	4586110	Chr4D	5556559	5563699	+	5560129	1.0	1.0	collinear
gene:TraesCS4D03G0016200	Chr4D	4599361	4602079	+	4600720	Chr4D	5573374	5576092	+	5574733	1.0	1.0	collinear
gene:TraesCS4D03G0016300	Chr4D	4627229	4630042	+	4628635	Chr4D	5601277	5604090	+	5602683	1.0	1.0	collinear
gene:TraesCS4D03G0016400	Chr4D	4634161	4637142	+	4635651	Chr4D	5608209	5611190	+	5609699	1.0	0.998	collinear
gene:TraesCS4D03G0016500	Chr4D	4750051	4759673	+	4754862	Chr4D	5724127	5733750	+	5728938	1.0	1.0	collinear
gene:TraesCS4D03G0016600	Chr4D	4770250	4773081	+	4771665	Chr4D	5744326	5747155	+	5745740	1.0	1.0	collinear
gene:TraesCS4D03G0016900	Chr4D	4866670	4872598	-	4869634	Chr4D	5844986	5850914	-	5847950	1.0	1.0	collinear
gene:TraesCS4D03G0017000	Chr4D	4874008	4881088	-	4877548	Chr4D	5852315	5859395	-	5855855	1.0	1.0	collinear
gene:TraesCS4D03G0017100	Chr4D	4906191	4907505	-	4906848	Chr4D	5884498	5885812	-	5885155	1.0	1.0	collinear
gene:TraesCS4D03G0017200	Chr4D	5059902	5063233	-	5061567	Chr4D	6037603	6040934	-	6039268	1.0	1.0	collinear
gene:TraesCS4D03G0017300	Chr4D	5079330	5084686	+	5082008	Chr4D	6057032	6062381	+	6059706	1.0	0.999	collinear
gene:TraesCS4D03G0017500	Chr4D	5172134	5173950	+	5173042	Chr4D	6156623	6158439	+	6157531	1.0	1.0	collinear
gene:TraesCS4D03G0017700	Chr4D	5203108	5205734	-	5204421	Chr4D	6187927	6190551	-	6189239	1.0	1.0	collinear
gene:TraesCS4D03G0018000	Chr4D	5378301	5379090	+	5378695	Chr4D	6363133	6363922	+	6363527	1.0	1.0	collinear
gene:TraesCS4D03G0018100	Chr4D	5390562	5392779	-	5391670	Chr4D	6375394	6377611	-	6376502	1.0	1.0	collinear
gene:TraesCS4D03G0018200	Chr4D	5422036	5422742	-	5422389	Chr4D	6406878	6407584	-	6407231	1.0	1.0	collinear
gene:TraesCS4D03G0018500	Chr4D	5618981	5619583	-	5619282	Chr4D	6610876	6611478	-	6611177	1.0	1.0	collinear
gene:TraesCS4D03G0018600	Chr4D	5624811	5628448	+	5626629	Chr4D	6616706	6620343	+	6618524	1.0	1.0	collinear
gene:TraesCS4D03G0018700	Chr4D	5651294	5659832	+	5655563	Chr4D	6643188	6651662	+	6647425	1.0	1.0	collinear
gene:TraesCS4D03G0018800	Chr4D	5667996	5669441	+	5668718	Chr4D	6659826	6661271	+	6660548	1.0	1.0	collinear
gene:TraesCS4D03G0018900	Chr4D	5672974	5675865	+	5674419	Chr4D	6664803	6667694	+	6666248	1.0	1.0	collinear
gene:TraesCS4D03G0019000	Chr4D	5680128	5682514	+	5681321	Chr4D	6671957	6674343	+	6673150	1.0	1.0	collinear
gene:TraesCS4D03G0019100	Chr4D	5683617	5687922	-	5685769	Chr4D	6675446	6679751	-	6677598	1.0	1.0	collinear
gene:TraesCS4D03G0019200	Chr4D	5693258	5698277	-	5695767	Chr4D	6685090	6690120	-	6687605	1.0	0.999	collinear
gene:TraesCS4D03G0019300	Chr4D	5760412	5761926	-	5761169	Chr4D	6752263	6753777	-	6753020	1.0	1.0	collinear
gene:TraesCS4D03G0019600	Chr4D	5774825	5779265	-	5777045	Chr4D	6766679	6771119	-	6768899	1.0	1.0	collinear
gene:TraesCS4D03G0019700	Chr4D	5784138	5784836	+	5784487	Chr4D	6775992	6776690	+	6776341	1.0	1.0	collinear
gene:TraesCS4D03G0019800	Chr4D	5785336	5788751	-	5787043	Chr4D	6777190	6780605	-	6778897	1.0	1.0	collinear
gene:TraesCS4D03G0019900	Chr4D	5790433	5795460	+	5792946	Chr4D	6782287	6787314	+	6784800	1.0	1.0	collinear
gene:TraesCS4D03G0020000	Chr4D	5882534	5883494	+	5883014	Chr4D	6873911	6874871	+	6874391	1.0	1.0	collinear
gene:TraesCS4D03G0020200	Chr4D	5909110	5911403	+	5910256	Chr4D	6900510	6902803	+	6901656	1.0	1.0	collinear
gene:TraesCS4D03G0020400	Chr4D	6015915	6017015	+	6016465	Chr4D	7007361	7008461	+	7007911	1.0	1.0	collinear
gene:TraesCS4D03G0020600	Chr4D	6127652	6133581	+	6130616	Chr4D	7119134	7125063	+	7122098	1.0	1.0	collinear
gene:TraesCS4D03G0020700	Chr4D	6132872	6134485	-	6133678	Chr4D	7124354	7125967	-	7125160	1.0	1.0	collinear
gene:TraesCS4D03G0020800	Chr4D	6137793	6139135	-	6138464	Chr4D	7129275	7130617	-	7129946	1.0	1.0	collinear
gene:TraesCS4D03G0020900	Chr4D	6139851	6142712	-	6141281	Chr4D	7131333	7134194	-	7132763	1.0	1.0	collinear
gene:TraesCS4D03G0021500	Chr4D	6362454	6363136	-	6362795	Chr4D	7354174	7354856	-	7354515	1.0	1.0	collinear
gene:TraesCS4D03G0021700	Chr4D	6376655	6378868	+	6377761	Chr4D	7367864	7370077	+	7368970	1.0	1.0	collinear
gene:TraesCS4D03G0021800	Chr4D	6384970	6387127	-	6386048	Chr4D	7375766	7377923	-	7376844	1.0	1.0	collinear
gene:TraesCS4D03G0022200	Chr4D	6512322	6515724	+	6514023	Chr4D	7499409	7502811	+	7501110	1.0	1.0	collinear
gene:TraesCS4D03G0022300	Chr4D	6548123	6549184	+	6548653	Chr4D	7535043	7536104	+	7535573	1.0	1.0	collinear
gene:TraesCS4D03G0022400	Chr4D	6551224	6552613	-	6551918	Chr4D	7538144	7539533	-	7538838	1.0	1.0	collinear
gene:TraesCS4D03G0022600	Chr4D	6582071	6585584	+	6583827	Chr4D	7569021	7572534	+	7570777	1.0	1.0	collinear
gene:TraesCS4D03G0022700	Chr4D	6605223	6609870	+	6607546	Chr4D	7592175	7596822	+	7594498	1.0	1.0	collinear
gene:TraesCS4D03G0022800	Chr4D	6610919	6612424	-	6611671	Chr4D	7597871	7599376	-	7598623	1.0	1.0	collinear
gene:TraesCS4D03G0022900	Chr4D	6662176	6662885	+	6662530	Chr4D	7648422	7649131	+	7648776	1.0	1.0	collinear
gene:TraesCS4D03G0023000	Chr4D	6662959	6665472	-	6664215	Chr4D	7649205	7651718	-	7650461	1.0	1.0	collinear
gene:TraesCS4D03G0023200	Chr4D	6673666	6678625	-	6676145	Chr4D	7659912	7664872	-	7662392	1.0	1.0	collinear
gene:TraesCS4D03G0023300	Chr4D	6682704	6686531	+	6684617	Chr4D	7668951	7672597	+	7670774	1.0	1.0	collinear
gene:TraesCS4D03G0023700	Chr4D	6751752	6753962	+	6752857	Chr4D	7733994	7736224	+	7735109	0.999	0.981	collinear
gene:TraesCS4D03G0023800	Chr4D	6754162	6756914	-	6755538	Chr4D	7736424	7739176	-	7737800	1.0	1.0	collinear
gene:TraesCS4D03G0023900	Chr4D	6757710	6765113	-	6761411	Chr4D	7739972	7747375	-	7743673	1.0	1.0	collinear
gene:TraesCS4D03G0024000	Chr4D	6773765	6774076	-	6773920	Chr4D	7755856	7756167	-	7756011	1.0	1.0	collinear
gene:TraesCS4D03G0024100	Chr4D	6792263	6792547	+	6792405	Chr4D	7774355	7774639	+	7774497	1.0	1.0	collinear
gene:TraesCS4D03G0024200	Chr4D	6808984	6809403	+	6809193	Chr4D	7790809	7791228	+	7791018	1.0	1.0	collinear
gene:TraesCS4D03G0024300	Chr4D	6813191	6813454	+	6813322	Chr4D	7795017	7795280	+	7795148	1.0	1.0	collinear
gene:TraesCS4D03G0024400	Chr4D	6886953	6888327	-	6887640	Chr4D	7867205	7868579	-	7867892	1.0	1.0	collinear
gene:TraesCS4D03G0024600	Chr4D	7003467	7007031	+	7005249	Chr4D	7983734	7987298	+	7985516	1.0	1.0	collinear
gene:TraesCS4D03G0025200	Chr4D	7074947	7076642	+	7075794	Chr4D	8055203	8056898	+	8056050	1.0	1.0	collinear
gene:TraesCS4D03G0025300	Chr4D	7087262	7088384	+	7087823	Chr4D	8067515	8068637	+	8068076	1.0	1.0	collinear
gene:TraesCS4D03G0025400	Chr4D	7118234	7119940	-	7119087	Chr4D	8098495	8100201	-	8099348	1.0	1.0	collinear
gene:TraesCS4D03G0025500	Chr4D	7140877	7142114	+	7141495	Chr4D	8121138	8122479	+	8121808	1.0	0.922	collinear
gene:TraesCS4D03G0026100	Chr4D	7223439	7228080	+	7225759	Chr4D	8191709	8196350	+	8194029	1.0	1.0	collinear
gene:TraesCS4D03G0026400	Chr4D	7296580	7318269	-	7307424	Chr4D	8264843	8286615	-	8275729	1.0	1.0	collinear
gene:TraesCS4D03G0026600	Chr4D	7318003	7320546	+	7319274	Chr4D	8286349	8288892	+	8287620	1.0	1.0	collinear
gene:TraesCS4D03G0026900	Chr4D	7522432	7523379	+	7522905	Chr4D	8489044	8489991	+	8489517	1.0	1.0	collinear
gene:TraesCS4D03G0027000	Chr4D	7524704	7525912	+	7525308	Chr4D	8491316	8492524	+	8491920	1.0	1.0	collinear
gene:TraesCS4D03G0027100	Chr4D	7525825	7530711	-	7528268	Chr4D	8492437	8497323	-	8494880	1.0	1.0	collinear
gene:TraesCS4D03G0027200	Chr4D	7532797	7534463	+	7533630	Chr4D	8499292	8500958	+	8500125	1.0	1.0	collinear
gene:TraesCS4D03G0027400	Chr4D	7572934	7575966	-	7574450	Chr4D	8538625	8541657	-	8540141	1.0	1.0	collinear
gene:TraesCS4D03G0027500	Chr4D	7696400	7697183	+	7696791	Chr4D	8661335	8662118	+	8661726	1.0	1.0	collinear
gene:TraesCS4D03G0027600	Chr4D	7700318	7704016	+	7702167	Chr4D	8665253	8669002	+	8667127	1.0	1.0	collinear
gene:TraesCS4D03G0027700	Chr4D	7751430	7757589	+	7754509	Chr4D	8716396	8722555	+	8719475	1.0	1.0	collinear
gene:TraesCS4D03G0027800	Chr4D	7757899	7762408	-	7760153	Chr4D	8722865	8727374	-	8725119	1.0	1.0	collinear
gene:TraesCS4D03G0027900	Chr4D	7763791	7764666	+	7764228	Chr4D	8728757	8729632	+	8729194	1.0	1.0	collinear
gene:TraesCS4D03G0028100	Chr4D	7843492	7845337	+	7844414	Chr4D	8805658	8807503	+	8806580	1.0	1.0	collinear
gene:TraesCS4D03G0028200	Chr4D	7860654	7865816	+	7863235	Chr4D	8822828	8827990	+	8825409	1.0	1.0	collinear
gene:TraesCS4D03G0028300	Chr4D	7865955	7869386	-	7867670	Chr4D	8828129	8831561	-	8829845	1.0	1.0	collinear
gene:TraesCS4D03G0028400	Chr4D	7876861	7881040	-	7878950	Chr4D	8839036	8843215	-	8841125	1.0	0.999	collinear
gene:TraesCS4D03G0028600	Chr4D	7904711	7907129	+	7905920	Chr4D	8866889	8869307	+	8868098	1.0	1.0	collinear
gene:TraesCS4D03G0028700	Chr4D	7934423	7942634	+	7938528	Chr4D	8896603	8904814	+	8900708	1.0	1.0	collinear
gene:TraesCS4D03G0028800	Chr4D	7944253	7949845	+	7947049	Chr4D	8906433	8912025	+	8909229	1.0	1.0	collinear
gene:TraesCS4D03G0028900	Chr4D	7949938	7951125	-	7950531	Chr4D	8912118	8913305	-	8912711	1.0	1.0	collinear
gene:TraesCS4D03G0029100	Chr4D	7980535	7981952	-	7981243	Chr4D	8941484	8942901	-	8942192	1.0	1.0	collinear
gene:TraesCS4D03G0029200	Chr4D	7997648	8000858	-	7999253	Chr4D	8958770	8961980	-	8960375	1.0	0.997	collinear
gene:TraesCS4D03G0029300	Chr4D	8004461	8007164	-	8005812	Chr4D	8965277	8967980	-	8966628	1.0	1.0	collinear
gene:TraesCS4D03G0029500	Chr4D	8018616	8019601	+	8019108	Chr4D	8979102	8980087	+	8979594	1.0	1.0	collinear
gene:TraesCS4D03G0029600	Chr4D	8019783	8026442	-	8023112	Chr4D	8980269	8986914	-	8983591	1.0	1.0	collinear
gene:TraesCS4D03G0029900	Chr4D	8105859	8109218	+	8107538	Chr4D	9066011	9069370	+	9067690	1.0	1.0	collinear
gene:TraesCS4D03G0030000	Chr4D	8121719	8125469	+	8123594	Chr4D	9081876	9085626	+	9083751	1.0	1.0	collinear
gene:TraesCS4D03G0030100	Chr4D	8190069	8193539	-	8191804	Chr4D	9150233	9153703	-	9151968	1.0	1.0	collinear
gene:TraesCS4D03G0030200	Chr4D	8195302	8198712	-	8197007	Chr4D	9155466	9158876	-	9157171	1.0	1.0	collinear
gene:TraesCS4D03G0030300	Chr4D	8247677	8249481	-	8248579	Chr4D	9207142	9208947	-	9208044	1.0	1.0	collinear
gene:TraesCS4D03G0030400	Chr4D	8260928	8263697	-	8262312	Chr4D	9220394	9223163	-	9221778	1.0	1.0	collinear
gene:TraesCS4D03G0030800	Chr4D	8305388	8306149	-	8305768	Chr4D	9264854	9265615	-	9265234	1.0	1.0	collinear
gene:TraesCS4D03G0030900	Chr4D	8315374	8315959	-	8315666	Chr4D	9274858	9275443	-	9275150	1.0	1.0	collinear
gene:TraesCS4D03G0031000	Chr4D	8364633	8367872	+	8366252	Chr4D	9324122	9327361	+	9325741	1.0	1.0	collinear
gene:TraesCS4D03G0031100	Chr4D	8507394	8517301	+	8512347	Chr4D	9467022	9476934	+	9471978	1.0	1.0	collinear
gene:TraesCS4D03G0031200	Chr4D	8540256	8541570	-	8540913	Chr4D	9499925	9501239	-	9500582	1.0	1.0	collinear
gene:TraesCS4D03G0031300	Chr4D	8697103	8702372	-	8699737	Chr4D	9656796	9662081	-	9659438	1.0	0.997	collinear
gene:TraesCS4D03G0031400	Chr4D	8726287	8731703	-	8728995	Chr4D	9685996	9691412	-	9688704	1.0	1.0	collinear
gene:TraesCS4D03G0031500	Chr4D	8767417	8767620	+	8767518	Chr4D	9727153	9727356	+	9727254	1.0	1.0	collinear
gene:TraesCS4D03G0031600	Chr4D	8767968	8778546	-	8773257	Chr4D	9727704	9738283	-	9732993	1.0	1.0	collinear
gene:TraesCS4D03G0031700	Chr4D	8785788	8791144	+	8788466	Chr4D	9745526	9750897	+	9748211	1.0	1.0	collinear
gene:TraesCS4D03G0032000	Chr4D	8891558	8894047	+	8892802	Chr4D	9851313	9853802	+	9852557	1.0	1.0	collinear
gene:TraesCS4D03G0032400	Chr4D	8931351	8931818	+	8931584	Chr4D	9891081	9891548	+	9891314	1.0	1.0	collinear
gene:TraesCS4D03G0032800	Chr4D	9004036	9005514	-	9004775	Chr4D	9963918	9965396	-	9964657	1.0	1.0	collinear
gene:TraesCS4D03G0032900	Chr4D	9043418	9043909	-	9043663	Chr4D	10003280	10003771	-	10003525	1.0	1.0	collinear
gene:TraesCS4D03G0033000	Chr4D	9053007	9053692	-	9053349	Chr4D	10012869	10013554	-	10013211	1.0	1.0	collinear
gene:TraesCS4D03G0033500	Chr4D	9099426	9100172	+	9099799	Chr4D	10059316	10060062	+	10059689	1.0	1.0	collinear
gene:TraesCS4D03G0033600	Chr4D	9106009	9106941	+	9106475	Chr4D	10065301	10066233	+	10065767	1.0	1.0	collinear
gene:TraesCS4D03G0033700	Chr4D	9111309	9111903	-	9111606	Chr4D	10070712	10071306	-	10071009	1.0	1.0	collinear
gene:TraesCS4D03G0034300	Chr4D	9183062	9185082	+	9184072	Chr4D	10141687	10143707	+	10142697	1.0	1.0	collinear
gene:TraesCS4D03G0034400	Chr4D	9296508	9298967	+	9297737	Chr4D	10254395	10256854	+	10255624	1.0	1.0	collinear
