gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity	segment
gene:TraesCS6A03G0004900	Chr6A	1735764	1739970	+	1737867	Chr6A	1595848	1600054	+	1597951	1.0	1.0	collinear
gene:TraesCS6A03G0005000	Chr6A	1741213	1746701	-	1743957	Chr6A	1601297	1606785	-	1604041	1.0	1.0	collinear
gene:TraesCS6A03G0005200	Chr6A	1781267	1784895	+	1783081	Chr6A	1643165	1646793	+	1644979	1.0	1.0	collinear
gene:TraesCS6A03G0006100	Chr6A	1985933	1987522	-	1986727	Chr6A	1861474	1863063	-	1862268	1.0	1.0	collinear
gene:TraesCS6A03G0006500	Chr6A	2049229	2059125	-	2054177	Chr6A	1924755	1934678	-	1929716	1.0	0.999	collinear
gene:TraesCS6A03G0006700	Chr6A	2144282	2144913	+	2144597	Chr6A	2018803	2019436	+	2019119	1.0	1.0	collinear
gene:TraesCS6A03G0006800	Chr6A	2178104	2178808	+	2178456	Chr6A	2052608	2053312	+	2052960	1.0	1.0	collinear
gene:TraesCS6A03G0007100	Chr6A	2203802	2204371	+	2204086	Chr6A	2078305	2078874	+	2078589	1.0	1.0	collinear
gene:TraesCS6A03G0007500	Chr6A	2212597	2221548	-	2217072	Chr6A	2087100	2096051	-	2091575	1.0	1.0	collinear
gene:TraesCS6A03G0007600	Chr6A	2224806	2228302	+	2226554	Chr6A	2099636	2103132	+	2101384	1.0	0.998	collinear
gene:TraesCS6A03G0007800	Chr6A	2268384	2269573	+	2268978	Chr6A	2143228	2144417	+	2143822	1.0	1.0	collinear
gene:TraesCS6A03G0007900	Chr6A	2282496	2284138	-	2283317	Chr6A	2157330	2158972	-	2158151	1.0	1.0	collinear
gene:TraesCS6A03G0008000	Chr6A	2306532	2309729	-	2308130	Chr6A	2181367	2184564	-	2182965	1.0	1.0	collinear
gene:TraesCS6A03G0008200	Chr6A	2360136	2366375	+	2363255	Chr6A	2231249	2237484	+	2234366	1.0	1.0	collinear
gene:TraesCS6A03G0008600	Chr6A	2382984	2385706	+	2384345	Chr6A	2254094	2256816	+	2255455	1.0	1.0	collinear
gene:TraesCS6A03G0008700	Chr6A	2422514	2423194	-	2422854	Chr6A	2293618	2294298	-	2293958	1.0	1.0	collinear
gene:TraesCS6A03G0009000	Chr6A	2428560	2434504	-	2431532	Chr6A	2299664	2305608	-	2302636	1.0	0.999	collinear
gene:TraesCS6A03G0009100	Chr6A	2436943	2441208	+	2439075	Chr6A	2308047	2312312	+	2310179	1.0	1.0	collinear
gene:TraesCS6A03G0009300	Chr6A	2445174	2450370	+	2447772	Chr6A	2316278	2321474	+	2318876	1.0	1.0	collinear
gene:TraesCS6A03G0009400	Chr6A	2451784	2453964	+	2452874	Chr6A	2322889	2325069	+	2323979	1.0	1.0	collinear
gene:TraesCS6A03G0009500	Chr6A	2472064	2474776	+	2473420	Chr6A	2343179	2345891	+	2344535	1.0	1.0	collinear
gene:TraesCS6A03G0010100	Chr6A	2492564	2499034	+	2495799	Chr6A	2363683	2370153	+	2366918	1.0	1.0	collinear
gene:TraesCS6A03G0010200	Chr6A	2510567	2511779	+	2511173	Chr6A	2381686	2382898	+	2382292	1.0	1.0	collinear
gene:TraesCS6A03G0010300	Chr6A	2522326	2525232	+	2523779	Chr6A	2393447	2396353	+	2394900	1.0	0.999	collinear
gene:TraesCS6A03G0010400	Chr6A	2534695	2537409	+	2536052	Chr6A	2405375	2408089	+	2406732	1.0	1.0	collinear
gene:TraesCS6A03G0010800	Chr6A	2677756	2680999	+	2679377	Chr6A	2548244	2551488	+	2549866	1.0	1.0	collinear
gene:TraesCS6A03G0010900	Chr6A	2692132	2692392	-	2692262	Chr6A	2562621	2562881	-	2562751	1.0	1.0	collinear
gene:TraesCS6A03G0011100	Chr6A	2724971	2727654	-	2726312	Chr6A	2595457	2598143	-	2596800	1.0	1.0	collinear
gene:TraesCS6A03G0011500	Chr6A	2767759	2769038	-	2768398	Chr6A	2638253	2639532	-	2638892	1.0	1.0	collinear
gene:TraesCS6A03G0011700	Chr6A	2780187	2780928	-	2780557	Chr6A	2650687	2651428	-	2651057	1.0	1.0	collinear
gene:TraesCS6A03G0011900	Chr6A	2793785	2794712	-	2794248	Chr6A	2664288	2665215	-	2664751	1.0	1.0	collinear
gene:TraesCS6A03G0012000	Chr6A	2809641	2810003	-	2809822	Chr6A	2680138	2680500	-	2680319	1.0	1.0	collinear
gene:TraesCS6A03G0012100	Chr6A	2811038	2811415	-	2811226	Chr6A	2681535	2681912	-	2681723	1.0	1.0	collinear
gene:TraesCS6A03G0012200	Chr6A	2819892	2823290	-	2821591	Chr6A	2690389	2693787	-	2692088	1.0	1.0	collinear
gene:TraesCS6A03G0012600	Chr6A	2942228	2947777	+	2945002	Chr6A	2812743	2818292	+	2815517	1.0	1.0	collinear
gene:TraesCS6A03G0012800	Chr6A	2952615	2956528	-	2954571	Chr6A	2823130	2827043	-	2825086	1.0	1.0	collinear
gene:TraesCS6A03G0013300	Chr6A	3493875	3497254	-	3495564	Chr6A	3358321	3361700	-	3360010	1.0	1.0	collinear
gene:TraesCS6A03G0013400	Chr6A	3501820	3502695	-	3502257	Chr6A	3366266	3367141	-	3366703	1.0	1.0	collinear
gene:TraesCS6A03G0013500	Chr6A	3505130	3509572	-	3507351	Chr6A	3369576	3374018	-	3371797	1.0	1.0	collinear
gene:TraesCS6A03G0013700	Chr6A	3526852	3527448	+	3527150	Chr6A	3391297	3391893	+	3391595	1.0	1.0	collinear
gene:TraesCS6A03G0013800	Chr6A	3528505	3529406	+	3528955	Chr6A	3392950	3393851	+	3393400	1.0	1.0	collinear
gene:TraesCS6A03G0014100	Chr6A	3568117	3572740	+	3570428	Chr6A	3432030	3436653	+	3434341	1.0	1.0	collinear
gene:TraesCS6A03G0014200	Chr6A	3576627	3578939	+	3577783	Chr6A	3440540	3442852	+	3441696	1.0	1.0	collinear
gene:TraesCS6A03G0014800	Chr6A	3702665	3706690	+	3704677	Chr6A	3565666	3569699	+	3567682	1.0	1.0	collinear
gene:TraesCS6A03G0015000	Chr6A	3729503	3735623	+	3732563	Chr6A	3591707	3597827	+	3594767	1.0	1.0	collinear
gene:TraesCS6A03G0015200	Chr6A	3748307	3752517	+	3750412	Chr6A	3609692	3613902	+	3611797	1.0	1.0	collinear
gene:TraesCS6A03G0015300	Chr6A	3778599	3780690	+	3779644	Chr6A	3640465	3642556	+	3641510	1.0	1.0	collinear
gene:TraesCS6A03G0015400	Chr6A	3791624	3795065	+	3793344	Chr6A	3653514	3656955	+	3655234	1.0	1.0	collinear
gene:TraesCS6A03G0015500	Chr6A	3983778	3984395	+	3984086	Chr6A	3845592	3846209	+	3845900	1.0	1.0	collinear
gene:TraesCS6A03G0015600	Chr6A	4015558	4016051	+	4015804	Chr6A	3876953	3877446	+	3877199	1.0	1.0	collinear
gene:TraesCS6A03G0015800	Chr6A	4066078	4066922	+	4066500	Chr6A	3927269	3928113	+	3927691	1.0	1.0	collinear
gene:TraesCS6A03G0015900	Chr6A	4067499	4068797	+	4068148	Chr6A	3928690	3929988	+	3929339	1.0	1.0	collinear
gene:TraesCS6A03G0016100	Chr6A	4087618	4089424	+	4088521	Chr6A	3948669	3950475	+	3949572	1.0	1.0	collinear
gene:TraesCS6A03G0016200	Chr6A	4103715	4106727	-	4105221	Chr6A	3964539	3967551	-	3966045	1.0	1.0	collinear
gene:TraesCS6A03G0016400	Chr6A	4129159	4137343	-	4133251	Chr6A	3990059	3998243	-	3994151	1.0	1.0	collinear
gene:TraesCS6A03G0016600	Chr6A	4307131	4307625	+	4307378	Chr6A	4175848	4176342	+	4176095	1.0	1.0	collinear
gene:TraesCS6A03G0017000	Chr6A	4373883	4374647	-	4374265	Chr6A	4241997	4242761	-	4242379	1.0	1.0	collinear
gene:TraesCS6A03G0017500	Chr6A	4465472	4467836	+	4466654	Chr6A	4332294	4334658	+	4333476	1.0	1.0	collinear
gene:TraesCS6A03G0017600	Chr6A	4467915	4470370	+	4469142	Chr6A	4334737	4337192	+	4335964	1.0	1.0	collinear
gene:TraesCS6A03G0017800	Chr6A	4482773	4484432	+	4483602	Chr6A	4349595	4351254	+	4350424	1.0	1.0	collinear
gene:TraesCS6A03G0017900	Chr6A	4540850	4543144	-	4541997	Chr6A	4431796	4434090	-	4432943	1.0	1.0	collinear
gene:TraesCS6A03G0018100	Chr6A	4566908	4568998	-	4567953	Chr6A	4457259	4459349	-	4458304	1.0	1.0	collinear
gene:TraesCS6A03G0018400	Chr6A	4646078	4648289	-	4647183	Chr6A	4531534	4533745	-	4532639	1.0	1.0	collinear
gene:TraesCS6A03G0018600	Chr6A	4650144	4650962	-	4650553	Chr6A	4535600	4536418	-	4536009	1.0	1.0	collinear
gene:TraesCS6A03G0018800	Chr6A	4707838	4709462	+	4708650	Chr6A	4592698	4594322	+	4593510	1.0	1.0	collinear
gene:TraesCS6A03G0019000	Chr6A	4946827	4976993	+	4961910	Chr6A	4828223	4857961	+	4843092	1.0	1.0	collinear
gene:TraesCS6A03G0019100	Chr6A	4971569	4973159	+	4972364	Chr6A	4852538	4854128	+	4853333	1.0	0.998	collinear
gene:TraesCS6A03G0019500	Chr6A	4996845	4997894	+	4997369	Chr6A	4876997	4878046	+	4877521	1.0	1.0	collinear
gene:TraesCS6A03G0019400	Chr6A	4996828	5004864	+	5000846	Chr6A	4876980	4884547	+	4880763	1.0	0.999	collinear
gene:TraesCS6A03G0020100	Chr6A	5768534	5769171	-	5768852	Chr6A	5765276	5765913	-	5765594	1.0	1.0	collinear
gene:TraesCS6A03G0020200	Chr6A	5797775	5802045	+	5799910	Chr6A	5793998	5798268	+	5796133	1.0	1.0	collinear
gene:TraesCS6A03G0020500	Chr6A	5805544	5807529	+	5806536	Chr6A	5801767	5803752	+	5802759	1.0	1.0	collinear
gene:TraesCS6A03G0020600	Chr6A	5819794	5824850	-	5822322	Chr6A	5820008	5824854	-	5822431	0.929	0.902	collinear
gene:TraesCS6A03G0021000	Chr6A	5905718	5911911	-	5908814	Chr6A	5904112	5910305	-	5907208	1.0	1.0	collinear
gene:TraesCS6A03G0021200	Chr6A	6012694	6014898	-	6013796	Chr6A	6013481	6015685	-	6014583	1.0	1.0	collinear
gene:TraesCS6A03G0021400	Chr6A	6070556	6076563	-	6073559	Chr6A	6392832	6398839	-	6395835	1.0	0.994	collinear
gene:TraesCS6A03G0022100	Chr6A	6339952	6341107	+	6340529	Chr6A	6674007	6675162	+	6674584	1.0	1.0	collinear
gene:TraesCS6A03G0022200	Chr6A	6352582	6353978	-	6353280	Chr6A	6686627	6688023	-	6687325	1.0	1.0	collinear
gene:TraesCS6A03G0022300	Chr6A	6371425	6373326	+	6372375	Chr6A	6705637	6707538	+	6706587	1.0	0.996	collinear
gene:TraesCS6A03G0022500	Chr6A	6375337	6378626	+	6376981	Chr6A	6709549	6712838	+	6711193	1.0	1.0	collinear
gene:TraesCS6A03G0022600	Chr6A	6411841	6413804	+	6412822	Chr6A	6746030	6747993	+	6747011	1.0	1.0	collinear
gene:TraesCS6A03G0022900	Chr6A	6438448	6439725	-	6439086	Chr6A	6826716	6827993	-	6827354	1.0	0.992	collinear
gene:TraesCS6A03G0023100	Chr6A	6509916	6510644	+	6510280	Chr6A	6889932	6890660	+	6890296	1.0	0.995	collinear
gene:TraesCS6A03G0023200	Chr6A	6524784	6526124	-	6525454	Chr6A	6896460	6897800	-	6897130	1.0	0.994	collinear
gene:TraesCS6A03G0023700	Chr6A	6596976	6599759	-	6598367	Chr6A	6968903	6971681	-	6970292	1.0	0.999	collinear
gene:TraesCS6A03G0023800	Chr6A	6622241	6625659	-	6623950	Chr6A	6994051	6997453	-	6995752	0.984	0.982	collinear
gene:TraesCS6A03G0023900	Chr6A	6626599	6627983	-	6627291	Chr6A	6998393	6999777	-	6999085	1.0	0.984	collinear
gene:TraesCS6A03G0024000	Chr6A	6629538	6630206	-	6629872	Chr6A	7001324	7001992	-	7001658	1.0	0.995	collinear
gene:TraesCS6A03G0024300	Chr6A	6660567	6667306	+	6663936	Chr6A	7020627	7027344	+	7023985	0.976	0.972	collinear
gene:TraesCS6A03G0024600	Chr6A	6774114	6781537	-	6777825	Chr6A	7155127	7162549	-	7158838	1.0	0.991	collinear
gene:TraesCS6A03G0024900	Chr6A	6804836	6805735	-	6805285	Chr6A	7186829	7187722	-	7187275	1.0	0.986	collinear
gene:TraesCS6A03G0025400	Chr6A	6851548	6858477	-	6855012	Chr6A	7234787	7240772	-	7237779	1.0	0.954	collinear
gene:TraesCS6A03G0025600	Chr6A	6902719	6905185	+	6903952	Chr6A	7264840	7267324	+	7266082	1.0	0.991	collinear
gene:TraesCS6A03G0025800	Chr6A	6905399	6906874	-	6906136	Chr6A	7267543	7269661	-	7268602	0.999	0.986	collinear
gene:TraesCS6A03G0026700	Chr6A	7070593	7072906	+	7071749	Chr6A	7341962	7343979	+	7342970	1.0	0.979	collinear
gene:TraesCS6A03G0027100	Chr6A	7152663	7153604	-	7153133	Chr6A	7375522	7376449	-	7375985	0.983	0.975	collinear
gene:TraesCS6A03G0027200	Chr6A	7157642	7159485	+	7158563	Chr6A	7470904	7472717	+	7471810	0.975	0.963	collinear
gene:TraesCS6A03G0027300	Chr6A	7168596	7170287	-	7169441	Chr6A	7889080	7890770	-	7889925	0.999	0.982	collinear
gene:TraesCS6A03G0028000	Chr6A	7235005	7238338	+	7236671	Chr6A	7917055	7920258	+	7918656	0.961	0.95	collinear
gene:TraesCS6A03G0028200	Chr6A	7482648	7485990	+	7484319	Chr6A	8139334	8142676	+	8141005	1.0	1.0	collinear
gene:TraesCS6A03G0029200	Chr6A	7851077	7857869	+	7854473	Chr6A	8494197	8501071	+	8497634	1.0	1.0	collinear
gene:TraesCS6A03G0029300	Chr6A	7884487	7896338	-	7890412	Chr6A	8527698	8539543	-	8533620	1.0	1.0	collinear
gene:TraesCS6A03G0029600	Chr6A	7984516	7986708	+	7985612	Chr6A	8627714	8629906	+	8628810	1.0	0.999	collinear
gene:TraesCS6A03G0029800	Chr6A	7997910	8003663	+	8000786	Chr6A	8641108	8646862	+	8643985	1.0	1.0	collinear
gene:TraesCS6A03G0029900	Chr6A	8006338	8010273	+	8008305	Chr6A	8649537	8653472	+	8651504	1.0	1.0	collinear
gene:TraesCS6A03G0030000	Chr6A	8012421	8019811	+	8016116	Chr6A	8655621	8663009	+	8659315	1.0	0.999	collinear
gene:TraesCS6A03G0030100	Chr6A	8024378	8025300	+	8024839	Chr6A	8667711	8668633	+	8668172	1.0	0.997	collinear
gene:TraesCS6A03G0030200	Chr6A	8026626	8027021	-	8026823	Chr6A	8669959	8670354	-	8670156	1.0	1.0	collinear
gene:TraesCS6A03G0030500	Chr6A	8088519	8089226	-	8088872	Chr6A	8731922	8732629	-	8732275	1.0	1.0	collinear
gene:TraesCS6A03G0030700	Chr6A	8173780	8176435	-	8175107	Chr6A	8817205	8819860	-	8818532	1.0	1.0	collinear
gene:TraesCS6A03G0030800	Chr6A	8178068	8179258	+	8178663	Chr6A	8821493	8822683	+	8822088	1.0	1.0	collinear
gene:TraesCS6A03G0031100	Chr6A	8254315	8259017	-	8256666	Chr6A	8897899	8902601	-	8900250	1.0	0.999	collinear
gene:TraesCS6A03G0031400	Chr6A	8311404	8311667	+	8311535	Chr6A	8955012	8955275	+	8955143	1.0	1.0	collinear
gene:TraesCS6A03G0031500	Chr6A	8359684	8360445	+	8360064	Chr6A	9003303	9004064	+	9003683	1.0	0.998	collinear
gene:TraesCS6A03G0031600	Chr6A	8360643	8361830	+	8361236	Chr6A	9004262	9005449	+	9004855	1.0	1.0	collinear
gene:TraesCS6A03G0031700	Chr6A	8371392	8372387	+	8371889	Chr6A	9015013	9016008	+	9015510	1.0	1.0	collinear
gene:TraesCS6A03G0032000	Chr6A	8426090	8431181	+	8428635	Chr6A	9069710	9074801	+	9072255	1.0	0.999	collinear
gene:TraesCS6A03G0032100	Chr6A	8453662	8456939	-	8455300	Chr6A	9097275	9100552	-	9098913	1.0	1.0	collinear
gene:TraesCS6A03G0032400	Chr6A	8464780	8465505	-	8465142	Chr6A	9108393	9109118	-	9108755	1.0	1.0	collinear
gene:TraesCS6A03G0032500	Chr6A	8465688	8466935	-	8466311	Chr6A	9109301	9110548	-	9109924	1.0	1.0	collinear
gene:TraesCS6A03G0032600	Chr6A	8480777	8483787	+	8482282	Chr6A	9124393	9127369	+	9125881	1.0	0.999	collinear
gene:TraesCS6A03G0033800	Chr6A	8672781	8673413	-	8673097	Chr6A	9556900	9557532	-	9557216	1.0	0.995	collinear
gene:TraesCS6A03G0034000	Chr6A	8675368	8676936	-	8676152	Chr6A	9559481	9561052	-	9560266	1.0	0.995	collinear
gene:TraesCS6A03G0034100	Chr6A	8871064	8872769	-	8871916	Chr6A	9740473	9742178	-	9741325	1.0	0.994	collinear
gene:TraesCS6A03G0034200	Chr6A	8972166	8973845	+	8973005	Chr6A	9843828	9845498	+	9844663	0.994	0.991	collinear
gene:TraesCS6A03G0034300	Chr6A	8997549	8999123	+	8998336	Chr6A	9868261	9869838	+	9869049	1.0	0.987	collinear
gene:TraesCS6A03G0034500	Chr6A	9005874	9007685	-	9006779	Chr6A	9876681	9878492	-	9877586	1.0	0.997	collinear
gene:TraesCS6A03G0034700	Chr6A	9243241	9251040	+	9247140	Chr6A	10070398	10076673	+	10073535	1.0	0.996	collinear
gene:TraesCS6A03G0034800	Chr6A	9251429	9255197	+	9253313	Chr6A	10077088	10081072	+	10079080	1.0	0.992	collinear
gene:TraesCS6A03G0034900	Chr6A	9257732	9258127	+	9257929	Chr6A	10083579	10083974	+	10083776	1.0	0.997	collinear
gene:TraesCS6A03G0035000	Chr6A	9258228	9258707	+	9258467	Chr6A	10084075	10084555	+	10084315	1.0	0.989	collinear
gene:TraesCS6A03G0035100	Chr6A	9260463	9263599	+	9262031	Chr6A	10085929	10089068	+	10087498	1.0	0.996	collinear
gene:TraesCS6A03G0035200	Chr6A	9265010	9266230	+	9265620	Chr6A	10090476	10091696	+	10091086	1.0	0.987	collinear
gene:TraesCS6A03G0035400	Chr6A	9271095	9276490	+	9273792	Chr6A	10096382	10103093	+	10099737	1.0	0.997	collinear
gene:TraesCS6A03G0035500	Chr6A	9283912	9284858	-	9284385	Chr6A	10110526	10111472	-	10110999	1.0	0.994	collinear
gene:TraesCS6A03G0035900	Chr6A	9444032	9445186	+	9444609	Chr6A	10294697	10295851	+	10295274	1.0	0.998	collinear
gene:TraesCS6A03G0036100	Chr6A	9448531	9449670	+	9449100	Chr6A	10298688	10299789	+	10299238	0.964	0.943	collinear
gene:TraesCS6A03G0036500	Chr6A	9470666	9471235	-	9470950	Chr6A	10325492	10326061	-	10325776	1.0	0.996	collinear
gene:TraesCS6A03G0036600	Chr6A	9473682	9475429	-	9474555	Chr6A	10328661	10330397	-	10329529	0.991	0.904	collinear
gene:TraesCS6A03G0036700	Chr6A	9481564	9485669	-	9483616	Chr6A	10331525	10334057	-	10332791	1.0	0.994	collinear
gene:TraesCS6A03G0037100	Chr6A	9658772	9660162	+	9659467	Chr6A	10512887	10514277	+	10513582	1.0	0.993	collinear
gene:TraesCS6A03G0037200	Chr6A	9665556	9666056	-	9665806	Chr6A	10524981	10525481	-	10525231	1.0	0.994	collinear
gene:TraesCS6A03G0037400	Chr6A	9668873	9669166	+	9669019	Chr6A	10528310	10528603	+	10528456	1.0	0.989	collinear
gene:TraesCS6A03G0037500	Chr6A	9867419	9868633	+	9868026	Chr6A	10723824	10725038	+	10724431	1.0	0.996	collinear
gene:TraesCS6A03G0037600	Chr6A	9877826	9879013	+	9878419	Chr6A	10733801	10734988	+	10734394	1.0	0.982	collinear
gene:TraesCS6A03G0037700	Chr6A	9888984	9893419	-	9891201	Chr6A	10745419	10750034	-	10747726	0.998	0.933	collinear
gene:TraesCS6A03G0038200	Chr6A	9962522	9968219	-	9965370	Chr6A	10817461	10823158	-	10820309	1.0	0.998	collinear
gene:TraesCS6A03G0038400	Chr6A	9979995	9980516	+	9980255	Chr6A	10834936	10835457	+	10835196	1.0	1.0	collinear
gene:TraesCS6A03G0038500	Chr6A	9980644	9981150	+	9980897	Chr6A	10835585	10836091	+	10835838	1.0	1.0	collinear
gene:TraesCS6A03G0038700	Chr6A	9982202	9982945	-	9982573	Chr6A	10837143	10837886	-	10837514	1.0	1.0	collinear
gene:TraesCS6A03G0038800	Chr6A	10020588	10022382	-	10021485	Chr6A	10868547	10870341	-	10869444	1.0	1.0	collinear
gene:TraesCS6A03G0038900	Chr6A	10058301	10060057	-	10059179	Chr6A	10905988	10907744	-	10906866	1.0	1.0	collinear
gene:TraesCS6A03G0039300	Chr6A	10070593	10071054	-	10070823	Chr6A	10918280	10918741	-	10918510	1.0	1.0	collinear
gene:TraesCS6A03G0039500	Chr6A	10195542	10197545	-	10196543	Chr6A	11012341	11014344	-	11013342	1.0	1.0	collinear
gene:TraesCS6A03G0039900	Chr6A	10318880	10322522	-	10320701	Chr6A	11134851	11138493	-	11136672	1.0	1.0	collinear
gene:TraesCS6A03G0040000	Chr6A	10339644	10342926	-	10341285	Chr6A	11155615	11158897	-	11157256	1.0	1.0	collinear
gene:TraesCS6A03G0040300	Chr6A	10363470	10373065	-	10368267	Chr6A	11179450	11189045	-	11184247	1.0	1.0	collinear
gene:TraesCS6A03G0040500	Chr6A	10376015	10380589	+	10378302	Chr6A	11191995	11196569	+	11194282	1.0	0.999	collinear
gene:TraesCS6A03G0041000	Chr6A	10428638	10429207	+	10428922	Chr6A	11215218	11215787	+	11215502	1.0	0.97	collinear
gene:TraesCS6A03G0041300	Chr6A	10440680	10441222	+	10440951	Chr6A	11212244	11212786	+	11212515	1.0	0.966	collinear
gene:TraesCS6A03G0041500	Chr6A	10443656	10447229	+	10445442	Chr6A	11218221	11221793	+	11220007	1.0	0.973	collinear
gene:TraesCS6A03G0041800	Chr6A	10500342	10501771	+	10501056	Chr6A	11271522	11272957	+	11272239	1.0	0.994	collinear
gene:TraesCS6A03G0042300	Chr6A	10631402	10634755	+	10633078	Chr6A	11374867	11378176	+	11376521	0.961	0.927	collinear
gene:TraesCS6A03G0042400	Chr6A	10635627	10643113	+	10639370	Chr6A	11378850	11386325	+	11382587	0.997	0.994	collinear
gene:TraesCS6A03G0042600	Chr6A	10650636	10652928	+	10651782	Chr6A	11403838	11406191	+	11405014	1.0	0.974	collinear
gene:TraesCS6A03G0042700	Chr6A	10653443	10656426	+	10654934	Chr6A	11406701	11409684	+	11408192	1.0	0.997	collinear
gene:TraesCS6A03G0042800	Chr6A	10661528	10662935	+	10662231	Chr6A	11414813	11416220	+	11415516	1.0	0.997	collinear
gene:TraesCS6A03G0042900	Chr6A	10664808	10665941	+	10665374	Chr6A	11417842	11418976	+	11418409	1.0	0.992	collinear
gene:TraesCS6A03G0043100	Chr6A	10670192	10670905	+	10670548	Chr6A	11431885	11432598	+	11432241	1.0	0.987	collinear
gene:TraesCS6A03G0045600	Chr6A	11259162	11259797	+	11259479	Chr6A	11525234	11525869	+	11525551	1.0	0.979	collinear
gene:TraesCS6A03G0046500	Chr6A	11448235	11448726	-	11448480	Chr6A	11636265	11636756	-	11636510	1.0	0.995	collinear
gene:TraesCS6A03G0046900	Chr6A	11703980	11704663	+	11704321	Chr6A	11837684	11838367	+	11838025	1.0	0.997	collinear
gene:TraesCS6A03G0047100	Chr6A	11710351	11716441	-	11713396	Chr6A	11844079	11850159	-	11847119	1.0	0.998	collinear
gene:TraesCS6A03G0047200	Chr6A	11732357	11734791	+	11733574	Chr6A	11875149	11877563	+	11876356	0.998	0.994	collinear
