gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS7A02G196900	Chr7A	156565931	156567541	-	156566736	Chr7A	165709057	165710666	+	165709861	1.0	0.999	rearrangement:Chr7A_block2
gene:TraesCS7A02G197000	Chr7A	157003490	157011415	+	157007452	Chr7A	165268637	165276555	-	165272596	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G197100	Chr7A	157012587	157015973	-	157014280	Chr7A	165264080	165267464	+	165265772	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G197200	Chr7A	157169068	157172533	+	157170800	Chr7A	165119141	165121234	-	165120187	0.998	0.996	rearrangement:Chr7A_block2
gene:TraesCS7A02G199100	Chr7A	161991767	161992062	-	161991914	Chr7A	159522301	159522596	+	159522448	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G199200	Chr7A	161995897	161996106	-	161996001	Chr7A	159517019	159517228	+	159517123	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G199300	Chr7A	162400227	162400457	-	162400342	Chr7A	159182930	159183160	+	159183045	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G199400	Chr7A	162414138	162414462	-	162414300	Chr7A	159161136	159161456	+	159161296	0.987	0.987	rearrangement:Chr7A_block1
gene:TraesCS7A02G199500	Chr7A	162453987	162454214	-	162454100	Chr7A	159102132	159102359	+	159102245	1.0	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G199600	Chr7A	162509074	162509304	-	162509189	Chr7A	159036607	159036837	+	159036722	1.0	0.991	rearrangement:Chr7A_block1
gene:TraesCS7A02G199700	Chr7A	162513177	162513425	-	162513301	Chr7A	159032535	159032783	+	159032659	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G199800	Chr7A	162526062	162529179	-	162527620	Chr7A	159016551	159019669	+	159018110	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G199900	Chr7A	162532359	162537669	-	162535014	Chr7A	159008064	159013374	+	159010719	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G200000	Chr7A	162572551	162578998	+	162575774	Chr7A	158967550	158973883	-	158970716	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G200100	Chr7A	162580657	162586873	-	162583765	Chr7A	158959674	158965891	+	158962782	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G200200	Chr7A	162591209	162598121	-	162594665	Chr7A	158948424	158955340	+	158951882	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G200300	Chr7A	162771915	162774458	-	162773186	Chr7A	158780397	158782938	+	158781667	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G200400	Chr7A	162775328	162782079	+	162778703	Chr7A	158772688	158779526	-	158776107	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G200600	Chr7A	162921113	162926453	+	162923783	Chr7A	158648673	158653985	-	158651329	0.996	0.994	rearrangement:Chr7A_block1
gene:TraesCS7A02G200700	Chr7A	162925988	162931959	-	162928973	Chr7A	158643167	158649128	+	158646147	0.995	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G200900	Chr7A	163113229	163115325	+	163114277	Chr7A	158420528	158422624	-	158421576	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G201000	Chr7A	163156767	163157135	+	163156951	Chr7A	158211216	158211584	-	158211400	1.0	0.986	rearrangement:Chr7A_block1
gene:TraesCS7A02G201100	Chr7A	163229659	163230387	+	163230023	Chr7A	158117800	158118529	-	158118164	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G201200	Chr7A	163234963	163235630	+	163235296	Chr7A	158112504	158113171	-	158112837	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G201300	Chr7A	163299658	163300315	+	163299986	Chr7A	158049514	158050170	-	158049842	0.998	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G201400	Chr7A	163353118	163354484	+	163353801	Chr7A	157995434	157996800	-	157996117	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G201500	Chr7A	163361011	163365077	+	163363044	Chr7A	157976171	157980243	-	157978207	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G201600	Chr7A	163372495	163373168	+	163372831	Chr7A	157968402	157969075	-	157968738	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G201700	Chr7A	163380275	163380700	+	163380487	Chr7A	157961081	157961506	-	157961293	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G201800	Chr7A	163392764	163394754	-	163393759	Chr7A	157945500	157947529	+	157946514	1.0	0.977	rearrangement:Chr7A_block1
gene:TraesCS7A02G201900	Chr7A	163615316	163617924	-	163616620	Chr7A	157702738	157705346	+	157704042	1.0	0.994	rearrangement:Chr7A_block1
gene:TraesCS7A02G202100	Chr7A	163915760	163916296	+	163916028	Chr7A	157386907	157387443	-	157387175	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G202200	Chr7A	163916538	163916954	-	163916746	Chr7A	157386249	157386665	+	157386457	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G202300	Chr7A	163927553	163928517	-	163928035	Chr7A	157375236	157376201	+	157375718	1.0	0.996	rearrangement:Chr7A_block1
gene:TraesCS7A02G202400	Chr7A	164181359	164182122	-	164181740	Chr7A	157117380	157118143	+	157117761	1.0	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G202500	Chr7A	164396914	164397444	+	164397179	Chr7A	156873930	156874460	-	156874195	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G202600	Chr7A	164397504	164398130	+	164397817	Chr7A	156873244	156873870	-	156873557	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G202700	Chr7A	164398645	164402384	-	164400514	Chr7A	156869333	156872699	+	156871016	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G202800	Chr7A	164650753	164652795	-	164651774	Chr7A	156633813	156635859	+	156634836	1.0	0.996	rearrangement:Chr7A_block1
gene:TraesCS7A02G202900	Chr7A	164661118	164666441	-	164663779	Chr7A	156618017	156623343	+	156620680	1.0	0.996	rearrangement:Chr7A_block1
gene:TraesCS7A02G203000	Chr7A	164718708	164720999	-	164719853	Chr7A	156591878	156594411	+	156593144	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G203100	Chr7A	164742346	164745053	-	164743699	Chr7A	156567806	156570514	+	156569160	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G203200	Chr7A	164785475	164790145	-	164787810	Chr7A	156534190	156538893	+	156536541	1.0	0.981	rearrangement:Chr7A_block1
gene:TraesCS7A02G203300	Chr7A	164792045	164793795	-	164792920	Chr7A	156530540	156532291	+	156531415	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G203400	Chr7A	165439651	165440287	+	165439969	Chr7A	155885187	155885823	-	155885505	1.0	0.99	rearrangement:Chr7A_block1
gene:TraesCS7A02G203500	Chr7A	165522207	165529594	+	165525900	Chr7A	155799493	155803332	-	155801412	1.0	0.994	rearrangement:Chr7A_block1
gene:TraesCS7A02G203600	Chr7A	165799616	165825445	+	165812530	Chr7A	155493785	155519632	-	155506708	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G203700	Chr7A	165899834	165907479	+	165903656	Chr7A	155411581	155419247	-	155415414	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G203800	Chr7A	165927059	165931173	+	165929116	Chr7A	155387896	155392007	-	155389951	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G203900	Chr7A	165936160	165937710	+	165936935	Chr7A	155381376	155382913	-	155382144	0.991	0.99	rearrangement:Chr7A_block1
gene:TraesCS7A02G204000	Chr7A	166323966	166331332	+	166327649	Chr7A	154976904	154984291	-	154980597	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G204100	Chr7A	166331888	166336194	-	166334041	Chr7A	154971999	154976313	+	154974156	1.0	0.992	rearrangement:Chr7A_block1
gene:TraesCS7A02G204200	Chr7A	166483316	166488597	+	166485956	Chr7A	154821149	154826564	-	154823856	1.0	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G204300	Chr7A	166486351	166493187	-	166489769	Chr7A	154816560	154823527	+	154820043	1.0	0.977	rearrangement:Chr7A_block1
gene:TraesCS7A02G204400	Chr7A	166745853	166747372	+	166746612	Chr7A	154592758	154594276	-	154593517	0.999	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G204500	Chr7A	166748338	166752324	-	166750331	Chr7A	154587650	154591802	+	154589726	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G204600	Chr7A	166757208	166762434	-	166759821	Chr7A	154577558	154582784	+	154580171	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G204700	Chr7A	166868319	166872332	+	166870325	Chr7A	154460695	154464709	-	154462702	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G204800	Chr7A	166987471	166989080	-	166988275	Chr7A	154334047	154335656	+	154334851	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G204900	Chr7A	167161586	167163605	+	167162595	Chr7A	154167921	154169940	-	154168930	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G205000	Chr7A	167163879	167164382	+	167164130	Chr7A	154167144	154167647	-	154167395	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G205100	Chr7A	167179571	167180917	+	167180244	Chr7A	154151025	154152371	-	154151698	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G205200	Chr7A	167253432	167272018	+	167262725	Chr7A	154052247	154070936	-	154061591	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G205300	Chr7A	167272951	167280750	-	167276850	Chr7A	154043531	154051315	+	154047423	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G205400	Chr7A	167680218	167683798	+	167682008	Chr7A	153635122	153639315	-	153637218	0.998	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G205500	Chr7A	167732468	167736306	-	167734387	Chr7A	153577372	153581210	+	153579291	1.0	0.994	rearrangement:Chr7A_block1
gene:TraesCS7A02G205600	Chr7A	167798756	167799043	-	167798899	Chr7A	153543337	153543624	+	153543480	1.0	0.968	rearrangement:Chr7A_block1
gene:TraesCS7A02G205700	Chr7A	167903286	167904761	-	167904023	Chr7A	153433647	153435122	+	153434384	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G206000	Chr7A	167985667	167987388	-	167986527	Chr7A	153343230	153344951	+	153344090	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G206100	Chr7A	168459340	168461129	-	168460234	Chr7A	152898853	152900642	+	152899747	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G206200	Chr7A	168812422	168813720	+	168813071	Chr7A	152533901	152535199	-	152534550	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G206300	Chr7A	168869438	168875299	+	168872368	Chr7A	152472813	152478673	-	152475743	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G206400	Chr7A	169020411	169025550	+	169022980	Chr7A	152309021	152313911	-	152311466	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G206500	Chr7A	169025668	169026302	-	169025985	Chr7A	152308269	152308903	+	152308586	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G206600	Chr7A	169038101	169038493	-	169038297	Chr7A	152287551	152287943	+	152287747	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G206700	Chr7A	169303755	169305022	-	169304388	Chr7A	152040028	152041295	+	152040661	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G206900	Chr7A	169309211	169313281	-	169311246	Chr7A	152032941	152037011	+	152034976	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G207100	Chr7A	169397681	169401164	-	169399422	Chr7A	151959521	151963004	+	151961262	1.0	0.996	rearrangement:Chr7A_block1
gene:TraesCS7A02G207200	Chr7A	169953566	169954508	-	169954037	Chr7A	151423810	151424755	+	151424282	1.0	0.991	rearrangement:Chr7A_block1
gene:TraesCS7A02G207300	Chr7A	169957622	169958284	-	169957953	Chr7A	151420034	151420696	+	151420365	1.0	0.996	rearrangement:Chr7A_block1
gene:TraesCS7A02G207400	Chr7A	170188268	170192933	+	170190600	Chr7A	151198211	151202876	-	151200543	1.0	0.996	rearrangement:Chr7A_block1
gene:TraesCS7A02G207500	Chr7A	170190854	170195732	-	170193293	Chr7A	151195413	151200290	+	151197851	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G207600	Chr7A	170195026	170195322	-	170195174	Chr7A	151195822	151196118	+	151195970	1.0	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G207700	Chr7A	170543226	170546328	+	170544777	Chr7A	150792527	150795629	-	150794078	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G207800	Chr7A	170585181	170585716	-	170585448	Chr7A	150749006	150749542	+	150749274	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G208000	Chr7A	170629912	170634171	+	170632041	Chr7A	150701084	150705337	-	150703210	0.998	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G208100	Chr7A	170684128	170685116	-	170684622	Chr7A	150626130	150627097	+	150626613	0.972	0.97	rearrangement:Chr7A_block1
gene:TraesCS7A02G208200	Chr7A	170878513	170882749	+	170880631	Chr7A	150433103	150437338	-	150435220	0.999	0.994	rearrangement:Chr7A_block1
gene:TraesCS7A02G208300	Chr7A	170897980	170909193	+	170903586	Chr7A	150417231	150428442	-	150422836	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G208400	Chr7A	171273606	171274484	-	171274045	Chr7A	150042388	150043266	+	150042827	1.0	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G208500	Chr7A	171280976	171283501	-	171282238	Chr7A	150033271	150035794	+	150034532	0.999	0.992	rearrangement:Chr7A_block1
gene:TraesCS7A02G208600	Chr7A	171380672	171384690	+	171382681	Chr7A	149517353	149521371	-	149519362	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G208700	Chr7A	171384921	171389407	-	171387164	Chr7A	149512636	149517122	+	149514879	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G209000	Chr7A	171432432	171436054	+	171434243	Chr7A	149467118	149470741	-	149468929	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G209100	Chr7A	171437909	171439532	-	171438720	Chr7A	149463608	149465231	+	149464419	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G209300	Chr7A	171575874	171576950	-	171576412	Chr7A	149282708	149283826	+	149283267	1.0	0.962	rearrangement:Chr7A_block1
gene:TraesCS7A02G209400	Chr7A	171948775	171949917	-	171949346	Chr7A	149365894	149367036	+	149366465	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G237000	Chr7A	211201975	211209061	+	211205518	Chr7A	163861502	163868690	-	163865096	0.994	0.991	rearrangement:Chr7A_block3
gene:TraesCS7A02G237100	Chr7A	211211974	211218368	+	211215171	Chr7A	163852281	163858590	-	163855435	1.0	0.988	rearrangement:Chr7A_block3
gene:TraesCS7A02G237200	Chr7A	211238180	211238863	-	211238521	Chr7A	163831772	163832461	+	163832116	1.0	0.978	rearrangement:Chr7A_block3
gene:TraesCS7A02G237300	Chr7A	211242287	211242769	-	211242528	Chr7A	163827867	163828349	+	163828108	1.0	0.989	rearrangement:Chr7A_block3
gene:TraesCS7A02G237500	Chr7A	211272913	211274127	-	211273520	Chr7A	163796566	163797780	+	163797173	1.0	0.981	rearrangement:Chr7A_block3
gene:TraesCS7A02G237600	Chr7A	211275773	211276027	-	211275900	Chr7A	163794669	163794923	+	163794796	1.0	0.976	rearrangement:Chr7A_block3
gene:TraesCS7A02G237800	Chr7A	211292151	211294208	+	211293179	Chr7A	163776459	163778515	-	163777487	0.999	0.99	rearrangement:Chr7A_block3
