gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS4A02G071600	Chr4A	69266252	69271410	-	69268831	Chr4A	76476021	76481188	+	76478604	1.0	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A02G071700	Chr4A	69313960	69315574	+	69314767	Chr4A	76393279	76394895	-	76394087	1.0	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A02G071800	Chr4A	69316944	69320433	-	69318688	Chr4A	76388422	76391909	+	76390165	0.999	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A02G071900	Chr4A	69320812	69332434	-	69326623	Chr4A	76376965	76388034	+	76382499	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G072000	Chr4A	69510154	69511094	-	69510624	Chr4A	76209211	76210151	+	76209681	1.0	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A02G072100	Chr4A	69830835	69834881	+	69832858	Chr4A	75899285	75903331	-	75901308	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A02G072200	Chr4A	69979509	69981866	+	69980687	Chr4A	75745943	75748300	-	75747121	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G059000	Chr4A	54106535	54110051	-	54108293	Chr4A	66689475	66692991	+	66691233	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G059100	Chr4A	54404601	54406169	-	54405385	Chr4A	66407245	66408813	+	66408029	1.0	0.999	rearrangement:Chr4A_block1
gene:TraesCS4A02G059200	Chr4A	55377186	55380060	-	55378623	Chr4A	65416377	65419247	+	65417812	1.0	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A02G059300	Chr4A	55389614	55398958	-	55394286	Chr4A	65399256	65407485	+	65403370	1.0	0.999	rearrangement:Chr4A_block1
gene:TraesCS4A02G059400	Chr4A	55572600	55575346	+	55573973	Chr4A	65199587	65202333	-	65200960	1.0	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A02G059500	Chr4A	55912521	55919370	+	55915945	Chr4A	64834377	64841226	-	64837801	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G059600	Chr4A	56143732	56145991	+	56144861	Chr4A	64621335	64623592	-	64622463	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A02G059700	Chr4A	56251413	56254420	-	56252916	Chr4A	64505511	64508517	+	64507014	0.999	0.995	rearrangement:Chr4A_block1
gene:TraesCS4A02G059800	Chr4A	56260273	56262853	+	56261563	Chr4A	64497054	64499632	-	64498343	0.998	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A02G059900	Chr4A	56266262	56271389	-	56268825	Chr4A	64488518	64493644	+	64491081	0.999	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G060000	Chr4A	56471847	56483645	-	56477746	Chr4A	64273201	64284667	+	64278934	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A02G060100	Chr4A	56496985	56501161	-	56499073	Chr4A	64255834	64260019	+	64257926	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G060200	Chr4A	56501607	56506002	-	56503804	Chr4A	64250994	64255388	+	64253191	0.999	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A02G060300	Chr4A	56509445	56511293	-	56510369	Chr4A	64245703	64247551	+	64246627	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G060400	Chr4A	57163130	57167196	+	57165163	Chr4A	63530288	63534354	-	63532321	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G060500	Chr4A	57407998	57410036	+	57409017	Chr4A	63296502	63298539	-	63297520	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A02G060600	Chr4A	57434580	57435348	+	57434964	Chr4A	63271751	63272519	-	63272135	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G060700	Chr4A	57517094	57521065	+	57519079	Chr4A	63185936	63189908	-	63187922	1.0	0.999	rearrangement:Chr4A_block1
gene:TraesCS4A02G075600	Chr4A	75213035	75215412	-	75214223	Chr4A	70582588	70584971	+	70583779	1.0	0.995	rearrangement:Chr4A_block1
gene:TraesCS4A02G075700	Chr4A	75247096	75258614	+	75252855	Chr4A	70548637	70560125	-	70554381	0.975	0.971	rearrangement:Chr4A_block1
gene:TraesCS4A02G075800	Chr4A	75259278	75260582	-	75259930	Chr4A	70546414	70547720	+	70547067	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G075900	Chr4A	75341600	75347922	+	75344761	Chr4A	70467555	70473724	-	70470639	0.996	0.994	rearrangement:Chr4A_block1
gene:TraesCS4A02G076000	Chr4A	75356152	75359291	+	75357721	Chr4A	70456307	70459375	-	70457841	0.999	0.99	rearrangement:Chr4A_block1
gene:TraesCS4A02G076100	Chr4A	75418582	75422486	+	75420534	Chr4A	70393377	70397281	-	70395329	1.0	0.999	rearrangement:Chr4A_block1
gene:TraesCS4A02G076200	Chr4A	75423082	75426652	+	75424867	Chr4A	70389211	70392781	-	70390996	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A02G076300	Chr4A	75426806	75429140	-	75427973	Chr4A	70386723	70389057	+	70387890	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G076400	Chr4A	75429946	75436306	-	75433126	Chr4A	70378185	70386062	+	70382123	0.924	0.922	rearrangement:Chr4A_block1
gene:TraesCS4A02G076500	Chr4A	75437316	75441152	-	75439234	Chr4A	70373338	70377175	+	70375256	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G076600	Chr4A	75461453	75463365	+	75462409	Chr4A	70334023	70335935	-	70334979	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G076700	Chr4A	75465564	75467596	+	75466580	Chr4A	70330042	70332074	-	70331058	1.0	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A02G076800	Chr4A	75832041	75841630	+	75836835	Chr4A	69968310	69977895	-	69973102	1.0	0.999	rearrangement:Chr4A_block1
gene:TraesCS4A02G076900	Chr4A	75841960	75843488	-	75842724	Chr4A	69966452	69967980	+	69967216	1.0	0.994	rearrangement:Chr4A_block1
gene:TraesCS4A02G077000	Chr4A	75918205	75920232	+	75919218	Chr4A	69880931	69882950	-	69881940	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A02G077100	Chr4A	75968762	75973372	+	75971067	Chr4A	69825851	69832379	-	69829115	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A02G077200	Chr4A	76414777	76421682	+	76418229	Chr4A	69366923	69373828	-	69370375	1.0	0.999	rearrangement:Chr4A_block1
gene:TraesCS4A02G077300	Chr4A	76422920	76425286	-	76424103	Chr4A	69363319	69365685	+	69364502	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G077400	Chr4A	76618575	76624664	+	76621619	Chr4A	69151863	69157971	-	69154917	1.0	0.992	rearrangement:Chr4A_block1
gene:TraesCS4A02G077500	Chr4A	76626034	76629001	+	76627517	Chr4A	69147516	69150479	-	69148997	0.998	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A02G077600	Chr4A	76923441	76932515	+	76927978	Chr4A	68850987	68860053	-	68855520	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G077700	Chr4A	76933420	76940843	+	76937131	Chr4A	68842414	68849860	-	68846137	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G077800	Chr4A	76941203	76943861	-	76942532	Chr4A	68839396	68842054	+	68840725	1.0	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A02G077900	Chr4A	77090945	77096307	+	77093626	Chr4A	68697609	68702971	-	68700290	1.0	0.99	rearrangement:Chr4A_block1
gene:TraesCS4A02G078000	Chr4A	77439580	77445885	+	77442732	Chr4A	68355215	68361508	-	68358361	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G078100	Chr4A	78159723	78163317	-	78161520	Chr4A	67626520	67630113	+	67628316	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G078200	Chr4A	78180029	78180412	-	78180220	Chr4A	67609444	67609827	+	67609635	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G078300	Chr4A	78180576	78182459	-	78181517	Chr4A	67607397	67609280	+	67608338	1.0	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A02G078400	Chr4A	78250259	78253335	+	78251797	Chr4A	67537052	67540127	-	67538589	0.998	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A02G078500	Chr4A	78262384	78262876	+	78262630	Chr4A	67518291	67518783	-	67518537	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G078600	Chr4A	78764433	78767174	+	78765803	Chr4A	66992324	66995065	-	66993694	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G133300	Chr4A	180270248	180270613	-	180270430	Chr4A	189523548	189523913	+	189523730	1.0	0.994	rearrangement:Chr4A_block4
gene:TraesCS4A02G133400	Chr4A	180395994	180398221	+	180397107	Chr4A	189386591	189388818	-	189387704	1.0	0.998	rearrangement:Chr4A_block4
gene:TraesCS4A02G133500	Chr4A	180402784	180407056	-	180404920	Chr4A	189377768	189382040	+	189379904	1.0	0.999	rearrangement:Chr4A_block4
gene:TraesCS4A02G133600	Chr4A	180836094	180836740	+	180836417	Chr4A	188983642	188984288	-	188983965	1.0	1.0	rearrangement:Chr4A_block4
gene:TraesCS4A02G133700	Chr4A	181618043	181631141	+	181624592	Chr4A	188184104	188197217	-	188190660	1.0	0.997	rearrangement:Chr4A_block4
gene:TraesCS4A02G133800	Chr4A	181707588	181710961	+	181709274	Chr4A	188104849	188108222	-	188106535	1.0	0.999	rearrangement:Chr4A_block4
gene:TraesCS4A02G133900	Chr4A	182057412	182060108	+	182058760	Chr4A	187741327	187744023	-	187742675	1.0	0.995	rearrangement:Chr4A_block4
gene:TraesCS4A02G134000	Chr4A	182123649	182128424	+	182126036	Chr4A	187673200	187677960	-	187675580	0.988	0.987	rearrangement:Chr4A_block4
gene:TraesCS4A02G134100	Chr4A	182128608	182129419	+	182129013	Chr4A	187672206	187673017	-	187672611	1.0	0.998	rearrangement:Chr4A_block4
gene:TraesCS4A02G134300	Chr4A	182216577	182220634	-	182218605	Chr4A	187661003	187665062	+	187663032	1.0	0.998	rearrangement:Chr4A_block4
gene:TraesCS4A02G135800	Chr4A	188601119	188603475	+	188602297	Chr4A	181423774	181426130	-	181424952	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A02G135900	Chr4A	188633145	188635422	-	188634283	Chr4A	181391813	181394090	+	181392951	1.0	0.997	rearrangement:Chr4A_block3
gene:TraesCS4A02G136000	Chr4A	189602730	189607417	+	189605073	Chr4A	180356208	180360895	-	180358551	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A02G136100	Chr4A	189669691	189670881	-	189670286	Chr4A	180302904	180304152	+	180303528	0.978	0.912	rearrangement:Chr4A_block3
gene:TraesCS4A02G136200	Chr4A	190189013	190198302	-	190193657	Chr4A	179788897	179798188	+	179793542	0.999	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A02G136300	Chr4A	190823379	190835376	+	190829377	Chr4A	179179915	179191929	-	179185922	1.0	0.995	rearrangement:Chr4A_block3
gene:TraesCS4A02G160000	Chr4A	343783573	343803198	+	343793385	Chr4A	355089239	355108045	-	355098642	1.0	1.0	rearrangement:Chr4A_block6
gene:TraesCS4A02G160100	Chr4A	343907429	343908352	-	343907890	Chr4A	354980751	354981675	+	354981213	1.0	0.984	rearrangement:Chr4A_block6
gene:TraesCS4A02G160200	Chr4A	343933183	343937295	+	343935239	Chr4A	354952246	354956359	-	354954302	0.998	0.995	rearrangement:Chr4A_block6
gene:TraesCS4A02G160300	Chr4A	343936322	343936672	+	343936497	Chr4A	354952832	354953182	-	354953007	1.0	0.985	rearrangement:Chr4A_block6
gene:TraesCS4A02G160400	Chr4A	344031780	344035918	+	344033849	Chr4A	354854309	354858446	-	354856377	1.0	0.999	rearrangement:Chr4A_block6
gene:TraesCS4A02G160500	Chr4A	344963361	344964824	-	344964092	Chr4A	353977069	353978532	+	353977800	1.0	0.989	rearrangement:Chr4A_block6
gene:TraesCS4A02G160600	Chr4A	345835861	345844921	-	345840391	Chr4A	353109658	353118718	+	353114188	1.0	0.998	rearrangement:Chr4A_block6
gene:TraesCS4A02G160700	Chr4A	346059813	346064702	+	346062257	Chr4A	352907238	352912017	-	352909627	1.0	1.0	rearrangement:Chr4A_block6
gene:TraesCS4A02G160800	Chr4A	346684253	346688223	+	346686238	Chr4A	352298178	352301907	-	352300042	1.0	0.999	rearrangement:Chr4A_block6
gene:TraesCS4A02G160900	Chr4A	347400564	347402111	+	347401337	Chr4A	351577194	351578741	-	351577967	1.0	0.999	rearrangement:Chr4A_block6
gene:TraesCS4A02G162300	Chr4A	356551465	356556917	-	356554191	Chr4A	340389385	340394837	+	340392111	1.0	1.0	rearrangement:Chr4A_block5
gene:TraesCS4A02G162400	Chr4A	357260632	357262996	-	357261814	Chr4A	339659116	339661479	+	339660297	1.0	0.996	rearrangement:Chr4A_block5
gene:TraesCS4A02G162500	Chr4A	357677226	357694116	-	357685671	Chr4A	339204928	339221741	+	339213334	1.0	0.997	rearrangement:Chr4A_block5
gene:TraesCS4A02G162600	Chr4A	358840185	358840615	-	358840400	Chr4A	337958082	337958512	+	337958297	1.0	1.0	rearrangement:Chr4A_block5
gene:TraesCS4A02G162700	Chr4A	358832361	358873662	+	358853011	Chr4A	337925021	337966328	-	337945674	0.999	0.997	rearrangement:Chr4A_block5
gene:TraesCS4A02G000100	Chr4A	82124	83278	-	82701	Chr4A	68393	69547	-	68970	1.0	1.0	collinear
gene:TraesCS4A02G000200	Chr4A	189541	192767	+	191154	Chr4A	174034	177260	+	175647	1.0	1.0	collinear
gene:TraesCS4A02G000300	Chr4A	192937	194561	-	193749	Chr4A	177431	179055	-	178243	1.0	1.0	collinear
gene:TraesCS4A02G000400	Chr4A	195787	197105	-	196446	Chr4A	180281	181603	-	180942	1.0	1.0	collinear
gene:TraesCS4A02G000500	Chr4A	207440	212052	+	209746	Chr4A	191941	196587	+	194264	1.0	1.0	collinear
gene:TraesCS4A02G000600	Chr4A	469193	478687	+	473940	Chr4A	452007	461244	+	456625	0.992	0.992	collinear
gene:TraesCS4A02G000700	Chr4A	533491	534126	-	533808	Chr4A	515115	515750	-	515432	1.0	0.995	collinear
gene:TraesCS4A02G000800	Chr4A	731622	737622	-	734622	Chr4A	704406	710406	-	707406	1.0	1.0	collinear
gene:TraesCS4A02G000900	Chr4A	745038	750274	-	747656	Chr4A	718160	723396	-	720778	1.0	0.999	collinear
gene:TraesCS4A02G001000	Chr4A	887662	888188	+	887925	Chr4A	859044	859570	+	859307	1.0	1.0	collinear
gene:TraesCS4A02G001100	Chr4A	898756	902187	+	900471	Chr4A	870129	873552	+	871840	0.997	0.997	collinear
gene:TraesCS4A02G001200	Chr4A	907552	908326	+	907939	Chr4A	878818	879592	+	879205	1.0	1.0	collinear
gene:TraesCS4A02G001300	Chr4A	932349	933682	-	933015	Chr4A	903498	904831	-	904164	1.0	1.0	collinear
gene:TraesCS4A02G001400	Chr4A	1076557	1076952	+	1076754	Chr4A	1042057	1042452	+	1042254	1.0	0.997	collinear
gene:TraesCS4A02G001500	Chr4A	1153174	1155018	-	1154096	Chr4A	1112976	1114820	-	1113898	1.0	1.0	collinear
gene:TraesCS4A02G001600	Chr4A	1228469	1231693	+	1230081	Chr4A	1182684	1185908	+	1184296	1.0	1.0	collinear
gene:TraesCS4A02G001700	Chr4A	1530917	1531391	-	1531154	Chr4A	1482027	1482501	-	1482264	1.0	1.0	collinear
gene:TraesCS4A02G001800	Chr4A	1725549	1728167	+	1726858	Chr4A	1683765	1686440	+	1685102	1.0	0.955	collinear
gene:TraesCS4A02G001900	Chr4A	1875289	1877152	-	1876220	Chr4A	1835701	1837552	-	1836626	1.0	1.0	collinear
gene:TraesCS4A02G002000	Chr4A	1878924	1887486	-	1883205	Chr4A	1839323	1847885	-	1843604	1.0	1.0	collinear
gene:TraesCS4A02G002100	Chr4A	1890009	1900021	-	1895015	Chr4A	1850408	1859136	-	1854772	0.986	0.986	collinear
gene:TraesCS4A02G002200	Chr4A	1908589	1911496	-	1910042	Chr4A	1867966	1870873	-	1869419	1.0	0.998	collinear
gene:TraesCS4A02G002300	Chr4A	1912631	1913926	-	1913278	Chr4A	1873645	1874940	-	1874292	1.0	0.999	collinear
gene:TraesCS4A02G002400	Chr4A	2039524	2044355	-	2041939	Chr4A	2014279	2019110	-	2016694	1.0	1.0	collinear
gene:TraesCS4A02G002500	Chr4A	2150588	2157766	-	2154177	Chr4A	2124038	2131091	-	2127564	1.0	1.0	collinear
gene:TraesCS4A02G002600	Chr4A	2402444	2412218	+	2407331	Chr4A	2381694	2391248	+	2386471	1.0	1.0	collinear
gene:TraesCS4A02G002700	Chr4A	2413178	2418131	-	2415654	Chr4A	2392208	2397161	-	2394684	1.0	0.999	collinear
gene:TraesCS4A02G002800	Chr4A	2545842	2549310	-	2547576	Chr4A	2524108	2527576	-	2525842	1.0	1.0	collinear
gene:TraesCS4A02G002900	Chr4A	2555141	2556274	-	2555707	Chr4A	2533408	2534541	-	2533974	1.0	1.0	collinear
gene:TraesCS4A02G003000	Chr4A	2619826	2621123	+	2620474	Chr4A	2597884	2599181	+	2598532	1.0	1.0	collinear
gene:TraesCS4A02G003100	Chr4A	2636049	2637706	-	2636877	Chr4A	2614086	2615743	-	2614914	1.0	1.0	collinear
gene:TraesCS4A02G003200	Chr4A	2642528	2643953	-	2643240	Chr4A	2620344	2621769	-	2621056	1.0	0.998	collinear
gene:TraesCS4A02G003300	Chr4A	2737336	2739160	+	2738248	Chr4A	2716983	2718807	+	2717895	1.0	1.0	collinear
gene:TraesCS4A02G003400	Chr4A	2774646	2776037	+	2775341	Chr4A	2753433	2754824	+	2754128	1.0	1.0	collinear
gene:TraesCS4A02G003500	Chr4A	2786275	2786652	-	2786463	Chr4A	2765062	2765439	-	2765250	1.0	1.0	collinear
gene:TraesCS4A02G003600	Chr4A	2790602	2797484	-	2794043	Chr4A	2769182	2775968	-	2772575	0.977	0.976	collinear
gene:TraesCS4A02G003700	Chr4A	2905137	2906182	-	2905659	Chr4A	2887990	2889076	-	2888533	1.0	0.957	collinear
gene:TraesCS4A02G003800	Chr4A	2938822	2941089	+	2939955	Chr4A	2918682	2920949	+	2919815	1.0	0.998	collinear
gene:TraesCS4A02G003900	Chr4A	2942890	2945449	+	2944169	Chr4A	2922842	2925404	+	2924123	1.0	0.999	collinear
gene:TraesCS4A02G004000	Chr4A	2945197	2948419	-	2946808	Chr4A	2925152	2928382	-	2926767	1.0	0.996	collinear
gene:TraesCS4A02G004100	Chr4A	2951235	2959545	-	2955390	Chr4A	2931410	2938164	-	2934787	0.999	0.998	collinear
gene:TraesCS4A02G004200	Chr4A	2974257	2974595	+	2974426	Chr4A	2961437	2961775	+	2961606	1.0	1.0	collinear
gene:TraesCS4A02G004300	Chr4A	2984490	2995176	-	2989833	Chr4A	2972726	2983378	-	2978052	1.0	0.998	collinear
gene:TraesCS4A02G004400	Chr4A	3062629	3067264	-	3064946	Chr4A	3049593	3054236	-	3051914	1.0	0.997	collinear
gene:TraesCS4A02G004500	Chr4A	3079731	3083407	-	3081569	Chr4A	3067272	3070948	-	3069110	1.0	0.997	collinear
gene:TraesCS4A02G004600	Chr4A	3109721	3114205	-	3111963	Chr4A	3109054	3113561	-	3111307	1.0	0.998	collinear
gene:TraesCS4A02G004700	Chr4A	3114555	3118193	-	3116374	Chr4A	3113911	3117565	-	3115738	0.999	0.993	collinear
gene:TraesCS4A02G004800	Chr4A	3120475	3122670	-	3121572	Chr4A	3119778	3122007	-	3120892	0.976	0.929	collinear
gene:TraesCS4A02G004900	Chr4A	3134930	3140251	-	3137590	Chr4A	3134333	3139654	-	3136993	1.0	0.999	collinear
gene:TraesCS4A02G005000	Chr4A	3142354	3148379	+	3145366	Chr4A	3141775	3147812	+	3144793	1.0	0.998	collinear
gene:TraesCS4A02G005100	Chr4A	3147350	3153989	-	3150669	Chr4A	3146783	3153292	-	3150037	1.0	1.0	collinear
gene:TraesCS4A02G005200	Chr4A	3220098	3221120	+	3220609	Chr4A	3214781	3215803	+	3215292	1.0	0.989	collinear
gene:TraesCS4A02G005400	Chr4A	3276287	3278085	+	3277186	Chr4A	3246928	3248717	+	3247822	0.973	0.952	collinear
gene:TraesCS4A02G005500	Chr4A	3341895	3343139	+	3342517	Chr4A	3296216	3297460	+	3296838	1.0	1.0	collinear
gene:TraesCS4A02G005600	Chr4A	3370312	3371892	+	3371102	Chr4A	3324557	3326046	+	3325301	0.936	0.936	collinear
gene:TraesCS4A02G005700	Chr4A	3380999	3381397	-	3381198	Chr4A	3336938	3337336	-	3337137	1.0	1.0	collinear
gene:TraesCS4A02G005800	Chr4A	3387727	3388683	+	3388205	Chr4A	3343023	3343979	+	3343501	1.0	0.997	collinear
gene:TraesCS4A02G005900	Chr4A	3442130	3445402	+	3443766	Chr4A	3397613	3400860	+	3399236	1.0	0.997	collinear
gene:TraesCS4A02G006000	Chr4A	3446172	3447998	+	3447085	Chr4A	3401631	3403455	+	3402543	1.0	0.998	collinear
gene:TraesCS4A02G006100	Chr4A	3798857	3799913	+	3799385	Chr4A	3762246	3763302	+	3762774	1.0	0.995	collinear
gene:TraesCS4A02G006200	Chr4A	3868310	3876671	-	3872490	Chr4A	3832374	3840703	-	3836538	1.0	0.999	collinear
gene:TraesCS4A02G006300	Chr4A	4001407	4005621	-	4003514	Chr4A	3952851	3956741	-	3954796	1.0	0.991	collinear
gene:TraesCS4A02G006400	Chr4A	4157721	4161260	+	4159490	Chr4A	4123566	4127106	+	4125336	1.0	0.996	collinear
gene:TraesCS4A02G006500	Chr4A	4192792	4196365	-	4194578	Chr4A	4157995	4161569	-	4159782	1.0	0.998	collinear
gene:TraesCS4A02G006600	Chr4A	4238115	4241399	-	4239757	Chr4A	4215791	4219051	-	4217421	1.0	0.995	collinear
gene:TraesCS4A02G006700	Chr4A	4471794	4475345	-	4473569	Chr4A	4413572	4417124	-	4415348	1.0	0.995	collinear
gene:TraesCS4A02G006800	Chr4A	4526365	4531669	-	4529017	Chr4A	4472276	4477448	-	4474862	1.0	0.999	collinear
gene:TraesCS4A02G006900	Chr4A	4588059	4594535	-	4591297	Chr4A	4533994	4540482	-	4537238	1.0	0.997	collinear
gene:TraesCS4A02G007000	Chr4A	4618907	4621391	-	4620149	Chr4A	4564858	4567342	-	4566100	1.0	0.999	collinear
