gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS7B02G001600	Chr7B	603142	606645	+	604893	Chr7B	635211	638699	+	636955	0.978	0.958	collinear
gene:TraesCS7B02G001700	Chr7B	640963	642786	+	641874	Chr7B	686328	688110	+	687219	0.976	0.971	collinear
gene:TraesCS7B02G002000	Chr7B	781958	782812	-	782385	Chr7B	715808	716662	-	716235	1.0	0.976	collinear
gene:TraesCS7B02G002200	Chr7B	848013	850214	+	849113	Chr7B	981738	983821	+	982779	0.945	0.943	collinear
gene:TraesCS7B02G002300	Chr7B	882348	891020	-	886684	Chr7B	1019925	1024152	-	1022038	0.988	0.914	collinear
gene:TraesCS7B02G002400	Chr7B	1020557	1021684	+	1021120	Chr7B	1176100	1177227	+	1176663	1.0	0.991	collinear
gene:TraesCS7B02G002900	Chr7B	1202960	1208805	-	1205882	Chr7B	1180573	1186379	-	1183476	0.984	0.976	collinear
gene:TraesCS7B02G003000	Chr7B	1254479	1262607	-	1258543	Chr7B	1231550	1239502	-	1235526	0.987	0.984	collinear
gene:TraesCS7B02G003100	Chr7B	1269606	1276585	-	1273095	Chr7B	1246354	1253346	-	1249850	1.0	0.991	collinear
gene:TraesCS7B02G003200	Chr7B	1277261	1283594	-	1280427	Chr7B	1254022	1260355	-	1257188	1.0	1.0	collinear
gene:TraesCS7B02G003600	Chr7B	1351479	1352210	+	1351844	Chr7B	1284824	1285549	+	1285186	0.991	0.949	collinear
gene:TraesCS7B02G003700	Chr7B	1364532	1364921	+	1364726	Chr7B	1297686	1298075	+	1297880	1.0	1.0	collinear
gene:TraesCS7B02G003800	Chr7B	1436945	1438038	+	1437491	Chr7B	1366945	1368034	+	1367489	0.996	0.967	collinear
gene:TraesCS7B02G003900	Chr7B	1482228	1483396	+	1482812	Chr7B	1387061	1388229	+	1387645	1.0	0.997	collinear
gene:TraesCS7B02G004000	Chr7B	1697699	1697938	+	1697818	Chr7B	1600750	1600989	+	1600869	1.0	1.0	collinear
gene:TraesCS7B02G004400	Chr7B	2098559	2101882	+	2100220	Chr7B	1945630	1948928	+	1947279	1.0	0.993	collinear
gene:TraesCS7B02G004500	Chr7B	2328395	2329072	-	2328733	Chr7B	2318594	2319268	-	2318931	0.989	0.934	collinear
gene:TraesCS7B02G004600	Chr7B	2334104	2335649	+	2334876	Chr7B	2499863	2501385	+	2500624	0.977	0.924	collinear
gene:TraesCS7B02G004700	Chr7B	2561961	2563614	-	2562787	Chr7B	2757372	2759025	-	2758198	1.0	0.997	collinear
gene:TraesCS7B02G004800	Chr7B	2749130	2750569	+	2749849	Chr7B	2943685	2945124	+	2944404	1.0	1.0	collinear
gene:TraesCS7B02G004900	Chr7B	2784380	2786335	+	2785357	Chr7B	2978606	2980561	+	2979583	1.0	1.0	collinear
gene:TraesCS7B02G005000	Chr7B	2786932	2791262	-	2789097	Chr7B	2981158	2985205	-	2983181	1.0	0.968	collinear
gene:TraesCS7B02G005100	Chr7B	2889801	2895704	-	2892752	Chr7B	3085538	3091443	-	3088490	1.0	1.0	collinear
gene:TraesCS7B02G005200	Chr7B	2911028	2919723	-	2915375	Chr7B	3106731	3115426	-	3111078	1.0	1.0	collinear
gene:TraesCS7B02G005400	Chr7B	2933018	2941833	+	2937425	Chr7B	3128988	3137727	+	3133357	0.967	0.967	collinear
gene:TraesCS7B02G005500	Chr7B	2944187	2948732	-	2946459	Chr7B	3140078	3144624	-	3142351	1.0	1.0	collinear
gene:TraesCS7B02G005600	Chr7B	3094550	3094837	-	3094693	Chr7B	3289556	3289843	-	3289699	1.0	1.0	collinear
gene:TraesCS7B02G005700	Chr7B	3142300	3151017	-	3146658	Chr7B	3337112	3345829	-	3341470	1.0	1.0	collinear
gene:TraesCS7B02G005800	Chr7B	3170935	3175101	+	3173018	Chr7B	3365479	3369645	+	3367562	1.0	1.0	collinear
gene:TraesCS7B02G005900	Chr7B	3179490	3183749	-	3181619	Chr7B	3374034	3378293	-	3376163	1.0	1.0	collinear
gene:TraesCS7B02G006000	Chr7B	3329386	3333128	+	3331257	Chr7B	3523355	3527108	+	3525231	1.0	0.991	collinear
gene:TraesCS7B02G006100	Chr7B	3340904	3342548	-	3341726	Chr7B	3534851	3536495	-	3535673	1.0	0.999	collinear
gene:TraesCS7B02G006200	Chr7B	3362838	3364583	+	3363710	Chr7B	3557109	3558854	+	3557981	1.0	0.999	collinear
gene:TraesCS7B02G006300	Chr7B	3540080	3541719	+	3540899	Chr7B	3734072	3735711	+	3734891	1.0	1.0	collinear
gene:TraesCS7B02G006400	Chr7B	3684186	3689427	+	3686806	Chr7B	3877147	3882388	+	3879767	1.0	1.0	collinear
gene:TraesCS7B02G006500	Chr7B	3695054	3696459	-	3695756	Chr7B	3888036	3889429	-	3888732	0.99	0.988	collinear
gene:TraesCS7B02G006600	Chr7B	3699820	3701864	-	3700842	Chr7B	3892751	3894961	-	3893856	1.0	0.996	collinear
gene:TraesCS7B02G006700	Chr7B	3789679	3794857	+	3792268	Chr7B	3981975	3987153	+	3984564	1.0	1.0	collinear
gene:TraesCS7B02G006800	Chr7B	3795056	3797564	-	3796310	Chr7B	3987352	3989860	-	3988606	1.0	1.0	collinear
gene:TraesCS7B02G006900	Chr7B	3846939	3849534	+	3848236	Chr7B	4038831	4041426	+	4040128	1.0	0.998	collinear
gene:TraesCS7B02G007000	Chr7B	3852075	3856782	-	3854428	Chr7B	4043997	4049796	-	4046896	1.0	0.999	collinear
gene:TraesCS7B02G007100	Chr7B	3882349	3883686	+	3883017	Chr7B	4075362	4076699	+	4076030	1.0	1.0	collinear
gene:TraesCS7B02G007200	Chr7B	3894585	3896614	-	3895599	Chr7B	4086921	4088950	-	4087935	1.0	0.999	collinear
gene:TraesCS7B02G007300	Chr7B	4005015	4012898	+	4008956	Chr7B	4196565	4203982	+	4200273	1.0	1.0	collinear
gene:TraesCS7B02G007400	Chr7B	4093717	4099494	+	4096605	Chr7B	4284209	4289986	+	4287097	1.0	1.0	collinear
gene:TraesCS7B02G007500	Chr7B	4137615	4137818	-	4137716	Chr7B	4327900	4328103	-	4328001	1.0	1.0	collinear
gene:TraesCS7B02G007600	Chr7B	4145677	4149860	+	4147768	Chr7B	4335673	4339856	+	4337764	1.0	1.0	collinear
gene:TraesCS7B02G007700	Chr7B	4202081	4202336	-	4202208	Chr7B	4391839	4392094	-	4391966	1.0	1.0	collinear
gene:TraesCS7B02G007800	Chr7B	4312036	4318714	+	4315375	Chr7B	4507920	4514598	+	4511259	1.0	1.0	collinear
gene:TraesCS7B02G007906	Chr7B	4603586	4604314	-	4603950	Chr7B	4798149	4798880	-	4798514	1.0	0.995	collinear
gene:TraesCS7B02G007900	Chr7B	4614023	4614736	+	4614379	Chr7B	4808589	4809302	+	4808945	1.0	1.0	collinear
gene:TraesCS7B02G008000	Chr7B	4894707	4898487	-	4896597	Chr7B	5087279	5091059	-	5089169	1.0	1.0	collinear
gene:TraesCS7B02G008100	Chr7B	4901262	4904221	-	4902741	Chr7B	5093834	5096793	-	5095313	1.0	1.0	collinear
gene:TraesCS7B02G008200	Chr7B	4907990	4911946	-	4909968	Chr7B	5100436	5104357	-	5102396	1.0	0.998	collinear
gene:TraesCS7B02G008300	Chr7B	5054533	5058720	-	5056626	Chr7B	5256005	5260191	-	5258098	1.0	1.0	collinear
gene:TraesCS7B02G008400	Chr7B	5058850	5062745	+	5060797	Chr7B	5260321	5264216	+	5262268	1.0	1.0	collinear
gene:TraesCS7B02G008500	Chr7B	5194664	5199132	+	5196898	Chr7B	5427031	5431499	+	5429265	1.0	1.0	collinear
gene:TraesCS7B02G008600	Chr7B	5215473	5220053	+	5217763	Chr7B	5447836	5452416	+	5450126	1.0	0.998	collinear
gene:TraesCS7B02G008700	Chr7B	5266805	5269673	+	5268239	Chr7B	5498090	5500958	+	5499524	1.0	0.999	collinear
gene:TraesCS7B02G008800	Chr7B	5281079	5285868	+	5283473	Chr7B	5512235	5517024	+	5514629	1.0	1.0	collinear
gene:TraesCS7B02G008900	Chr7B	5316876	5322937	+	5319906	Chr7B	5547289	5553112	+	5550200	1.0	0.999	collinear
gene:TraesCS7B02G009000	Chr7B	5503197	5504551	+	5503874	Chr7B	5731407	5732761	+	5732084	1.0	1.0	collinear
gene:TraesCS7B02G009100	Chr7B	5508591	5512681	+	5510636	Chr7B	5736801	5740890	+	5738845	0.999	0.999	collinear
gene:TraesCS7B02G009200	Chr7B	5513957	5521157	-	5517557	Chr7B	5742166	5749343	-	5745754	1.0	0.998	collinear
gene:TraesCS7B02G009300	Chr7B	5915828	5923162	+	5919495	Chr7B	6170105	6176381	+	6173243	1.0	0.995	collinear
gene:TraesCS7B02G009400	Chr7B	5927401	5929255	-	5928328	Chr7B	6180621	6182478	-	6181549	1.0	0.995	collinear
gene:TraesCS7B02G009500	Chr7B	5981561	5999719	-	5990640	Chr7B	6234970	6253001	-	6243985	0.998	0.997	collinear
gene:TraesCS7B02G009600	Chr7B	6002981	6003351	-	6003166	Chr7B	6256263	6256633	-	6256448	1.0	0.995	collinear
gene:TraesCS7B02G009700	Chr7B	6033052	6034764	-	6033908	Chr7B	6285954	6287666	-	6286810	0.998	0.957	collinear
gene:TraesCS7B02G009800	Chr7B	6066133	6078702	-	6072417	Chr7B	6318791	6330678	-	6324734	1.0	0.998	collinear
gene:TraesCS7B02G009900	Chr7B	6081397	6088796	-	6085096	Chr7B	6333366	6340642	-	6337004	1.0	0.998	collinear
gene:TraesCS7B02G010000	Chr7B	6150031	6154160	+	6152095	Chr7B	6381797	6385926	+	6383861	1.0	0.999	collinear
gene:TraesCS7B02G010100	Chr7B	6176904	6180365	+	6178634	Chr7B	6428921	6432550	+	6430735	1.0	0.998	collinear
gene:TraesCS7B02G010200	Chr7B	6233306	6237005	+	6235155	Chr7B	6484121	6487822	+	6485971	1.0	0.996	collinear
gene:TraesCS7B02G010300	Chr7B	6369488	6372764	+	6371126	Chr7B	6617630	6620903	+	6619266	0.998	0.995	collinear
gene:TraesCS7B02G010400	Chr7B	6391299	6395504	-	6393401	Chr7B	6639459	6643665	-	6641562	1.0	0.999	collinear
gene:TraesCS7B02G010500	Chr7B	6747372	6753247	+	6750309	Chr7B	7009410	7015285	+	7012347	1.0	1.0	collinear
gene:TraesCS7B02G010600	Chr7B	6797030	6797287	+	6797158	Chr7B	7058666	7058923	+	7058794	1.0	1.0	collinear
gene:TraesCS7B02G010700	Chr7B	6834338	6835269	-	6834803	Chr7B	7095068	7095999	-	7095533	1.0	1.0	collinear
gene:TraesCS7B02G010800	Chr7B	6921009	6921266	-	6921137	Chr7B	7177061	7177318	-	7177189	1.0	1.0	collinear
gene:TraesCS7B02G010900	Chr7B	6943524	6944159	+	6943841	Chr7B	7199065	7199700	+	7199382	1.0	0.995	collinear
gene:TraesCS7B02G011000	Chr7B	6952144	6977940	+	6965042	Chr7B	7207601	7233395	+	7220498	1.0	1.0	collinear
gene:TraesCS7B02G011100	Chr7B	7030959	7031855	+	7031407	Chr7B	7286293	7287189	+	7286741	1.0	1.0	collinear
gene:TraesCS7B02G011200	Chr7B	7037206	7038444	-	7037825	Chr7B	7292538	7293776	-	7293157	1.0	1.0	collinear
gene:TraesCS7B02G011300	Chr7B	7306366	7311548	-	7308957	Chr7B	7564032	7569196	-	7566614	1.0	0.998	collinear
gene:TraesCS7B02G011400	Chr7B	7350128	7351018	+	7350573	Chr7B	7633841	7634731	+	7634286	1.0	0.997	collinear
gene:TraesCS7B02G011500	Chr7B	7356839	7358238	-	7357538	Chr7B	7640550	7641949	-	7641249	1.0	1.0	collinear
gene:TraesCS7B02G011600	Chr7B	7365403	7367618	+	7366510	Chr7B	7645931	7648146	+	7647038	1.0	0.995	collinear
gene:TraesCS7B02G011700	Chr7B	7441198	7441509	+	7441353	Chr7B	7721640	7721951	+	7721795	1.0	1.0	collinear
gene:TraesCS7B02G011900	Chr7B	7558482	7560782	-	7559632	Chr7B	7893151	7895551	-	7894351	1.0	0.972	collinear
gene:TraesCS7B02G012000	Chr7B	7715544	7717698	-	7716621	Chr7B	7975560	7977770	-	7976665	0.982	0.944	collinear
gene:TraesCS7B02G012100	Chr7B	7727905	7728237	+	7728071	Chr7B	7995440	7995769	+	7995604	0.99	0.96	collinear
gene:TraesCS7B02G012300	Chr7B	8364004	8367295	+	8365649	Chr7B	8180777	8181985	+	8181381	0.987	0.937	collinear
gene:TraesCS7B02G012400	Chr7B	8519789	8526697	-	8523243	Chr7B	8381629	8388526	-	8385077	0.994	0.993	collinear
gene:TraesCS7B02G012500	Chr7B	8859289	8863598	+	8861443	Chr7B	8825165	8829474	+	8827319	1.0	1.0	collinear
gene:TraesCS7B02G012600	Chr7B	8865538	8868430	-	8866984	Chr7B	8830755	8833647	-	8832201	1.0	1.0	collinear
gene:TraesCS7B02G012700	Chr7B	8880922	8889623	-	8885272	Chr7B	8846147	8855415	-	8850781	0.994	0.979	collinear
gene:TraesCS7B02G012800	Chr7B	8917144	8917597	-	8917370	Chr7B	8906214	8906667	-	8906440	1.0	0.98	collinear
gene:TraesCS7B02G012884	Chr7B	8928556	8929029	-	8928792	Chr7B	8917569	8918042	-	8917805	1.0	1.0	collinear
gene:TraesCS7B02G012900	Chr7B	8932376	8933817	-	8933096	Chr7B	8921389	8922830	-	8922109	1.0	0.998	collinear
gene:TraesCS7B02G013001	Chr7B	8988470	8988937	-	8988703	Chr7B	8976882	8977332	-	8977107	0.963	0.963	collinear
gene:TraesCS7B02G013000	Chr7B	8993313	8994132	-	8993722	Chr7B	8981707	8982526	-	8982116	1.0	1.0	collinear
gene:TraesCS7B02G013100	Chr7B	9702354	9704354	+	9703354	Chr7B	9377612	9379612	-	9378612	1.0	0.999	collinear
gene:TraesCS7B02G013200	Chr7B	9750728	9753050	+	9751889	Chr7B	9825998	9828088	+	9827043	1.0	1.0	collinear
gene:TraesCS7B02G013300	Chr7B	9754094	9760088	-	9757091	Chr7B	9829132	9835163	-	9832147	1.0	0.977	collinear
gene:TraesCS7B02G013400	Chr7B	9811371	9813688	+	9812529	Chr7B	9886424	9888741	+	9887582	1.0	1.0	collinear
gene:TraesCS7B02G013500	Chr7B	10101970	10103900	+	10102935	Chr7B	10176325	10178255	+	10177290	1.0	1.0	collinear
gene:TraesCS7B02G013600	Chr7B	10156648	10161061	-	10158854	Chr7B	10230856	10235269	-	10233062	1.0	1.0	collinear
gene:TraesCS7B02G013700	Chr7B	10174613	10174930	-	10174771	Chr7B	10248462	10248779	-	10248620	1.0	1.0	collinear
gene:TraesCS7B02G013800	Chr7B	10208404	10210729	+	10209566	Chr7B	10282018	10284343	+	10283180	1.0	1.0	collinear
gene:TraesCS7B02G013900	Chr7B	10241189	10241524	-	10241356	Chr7B	10314233	10314568	-	10314400	1.0	1.0	collinear
gene:TraesCS7B02G014000	Chr7B	10558933	10561029	+	10559981	Chr7B	10622457	10624553	+	10623505	1.0	1.0	collinear
gene:TraesCS7B02G014100	Chr7B	10581949	10584294	+	10583121	Chr7B	10646525	10648870	+	10647697	1.0	1.0	collinear
gene:TraesCS7B02G014200	Chr7B	10639319	10641409	+	10640364	Chr7B	10703886	10705976	+	10704931	1.0	1.0	collinear
gene:TraesCS7B02G014400	Chr7B	10946591	10947682	+	10947136	Chr7B	11017039	11018130	+	11017584	1.0	0.998	collinear
gene:TraesCS7B02G014500	Chr7B	11529794	11531442	+	11530618	Chr7B	11632115	11633763	+	11632939	1.0	1.0	collinear
gene:TraesCS7B02G014600	Chr7B	11744804	11745353	+	11745078	Chr7B	11841984	11842533	+	11842258	1.0	1.0	collinear
gene:TraesCS7B02G014700	Chr7B	11956967	11960056	-	11958511	Chr7B	12068092	12071179	-	12069635	1.0	1.0	collinear
gene:TraesCS7B02G014800	Chr7B	11960171	11962965	+	11961568	Chr7B	12071294	12074088	+	12072691	1.0	0.997	collinear
gene:TraesCS7B02G014900	Chr7B	12179279	12180662	+	12179970	Chr7B	12311482	12312865	+	12312173	1.0	0.997	collinear
gene:TraesCS7B02G015000	Chr7B	12193225	12195282	-	12194253	Chr7B	12325183	12327240	-	12326211	1.0	1.0	collinear
gene:TraesCS7B02G015100	Chr7B	12204519	12208359	-	12206439	Chr7B	12336476	12340316	-	12338396	1.0	0.999	collinear
gene:TraesCS7B02G015200	Chr7B	12363280	12366655	-	12364967	Chr7B	12492479	12495854	-	12494166	1.0	1.0	collinear
gene:TraesCS7B02G015300	Chr7B	12380316	12383882	-	12382099	Chr7B	12509069	12512635	-	12510852	1.0	1.0	collinear
gene:TraesCS7B02G015400	Chr7B	12531909	12540105	-	12536007	Chr7B	12658993	12667189	-	12663091	1.0	1.0	collinear
gene:TraesCS7B02G015500	Chr7B	12717837	12719267	-	12718552	Chr7B	12843577	12845007	-	12844292	1.0	1.0	collinear
gene:TraesCS7B02G015600	Chr7B	12952614	12953495	+	12953054	Chr7B	13076930	13077811	+	13077370	1.0	1.0	collinear
gene:TraesCS7B02G015700	Chr7B	12966292	12967674	+	12966983	Chr7B	13090430	13091812	+	13091121	1.0	1.0	collinear
gene:TraesCS7B02G015800	Chr7B	13052693	13053141	-	13052917	Chr7B	13175982	13176430	-	13176206	1.0	1.0	collinear
gene:TraesCS7B02G015900	Chr7B	13307009	13308683	+	13307846	Chr7B	13425864	13427538	+	13426701	1.0	1.0	collinear
gene:TraesCS7B02G016000	Chr7B	13328909	13329655	-	13329282	Chr7B	13447580	13448326	-	13447953	1.0	0.998	collinear
gene:TraesCS7B02G016100	Chr7B	13801020	13808771	-	13804895	Chr7B	13899935	13907686	-	13903810	1.0	1.0	collinear
gene:TraesCS7B02G016200	Chr7B	13809257	13810555	-	13809906	Chr7B	13908172	13909470	-	13908821	1.0	1.0	collinear
gene:TraesCS7B02G016300	Chr7B	13858551	13871639	-	13865095	Chr7B	13957086	13970175	-	13963630	1.0	1.0	collinear
gene:TraesCS7B02G016400	Chr7B	13872885	13881331	-	13877108	Chr7B	13971421	13979984	-	13975702	1.0	1.0	collinear
gene:TraesCS7B02G016500	Chr7B	14063107	14072046	-	14067576	Chr7B	14159506	14168310	-	14163908	1.0	1.0	collinear
gene:TraesCS7B02G016700	Chr7B	14696998	14697672	+	14697335	Chr7B	14752845	14753519	+	14753182	1.0	0.998	collinear
gene:TraesCS7B02G016800	Chr7B	14726749	14728414	+	14727581	Chr7B	14782382	14784047	+	14783214	1.0	0.998	collinear
gene:TraesCS7B02G016900	Chr7B	14787945	14788571	-	14788258	Chr7B	14843276	14843902	-	14843589	1.0	1.0	collinear
gene:TraesCS7B02G017000	Chr7B	14865746	14866569	-	14866157	Chr7B	14921080	14921903	-	14921491	1.0	0.998	collinear
gene:TraesCS7B02G017100	Chr7B	14873088	14875855	-	14874471	Chr7B	14928163	14930930	-	14929546	1.0	1.0	collinear
gene:TraesCS7B02G017200	Chr7B	14900070	14900955	+	14900512	Chr7B	14955145	14956030	+	14955587	1.0	1.0	collinear
gene:TraesCS7B02G017300	Chr7B	14909748	14910511	+	14910129	Chr7B	14964531	14965294	+	14964912	1.0	1.0	collinear
gene:TraesCS7B02G017400	Chr7B	14980715	14981524	+	14981119	Chr7B	15035360	15036169	+	15035764	1.0	0.998	collinear
gene:TraesCS7B02G017500	Chr7B	14996011	15001555	+	14998783	Chr7B	15050455	15055999	+	15053227	1.0	1.0	collinear
gene:TraesCS7B02G017600	Chr7B	15018129	15018775	+	15018452	Chr7B	15072577	15073223	+	15072900	1.0	1.0	collinear
gene:TraesCS7B02G017700	Chr7B	15019567	15020744	-	15020155	Chr7B	15074015	15075192	-	15074603	1.0	1.0	collinear
gene:TraesCS7B02G018300	Chr7B	15301668	15308804	-	15305236	Chr7B	15075545	15082699	-	15079122	0.996	0.958	collinear
gene:TraesCS7B02G018400	Chr7B	15505816	15506906	+	15506361	Chr7B	15280803	15281893	+	15281348	1.0	0.999	collinear
gene:TraesCS7B02G018500	Chr7B	15587312	15589141	-	15588226	Chr7B	15361939	15363768	-	15362853	1.0	0.997	collinear
gene:TraesCS7B02G018600	Chr7B	15592400	15602503	-	15597451	Chr7B	15367028	15377408	-	15372218	1.0	0.999	collinear
gene:TraesCS7B02G018700	Chr7B	15713548	15714633	-	15714090	Chr7B	15495559	15496644	-	15496101	1.0	0.996	collinear
gene:TraesCS7B02G018800	Chr7B	15826762	15828711	-	15827736	Chr7B	15588177	15590127	-	15589152	1.0	0.998	collinear
gene:TraesCS7B02G019000	Chr7B	16136069	16136479	+	16136274	Chr7B	15926036	15926446	+	15926241	1.0	0.997	collinear
gene:TraesCS7B02G019100	Chr7B	16154273	16158150	-	16156211	Chr7B	15941776	15945665	-	15943720	1.0	0.992	collinear
gene:TraesCS7B02G019200	Chr7B	16514970	16516630	+	16515800	Chr7B	16295554	16297214	+	16296384	1.0	0.997	collinear
gene:TraesCS7B02G019300	Chr7B	16524334	16526771	+	16525552	Chr7B	16304920	16307411	+	16306165	1.0	0.949	collinear
gene:TraesCS7B02G019400	Chr7B	16707414	16709180	+	16708297	Chr7B	16501897	16503665	+	16502781	1.0	1.0	collinear
gene:TraesCS7B02G019500	Chr7B	16732365	16734410	+	16733387	Chr7B	16530954	16532999	+	16531976	1.0	0.996	collinear
gene:TraesCS7B02G019600	Chr7B	16833162	16835197	+	16834179	Chr7B	16616220	16618255	+	16617237	1.0	0.999	collinear
gene:TraesCS7B02G019800	Chr7B	17348436	17349390	-	17348913	Chr7B	16932237	16933191	-	16932714	1.0	0.998	collinear
gene:TraesCS7B02G019900	Chr7B	17507731	17508243	+	17507987	Chr7B	17069307	17069819	+	17069563	1.0	0.996	collinear
gene:TraesCS7B02G020000	Chr7B	17611998	17614922	-	17613460	Chr7B	17173966	17176890	-	17175428	1.0	1.0	collinear
gene:TraesCS7B02G020100	Chr7B	17648831	17657232	+	17653031	Chr7B	17210949	17219374	+	17215161	1.0	0.997	collinear
gene:TraesCS7B02G020200	Chr7B	17662362	17666854	+	17664608	Chr7B	17224332	17228823	+	17226577	1.0	0.999	collinear
gene:TraesCS7B02G020300	Chr7B	17842048	17847664	-	17844856	Chr7B	17440989	17446638	-	17443813	1.0	0.999	collinear
gene:TraesCS7B02G020500	Chr7B	18097198	18103443	-	18100320	Chr7B	17678528	17684771	-	17681649	1.0	0.999	collinear
gene:TraesCS7B02G020600	Chr7B	18199334	18203379	-	18201356	Chr7B	17780992	17785037	-	17783014	1.0	1.0	collinear
gene:TraesCS7B02G020700	Chr7B	18206139	18208440	+	18207289	Chr7B	17787780	17790080	+	17788930	1.0	0.999	collinear
gene:TraesCS7B02G020800	Chr7B	18207990	18218252	-	18213121	Chr7B	17789630	17799892	-	17794761	1.0	1.0	collinear
gene:TraesCS7B02G020900	Chr7B	18505319	18506211	-	18505765	Chr7B	18153112	18154004	-	18153558	1.0	0.995	collinear
gene:TraesCS7B02G021000	Chr7B	19112106	19117679	-	19114892	Chr7B	18706058	18712581	-	18709319	1.0	1.0	collinear
gene:TraesCS7B02G021100	Chr7B	19140996	19141196	-	19141096	Chr7B	18735937	18736137	-	18736037	1.0	1.0	collinear
gene:TraesCS7B02G021200	Chr7B	19271829	19276711	-	19274270	Chr7B	18864850	18869732	-	18867291	1.0	0.999	collinear
gene:TraesCS7B02G021300	Chr7B	19535687	19539355	-	19537521	Chr7B	19123958	19127623	-	19125790	1.0	1.0	collinear
gene:TraesCS7B02G021400	Chr7B	19680385	19684350	-	19682367	Chr7B	19264879	19268844	-	19266861	1.0	1.0	collinear
gene:TraesCS7B02G021500	Chr7B	19887976	19891344	+	19889660	Chr7B	19470510	19473878	+	19472194	1.0	0.999	collinear
gene:TraesCS7B02G021700	Chr7B	20034508	20035534	-	20035021	Chr7B	19614443	19615471	-	19614957	1.0	0.997	collinear
gene:TraesCS7B02G021800	Chr7B	20384292	20384911	+	20384601	Chr7B	19960136	19960755	+	19960445	1.0	1.0	collinear
gene:TraesCS7B02G021900	Chr7B	20720112	20721816	-	20720964	Chr7B	21518441	21520145	-	21519293	1.0	1.0	collinear
gene:TraesCS7B02G022000	Chr7B	20834658	20838443	+	20836550	Chr7B	21631377	21635162	+	21633269	1.0	1.0	collinear
gene:TraesCS7B02G022200	Chr7B	21278405	21279724	-	21279064	Chr7B	22030925	22032244	-	22031584	1.0	1.0	collinear
gene:TraesCS7B02G022300	Chr7B	21652584	21658104	+	21655344	Chr7B	22387290	22392623	+	22389956	1.0	0.999	collinear
gene:TraesCS7B02G022400	Chr7B	21666724	21669228	+	21667976	Chr7B	22400113	22402617	+	22401365	1.0	0.995	collinear
gene:TraesCS7B02G022500	Chr7B	21671059	21671586	-	21671322	Chr7B	22404451	22404978	-	22404714	1.0	0.998	collinear
gene:TraesCS7B02G022600	Chr7B	21720288	21722110	-	21721199	Chr7B	22453739	22455561	-	22454650	1.0	0.997	collinear
gene:TraesCS7B02G022700	Chr7B	21819992	21822069	-	21821030	Chr7B	22549237	22551312	-	22550274	0.998	0.997	collinear
gene:TraesCS7B02G022800	Chr7B	22057306	22062081	+	22059693	Chr7B	22735201	22739980	+	22737590	0.999	0.996	collinear
gene:TraesCS7B02G022900	Chr7B	22062832	22077179	+	22070005	Chr7B	22740731	22755049	+	22747890	0.999	0.997	collinear
gene:TraesCS7B02G023100	Chr7B	22260288	22261918	+	22261103	Chr7B	22936983	22938613	+	22937798	1.0	1.0	collinear
gene:TraesCS7B02G023200	Chr7B	22314073	22314622	+	22314347	Chr7B	22989367	22989916	+	22989641	1.0	1.0	collinear
gene:TraesCS7B02G023300	Chr7B	22435694	22437235	+	22436464	Chr7B	23110760	23112301	+	23111530	1.0	1.0	collinear
