gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity	segment
gene:TraesCS6D02G083300	Chr6D	48458894	48460234	-	48459564	Chr6D	59820011	59821351	+	59820681	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G083400	Chr6D	48467111	48469042	-	48468076	Chr6D	59811203	59813134	+	59812168	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G083500	Chr6D	48513905	48515072	+	48514488	Chr6D	59765173	59766340	-	59765756	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G083600	Chr6D	48667298	48677823	+	48672560	Chr6D	59603642	59614167	-	59608904	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G083800	Chr6D	48719360	48723191	+	48721275	Chr6D	59558426	59562257	-	59560341	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G083900	Chr6D	48854341	48858941	+	48856641	Chr6D	59423687	59428287	-	59425987	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G084000	Chr6D	48866564	48869557	-	48868060	Chr6D	59413071	59416064	+	59414567	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G084100	Chr6D	48971070	48971502	+	48971286	Chr6D	59326920	59327352	-	59327136	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G084200	Chr6D	49181616	49184120	+	49182868	Chr6D	59115660	59118164	-	59116912	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G084300	Chr6D	49218043	49221583	+	49219813	Chr6D	59078877	59082417	-	59080647	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D02G084400	Chr6D	49270068	49274176	+	49272122	Chr6D	59026332	59030440	-	59028386	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G084500	Chr6D	49449198	49452525	+	49450861	Chr6D	58846989	58850316	-	58848652	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G000100	Chr6D	43457	44110	-	43783	Chr6D	1135387	1136040	+	1135713	1.0	1.0	collinear
gene:TraesCS6D02G000200	Chr6D	52444	52899	+	52671	Chr6D	1126598	1127053	-	1126825	1.0	1.0	collinear
gene:TraesCS6D02G000300	Chr6D	88938	95787	-	92362	Chr6D	1083831	1090680	+	1087255	1.0	0.999	collinear
gene:TraesCS6D02G000400	Chr6D	208151	209686	+	208918	Chr6D	970627	972162	-	971394	1.0	1.0	collinear
gene:TraesCS6D02G000500	Chr6D	220528	222200	-	221364	Chr6D	958180	959852	+	959016	1.0	0.999	collinear
gene:TraesCS6D02G000600	Chr6D	287899	289936	+	288917	Chr6D	889810	891847	-	890828	1.0	1.0	collinear
gene:TraesCS6D02G000700	Chr6D	347456	347876	-	347666	Chr6D	832302	832722	+	832512	1.0	1.0	collinear
gene:TraesCS6D02G000800	Chr6D	387724	390437	+	389080	Chr6D	790048	792761	-	791404	1.0	1.0	collinear
gene:TraesCS6D02G000900	Chr6D	397372	400574	-	398973	Chr6D	779911	783113	+	781512	1.0	1.0	collinear
gene:TraesCS6D02G001000	Chr6D	421451	422985	-	422218	Chr6D	757593	759127	+	758360	1.0	1.0	collinear
gene:TraesCS6D02G001100	Chr6D	423498	424658	-	424078	Chr6D	755920	757080	+	756500	1.0	1.0	collinear
gene:TraesCS6D02G001200	Chr6D	490375	493875	-	492125	Chr6D	687669	691169	+	689419	1.0	1.0	collinear
gene:TraesCS6D02G001300	Chr6D	500582	502814	-	501698	Chr6D	678730	680962	+	679846	1.0	1.0	collinear
gene:TraesCS6D02G001400	Chr6D	602989	606229	-	604609	Chr6D	579022	582262	+	580642	1.0	1.0	collinear
gene:TraesCS6D02G001500	Chr6D	680571	680993	-	680782	Chr6D	505765	506187	+	505976	1.0	1.0	collinear
gene:TraesCS6D02G001600	Chr6D	803603	804859	+	804231	Chr6D	379962	381218	-	380590	1.0	1.0	collinear
gene:TraesCS6D02G001700	Chr6D	805537	807932	+	806734	Chr6D	376889	379284	-	378086	1.0	1.0	collinear
gene:TraesCS6D02G001900	Chr6D	966786	967049	+	966917	Chr6D	213680	213943	-	213811	1.0	1.0	collinear
gene:TraesCS6D02G002223	Chr6D	1419679	1430162	-	1424920	Chr6D	1328154	1338465	-	1333309	1.0	1.0	collinear
gene:TraesCS6D02G002300	Chr6D	1444647	1449631	+	1447139	Chr6D	1352674	1357658	+	1355166	1.0	1.0	collinear
gene:TraesCS6D02G002400	Chr6D	1488713	1491897	+	1490305	Chr6D	1396205	1399389	+	1397797	1.0	1.0	collinear
gene:TraesCS6D02G002500	Chr6D	1508029	1517724	-	1512876	Chr6D	1415413	1425108	-	1420260	1.0	1.0	collinear
gene:TraesCS6D02G002600	Chr6D	1538495	1539831	-	1539163	Chr6D	1445915	1447251	-	1446583	1.0	1.0	collinear
gene:TraesCS6D02G002700	Chr6D	1571901	1572329	-	1572115	Chr6D	1478860	1479288	-	1479074	1.0	1.0	collinear
gene:TraesCS6D02G002800	Chr6D	1586179	1588895	+	1587537	Chr6D	1492990	1495706	+	1494348	1.0	0.999	collinear
gene:TraesCS6D02G002900	Chr6D	1627607	1628562	+	1628084	Chr6D	1534070	1535025	+	1534547	1.0	1.0	collinear
gene:TraesCS6D02G003000	Chr6D	1635743	1636654	+	1636198	Chr6D	1542206	1543117	+	1542661	1.0	1.0	collinear
gene:TraesCS6D02G003100	Chr6D	1760637	1761722	+	1761179	Chr6D	1665864	1666949	+	1666406	1.0	1.0	collinear
gene:TraesCS6D02G003200	Chr6D	1769875	1774534	-	1772204	Chr6D	1675088	1679747	-	1677417	1.0	1.0	collinear
gene:TraesCS6D02G003300	Chr6D	1779697	1784071	+	1781884	Chr6D	1685053	1688737	+	1686895	0.911	0.911	collinear
gene:TraesCS6D02G003400	Chr6D	1799042	1799976	-	1799509	Chr6D	1703754	1704688	-	1704221	1.0	1.0	collinear
gene:TraesCS6D02G003500	Chr6D	1902475	1903404	-	1902939	Chr6D	1805718	1806647	-	1806182	1.0	1.0	collinear
gene:TraesCS6D02G003600	Chr6D	1978190	1980764	+	1979477	Chr6D	1880876	1883450	+	1882163	1.0	1.0	collinear
gene:TraesCS6D02G003700	Chr6D	1996894	1997988	-	1997441	Chr6D	1899582	1900676	-	1900129	1.0	1.0	collinear
gene:TraesCS6D02G003800	Chr6D	2029651	2037184	+	2033417	Chr6D	1931500	1938812	+	1935156	1.0	1.0	collinear
gene:TraesCS6D02G003900	Chr6D	2047133	2051430	-	2049281	Chr6D	1948761	1953058	-	1950909	1.0	1.0	collinear
gene:TraesCS6D02G004000	Chr6D	2067031	2074191	+	2070611	Chr6D	1968294	1975455	+	1971874	1.0	1.0	collinear
gene:TraesCS6D02G004100	Chr6D	2080210	2081880	+	2081045	Chr6D	1981474	1983144	+	1982309	1.0	0.999	collinear
gene:TraesCS6D02G004200	Chr6D	2097244	2103560	+	2100402	Chr6D	1998297	2004570	+	2001433	0.982	0.982	collinear
gene:TraesCS6D02G004300	Chr6D	2106676	2108293	-	2107484	Chr6D	2007686	2009303	-	2008494	1.0	1.0	collinear
gene:TraesCS6D02G004400	Chr6D	2134352	2137355	+	2135853	Chr6D	2035415	2038418	+	2036916	1.0	1.0	collinear
gene:TraesCS6D02G004600	Chr6D	2169654	2171773	+	2170713	Chr6D	2070190	2072309	+	2071249	1.0	1.0	collinear
gene:TraesCS6D02G004700	Chr6D	2239978	2245529	+	2242753	Chr6D	2140298	2145990	+	2143144	1.0	0.925	collinear
gene:TraesCS6D02G004800	Chr6D	2246243	2250596	-	2248419	Chr6D	2146704	2151057	-	2148880	1.0	1.0	collinear
gene:TraesCS6D02G004900	Chr6D	2265038	2269578	+	2267308	Chr6D	2165498	2170038	+	2167768	1.0	1.0	collinear
gene:TraesCS6D02G005000	Chr6D	2269919	2272267	+	2271093	Chr6D	2170379	2172727	+	2171553	1.0	1.0	collinear
gene:TraesCS6D02G005100	Chr6D	2272280	2274449	+	2273364	Chr6D	2172740	2174909	+	2173824	1.0	1.0	collinear
gene:TraesCS6D02G005200	Chr6D	2274408	2279710	-	2277059	Chr6D	2174868	2180162	-	2177515	0.995	0.992	collinear
gene:TraesCS6D02G005300	Chr6D	2320839	2326861	-	2323850	Chr6D	2220915	2226933	-	2223924	0.999	0.998	collinear
gene:TraesCS6D02G005400	Chr6D	2334453	2336729	-	2335591	Chr6D	2234457	2236733	-	2235595	1.0	1.0	collinear
gene:TraesCS6D02G005500	Chr6D	2354128	2357801	-	2355964	Chr6D	2255115	2258755	-	2256935	0.998	0.99	collinear
gene:TraesCS6D02G005600	Chr6D	2399592	2409297	+	2404444	Chr6D	2299274	2308980	+	2304127	1.0	0.999	collinear
gene:TraesCS6D02G005700	Chr6D	2439023	2439708	+	2439365	Chr6D	2355899	2356584	+	2356241	1.0	1.0	collinear
gene:TraesCS6D02G006200	Chr6D	2672960	2674495	-	2673727	Chr6D	2493805	2495340	-	2494572	1.0	0.995	collinear
gene:TraesCS6D02G006300	Chr6D	2817834	2820066	+	2818950	Chr6D	2699977	2702209	+	2701093	1.0	0.999	collinear
gene:TraesCS6D02G006400	Chr6D	2831900	2833094	+	2832497	Chr6D	2714221	2715415	+	2714818	1.0	0.996	collinear
gene:TraesCS6D02G006500	Chr6D	2855162	2872133	-	2863647	Chr6D	2737104	2753813	-	2745458	1.0	0.997	collinear
gene:TraesCS6D02G006600	Chr6D	2887251	2891221	+	2889236	Chr6D	2768572	2772542	+	2770557	1.0	1.0	collinear
gene:TraesCS6D02G006700	Chr6D	2896248	2898694	+	2897471	Chr6D	2777568	2780014	+	2778791	1.0	0.999	collinear
gene:TraesCS6D02G006900	Chr6D	2911306	2914246	+	2912776	Chr6D	2792626	2795566	+	2794096	1.0	1.0	collinear
gene:TraesCS6D02G007000	Chr6D	2919542	2921422	+	2920482	Chr6D	2808111	2809990	+	2809050	1.0	0.998	collinear
gene:TraesCS6D02G007100	Chr6D	2955577	2958340	-	2956958	Chr6D	2843256	2845680	-	2844468	1.0	0.997	collinear
gene:TraesCS6D02G007200	Chr6D	2980284	2993598	-	2986941	Chr6D	2866402	2879724	-	2873063	1.0	0.998	collinear
gene:TraesCS6D02G007300	Chr6D	3015087	3017855	-	3016471	Chr6D	2912402	2915170	-	2913786	1.0	0.998	collinear
gene:TraesCS6D02G007400	Chr6D	3024701	3026206	-	3025453	Chr6D	2922140	2923645	-	2922892	1.0	1.0	collinear
gene:TraesCS6D02G007500	Chr6D	3037396	3040207	-	3038801	Chr6D	2934734	2936320	-	2935527	0.992	0.986	collinear
gene:TraesCS6D02G007600	Chr6D	3046943	3052872	-	3049907	Chr6D	2943547	2949498	-	2946522	0.995	0.99	collinear
gene:TraesCS6D02G007800	Chr6D	3141651	3143737	-	3142694	Chr6D	3028443	3030529	-	3029486	1.0	0.998	collinear
gene:TraesCS6D02G007900	Chr6D	3160181	3164060	+	3162120	Chr6D	3047004	3050531	+	3048767	1.0	0.999	collinear
gene:TraesCS6D02G008000	Chr6D	3272765	3277194	+	3274979	Chr6D	3158239	3162668	+	3160453	1.0	1.0	collinear
gene:TraesCS6D02G008100	Chr6D	3314820	3318351	+	3316585	Chr6D	3200086	3203616	+	3201851	1.0	1.0	collinear
gene:TraesCS6D02G008200	Chr6D	3344863	3347265	-	3346064	Chr6D	3230130	3232532	-	3231331	1.0	1.0	collinear
gene:TraesCS6D02G008300	Chr6D	3420603	3421512	-	3421057	Chr6D	3305894	3306803	-	3306348	1.0	1.0	collinear
gene:TraesCS6D02G008400	Chr6D	3445034	3445988	-	3445511	Chr6D	3330366	3331320	-	3330843	1.0	1.0	collinear
gene:TraesCS6D02G008500	Chr6D	3459498	3460459	-	3459978	Chr6D	3344831	3345792	-	3345311	1.0	1.0	collinear
gene:TraesCS6D02G008600	Chr6D	3462546	3463345	-	3462945	Chr6D	3347877	3348676	-	3348276	1.0	1.0	collinear
gene:TraesCS6D02G008700	Chr6D	3471206	3471568	-	3471387	Chr6D	3356410	3356772	-	3356591	1.0	1.0	collinear
gene:TraesCS6D02G008800	Chr6D	3475640	3476263	-	3475951	Chr6D	3360560	3361174	-	3360867	0.985	0.983	collinear
gene:TraesCS6D02G009000	Chr6D	3488493	3491678	-	3490085	Chr6D	3365952	3369137	-	3367544	1.0	1.0	collinear
gene:TraesCS6D02G009100	Chr6D	3586682	3592585	+	3589633	Chr6D	3464150	3470054	+	3467102	1.0	1.0	collinear
gene:TraesCS6D02G009200	Chr6D	3596359	3597942	+	3597150	Chr6D	3473828	3475411	+	3474619	1.0	1.0	collinear
gene:TraesCS6D02G009300	Chr6D	3599914	3602757	-	3601335	Chr6D	3477055	3479898	-	3478476	1.0	1.0	collinear
gene:TraesCS6D02G009400	Chr6D	3606942	3607337	-	3607139	Chr6D	3484083	3484478	-	3484280	1.0	1.0	collinear
gene:TraesCS6D02G009500	Chr6D	3712832	3714865	+	3713848	Chr6D	4503930	4505965	-	4504947	1.0	0.987	collinear
gene:TraesCS6D02G009600	Chr6D	3725865	3728018	+	3726941	Chr6D	4490953	4493070	-	4492011	1.0	0.995	collinear
gene:TraesCS6D02G009700	Chr6D	3738920	3741139	+	3740029	Chr6D	4476956	4479175	-	4478065	1.0	0.998	collinear
gene:TraesCS6D02G009800	Chr6D	3815688	3818435	-	3817061	Chr6D	4377998	4380751	+	4379374	1.0	0.998	collinear
gene:TraesCS6D02G009900	Chr6D	3818514	3820884	-	3819699	Chr6D	4375549	4377919	+	4376734	1.0	1.0	collinear
gene:TraesCS6D02G010100	Chr6D	3851841	3855843	+	3853842	Chr6D	4331458	4335419	-	4333438	0.992	0.984	collinear
gene:TraesCS6D02G010300	Chr6D	3926181	3927525	+	3926853	Chr6D	4289966	4291309	-	4290637	1.0	0.994	collinear
gene:TraesCS6D02G010400	Chr6D	3932579	3933375	+	3932977	Chr6D	4284072	4284868	-	4284470	1.0	0.998	collinear
gene:TraesCS6D02G010500	Chr6D	3937281	3937682	+	3937481	Chr6D	4280159	4280560	-	4280359	1.0	1.0	collinear
gene:TraesCS6D02G010600	Chr6D	3977692	3982016	-	3979854	Chr6D	4236423	4240747	+	4238585	1.0	1.0	collinear
gene:TraesCS6D02G010700	Chr6D	3999621	4000817	-	4000219	Chr6D	4217749	4218945	+	4218347	1.0	1.0	collinear
gene:TraesCS6D02G010900	Chr6D	4208530	4211483	+	4210006	Chr6D	4064351	4067311	-	4065831	1.0	0.994	collinear
gene:TraesCS6D02G011000	Chr6D	4279920	4283685	-	4281802	Chr6D	4018392	4022159	+	4020275	0.998	0.99	collinear
gene:TraesCS6D02G011100	Chr6D	4290127	4290729	+	4290428	Chr6D	4010890	4011492	-	4011191	1.0	0.998	collinear
gene:TraesCS6D02G011200	Chr6D	4291453	4292310	+	4291881	Chr6D	4009309	4010166	-	4009737	1.0	1.0	collinear
gene:TraesCS6D02G011300	Chr6D	4292443	4294942	-	4293692	Chr6D	4006677	4009176	+	4007926	1.0	1.0	collinear
gene:TraesCS6D02G011400	Chr6D	4373061	4391029	+	4382045	Chr6D	3911561	3929334	-	3920447	1.0	1.0	collinear
gene:TraesCS6D02G011500	Chr6D	4403984	4411139	+	4407561	Chr6D	3891513	3898668	-	3895090	1.0	1.0	collinear
gene:TraesCS6D02G011600	Chr6D	4517315	4521435	+	4519375	Chr6D	3782372	3786490	-	3784431	1.0	1.0	collinear
gene:TraesCS6D02G011700	Chr6D	4629188	4635636	+	4632412	Chr6D	3669138	3675586	-	3672362	1.0	1.0	collinear
gene:TraesCS6D02G011800	Chr6D	4646869	4648398	+	4647633	Chr6D	3656588	3658117	-	3657352	1.0	1.0	collinear
gene:TraesCS6D02G011900	Chr6D	4677193	4678250	-	4677721	Chr6D	3627179	3628236	+	3627707	1.0	1.0	collinear
gene:TraesCS6D02G012200	Chr6D	4773457	4775769	-	4774613	Chr6D	4593920	4596208	-	4595064	0.986	0.974	collinear
gene:TraesCS6D02G012300	Chr6D	4778237	4779343	-	4778790	Chr6D	4598583	4599718	-	4599150	0.99	0.926	collinear
gene:TraesCS6D02G012400	Chr6D	4838653	4840305	+	4839479	Chr6D	4643139	4644791	+	4643965	1.0	0.997	collinear
gene:TraesCS6D02G012500	Chr6D	4937161	4939465	+	4938313	Chr6D	4743232	4745536	+	4744384	1.0	0.994	collinear
gene:TraesCS6D02G012600	Chr6D	5058868	5066947	+	5062907	Chr6D	4863580	4871662	+	4867621	0.999	0.991	collinear
gene:TraesCS6D02G012700	Chr6D	5078407	5084396	+	5081401	Chr6D	4882846	4888835	+	4885840	1.0	1.0	collinear
gene:TraesCS6D02G012800	Chr6D	5090832	5094788	-	5092810	Chr6D	4895193	4898923	-	4897058	1.0	1.0	collinear
gene:TraesCS6D02G012900	Chr6D	5149646	5153289	-	5151467	Chr6D	4955090	4958771	-	4956930	0.999	0.971	collinear
gene:TraesCS6D02G013000	Chr6D	5176529	5183564	-	5180046	Chr6D	4981905	4988940	-	4985422	1.0	1.0	collinear
gene:TraesCS6D02G013100	Chr6D	5193788	5198817	-	5196302	Chr6D	4998711	5003552	-	5001131	1.0	0.989	collinear
gene:TraesCS6D02G013200	Chr6D	5278714	5279206	-	5278960	Chr6D	5078590	5079082	-	5078836	1.0	1.0	collinear
gene:TraesCS6D02G013300	Chr6D	5446476	5447036	-	5446756	Chr6D	5242123	5242683	-	5242403	1.0	1.0	collinear
gene:TraesCS6D02G013400	Chr6D	5477924	5481671	-	5479797	Chr6D	5273143	5276890	-	5275016	1.0	1.0	collinear
gene:TraesCS6D02G013500	Chr6D	5493565	5495912	+	5494738	Chr6D	5288783	5291130	+	5289956	1.0	1.0	collinear
gene:TraesCS6D02G013600	Chr6D	5562123	5566425	+	5564274	Chr6D	5356329	5360631	+	5358480	1.0	1.0	collinear
gene:TraesCS6D02G013700	Chr6D	5723637	5726189	+	5724913	Chr6D	5737784	5740336	+	5739060	1.0	1.0	collinear
gene:TraesCS6D02G013800	Chr6D	5838587	5839309	+	5838948	Chr6D	5851439	5852160	+	5851799	0.998	0.998	collinear
gene:TraesCS6D02G013900	Chr6D	5844543	5845856	-	5845199	Chr6D	5857394	5858707	-	5858050	1.0	1.0	collinear
gene:TraesCS6D02G014000	Chr6D	5909964	5912742	-	5911353	Chr6D	5920969	5923747	-	5922358	1.0	1.0	collinear
gene:TraesCS6D02G014100	Chr6D	5940883	5942499	-	5941691	Chr6D	5951703	5953319	-	5952511	1.0	1.0	collinear
gene:TraesCS6D02G014200	Chr6D	5976319	5979473	-	5977896	Chr6D	6002508	6005662	-	6004085	1.0	1.0	collinear
gene:TraesCS6D02G014300	Chr6D	5980828	5982258	-	5981543	Chr6D	6007017	6008447	-	6007732	1.0	1.0	collinear
gene:TraesCS6D02G014400	Chr6D	5987202	5987870	-	5987536	Chr6D	6013391	6014059	-	6013725	1.0	1.0	collinear
gene:TraesCS6D02G014500	Chr6D	6001437	6003277	-	6002357	Chr6D	6027513	6029410	-	6028461	1.0	0.959	collinear
gene:TraesCS6D02G014600	Chr6D	6012843	6020283	+	6016563	Chr6D	6038964	6046160	+	6042562	1.0	1.0	collinear
gene:TraesCS6D02G014700	Chr6D	6107726	6135028	-	6121377	Chr6D	6132037	6159294	-	6145665	1.0	1.0	collinear
gene:TraesCS6D02G014800	Chr6D	6156126	6159148	-	6157637	Chr6D	6179239	6182261	-	6180750	1.0	0.999	collinear
gene:TraesCS6D02G014900	Chr6D	6254865	6261284	-	6258074	Chr6D	6276526	6282945	-	6279735	1.0	1.0	collinear
gene:TraesCS6D02G015000	Chr6D	6274077	6276905	+	6275491	Chr6D	6295134	6297962	+	6296548	1.0	1.0	collinear
gene:TraesCS6D02G015100	Chr6D	6314769	6316761	-	6315765	Chr6D	6335651	6337484	-	6336567	1.0	0.996	collinear
gene:TraesCS6D02G015200	Chr6D	6319338	6321386	+	6320362	Chr6D	6340331	6342352	+	6341341	0.981	0.974	collinear
gene:TraesCS6D02G015400	Chr6D	6342582	6344284	-	6343433	Chr6D	6357522	6359223	-	6358372	1.0	0.996	collinear
gene:TraesCS6D02G015800	Chr6D	6425195	6426922	+	6426058	Chr6D	6472139	6473866	+	6473002	1.0	0.995	collinear
gene:TraesCS6D02G015900	Chr6D	6426980	6428089	+	6427534	Chr6D	6473924	6475033	+	6474478	1.0	0.997	collinear
gene:TraesCS6D02G016000	Chr6D	6441826	6443688	+	6442757	Chr6D	6488101	6489899	+	6489000	0.965	0.959	collinear
gene:TraesCS6D02G016300	Chr6D	6571365	6574744	-	6573054	Chr6D	6573067	6576410	-	6574738	0.99	0.983	collinear
gene:TraesCS6D02G016500	Chr6D	6963495	6970978	-	6967236	Chr6D	6910659	6917894	-	6914276	1.0	0.999	collinear
gene:TraesCS6D02G016600	Chr6D	6977348	6980077	-	6978712	Chr6D	6924285	6927020	-	6925652	1.0	0.99	collinear
gene:TraesCS6D02G016700	Chr6D	6982048	6983620	+	6982834	Chr6D	6928991	6930566	+	6929778	1.0	0.994	collinear
gene:TraesCS6D02G016800	Chr6D	7032180	7035207	+	7033693	Chr6D	6989858	6992885	+	6991371	1.0	1.0	collinear
gene:TraesCS6D02G016900	Chr6D	7085611	7089107	+	7087359	Chr6D	7059520	7063015	+	7061267	0.999	0.999	collinear
gene:TraesCS6D02G017000	Chr6D	7094960	7098896	+	7096928	Chr6D	7068885	7072821	+	7070853	1.0	0.999	collinear
gene:TraesCS6D02G017100	Chr6D	7099573	7107559	+	7103566	Chr6D	7073498	7081519	+	7077508	1.0	1.0	collinear
gene:TraesCS6D02G017200	Chr6D	7157307	7157996	-	7157651	Chr6D	7096273	7096968	-	7096620	1.0	0.991	collinear
gene:TraesCS6D02G017300	Chr6D	7164027	7164729	+	7164378	Chr6D	7102730	7103412	+	7103071	0.971	0.943	collinear
gene:TraesCS6D02G017400	Chr6D	7209606	7212000	-	7210803	Chr6D	7130574	7132868	-	7131721	0.958	0.946	collinear
gene:TraesCS6D02G017500	Chr6D	7280447	7285137	-	7282792	Chr6D	7220235	7224925	-	7222580	1.0	0.999	collinear
gene:TraesCS6D02G017600	Chr6D	7290076	7293584	-	7291830	Chr6D	7229968	7233476	-	7231722	1.0	1.0	collinear
gene:TraesCS6D02G017700	Chr6D	7343818	7345738	-	7344778	Chr6D	7479891	7481811	-	7480851	1.0	1.0	collinear
gene:TraesCS6D02G017800	Chr6D	7357357	7358970	-	7358163	Chr6D	7492894	7494507	-	7493700	1.0	1.0	collinear
gene:TraesCS6D02G017900	Chr6D	7396394	7399570	+	7397982	Chr6D	7532010	7535186	+	7533598	1.0	1.0	collinear
gene:TraesCS6D02G018000	Chr6D	7403819	7404367	-	7404093	Chr6D	7539435	7539983	-	7539709	1.0	1.0	collinear
gene:TraesCS6D02G018100	Chr6D	7422813	7424067	-	7423440	Chr6D	7558331	7559585	-	7558958	1.0	1.0	collinear
gene:TraesCS6D02G018200	Chr6D	7473036	7477253	-	7475144	Chr6D	7609602	7613819	-	7611710	1.0	1.0	collinear
gene:TraesCS6D02G018300	Chr6D	7481510	7484857	-	7483183	Chr6D	7618073	7621420	-	7619746	1.0	1.0	collinear
gene:TraesCS6D02G018400	Chr6D	7517093	7518875	-	7517984	Chr6D	7666917	7668699	-	7667808	1.0	1.0	collinear
gene:TraesCS6D02G018500	Chr6D	7551848	7553694	+	7552771	Chr6D	7700652	7702498	+	7701575	1.0	1.0	collinear
gene:TraesCS6D02G018600	Chr6D	7566041	7567941	-	7566991	Chr6D	7714826	7716726	-	7715776	1.0	0.999	collinear
gene:TraesCS6D02G018700	Chr6D	7644605	7650615	+	7647610	Chr6D	7792843	7798853	+	7795848	1.0	1.0	collinear
gene:TraesCS6D02G018800	Chr6D	7651461	7653022	+	7652241	Chr6D	7799699	7801260	+	7800479	1.0	1.0	collinear
gene:TraesCS6D02G018900	Chr6D	7678712	7684957	+	7681834	Chr6D	7826950	7833195	+	7830072	1.0	1.0	collinear
gene:TraesCS6D02G018941	Chr6D	7695431	7698402	+	7696916	Chr6D	7843455	7846426	+	7844940	1.0	1.0	collinear
gene:TraesCS6D02G019000	Chr6D	7718810	7720018	+	7719414	Chr6D	7866834	7868042	+	7867438	1.0	1.0	collinear
gene:TraesCS6D02G019100	Chr6D	7728471	7729774	+	7729122	Chr6D	7876495	7877798	+	7877146	1.0	1.0	collinear
gene:TraesCS6D02G019200	Chr6D	7735095	7740456	+	7737775	Chr6D	7883119	7888480	+	7885799	1.0	1.0	collinear
