gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity	segment
gene:TraesCS3B02G018400	Chr3B	7603365	7606088	+	7604726	Chr3B	10326825	10329387	-	10328106	0.973	0.963	collinear
gene:TraesCS3B02G018500	Chr3B	7607769	7611311	+	7609540	Chr3B	10321517	10325088	-	10323302	0.998	0.996	collinear
gene:TraesCS3B02G018600	Chr3B	7611649	7614877	-	7613263	Chr3B	10318132	10321179	+	10319655	1.0	0.996	collinear
gene:TraesCS3B02G018700	Chr3B	8004562	8004912	-	8004737	Chr3B	11447152	11447502	-	11447327	1.0	0.985	collinear
gene:TraesCS3B02G018800	Chr3B	8024553	8030703	+	8027628	Chr3B	11472280	11478413	+	11475346	1.0	0.995	collinear
gene:TraesCS3B02G018900	Chr3B	8034719	8036058	+	8035388	Chr3B	11482075	11483414	+	11482744	1.0	0.996	collinear
gene:TraesCS3B02G019000	Chr3B	8039955	8043362	+	8041658	Chr3B	11487307	11490704	+	11489005	0.997	0.992	collinear
gene:TraesCS3B02G019100	Chr3B	8073091	8075186	+	8074138	Chr3B	11532642	11534755	+	11533698	0.996	0.987	collinear
gene:TraesCS3B02G019200	Chr3B	8129928	8133466	+	8131697	Chr3B	11594250	11597774	+	11596012	0.994	0.99	collinear
gene:TraesCS3B02G019300	Chr3B	8133504	8137586	-	8135545	Chr3B	11597812	11601876	-	11599844	1.0	1.0	collinear
gene:TraesCS3B02G019400	Chr3B	8153373	8154210	-	8153791	Chr3B	11605275	11606112	-	11605693	1.0	0.992	collinear
gene:TraesCS3B02G019500	Chr3B	8339237	8346552	+	8342894	Chr3B	11780685	11788026	+	11784355	1.0	0.999	collinear
gene:TraesCS3B02G019800	Chr3B	8512071	8513081	+	8512576	Chr3B	12004870	12005838	+	12005354	0.958	0.914	collinear
gene:TraesCS3B02G019900	Chr3B	8526623	8529426	+	8528024	Chr3B	12024778	12026952	+	12025865	0.969	0.902	collinear
gene:TraesCS3B02G020300	Chr3B	8684815	8687011	-	8685913	Chr3B	12228175	12230352	-	12229263	0.978	0.933	collinear
gene:TraesCS3B02G020400	Chr3B	8733389	8737836	+	8735612	Chr3B	12233665	12239067	+	12236366	0.999	0.961	collinear
gene:TraesCS3B02G020700	Chr3B	8792815	8794132	+	8793473	Chr3B	12276833	12278123	+	12277478	0.967	0.925	collinear
gene:TraesCS3B02G020900	Chr3B	8800886	8801737	-	8801311	Chr3B	12291978	12292823	-	12292400	0.992	0.958	collinear
gene:TraesCS3B02G021000	Chr3B	8804356	8812022	+	8808189	Chr3B	12296048	12303986	+	12300017	1.0	0.981	collinear
gene:TraesCS3B02G021100	Chr3B	8812942	8814417	+	8813679	Chr3B	12304907	12306382	+	12305644	1.0	0.998	collinear
gene:TraesCS3B02G021200	Chr3B	8816276	8826946	-	8821611	Chr3B	12308242	12318711	-	12313476	1.0	0.997	collinear
gene:TraesCS3B02G021300	Chr3B	8846692	8860125	-	8853408	Chr3B	12338456	12351644	-	12345050	1.0	1.0	collinear
gene:TraesCS3B02G021400	Chr3B	9090142	9094049	+	9092095	Chr3B	12582022	12585929	+	12583975	1.0	1.0	collinear
gene:TraesCS3B02G021500	Chr3B	9097656	9099110	-	9098383	Chr3B	12589537	12590989	-	12590263	1.0	1.0	collinear
gene:TraesCS3B02G021600	Chr3B	9165564	9177438	-	9171501	Chr3B	12650996	12662675	-	12656835	0.997	0.996	collinear
gene:TraesCS3B02G021800	Chr3B	9349697	9350059	-	9349878	Chr3B	12822522	12822884	-	12822703	1.0	0.98	collinear
gene:TraesCS3B02G021900	Chr3B	9396614	9400783	+	9398698	Chr3B	12877368	12881541	+	12879454	1.0	0.996	collinear
gene:TraesCS3B02G022000	Chr3B	9404342	9408751	+	9406546	Chr3B	12884657	12889078	+	12886867	1.0	0.994	collinear
gene:TraesCS3B02G022100	Chr3B	9417779	9420607	-	9419193	Chr3B	12905079	12907907	-	12906493	1.0	0.996	collinear
gene:TraesCS3B02G022200	Chr3B	9427199	9427495	-	9427347	Chr3B	12912902	12913198	-	12913050	0.989	0.97	collinear
gene:TraesCS3B02G022300	Chr3B	9439165	9442301	+	9440733	Chr3B	12931795	12934964	+	12933379	0.99	0.957	collinear
gene:TraesCS3B02G022500	Chr3B	9776149	9782832	+	9779490	Chr3B	12943323	12950446	+	12946884	0.996	0.963	collinear
gene:TraesCS3B02G022900	Chr3B	9913916	9917749	+	9915832	Chr3B	13027262	13032549	+	13029905	0.999	0.964	collinear
gene:TraesCS3B02G023000	Chr3B	9922993	9923391	-	9923192	Chr3B	13038042	13038440	-	13038241	1.0	0.994	collinear
gene:TraesCS3B02G023100	Chr3B	9930559	9931345	-	9930952	Chr3B	13046301	13047086	-	13046693	1.0	0.992	collinear
gene:TraesCS3B02G023200	Chr3B	9931500	9939414	-	9935457	Chr3B	13047241	13055152	-	13051196	1.0	0.997	collinear
gene:TraesCS3B02G023300	Chr3B	10013879	10014906	+	10014392	Chr3B	13128894	13129921	+	13129407	1.0	0.996	collinear
gene:TraesCS3B02G023400	Chr3B	10045662	10048767	+	10047214	Chr3B	13162077	13165180	+	13163628	0.999	0.997	collinear
gene:TraesCS3B02G023500	Chr3B	10050287	10051117	-	10050702	Chr3B	13166473	13167303	-	13166888	1.0	0.99	collinear
gene:TraesCS3B02G023700	Chr3B	10198656	10202090	-	10200373	Chr3B	13341725	13345161	-	13343443	1.0	0.997	collinear
gene:TraesCS3B02G023800	Chr3B	10221325	10222509	+	10221917	Chr3B	13365697	13366881	+	13366289	1.0	0.999	collinear
gene:TraesCS3B02G023900	Chr3B	10231065	10234756	+	10232910	Chr3B	13375444	13379138	+	13377291	1.0	0.993	collinear
gene:TraesCS3B02G024000	Chr3B	10248796	10251587	-	10250191	Chr3B	13393363	13396166	-	13394764	1.0	0.981	collinear
gene:TraesCS3B02G024100	Chr3B	10301553	10309014	-	10305283	Chr3B	13610688	13618171	-	13614429	0.999	0.978	collinear
gene:TraesCS3B02G024600	Chr3B	10627150	10632531	-	10629840	Chr3B	13667335	13672700	-	13670017	1.0	0.998	collinear
gene:TraesCS3B02G024800	Chr3B	10664871	10665179	-	10665025	Chr3B	13704119	13704427	-	13704273	1.0	0.993	collinear
gene:TraesCS3B02G024900	Chr3B	10707583	10717161	-	10712372	Chr3B	13751636	13761395	-	13756515	0.999	0.961	collinear
gene:TraesCS3B02G025100	Chr3B	10921798	10923562	+	10922680	Chr3B	13975045	13976809	+	13975927	1.0	0.997	collinear
gene:TraesCS3B02G025200	Chr3B	10953564	10957184	+	10955374	Chr3B	14004714	14008334	+	14006524	1.0	0.999	collinear
gene:TraesCS3B02G025300	Chr3B	10961858	10963832	-	10962845	Chr3B	14012854	14014828	-	14013841	1.0	0.998	collinear
gene:TraesCS3B02G025400	Chr3B	11008480	11010266	-	11009373	Chr3B	14059475	14061261	-	14060368	1.0	1.0	collinear
gene:TraesCS3B02G025500	Chr3B	11065288	11067073	-	11066180	Chr3B	14116179	14117942	-	14117060	0.987	0.987	collinear
gene:TraesCS3B02G025600	Chr3B	11086781	11090389	-	11088585	Chr3B	14137376	14140984	-	14139180	1.0	1.0	collinear
gene:TraesCS3B02G025700	Chr3B	11113698	11127873	-	11120785	Chr3B	14163920	14177790	-	14170855	1.0	1.0	collinear
gene:TraesCS3B02G025800	Chr3B	11128485	11129633	+	11129059	Chr3B	14178402	14179550	+	14178976	1.0	1.0	collinear
gene:TraesCS3B02G025900	Chr3B	11187874	11205496	-	11196685	Chr3B	14237131	14254299	-	14245715	1.0	1.0	collinear
gene:TraesCS3B02G026000	Chr3B	11229873	11230831	-	11230352	Chr3B	14278404	14279362	-	14278883	1.0	1.0	collinear
gene:TraesCS3B02G026100	Chr3B	11231523	11232945	+	11232234	Chr3B	14280054	14281476	+	14280765	1.0	1.0	collinear
gene:TraesCS3B02G026200	Chr3B	11239743	11241564	+	11240653	Chr3B	14288129	14289950	+	14289039	1.0	1.0	collinear
gene:TraesCS3B02G026300	Chr3B	11466398	11468225	+	11467311	Chr3B	14529929	14531756	+	14530842	1.0	1.0	collinear
gene:TraesCS3B02G026400	Chr3B	11469547	11471022	+	11470284	Chr3B	14533078	14534553	+	14533815	1.0	1.0	collinear
gene:TraesCS3B02G026500	Chr3B	11510662	11512512	+	11511587	Chr3B	14573680	14575530	+	14574605	1.0	1.0	collinear
gene:TraesCS3B02G026600	Chr3B	11561317	11563129	+	11562223	Chr3B	14624321	14626133	+	14625227	1.0	1.0	collinear
gene:TraesCS3B02G026700	Chr3B	11601482	11603437	+	11602459	Chr3B	14662874	14664829	+	14663851	1.0	1.0	collinear
gene:TraesCS3B02G026800	Chr3B	11653172	11658098	+	11655635	Chr3B	14714157	14719083	+	14716620	1.0	1.0	collinear
gene:TraesCS3B02G026900	Chr3B	11659067	11660490	-	11659778	Chr3B	14720052	14721475	-	14720763	1.0	1.0	collinear
gene:TraesCS3B02G027000	Chr3B	11663786	11665319	+	11664552	Chr3B	14726553	14728086	+	14727319	1.0	1.0	collinear
gene:TraesCS3B02G027100	Chr3B	11695307	11696528	+	11695917	Chr3B	14753202	14754423	+	14753812	1.0	1.0	collinear
gene:TraesCS3B02G027200	Chr3B	11882824	11884486	+	11883655	Chr3B	14939351	14941013	+	14940182	1.0	1.0	collinear
gene:TraesCS3B02G027300	Chr3B	11908458	11909565	+	11909011	Chr3B	14964983	14966090	+	14965536	1.0	1.0	collinear
gene:TraesCS3B02G027400	Chr3B	11924285	11925700	+	11924992	Chr3B	14980619	14982034	+	14981326	1.0	1.0	collinear
gene:TraesCS3B02G027500	Chr3B	11927748	11928939	+	11928343	Chr3B	14984083	14985274	+	14984678	1.0	1.0	collinear
gene:TraesCS3B02G027600	Chr3B	11943060	11944197	-	11943628	Chr3B	14999248	15000385	-	14999816	1.0	1.0	collinear
gene:TraesCS3B02G027700	Chr3B	12026504	12034509	-	12030506	Chr3B	15082654	15090925	-	15086789	1.0	1.0	collinear
gene:TraesCS3B02G027800	Chr3B	12086550	12088184	-	12087367	Chr3B	15142631	15144265	-	15143448	1.0	1.0	collinear
gene:TraesCS3B02G027900	Chr3B	12100374	12104292	-	12102333	Chr3B	15156433	15160070	-	15158251	1.0	1.0	collinear
gene:TraesCS3B02G028000	Chr3B	12108159	12109513	-	12108836	Chr3B	15163936	15165290	-	15164613	1.0	0.998	collinear
gene:TraesCS3B02G028100	Chr3B	12120847	12123216	+	12122031	Chr3B	15176624	15179156	+	15177890	1.0	1.0	collinear
gene:TraesCS3B02G028200	Chr3B	12142281	12142813	+	12142547	Chr3B	15225617	15226149	+	15225883	1.0	1.0	collinear
gene:TraesCS3B02G028300	Chr3B	12148892	12150286	+	12149589	Chr3B	15232228	15233622	+	15232925	1.0	1.0	collinear
gene:TraesCS3B02G028400	Chr3B	12180347	12181852	-	12181099	Chr3B	15263658	15265045	-	15264351	0.914	0.914	collinear
gene:TraesCS3B02G028500	Chr3B	12302917	12305457	-	12304187	Chr3B	15385819	15388427	-	15387123	1.0	1.0	collinear
gene:TraesCS3B02G028600	Chr3B	12309422	12309643	+	12309532	Chr3B	15392392	15392613	+	15392502	1.0	1.0	collinear
gene:TraesCS3B02G028700	Chr3B	12317225	12321252	+	12319238	Chr3B	15400195	15404222	+	15402208	1.0	1.0	collinear
gene:TraesCS3B02G028800	Chr3B	12399968	12401363	-	12400665	Chr3B	15479003	15480398	-	15479700	1.0	1.0	collinear
gene:TraesCS3B02G028900	Chr3B	12404016	12408859	+	12406437	Chr3B	15483051	15487894	+	15485472	1.0	1.0	collinear
gene:TraesCS3B02G029000	Chr3B	12472486	12476081	+	12474283	Chr3B	15550647	15554242	+	15552444	1.0	1.0	collinear
gene:TraesCS3B02G029100	Chr3B	12839465	12843097	-	12841281	Chr3B	15909132	15912764	-	15910948	1.0	1.0	collinear
gene:TraesCS3B02G029300	Chr3B	13415870	13416517	+	13416193	Chr3B	16476877	16477524	+	16477200	1.0	0.998	collinear
gene:TraesCS3B02G029400	Chr3B	13424474	13425011	+	13424742	Chr3B	16485481	16486018	+	16485749	1.0	1.0	collinear
gene:TraesCS3B02G029500	Chr3B	13489719	13495524	+	13492621	Chr3B	16550591	16556396	+	16553493	1.0	1.0	collinear
gene:TraesCS3B02G029600	Chr3B	13510569	13511438	+	13511003	Chr3B	16570697	16571566	+	16571131	1.0	1.0	collinear
gene:TraesCS3B02G029700	Chr3B	13511460	13511762	+	13511611	Chr3B	16571588	16571890	+	16571739	1.0	1.0	collinear
gene:TraesCS3B02G029800	Chr3B	13731936	13734151	+	13733043	Chr3B	16794400	16796615	+	16795507	1.0	1.0	collinear
gene:TraesCS3B02G029900	Chr3B	13744964	13749320	+	13747142	Chr3B	16807428	16811822	+	16809625	1.0	1.0	collinear
gene:TraesCS3B02G030000	Chr3B	13814087	13817475	+	13815781	Chr3B	16876459	16879847	+	16878153	1.0	1.0	collinear
gene:TraesCS3B02G030100	Chr3B	13819964	13821144	-	13820554	Chr3B	16882336	16883516	-	16882926	1.0	1.0	collinear
gene:TraesCS3B02G030200	Chr3B	13825093	13825701	-	13825397	Chr3B	16887465	16888073	-	16887769	1.0	1.0	collinear
gene:TraesCS3B02G030300	Chr3B	13903747	13905667	-	13904707	Chr3B	16965700	16967620	-	16966660	1.0	1.0	collinear
gene:TraesCS3B02G030400	Chr3B	13920028	13920998	+	13920513	Chr3B	16981484	16982454	+	16981969	1.0	1.0	collinear
gene:TraesCS3B02G030500	Chr3B	13961374	13964727	-	13963050	Chr3B	17022518	17025871	-	17024194	1.0	1.0	collinear
gene:TraesCS3B02G030600	Chr3B	13960570	13967611	+	13964090	Chr3B	17021714	17028755	+	17025234	1.0	1.0	collinear
gene:TraesCS3B02G030700	Chr3B	13992978	13994298	-	13993638	Chr3B	17053539	17054859	-	17054199	1.0	1.0	collinear
gene:TraesCS3B02G030800	Chr3B	14022297	14023737	-	14023017	Chr3B	17081600	17083040	-	17082320	1.0	1.0	collinear
gene:TraesCS3B02G030900	Chr3B	14064574	14065888	-	14065231	Chr3B	17123773	17125087	-	17124430	1.0	1.0	collinear
gene:TraesCS3B02G031000	Chr3B	14111279	14112657	-	14111968	Chr3B	17170053	17171429	-	17170741	0.998	0.998	collinear
gene:TraesCS3B02G031100	Chr3B	14162064	14164236	-	14163150	Chr3B	17220531	17222703	-	17221617	1.0	1.0	collinear
gene:TraesCS3B02G031200	Chr3B	14201533	14204974	-	14203253	Chr3B	17259997	17263438	-	17261717	1.0	1.0	collinear
gene:TraesCS3B02G031300	Chr3B	14222281	14223663	-	14222972	Chr3B	17280624	17282006	-	17281315	1.0	1.0	collinear
gene:TraesCS3B02G031400	Chr3B	14327973	14329141	+	14328557	Chr3B	17370367	17371535	+	17370951	1.0	1.0	collinear
gene:TraesCS3B02G031500	Chr3B	14329207	14330814	+	14330010	Chr3B	17371601	17373208	+	17372404	1.0	1.0	collinear
gene:TraesCS3B02G031600	Chr3B	14345363	14346553	-	14345958	Chr3B	17387473	17388663	-	17388068	1.0	1.0	collinear
gene:TraesCS3B02G031700	Chr3B	14367939	14370570	-	14369254	Chr3B	17410051	17412682	-	17411366	1.0	1.0	collinear
gene:TraesCS3B02G031800	Chr3B	14380277	14381205	-	14380741	Chr3B	17422389	17423317	-	17422853	1.0	1.0	collinear
gene:TraesCS3B02G031900	Chr3B	14463207	14465356	+	14464281	Chr3B	17504136	17506285	+	17505210	1.0	1.0	collinear
gene:TraesCS3B02G032000	Chr3B	14524035	14526526	-	14525280	Chr3B	17575568	17578059	-	17576813	1.0	1.0	collinear
gene:TraesCS3B02G032100	Chr3B	14547111	14548665	+	14547888	Chr3B	17598448	17600002	+	17599225	1.0	1.0	collinear
gene:TraesCS3B02G032200	Chr3B	14702451	14703844	-	14703147	Chr3B	17754731	17756124	-	17755427	1.0	1.0	collinear
gene:TraesCS3B02G032300	Chr3B	14963926	14964528	+	14964227	Chr3B	18017965	18018567	+	18018266	1.0	1.0	collinear
gene:TraesCS3B02G032400	Chr3B	14983253	14986446	+	14984849	Chr3B	18037166	18040359	+	18038762	1.0	1.0	collinear
gene:TraesCS3B02G032500	Chr3B	15076446	15077448	+	15076947	Chr3B	18129806	18130808	+	18130307	1.0	1.0	collinear
gene:TraesCS3B02G032700	Chr3B	15140715	15141590	-	15141152	Chr3B	18193536	18194411	-	18193973	1.0	0.986	collinear
gene:TraesCS3B02G032600	Chr3B	15139170	15151072	+	15145121	Chr3B	18191991	18203540	+	18197765	1.0	1.0	collinear
gene:TraesCS3B02G032800	Chr3B	15166116	15167103	-	15166609	Chr3B	18218584	18219571	-	18219077	1.0	1.0	collinear
gene:TraesCS3B02G032900	Chr3B	15864214	15865335	-	15864774	Chr3B	18903256	18904377	-	18903816	1.0	1.0	collinear
gene:TraesCS3B02G033000	Chr3B	16035816	16037449	+	16036632	Chr3B	19073893	19075526	+	19074709	1.0	1.0	collinear
gene:TraesCS3B02G033100	Chr3B	16038550	16040849	-	16039699	Chr3B	19076627	19078926	-	19077776	1.0	1.0	collinear
gene:TraesCS3B02G033200	Chr3B	16049143	16050606	+	16049874	Chr3B	19087239	19088702	+	19087970	1.0	1.0	collinear
gene:TraesCS3B02G033300	Chr3B	16056140	16057123	+	16056631	Chr3B	19094156	19095139	+	19094647	1.0	1.0	collinear
gene:TraesCS3B02G033400	Chr3B	16078276	16079730	-	16079003	Chr3B	19115695	19117149	-	19116422	1.0	1.0	collinear
gene:TraesCS3B02G033500	Chr3B	16078282	16079748	+	16079015	Chr3B	19115701	19117167	+	19116434	1.0	1.0	collinear
gene:TraesCS3B02G033600	Chr3B	16123174	16123437	-	16123305	Chr3B	19160321	19160584	-	19160452	1.0	1.0	collinear
gene:TraesCS3B02G033700	Chr3B	16129137	16130949	+	16130043	Chr3B	19166284	19168096	+	19167190	1.0	1.0	collinear
gene:TraesCS3B02G033800	Chr3B	16133129	16137429	-	16135279	Chr3B	19170276	19174651	-	19172463	1.0	1.0	collinear
gene:TraesCS3B02G033900	Chr3B	16180088	16180376	-	16180232	Chr3B	19216675	19216963	-	19216819	1.0	1.0	collinear
gene:TraesCS3B02G034000	Chr3B	16202219	16202482	-	16202350	Chr3B	19238464	19238727	-	19238595	1.0	1.0	collinear
gene:TraesCS3B02G034100	Chr3B	16212873	16215454	+	16214163	Chr3B	19248815	19251396	+	19250105	1.0	1.0	collinear
gene:TraesCS3B02G034200	Chr3B	16333353	16334691	+	16334022	Chr3B	19368768	19370106	+	19369437	1.0	1.0	collinear
gene:TraesCS3B02G034300	Chr3B	16403809	16404992	+	16404400	Chr3B	19438431	19439614	+	19439022	1.0	1.0	collinear
gene:TraesCS3B02G034400	Chr3B	16439668	16444830	+	16442249	Chr3B	19474114	19479276	+	19476695	1.0	1.0	collinear
gene:TraesCS3B02G034500	Chr3B	16449576	16455782	+	16452679	Chr3B	19483648	19489854	+	19486751	1.0	1.0	collinear
gene:TraesCS3B02G034600	Chr3B	16457625	16463204	-	16460414	Chr3B	19491697	19497279	-	19494488	1.0	1.0	collinear
gene:TraesCS3B02G034700	Chr3B	16692513	16694199	+	16693356	Chr3B	19737204	19738890	+	19738047	1.0	1.0	collinear
gene:TraesCS3B02G034800	Chr3B	16756502	16758220	-	16757361	Chr3B	19798607	19800325	-	19799466	1.0	1.0	collinear
gene:TraesCS3B02G034900	Chr3B	16958538	16959902	+	16959220	Chr3B	19999174	20000538	+	19999856	1.0	1.0	collinear
gene:TraesCS3B02G035000	Chr3B	16983166	16984121	+	16983643	Chr3B	20023007	20023962	+	20023484	1.0	1.0	collinear
gene:TraesCS3B02G035100	Chr3B	17081352	17087675	-	17084513	Chr3B	20117925	20124248	-	20121086	1.0	1.0	collinear
gene:TraesCS3B02G035200	Chr3B	17187124	17190917	+	17189020	Chr3B	20223273	20227066	+	20225169	1.0	1.0	collinear
gene:TraesCS3B02G035300	Chr3B	17314717	17316496	-	17315606	Chr3B	20347949	20349728	-	20348838	1.0	0.999	collinear
gene:TraesCS3B02G035400	Chr3B	17318828	17319285	+	17319056	Chr3B	20351964	20352421	+	20352192	1.0	1.0	collinear
gene:TraesCS3B02G035500	Chr3B	17331531	17333316	-	17332423	Chr3B	20364259	20366044	-	20365151	1.0	1.0	collinear
gene:TraesCS3B02G035600	Chr3B	17558579	17563046	-	17560812	Chr3B	20587066	20591533	-	20589299	1.0	1.0	collinear
gene:TraesCS3B02G035700	Chr3B	17577138	17578361	+	17577749	Chr3B	20605456	20606679	+	20606067	1.0	1.0	collinear
gene:TraesCS3B02G035800	Chr3B	17595164	17602305	-	17598734	Chr3B	20647704	20654784	-	20651244	1.0	1.0	collinear
gene:TraesCS3B02G035900	Chr3B	17613806	17616785	+	17615295	Chr3B	20666160	20669139	+	20667649	1.0	1.0	collinear
gene:TraesCS3B02G036000	Chr3B	17624897	17625641	+	17625269	Chr3B	20676634	20677378	+	20677006	1.0	1.0	collinear
gene:TraesCS3B02G036100	Chr3B	17782452	17783830	-	17783141	Chr3B	20827254	20828586	-	20827920	0.97	0.957	collinear
gene:TraesCS3B02G036300	Chr3B	17805398	17806924	-	17806161	Chr3B	20861500	20863025	-	20862262	1.0	0.995	collinear
gene:TraesCS3B02G036400	Chr3B	17865175	17866543	+	17865859	Chr3B	20910595	20911513	+	20911054	0.978	0.953	collinear
gene:TraesCS3B02G036600	Chr3B	17957504	17958813	-	17958158	Chr3B	20960371	20961680	-	20961025	1.0	0.989	collinear
gene:TraesCS3B02G036700	Chr3B	17974582	17975037	+	17974809	Chr3B	20978036	20978491	+	20978263	1.0	0.997	collinear
gene:TraesCS3B02G036800	Chr3B	17988149	17990243	+	17989196	Chr3B	20992634	20994728	+	20993681	1.0	0.996	collinear
gene:TraesCS3B02G036900	Chr3B	17997657	17998052	+	17997854	Chr3B	21003063	21003458	+	21003260	1.0	1.0	collinear
gene:TraesCS3B02G037000	Chr3B	18000322	18001131	-	18000726	Chr3B	21005713	21006522	-	21006117	1.0	1.0	collinear
gene:TraesCS3B02G037100	Chr3B	18026155	18026603	-	18026379	Chr3B	21018869	21019317	-	21019093	1.0	0.988	collinear
gene:TraesCS3B02G037500	Chr3B	18243443	18248804	+	18246123	Chr3B	21373263	21386759	+	21380011	0.998	0.989	collinear
gene:TraesCS3B02G037600	Chr3B	18252872	18253297	+	18253084	Chr3B	21390627	21391052	+	21390839	1.0	1.0	collinear
gene:TraesCS3B02G037700	Chr3B	18306039	18306470	+	18306254	Chr3B	21442423	21442854	+	21442638	1.0	1.0	collinear
gene:TraesCS3B02G037800	Chr3B	18315329	18316466	+	18315897	Chr3B	21451414	21452551	+	21451982	1.0	0.998	collinear
gene:TraesCS3B02G037900	Chr3B	18393856	18394281	+	18394068	Chr3B	21529520	21529945	+	21529732	1.0	1.0	collinear
gene:TraesCS3B02G038000	Chr3B	18426830	18427255	+	18427042	Chr3B	21561622	21562047	+	21561834	1.0	1.0	collinear
gene:TraesCS3B02G038100	Chr3B	18431888	18432322	+	18432105	Chr3B	21566694	21567128	+	21566911	1.0	0.997	collinear
gene:TraesCS3B02G038200	Chr3B	18469468	18469896	+	18469682	Chr3B	21603351	21603779	+	21603565	1.0	1.0	collinear
gene:TraesCS3B02G038300	Chr3B	18502465	18504541	+	18503503	Chr3B	21635557	21637633	+	21636595	1.0	1.0	collinear
gene:TraesCS3B02G038400	Chr3B	18518020	18518971	+	18518495	Chr3B	21651099	21652050	+	21651574	1.0	1.0	collinear
gene:TraesCS3B02G038500	Chr3B	18542363	18542847	+	18542605	Chr3B	21673993	21674477	+	21674235	1.0	1.0	collinear
gene:TraesCS3B02G038600	Chr3B	18558602	18559871	-	18559236	Chr3B	21689818	21691087	-	21690452	1.0	1.0	collinear
gene:TraesCS3B02G038700	Chr3B	18567582	18568459	-	18568020	Chr3B	21698385	21699262	-	21698823	1.0	0.998	collinear
gene:TraesCS3B02G038900	Chr3B	18773304	18776635	+	18774969	Chr3B	21893325	21896655	+	21894990	1.0	1.0	collinear
gene:TraesCS3B02G039000	Chr3B	18817699	18822436	+	18820067	Chr3B	21937566	21942303	+	21939934	1.0	1.0	collinear
gene:TraesCS3B02G039100	Chr3B	18846378	18848000	-	18847189	Chr3B	21966190	21967812	-	21967001	1.0	0.999	collinear
gene:TraesCS3B02G039200	Chr3B	18858691	18865152	-	18861921	Chr3B	21978500	21984961	-	21981730	1.0	1.0	collinear
gene:TraesCS3B02G039300	Chr3B	18870903	18873920	+	18872411	Chr3B	21990712	21993729	+	21992220	1.0	1.0	collinear
gene:TraesCS3B02G039400	Chr3B	19093245	19095976	+	19094610	Chr3B	22206720	22209451	+	22208085	1.0	1.0	collinear
gene:TraesCS3B02G039500	Chr3B	19230816	19233053	-	19231934	Chr3B	22345903	22348140	-	22347021	1.0	1.0	collinear
gene:TraesCS3B02G039600	Chr3B	19247178	19251409	+	19249293	Chr3B	22362265	22366492	+	22364378	1.0	1.0	collinear
gene:TraesCS3B02G039700	Chr3B	19257562	19261346	+	19259454	Chr3B	22372645	22376429	+	22374537	1.0	1.0	collinear
gene:TraesCS3B02G039800	Chr3B	19261254	19263050	-	19262152	Chr3B	22376337	22378133	-	22377235	1.0	1.0	collinear
gene:TraesCS3B02G039900	Chr3B	19263438	19270330	-	19266884	Chr3B	22378521	22385413	-	22381967	1.0	1.0	collinear
