gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity	segment
gene:TraesCS3D02G220800	Chr3D	301420590	301421316	-	301420953	Chr3D	322292168	322292894	+	322292531	1.0	0.998	rearrangement:Chr3D_block2
gene:TraesCS3D02G220900	Chr3D	301439851	301445562	-	301442706	Chr3D	322268393	322274104	+	322271248	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G221000	Chr3D	301577743	301578132	-	301577937	Chr3D	322137030	322137419	+	322137224	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G221100	Chr3D	301580319	301585399	-	301582859	Chr3D	322129763	322134843	+	322132303	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G221200	Chr3D	301737958	301739520	-	301738739	Chr3D	321976126	321977688	+	321976907	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G221300	Chr3D	301771546	301771770	-	301771658	Chr3D	321943875	321944099	+	321943987	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G221400	Chr3D	301848150	301850299	-	301849224	Chr3D	321865683	321867832	+	321866757	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G221500	Chr3D	301850549	301851225	+	301850887	Chr3D	321864757	321865433	-	321865095	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G221600	Chr3D	301891054	301893853	-	301892453	Chr3D	321822218	321825017	+	321823617	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G221700	Chr3D	301965173	301974102	+	301969637	Chr3D	321733694	321742449	-	321738071	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G221800	Chr3D	302265712	302269532	+	302267622	Chr3D	321439742	321443562	-	321441652	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G221900	Chr3D	302847012	302850301	-	302848656	Chr3D	320863844	320867133	+	320865488	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G222000	Chr3D	302924950	302936272	+	302930611	Chr3D	320777866	320789189	-	320783527	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G222100	Chr3D	302947256	302948128	+	302947692	Chr3D	320765880	320766752	-	320766316	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G222300	Chr3D	303397605	303398135	+	303397870	Chr3D	320319336	320319866	-	320319601	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G222200	Chr3D	303397064	303407470	-	303402267	Chr3D	320310291	320320407	+	320315349	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G222400	Chr3D	303462614	303466351	-	303464482	Chr3D	320251410	320255147	+	320253278	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G222500	Chr3D	303480581	303481608	-	303481094	Chr3D	320236153	320237180	+	320236666	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G222600	Chr3D	303577161	303583155	+	303580158	Chr3D	320134896	320140890	-	320137893	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G222700	Chr3D	303583689	303587768	-	303585728	Chr3D	320130561	320134362	+	320132461	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G222800	Chr3D	303590420	303594592	-	303592506	Chr3D	320123744	320127916	+	320125830	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G222900	Chr3D	303787559	303796776	+	303792167	Chr3D	319922552	319931769	-	319927160	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G223000	Chr3D	304025020	304028331	+	304026675	Chr3D	319692095	319695406	-	319693750	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G223100	Chr3D	304027932	304030338	-	304029135	Chr3D	319690088	319692494	+	319691291	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G223200	Chr3D	304031533	304034891	-	304033212	Chr3D	319685535	319688893	+	319687214	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G223300	Chr3D	304327703	304335024	-	304331363	Chr3D	319388888	319396211	+	319392549	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G223400	Chr3D	304909518	304910252	-	304909885	Chr3D	318818275	318819009	+	318818642	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G223500	Chr3D	305245060	305252405	+	305248732	Chr3D	318487985	318495102	-	318491543	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G223600	Chr3D	305317312	305318783	-	305318047	Chr3D	318421448	318422919	+	318422183	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G223700	Chr3D	305322111	305322951	+	305322531	Chr3D	318417282	318418122	-	318417702	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G223800	Chr3D	305446061	305450658	+	305448359	Chr3D	318293860	318298457	-	318296158	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G223900	Chr3D	305452677	305456655	-	305454666	Chr3D	318288039	318291841	+	318289940	0.995	0.995	rearrangement:Chr3D_block2
gene:TraesCS3D02G224000	Chr3D	305579562	305581649	+	305580605	Chr3D	318166038	318168125	-	318167081	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G224100	Chr3D	305622169	305623117	+	305622643	Chr3D	318124883	318125831	-	318125357	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G224200	Chr3D	305627763	305633311	-	305630537	Chr3D	318114690	318120237	+	318117463	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G224300	Chr3D	305654403	305656632	-	305655517	Chr3D	318091043	318093272	+	318092157	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G224400	Chr3D	305745483	305747385	+	305746434	Chr3D	318002499	318004401	-	318003450	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G224500	Chr3D	305860513	305876552	+	305868532	Chr3D	317874430	317890239	-	317882334	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G224600	Chr3D	305876136	305877848	-	305876992	Chr3D	317873134	317874846	+	317873990	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G224700	Chr3D	305879964	305882391	-	305881177	Chr3D	317868591	317871018	+	317869804	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G224800	Chr3D	305891339	305892252	+	305891795	Chr3D	317859074	317859987	-	317859530	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G224900	Chr3D	306016911	306017621	+	306017266	Chr3D	317734291	317735001	-	317734646	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G225000	Chr3D	306024273	306030442	-	306027357	Chr3D	317721622	317727791	+	317724706	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G225100	Chr3D	306073244	306073932	-	306073588	Chr3D	317674304	317674992	+	317674648	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G225200	Chr3D	306080604	306086324	-	306083464	Chr3D	317661911	317667631	+	317664771	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G225300	Chr3D	306498107	306511877	-	306504992	Chr3D	317239314	317252912	+	317246113	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G225400	Chr3D	306516874	306518299	-	306517586	Chr3D	317232892	317234317	+	317233604	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G225500	Chr3D	306736170	306741204	-	306738687	Chr3D	317012332	317017366	+	317014849	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G225600	Chr3D	307226730	307233549	+	307230139	Chr3D	316523256	316530087	-	316526671	1.0	0.995	rearrangement:Chr3D_block2
gene:TraesCS3D02G225700	Chr3D	307234068	307239570	-	307236819	Chr3D	316517235	316522737	+	316519986	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G225800	Chr3D	307567038	307570090	-	307568564	Chr3D	316187801	316190853	+	316189327	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G225900	Chr3D	307794131	307796298	-	307795214	Chr3D	315962106	315964273	+	315963189	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G226000	Chr3D	307832909	307837922	-	307835415	Chr3D	315921024	315926037	+	315923530	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G226100	Chr3D	307879853	307882865	+	307881359	Chr3D	315876324	315879336	-	315877830	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G226200	Chr3D	307939236	307941388	-	307940312	Chr3D	315818870	315821022	+	315819946	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G226300	Chr3D	308056972	308059350	-	308058161	Chr3D	315701862	315704240	+	315703051	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G226400	Chr3D	308264190	308264822	+	308264506	Chr3D	315497918	315498550	-	315498234	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G226500	Chr3D	308265270	308276424	-	308270847	Chr3D	315486316	315497470	+	315491893	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G226600	Chr3D	308525593	308526974	-	308526283	Chr3D	315236867	315238248	+	315237557	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G226700	Chr3D	308557401	308557643	-	308557522	Chr3D	315206198	315206440	+	315206319	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G226800	Chr3D	308558143	308559645	-	308558894	Chr3D	315204213	315205715	+	315204964	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G226900	Chr3D	308565015	308566409	-	308565712	Chr3D	315197449	315198843	+	315198146	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G227000	Chr3D	308581646	308583767	+	308582706	Chr3D	315180416	315182537	-	315181476	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G227100	Chr3D	308739021	308740254	+	308739637	Chr3D	315024983	315026216	-	315025599	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G227200	Chr3D	308984581	308985980	-	308985280	Chr3D	314780358	314781757	+	314781057	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G230900	Chr3D	314613258	314624975	+	314619116	Chr3D	309167760	309179477	-	309173618	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G231000	Chr3D	315474866	315484500	+	315479683	Chr3D	308316843	308326478	-	308321660	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G231100	Chr3D	315747274	315756749	-	315752011	Chr3D	308048500	308057828	+	308053164	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G231200	Chr3D	315759877	315772113	+	315765995	Chr3D	308033249	308045372	-	308039310	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G231300	Chr3D	316166854	316171189	-	316169021	Chr3D	307638424	307642759	+	307640591	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G231400	Chr3D	316557947	316566375	-	316562161	Chr3D	307245002	307253430	+	307249216	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G231500	Chr3D	316815285	316817378	+	316816331	Chr3D	306995645	306997738	-	306996691	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G231600	Chr3D	317198512	317205668	+	317202090	Chr3D	306610135	306617005	-	306613570	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G231700	Chr3D	317550902	317555560	+	317553231	Chr3D	306261272	306265930	-	306263601	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G231800	Chr3D	317554200	317558891	-	317556545	Chr3D	306257941	306262632	+	306260286	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G231900	Chr3D	318505556	318511650	+	318508603	Chr3D	305312642	305318736	-	305315689	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G232100	Chr3D	318571967	318575020	-	318573493	Chr3D	305249818	305252871	+	305251344	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G232200	Chr3D	318769613	318771111	-	318770362	Chr3D	305054715	305056213	+	305055464	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G232300	Chr3D	319517723	319521926	+	319519824	Chr3D	304308841	304313044	-	304310942	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G232400	Chr3D	319831968	319858558	+	319845263	Chr3D	303975861	304002168	-	303989014	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G232500	Chr3D	319865025	319866452	+	319865738	Chr3D	303968425	303969852	-	303969138	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G232600	Chr3D	320427249	320431656	+	320429452	Chr3D	303408253	303412660	-	303410456	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G232700	Chr3D	320505176	320506964	+	320506070	Chr3D	303334201	303335989	-	303335095	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G232800	Chr3D	320634528	320638890	-	320636709	Chr3D	303202738	303207100	+	303204919	1.0	0.997	rearrangement:Chr3D_block1
gene:TraesCS3D02G233000	Chr3D	320835243	320840816	-	320838029	Chr3D	303002055	303007628	+	303004841	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G233100	Chr3D	321718979	321719932	+	321719455	Chr3D	302131760	302132713	-	302132236	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G233200	Chr3D	321869369	321873110	+	321871239	Chr3D	301971252	301974993	-	301973122	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G233300	Chr3D	321873197	321875661	-	321874429	Chr3D	301968701	301971165	+	301969933	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G233400	Chr3D	321882987	321888516	-	321885751	Chr3D	301955955	301961375	+	301958665	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G233600	Chr3D	322063891	322067192	+	322065541	Chr3D	301777391	301780692	-	301779041	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G233700	Chr3D	322068388	322071276	+	322069832	Chr3D	301773307	301776195	-	301774751	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G233800	Chr3D	322074952	322075820	+	322075386	Chr3D	301768763	301769631	-	301769197	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G233900	Chr3D	322433757	322440159	+	322436958	Chr3D	301406460	301412862	-	301409661	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G234000	Chr3D	322708979	322711485	+	322710232	Chr3D	301136670	301139176	-	301137923	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G234100	Chr3D	323084175	323087720	-	323085947	Chr3D	300777932	300781297	+	300779614	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G234200	Chr3D	323149098	323156949	+	323153023	Chr3D	300709298	300717149	-	300713223	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G234300	Chr3D	323256474	323264511	+	323260492	Chr3D	300602482	300610519	-	300606500	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G234400	Chr3D	323327122	323334634	+	323330878	Chr3D	300532888	300540400	-	300536644	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G234500	Chr3D	323692415	323699351	+	323695883	Chr3D	300169887	300176823	-	300173355	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G234600	Chr3D	323718584	323720938	-	323719761	Chr3D	300149291	300151645	+	300150468	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G234700	Chr3D	324304837	324320279	+	324312558	Chr3D	299553722	299569164	-	299561443	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G000100	Chr3D	325619	325987	-	325803	Chr3D	3734563	3734949	+	3734756	1.0	0.925	collinear
gene:TraesCS3D02G000200	Chr3D	328329	328952	+	328640	Chr3D	3728218	3728841	-	3728529	1.0	0.998	collinear
gene:TraesCS3D02G000400	Chr3D	356416	357339	-	356877	Chr3D	3704562	3705484	+	3705023	1.0	0.982	collinear
gene:TraesCS3D02G000500	Chr3D	390450	391973	-	391211	Chr3D	3688782	3690305	+	3689543	1.0	0.998	collinear
gene:TraesCS3D02G000600	Chr3D	476642	477785	-	477213	Chr3D	3632757	3633902	+	3633329	1.0	0.987	collinear
gene:TraesCS3D02G000700	Chr3D	478316	479781	-	479048	Chr3D	3630922	3632410	+	3631666	1.0	0.992	collinear
gene:TraesCS3D02G000800	Chr3D	494126	496511	+	495318	Chr3D	3594677	3597061	-	3595869	1.0	0.991	collinear
gene:TraesCS3D02G000900	Chr3D	507597	508251	-	507924	Chr3D	3590246	3590910	+	3590578	0.989	0.968	collinear
gene:TraesCS3D02G001400	Chr3D	707880	709355	+	708617	Chr3D	3447783	3449258	-	3448520	1.0	0.997	collinear
gene:TraesCS3D02G001500	Chr3D	770364	773698	+	772031	Chr3D	3383760	3387094	-	3385427	1.0	1.0	collinear
gene:TraesCS3D02G001600	Chr3D	774041	778387	-	776214	Chr3D	3379071	3383417	+	3381244	1.0	1.0	collinear
gene:TraesCS3D02G001700	Chr3D	843836	846634	-	845235	Chr3D	3311493	3314291	+	3312892	1.0	1.0	collinear
gene:TraesCS3D02G001800	Chr3D	853402	855095	+	854248	Chr3D	3303032	3304725	-	3303878	1.0	1.0	collinear
gene:TraesCS3D02G001900	Chr3D	865996	870567	-	868281	Chr3D	3287558	3292130	+	3289844	1.0	0.999	collinear
gene:TraesCS3D02G002000	Chr3D	925863	930264	-	928063	Chr3D	3228859	3233261	+	3231060	1.0	0.999	collinear
gene:TraesCS3D02G002100	Chr3D	950970	952775	+	951872	Chr3D	3206826	3208631	-	3207728	1.0	1.0	collinear
gene:TraesCS3D02G002200	Chr3D	1016389	1018081	-	1017235	Chr3D	3143344	3145036	+	3144190	1.0	1.0	collinear
gene:TraesCS3D02G002300	Chr3D	1109698	1110822	+	1110260	Chr3D	3051378	3052502	-	3051940	1.0	1.0	collinear
gene:TraesCS3D02G002400	Chr3D	1112780	1122933	+	1117856	Chr3D	3039100	3049420	-	3044260	1.0	0.999	collinear
gene:TraesCS3D02G002500	Chr3D	1138991	1145797	-	1142394	Chr3D	3016275	3023080	+	3019677	0.999	0.999	collinear
gene:TraesCS3D02G002600	Chr3D	1195709	1196983	-	1196346	Chr3D	2965720	2966994	+	2966357	1.0	1.0	collinear
gene:TraesCS3D02G002700	Chr3D	1252991	1257142	-	1255066	Chr3D	2907275	2910861	+	2909068	0.97	0.97	collinear
gene:TraesCS3D02G002800	Chr3D	1263500	1272210	+	1267855	Chr3D	2891873	2900581	-	2896227	1.0	1.0	collinear
gene:TraesCS3D02G002900	Chr3D	1279421	1281425	+	1280423	Chr3D	2882690	2884693	-	2883691	1.0	1.0	collinear
gene:TraesCS3D02G003000	Chr3D	1296966	1297936	-	1297451	Chr3D	2866403	2867373	+	2866888	1.0	1.0	collinear
gene:TraesCS3D02G003100	Chr3D	1314751	1316071	-	1315411	Chr3D	2848923	2850243	+	2849583	1.0	1.0	collinear
gene:TraesCS3D02G003200	Chr3D	1337527	1339579	+	1338553	Chr3D	2826066	2828118	-	2827092	1.0	1.0	collinear
gene:TraesCS3D02G003300	Chr3D	1345628	1347413	-	1346520	Chr3D	2818232	2820017	+	2819124	1.0	0.998	collinear
gene:TraesCS3D02G003400	Chr3D	1496410	1498407	-	1497408	Chr3D	2670241	2672238	+	2671239	1.0	1.0	collinear
gene:TraesCS3D02G003500	Chr3D	1602462	1602965	-	1602713	Chr3D	2566484	2566987	+	2566735	1.0	1.0	collinear
gene:TraesCS3D02G003600	Chr3D	1606509	1608807	-	1607658	Chr3D	2560642	2562940	+	2561791	1.0	1.0	collinear
gene:TraesCS3D02G003700	Chr3D	1634040	1636188	-	1635114	Chr3D	1714	3862	-	2788	1.0	1.0	collinear
gene:TraesCS3D02G003800	Chr3D	1638722	1640647	-	1639684	Chr3D	6396	8321	-	7358	1.0	1.0	collinear
gene:TraesCS3D02G003900	Chr3D	1655945	1659437	+	1657691	Chr3D	23632	27124	+	25378	1.0	0.999	collinear
gene:TraesCS3D02G004100	Chr3D	1733084	1736612	-	1734848	Chr3D	99131	102659	-	100895	1.0	1.0	collinear
gene:TraesCS3D02G004200	Chr3D	1743755	1745410	+	1744582	Chr3D	109719	111374	+	110546	1.0	1.0	collinear
gene:TraesCS3D02G004300	Chr3D	1748596	1750441	+	1749518	Chr3D	114560	116405	+	115482	1.0	1.0	collinear
gene:TraesCS3D02G004400	Chr3D	1761567	1762730	-	1762148	Chr3D	127417	128580	-	127998	1.0	1.0	collinear
gene:TraesCS3D02G004500	Chr3D	1765787	1771755	-	1768771	Chr3D	131637	136423	-	134030	0.911	0.911	collinear
gene:TraesCS3D02G004600	Chr3D	1845275	1846487	+	1845881	Chr3D	210215	211427	+	210821	1.0	1.0	collinear
gene:TraesCS3D02G004700	Chr3D	1872134	1873688	-	1872911	Chr3D	236815	238369	-	237592	1.0	1.0	collinear
gene:TraesCS3D02G004800	Chr3D	1882953	1883660	+	1883306	Chr3D	247344	248051	+	247697	1.0	1.0	collinear
gene:TraesCS3D02G004900	Chr3D	1889301	1890762	+	1890031	Chr3D	253692	255153	+	254422	1.0	0.998	collinear
gene:TraesCS3D02G005000	Chr3D	1914844	1922686	-	1918765	Chr3D	278895	286737	-	282816	1.0	0.999	collinear
gene:TraesCS3D02G005100	Chr3D	1991299	1993207	-	1992253	Chr3D	352453	354361	-	353407	1.0	1.0	collinear
gene:TraesCS3D02G005200	Chr3D	2044496	2045103	-	2044799	Chr3D	404482	405089	-	404785	1.0	1.0	collinear
gene:TraesCS3D02G005300	Chr3D	2094681	2098889	+	2096785	Chr3D	454646	458854	+	456750	1.0	1.0	collinear
gene:TraesCS3D02G005400	Chr3D	2141059	2143491	+	2142275	Chr3D	499924	502197	+	501060	1.0	1.0	collinear
gene:TraesCS3D02G005500	Chr3D	2147110	2150436	-	2148773	Chr3D	505816	508988	-	507402	0.999	0.993	collinear
gene:TraesCS3D02G005600	Chr3D	2150758	2151273	-	2151015	Chr3D	509310	509825	-	509567	1.0	1.0	collinear
gene:TraesCS3D02G005700	Chr3D	2152072	2162952	-	2157512	Chr3D	510624	521178	-	515901	1.0	1.0	collinear
gene:TraesCS3D02G005800	Chr3D	2194172	2194792	-	2194482	Chr3D	552569	553189	-	552879	1.0	0.998	collinear
gene:TraesCS3D02G005900	Chr3D	2201394	2201804	-	2201599	Chr3D	559793	560203	-	559998	1.0	1.0	collinear
gene:TraesCS3D02G006000	Chr3D	2239080	2239552	-	2239316	Chr3D	596174	596646	-	596410	1.0	1.0	collinear
gene:TraesCS3D02G006100	Chr3D	2242930	2243343	-	2243136	Chr3D	600024	600437	-	600230	1.0	1.0	collinear
gene:TraesCS3D02G006200	Chr3D	2256220	2256633	-	2256426	Chr3D	613081	613494	-	613287	1.0	1.0	collinear
gene:TraesCS3D02G006300	Chr3D	2266111	2266515	-	2266313	Chr3D	622860	623264	-	623062	1.0	0.997	collinear
gene:TraesCS3D02G006400	Chr3D	2271951	2272352	-	2272151	Chr3D	628656	629057	-	628856	1.0	1.0	collinear
gene:TraesCS3D02G006500	Chr3D	2306529	2307342	+	2306935	Chr3D	663550	664363	+	663956	1.0	1.0	collinear
gene:TraesCS3D02G006600	Chr3D	2308597	2309333	+	2308965	Chr3D	665618	666354	+	665986	1.0	1.0	collinear
gene:TraesCS3D02G006700	Chr3D	2370310	2379035	-	2374672	Chr3D	725785	734510	-	730147	1.0	1.0	collinear
gene:TraesCS3D02G006800	Chr3D	2413787	2415102	+	2414444	Chr3D	768693	770008	+	769350	1.0	1.0	collinear
gene:TraesCS3D02G006900	Chr3D	2448239	2451524	-	2449881	Chr3D	803388	806673	-	805030	1.0	1.0	collinear
gene:TraesCS3D02G007000	Chr3D	2452535	2453530	-	2453032	Chr3D	807684	808679	-	808181	1.0	1.0	collinear
gene:TraesCS3D02G007100	Chr3D	2461836	2462258	-	2462047	Chr3D	816744	817166	-	816955	1.0	1.0	collinear
gene:TraesCS3D02G007200	Chr3D	2462521	2465680	-	2464100	Chr3D	817429	820588	-	819008	1.0	1.0	collinear
gene:TraesCS3D02G007300	Chr3D	2469159	2469596	-	2469377	Chr3D	824067	824504	-	824285	1.0	1.0	collinear
gene:TraesCS3D02G007400	Chr3D	2589848	2597476	+	2593662	Chr3D	943740	951367	+	947553	1.0	1.0	collinear
gene:TraesCS3D02G007500	Chr3D	2600356	2603119	-	2601737	Chr3D	954247	957010	-	955628	1.0	1.0	collinear
gene:TraesCS3D02G007600	Chr3D	2619155	2627987	+	2623571	Chr3D	972822	981707	+	977264	1.0	0.999	collinear
gene:TraesCS3D02G007700	Chr3D	2718295	2718750	+	2718522	Chr3D	1069004	1069459	+	1069231	1.0	1.0	collinear
gene:TraesCS3D02G007800	Chr3D	2720422	2720769	+	2720595	Chr3D	1071131	1071478	+	1071304	1.0	1.0	collinear
gene:TraesCS3D02G007900	Chr3D	2749638	2749994	+	2749816	Chr3D	1100395	1100751	+	1100573	1.0	1.0	collinear
gene:TraesCS3D02G008000	Chr3D	2753359	2753920	+	2753639	Chr3D	1103951	1104512	+	1104231	1.0	1.0	collinear
gene:TraesCS3D02G008100	Chr3D	2773343	2773867	+	2773605	Chr3D	1123753	1124277	+	1124015	1.0	1.0	collinear
gene:TraesCS3D02G008200	Chr3D	2879304	2881646	-	2880475	Chr3D	1226690	1229032	-	1227861	1.0	1.0	collinear
