gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity	segment
gene:TraesCS3A02G004700	Chr3A	3423355	3423725	+	3423540	Chr3A	3616743	3617113	+	3616928	1.0	0.995	collinear
gene:TraesCS3A02G004800	Chr3A	3435237	3435607	+	3435422	Chr3A	3610802	3611172	+	3610987	1.0	1.0	collinear
gene:TraesCS3A02G004900	Chr3A	4462222	4462819	+	4462520	Chr3A	5612125	5612722	+	5612423	1.0	1.0	collinear
gene:TraesCS3A02G005000	Chr3A	4485518	4485888	+	4485703	Chr3A	4652363	4652733	+	4652548	1.0	1.0	collinear
gene:TraesCS3A02G005100	Chr3A	4491915	4492285	+	4492100	Chr3A	4658760	4659130	+	4658945	1.0	1.0	collinear
gene:TraesCS3A02G005300	Chr3A	5991467	5993606	-	5992536	Chr3A	6115502	6117615	-	6116558	0.974	0.971	collinear
gene:TraesCS3A02G005400	Chr3A	6085069	6085439	+	6085254	Chr3A	6208921	6209291	+	6209106	1.0	1.0	collinear
gene:TraesCS3A02G005500	Chr3A	6891942	6899514	-	6895728	Chr3A	7001762	7009334	-	7005548	1.0	1.0	collinear
gene:TraesCS3A02G005600	Chr3A	7124999	7125736	-	7125367	Chr3A	7232533	7233270	-	7232901	1.0	1.0	collinear
gene:TraesCS3A02G005700	Chr3A	7130853	7131625	-	7131239	Chr3A	7238387	7239159	-	7238773	1.0	1.0	collinear
gene:TraesCS3A02G005800	Chr3A	7164556	7165185	+	7164870	Chr3A	7274479	7275108	+	7274793	1.0	1.0	collinear
gene:TraesCS3A02G005900	Chr3A	7200517	7201780	-	7201148	Chr3A	7310168	7311431	-	7310799	1.0	1.0	collinear
gene:TraesCS3A02G006000	Chr3A	7214595	7215368	-	7214981	Chr3A	7323841	7324614	-	7324227	1.0	1.0	collinear
gene:TraesCS3A02G006100	Chr3A	7254324	7260233	+	7257278	Chr3A	7362637	7368546	+	7365591	1.0	1.0	collinear
gene:TraesCS3A02G006300	Chr3A	7273333	7275112	-	7274222	Chr3A	7381330	7383109	-	7382219	1.0	1.0	collinear
gene:TraesCS3A02G006400	Chr3A	7278992	7280206	-	7279599	Chr3A	7386989	7388203	-	7387596	1.0	1.0	collinear
gene:TraesCS3A02G006600	Chr3A	7294362	7297912	+	7296137	Chr3A	7402358	7405816	+	7404087	1.0	1.0	collinear
gene:TraesCS3A02G006700	Chr3A	7311253	7315041	-	7313147	Chr3A	7418959	7422747	-	7420853	1.0	0.999	collinear
gene:TraesCS3A02G006900	Chr3A	7384784	7389062	-	7386923	Chr3A	7489879	7494157	-	7492018	1.0	1.0	collinear
gene:TraesCS3A02G007000	Chr3A	7432258	7432761	-	7432509	Chr3A	7537501	7538004	-	7537752	1.0	1.0	collinear
gene:TraesCS3A02G007100	Chr3A	7436857	7439060	-	7437958	Chr3A	7542100	7544303	-	7543201	1.0	1.0	collinear
gene:TraesCS3A02G007200	Chr3A	7469796	7474094	-	7471945	Chr3A	7574358	7578656	-	7576507	1.0	1.0	collinear
gene:TraesCS3A02G007300	Chr3A	7474899	7476900	-	7475899	Chr3A	7579461	7581462	-	7580461	1.0	1.0	collinear
gene:TraesCS3A02G007400	Chr3A	7497308	7500211	-	7498759	Chr3A	7601986	7604889	-	7603437	1.0	0.999	collinear
gene:TraesCS3A02G007500	Chr3A	7653355	7653726	+	7653540	Chr3A	7748313	7748684	+	7748498	1.0	1.0	collinear
gene:TraesCS3A02G007600	Chr3A	7655397	7656793	+	7656095	Chr3A	7750355	7751751	+	7751053	1.0	1.0	collinear
gene:TraesCS3A02G007700	Chr3A	7781523	7782418	+	7781970	Chr3A	7873667	7874562	+	7874114	1.0	1.0	collinear
gene:TraesCS3A02G007800	Chr3A	7788947	7791684	-	7790315	Chr3A	7881091	7883829	-	7882460	1.0	1.0	collinear
gene:TraesCS3A02G007900	Chr3A	7819924	7821515	+	7820719	Chr3A	7911451	7913042	+	7912246	1.0	1.0	collinear
gene:TraesCS3A02G008000	Chr3A	7918329	7929294	-	7923811	Chr3A	8009580	8020188	-	8014884	1.0	1.0	collinear
gene:TraesCS3A02G008100	Chr3A	7948592	7952410	+	7950501	Chr3A	8036832	8040650	+	8038741	1.0	1.0	collinear
gene:TraesCS3A02G008200	Chr3A	8032629	8040119	+	8036374	Chr3A	8120809	8128299	+	8124554	1.0	1.0	collinear
gene:TraesCS3A02G008300	Chr3A	8063647	8067002	+	8065324	Chr3A	8153939	8157294	+	8155616	1.0	1.0	collinear
gene:TraesCS3A02G008400	Chr3A	8149662	8150210	-	8149936	Chr3A	8239725	8240273	-	8239999	1.0	1.0	collinear
gene:TraesCS3A02G008600	Chr3A	8163475	8175486	-	8169480	Chr3A	8253012	8265023	-	8259017	1.0	1.0	collinear
gene:TraesCS3A02G008700	Chr3A	8211470	8212820	-	8212145	Chr3A	8300223	8301573	-	8300898	1.0	1.0	collinear
gene:TraesCS3A02G008800	Chr3A	8253788	8255463	+	8254625	Chr3A	8340604	8342279	+	8341441	1.0	1.0	collinear
gene:TraesCS3A02G008900	Chr3A	8258758	8260510	+	8259634	Chr3A	8345182	8346934	+	8346058	1.0	0.999	collinear
gene:TraesCS3A02G009000	Chr3A	8294411	8296275	+	8295343	Chr3A	8378932	8380796	+	8379864	1.0	1.0	collinear
gene:TraesCS3A02G009100	Chr3A	8315685	8317371	-	8316528	Chr3A	8398970	8400656	-	8399813	1.0	1.0	collinear
gene:TraesCS3A02G009200	Chr3A	8323975	8330044	-	8327009	Chr3A	8407256	8413325	-	8410290	1.0	1.0	collinear
gene:TraesCS3A02G009300	Chr3A	8549930	8550907	+	8550418	Chr3A	8659618	8660595	+	8660106	1.0	0.998	collinear
gene:TraesCS3A02G009400	Chr3A	8587928	8594001	+	8590964	Chr3A	8697477	8703551	+	8700514	1.0	0.999	collinear
gene:TraesCS3A02G009500	Chr3A	8595848	8596544	+	8596196	Chr3A	8705399	8706095	+	8705747	1.0	1.0	collinear
gene:TraesCS3A02G009600	Chr3A	8682322	8687101	+	8684711	Chr3A	8791057	8795595	+	8793326	1.0	1.0	collinear
gene:TraesCS3A02G009700	Chr3A	8737546	8739225	-	8738385	Chr3A	8845745	8847424	-	8846584	1.0	1.0	collinear
gene:TraesCS3A02G010700	Chr3A	9045707	9046277	+	9045992	Chr3A	8920401	8920971	+	8920686	1.0	1.0	collinear
gene:TraesCS3A02G010800	Chr3A	9050924	9051460	+	9051192	Chr3A	8925618	8926154	+	8925886	1.0	0.997	collinear
gene:TraesCS3A02G010900	Chr3A	9064431	9066825	-	9065628	Chr3A	8939290	8941684	-	8940487	1.0	1.0	collinear
gene:TraesCS3A02G011000	Chr3A	9073442	9073776	+	9073609	Chr3A	8948301	8948635	+	8948468	1.0	1.0	collinear
gene:TraesCS3A02G011100	Chr3A	9110227	9112399	+	9111313	Chr3A	8984346	8986532	+	8985439	1.0	0.987	collinear
gene:TraesCS3A02G011200	Chr3A	9186003	9186618	+	9186310	Chr3A	9060193	9060808	+	9060500	1.0	1.0	collinear
gene:TraesCS3A02G011300	Chr3A	9191637	9192498	+	9192067	Chr3A	9065827	9066688	+	9066257	1.0	1.0	collinear
gene:TraesCS3A02G011400	Chr3A	9210008	9210976	+	9210492	Chr3A	9083926	9084894	+	9084410	1.0	1.0	collinear
gene:TraesCS3A02G011500	Chr3A	9280237	9281151	-	9280694	Chr3A	9152706	9153620	-	9153163	1.0	1.0	collinear
gene:TraesCS3A02G011600	Chr3A	9285750	9286332	+	9286041	Chr3A	9158195	9158777	+	9158486	1.0	1.0	collinear
gene:TraesCS3A02G011800	Chr3A	9444895	9445740	+	9445317	Chr3A	9316519	9317364	+	9316941	1.0	1.0	collinear
gene:TraesCS3A02G011900	Chr3A	9473058	9473828	+	9473443	Chr3A	9344486	9345256	+	9344871	1.0	1.0	collinear
gene:TraesCS3A02G012000	Chr3A	9480858	9481594	+	9481226	Chr3A	9352151	9352887	+	9352519	1.0	1.0	collinear
gene:TraesCS3A02G012200	Chr3A	9521428	9523717	+	9522572	Chr3A	9392347	9394636	+	9393491	1.0	1.0	collinear
gene:TraesCS3A02G012300	Chr3A	9546292	9550495	-	9548393	Chr3A	9416847	9421050	-	9418948	1.0	0.999	collinear
gene:TraesCS3A02G012400	Chr3A	9555972	9556955	+	9556463	Chr3A	9426403	9427386	+	9426894	1.0	1.0	collinear
gene:TraesCS3A02G012500	Chr3A	9571506	9572518	-	9572012	Chr3A	9441174	9442186	-	9441680	1.0	1.0	collinear
gene:TraesCS3A02G012600	Chr3A	9573207	9574175	+	9573691	Chr3A	9442875	9443843	+	9443359	1.0	1.0	collinear
gene:TraesCS3A02G012700	Chr3A	9581939	9598586	-	9590262	Chr3A	9451440	9468198	-	9459819	1.0	1.0	collinear
gene:TraesCS3A02G012800	Chr3A	9604640	9606826	-	9605733	Chr3A	9474252	9476438	-	9475345	1.0	1.0	collinear
gene:TraesCS3A02G012900	Chr3A	9610472	9613044	-	9611758	Chr3A	9480084	9482656	-	9481370	1.0	1.0	collinear
gene:TraesCS3A02G013000	Chr3A	9609856	9615735	+	9612795	Chr3A	9479468	9485347	+	9482407	1.0	1.0	collinear
gene:TraesCS3A02G013100	Chr3A	9627936	9631402	+	9629669	Chr3A	9497311	9500779	+	9499045	1.0	1.0	collinear
gene:TraesCS3A02G013200	Chr3A	9730086	9746758	-	9738422	Chr3A	9598065	9614299	-	9606182	1.0	1.0	collinear
gene:TraesCS3A02G013300	Chr3A	9770501	9773686	-	9772093	Chr3A	9637302	9640487	-	9638894	1.0	1.0	collinear
gene:TraesCS3A02G013400	Chr3A	9777592	9783864	-	9780728	Chr3A	9644414	9650686	-	9647550	1.0	1.0	collinear
gene:TraesCS3A02G013500	Chr3A	9780929	9783071	+	9782000	Chr3A	9647751	9649893	+	9648822	1.0	0.999	collinear
gene:TraesCS3A02G013600	Chr3A	9810278	9814698	-	9812488	Chr3A	9677975	9682405	-	9680190	1.0	1.0	collinear
gene:TraesCS3A02G013700	Chr3A	9843405	9846523	-	9844964	Chr3A	9710908	9714026	-	9712467	1.0	0.999	collinear
gene:TraesCS3A02G013800	Chr3A	9852585	9855941	+	9854263	Chr3A	9720229	9723585	+	9721907	1.0	1.0	collinear
gene:TraesCS3A02G013900	Chr3A	9888295	9889938	+	9889116	Chr3A	9755655	9757298	+	9756476	1.0	1.0	collinear
gene:TraesCS3A02G014000	Chr3A	9931631	9932688	+	9932159	Chr3A	9798424	9799481	+	9798952	1.0	1.0	collinear
gene:TraesCS3A02G014100	Chr3A	9932943	9934366	+	9933654	Chr3A	9799736	9801253	+	9800494	1.0	1.0	collinear
gene:TraesCS3A02G014200	Chr3A	9950897	9951898	+	9951397	Chr3A	9817348	9818349	+	9817848	1.0	1.0	collinear
gene:TraesCS3A02G014300	Chr3A	9953086	9953634	+	9953360	Chr3A	9819537	9820085	+	9819811	1.0	1.0	collinear
gene:TraesCS3A02G014400	Chr3A	9964436	9965266	+	9964851	Chr3A	9830924	9831754	+	9831339	1.0	1.0	collinear
gene:TraesCS3A02G014500	Chr3A	9988218	9998164	-	9993191	Chr3A	9854356	9864110	-	9859233	1.0	0.996	collinear
gene:TraesCS3A02G014600	Chr3A	10143011	10149075	+	10146043	Chr3A	9994942	9999870	+	9997406	0.966	0.965	collinear
gene:TraesCS3A02G014700	Chr3A	10153824	10154825	+	10154324	Chr3A	10004623	10005624	+	10005123	1.0	0.994	collinear
gene:TraesCS3A02G014800	Chr3A	10166126	10168849	+	10167487	Chr3A	10033308	10036034	+	10034671	0.999	0.99	collinear
gene:TraesCS3A02G014900	Chr3A	10213214	10218015	+	10215614	Chr3A	10082227	10087030	+	10084628	1.0	0.992	collinear
gene:TraesCS3A02G015100	Chr3A	10244883	10246304	+	10245593	Chr3A	10097689	10099110	+	10098399	1.0	0.968	collinear
gene:TraesCS3A02G015300	Chr3A	10271215	10272240	+	10271727	Chr3A	10137674	10138699	+	10138186	1.0	0.994	collinear
gene:TraesCS3A02G015400	Chr3A	10290684	10292582	+	10291633	Chr3A	10178046	10179944	+	10178995	1.0	0.994	collinear
gene:TraesCS3A02G015500	Chr3A	10300292	10309206	-	10304749	Chr3A	10187665	10196580	-	10192122	1.0	0.998	collinear
gene:TraesCS3A02G015600	Chr3A	10340218	10351347	+	10345782	Chr3A	10227300	10238390	+	10232845	1.0	1.0	collinear
gene:TraesCS3A02G015700	Chr3A	10360975	10362132	+	10361553	Chr3A	10248114	10249271	+	10248692	1.0	0.999	collinear
gene:TraesCS3A02G015800	Chr3A	10440305	10441474	-	10440889	Chr3A	10318776	10319945	-	10319360	1.0	1.0	collinear
gene:TraesCS3A02G015900	Chr3A	10447084	10448400	+	10447742	Chr3A	10325555	10326871	+	10326213	1.0	1.0	collinear
gene:TraesCS3A02G016000	Chr3A	10473508	10474680	-	10474094	Chr3A	10351873	10353054	-	10352463	1.0	0.99	collinear
gene:TraesCS3A02G016100	Chr3A	10496916	10497287	-	10497101	Chr3A	10374745	10375116	-	10374930	1.0	1.0	collinear
gene:TraesCS3A02G016200	Chr3A	10499344	10501395	+	10500369	Chr3A	10377173	10379224	+	10378198	1.0	1.0	collinear
gene:TraesCS3A02G016300	Chr3A	10530115	10532034	-	10531074	Chr3A	10407321	10409240	-	10408280	1.0	1.0	collinear
gene:TraesCS3A02G016400	Chr3A	10584044	10592985	+	10588514	Chr3A	10460570	10469511	+	10465040	1.0	1.0	collinear
gene:TraesCS3A02G016500	Chr3A	10619397	10620493	+	10619945	Chr3A	10495752	10496848	+	10496300	1.0	1.0	collinear
gene:TraesCS3A02G016600	Chr3A	10823802	10826285	-	10825043	Chr3A	10697216	10699699	-	10698457	1.0	1.0	collinear
gene:TraesCS3A02G016700	Chr3A	10827255	10830719	+	10828987	Chr3A	10700669	10704133	+	10702401	1.0	0.999	collinear
gene:TraesCS3A02G016800	Chr3A	10881920	10885625	-	10883772	Chr3A	10754959	10758664	-	10756811	1.0	1.0	collinear
gene:TraesCS3A02G017000	Chr3A	10940476	10941741	+	10941108	Chr3A	10812687	10813952	+	10813319	1.0	1.0	collinear
gene:TraesCS3A02G017100	Chr3A	10951424	10955803	-	10953613	Chr3A	10823635	10828014	-	10825824	1.0	1.0	collinear
gene:TraesCS3A02G017200	Chr3A	10954643	10957531	+	10956087	Chr3A	10826854	10829742	+	10828298	1.0	1.0	collinear
gene:TraesCS3A02G017300	Chr3A	10961756	10962370	+	10962063	Chr3A	10834031	10834645	+	10834338	1.0	1.0	collinear
gene:TraesCS3A02G017400	Chr3A	11023281	11028199	-	11025740	Chr3A	10894837	10899745	-	10897291	1.0	0.999	collinear
gene:TraesCS3A02G017500	Chr3A	11076806	11080455	-	11078630	Chr3A	10947787	10951436	-	10949611	1.0	1.0	collinear
gene:TraesCS3A02G017600	Chr3A	11127030	11128034	+	11127532	Chr3A	10996771	10997775	+	10997273	1.0	0.999	collinear
gene:TraesCS3A02G017700	Chr3A	11135681	11143682	+	11139681	Chr3A	11014524	11032677	+	11023600	1.0	1.0	collinear
gene:TraesCS3A02G017800	Chr3A	11349711	11351867	+	11350789	Chr3A	11234233	11236389	+	11235311	1.0	1.0	collinear
gene:TraesCS3A02G017900	Chr3A	11378352	11381007	-	11379679	Chr3A	11262900	11265555	-	11264227	1.0	1.0	collinear
gene:TraesCS3A02G018000	Chr3A	11396718	11398040	+	11397379	Chr3A	10488806	10490110	+	10489458	0.984	0.941	collinear
gene:TraesCS3A02G018300	Chr3A	11457283	11459162	-	11458222	Chr3A	11291603	11293486	-	11292544	1.0	0.992	collinear
gene:TraesCS3A02G018500	Chr3A	11471664	11472966	+	11472315	Chr3A	11297347	11298650	+	11297998	1.0	0.995	collinear
gene:TraesCS3A02G018900	Chr3A	11604697	11604918	-	11604807	Chr3A	11417714	11417935	-	11417824	1.0	0.981	collinear
gene:TraesCS3A02G019000	Chr3A	11675040	11677457	-	11676248	Chr3A	11429245	11431671	-	11430458	1.0	0.965	collinear
gene:TraesCS3A02G019200	Chr3A	11758193	11762739	+	11760466	Chr3A	11477812	11482145	+	11479978	1.0	0.986	collinear
gene:TraesCS3A02G019300	Chr3A	11779750	11785529	-	11782639	Chr3A	11509009	11514788	-	11511898	0.999	0.994	collinear
gene:TraesCS3A02G019500	Chr3A	11810749	11813128	-	11811938	Chr3A	11531599	11534023	-	11532811	1.0	0.977	collinear
gene:TraesCS3A02G019600	Chr3A	11837633	11839438	-	11838535	Chr3A	11558477	11560287	-	11559382	0.995	0.983	collinear
gene:TraesCS3A02G019700	Chr3A	11872209	11873297	-	11872753	Chr3A	11589646	11590734	-	11590190	1.0	0.993	collinear
gene:TraesCS3A02G019800	Chr3A	11881450	11882907	-	11882178	Chr3A	11606846	11608294	-	11607570	0.992	0.989	collinear
gene:TraesCS3A02G019900	Chr3A	11891585	11895285	-	11893435	Chr3A	11617275	11620960	-	11619117	0.998	0.995	collinear
gene:TraesCS3A02G020000	Chr3A	11898434	11899168	+	11898801	Chr3A	11624480	11625214	+	11624847	1.0	0.998	collinear
gene:TraesCS3A02G020100	Chr3A	11903304	11904808	-	11904056	Chr3A	11629182	11630686	-	11629934	1.0	0.999	collinear
gene:TraesCS3A02G020200	Chr3A	11920649	11921725	+	11921187	Chr3A	11641480	11642559	+	11642019	1.0	0.983	collinear
gene:TraesCS3A02G020300	Chr3A	11938474	11942184	+	11940329	Chr3A	11654324	11658069	+	11656196	0.987	0.985	collinear
gene:TraesCS3A02G020400	Chr3A	11947227	11949045	-	11948136	Chr3A	11662462	11664280	-	11663371	1.0	1.0	collinear
gene:TraesCS3A02G020500	Chr3A	11957063	11959032	-	11958047	Chr3A	11672173	11674142	-	11673157	1.0	0.999	collinear
gene:TraesCS3A02G020600	Chr3A	12028877	12030656	-	12029766	Chr3A	11753889	11755668	-	11754778	1.0	0.998	collinear
gene:TraesCS3A02G020700	Chr3A	12038563	12040271	-	12039417	Chr3A	11763625	11765333	-	11764479	1.0	1.0	collinear
gene:TraesCS3A02G020800	Chr3A	12117137	12118207	-	12117672	Chr3A	11841838	11842908	-	11842373	1.0	1.0	collinear
gene:TraesCS3A02G020900	Chr3A	12167514	12168498	-	12168006	Chr3A	11913670	11914654	-	11914162	1.0	1.0	collinear
gene:TraesCS3A02G021000	Chr3A	12171526	12172455	+	12171990	Chr3A	11917763	11918692	+	11918227	1.0	1.0	collinear
gene:TraesCS3A02G021100	Chr3A	12173882	12175112	-	12174497	Chr3A	11920119	11921349	-	11920734	1.0	1.0	collinear
gene:TraesCS3A02G021200	Chr3A	12228188	12229240	-	12228714	Chr3A	11972771	11973823	-	11973297	1.0	1.0	collinear
gene:TraesCS3A02G021300	Chr3A	12232322	12242134	+	12237228	Chr3A	11977023	11986808	+	11981915	0.993	0.993	collinear
gene:TraesCS3A02G021400	Chr3A	12253328	12253806	+	12253567	Chr3A	11998002	11998480	+	11998241	1.0	1.0	collinear
gene:TraesCS3A02G021500	Chr3A	12318322	12323653	+	12320987	Chr3A	12064112	12069369	+	12066740	0.954	0.954	collinear
gene:TraesCS3A02G021600	Chr3A	12375906	12383433	+	12379669	Chr3A	12121162	12128689	+	12124925	1.0	1.0	collinear
gene:TraesCS3A02G021700	Chr3A	12410775	12412370	+	12411572	Chr3A	12156039	12157634	+	12156836	1.0	1.0	collinear
gene:TraesCS3A02G021800	Chr3A	12438509	12441455	+	12439982	Chr3A	12183849	12186795	+	12185322	1.0	1.0	collinear
gene:TraesCS3A02G021900	Chr3A	12479190	12482673	+	12480931	Chr3A	12224109	12227592	+	12225850	1.0	1.0	collinear
gene:TraesCS3A02G022000	Chr3A	12490916	12491386	-	12491151	Chr3A	12235835	12236305	-	12236070	1.0	1.0	collinear
gene:TraesCS3A02G022100	Chr3A	12494379	12495184	-	12494781	Chr3A	12239298	12240103	-	12239700	1.0	1.0	collinear
gene:TraesCS3A02G022200	Chr3A	12510680	12513278	+	12511979	Chr3A	12255275	12257873	+	12256574	1.0	1.0	collinear
gene:TraesCS3A02G022300	Chr3A	12729239	12731570	-	12730404	Chr3A	12471954	12474285	-	12473119	1.0	1.0	collinear
gene:TraesCS3A02G022400	Chr3A	12744053	12744913	-	12744483	Chr3A	12486444	12487304	-	12486874	1.0	1.0	collinear
gene:TraesCS3A02G022500	Chr3A	12776134	12784267	+	12780200	Chr3A	12518328	12526461	+	12522394	1.0	1.0	collinear
gene:TraesCS3A02G022600	Chr3A	12811788	12815514	-	12813651	Chr3A	12553960	12557686	-	12555823	1.0	1.0	collinear
gene:TraesCS3A02G022700	Chr3A	12835921	12841532	-	12838726	Chr3A	12578497	12583190	-	12580843	0.972	0.972	collinear
gene:TraesCS3A02G022800	Chr3A	12852725	12855820	-	12854272	Chr3A	12594384	12597479	-	12595931	1.0	0.999	collinear
gene:TraesCS3A02G022900	Chr3A	12860408	12865854	-	12863131	Chr3A	12602070	12607610	-	12604840	1.0	1.0	collinear
gene:TraesCS3A02G023000	Chr3A	12869262	12872545	-	12870903	Chr3A	12611019	12614302	-	12612660	1.0	1.0	collinear
gene:TraesCS3A02G023100	Chr3A	12957984	12961699	+	12959841	Chr3A	12700073	12703788	+	12701930	1.0	1.0	collinear
gene:TraesCS3A02G023200	Chr3A	12969505	12980909	+	12975207	Chr3A	12711450	12722854	+	12717152	1.0	1.0	collinear
gene:TraesCS3A02G023400	Chr3A	12996897	12999736	+	12998316	Chr3A	12739678	12742517	+	12741097	1.0	1.0	collinear
gene:TraesCS3A02G023500	Chr3A	13003662	13008026	+	13005844	Chr3A	12746443	12750443	+	12748443	1.0	0.998	collinear
gene:TraesCS3A02G023600	Chr3A	13023996	13031435	+	13027715	Chr3A	12766439	12773878	+	12770158	1.0	1.0	collinear
gene:TraesCS3A02G023700	Chr3A	13033410	13035200	-	13034305	Chr3A	12775853	12777643	-	12776748	1.0	1.0	collinear
gene:TraesCS3A02G023800	Chr3A	13035892	13044210	-	13040051	Chr3A	12778335	12786653	-	12782494	1.0	1.0	collinear
gene:TraesCS3A02G023900	Chr3A	13074933	13076090	+	13075511	Chr3A	12816771	12817928	+	12817349	1.0	1.0	collinear
