gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity	segment
gene:TraesCS2B02G010000	Chr2B	5608373	5612953	+	5610663	Chr2B	7188078	7192658	-	7190368	1.0	1.0	collinear
gene:TraesCS2B02G010100	Chr2B	5628214	5630093	+	5629153	Chr2B	7170911	7172790	-	7171850	1.0	1.0	collinear
gene:TraesCS2B02G010200	Chr2B	5660528	5667076	+	5663802	Chr2B	7133926	7140475	-	7137200	1.0	1.0	collinear
gene:TraesCS2B02G010300	Chr2B	5669062	5673071	-	5671066	Chr2B	7128108	7132117	+	7130112	1.0	1.0	collinear
gene:TraesCS2B02G010400	Chr2B	5677311	5682095	+	5679703	Chr2B	7119474	7124210	-	7121842	0.971	0.971	collinear
gene:TraesCS2B02G010500	Chr2B	5684671	5689444	-	5687057	Chr2B	7112247	7116897	+	7114572	1.0	1.0	collinear
gene:TraesCS2B02G010600	Chr2B	5716685	5718490	-	5717587	Chr2B	7083344	7085149	+	7084246	1.0	1.0	collinear
gene:TraesCS2B02G010700	Chr2B	5785090	5786189	-	5785639	Chr2B	7016338	7017437	+	7016887	1.0	1.0	collinear
gene:TraesCS2B02G010800	Chr2B	5796815	5806855	+	5801835	Chr2B	6995720	7005711	-	7000715	1.0	0.999	collinear
gene:TraesCS2B02G010900	Chr2B	5822073	5825317	+	5823695	Chr2B	6977373	6980617	-	6978995	1.0	1.0	collinear
gene:TraesCS2B02G011000	Chr2B	5828065	5828772	-	5828418	Chr2B	6973918	6974625	+	6974271	1.0	1.0	collinear
gene:TraesCS2B02G011100	Chr2B	5993745	5998277	+	5996011	Chr2B	6805608	6810124	-	6807866	0.949	0.949	collinear
gene:TraesCS2B02G011200	Chr2B	6004747	6006538	+	6005642	Chr2B	6797758	6799549	-	6798653	1.0	1.0	collinear
gene:TraesCS2B02G011300	Chr2B	6022757	6024383	+	6023570	Chr2B	6780768	6782394	-	6781581	1.0	0.995	collinear
gene:TraesCS2B02G011400	Chr2B	6035821	6039681	-	6037751	Chr2B	6765715	6769575	+	6767645	1.0	1.0	collinear
gene:TraesCS2B02G011500	Chr2B	6057152	6059667	-	6058409	Chr2B	6745743	6748258	+	6747000	1.0	1.0	collinear
gene:TraesCS2B02G011600	Chr2B	6069407	6074892	-	6072149	Chr2B	6730630	6736126	+	6733378	1.0	1.0	collinear
gene:TraesCS2B02G011700	Chr2B	6132796	6133192	+	6132994	Chr2B	6672787	6673183	-	6672985	1.0	1.0	collinear
gene:TraesCS2B02G011800	Chr2B	6136516	6139993	-	6138254	Chr2B	6665986	6669463	+	6667724	1.0	1.0	collinear
gene:TraesCS2B02G011900	Chr2B	6156177	6159857	-	6158017	Chr2B	6646277	6649957	+	6648117	1.0	1.0	collinear
gene:TraesCS2B02G012000	Chr2B	6178676	6180145	+	6179410	Chr2B	6626113	6627582	-	6626847	1.0	1.0	collinear
gene:TraesCS2B02G012100	Chr2B	6180152	6195824	-	6187988	Chr2B	6610740	6626106	+	6618423	1.0	1.0	collinear
gene:TraesCS2B02G012200	Chr2B	6199281	6204169	-	6201725	Chr2B	6602395	6607283	+	6604839	1.0	1.0	collinear
gene:TraesCS2B02G012300	Chr2B	6209914	6226572	-	6218243	Chr2B	6579928	6596588	+	6588258	1.0	1.0	collinear
gene:TraesCS2B02G012400	Chr2B	6253373	6253722	+	6253547	Chr2B	6552778	6553127	-	6552952	1.0	1.0	collinear
gene:TraesCS2B02G012500	Chr2B	6257247	6261132	+	6259189	Chr2B	6545163	6548932	-	6547047	0.936	0.936	collinear
gene:TraesCS2B02G012600	Chr2B	6262945	6266039	-	6264492	Chr2B	6540256	6543350	+	6541803	1.0	1.0	collinear
gene:TraesCS2B02G012700	Chr2B	6294900	6300109	-	6297504	Chr2B	6504803	6510012	+	6507407	1.0	1.0	collinear
gene:TraesCS2B02G012800	Chr2B	6307514	6309622	+	6308568	Chr2B	6495290	6497398	-	6496344	1.0	1.0	collinear
gene:TraesCS2B02G012900	Chr2B	6310652	6316308	-	6313480	Chr2B	6488604	6494260	+	6491432	1.0	1.0	collinear
gene:TraesCS2B02G013000	Chr2B	6336691	6341938	+	6339314	Chr2B	6463139	6468386	-	6465762	1.0	0.999	collinear
gene:TraesCS2B02G013100	Chr2B	6340410	6341900	-	6341155	Chr2B	6463177	6464667	+	6463922	1.0	1.0	collinear
gene:TraesCS2B02G013200	Chr2B	6376660	6383282	+	6379971	Chr2B	6401049	6407671	-	6404360	1.0	1.0	collinear
gene:TraesCS2B02G013300	Chr2B	6405829	6412688	+	6409258	Chr2B	6372120	6378978	-	6375549	1.0	0.999	collinear
gene:TraesCS2B02G013400	Chr2B	6426314	6426511	+	6426412	Chr2B	6358297	6358494	-	6358395	1.0	1.0	collinear
gene:TraesCS2B02G013500	Chr2B	6710935	6716133	+	6713534	Chr2B	6070320	6075518	-	6072919	1.0	1.0	collinear
gene:TraesCS2B02G013600	Chr2B	6718207	6720144	+	6719175	Chr2B	6066309	6068246	-	6067277	1.0	0.998	collinear
gene:TraesCS2B02G013700	Chr2B	6726663	6728487	-	6727575	Chr2B	6057965	6059789	+	6058877	1.0	1.0	collinear
gene:TraesCS2B02G013800	Chr2B	6730826	6732349	-	6731587	Chr2B	6054328	6055851	+	6055089	1.0	0.999	collinear
gene:TraesCS2B02G013900	Chr2B	6749404	6750887	+	6750145	Chr2B	5993210	5994693	-	5993951	1.0	0.999	collinear
gene:TraesCS2B02G014000	Chr2B	6777582	6779337	-	6778459	Chr2B	6007312	6009076	+	6008194	1.0	0.994	collinear
gene:TraesCS2B02G014100	Chr2B	6791731	6793249	+	6792490	Chr2B	6035736	6037254	-	6036495	1.0	1.0	collinear
gene:TraesCS2B02G014200	Chr2B	6825575	6827339	-	6826457	Chr2B	5959704	5961468	+	5960586	1.0	1.0	collinear
gene:TraesCS2B02G014400	Chr2B	6899988	6901390	-	6900689	Chr2B	5973129	5974531	+	5973830	1.0	0.999	collinear
gene:TraesCS2B02G014500	Chr2B	6913099	6914800	-	6913949	Chr2B	5881569	5883270	+	5882419	1.0	1.0	collinear
gene:TraesCS2B02G014600	Chr2B	6956303	6958822	-	6957562	Chr2B	5837517	5840036	+	5838776	1.0	1.0	collinear
gene:TraesCS2B02G014700	Chr2B	6985720	6987504	-	6986612	Chr2B	5809157	5810941	+	5810049	1.0	0.999	collinear
gene:TraesCS2B02G015000	Chr2B	7081061	7081943	-	7081502	Chr2B	5450731	5451614	-	5451172	1.0	0.992	collinear
gene:TraesCS2B02G015100	Chr2B	7108878	7109882	+	7109380	Chr2B	5440517	5441521	+	5441019	1.0	1.0	collinear
gene:TraesCS2B02G015200	Chr2B	7112372	7115821	-	7114096	Chr2B	5670940	5674409	-	5672674	1.0	0.991	collinear
gene:TraesCS2B02G015300	Chr2B	7146882	7149155	-	7148018	Chr2B	5471836	5474109	-	5472972	1.0	1.0	collinear
gene:TraesCS2B02G015400	Chr2B	7160657	7161649	+	7161153	Chr2B	5485607	5486599	+	5486103	1.0	1.0	collinear
gene:TraesCS2B02G024000	Chr2B	11176298	11184753	-	11180525	Chr2B	12282462	12290631	-	12286546	1.0	1.0	collinear
gene:TraesCS2B02G024100	Chr2B	11203512	11208017	-	11205764	Chr2B	12309346	12313522	-	12311434	0.998	0.998	collinear
gene:TraesCS2B02G024200	Chr2B	11224865	11226425	-	11225645	Chr2B	12340701	12342267	-	12341484	1.0	0.974	collinear
gene:TraesCS2B02G024300	Chr2B	11237102	11237875	+	11237488	Chr2B	12353145	12353918	+	12353531	1.0	0.997	collinear
gene:TraesCS2B02G024400	Chr2B	11286637	11294046	-	11290341	Chr2B	12402667	12409904	-	12406285	1.0	0.996	collinear
gene:TraesCS2B02G024500	Chr2B	11358443	11363727	-	11361085	Chr2B	12487842	12493429	-	12490635	1.0	0.999	collinear
gene:TraesCS2B02G024600	Chr2B	11389561	11391018	+	11390289	Chr2B	12516951	12518412	+	12517681	1.0	0.945	collinear
gene:TraesCS2B02G024700	Chr2B	11400642	11401547	+	11401094	Chr2B	12534064	12534968	+	12534516	1.0	0.992	collinear
gene:TraesCS2B02G025700	Chr2B	11836978	11837592	-	11837285	Chr2B	12826219	12826833	+	12826526	1.0	1.0	collinear
gene:TraesCS2B02G025800	Chr2B	11905703	11906917	-	11906310	Chr2B	12718729	12719943	+	12719336	1.0	0.993	collinear
gene:TraesCS2B02G025900	Chr2B	11908628	11909627	+	11909127	Chr2B	12716125	12717124	-	12716624	1.0	0.998	collinear
gene:TraesCS2B02G026100	Chr2B	12024654	12027137	-	12025895	Chr2B	13469987	13472466	-	13471226	1.0	0.997	collinear
gene:TraesCS2B02G026200	Chr2B	12075223	12077814	-	12076518	Chr2B	13499781	13502371	-	13501076	0.999	0.998	collinear
gene:TraesCS2B02G026700	Chr2B	12422314	12423795	+	12423054	Chr2B	13834293	13835774	+	13835033	1.0	0.996	collinear
gene:TraesCS2B02G026800	Chr2B	12841126	12850441	+	12845783	Chr2B	14149288	14158602	+	14153945	1.0	0.996	collinear
gene:TraesCS2B02G026900	Chr2B	12850472	12852775	+	12851623	Chr2B	14158633	14160936	+	14159784	1.0	0.995	collinear
gene:TraesCS2B02G027000	Chr2B	12875422	12881979	+	12878700	Chr2B	14183662	14190219	+	14186940	1.0	0.998	collinear
gene:TraesCS2B02G027100	Chr2B	12914399	12916167	+	12915283	Chr2B	14222106	14223874	+	14222990	1.0	0.987	collinear
gene:TraesCS2B02G027200	Chr2B	12929421	12943887	+	12936654	Chr2B	14237134	14251636	+	14244385	1.0	0.995	collinear
gene:TraesCS2B02G027400	Chr2B	12994493	12995967	-	12995230	Chr2B	14264234	14265706	-	14264970	0.998	0.959	collinear
gene:TraesCS2B02G027700	Chr2B	13057304	13058779	-	13058041	Chr2B	14285721	14287187	-	14286454	0.993	0.958	collinear
gene:TraesCS2B02G027800	Chr2B	13067051	13067773	-	13067412	Chr2B	14295041	14295763	-	14295402	1.0	0.984	collinear
gene:TraesCS2B02G028100	Chr2B	13181954	13186147	+	13184050	Chr2B	14404603	14408809	+	14406706	1.0	0.987	collinear
gene:TraesCS2B02G028200	Chr2B	13184327	13184629	+	13184478	Chr2B	14406989	14407291	+	14407140	1.0	0.993	collinear
gene:TraesCS2B02G028300	Chr2B	13203249	13204229	+	13203739	Chr2B	14426652	14427632	+	14427142	1.0	0.989	collinear
gene:TraesCS2B02G028400	Chr2B	13207541	13221003	+	13214272	Chr2B	14430957	14443415	+	14437186	1.0	0.985	collinear
gene:TraesCS2B02G028500	Chr2B	13237702	13238656	-	13238179	Chr2B	14483825	14484775	-	14484300	0.995	0.988	collinear
gene:TraesCS2B02G028600	Chr2B	13313662	13315104	-	13314383	Chr2B	14557638	14559082	-	14558360	1.0	0.99	collinear
gene:TraesCS2B02G029000	Chr2B	13389107	13391136	+	13390121	Chr2B	14371463	14373469	+	14372466	0.987	0.926	collinear
gene:TraesCS2B02G029100	Chr2B	13392097	13393566	+	13392831	Chr2B	14600070	14601539	+	14600804	1.0	0.995	collinear
gene:TraesCS2B02G029200	Chr2B	13402029	13403866	+	13402947	Chr2B	14629825	14631663	+	14630744	1.0	0.999	collinear
gene:TraesCS2B02G029300	Chr2B	13418381	13420723	-	13419552	Chr2B	14653329	14655662	-	14654495	0.996	0.996	collinear
gene:TraesCS2B02G029400	Chr2B	13479464	13480288	-	13479876	Chr2B	14713136	14713960	-	14713548	1.0	1.0	collinear
gene:TraesCS2B02G029500	Chr2B	13492578	13496150	-	13494364	Chr2B	14725480	14729031	-	14727255	0.991	0.991	collinear
gene:TraesCS2B02G029600	Chr2B	13497329	13498989	-	13498159	Chr2B	14730300	14731834	-	14731067	0.924	0.913	collinear
gene:TraesCS2B02G029700	Chr2B	13505999	13507861	-	13506930	Chr2B	14738846	14740708	-	14739777	1.0	0.999	collinear
gene:TraesCS2B02G029800	Chr2B	13716298	13717797	+	13717047	Chr2B	14923076	14924575	+	14923825	1.0	0.954	collinear
gene:TraesCS2B02G029900	Chr2B	13730862	13737387	+	13734124	Chr2B	14936991	14943078	+	14940034	1.0	0.997	collinear
gene:TraesCS2B02G030000	Chr2B	13739825	13741408	-	13740616	Chr2B	14945516	14947101	-	14946308	1.0	0.997	collinear
gene:TraesCS2B02G030200	Chr2B	13761206	13768959	+	13765082	Chr2B	14980086	14987816	+	14983951	0.995	0.99	collinear
gene:TraesCS2B02G030300	Chr2B	13771344	13787752	+	13779548	Chr2B	14990198	15006896	+	14998547	0.947	0.94	collinear
gene:TraesCS2B02G030400	Chr2B	13797664	13798422	+	13798043	Chr2B	15006903	15007661	+	15007282	1.0	0.99	collinear
gene:TraesCS2B02G030500	Chr2B	13810799	13814984	-	13812891	Chr2B	15029946	15034132	-	15032039	1.0	0.992	collinear
gene:TraesCS2B02G030600	Chr2B	13912945	13916230	-	13914587	Chr2B	15123334	15126619	-	15124976	1.0	0.999	collinear
gene:TraesCS2B02G030700	Chr2B	14045642	14051486	+	14048564	Chr2B	15253256	15259100	+	15256178	1.0	1.0	collinear
gene:TraesCS2B02G030800	Chr2B	14055477	14059744	-	14057610	Chr2B	15262948	15267215	-	15265081	1.0	1.0	collinear
gene:TraesCS2B02G030900	Chr2B	14211752	14214240	-	14212996	Chr2B	15421763	15424251	-	15423007	1.0	1.0	collinear
gene:TraesCS2B02G031000	Chr2B	14348751	14351556	-	14350153	Chr2B	15556785	15559590	-	15558187	1.0	0.999	collinear
gene:TraesCS2B02G031100	Chr2B	14404448	14407354	-	14405901	Chr2B	15612612	15615518	-	15614065	1.0	0.999	collinear
gene:TraesCS2B02G031200	Chr2B	14412112	14415154	+	14413633	Chr2B	15619771	15622813	+	15621292	1.0	1.0	collinear
gene:TraesCS2B02G031300	Chr2B	14433194	14434804	-	14433999	Chr2B	15640548	15642158	-	15641353	1.0	1.0	collinear
gene:TraesCS2B02G031400	Chr2B	14458761	14460643	-	14459702	Chr2B	15666135	15668017	-	15667076	1.0	0.999	collinear
gene:TraesCS2B02G031600	Chr2B	14617245	14619673	-	14618459	Chr2B	15823218	15825646	-	15824432	1.0	1.0	collinear
gene:TraesCS2B02G031700	Chr2B	14788702	14796017	+	14792359	Chr2B	15992986	15999696	+	15996341	1.0	0.999	collinear
gene:TraesCS2B02G031800	Chr2B	14833211	14836760	-	14834985	Chr2B	16036625	16040174	-	16038399	1.0	1.0	collinear
gene:TraesCS2B02G031900	Chr2B	14950636	14952585	-	14951610	Chr2B	16144563	16146512	-	16145537	1.0	1.0	collinear
gene:TraesCS2B02G032300	Chr2B	15461378	15464601	+	15462989	Chr2B	16431699	16434922	+	16433310	1.0	1.0	collinear
gene:TraesCS2B02G032400	Chr2B	15636853	15637470	-	15637161	Chr2B	16601575	16602192	-	16601883	1.0	1.0	collinear
gene:TraesCS2B02G032600	Chr2B	15743916	15747288	+	15745602	Chr2B	16703460	16706831	+	16705145	0.999	0.998	collinear
gene:TraesCS2B02G032700	Chr2B	15759982	15761772	+	15760877	Chr2B	16718619	16720409	+	16719514	1.0	0.996	collinear
gene:TraesCS2B02G032800	Chr2B	15788467	15789601	-	15789034	Chr2B	16745629	16746763	-	16746196	1.0	1.0	collinear
gene:TraesCS2B02G032900	Chr2B	15805716	15808778	+	15807247	Chr2B	16644563	16647625	+	16646094	1.0	0.993	collinear
gene:TraesCS2B02G033000	Chr2B	15880942	15883054	-	15881998	Chr2B	16948173	16950285	-	16949229	1.0	0.993	collinear
gene:TraesCS2B02G033200	Chr2B	15981246	15981632	-	15981439	Chr2B	16967950	16968336	-	16968143	1.0	1.0	collinear
gene:TraesCS2B02G033300	Chr2B	16038134	16040173	-	16039153	Chr2B	16990998	16993070	-	16992034	0.997	0.934	collinear
gene:TraesCS2B02G034100	Chr2B	16772255	16774178	-	16773216	Chr2B	17139104	17141087	-	17140095	0.997	0.946	collinear
gene:TraesCS2B02G034200	Chr2B	16813613	16816571	+	16815092	Chr2B	17177036	17180026	+	17178531	1.0	0.964	collinear
gene:TraesCS2B02G034300	Chr2B	16825671	16828473	+	16827072	Chr2B	17188591	17191405	+	17189998	1.0	0.998	collinear
gene:TraesCS2B02G034400	Chr2B	16828794	16829313	+	16829053	Chr2B	17191726	17192245	+	17191985	1.0	0.994	collinear
gene:TraesCS2B02G034900	Chr2B	16895564	16898338	-	16896951	Chr2B	17353936	17356730	-	17355333	1.0	0.982	collinear
gene:TraesCS2B02G035000	Chr2B	16905748	16907712	-	16906730	Chr2B	17313827	17315555	-	17314691	1.0	0.989	collinear
gene:TraesCS2B02G035100	Chr2B	16959060	16960707	-	16959883	Chr2B	17414358	17416005	-	17415181	1.0	0.986	collinear
gene:TraesCS2B02G035200	Chr2B	16968939	16970962	-	16969950	Chr2B	17679799	17682003	+	17680901	0.999	0.973	collinear
gene:TraesCS2B02G035300	Chr2B	16989140	16991577	+	16990358	Chr2B	17459349	17461780	+	17460564	0.997	0.99	collinear
gene:TraesCS2B02G035400	Chr2B	17023221	17026716	+	17024968	Chr2B	17493400	17496895	+	17495147	1.0	0.995	collinear
gene:TraesCS2B02G035500	Chr2B	17039816	17041737	+	17040776	Chr2B	17510169	17512089	+	17511129	0.999	0.996	collinear
gene:TraesCS2B02G035600	Chr2B	17110603	17112284	+	17111443	Chr2B	17580620	17582301	+	17581460	1.0	0.996	collinear
gene:TraesCS2B02G035700	Chr2B	17144067	17150444	+	17147255	Chr2B	17614204	17620575	+	17617389	0.996	0.981	collinear
gene:TraesCS2B02G035800	Chr2B	17153184	17161588	+	17157386	Chr2B	17624488	17631841	+	17628164	1.0	0.991	collinear
gene:TraesCS2B02G036100	Chr2B	17202140	17203059	+	17202599	Chr2B	17424518	17425370	-	17424944	1.0	0.981	collinear
gene:TraesCS2B02G036300	Chr2B	17342964	17346163	+	17344563	Chr2B	17748931	17752152	+	17750541	0.999	0.962	collinear
gene:TraesCS2B02G036400	Chr2B	17364216	17366945	-	17365580	Chr2B	17290161	17292831	+	17291496	0.999	0.969	collinear
gene:TraesCS2B02G037200	Chr2B	17459450	17461144	+	17460297	Chr2B	17638159	17639857	+	17639008	0.999	0.978	collinear
gene:TraesCS2B02G037400	Chr2B	17485487	17492034	-	17488760	Chr2B	17884990	17886979	-	17885984	1.0	0.987	collinear
gene:TraesCS2B02G037500	Chr2B	17495130	17498341	-	17496735	Chr2B	17890247	17893457	-	17891852	1.0	0.993	collinear
gene:TraesCS2B02G037600	Chr2B	17501598	17503262	-	17502430	Chr2B	17896567	17898231	-	17897399	1.0	0.996	collinear
