gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v2.1_tgt_chr	CS_v2.1_tgt_start	CS_v2.1_tgt_end	CS_v2.1_tgt_strand	CS_v2.1_tgt_midpoint	CS_v2.1_coverage	CS_v2.1_identity	segment
gene:TraesCS3A02G004600	Chr3A	3410856	3411551	+	3411203	Chr3A	3503928	3504623	+	3504275	1.0	1.0	collinear
gene:TraesCS3A02G004700	Chr3A	3423355	3423725	+	3423540	Chr3A	3516427	3516797	+	3516612	1.0	1.0	collinear
gene:TraesCS3A02G004800	Chr3A	3435237	3435607	+	3435422	Chr3A	3528309	3528679	+	3528494	1.0	1.0	collinear
gene:TraesCS3A02G004900	Chr3A	4462222	4462819	+	4462520	Chr3A	4550825	4551422	+	4551123	1.0	1.0	collinear
gene:TraesCS3A02G005000	Chr3A	4485518	4485888	+	4485703	Chr3A	4574121	4574491	+	4574306	1.0	1.0	collinear
gene:TraesCS3A02G005100	Chr3A	4491915	4492285	+	4492100	Chr3A	4580518	4580888	+	4580703	1.0	1.0	collinear
gene:TraesCS3A02G005200	Chr3A	5487681	5488369	+	5488025	Chr3A	5573411	5574099	+	5573755	1.0	1.0	collinear
gene:TraesCS3A02G005300	Chr3A	5991467	5993606	-	5992536	Chr3A	6071257	6073396	-	6072326	1.0	1.0	collinear
gene:TraesCS3A02G005400	Chr3A	6085069	6085439	+	6085254	Chr3A	6164579	6164949	+	6164764	1.0	1.0	collinear
gene:TraesCS3A02G005500	Chr3A	6891942	6899514	-	6895728	Chr3A	6965742	6973314	-	6969528	1.0	1.0	collinear
gene:TraesCS3A02G005600	Chr3A	7124999	7125736	-	7125367	Chr3A	7195252	7195989	-	7195620	1.0	1.0	collinear
gene:TraesCS3A02G005700	Chr3A	7130853	7131625	-	7131239	Chr3A	7201106	7201878	-	7201492	1.0	1.0	collinear
gene:TraesCS3A02G005800	Chr3A	7164556	7165185	+	7164870	Chr3A	7235692	7236321	+	7236006	1.0	1.0	collinear
gene:TraesCS3A02G005900	Chr3A	7200517	7201780	-	7201148	Chr3A	7271218	7272481	-	7271849	1.0	1.0	collinear
gene:TraesCS3A02G006000	Chr3A	7214595	7215368	-	7214981	Chr3A	7285296	7286069	-	7285682	1.0	1.0	collinear
gene:TraesCS3A02G006100	Chr3A	7254324	7260233	+	7257278	Chr3A	7323919	7329828	+	7326873	1.0	1.0	collinear
gene:TraesCS3A02G006300	Chr3A	7273333	7275112	-	7274222	Chr3A	7342556	7344335	-	7343445	1.0	1.0	collinear
gene:TraesCS3A02G006400	Chr3A	7278992	7280206	-	7279599	Chr3A	7348215	7349429	-	7348822	1.0	1.0	collinear
gene:TraesCS3A02G006600	Chr3A	7294362	7297912	+	7296137	Chr3A	7363585	7366969	+	7365277	1.0	1.0	collinear
gene:TraesCS3A02G006700	Chr3A	7311253	7315041	-	7313147	Chr3A	7380064	7383852	-	7381958	1.0	1.0	collinear
gene:TraesCS3A02G006900	Chr3A	7384784	7389062	-	7386923	Chr3A	7452849	7457127	-	7454988	1.0	1.0	collinear
gene:TraesCS3A02G007000	Chr3A	7432258	7432761	-	7432509	Chr3A	7500062	7500565	-	7500313	1.0	1.0	collinear
gene:TraesCS3A02G007100	Chr3A	7436857	7439060	-	7437958	Chr3A	7504661	7506864	-	7505762	1.0	1.0	collinear
gene:TraesCS3A02G007200	Chr3A	7469796	7474094	-	7471945	Chr3A	7536839	7541137	-	7538988	1.0	1.0	collinear
gene:TraesCS3A02G007300	Chr3A	7474899	7476900	-	7475899	Chr3A	7541942	7543943	-	7542942	1.0	1.0	collinear
gene:TraesCS3A02G007400	Chr3A	7497308	7500211	-	7498759	Chr3A	7564464	7567367	-	7565915	1.0	1.0	collinear
gene:TraesCS3A02G007500	Chr3A	7653355	7653726	+	7653540	Chr3A	7711376	7711747	+	7711561	1.0	1.0	collinear
gene:TraesCS3A02G007600	Chr3A	7655397	7656793	+	7656095	Chr3A	7713418	7714814	+	7714116	1.0	1.0	collinear
gene:TraesCS3A02G007700	Chr3A	7781523	7782418	+	7781970	Chr3A	7835763	7836658	+	7836210	1.0	1.0	collinear
gene:TraesCS3A02G007800	Chr3A	7788947	7791684	-	7790315	Chr3A	7843174	7845911	-	7844542	1.0	1.0	collinear
gene:TraesCS3A02G007900	Chr3A	7819924	7821515	+	7820719	Chr3A	7873298	7874889	+	7874093	1.0	1.0	collinear
gene:TraesCS3A02G008000	Chr3A	7918329	7929294	-	7923811	Chr3A	7971289	7981899	-	7976594	1.0	1.0	collinear
gene:TraesCS3A02G008100	Chr3A	7948592	7952410	+	7950501	Chr3A	8000243	8004061	+	8002152	1.0	0.998	collinear
gene:TraesCS3A02G008200	Chr3A	8032629	8040119	+	8036374	Chr3A	8083909	8091399	+	8087654	1.0	1.0	collinear
gene:TraesCS3A02G008300	Chr3A	8063647	8067002	+	8065324	Chr3A	8114927	8118282	+	8116604	1.0	1.0	collinear
gene:TraesCS3A02G008400	Chr3A	8149662	8150210	-	8149936	Chr3A	8203442	8203990	-	8203716	1.0	1.0	collinear
gene:TraesCS3A02G008600	Chr3A	8163475	8175486	-	8169480	Chr3A	8216747	8228758	-	8222752	1.0	1.0	collinear
gene:TraesCS3A02G008700	Chr3A	8211470	8212820	-	8212145	Chr3A	8264742	8266092	-	8265417	1.0	1.0	collinear
gene:TraesCS3A02G008800	Chr3A	8253788	8255463	+	8254625	Chr3A	8307059	8308734	+	8307896	1.0	1.0	collinear
gene:TraesCS3A02G008900	Chr3A	8258758	8260510	+	8259634	Chr3A	8312029	8313781	+	8312905	1.0	1.0	collinear
gene:TraesCS3A02G009000	Chr3A	8294411	8296275	+	8295343	Chr3A	8346895	8348759	+	8347827	1.0	1.0	collinear
gene:TraesCS3A02G009100	Chr3A	8315685	8317371	-	8316528	Chr3A	8367335	8369021	-	8368178	1.0	1.0	collinear
gene:TraesCS3A02G009200	Chr3A	8323975	8330044	-	8327009	Chr3A	8375625	8381694	-	8378659	1.0	1.0	collinear
gene:TraesCS3A02G009300	Chr3A	8549930	8550907	+	8550418	Chr3A	8630226	8631203	+	8630714	1.0	1.0	collinear
gene:TraesCS3A02G009400	Chr3A	8587928	8594001	+	8590964	Chr3A	8667965	8674038	+	8671001	1.0	1.0	collinear
gene:TraesCS3A02G009500	Chr3A	8595848	8596544	+	8596196	Chr3A	8675885	8676581	+	8676233	1.0	1.0	collinear
gene:TraesCS3A02G009600	Chr3A	8682322	8687101	+	8684711	Chr3A	8761108	8765593	+	8763350	1.0	1.0	collinear
gene:TraesCS3A02G009700	Chr3A	8737546	8739225	-	8738385	Chr3A	8815764	8817443	-	8816603	1.0	1.0	collinear
gene:TraesCS3A02G009800	Chr3A	8794573	8800596	-	8797584	Chr3A	8871318	8877341	-	8874329	1.0	1.0	collinear
gene:TraesCS3A02G009900	Chr3A	8837590	8840754	+	8839172	Chr3A	8913508	8916672	+	8915090	1.0	1.0	collinear
gene:TraesCS3A02G010000	Chr3A	8861309	8865850	+	8863579	Chr3A	8936932	8941473	+	8939202	1.0	1.0	collinear
gene:TraesCS3A02G010100	Chr3A	8866086	8869744	-	8867915	Chr3A	8941709	8945367	-	8943538	1.0	1.0	collinear
gene:TraesCS3A02G010200	Chr3A	8902920	8903444	-	8903182	Chr3A	8978050	8978574	-	8978312	1.0	1.0	collinear
gene:TraesCS3A02G010300	Chr3A	8907860	8910450	-	8909155	Chr3A	8985209	8987799	-	8986504	1.0	1.0	collinear
gene:TraesCS3A02G010400	Chr3A	8934439	8939582	+	8937010	Chr3A	9011498	9016641	+	9014069	1.0	1.0	collinear
gene:TraesCS3A02G010500	Chr3A	8991462	8991864	+	8991663	Chr3A	9068031	9068433	+	9068232	1.0	1.0	collinear
gene:TraesCS3A02G010600	Chr3A	9007482	9008294	+	9007888	Chr3A	9084051	9084863	+	9084457	1.0	1.0	collinear
gene:TraesCS3A02G010700	Chr3A	9045707	9046277	+	9045992	Chr3A	9122196	9122766	+	9122481	1.0	1.0	collinear
gene:TraesCS3A02G010800	Chr3A	9050924	9051460	+	9051192	Chr3A	9127412	9127948	+	9127680	1.0	1.0	collinear
gene:TraesCS3A02G010900	Chr3A	9064431	9066825	-	9065628	Chr3A	9140921	9143315	-	9142118	1.0	1.0	collinear
gene:TraesCS3A02G011000	Chr3A	9073442	9073776	+	9073609	Chr3A	9149932	9150266	+	9150099	1.0	1.0	collinear
gene:TraesCS3A02G011100	Chr3A	9110227	9112399	+	9111313	Chr3A	9185907	9188079	+	9186993	1.0	1.0	collinear
gene:TraesCS3A02G011200	Chr3A	9186003	9186618	+	9186310	Chr3A	9261431	9262046	+	9261738	1.0	1.0	collinear
gene:TraesCS3A02G011300	Chr3A	9191637	9192498	+	9192067	Chr3A	9267065	9267926	+	9267495	1.0	1.0	collinear
gene:TraesCS3A02G011400	Chr3A	9210008	9210976	+	9210492	Chr3A	9285037	9286005	+	9285521	1.0	1.0	collinear
gene:TraesCS3A02G011500	Chr3A	9280237	9281151	-	9280694	Chr3A	9353587	9354501	-	9354044	1.0	1.0	collinear
gene:TraesCS3A02G011600	Chr3A	9285750	9286332	+	9286041	Chr3A	9359102	9359684	+	9359393	1.0	1.0	collinear
gene:TraesCS3A02G011800	Chr3A	9444895	9445740	+	9445317	Chr3A	9517378	9518223	+	9517800	1.0	1.0	collinear
gene:TraesCS3A02G011900	Chr3A	9473058	9473828	+	9473443	Chr3A	9545280	9546050	+	9545665	1.0	1.0	collinear
gene:TraesCS3A02G012000	Chr3A	9480858	9481594	+	9481226	Chr3A	9552904	9553640	+	9553272	1.0	1.0	collinear
gene:TraesCS3A02G012200	Chr3A	9521428	9523717	+	9522572	Chr3A	9592895	9595184	+	9594039	1.0	1.0	collinear
gene:TraesCS3A02G012300	Chr3A	9546292	9550495	-	9548393	Chr3A	9618194	9622397	-	9620295	1.0	1.0	collinear
gene:TraesCS3A02G012400	Chr3A	9555972	9556955	+	9556463	Chr3A	9627814	9628797	+	9628305	1.0	1.0	collinear
gene:TraesCS3A02G012500	Chr3A	9571506	9572518	-	9572012	Chr3A	9642965	9643977	-	9643471	1.0	1.0	collinear
gene:TraesCS3A02G012600	Chr3A	9573207	9574175	+	9573691	Chr3A	9644666	9645634	+	9645150	1.0	1.0	collinear
gene:TraesCS3A02G012700	Chr3A	9581939	9598586	-	9590262	Chr3A	9653139	9669786	-	9661462	1.0	1.0	collinear
gene:TraesCS3A02G012800	Chr3A	9604640	9606826	-	9605733	Chr3A	9675840	9678026	-	9676933	1.0	0.999	collinear
gene:TraesCS3A02G012900	Chr3A	9610472	9613044	-	9611758	Chr3A	9681672	9684244	-	9682958	1.0	1.0	collinear
gene:TraesCS3A02G013000	Chr3A	9609856	9615735	+	9612795	Chr3A	9681056	9686935	+	9683995	1.0	1.0	collinear
gene:TraesCS3A02G013100	Chr3A	9627936	9631402	+	9629669	Chr3A	9698618	9702084	+	9700351	1.0	1.0	collinear
gene:TraesCS3A02G013200	Chr3A	9730086	9746758	-	9738422	Chr3A	9799271	9815425	-	9807348	1.0	1.0	collinear
gene:TraesCS3A02G013300	Chr3A	9770501	9773686	-	9772093	Chr3A	9838666	9841851	-	9840258	1.0	1.0	collinear
gene:TraesCS3A02G013400	Chr3A	9777592	9783864	-	9780728	Chr3A	9845757	9852029	-	9848893	1.0	1.0	collinear
gene:TraesCS3A02G013500	Chr3A	9780929	9783071	+	9782000	Chr3A	9849094	9851236	+	9850165	1.0	1.0	collinear
gene:TraesCS3A02G013600	Chr3A	9810278	9814698	-	9812488	Chr3A	9878532	9882948	-	9880740	1.0	1.0	collinear
gene:TraesCS3A02G013700	Chr3A	9843405	9846523	-	9844964	Chr3A	9911389	9914507	-	9912948	1.0	1.0	collinear
gene:TraesCS3A02G013800	Chr3A	9852585	9855941	+	9854263	Chr3A	9920569	9923925	+	9922247	1.0	1.0	collinear
gene:TraesCS3A02G013900	Chr3A	9888295	9889938	+	9889116	Chr3A	9955886	9957529	+	9956707	1.0	1.0	collinear
gene:TraesCS3A02G014000	Chr3A	9931631	9932688	+	9932159	Chr3A	9998888	9999945	+	9999416	1.0	1.0	collinear
gene:TraesCS3A02G014100	Chr3A	9932943	9934366	+	9933654	Chr3A	10000200	10001623	+	10000911	1.0	1.0	collinear
gene:TraesCS3A02G014200	Chr3A	9950897	9951898	+	9951397	Chr3A	10018154	10019155	+	10018654	1.0	1.0	collinear
gene:TraesCS3A02G014300	Chr3A	9953086	9953634	+	9953360	Chr3A	10020343	10020891	+	10020617	1.0	0.997	collinear
gene:TraesCS3A02G014400	Chr3A	9964436	9965266	+	9964851	Chr3A	10031730	10032560	+	10032145	1.0	1.0	collinear
gene:TraesCS3A02G014500	Chr3A	9988218	9998164	-	9993191	Chr3A	10055001	10064947	-	10059974	1.0	1.0	collinear
gene:TraesCS3A02G014600	Chr3A	10143011	10149075	+	10146043	Chr3A	10209232	10215296	+	10212264	1.0	1.0	collinear
gene:TraesCS3A02G014700	Chr3A	10153824	10154825	+	10154324	Chr3A	10220045	10221046	+	10220545	1.0	1.0	collinear
gene:TraesCS3A02G014800	Chr3A	10166126	10168849	+	10167487	Chr3A	10232174	10234897	+	10233535	1.0	1.0	collinear
gene:TraesCS3A02G014900	Chr3A	10213214	10218015	+	10215614	Chr3A	10278955	10283756	+	10281355	1.0	1.0	collinear
gene:TraesCS3A02G015000	Chr3A	10239375	10240401	+	10239888	Chr3A	10304911	10305937	+	10305424	1.0	1.0	collinear
gene:TraesCS3A02G015100	Chr3A	10244883	10246304	+	10245593	Chr3A	10310419	10311840	+	10311129	1.0	1.0	collinear
gene:TraesCS3A02G015200	Chr3A	10259798	10264064	-	10261931	Chr3A	10324991	10329257	-	10327124	1.0	1.0	collinear
gene:TraesCS3A02G015300	Chr3A	10271215	10272240	+	10271727	Chr3A	10336408	10337433	+	10336920	1.0	1.0	collinear
gene:TraesCS3A02G015400	Chr3A	10290684	10292582	+	10291633	Chr3A	10373744	10375642	+	10374693	1.0	1.0	collinear
gene:TraesCS3A02G015500	Chr3A	10300292	10309206	-	10304749	Chr3A	10457537	10466440	-	10461988	0.997	0.997	collinear
gene:TraesCS3A02G015600	Chr3A	10340218	10351347	+	10345782	Chr3A	10497436	10508467	+	10502951	1.0	1.0	collinear
gene:TraesCS3A02G015700	Chr3A	10360975	10362132	+	10361553	Chr3A	10518095	10519252	+	10518673	1.0	1.0	collinear
gene:TraesCS3A02G015800	Chr3A	10440305	10441474	-	10440889	Chr3A	10596607	10597776	-	10597191	1.0	1.0	collinear
gene:TraesCS3A02G015900	Chr3A	10447084	10448400	+	10447742	Chr3A	10603343	10604659	+	10604001	1.0	1.0	collinear
gene:TraesCS3A02G016000	Chr3A	10473508	10474680	-	10474094	Chr3A	10629481	10630653	-	10630067	1.0	1.0	collinear
gene:TraesCS3A02G016100	Chr3A	10496916	10497287	-	10497101	Chr3A	10652173	10652544	-	10652358	1.0	1.0	collinear
gene:TraesCS3A02G016200	Chr3A	10499344	10501395	+	10500369	Chr3A	10654600	10656651	+	10655625	1.0	0.999	collinear
gene:TraesCS3A02G016300	Chr3A	10530115	10532034	-	10531074	Chr3A	10684706	10686625	-	10685665	1.0	1.0	collinear
gene:TraesCS3A02G016400	Chr3A	10584044	10592985	+	10588514	Chr3A	10737911	10746852	+	10742381	1.0	1.0	collinear
gene:TraesCS3A02G016500	Chr3A	10619397	10620493	+	10619945	Chr3A	10773050	10774146	+	10773598	1.0	1.0	collinear
gene:TraesCS3A02G016600	Chr3A	10823802	10826285	-	10825043	Chr3A	10974759	10977242	-	10976000	1.0	1.0	collinear
gene:TraesCS3A02G016700	Chr3A	10827255	10830719	+	10828987	Chr3A	10978218	10981695	+	10979956	1.0	0.999	collinear
gene:TraesCS3A02G016800	Chr3A	10881920	10885625	-	10883772	Chr3A	11032664	11036369	-	11034516	1.0	1.0	collinear
gene:TraesCS3A02G017000	Chr3A	10940476	10941741	+	10941108	Chr3A	11090788	11092053	+	11091420	1.0	0.989	collinear
gene:TraesCS3A02G017100	Chr3A	10951424	10955803	-	10953613	Chr3A	11101739	11106118	-	11103928	1.0	0.999	collinear
gene:TraesCS3A02G017200	Chr3A	10954643	10957531	+	10956087	Chr3A	11104958	11107846	+	11106402	1.0	1.0	collinear
gene:TraesCS3A02G017300	Chr3A	10961756	10962370	+	10962063	Chr3A	11112071	11112685	+	11112378	1.0	1.0	collinear
gene:TraesCS3A02G017400	Chr3A	11023281	11028199	-	11025740	Chr3A	11173580	11178498	-	11176039	1.0	1.0	collinear
gene:TraesCS3A02G017500	Chr3A	11076806	11080455	-	11078630	Chr3A	11226340	11229989	-	11228164	1.0	1.0	collinear
gene:TraesCS3A02G017600	Chr3A	11127030	11128034	+	11127532	Chr3A	11324351	11325355	+	11324853	1.0	1.0	collinear
gene:TraesCS3A02G017700	Chr3A	11135681	11143682	+	11139681	Chr3A	11275916	11285696	+	11280806	1.0	1.0	collinear
gene:TraesCS3A02G017800	Chr3A	11349711	11351867	+	11350789	Chr3A	11529909	11532065	+	11530987	1.0	1.0	collinear
gene:TraesCS3A02G017900	Chr3A	11378352	11381007	-	11379679	Chr3A	11558550	11561205	-	11559877	1.0	1.0	collinear
gene:TraesCS3A02G018000	Chr3A	11396718	11398040	+	11397379	Chr3A	11576916	11578238	+	11577577	1.0	1.0	collinear
gene:TraesCS3A02G018100	Chr3A	11408729	11415989	-	11412359	Chr3A	11588927	11596187	-	11592557	1.0	1.0	collinear
gene:TraesCS3A02G018200	Chr3A	11412724	11415681	+	11414202	Chr3A	11592922	11595879	+	11594400	1.0	1.0	collinear
gene:TraesCS3A02G018300	Chr3A	11457283	11459162	-	11458222	Chr3A	11637047	11638926	-	11637986	1.0	1.0	collinear
gene:TraesCS3A02G018500	Chr3A	11471664	11472966	+	11472315	Chr3A	11651428	11652730	+	11652079	1.0	1.0	collinear
gene:TraesCS3A02G018600	Chr3A	11528190	11530627	+	11529408	Chr3A	11707954	11709442	+	11708698	0.901	0.901	collinear
gene:TraesCS3A02G018700	Chr3A	11597809	11598030	-	11597919	Chr3A	11776224	11776445	-	11776334	1.0	1.0	collinear
gene:TraesCS3A02G018800	Chr3A	11603419	11604084	+	11603751	Chr3A	11781834	11782499	+	11782166	1.0	1.0	collinear
gene:TraesCS3A02G018900	Chr3A	11604697	11604918	-	11604807	Chr3A	11783112	11783333	-	11783222	1.0	1.0	collinear
gene:TraesCS3A02G019000	Chr3A	11675040	11677457	-	11676248	Chr3A	11852630	11855047	-	11853838	1.0	1.0	collinear
gene:TraesCS3A02G019100	Chr3A	11703809	11704903	-	11704356	Chr3A	11878773	11879867	-	11879320	1.0	1.0	collinear
gene:TraesCS3A02G019200	Chr3A	11758193	11762739	+	11760466	Chr3A	11932308	11936854	+	11934581	1.0	1.0	collinear
gene:TraesCS3A02G019300	Chr3A	11779750	11785529	-	11782639	Chr3A	11953618	11959397	-	11956507	1.0	1.0	collinear
gene:TraesCS3A02G019400	Chr3A	11800250	11808293	-	11804271	Chr3A	11974118	11982000	-	11978059	1.0	1.0	collinear
gene:TraesCS3A02G019500	Chr3A	11810749	11813128	-	11811938	Chr3A	11984456	11986835	-	11985645	1.0	1.0	collinear
gene:TraesCS3A02G019600	Chr3A	11837633	11839438	-	11838535	Chr3A	12010768	12012573	-	12011670	1.0	1.0	collinear
gene:TraesCS3A02G019700	Chr3A	11872209	11873297	-	11872753	Chr3A	12045365	12046453	-	12045909	1.0	1.0	collinear
gene:TraesCS3A02G019800	Chr3A	11881450	11882907	-	11882178	Chr3A	12054644	12056101	-	12055372	1.0	1.0	collinear
gene:TraesCS3A02G019900	Chr3A	11891585	11895285	-	11893435	Chr3A	12064500	12068200	-	12066350	1.0	1.0	collinear
gene:TraesCS3A02G020000	Chr3A	11898434	11899168	+	11898801	Chr3A	12071349	12072083	+	12071716	1.0	1.0	collinear
gene:TraesCS3A02G020100	Chr3A	11903304	11904808	-	11904056	Chr3A	12075943	12077447	-	12076695	1.0	1.0	collinear
gene:TraesCS3A02G020200	Chr3A	11920649	11921725	+	11921187	Chr3A	12093260	12094336	+	12093798	1.0	1.0	collinear
gene:TraesCS3A02G020300	Chr3A	11938474	11942184	+	11940329	Chr3A	12110477	12114187	+	12112332	1.0	1.0	collinear
gene:TraesCS3A02G020400	Chr3A	11947227	11949045	-	11948136	Chr3A	12118672	12120490	-	12119581	1.0	1.0	collinear
gene:TraesCS3A02G020500	Chr3A	11957063	11959032	-	11958047	Chr3A	12128508	12130477	-	12129492	1.0	1.0	collinear
gene:TraesCS3A02G020600	Chr3A	12028877	12030656	-	12029766	Chr3A	12200162	12201941	-	12201051	1.0	1.0	collinear
gene:TraesCS3A02G020700	Chr3A	12038563	12040271	-	12039417	Chr3A	12209794	12211502	-	12210648	1.0	1.0	collinear
gene:TraesCS3A02G020800	Chr3A	12117137	12118207	-	12117672	Chr3A	12287908	12288978	-	12288443	1.0	1.0	collinear
gene:TraesCS3A02G020900	Chr3A	12167514	12168498	-	12168006	Chr3A	12337953	12338937	-	12338445	1.0	1.0	collinear
gene:TraesCS3A02G021000	Chr3A	12171526	12172455	+	12171990	Chr3A	12356143	12357072	+	12356607	1.0	1.0	collinear
gene:TraesCS3A02G021100	Chr3A	12173882	12175112	-	12174497	Chr3A	12358498	12359728	-	12359113	1.0	1.0	collinear
gene:TraesCS3A02G021200	Chr3A	12228188	12229240	-	12228714	Chr3A	12411156	12412208	-	12411682	1.0	1.0	collinear
gene:TraesCS3A02G021300	Chr3A	12232322	12242134	+	12237228	Chr3A	12415290	12425054	+	12420172	1.0	0.999	collinear
gene:TraesCS3A02G021400	Chr3A	12253328	12253806	+	12253567	Chr3A	12436248	12436726	+	12436487	1.0	1.0	collinear
gene:TraesCS3A02G021500	Chr3A	12318322	12323653	+	12320987	Chr3A	12499756	12505087	+	12502421	1.0	1.0	collinear
gene:TraesCS3A02G021600	Chr3A	12375906	12383433	+	12379669	Chr3A	12557004	12564531	+	12560767	1.0	1.0	collinear
gene:TraesCS3A02G021700	Chr3A	12410775	12412370	+	12411572	Chr3A	12591873	12593468	+	12592670	1.0	1.0	collinear
gene:TraesCS3A02G021800	Chr3A	12438509	12441455	+	12439982	Chr3A	12619607	12622553	+	12621080	1.0	1.0	collinear
gene:TraesCS3A02G021900	Chr3A	12479190	12482673	+	12480931	Chr3A	12659773	12663256	+	12661514	1.0	1.0	collinear
gene:TraesCS3A02G022000	Chr3A	12490916	12491386	-	12491151	Chr3A	12671499	12671969	-	12671734	1.0	1.0	collinear
gene:TraesCS3A02G022100	Chr3A	12494379	12495184	-	12494781	Chr3A	12674962	12675767	-	12675364	1.0	1.0	collinear
