gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v2.1_tgt_chr	CS_v2.1_tgt_start	CS_v2.1_tgt_end	CS_v2.1_tgt_strand	CS_v2.1_tgt_midpoint	CS_v2.1_coverage	CS_v2.1_identity	segment
gene:TraesCS3B02G016600	Chr3B	6945399	6945875	+	6945637	Chr3B	12608171	12608647	-	12608409	1.0	1.0	collinear
gene:TraesCS3B02G016700	Chr3B	6951445	6952122	+	6951783	Chr3B	12601924	12602601	-	12602262	1.0	1.0	collinear
gene:TraesCS3B02G016800	Chr3B	6956995	6958436	+	6957715	Chr3B	12595610	12597051	-	12596330	1.0	1.0	collinear
gene:TraesCS3B02G016900	Chr3B	6961765	6963273	-	6962519	Chr3B	12590773	12592281	+	12591527	1.0	1.0	collinear
gene:TraesCS3B02G017000	Chr3B	6966996	6968352	+	6967674	Chr3B	12585694	12587050	-	12586372	1.0	1.0	collinear
gene:TraesCS3B02G017100	Chr3B	7063270	7069210	-	7066240	Chr3B	12485475	12491384	+	12488429	1.0	1.0	collinear
gene:TraesCS3B02G017200	Chr3B	7073390	7077378	+	7075384	Chr3B	12477307	12481295	-	12479301	1.0	1.0	collinear
gene:TraesCS3B02G017300	Chr3B	7181115	7184815	+	7182965	Chr3B	12371609	12375309	-	12373459	1.0	1.0	collinear
gene:TraesCS3B02G017400	Chr3B	7186251	7187167	-	7186709	Chr3B	12369257	12370173	+	12369715	1.0	1.0	collinear
gene:TraesCS3B02G017500	Chr3B	7187456	7191390	-	7189423	Chr3B	12365034	12368968	+	12367001	1.0	1.0	collinear
gene:TraesCS3B02G017700	Chr3B	7333726	7334256	+	7333991	Chr3B	12225935	12226465	-	12226200	1.0	1.0	collinear
gene:TraesCS3B02G017800	Chr3B	7371289	7375600	+	7373444	Chr3B	12185415	12189726	-	12187570	1.0	1.0	collinear
gene:TraesCS3B02G017900	Chr3B	7375918	7376883	-	7376400	Chr3B	12184132	12185097	+	12184614	1.0	1.0	collinear
gene:TraesCS3B02G018000	Chr3B	7382432	7384642	-	7383537	Chr3B	12176373	12178583	+	12177478	1.0	1.0	collinear
gene:TraesCS3B02G018100	Chr3B	7481916	7490063	-	7485989	Chr3B	12071707	12079854	+	12075780	1.0	1.0	collinear
gene:TraesCS3B02G018200	Chr3B	7594451	7597855	-	7596153	Chr3B	11964764	11968168	+	11966466	1.0	1.0	collinear
gene:TraesCS3B02G018300	Chr3B	7598907	7600882	+	7599894	Chr3B	11961737	11963712	-	11962724	1.0	1.0	collinear
gene:TraesCS3B02G018400	Chr3B	7603365	7606088	+	7604726	Chr3B	11956531	11959254	-	11957892	1.0	1.0	collinear
gene:TraesCS3B02G018500	Chr3B	7607769	7611311	+	7609540	Chr3B	11951308	11954850	-	11953079	1.0	1.0	collinear
gene:TraesCS3B02G018600	Chr3B	7611649	7614877	-	7613263	Chr3B	11947904	11950970	+	11949437	1.0	1.0	collinear
gene:TraesCS3B02G018700	Chr3B	8004562	8004912	-	8004737	Chr3B	13120457	13120807	-	13120632	1.0	1.0	collinear
gene:TraesCS3B02G018800	Chr3B	8024553	8030703	+	8027628	Chr3B	13140448	13146598	+	13143523	1.0	1.0	collinear
gene:TraesCS3B02G018900	Chr3B	8034719	8036058	+	8035388	Chr3B	13150614	13151953	+	13151283	1.0	1.0	collinear
gene:TraesCS3B02G019000	Chr3B	8039955	8043362	+	8041658	Chr3B	13155850	13159257	+	13157553	1.0	1.0	collinear
gene:TraesCS3B02G019100	Chr3B	8073091	8075186	+	8074138	Chr3B	13188801	13190896	+	13189848	1.0	1.0	collinear
gene:TraesCS3B02G019200	Chr3B	8129928	8133466	+	8131697	Chr3B	13244270	13247808	+	13246039	1.0	1.0	collinear
gene:TraesCS3B02G019300	Chr3B	8133504	8137586	-	8135545	Chr3B	13247846	13251928	-	13249887	1.0	1.0	collinear
gene:TraesCS3B02G019400	Chr3B	8153373	8154210	-	8153791	Chr3B	13267715	13268552	-	13268133	1.0	1.0	collinear
gene:TraesCS3B02G019500	Chr3B	8339237	8346552	+	8342894	Chr3B	13452540	13459855	+	13456197	1.0	1.0	collinear
gene:TraesCS3B02G019600	Chr3B	8490844	8495554	+	8493199	Chr3B	13602908	13607618	+	13605263	1.0	1.0	collinear
gene:TraesCS3B02G019700	Chr3B	8505520	8506448	+	8505984	Chr3B	13617584	13618512	+	13618048	1.0	1.0	collinear
gene:TraesCS3B02G019800	Chr3B	8512071	8513081	+	8512576	Chr3B	13624135	13625145	+	13624640	1.0	1.0	collinear
gene:TraesCS3B02G019900	Chr3B	8526623	8529426	+	8528024	Chr3B	13638687	13641490	+	13640088	1.0	1.0	collinear
gene:TraesCS3B02G020000	Chr3B	8539220	8542107	-	8540663	Chr3B	13651284	13654171	-	13652727	1.0	1.0	collinear
gene:TraesCS3B02G020100	Chr3B	8633795	8635033	-	8634414	Chr3B	13743583	13744821	-	13744202	1.0	1.0	collinear
gene:TraesCS3B02G020200	Chr3B	8643329	8646420	-	8644874	Chr3B	13753742	13756833	-	13755287	1.0	1.0	collinear
gene:TraesCS3B02G020300	Chr3B	8684815	8687011	-	8685913	Chr3B	13794541	13796737	-	13795639	1.0	1.0	collinear
gene:TraesCS3B02G020400	Chr3B	8733389	8737836	+	8735612	Chr3B	13842867	13847314	+	13845090	1.0	1.0	collinear
gene:TraesCS3B02G020500	Chr3B	8781155	8782591	+	8781873	Chr3B	13889123	13890558	+	13889840	0.999	0.999	collinear
gene:TraesCS3B02G020600	Chr3B	8786051	8786864	+	8786457	Chr3B	13894018	13894831	+	13894424	1.0	1.0	collinear
gene:TraesCS3B02G020700	Chr3B	8792815	8794132	+	8793473	Chr3B	13900782	13902099	+	13901440	1.0	1.0	collinear
gene:TraesCS3B02G020800	Chr3B	8797025	8800390	+	8798707	Chr3B	13904992	13908357	+	13906674	1.0	1.0	collinear
gene:TraesCS3B02G020900	Chr3B	8800886	8801737	-	8801311	Chr3B	13908853	13909704	-	13909278	1.0	0.998	collinear
gene:TraesCS3B02G021000	Chr3B	8804356	8812022	+	8808189	Chr3B	13912323	13919989	+	13916156	1.0	1.0	collinear
gene:TraesCS3B02G021100	Chr3B	8812942	8814417	+	8813679	Chr3B	13920909	13922384	+	13921646	1.0	1.0	collinear
gene:TraesCS3B02G021200	Chr3B	8816276	8826946	-	8821611	Chr3B	13924243	13934714	-	13929478	1.0	1.0	collinear
gene:TraesCS3B02G021300	Chr3B	8846692	8860125	-	8853408	Chr3B	13954460	13967646	-	13961053	1.0	1.0	collinear
gene:TraesCS3B02G021400	Chr3B	9090142	9094049	+	9092095	Chr3B	14197012	14200919	+	14198965	1.0	1.0	collinear
gene:TraesCS3B02G021500	Chr3B	9097656	9099110	-	9098383	Chr3B	14204526	14205980	-	14205253	1.0	1.0	collinear
gene:TraesCS3B02G021600	Chr3B	9165564	9177438	-	9171501	Chr3B	14272431	14284305	-	14278368	1.0	1.0	collinear
gene:TraesCS3B02G021700	Chr3B	9187694	9191071	-	9189382	Chr3B	14294561	14297938	-	14296249	1.0	1.0	collinear
gene:TraesCS3B02G021800	Chr3B	9349697	9350059	-	9349878	Chr3B	14456299	14456661	-	14456480	1.0	1.0	collinear
gene:TraesCS3B02G021900	Chr3B	9396614	9400783	+	9398698	Chr3B	14518868	14523037	+	14520952	1.0	1.0	collinear
gene:TraesCS3B02G022000	Chr3B	9404342	9408751	+	9406546	Chr3B	14526596	14531005	+	14528800	1.0	1.0	collinear
gene:TraesCS3B02G022100	Chr3B	9417779	9420607	-	9419193	Chr3B	14539683	14542511	-	14541097	1.0	1.0	collinear
gene:TraesCS3B02G022200	Chr3B	9427199	9427495	-	9427347	Chr3B	14549103	14549399	-	14549251	1.0	1.0	collinear
gene:TraesCS3B02G022300	Chr3B	9439165	9442301	+	9440733	Chr3B	14560796	14563932	+	14562364	1.0	1.0	collinear
gene:TraesCS3B02G022400	Chr3B	9568439	9573009	-	9570724	Chr3B	14690068	14694638	-	14692353	1.0	1.0	collinear
gene:TraesCS3B02G022500	Chr3B	9776149	9782832	+	9779490	Chr3B	14897747	14904386	+	14901066	1.0	1.0	collinear
gene:TraesCS3B02G022600	Chr3B	9879823	9881393	+	9880608	Chr3B	15000580	15002150	+	15001365	1.0	1.0	collinear
gene:TraesCS3B02G022700	Chr3B	9886966	9888418	-	9887692	Chr3B	15007722	15009140	-	15008431	1.0	0.995	collinear
gene:TraesCS3B02G022800	Chr3B	9906588	9907154	-	9906871	Chr3B	15027310	15027876	-	15027593	1.0	1.0	collinear
gene:TraesCS3B02G022900	Chr3B	9913916	9917749	+	9915832	Chr3B	15034510	15038343	+	15036426	1.0	1.0	collinear
gene:TraesCS3B02G023000	Chr3B	9922993	9923391	-	9923192	Chr3B	15043587	15043985	-	15043786	1.0	1.0	collinear
gene:TraesCS3B02G023100	Chr3B	9930559	9931345	-	9930952	Chr3B	15050859	15051645	-	15051252	1.0	1.0	collinear
gene:TraesCS3B02G023200	Chr3B	9931500	9939414	-	9935457	Chr3B	15051800	15059713	-	15055756	1.0	1.0	collinear
gene:TraesCS3B02G023300	Chr3B	10013879	10014906	+	10014392	Chr3B	15128456	15129483	+	15128969	1.0	1.0	collinear
gene:TraesCS3B02G023400	Chr3B	10045662	10048767	+	10047214	Chr3B	15160153	15163258	+	15161705	1.0	1.0	collinear
gene:TraesCS3B02G023500	Chr3B	10050287	10051117	-	10050702	Chr3B	15164778	15165608	-	15165193	1.0	1.0	collinear
gene:TraesCS3B02G023600	Chr3B	10170580	10175005	+	10172792	Chr3B	15283665	15288089	+	15285877	1.0	1.0	collinear
gene:TraesCS3B02G023700	Chr3B	10198656	10202090	-	10200373	Chr3B	15311739	15315173	-	15313456	1.0	1.0	collinear
gene:TraesCS3B02G023800	Chr3B	10221325	10222509	+	10221917	Chr3B	15334364	15335548	+	15334956	1.0	1.0	collinear
gene:TraesCS3B02G023900	Chr3B	10231065	10234756	+	10232910	Chr3B	15344103	15347794	+	15345948	1.0	1.0	collinear
gene:TraesCS3B02G024000	Chr3B	10248796	10251587	-	10250191	Chr3B	15361834	15364625	-	15363229	1.0	1.0	collinear
gene:TraesCS3B02G024100	Chr3B	10301553	10309014	-	10305283	Chr3B	15413768	15421229	-	15417498	1.0	1.0	collinear
gene:TraesCS3B02G024200	Chr3B	10325132	10343880	-	10334506	Chr3B	15437025	15455773	-	15446399	1.0	1.0	collinear
gene:TraesCS3B02G024300	Chr3B	10388175	10392856	+	10390515	Chr3B	15499630	15504311	+	15501970	1.0	1.0	collinear
gene:TraesCS3B02G024400	Chr3B	10406614	10407459	+	10407036	Chr3B	15517604	15518449	+	15518026	1.0	1.0	collinear
gene:TraesCS3B02G024500	Chr3B	10562122	10573523	-	10567822	Chr3B	15673079	15684480	-	15678779	1.0	1.0	collinear
gene:TraesCS3B02G024600	Chr3B	10627150	10632531	-	10629840	Chr3B	15737539	15742920	-	15740229	1.0	1.0	collinear
gene:TraesCS3B02G024800	Chr3B	10664871	10665179	-	10665025	Chr3B	15774884	15775192	-	15775038	1.0	1.0	collinear
gene:TraesCS3B02G024900	Chr3B	10707583	10717161	-	10712372	Chr3B	15817353	15827081	-	15822217	1.0	0.999	collinear
gene:TraesCS3B02G025000	Chr3B	10733741	10734945	-	10734343	Chr3B	15843661	15844865	-	15844263	1.0	1.0	collinear
gene:TraesCS3B02G025100	Chr3B	10921798	10923562	+	10922680	Chr3B	16030592	16032356	+	16031474	1.0	1.0	collinear
gene:TraesCS3B02G025200	Chr3B	10953564	10957184	+	10955374	Chr3B	16061723	16065343	+	16063533	1.0	1.0	collinear
gene:TraesCS3B02G025300	Chr3B	10961858	10963832	-	10962845	Chr3B	16069780	16071754	-	16070767	1.0	1.0	collinear
gene:TraesCS3B02G025400	Chr3B	11008480	11010266	-	11009373	Chr3B	16116348	16118134	-	16117241	1.0	1.0	collinear
gene:TraesCS3B02G025500	Chr3B	11065288	11067073	-	11066180	Chr3B	16172883	16174668	-	16173775	1.0	1.0	collinear
gene:TraesCS3B02G025600	Chr3B	11086781	11090389	-	11088585	Chr3B	16194029	16197637	-	16195833	1.0	1.0	collinear
gene:TraesCS3B02G025700	Chr3B	11113698	11127873	-	11120785	Chr3B	16220505	16234337	-	16227421	1.0	1.0	collinear
gene:TraesCS3B02G025800	Chr3B	11128485	11129633	+	11129059	Chr3B	16234949	16236097	+	16235523	1.0	1.0	collinear
gene:TraesCS3B02G025900	Chr3B	11187874	11205496	-	11196685	Chr3B	16294338	16311959	-	16303148	1.0	1.0	collinear
gene:TraesCS3B02G026000	Chr3B	11229873	11230831	-	11230352	Chr3B	16336336	16337294	-	16336815	1.0	1.0	collinear
gene:TraesCS3B02G026100	Chr3B	11231523	11232945	+	11232234	Chr3B	16337986	16339408	+	16338697	1.0	1.0	collinear
gene:TraesCS3B02G026200	Chr3B	11239743	11241564	+	11240653	Chr3B	16346206	16348027	+	16347116	1.0	1.0	collinear
gene:TraesCS3B02G026300	Chr3B	11466398	11468225	+	11467311	Chr3B	16595969	16597796	+	16596882	1.0	1.0	collinear
gene:TraesCS3B02G026400	Chr3B	11469547	11471022	+	11470284	Chr3B	16599118	16600593	+	16599855	1.0	1.0	collinear
gene:TraesCS3B02G026500	Chr3B	11510662	11512512	+	11511587	Chr3B	16639543	16641393	+	16640468	1.0	1.0	collinear
gene:TraesCS3B02G026600	Chr3B	11561317	11563129	+	11562223	Chr3B	16689738	16691550	+	16690644	1.0	1.0	collinear
gene:TraesCS3B02G026700	Chr3B	11601482	11603437	+	11602459	Chr3B	16729361	16731316	+	16730338	1.0	1.0	collinear
gene:TraesCS3B02G026800	Chr3B	11653172	11658098	+	11655635	Chr3B	16780490	16785416	+	16782953	1.0	1.0	collinear
gene:TraesCS3B02G026900	Chr3B	11659067	11660490	-	11659778	Chr3B	16786385	16787808	-	16787096	1.0	1.0	collinear
gene:TraesCS3B02G027000	Chr3B	11663786	11665319	+	11664552	Chr3B	16791104	16792637	+	16791870	1.0	1.0	collinear
gene:TraesCS3B02G027100	Chr3B	11695307	11696528	+	11695917	Chr3B	16822626	16823847	+	16823236	1.0	1.0	collinear
gene:TraesCS3B02G027200	Chr3B	11882824	11884486	+	11883655	Chr3B	17008884	17010546	+	17009715	1.0	1.0	collinear
gene:TraesCS3B02G027300	Chr3B	11908458	11909565	+	11909011	Chr3B	17034518	17035625	+	17035071	1.0	1.0	collinear
gene:TraesCS3B02G027400	Chr3B	11924285	11925700	+	11924992	Chr3B	17050106	17051521	+	17050813	1.0	1.0	collinear
gene:TraesCS3B02G027500	Chr3B	11927748	11928939	+	11928343	Chr3B	17053569	17054760	+	17054164	1.0	1.0	collinear
gene:TraesCS3B02G027600	Chr3B	11943060	11944197	-	11943628	Chr3B	17068676	17069813	-	17069244	1.0	1.0	collinear
gene:TraesCS3B02G027700	Chr3B	12026504	12034509	-	12030506	Chr3B	17152120	17160125	-	17156122	1.0	1.0	collinear
gene:TraesCS3B02G027800	Chr3B	12086550	12088184	-	12087367	Chr3B	17216773	17218407	-	17217590	1.0	0.993	collinear
gene:TraesCS3B02G027900	Chr3B	12100374	12104292	-	12102333	Chr3B	17230424	17233961	-	17232192	1.0	0.999	collinear
gene:TraesCS3B02G028000	Chr3B	12108159	12109513	-	12108836	Chr3B	17237828	17239182	-	17238505	1.0	1.0	collinear
gene:TraesCS3B02G028100	Chr3B	12120847	12123216	+	12122031	Chr3B	17250518	17252886	+	17251702	1.0	1.0	collinear
gene:TraesCS3B02G028200	Chr3B	12142281	12142813	+	12142547	Chr3B	17487044	17487576	+	17487310	1.0	1.0	collinear
gene:TraesCS3B02G028300	Chr3B	12148892	12150286	+	12149589	Chr3B	17493655	17495049	+	17494352	1.0	1.0	collinear
gene:TraesCS3B02G028400	Chr3B	12180347	12181852	-	12181099	Chr3B	17525110	17526615	-	17525862	1.0	1.0	collinear
gene:TraesCS3B02G028500	Chr3B	12302917	12305457	-	12304187	Chr3B	17646958	17649498	-	17648228	1.0	1.0	collinear
gene:TraesCS3B02G028600	Chr3B	12309422	12309643	+	12309532	Chr3B	17653463	17653684	+	17653573	1.0	1.0	collinear
gene:TraesCS3B02G028700	Chr3B	12317225	12321252	+	12319238	Chr3B	17661266	17665293	+	17663279	1.0	1.0	collinear
gene:TraesCS3B02G028800	Chr3B	12399968	12401363	-	12400665	Chr3B	17743154	17744549	-	17743851	1.0	1.0	collinear
gene:TraesCS3B02G028900	Chr3B	12404016	12408859	+	12406437	Chr3B	17747202	17752045	+	17749623	1.0	1.0	collinear
gene:TraesCS3B02G029000	Chr3B	12472486	12476081	+	12474283	Chr3B	17814510	17818105	+	17816307	1.0	1.0	collinear
gene:TraesCS3B02G029100	Chr3B	12839465	12843097	-	12841281	Chr3B	18174755	18178387	-	18176571	1.0	1.0	collinear
gene:TraesCS3B02G029300	Chr3B	13415870	13416517	+	13416193	Chr3B	18743379	18744026	+	18743702	1.0	1.0	collinear
gene:TraesCS3B02G029400	Chr3B	13424474	13425011	+	13424742	Chr3B	18751983	18752520	+	18752251	1.0	1.0	collinear
gene:TraesCS3B02G029500	Chr3B	13489719	13495524	+	13492621	Chr3B	18817045	18822850	+	18819947	1.0	1.0	collinear
gene:TraesCS3B02G029600	Chr3B	13510569	13511438	+	13511003	Chr3B	18838001	18838870	+	18838435	1.0	1.0	collinear
gene:TraesCS3B02G029700	Chr3B	13511460	13511762	+	13511611	Chr3B	18838892	18839194	+	18839043	1.0	1.0	collinear
gene:TraesCS3B02G029800	Chr3B	13731936	13734151	+	13733043	Chr3B	19055504	19057719	+	19056611	1.0	1.0	collinear
gene:TraesCS3B02G029900	Chr3B	13744964	13749320	+	13747142	Chr3B	19068532	19072888	+	19070710	1.0	1.0	collinear
gene:TraesCS3B02G030000	Chr3B	13814087	13817475	+	13815781	Chr3B	19137455	19140843	+	19139149	1.0	1.0	collinear
gene:TraesCS3B02G030100	Chr3B	13819964	13821144	-	13820554	Chr3B	19143332	19144512	-	19143922	1.0	1.0	collinear
gene:TraesCS3B02G030200	Chr3B	13825093	13825701	-	13825397	Chr3B	19148461	19149069	-	19148765	1.0	1.0	collinear
gene:TraesCS3B02G030300	Chr3B	13903747	13905667	-	13904707	Chr3B	19226409	19228329	-	19227369	1.0	1.0	collinear
gene:TraesCS3B02G030400	Chr3B	13920028	13920998	+	13920513	Chr3B	19242076	19243046	+	19242561	1.0	1.0	collinear
gene:TraesCS3B02G030500	Chr3B	13961374	13964727	-	13963050	Chr3B	19282977	19286330	-	19284653	1.0	1.0	collinear
gene:TraesCS3B02G030600	Chr3B	13960570	13967611	+	13964090	Chr3B	19282173	19289214	+	19285693	1.0	1.0	collinear
gene:TraesCS3B02G030700	Chr3B	13992978	13994298	-	13993638	Chr3B	19313953	19315273	-	19314613	1.0	1.0	collinear
gene:TraesCS3B02G030800	Chr3B	14022297	14023737	-	14023017	Chr3B	19342286	19343726	-	19343006	1.0	1.0	collinear
gene:TraesCS3B02G030900	Chr3B	14064574	14065888	-	14065231	Chr3B	19384383	19385697	-	19385040	1.0	1.0	collinear
gene:TraesCS3B02G031000	Chr3B	14111279	14112657	-	14111968	Chr3B	19430787	19432165	-	19431476	1.0	1.0	collinear
gene:TraesCS3B02G031100	Chr3B	14162064	14164236	-	14163150	Chr3B	19481029	19483201	-	19482115	1.0	1.0	collinear
gene:TraesCS3B02G031200	Chr3B	14201533	14204974	-	14203253	Chr3B	19520499	19523940	-	19522219	1.0	1.0	collinear
gene:TraesCS3B02G031300	Chr3B	14222281	14223663	-	14222972	Chr3B	19541070	19542452	-	19541761	1.0	1.0	collinear
gene:TraesCS3B02G031400	Chr3B	14327973	14329141	+	14328557	Chr3B	19648187	19649355	+	19648771	1.0	0.994	collinear
gene:TraesCS3B02G031500	Chr3B	14329207	14330814	+	14330010	Chr3B	19649420	19651027	+	19650223	1.0	0.998	collinear
gene:TraesCS3B02G031600	Chr3B	14345363	14346553	-	14345958	Chr3B	19665266	19666456	-	19665861	1.0	1.0	collinear
gene:TraesCS3B02G031700	Chr3B	14367939	14370570	-	14369254	Chr3B	19687842	19690473	-	19689157	1.0	1.0	collinear
gene:TraesCS3B02G031800	Chr3B	14380277	14381205	-	14380741	Chr3B	19700179	19701107	-	19700643	1.0	1.0	collinear
gene:TraesCS3B02G031900	Chr3B	14463207	14465356	+	14464281	Chr3B	19782341	19784490	+	19783415	1.0	1.0	collinear
gene:TraesCS3B02G032000	Chr3B	14524035	14526526	-	14525280	Chr3B	20045694	20048185	-	20046939	1.0	1.0	collinear
gene:TraesCS3B02G032100	Chr3B	14547111	14548665	+	14547888	Chr3B	20068534	20070088	+	20069311	1.0	1.0	collinear
gene:TraesCS3B02G032200	Chr3B	14702451	14703844	-	14703147	Chr3B	20223862	20225255	-	20224558	1.0	1.0	collinear
gene:TraesCS3B02G032300	Chr3B	14963926	14964528	+	14964227	Chr3B	20483628	20484230	+	20483929	1.0	1.0	collinear
gene:TraesCS3B02G032400	Chr3B	14983253	14986446	+	14984849	Chr3B	20502731	20505924	+	20504327	1.0	1.0	collinear
gene:TraesCS3B02G032500	Chr3B	15076446	15077448	+	15076947	Chr3B	20595526	20596528	+	20596027	1.0	1.0	collinear
gene:TraesCS3B02G032700	Chr3B	15140715	15141590	-	15141152	Chr3B	20658901	20659776	-	20659338	1.0	1.0	collinear
gene:TraesCS3B02G032600	Chr3B	15139170	15151072	+	15145121	Chr3B	20657356	20668905	+	20663130	1.0	1.0	collinear
gene:TraesCS3B02G032800	Chr3B	15166116	15167103	-	15166609	Chr3B	20683949	20684936	-	20684442	1.0	1.0	collinear
gene:TraesCS3B02G032900	Chr3B	15864214	15865335	-	15864774	Chr3B	21371734	21372855	-	21372294	1.0	1.0	collinear
gene:TraesCS3B02G033000	Chr3B	16035816	16037449	+	16036632	Chr3B	21574147	21575780	+	21574963	1.0	1.0	collinear
gene:TraesCS3B02G033100	Chr3B	16038550	16040849	-	16039699	Chr3B	21576881	21579180	-	21578030	1.0	1.0	collinear
gene:TraesCS3B02G033200	Chr3B	16049143	16050606	+	16049874	Chr3B	21587475	21588938	+	21588206	1.0	1.0	collinear
gene:TraesCS3B02G033300	Chr3B	16056140	16057123	+	16056631	Chr3B	21594367	21595350	+	21594858	1.0	1.0	collinear
gene:TraesCS3B02G033400	Chr3B	16078276	16079730	-	16079003	Chr3B	21615959	21617413	-	21616686	1.0	1.0	collinear
gene:TraesCS3B02G033500	Chr3B	16078282	16079748	+	16079015	Chr3B	21615965	21617431	+	21616698	1.0	1.0	collinear
gene:TraesCS3B02G033600	Chr3B	16123174	16123437	-	16123305	Chr3B	21660292	21660555	-	21660423	1.0	1.0	collinear
gene:TraesCS3B02G033700	Chr3B	16129137	16130949	+	16130043	Chr3B	21666255	21668067	+	21667161	1.0	1.0	collinear
gene:TraesCS3B02G033800	Chr3B	16133129	16137429	-	16135279	Chr3B	21670247	21674547	-	21672397	1.0	1.0	collinear
gene:TraesCS3B02G033900	Chr3B	16180088	16180376	-	16180232	Chr3B	21716575	21716863	-	21716719	1.0	1.0	collinear
gene:TraesCS3B02G034000	Chr3B	16202219	16202482	-	16202350	Chr3B	21738271	21738534	-	21738402	1.0	1.0	collinear
gene:TraesCS3B02G034100	Chr3B	16212873	16215454	+	16214163	Chr3B	21748612	21751193	+	21749902	1.0	1.0	collinear
gene:TraesCS3B02G034200	Chr3B	16333353	16334691	+	16334022	Chr3B	21868094	21869432	+	21868763	1.0	1.0	collinear
gene:TraesCS3B02G034300	Chr3B	16403809	16404992	+	16404400	Chr3B	21938224	21939407	+	21938815	1.0	1.0	collinear
gene:TraesCS3B02G034400	Chr3B	16439668	16444830	+	16442249	Chr3B	21974083	21979245	+	21976664	1.0	1.0	collinear
gene:TraesCS3B02G034500	Chr3B	16449576	16455782	+	16452679	Chr3B	21983991	21990197	+	21987094	1.0	1.0	collinear
gene:TraesCS3B02G034600	Chr3B	16457625	16463204	-	16460414	Chr3B	21992040	21997619	-	21994829	1.0	1.0	collinear
gene:TraesCS3B02G034700	Chr3B	16692513	16694199	+	16693356	Chr3B	22225617	22227303	+	22226460	1.0	1.0	collinear
gene:TraesCS3B02G034800	Chr3B	16756502	16758220	-	16757361	Chr3B	22286753	22288471	-	22287612	1.0	1.0	collinear
gene:TraesCS3B02G034900	Chr3B	16958538	16959902	+	16959220	Chr3B	22486943	22488307	+	22487625	1.0	1.0	collinear
gene:TraesCS3B02G035000	Chr3B	16983166	16984121	+	16983643	Chr3B	22510904	22511859	+	22511381	1.0	1.0	collinear
