gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v2.1_tgt_chr	CS_v2.1_tgt_start	CS_v2.1_tgt_end	CS_v2.1_tgt_strand	CS_v2.1_tgt_midpoint	CS_v2.1_coverage	CS_v2.1_identity	segment
gene:TraesCS4B02G003100	Chr4B	1780942	1785316	+	1783129	Chr4B	1769850	1774224	+	1772037	1.0	1.0	collinear
gene:TraesCS4B02G003200	Chr4B	1786160	1790191	+	1788175	Chr4B	1775068	1779099	+	1777083	1.0	1.0	collinear
gene:TraesCS4B02G003300	Chr4B	1851740	1855595	+	1853667	Chr4B	1839220	1843075	+	1841147	1.0	1.0	collinear
gene:TraesCS4B02G003400	Chr4B	1981182	1985634	-	1983408	Chr4B	1966977	1971429	-	1969203	1.0	1.0	collinear
gene:TraesCS4B02G003500	Chr4B	2035618	2039760	-	2037689	Chr4B	2021348	2025490	-	2023419	1.0	1.0	collinear
gene:TraesCS4B02G003600	Chr4B	2148325	2150431	+	2149378	Chr4B	2134054	2136160	+	2135107	1.0	1.0	collinear
gene:TraesCS4B02G003700	Chr4B	2335092	2336432	-	2335762	Chr4B	2318788	2320128	-	2319458	1.0	1.0	collinear
gene:TraesCS4B02G003800	Chr4B	2379393	2380168	-	2379780	Chr4B	2361690	2362465	-	2362077	1.0	1.0	collinear
gene:TraesCS4B02G003900	Chr4B	2435353	2436499	+	2435926	Chr4B	2416943	2418089	+	2417516	1.0	1.0	collinear
gene:TraesCS4B02G004000	Chr4B	2462678	2510604	+	2486641	Chr4B	2443066	2488821	+	2465943	1.0	1.0	collinear
gene:TraesCS4B02G004100	Chr4B	2692191	2693329	+	2692760	Chr4B	3611489	3612627	+	3612058	1.0	1.0	collinear
gene:TraesCS4B02G004200	Chr4B	2710614	2711624	-	2711119	Chr4B	3629912	3630922	-	3630417	1.0	1.0	collinear
gene:TraesCS4B02G004300	Chr4B	2775240	2776105	+	2775672	Chr4B	4394789	4395654	-	4395221	1.0	1.0	collinear
gene:TraesCS4B02G004400	Chr4B	3287795	3290128	-	3288961	Chr4B	3880766	3883099	+	3881932	1.0	1.0	collinear
gene:TraesCS4B02G004500	Chr4B	3290186	3295709	-	3292947	Chr4B	3875185	3880708	+	3877946	1.0	1.0	collinear
gene:TraesCS4B02G004600	Chr4B	3306375	3311452	-	3308913	Chr4B	3859442	3864519	+	3861980	1.0	1.0	collinear
gene:TraesCS4B02G004700	Chr4B	3321860	3328187	-	3325023	Chr4B	3842707	3849034	+	3845870	1.0	1.0	collinear
gene:TraesCS4B02G004800	Chr4B	3337173	3343580	-	3340376	Chr4B	3827314	3833721	+	3830517	1.0	1.0	collinear
gene:TraesCS4B02G004900	Chr4B	3423150	3431600	-	3427375	Chr4B	3739290	3747740	+	3743515	1.0	1.0	collinear
gene:TraesCS4B02G005000	Chr4B	3710616	3713985	-	3712300	Chr4B	4628508	4631877	-	4630192	1.0	1.0	collinear
gene:TraesCS4B02G005100	Chr4B	3732151	3736538	+	3734344	Chr4B	4649709	4654096	+	4651902	1.0	1.0	collinear
gene:TraesCS4B02G005200	Chr4B	3776932	3784177	+	3780554	Chr4B	4694467	4701478	+	4697972	1.0	1.0	collinear
gene:TraesCS4B02G005300	Chr4B	3784814	3786198	+	3785506	Chr4B	4702115	4703499	+	4702807	1.0	1.0	collinear
gene:TraesCS4B02G005400	Chr4B	3786802	3787604	+	3787203	Chr4B	4704103	4704905	+	4704504	1.0	1.0	collinear
gene:TraesCS4B02G005500	Chr4B	3820826	3822385	+	3821605	Chr4B	5005176	5006735	+	5005955	1.0	1.0	collinear
gene:TraesCS4B02G005600	Chr4B	3829608	3831374	-	3830491	Chr4B	5013958	5015724	-	5014841	1.0	1.0	collinear
gene:TraesCS4B02G005700	Chr4B	3831797	3834248	+	3833022	Chr4B	5016147	5018598	+	5017372	1.0	1.0	collinear
gene:TraesCS4B02G005800	Chr4B	3854275	3856157	-	3855216	Chr4B	5038625	5040507	-	5039566	1.0	1.0	collinear
gene:TraesCS4B02G005900	Chr4B	3859573	3861588	+	3860580	Chr4B	5043923	5045938	+	5044930	1.0	1.0	collinear
gene:TraesCS4B02G006000	Chr4B	3865661	3867670	-	3866665	Chr4B	5050011	5052020	-	5051015	1.0	1.0	collinear
gene:TraesCS4B02G006100	Chr4B	3893173	3897850	+	3895511	Chr4B	5077523	5082200	+	5079861	1.0	1.0	collinear
gene:TraesCS4B02G006200	Chr4B	3902814	3907002	-	3904908	Chr4B	5087164	5091352	-	5089258	1.0	1.0	collinear
gene:TraesCS4B02G006300	Chr4B	4134301	4135767	-	4135034	Chr4B	5318530	5319996	-	5319263	1.0	1.0	collinear
gene:TraesCS4B02G006400	Chr4B	4135872	4137005	-	4136438	Chr4B	5320101	5321234	-	5320667	1.0	1.0	collinear
gene:TraesCS4B02G006500	Chr4B	4330450	4333217	-	4331833	Chr4B	7459008	7461775	+	7460391	1.0	1.0	collinear
gene:TraesCS4B02G006600	Chr4B	4516943	4520618	+	4518780	Chr4B	7273051	7276726	-	7274888	1.0	1.0	collinear
gene:TraesCS4B02G006700	Chr4B	4520661	4526800	-	4523730	Chr4B	7266869	7273008	+	7269938	1.0	1.0	collinear
gene:TraesCS4B02G006800	Chr4B	4536418	4540354	-	4538386	Chr4B	7253579	7257515	+	7255547	1.0	1.0	collinear
gene:TraesCS4B02G006900	Chr4B	4708107	4711615	-	4709861	Chr4B	7084337	7087845	+	7086091	1.0	1.0	collinear
gene:TraesCS4B02G007000	Chr4B	4718152	4720974	+	4719563	Chr4B	7074978	7077800	-	7076389	1.0	1.0	collinear
gene:TraesCS4B02G007100	Chr4B	4848415	4852836	+	4850625	Chr4B	6943116	6947537	-	6945326	1.0	1.0	collinear
gene:TraesCS4B02G007200	Chr4B	4890004	4893309	+	4891656	Chr4B	6902643	6905948	-	6904295	1.0	1.0	collinear
gene:TraesCS4B02G007300	Chr4B	4894204	4897519	+	4895861	Chr4B	6898433	6901748	-	6900090	1.0	1.0	collinear
gene:TraesCS4B02G007400	Chr4B	4951076	4955090	-	4953083	Chr4B	6841063	6845077	+	6843070	1.0	1.0	collinear
gene:TraesCS4B02G007500	Chr4B	4990514	4994422	+	4992468	Chr4B	6802311	6806219	-	6804265	1.0	1.0	collinear
gene:TraesCS4B02G007600	Chr4B	5013781	5016961	-	5015371	Chr4B	6779772	6782952	+	6781362	1.0	1.0	collinear
gene:TraesCS4B02G007700	Chr4B	5177526	5179651	-	5178588	Chr4B	6622209	6624334	+	6623271	1.0	1.0	collinear
gene:TraesCS4B02G007800	Chr4B	5195100	5197976	-	5196538	Chr4B	6603474	6606350	+	6604912	1.0	1.0	collinear
gene:TraesCS4B02G007900	Chr4B	5254753	5259051	-	5256902	Chr4B	6542399	6546697	+	6544548	1.0	1.0	collinear
gene:TraesCS4B02G008000	Chr4B	5359440	5363973	+	5361706	Chr4B	6438288	6442488	-	6440388	1.0	0.996	collinear
gene:TraesCS4B02G008100	Chr4B	5405875	5410019	+	5407947	Chr4B	6396293	6400437	-	6398365	1.0	1.0	collinear
gene:TraesCS4B02G008200	Chr4B	5455789	5457439	+	5456614	Chr4B	6349266	6350916	-	6350091	1.0	1.0	collinear
gene:TraesCS4B02G008300	Chr4B	5458308	5460603	-	5459455	Chr4B	6346102	6348397	+	6347249	1.0	1.0	collinear
gene:TraesCS4B02G008400	Chr4B	5466038	5468623	+	5467330	Chr4B	6338082	6340667	-	6339374	1.0	1.0	collinear
gene:TraesCS4B02G008500	Chr4B	5522539	5523185	+	5522862	Chr4B	6283520	6284166	-	6283843	1.0	1.0	collinear
gene:TraesCS4B02G008600	Chr4B	5529899	5530764	-	5530331	Chr4B	6276095	6276960	+	6276527	1.0	1.0	collinear
gene:TraesCS4B02G008700	Chr4B	5532009	5532652	+	5532330	Chr4B	6274207	6274850	-	6274528	1.0	1.0	collinear
gene:TraesCS4B02G008800	Chr4B	5533731	5534366	-	5534048	Chr4B	6272493	6273128	+	6272810	1.0	1.0	collinear
gene:TraesCS4B02G008900	Chr4B	5535767	5537197	-	5536482	Chr4B	6269662	6271092	+	6270377	1.0	1.0	collinear
gene:TraesCS4B02G009000	Chr4B	5779413	5781833	-	5780623	Chr4B	6029853	6032274	+	6031063	1.0	1.0	collinear
gene:TraesCS4B02G009100	Chr4B	5932192	5935232	-	5933712	Chr4B	5878408	5881448	+	5879928	1.0	1.0	collinear
gene:TraesCS4B02G009200	Chr4B	6008015	6011995	+	6010005	Chr4B	5803248	5807228	-	5805238	1.0	1.0	collinear
gene:TraesCS4B02G009300	Chr4B	6029575	6030542	+	6030058	Chr4B	5784701	5785668	-	5785184	1.0	1.0	collinear
gene:TraesCS4B02G009400	Chr4B	6033807	6035556	+	6034681	Chr4B	5779687	5781436	-	5780561	1.0	1.0	collinear
gene:TraesCS4B02G009500	Chr4B	6039104	6042537	+	6040820	Chr4B	5772706	5776139	-	5774422	1.0	1.0	collinear
gene:TraesCS4B02G009600	Chr4B	6060805	6061749	+	6061277	Chr4B	5753494	5754438	-	5753966	1.0	1.0	collinear
gene:TraesCS4B02G009700	Chr4B	6083791	6085326	+	6084558	Chr4B	5730119	5731654	-	5730886	1.0	1.0	collinear
gene:TraesCS4B02G009800	Chr4B	6139622	6141614	+	6140618	Chr4B	5674268	5676260	-	5675264	1.0	1.0	collinear
gene:TraesCS4B02G009900	Chr4B	6145862	6150103	+	6147982	Chr4B	5665779	5670020	-	5667899	1.0	1.0	collinear
gene:TraesCS4B02G010000	Chr4B	6535970	6541370	-	6538670	Chr4B	7857196	7862596	-	7859896	1.0	1.0	collinear
gene:TraesCS4B02G010100	Chr4B	6636541	6642101	-	6639321	Chr4B	7957320	7962746	-	7960033	1.0	1.0	collinear
gene:TraesCS4B02G010200	Chr4B	6955052	6958533	-	6956792	Chr4B	8273296	8276777	-	8275036	1.0	1.0	collinear
gene:TraesCS4B02G010300	Chr4B	7031547	7034953	-	7033250	Chr4B	8349077	8352483	-	8350780	1.0	1.0	collinear
gene:TraesCS4B02G010400	Chr4B	7037317	7043327	-	7040322	Chr4B	8354847	8360894	-	8357870	1.0	1.0	collinear
gene:TraesCS4B02G010500	Chr4B	7043345	7047080	-	7045212	Chr4B	8360912	8364647	-	8362779	1.0	1.0	collinear
gene:TraesCS4B02G010600	Chr4B	7101721	7102639	+	7102180	Chr4B	8419281	8420199	+	8419740	1.0	1.0	collinear
gene:TraesCS4B02G010700	Chr4B	7170561	7173535	+	7172048	Chr4B	8487556	8490533	+	8489044	1.0	0.997	collinear
gene:TraesCS4B02G010800	Chr4B	7217474	7220561	+	7219017	Chr4B	8534247	8537334	+	8535790	1.0	1.0	collinear
gene:TraesCS4B02G010900	Chr4B	7263071	7265978	+	7264524	Chr4B	8578630	8581537	+	8580083	1.0	1.0	collinear
gene:TraesCS4B02G011000	Chr4B	7308581	7311528	+	7310054	Chr4B	8623962	8626909	+	8625435	1.0	1.0	collinear
gene:TraesCS4B02G011100	Chr4B	7353498	7356378	+	7354938	Chr4B	8668879	8671759	+	8670319	1.0	1.0	collinear
gene:TraesCS4B02G011200	Chr4B	7375568	7378768	+	7377168	Chr4B	8690949	8694149	+	8692549	1.0	1.0	collinear
gene:TraesCS4B02G011300	Chr4B	7381413	7384405	+	7382909	Chr4B	8696794	8699786	+	8698290	1.0	1.0	collinear
gene:TraesCS4B02G011400	Chr4B	7398419	7406081	+	7402250	Chr4B	8713800	8721462	+	8717631	1.0	1.0	collinear
gene:TraesCS4B02G011500	Chr4B	7462803	7465700	+	7464251	Chr4B	8778184	8781081	+	8779632	1.0	1.0	collinear
gene:TraesCS4B02G011600	Chr4B	7499877	7502718	+	7501297	Chr4B	8928149	8930990	+	8929569	1.0	1.0	collinear
gene:TraesCS4B02G011700	Chr4B	7540783	7543974	+	7542378	Chr4B	8969015	8972206	+	8970610	1.0	1.0	collinear
gene:TraesCS4B02G011800	Chr4B	7761518	7763179	+	7762348	Chr4B	9188963	9190624	+	9189793	1.0	1.0	collinear
gene:TraesCS4B02G011900	Chr4B	7769707	7774645	+	7772176	Chr4B	9197152	9202090	+	9199621	1.0	1.0	collinear
gene:TraesCS4B02G012000	Chr4B	7807874	7816228	-	7812051	Chr4B	9235129	9243483	-	9239306	1.0	1.0	collinear
gene:TraesCS4B02G012100	Chr4B	7815286	7822354	-	7818820	Chr4B	9242541	9249609	-	9246075	1.0	1.0	collinear
gene:TraesCS4B02G012200	Chr4B	7830723	7831784	-	7831253	Chr4B	9257978	9259039	-	9258508	1.0	1.0	collinear
gene:TraesCS4B02G012300	Chr4B	7856900	7858929	+	7857914	Chr4B	9284155	9286184	+	9285169	1.0	1.0	collinear
gene:TraesCS4B02G012400	Chr4B	7885349	7889871	-	7887610	Chr4B	9312201	9316723	-	9314462	1.0	1.0	collinear
gene:TraesCS4B02G012500	Chr4B	7894984	7896645	-	7895814	Chr4B	9321836	9323497	-	9322666	1.0	1.0	collinear
gene:TraesCS4B02G012700	Chr4B	8117238	8119321	+	8118279	Chr4B	9542136	9544219	+	9543177	1.0	1.0	collinear
gene:TraesCS4B02G012800	Chr4B	8206282	8208398	+	8207340	Chr4B	9631181	9633297	+	9632239	1.0	1.0	collinear
gene:TraesCS4B02G012900	Chr4B	8366315	8368779	+	8367547	Chr4B	9790333	9792797	+	9791565	1.0	1.0	collinear
gene:TraesCS4B02G013000	Chr4B	8419075	8423121	-	8421098	Chr4B	9842957	9847003	-	9844980	1.0	1.0	collinear
gene:TraesCS4B02G013100	Chr4B	8980605	8983985	-	8982295	Chr4B	10400582	10403964	-	10402273	1.0	1.0	collinear
gene:TraesCS4B02G013200	Chr4B	9385719	9388103	+	9386911	Chr4B	10803185	10805569	+	10804377	1.0	1.0	collinear
gene:TraesCS4B02G013300	Chr4B	9430053	9434306	+	9432179	Chr4B	10847041	10851294	+	10849167	1.0	1.0	collinear
gene:TraesCS4B02G013400	Chr4B	9514869	9518509	-	9516689	Chr4B	10931857	10935497	-	10933677	1.0	1.0	collinear
gene:TraesCS4B02G013500	Chr4B	9676275	9683977	+	9680126	Chr4B	11093025	11100708	+	11096866	1.0	1.0	collinear
gene:TraesCS4B02G013600	Chr4B	9690780	9692495	+	9691637	Chr4B	11107511	11109226	+	11108368	1.0	1.0	collinear
gene:TraesCS4B02G013700	Chr4B	9694317	9696626	+	9695471	Chr4B	11111048	11113357	+	11112202	1.0	1.0	collinear
gene:TraesCS4B02G013800	Chr4B	9703654	9707997	-	9705825	Chr4B	11120139	11124482	-	11122310	1.0	1.0	collinear
gene:TraesCS4B02G014000	Chr4B	9946047	9947816	-	9946931	Chr4B	11668860	11670629	-	11669744	1.0	1.0	collinear
gene:TraesCS4B02G014100	Chr4B	9949855	9952899	-	9951377	Chr4B	11672668	11675712	-	11674190	1.0	1.0	collinear
gene:TraesCS4B02G014200	Chr4B	9954306	9958428	+	9956367	Chr4B	11677119	11681241	+	11679180	1.0	1.0	collinear
gene:TraesCS4B02G014300	Chr4B	10436761	10437632	+	10437196	Chr4B	12157687	12158558	+	12158122	1.0	1.0	collinear
gene:TraesCS4B02G014400	Chr4B	10516551	10518922	+	10517736	Chr4B	12236367	12238738	+	12237552	1.0	1.0	collinear
gene:TraesCS4B02G014500	Chr4B	10523460	10525718	-	10524589	Chr4B	12242993	12245251	-	12244122	1.0	1.0	collinear
gene:TraesCS4B02G014700	Chr4B	10588066	10592794	+	10590430	Chr4B	12307140	12311868	+	12309504	1.0	1.0	collinear
gene:TraesCS4B02G014800	Chr4B	10592698	10594475	-	10593586	Chr4B	12311772	12313549	-	12312660	1.0	1.0	collinear
gene:TraesCS4B02G014900	Chr4B	10608188	10609555	-	10608871	Chr4B	12327262	12328629	-	12327945	1.0	1.0	collinear
gene:TraesCS4B02G015000	Chr4B	10610295	10613265	-	10611780	Chr4B	12329369	12332339	-	12330854	1.0	1.0	collinear
gene:TraesCS4B02G015100	Chr4B	11347535	11349841	-	11348688	Chr4B	13064511	13066817	-	13065664	1.0	1.0	collinear
gene:TraesCS4B02G015200	Chr4B	11433249	11435462	+	11434355	Chr4B	13150070	13152283	+	13151176	1.0	1.0	collinear
gene:TraesCS4B02G015300	Chr4B	11567063	11569283	+	11568173	Chr4B	13283883	13286103	+	13284993	1.0	1.0	collinear
gene:TraesCS4B02G015400	Chr4B	11609911	11610419	+	11610165	Chr4B	13326019	13326527	+	13326273	1.0	1.0	collinear
gene:TraesCS4B02G015500	Chr4B	11655868	11659530	-	11657699	Chr4B	13371547	13375209	-	13373378	1.0	1.0	collinear
gene:TraesCS4B02G015600	Chr4B	11672156	11675981	+	11674068	Chr4B	13387538	13391363	+	13389450	1.0	1.0	collinear
gene:TraesCS4B02G015700	Chr4B	11710693	11715277	+	11712985	Chr4B	13425673	13430257	+	13427965	1.0	1.0	collinear
gene:TraesCS4B02G015800	Chr4B	11734874	11735616	+	11735245	Chr4B	13449724	13450466	+	13450095	1.0	1.0	collinear
gene:TraesCS4B02G015900	Chr4B	11735699	11739178	-	11737438	Chr4B	13450549	13454028	-	13452288	1.0	1.0	collinear
gene:TraesCS4B02G016000	Chr4B	11740868	11746476	-	11743672	Chr4B	13455718	13461325	-	13458521	1.0	1.0	collinear
gene:TraesCS4B02G016100	Chr4B	11749670	11753169	+	11751419	Chr4B	13464420	13467636	+	13466028	1.0	1.0	collinear
gene:TraesCS4B02G016300	Chr4B	11897256	11908833	-	11903044	Chr4B	13613526	13625103	-	13619314	1.0	1.0	collinear
gene:TraesCS4B02G016200	Chr4B	11903666	11905863	+	11904764	Chr4B	13619936	13622133	+	13621034	1.0	1.0	collinear
gene:TraesCS4B02G016400	Chr4B	11911250	11919439	-	11915344	Chr4B	13627329	13635247	-	13631288	1.0	0.996	collinear
gene:TraesCS4B02G016500	Chr4B	11928239	11928565	-	11928402	Chr4B	13643817	13644143	-	13643980	1.0	1.0	collinear
gene:TraesCS4B02G016600	Chr4B	11995638	11995925	+	11995781	Chr4B	13711206	13711493	+	13711349	1.0	1.0	collinear
gene:TraesCS4B02G016700	Chr4B	12016406	12016693	+	12016549	Chr4B	13731974	13732261	+	13732117	1.0	1.0	collinear
gene:TraesCS4B02G016800	Chr4B	12051721	12052008	+	12051864	Chr4B	13767289	13767576	+	13767432	1.0	1.0	collinear
gene:TraesCS4B02G017000	Chr4B	12142227	12144069	-	12143148	Chr4B	13857744	13859586	-	13858665	1.0	1.0	collinear
gene:TraesCS4B02G017100	Chr4B	12227774	12231389	+	12229581	Chr4B	13970511	13974126	+	13972318	1.0	1.0	collinear
gene:TraesCS4B02G017200	Chr4B	12251657	12253344	+	12252500	Chr4B	13994176	13995863	+	13995019	1.0	1.0	collinear
gene:TraesCS4B02G017300	Chr4B	12492184	12492970	-	12492577	Chr4B	14234601	14235387	-	14234994	1.0	1.0	collinear
gene:TraesCS4B02G017400	Chr4B	12526842	12530906	+	12528874	Chr4B	14269259	14273323	+	14271291	1.0	1.0	collinear
gene:TraesCS4B02G017500	Chr4B	13052500	13054709	-	13053604	Chr4B	14793756	14795965	-	14794860	1.0	1.0	collinear
gene:TraesCS4B02G017600	Chr4B	13077784	13080425	+	13079104	Chr4B	14819047	14821688	+	14820367	1.0	1.0	collinear
gene:TraesCS4B02G017700	Chr4B	13088380	13093630	+	13091005	Chr4B	14829643	14834893	+	14832268	1.0	1.0	collinear
gene:TraesCS4B02G017800	Chr4B	13093784	13098547	+	13096165	Chr4B	14835047	14839810	+	14837428	1.0	1.0	collinear
gene:TraesCS4B02G017900	Chr4B	13125606	13127461	-	13126533	Chr4B	14866669	14868524	-	14867596	1.0	1.0	collinear
gene:TraesCS4B02G018000	Chr4B	13277337	13278394	+	13277865	Chr4B	15018264	15019321	+	15018792	1.0	1.0	collinear
gene:TraesCS4B02G018100	Chr4B	13279978	13281096	+	13280537	Chr4B	15020905	15022023	+	15021464	1.0	1.0	collinear
gene:TraesCS4B02G018200	Chr4B	13281119	13285200	-	13283159	Chr4B	15022046	15026127	-	15024086	1.0	1.0	collinear
gene:TraesCS4B02G018300	Chr4B	13297438	13298566	+	13298002	Chr4B	15038365	15039493	+	15038929	1.0	1.0	collinear
gene:TraesCS4B02G018400	Chr4B	13299521	13302350	-	13300935	Chr4B	15040448	15043277	-	15041862	1.0	1.0	collinear
gene:TraesCS4B02G018500	Chr4B	13395470	13395832	+	13395651	Chr4B	15136397	15136759	+	15136578	1.0	1.0	collinear
gene:TraesCS4B02G018600	Chr4B	13408245	13411336	+	13409790	Chr4B	15149172	15152263	+	15150717	1.0	1.0	collinear
gene:TraesCS4B02G018700	Chr4B	13415819	13421789	+	13418804	Chr4B	15156746	15162716	+	15159731	1.0	1.0	collinear
gene:TraesCS4B02G018800	Chr4B	13421999	13426366	-	13424182	Chr4B	15162926	15167293	-	15165109	1.0	1.0	collinear
gene:TraesCS4B02G018900	Chr4B	13944552	13947600	+	13946076	Chr4B	15684259	15687307	+	15685783	1.0	1.0	collinear
gene:TraesCS4B02G019000	Chr4B	13973019	13976709	+	13974864	Chr4B	15712104	15715791	+	15713947	1.0	0.998	collinear
gene:TraesCS4B02G019100	Chr4B	13976961	13981870	-	13979415	Chr4B	15716043	15720952	-	15718497	1.0	1.0	collinear
gene:TraesCS4B02G019200	Chr4B	13993785	13995620	-	13994702	Chr4B	15732613	15734448	-	15733530	1.0	1.0	collinear
gene:TraesCS4B02G019300	Chr4B	13998190	14001208	-	13999699	Chr4B	15737018	15740036	-	15738527	1.0	1.0	collinear
gene:TraesCS4B02G019400	Chr4B	14012243	14014798	+	14013520	Chr4B	15751071	15753626	+	15752348	1.0	1.0	collinear
gene:TraesCS4B02G019500	Chr4B	14028030	14028317	-	14028173	Chr4B	15766863	15767150	-	15767006	1.0	1.0	collinear
gene:TraesCS4B02G019600	Chr4B	14054324	14055910	+	14055117	Chr4B	15792986	15794572	+	15793779	1.0	1.0	collinear
gene:TraesCS4B02G019700	Chr4B	14104073	14108055	+	14106064	Chr4B	15841975	15845957	+	15843966	1.0	1.0	collinear
gene:TraesCS4B02G019800	Chr4B	14108914	14110130	+	14109522	Chr4B	15846816	15848032	+	15847424	1.0	1.0	collinear
gene:TraesCS4B02G019900	Chr4B	14110301	14115649	-	14112975	Chr4B	15848203	15853551	-	15850877	1.0	1.0	collinear
gene:TraesCS4B02G020000	Chr4B	14117806	14125905	-	14121855	Chr4B	15855377	15863470	-	15859423	1.0	0.999	collinear
gene:TraesCS4B02G020100	Chr4B	14265762	14268621	+	14267191	Chr4B	16001794	16004653	+	16003223	1.0	1.0	collinear
gene:TraesCS4B02G020200	Chr4B	14270111	14274079	+	14272095	Chr4B	16006143	16010111	+	16008127	1.0	1.0	collinear
gene:TraesCS4B02G020300	Chr4B	14388436	14389403	+	14388919	Chr4B	16124182	16125149	+	16124665	1.0	1.0	collinear
gene:TraesCS4B02G020400	Chr4B	14391446	14396423	+	14393934	Chr4B	16127192	16132169	+	16129680	1.0	1.0	collinear
gene:TraesCS4B02G020500	Chr4B	14530722	14533763	-	14532242	Chr4B	16946042	16949083	+	16947562	1.0	1.0	collinear
gene:TraesCS4B02G020600	Chr4B	14639293	14640114	-	14639703	Chr4B	16840055	16840876	+	16840465	1.0	1.0	collinear
gene:TraesCS4B02G020700	Chr4B	14652136	14654243	-	14653189	Chr4B	16826066	16828173	+	16827119	1.0	1.0	collinear
gene:TraesCS4B02G020900	Chr4B	14839741	14842843	-	14841292	Chr4B	16639081	16642183	+	16640632	1.0	1.0	collinear
gene:TraesCS4B02G021000	Chr4B	14889242	14891189	-	14890215	Chr4B	16590794	16592741	+	16591767	1.0	1.0	collinear
gene:TraesCS4B02G021100	Chr4B	15146111	15150858	-	15148484	Chr4B	16331857	16336823	+	16334340	1.0	1.0	collinear
