gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v2.1_tgt_chr	CS_v2.1_tgt_start	CS_v2.1_tgt_end	CS_v2.1_tgt_strand	CS_v2.1_tgt_midpoint	CS_v2.1_coverage	CS_v2.1_identity	segment
gene:TraesCS1A02G002300	Chr1A	1209721	1212812	-	1211266	Chr1A	1207566	1210657	-	1209111	1.0	1.0	collinear
gene:TraesCS1A02G002400	Chr1A	1228914	1229339	-	1229126	Chr1A	1226759	1227184	-	1226971	1.0	1.0	collinear
gene:TraesCS1A02G002500	Chr1A	1232354	1238469	-	1235411	Chr1A	1230199	1236314	-	1233256	1.0	1.0	collinear
gene:TraesCS1A02G002700	Chr1A	1336841	1348326	-	1342583	Chr1A	1334686	1346171	-	1340428	1.0	1.0	collinear
gene:TraesCS1A02G002800	Chr1A	1565963	1567220	-	1566591	Chr1A	1570115	1571372	-	1570743	1.0	1.0	collinear
gene:TraesCS1A02G002900	Chr1A	1657115	1666923	+	1662019	Chr1A	2567417	2577225	+	2572321	1.0	1.0	collinear
gene:TraesCS1A02G003000	Chr1A	1668949	1670358	+	1669653	Chr1A	2579251	2580660	+	2579955	1.0	1.0	collinear
gene:TraesCS1A02G003100	Chr1A	1689351	1698842	-	1694096	Chr1A	2599654	2609145	-	2604399	1.0	1.0	collinear
gene:TraesCS1A02G003200	Chr1A	1721421	1734947	+	1728184	Chr1A	2632156	2645682	+	2638919	1.0	1.0	collinear
gene:TraesCS1A02G003300	Chr1A	1792119	1815634	+	1803876	Chr1A	2702309	2725215	+	2713762	1.0	1.0	collinear
gene:TraesCS1A02G003400	Chr1A	2161814	2163439	-	2162626	Chr1A	3066928	3068553	-	3067740	1.0	1.0	collinear
gene:TraesCS1A02G003500	Chr1A	2184957	2185397	-	2185177	Chr1A	3089925	3090365	-	3090145	1.0	1.0	collinear
gene:TraesCS1A02G003546	Chr1A	2200978	2203830	+	2202404	Chr1A	3105946	3108798	+	3107372	1.0	1.0	collinear
gene:TraesCS1A02G003600	Chr1A	2229188	2236819	-	2233003	Chr1A	3134034	3141665	-	3137849	1.0	1.0	collinear
gene:TraesCS1A02G003700	Chr1A	2291887	2292891	+	2292389	Chr1A	3196818	3197822	+	3197320	1.0	1.0	collinear
gene:TraesCS1A02G003800	Chr1A	2377713	2379143	-	2378428	Chr1A	3281811	3283241	-	3282526	1.0	1.0	collinear
gene:TraesCS1A02G003900	Chr1A	2391500	2393497	+	2392498	Chr1A	3295315	3297312	+	3296313	1.0	1.0	collinear
gene:TraesCS1A02G004000	Chr1A	2437843	2441540	-	2439691	Chr1A	3341113	3344810	-	3342961	1.0	1.0	collinear
gene:TraesCS1A02G004100	Chr1A	2474575	2481205	+	2477890	Chr1A	3377845	3384475	+	3381160	1.0	1.0	collinear
gene:TraesCS1A02G004126	Chr1A	2490452	2519369	+	2504910	Chr1A	3393414	3421936	+	3407675	0.986	0.979	collinear
gene:TraesCS1A02G004200	Chr1A	2540491	2540958	-	2540724	Chr1A	3442853	3443320	-	3443086	1.0	1.0	collinear
gene:TraesCS1A02G004300	Chr1A	2550647	2569820	+	2560233	Chr1A	3453009	3471508	+	3462258	1.0	1.0	collinear
gene:TraesCS1A02G004400	Chr1A	2642460	2648016	-	2645238	Chr1A	3543536	3549092	-	3546314	1.0	1.0	collinear
gene:TraesCS1A02G004500	Chr1A	2661957	2667052	-	2664504	Chr1A	3563033	3568128	-	3565580	1.0	1.0	collinear
gene:TraesCS1A02G004600	Chr1A	2837094	2843854	-	2840474	Chr1A	3736743	3743503	-	3740123	1.0	1.0	collinear
gene:TraesCS1A02G004700	Chr1A	2847902	2850951	+	2849426	Chr1A	3747551	3750600	+	3749075	1.0	1.0	collinear
gene:TraesCS1A02G004800	Chr1A	2934676	2938176	+	2936426	Chr1A	3927688	3931188	+	3929438	1.0	1.0	collinear
gene:TraesCS1A02G004900	Chr1A	2942044	2945027	+	2943535	Chr1A	3935056	3938039	+	3936547	1.0	1.0	collinear
gene:TraesCS1A02G005000	Chr1A	2975187	2976767	+	2975977	Chr1A	3968199	3969779	+	3968989	1.0	1.0	collinear
gene:TraesCS1A02G005100	Chr1A	2978903	2981121	-	2980012	Chr1A	3971915	3974133	-	3973024	1.0	1.0	collinear
gene:TraesCS1A02G005200	Chr1A	2982629	2986266	+	2984447	Chr1A	3975641	3979278	+	3977459	1.0	1.0	collinear
gene:TraesCS1A02G005300	Chr1A	3013341	3014979	+	3014160	Chr1A	4006353	4007991	+	4007172	1.0	1.0	collinear
gene:TraesCS1A02G005387	Chr1A	3094066	3095267	-	3094666	Chr1A	4087064	4088265	-	4087664	1.0	1.0	collinear
gene:TraesCS1A02G005400	Chr1A	3117194	3118502	+	3117848	Chr1A	4110192	4111500	+	4110846	1.0	1.0	collinear
gene:TraesCS1A02G005500	Chr1A	3119378	3122276	-	3120827	Chr1A	4112376	4115274	-	4113825	1.0	1.0	collinear
gene:TraesCS1A02G005600	Chr1A	3255618	3262577	-	3259097	Chr1A	4248617	4255576	-	4252096	1.0	1.0	collinear
gene:TraesCS1A02G005700	Chr1A	3377838	3383699	+	3380768	Chr1A	4370836	4376697	+	4373766	1.0	1.0	collinear
gene:TraesCS1A02G005800	Chr1A	3386287	3391808	-	3389047	Chr1A	4379285	4384806	-	4382045	1.0	1.0	collinear
gene:TraesCS1A02G005900	Chr1A	3446931	3450200	+	3448565	Chr1A	4439929	4443198	+	4441563	1.0	1.0	collinear
gene:TraesCS1A02G006000	Chr1A	3451854	3454772	-	3453313	Chr1A	4444852	4447770	-	4446311	1.0	1.0	collinear
gene:TraesCS1A02G006100	Chr1A	3462554	3465581	-	3464067	Chr1A	4455552	4458579	-	4457065	1.0	1.0	collinear
gene:TraesCS1A02G006200	Chr1A	3488355	3491814	-	3490084	Chr1A	4481219	4484678	-	4482948	1.0	1.0	collinear
gene:TraesCS1A02G006300	Chr1A	3500137	3503929	-	3502033	Chr1A	4493001	4496793	-	4494897	1.0	1.0	collinear
gene:TraesCS1A02G006400	Chr1A	3531339	3532796	-	3532067	Chr1A	4524156	4525613	-	4524884	1.0	1.0	collinear
gene:TraesCS1A02G006500	Chr1A	3579010	3582502	-	3580756	Chr1A	4570594	4574086	-	4572340	1.0	1.0	collinear
gene:TraesCS1A02G006700	Chr1A	3614659	3618613	-	3616636	Chr1A	4605426	4609380	-	4607403	1.0	1.0	collinear
gene:TraesCS1A02G006800	Chr1A	3653512	3657388	-	3655450	Chr1A	4643782	4647658	-	4645720	1.0	1.0	collinear
gene:TraesCS1A02G006900	Chr1A	3669097	3671050	-	3670073	Chr1A	4659235	4661188	-	4660211	1.0	1.0	collinear
gene:TraesCS1A02G007000	Chr1A	3677964	3679612	-	3678788	Chr1A	4668102	4669750	-	4668926	1.0	1.0	collinear
gene:TraesCS1A02G007100	Chr1A	3698525	3700965	-	3699745	Chr1A	4688180	4690620	-	4689400	1.0	1.0	collinear
gene:TraesCS1A02G007200	Chr1A	3776339	3777238	+	3776788	Chr1A	4764892	4765791	+	4765341	1.0	1.0	collinear
gene:TraesCS1A02G007236	Chr1A	3795056	3795948	+	3795502	Chr1A	4783488	4784380	+	4783934	1.0	1.0	collinear
gene:TraesCS1A02G007344	Chr1A	3910395	3911267	+	3910831	Chr1A	4897332	4898204	+	4897768	1.0	1.0	collinear
gene:TraesCS1A02G007400	Chr1A	4033339	4034196	+	4033767	Chr1A	5018187	5019044	+	5018615	1.0	1.0	collinear
gene:TraesCS1A02G007405	Chr1A	4041324	4042181	+	4041752	Chr1A	5026172	5027029	+	5026600	1.0	1.0	collinear
gene:TraesCS1A02G007500	Chr1A	4045713	4048684	+	4047198	Chr1A	5030561	5033532	+	5032046	1.0	1.0	collinear
gene:TraesCS1A02G007600	Chr1A	4047966	4048290	-	4048128	Chr1A	5032814	5033138	-	5032976	1.0	1.0	collinear
gene:TraesCS1A02G007700	Chr1A	4053221	4053823	+	4053522	Chr1A	5038069	5038671	+	5038370	1.0	1.0	collinear
gene:TraesCS1A02G007800	Chr1A	4054742	4054960	+	4054851	Chr1A	5039590	5039808	+	5039699	1.0	1.0	collinear
gene:TraesCS1A02G007900	Chr1A	4063197	4063406	+	4063301	Chr1A	5048045	5048254	+	5048149	1.0	1.0	collinear
gene:TraesCS1A02G008100	Chr1A	4497200	4503419	+	4500309	Chr1A	5545869	5552088	+	5548978	1.0	1.0	collinear
gene:TraesCS1A02G008200	Chr1A	4502605	4504697	-	4503651	Chr1A	5551274	5553366	-	5552320	1.0	1.0	collinear
gene:TraesCS1A02G008300	Chr1A	4549622	4554906	+	4552264	Chr1A	5597980	5603264	+	5600622	1.0	1.0	collinear
gene:TraesCS1A02G008353	Chr1A	4661621	4663924	+	4662772	Chr1A	5708688	5710991	+	5709839	1.0	1.0	collinear
gene:TraesCS1A02G008400	Chr1A	4804101	4805663	+	4804882	Chr1A	5849114	5850676	+	5849895	1.0	1.0	collinear
gene:TraesCS1A02G008500	Chr1A	4811264	4813128	+	4812196	Chr1A	5856277	5858141	+	5857209	1.0	1.0	collinear
gene:TraesCS1A02G008600	Chr1A	5023873	5029289	-	5026581	Chr1A	6068357	6073773	-	6071065	1.0	1.0	collinear
gene:TraesCS1A02G008700	Chr1A	5132497	5132754	+	5132625	Chr1A	6173623	6173880	+	6173751	1.0	1.0	collinear
gene:TraesCS1A02G008800	Chr1A	5150710	5153197	-	5151953	Chr1A	6191836	6194323	-	6193079	1.0	1.0	collinear
gene:TraesCS1A02G008900	Chr1A	5233610	5235545	+	5234577	Chr1A	6273767	6275702	+	6274734	1.0	1.0	collinear
gene:TraesCS1A02G009000	Chr1A	5491027	5495112	+	5493069	Chr1A	6665657	6669742	+	6667699	1.0	1.0	collinear
gene:TraesCS1A02G009200	Chr1A	5500650	5501198	+	5500924	Chr1A	6673802	6674350	+	6674076	1.0	1.0	collinear
gene:TraesCS1A02G009300	Chr1A	5501535	5507742	-	5504638	Chr1A	6691708	6697915	-	6694811	1.0	1.0	collinear
gene:TraesCS1A02G009320	Chr1A	5521573	5527792	-	5524682	Chr1A	6711203	6717422	-	6714312	1.0	1.0	collinear
gene:TraesCS1A02G009400	Chr1A	5645211	5650510	-	5647860	Chr1A	6834075	6839374	-	6836724	1.0	1.0	collinear
gene:TraesCS1A02G009500	Chr1A	5871427	5874711	+	5873069	Chr1A	7060292	7063576	+	7061934	1.0	1.0	collinear
gene:TraesCS1A02G009600	Chr1A	6007940	6012646	-	6010293	Chr1A	7196234	7200940	-	7198587	1.0	1.0	collinear
gene:TraesCS1A02G009700	Chr1A	6022742	6023437	-	6023089	Chr1A	7211036	7211731	-	7211383	1.0	1.0	collinear
gene:TraesCS1A02G009900	Chr1A	6151748	6159140	+	6155444	Chr1A	7339396	7346788	+	7343092	1.0	1.0	collinear
gene:TraesCS1A02G010000	Chr1A	6223835	6224092	-	6223963	Chr1A	7411483	7411740	-	7411611	1.0	1.0	collinear
gene:TraesCS1A02G010100	Chr1A	6293918	6294835	-	6294376	Chr1A	7481566	7482483	-	7482024	1.0	1.0	collinear
gene:TraesCS1A02G010200	Chr1A	6317837	6324253	+	6321045	Chr1A	7505485	7511901	+	7508693	1.0	1.0	collinear
gene:TraesCS1A02G010300	Chr1A	6332192	6336859	+	6334525	Chr1A	7519840	7524507	+	7522173	1.0	1.0	collinear
gene:TraesCS1A02G010400	Chr1A	6336481	6345966	-	6341223	Chr1A	7524129	7533614	-	7528871	1.0	1.0	collinear
gene:TraesCS1A02G010500	Chr1A	6422072	6423492	-	6422782	Chr1A	7609720	7611140	-	7610430	1.0	1.0	collinear
gene:TraesCS1A02G010600	Chr1A	6438286	6439101	-	6438693	Chr1A	7625934	7626749	-	7626341	1.0	1.0	collinear
gene:TraesCS1A02G010700	Chr1A	6472647	6475129	-	6473888	Chr1A	7660295	7662777	-	7661536	1.0	1.0	collinear
gene:TraesCS1A02G010800	Chr1A	6497878	6500095	-	6498986	Chr1A	7685526	7687743	-	7686634	1.0	1.0	collinear
gene:TraesCS1A02G010900	Chr1A	6517423	6518340	+	6517881	Chr1A	7705071	7705988	+	7705529	1.0	1.0	collinear
gene:TraesCS1A02G010905	Chr1A	6561797	6562688	+	6562242	Chr1A	7877764	7878655	+	7878209	1.0	1.0	collinear
gene:TraesCS1A02G011100	Chr1A	6566139	6567972	+	6567055	Chr1A	7882106	7883939	+	7883022	1.0	1.0	collinear
gene:TraesCS1A02G011200	Chr1A	6569388	6576401	-	6572894	Chr1A	7885355	7892368	-	7888861	1.0	1.0	collinear
gene:TraesCS1A02G011300	Chr1A	6654552	6655482	-	6655017	Chr1A	7970519	7971449	-	7970984	1.0	1.0	collinear
gene:TraesCS1A02G011400	Chr1A	6760744	6764265	-	6762504	Chr1A	8076711	8080232	-	8078471	1.0	1.0	collinear
gene:TraesCS1A02G011500	Chr1A	6765240	6765452	-	6765346	Chr1A	8081207	8081419	-	8081313	1.0	1.0	collinear
gene:TraesCS1A02G011600	Chr1A	6766340	6766555	-	6766447	Chr1A	8082307	8082522	-	8082414	1.0	1.0	collinear
gene:TraesCS1A02G011700	Chr1A	6773469	6773978	-	6773723	Chr1A	8089436	8089945	-	8089690	1.0	1.0	collinear
gene:TraesCS1A02G011800	Chr1A	6788571	6793542	+	6791056	Chr1A	8104538	8109509	+	8107023	1.0	1.0	collinear
gene:TraesCS1A02G011900	Chr1A	6883652	6887141	-	6885396	Chr1A	8233277	8236766	-	8235021	1.0	1.0	collinear
gene:TraesCS1A02G012000	Chr1A	6899512	6903022	-	6901267	Chr1A	8249137	8252647	-	8250892	1.0	1.0	collinear
gene:TraesCS1A02G012100	Chr1A	6914044	6915989	-	6915016	Chr1A	8263670	8265615	-	8264642	1.0	1.0	collinear
gene:TraesCS1A02G012200	Chr1A	7100687	7101431	-	7101059	Chr1A	8448758	8449502	-	8449130	1.0	1.0	collinear
gene:TraesCS1A02G012300	Chr1A	7108623	7109053	-	7108838	Chr1A	8456694	8457124	-	8456909	1.0	1.0	collinear
gene:TraesCS1A02G012400	Chr1A	7109888	7115465	-	7112676	Chr1A	8457959	8463291	-	8460625	1.0	1.0	collinear
gene:TraesCS1A02G012500	Chr1A	7178200	7184960	+	7181580	Chr1A	8526026	8532786	+	8529406	1.0	1.0	collinear
gene:TraesCS1A02G012600	Chr1A	7185497	7186507	+	7186002	Chr1A	8533323	8534333	+	8533828	1.0	1.0	collinear
gene:TraesCS1A02G012700	Chr1A	7228719	7229943	-	7229331	Chr1A	8575612	8576836	-	8576224	1.0	1.0	collinear
gene:TraesCS1A02G012800	Chr1A	7274801	7275803	+	7275302	Chr1A	8616326	8617328	+	8616827	1.0	1.0	collinear
gene:TraesCS1A02G012900	Chr1A	7276861	7279534	+	7278197	Chr1A	8618386	8621059	+	8619722	1.0	1.0	collinear
gene:TraesCS1A02G013000	Chr1A	7281836	7294634	+	7288235	Chr1A	8623361	8635717	+	8629539	1.0	1.0	collinear
gene:TraesCS1A02G013100	Chr1A	7311700	7312269	+	7311984	Chr1A	8652783	8653352	+	8653067	1.0	1.0	collinear
gene:TraesCS1A02G013200	Chr1A	7315101	7325769	+	7320435	Chr1A	8656184	8666852	+	8661518	1.0	1.0	collinear
gene:TraesCS1A02G013300	Chr1A	7522337	7522531	-	7522434	Chr1A	8862666	8862860	-	8862763	1.0	1.0	collinear
gene:TraesCS1A02G013400	Chr1A	7525852	7526447	-	7526149	Chr1A	8866181	8866776	-	8866478	1.0	1.0	collinear
gene:TraesCS1A02G013500	Chr1A	7536155	7536445	+	7536300	Chr1A	8875965	8876255	+	8876110	1.0	1.0	collinear
gene:TraesCS1A02G013600	Chr1A	7642614	7643473	+	7643043	Chr1A	8981643	8982502	+	8982072	1.0	1.0	collinear
gene:TraesCS1A02G013700	Chr1A	7651464	7654123	-	7652793	Chr1A	8990493	8993152	-	8991822	1.0	1.0	collinear
gene:TraesCS1A02G013800	Chr1A	7657145	7669998	-	7663571	Chr1A	8996174	9008804	-	9002489	1.0	1.0	collinear
gene:TraesCS1A02G013900	Chr1A	7675688	7677264	-	7676476	Chr1A	9014494	9016070	-	9015282	1.0	1.0	collinear
gene:TraesCS1A02G014000	Chr1A	7685115	7685702	-	7685408	Chr1A	9023921	9024508	-	9024214	1.0	1.0	collinear
gene:TraesCS1A02G014100	Chr1A	7697292	7698190	-	7697741	Chr1A	9036098	9036996	-	9036547	1.0	1.0	collinear
gene:TraesCS1A02G014200	Chr1A	7777149	7778389	-	7777769	Chr1A	9115955	9117195	-	9116575	1.0	1.0	collinear
gene:TraesCS1A02G014300	Chr1A	7811031	7813406	+	7812218	Chr1A	9149837	9152212	+	9151024	1.0	1.0	collinear
gene:TraesCS1A02G014400	Chr1A	7830271	7830939	+	7830605	Chr1A	9169077	9169745	+	9169411	1.0	1.0	collinear
gene:TraesCS1A02G014500	Chr1A	7834685	7837216	+	7835950	Chr1A	9173491	9176022	+	9174756	1.0	1.0	collinear
gene:TraesCS1A02G014700	Chr1A	7956960	7957283	+	7957121	Chr1A	9295766	9296089	+	9295927	1.0	1.0	collinear
gene:TraesCS1A02G014800	Chr1A	7962375	7963154	+	7962764	Chr1A	9301181	9301960	+	9301570	1.0	1.0	collinear
gene:TraesCS1A02G014900	Chr1A	8141960	8144500	-	8143230	Chr1A	9480719	9483259	-	9481989	1.0	1.0	collinear
gene:TraesCS1A02G015000	Chr1A	8157346	8159856	-	8158601	Chr1A	9496105	9498615	-	9497360	1.0	1.0	collinear
gene:TraesCS1A02G015100	Chr1A	8238257	8239411	-	8238834	Chr1A	9577016	9578170	-	9577593	1.0	1.0	collinear
gene:TraesCS1A02G015200	Chr1A	8239469	8244826	-	8242147	Chr1A	9578228	9583585	-	9580906	1.0	1.0	collinear
gene:TraesCS1A02G015300	Chr1A	8247217	8251270	+	8249243	Chr1A	9585976	9590029	+	9588002	1.0	1.0	collinear
gene:TraesCS1A02G015378	Chr1A	8260051	8261991	+	8261021	Chr1A	9598810	9600750	+	9599780	1.0	1.0	collinear
gene:TraesCS1A02G015400	Chr1A	8264166	8266341	-	8265253	Chr1A	9602925	9605100	-	9604012	1.0	1.0	collinear
gene:TraesCS1A02G015500	Chr1A	8291349	8292883	-	8292116	Chr1A	9630108	9631642	-	9630875	1.0	1.0	collinear
gene:TraesCS1A02G015600	Chr1A	8295508	8297343	+	8296425	Chr1A	9634267	9636102	+	9635184	1.0	1.0	collinear
gene:TraesCS1A02G015700	Chr1A	8311562	8313243	+	8312402	Chr1A	9650321	9652002	+	9651161	1.0	1.0	collinear
gene:TraesCS1A02G015800	Chr1A	8320695	8322586	+	8321640	Chr1A	9659454	9661345	+	9660399	1.0	1.0	collinear
gene:TraesCS1A02G015900	Chr1A	8325715	8329799	+	8327757	Chr1A	9664474	9668558	+	9666516	1.0	1.0	collinear
gene:TraesCS1A02G016000	Chr1A	8331822	8334602	+	8333212	Chr1A	9670581	9673361	+	9671971	1.0	1.0	collinear
gene:TraesCS1A02G016100	Chr1A	8341907	8344730	+	8343318	Chr1A	9680666	9683489	+	9682077	1.0	1.0	collinear
gene:TraesCS1A02G016203	Chr1A	8611945	8615970	-	8613957	Chr1A	9949251	9953276	-	9951263	1.0	1.0	collinear
gene:TraesCS1A02G016200	Chr1A	8628133	8633964	-	8631048	Chr1A	9965439	9971270	-	9968354	1.0	1.0	collinear
gene:TraesCS1A02G016300	Chr1A	8665006	8669951	+	8667478	Chr1A	10001491	10006436	+	10003963	1.0	1.0	collinear
gene:TraesCS1A02G016400	Chr1A	8715361	8719129	-	8717245	Chr1A	10051524	10055292	-	10053408	1.0	1.0	collinear
gene:TraesCS1A02G016500	Chr1A	8732467	8732691	+	8732579	Chr1A	10068509	10068733	+	10068621	1.0	1.0	collinear
gene:TraesCS1A02G016600	Chr1A	9089751	9092824	+	9091287	Chr1A	10424358	10427431	+	10425894	1.0	1.0	collinear
gene:TraesCS1A02G016800	Chr1A	9103014	9104091	-	9103552	Chr1A	10437621	10438698	-	10438159	1.0	1.0	collinear
gene:TraesCS1A02G016900	Chr1A	9104841	9110639	-	9107740	Chr1A	10439448	10445246	-	10442347	1.0	1.0	collinear
gene:TraesCS1A02G017000	Chr1A	9119143	9123202	+	9121172	Chr1A	10453750	10457809	+	10455779	1.0	1.0	collinear
gene:TraesCS1A02G017100	Chr1A	9125924	9126091	+	9126007	Chr1A	10460531	10460698	+	10460614	1.0	1.0	collinear
gene:TraesCS1A02G017200	Chr1A	9126999	9129494	-	9128246	Chr1A	10461606	10464101	-	10462853	1.0	1.0	collinear
gene:TraesCS1A02G017300	Chr1A	9156307	9157322	+	9156814	Chr1A	10490914	10491929	+	10491421	1.0	1.0	collinear
gene:TraesCS1A02G017400	Chr1A	9194440	9195385	+	9194912	Chr1A	10564167	10565112	+	10564639	1.0	1.0	collinear
gene:TraesCS1A02G017500	Chr1A	9203430	9205210	+	9204320	Chr1A	10573150	10574930	+	10574040	1.0	1.0	collinear
gene:TraesCS1A02G017600	Chr1A	9219941	9221744	-	9220842	Chr1A	10589661	10591464	-	10590562	1.0	1.0	collinear
gene:TraesCS1A02G017700	Chr1A	9232851	9236545	-	9234698	Chr1A	10602571	10606265	-	10604418	1.0	1.0	collinear
gene:TraesCS1A02G017800	Chr1A	9340848	9344270	+	9342559	Chr1A	10710567	10713989	+	10712278	1.0	1.0	collinear
gene:TraesCS1A02G017900	Chr1A	9355372	9357968	-	9356670	Chr1A	10725091	10727687	-	10726389	1.0	1.0	collinear
gene:TraesCS1A02G018000	Chr1A	9359231	9363721	+	9361476	Chr1A	10728950	10733440	+	10731195	1.0	1.0	collinear
gene:TraesCS1A02G018100	Chr1A	9369967	9375647	-	9372807	Chr1A	10739686	10745366	-	10742526	1.0	1.0	collinear
gene:TraesCS1A02G018200	Chr1A	9468842	9469968	+	9469405	Chr1A	10838561	10839687	+	10839124	1.0	1.0	collinear
gene:TraesCS1A02G018300	Chr1A	9476119	9477343	+	9476731	Chr1A	10845838	10847062	+	10846450	1.0	1.0	collinear
gene:TraesCS1A02G018400	Chr1A	9543460	9548078	+	9545769	Chr1A	10913179	10917797	+	10915488	1.0	1.0	collinear
gene:TraesCS1A02G018500	Chr1A	9549076	9552128	-	9550602	Chr1A	10918795	10921847	-	10920321	1.0	1.0	collinear
gene:TraesCS1A02G018600	Chr1A	9553967	9556916	+	9555441	Chr1A	10923686	10926635	+	10925160	1.0	1.0	collinear
gene:TraesCS1A02G018700	Chr1A	9561507	9563163	-	9562335	Chr1A	10931226	10932882	-	10932054	1.0	1.0	collinear
gene:TraesCS1A02G018800	Chr1A	9572396	9575377	-	9573886	Chr1A	10942115	10945096	-	10943605	1.0	1.0	collinear
gene:TraesCS1A02G018900	Chr1A	9579534	9583651	-	9581592	Chr1A	10949253	10953370	-	10951311	1.0	1.0	collinear
gene:TraesCS1A02G019000	Chr1A	9586486	9589430	-	9587958	Chr1A	10956205	10959149	-	10957677	1.0	1.0	collinear
gene:TraesCS1A02G019100	Chr1A	9597803	9600713	-	9599258	Chr1A	10967522	10970432	-	10968977	1.0	1.0	collinear
gene:TraesCS1A02G019200	Chr1A	9642195	9644901	-	9643548	Chr1A	11011915	11014621	-	11013268	1.0	1.0	collinear
gene:TraesCS1A02G019300	Chr1A	9663418	9664672	+	9664045	Chr1A	11033138	11034392	+	11033765	1.0	1.0	collinear
gene:TraesCS1A02G019400	Chr1A	9762052	9764101	+	9763076	Chr1A	11131772	11133821	+	11132796	1.0	1.0	collinear
gene:TraesCS1A02G019500	Chr1A	9772102	9773591	+	9772846	Chr1A	11141822	11143311	+	11142566	1.0	1.0	collinear
gene:TraesCS1A02G019600	Chr1A	9787090	9788709	-	9787899	Chr1A	11156810	11158429	-	11157619	1.0	1.0	collinear
gene:TraesCS1A02G019700	Chr1A	9855921	9858405	+	9857163	Chr1A	11225627	11228111	+	11226869	1.0	1.0	collinear
gene:TraesCS1A02G019800	Chr1A	9939053	9941260	+	9940156	Chr1A	11308760	11310967	+	11309863	1.0	1.0	collinear
gene:TraesCS1A02G019900	Chr1A	9968704	9972586	+	9970645	Chr1A	11338411	11342293	+	11340352	1.0	1.0	collinear
gene:TraesCS1A02G020000	Chr1A	9979714	9980736	+	9980225	Chr1A	11349421	11350443	+	11349932	1.0	1.0	collinear
gene:TraesCS1A02G020100	Chr1A	9984176	9985446	+	9984811	Chr1A	11353883	11355153	+	11354518	1.0	1.0	collinear
gene:TraesCS1A02G020153	Chr1A	9993873	9994398	-	9994135	Chr1A	11363580	11364105	-	11363842	1.0	1.0	collinear
gene:TraesCS1A02G020200	Chr1A	10004889	10007706	-	10006297	Chr1A	11374596	11377413	-	11376004	1.0	1.0	collinear
gene:TraesCS1A02G020300	Chr1A	10047783	10050350	-	10049066	Chr1A	11417412	11419979	-	11418695	1.0	1.0	collinear
gene:TraesCS1A02G020400	Chr1A	10051720	10058221	-	10054970	Chr1A	11421349	11427850	-	11424599	1.0	1.0	collinear
gene:TraesCS1A02G020500	Chr1A	10066113	10069211	+	10067662	Chr1A	11435719	11438817	+	11437268	1.0	1.0	collinear
gene:TraesCS1A02G020600	Chr1A	10069498	10072370	-	10070934	Chr1A	11439104	11441975	-	11440539	1.0	1.0	collinear
