gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v2.1_tgt_chr	CS_v2.1_tgt_start	CS_v2.1_tgt_end	CS_v2.1_tgt_strand	CS_v2.1_tgt_midpoint	CS_v2.1_coverage	CS_v2.1_identity	segment
gene:TraesCS5D02G004100	Chr5D	3591526	3591972	+	3591749	Chr5D	3604593	3605039	+	3604816	1.0	1.0	collinear
gene:TraesCS5D02G004200	Chr5D	3595737	3598046	-	3596891	Chr5D	3608804	3611113	-	3609958	1.0	1.0	collinear
gene:TraesCS5D02G004300	Chr5D	3609672	3610121	+	3609896	Chr5D	3622739	3623188	+	3622963	1.0	1.0	collinear
gene:TraesCS5D02G004400	Chr5D	3632895	3634463	+	3633679	Chr5D	3646131	3647699	+	3646915	1.0	0.999	collinear
gene:TraesCS5D02G004500	Chr5D	3635856	3637346	+	3636601	Chr5D	3649092	3650582	+	3649837	1.0	1.0	collinear
gene:TraesCS5D02G004600	Chr5D	3635823	3640034	-	3637928	Chr5D	3649059	3653270	-	3651164	1.0	1.0	collinear
gene:TraesCS5D02G004700	Chr5D	3659254	3660822	-	3660038	Chr5D	3672490	3674058	-	3673274	1.0	1.0	collinear
gene:TraesCS5D02G004800	Chr5D	3751055	3754819	-	3752937	Chr5D	3763968	3767732	-	3765850	1.0	1.0	collinear
gene:TraesCS5D02G004900	Chr5D	3764987	3767616	+	3766301	Chr5D	3777701	3780330	+	3779015	1.0	1.0	collinear
gene:TraesCS5D02G005000	Chr5D	3869802	3870474	+	3870138	Chr5D	7236086	7236758	-	7236422	1.0	1.0	collinear
gene:TraesCS5D02G005100	Chr5D	3875414	3875906	+	3875660	Chr5D	7230902	7231394	-	7231148	1.0	1.0	collinear
gene:TraesCS5D02G005200	Chr5D	3927655	3930733	-	3929194	Chr5D	7176715	7179793	+	7178254	1.0	1.0	collinear
gene:TraesCS5D02G005300	Chr5D	4040337	4056481	-	4048409	Chr5D	7052743	7068887	+	7060815	1.0	1.0	collinear
gene:TraesCS5D02G005400	Chr5D	4248045	4260277	-	4254161	Chr5D	6850565	6862517	+	6856541	1.0	1.0	collinear
gene:TraesCS5D02G005416	Chr5D	4263180	4269905	-	4266542	Chr5D	6841065	6847662	+	6844363	0.98	0.966	collinear
gene:TraesCS5D02G005500	Chr5D	4308644	4312615	-	4310629	Chr5D	6799651	6803622	+	6801636	1.0	1.0	collinear
gene:TraesCS5D02G005600	Chr5D	4324446	4339154	+	4331800	Chr5D	6773112	6787820	-	6780466	1.0	1.0	collinear
gene:TraesCS5D02G005700	Chr5D	5098667	5103878	-	5101272	Chr5D	6012640	6017851	+	6015245	1.0	1.0	collinear
gene:TraesCS5D02G005800	Chr5D	5116756	5119168	-	5117962	Chr5D	5997418	5999830	+	5998624	1.0	1.0	collinear
gene:TraesCS5D02G005900	Chr5D	5153833	5164389	-	5159111	Chr5D	5953081	5963542	+	5958311	1.0	1.0	collinear
gene:TraesCS5D02G006000	Chr5D	5170287	5174463	-	5172375	Chr5D	5943007	5947183	+	5945095	1.0	1.0	collinear
gene:TraesCS5D02G006100	Chr5D	5219358	5222946	-	5221152	Chr5D	5906666	5910254	+	5908460	1.0	1.0	collinear
gene:TraesCS5D02G006200	Chr5D	5273740	5276900	-	5275320	Chr5D	5853737	5856897	+	5855317	1.0	0.998	collinear
gene:TraesCS5D02G006300	Chr5D	5355307	5358772	+	5357039	Chr5D	5772359	5775824	-	5774091	1.0	1.0	collinear
gene:TraesCS5D02G006400	Chr5D	5367331	5369010	+	5368170	Chr5D	5762415	5764094	-	5763254	1.0	1.0	collinear
gene:TraesCS5D02G006500	Chr5D	5423121	5425692	+	5424406	Chr5D	5706212	5708783	-	5707497	1.0	1.0	collinear
gene:TraesCS5D02G006600	Chr5D	5557189	5565296	+	5561242	Chr5D	5567761	5575868	-	5571814	1.0	1.0	collinear
gene:TraesCS5D02G006700	Chr5D	5586931	5598362	-	5592646	Chr5D	5534695	5546126	+	5540410	1.0	1.0	collinear
gene:TraesCS5D02G006800	Chr5D	5630638	5632381	-	5631509	Chr5D	5501293	5503036	+	5502164	1.0	1.0	collinear
gene:TraesCS5D02G006900	Chr5D	5792275	5795547	+	5793911	Chr5D	5339945	5343217	-	5341581	1.0	1.0	collinear
gene:TraesCS5D02G007000	Chr5D	5795798	5811501	-	5803649	Chr5D	5323991	5339694	+	5331842	1.0	1.0	collinear
gene:TraesCS5D02G007100	Chr5D	5816382	5825369	-	5820875	Chr5D	5310399	5319110	+	5314754	1.0	1.0	collinear
gene:TraesCS5D02G007200	Chr5D	6005545	6009431	+	6007488	Chr5D	5126830	5130716	-	5128773	1.0	1.0	collinear
gene:TraesCS5D02G007300	Chr5D	6086019	6087311	-	6086665	Chr5D	5049581	5050871	+	5050226	1.0	0.981	collinear
gene:TraesCS5D02G007400	Chr5D	6098712	6103466	-	6101089	Chr5D	5033927	5038681	+	5036304	1.0	1.0	collinear
gene:TraesCS5D02G007500	Chr5D	6117352	6123906	+	6120629	Chr5D	5013765	5020319	-	5017042	1.0	1.0	collinear
gene:TraesCS5D02G007600	Chr5D	6164783	6165481	-	6165132	Chr5D	4973102	4973800	+	4973451	1.0	1.0	collinear
gene:TraesCS5D02G007700	Chr5D	6170878	6170982	-	6170930	Chr5D	4967601	4967705	+	4967653	1.0	1.0	collinear
gene:TraesCS5D02G007800	Chr5D	6175689	6175876	-	6175782	Chr5D	4962707	4962894	+	4962800	1.0	1.0	collinear
gene:TraesCS5D02G007900	Chr5D	6177829	6178296	-	6178062	Chr5D	4960287	4960754	+	4960520	1.0	1.0	collinear
gene:TraesCS5D02G008000	Chr5D	6180089	6180199	-	6180144	Chr5D	4958384	4958494	+	4958439	1.0	1.0	collinear
gene:TraesCS5D02G008100	Chr5D	6180601	6180795	-	6180698	Chr5D	4957788	4957982	+	4957885	1.0	1.0	collinear
gene:TraesCS5D02G008200	Chr5D	6181929	6182994	+	6182461	Chr5D	4955589	4956654	-	4956121	1.0	1.0	collinear
gene:TraesCS5D02G008300	Chr5D	6186436	6187430	+	6186933	Chr5D	4951153	4952147	-	4951650	1.0	1.0	collinear
gene:TraesCS5D02G008400	Chr5D	6187541	6187756	-	6187648	Chr5D	4950827	4951042	+	4950934	1.0	1.0	collinear
gene:TraesCS5D02G008500	Chr5D	6188132	6188581	-	6188356	Chr5D	4950002	4950451	+	4950226	1.0	1.0	collinear
gene:TraesCS5D02G008600	Chr5D	6188190	6189290	+	6188740	Chr5D	4949293	4950393	-	4949843	1.0	1.0	collinear
gene:TraesCS5D02G008700	Chr5D	6189429	6189590	+	6189509	Chr5D	4948993	4949154	-	4949073	1.0	1.0	collinear
gene:TraesCS5D02G008900	Chr5D	6192612	6192822	-	6192717	Chr5D	4945761	4945971	+	4945866	1.0	1.0	collinear
gene:TraesCS5D02G009000	Chr5D	6193148	6195391	-	6194269	Chr5D	4943192	4945435	+	4944313	1.0	1.0	collinear
gene:TraesCS5D02G009100	Chr5D	6198658	6198939	-	6198798	Chr5D	4939644	4939925	+	4939784	1.0	1.0	collinear
gene:TraesCS5D02G009200	Chr5D	6199751	6199987	-	6199869	Chr5D	4938596	4938832	+	4938714	1.0	1.0	collinear
gene:TraesCS5D02G009300	Chr5D	6200091	6200222	+	6200156	Chr5D	4938361	4938492	-	4938426	1.0	1.0	collinear
gene:TraesCS5D02G009400	Chr5D	6202570	6203283	+	6202926	Chr5D	4935300	4936013	-	4935656	1.0	1.0	collinear
gene:TraesCS5D02G009500	Chr5D	6205465	6205665	-	6205565	Chr5D	4932918	4933118	+	4933018	1.0	1.0	collinear
gene:TraesCS5D02G009600	Chr5D	6206106	6206234	-	6206170	Chr5D	4932349	4932477	+	4932413	1.0	1.0	collinear
gene:TraesCS5D02G009700	Chr5D	6207005	6207118	-	6207061	Chr5D	4931465	4931578	+	4931521	1.0	1.0	collinear
gene:TraesCS5D02G009800	Chr5D	6208807	6208923	+	6208865	Chr5D	4929660	4929776	-	4929718	1.0	1.0	collinear
gene:TraesCS5D02G009900	Chr5D	6209028	6209171	+	6209099	Chr5D	4929412	4929555	-	4929483	1.0	1.0	collinear
gene:TraesCS5D02G010000	Chr5D	6212311	6216651	-	6214481	Chr5D	4921932	4926272	+	4924102	1.0	1.0	collinear
gene:TraesCS5D02G010100	Chr5D	6216982	6217092	-	6217037	Chr5D	4925161	4925271	-	4925216	1.0	1.0	collinear
gene:TraesCS5D02G010200	Chr5D	6217773	6219137	-	6218455	Chr5D	4919446	4920810	+	4920128	1.0	1.0	collinear
gene:TraesCS5D02G010300	Chr5D	6220148	6232655	+	6226401	Chr5D	4905928	4918435	-	4912181	1.0	1.0	collinear
gene:TraesCS5D02G010400	Chr5D	6233466	6233879	+	6233672	Chr5D	4904704	4905117	-	4904910	1.0	1.0	collinear
gene:TraesCS5D02G010500	Chr5D	6235855	6236217	+	6236036	Chr5D	4902366	4902728	-	4902547	1.0	1.0	collinear
gene:TraesCS5D02G010600	Chr5D	6236512	6236943	+	6236727	Chr5D	4901640	4902071	-	4901855	1.0	1.0	collinear
gene:TraesCS5D02G010700	Chr5D	6237044	6237523	+	6237283	Chr5D	4901060	4901539	-	4901299	1.0	1.0	collinear
gene:TraesCS5D02G010800	Chr5D	6240182	6240771	+	6240476	Chr5D	4897812	4898401	-	4898106	1.0	1.0	collinear
gene:TraesCS5D02G010900	Chr5D	6244418	6246670	+	6245544	Chr5D	4891913	4894165	-	4893039	1.0	1.0	collinear
gene:TraesCS5D02G011000	Chr5D	6250296	6251462	-	6250879	Chr5D	4887121	4888287	+	4887704	1.0	1.0	collinear
gene:TraesCS5D02G011100	Chr5D	6251554	6251817	-	6251685	Chr5D	4886766	4887029	+	4886897	1.0	1.0	collinear
gene:TraesCS5D02G011200	Chr5D	6253372	6253617	-	6253494	Chr5D	4884966	4885211	+	4885088	1.0	1.0	collinear
gene:TraesCS5D02G011300	Chr5D	6254289	6254462	+	6254375	Chr5D	4884121	4884294	-	4884207	1.0	1.0	collinear
gene:TraesCS5D02G011400	Chr5D	6255193	6255936	-	6255564	Chr5D	4882647	4883390	+	4883018	1.0	1.0	collinear
gene:TraesCS5D02G011500	Chr5D	6264280	6264503	+	6264391	Chr5D	4874080	4874303	-	4874191	1.0	1.0	collinear
gene:TraesCS5D02G011600	Chr5D	6265949	6266251	-	6266100	Chr5D	4872332	4872634	+	4872483	1.0	1.0	collinear
gene:TraesCS5D02G011700	Chr5D	6353951	6357306	-	6355628	Chr5D	4781972	4785327	+	4783649	1.0	1.0	collinear
gene:TraesCS5D02G011800	Chr5D	6377964	6391459	-	6384711	Chr5D	4747966	4761461	+	4754713	1.0	1.0	collinear
gene:TraesCS5D02G011900	Chr5D	6444885	6450213	+	6447549	Chr5D	4692650	4697978	-	4695314	1.0	1.0	collinear
gene:TraesCS5D02G012000	Chr5D	6454884	6457877	+	6456380	Chr5D	4685322	4688315	-	4686818	1.0	1.0	collinear
gene:TraesCS5D02G012100	Chr5D	6479893	6480768	-	6480330	Chr5D	4662688	4663563	+	4663125	1.0	1.0	collinear
gene:TraesCS5D02G012200	Chr5D	6480923	6481459	-	6481191	Chr5D	4661997	4662533	+	4662265	1.0	1.0	collinear
gene:TraesCS5D02G012300	Chr5D	6482884	6485823	-	6484353	Chr5D	4657637	4660576	+	4659106	1.0	1.0	collinear
gene:TraesCS5D02G012400	Chr5D	6540332	6542854	-	6541593	Chr5D	4601728	4604250	+	4602989	1.0	1.0	collinear
gene:TraesCS5D02G012500	Chr5D	6820550	6824003	-	6822276	Chr5D	4321657	4325110	+	4323383	1.0	1.0	collinear
gene:TraesCS5D02G012600	Chr5D	6909313	6909861	-	6909587	Chr5D	4236946	4237494	+	4237220	1.0	1.0	collinear
gene:TraesCS5D02G012700	Chr5D	6932327	6933037	-	6932682	Chr5D	4214914	4215624	+	4215269	1.0	1.0	collinear
gene:TraesCS5D02G012800	Chr5D	6998990	7004529	+	7001759	Chr5D	4143972	4149511	-	4146741	1.0	1.0	collinear
gene:TraesCS5D02G012900	Chr5D	7004699	7008541	-	7006620	Chr5D	4139960	4143802	+	4141881	1.0	1.0	collinear
gene:TraesCS5D02G013000	Chr5D	7009095	7009573	-	7009334	Chr5D	4138928	4139406	+	4139167	1.0	1.0	collinear
gene:TraesCS5D02G013100	Chr5D	7013572	7020162	-	7016867	Chr5D	4128339	4134929	+	4131634	1.0	1.0	collinear
gene:TraesCS5D02G013200	Chr5D	7119476	7119998	-	7119737	Chr5D	7249912	7250434	-	7250173	1.0	1.0	collinear
gene:TraesCS5D02G013300	Chr5D	7410320	7415303	-	7412811	Chr5D	7542108	7547074	-	7544591	1.0	1.0	collinear
gene:TraesCS5D02G013400	Chr5D	7501291	7504931	-	7503111	Chr5D	7632009	7635649	-	7633829	1.0	1.0	collinear
gene:TraesCS5D02G013500	Chr5D	7562165	7570263	+	7566214	Chr5D	7690081	7698179	+	7694130	1.0	1.0	collinear
gene:TraesCS5D02G013600	Chr5D	7590258	7602982	-	7596620	Chr5D	7717853	7730573	-	7724213	1.0	1.0	collinear
gene:TraesCS5D02G013800	Chr5D	7631699	7634139	-	7632919	Chr5D	7759289	7761729	-	7760509	1.0	1.0	collinear
gene:TraesCS5D02G013900	Chr5D	7735201	7751604	-	7743402	Chr5D	7860986	7877389	-	7869187	0.996	0.996	collinear
gene:TraesCS5D02G014000	Chr5D	7929257	7932751	+	7931004	Chr5D	8051479	8054654	+	8053066	1.0	1.0	collinear
gene:TraesCS5D02G014100	Chr5D	7964211	7966925	-	7965568	Chr5D	8086114	8088828	-	8087471	1.0	1.0	collinear
gene:TraesCS5D02G014200	Chr5D	8020016	8022015	+	8021015	Chr5D	8141689	8143688	+	8142688	1.0	1.0	collinear
gene:TraesCS5D02G014300	Chr5D	8033202	8035560	+	8034381	Chr5D	8154875	8157233	+	8156054	1.0	1.0	collinear
gene:TraesCS5D02G014400	Chr5D	8047850	8053620	-	8050735	Chr5D	8169523	8175293	-	8172408	1.0	1.0	collinear
gene:TraesCS5D02G014500	Chr5D	8232865	8262668	+	8247766	Chr5D	8354136	8383522	+	8368829	1.0	1.0	collinear
gene:TraesCS5D02G014600	Chr5D	8406632	8412210	+	8409421	Chr5D	8526442	8532020	+	8529231	1.0	1.0	collinear
gene:TraesCS5D02G014700	Chr5D	8414311	8420275	-	8417293	Chr5D	8534121	8540085	-	8537103	1.0	1.0	collinear
gene:TraesCS5D02G014800	Chr5D	8492429	8495051	-	8493740	Chr5D	8611516	8614138	-	8612827	1.0	1.0	collinear
gene:TraesCS5D02G014900	Chr5D	8495702	8495956	-	8495829	Chr5D	8614789	8615043	-	8614916	1.0	1.0	collinear
gene:TraesCS5D02G015000	Chr5D	8530472	8544251	-	8537361	Chr5D	8649559	8663338	-	8656448	1.0	1.0	collinear
gene:TraesCS5D02G015100	Chr5D	8545953	8548938	-	8547445	Chr5D	8665040	8668025	-	8666532	1.0	1.0	collinear
gene:TraesCS5D02G015300	Chr5D	8641493	8642398	-	8641945	Chr5D	8760580	8761485	-	8761032	1.0	1.0	collinear
gene:TraesCS5D02G015200	Chr5D	8641463	8642641	+	8642052	Chr5D	8760550	8761728	+	8761139	1.0	1.0	collinear
gene:TraesCS5D02G015400	Chr5D	8937076	8937930	+	8937503	Chr5D	9055345	9056199	+	9055772	1.0	1.0	collinear
gene:TraesCS5D02G015500	Chr5D	8954898	8958528	+	8956713	Chr5D	9072954	9076493	+	9074723	1.0	1.0	collinear
gene:TraesCS5D02G015600	Chr5D	9012655	9014840	-	9013747	Chr5D	9130463	9132648	-	9131555	1.0	1.0	collinear
gene:TraesCS5D02G015700	Chr5D	9068619	9069017	+	9068818	Chr5D	9185614	9186012	+	9185813	1.0	1.0	collinear
gene:TraesCS5D02G015800	Chr5D	9109448	9115234	+	9112341	Chr5D	9225900	9231687	+	9228793	1.0	1.0	collinear
gene:TraesCS5D02G015900	Chr5D	9119331	9121530	+	9120430	Chr5D	9235784	9237983	+	9236883	1.0	1.0	collinear
gene:TraesCS5D02G016000	Chr5D	9121646	9125913	-	9123779	Chr5D	9238099	9242366	-	9240232	1.0	1.0	collinear
gene:TraesCS5D02G016069	Chr5D	9217355	9228487	-	9222921	Chr5D	9333018	9343813	-	9338415	1.0	1.0	collinear
gene:TraesCS5D02G016100	Chr5D	9279835	9280494	+	9280164	Chr5D	9395161	9395820	+	9395490	1.0	1.0	collinear
gene:TraesCS5D02G016200	Chr5D	9290731	9291986	+	9291358	Chr5D	9406057	9407312	+	9406684	1.0	1.0	collinear
gene:TraesCS5D02G016300	Chr5D	9331390	9332394	+	9331892	Chr5D	9446443	9447447	+	9446945	1.0	1.0	collinear
gene:TraesCS5D02G016400	Chr5D	9385542	9387358	-	9386450	Chr5D	9499846	9501662	-	9500754	1.0	1.0	collinear
gene:TraesCS5D02G016500	Chr5D	9401858	9404775	-	9403316	Chr5D	9515824	9518741	-	9517282	1.0	1.0	collinear
gene:TraesCS5D02G016600	Chr5D	9470928	9472861	+	9471894	Chr5D	9583881	9585814	+	9584847	1.0	1.0	collinear
gene:TraesCS5D02G016800	Chr5D	9526298	9526780	-	9526539	Chr5D	9639722	9640204	-	9639963	1.0	1.0	collinear
gene:TraesCS5D02G016900	Chr5D	9548029	9548910	+	9548469	Chr5D	9660913	9661794	+	9661353	1.0	1.0	collinear
gene:TraesCS5D02G017000	Chr5D	9575231	9576649	-	9575940	Chr5D	9688115	9689533	-	9688824	1.0	1.0	collinear
gene:TraesCS5D02G017100	Chr5D	9723921	9726370	-	9725145	Chr5D	9835169	9837618	-	9836393	1.0	1.0	collinear
gene:TraesCS5D02G017200	Chr5D	9728002	9733501	-	9730751	Chr5D	9839250	9844749	-	9841999	1.0	1.0	collinear
gene:TraesCS5D02G017300	Chr5D	9900719	9907651	-	9904185	Chr5D	10011395	10018127	-	10014761	1.0	1.0	collinear
gene:TraesCS5D02G017404	Chr5D	9946271	9947264	+	9946767	Chr5D	10056183	10057176	+	10056679	1.0	1.0	collinear
gene:TraesCS5D02G017400	Chr5D	9948738	9956680	-	9952709	Chr5D	10058326	10066268	-	10062297	1.0	1.0	collinear
gene:TraesCS5D02G017500	Chr5D	10041108	10043809	+	10042458	Chr5D	10149912	10152613	+	10151262	1.0	1.0	collinear
gene:TraesCS5D02G017600	Chr5D	10065011	10068982	+	10066996	Chr5D	10173441	10177390	+	10175415	1.0	0.996	collinear
gene:TraesCS5D02G017700	Chr5D	10468037	10472310	+	10470173	Chr5D	10573532	10577805	+	10575668	1.0	1.0	collinear
gene:TraesCS5D02G017800	Chr5D	10470753	10471109	-	10470931	Chr5D	10576248	10576604	-	10576426	1.0	1.0	collinear
gene:TraesCS5D02G017900	Chr5D	10494907	10495638	-	10495272	Chr5D	10600401	10601132	-	10600766	1.0	1.0	collinear
gene:TraesCS5D02G018000	Chr5D	10520893	10527152	+	10524022	Chr5D	10627124	10633383	+	10630253	1.0	0.998	collinear
gene:TraesCS5D02G018100	Chr5D	10536464	10542334	+	10539399	Chr5D	10642695	10648565	+	10645630	1.0	1.0	collinear
gene:TraesCS5D02G018200	Chr5D	10624291	10624743	+	10624517	Chr5D	10730194	10730646	+	10730420	1.0	1.0	collinear
gene:TraesCS5D02G018300	Chr5D	10677829	10678620	+	10678224	Chr5D	10783165	10783956	+	10783560	1.0	1.0	collinear
gene:TraesCS5D02G018500	Chr5D	10773429	10776416	+	10774922	Chr5D	10878352	10881339	+	10879845	1.0	1.0	collinear
gene:TraesCS5D02G018600	Chr5D	10897105	10900888	+	10898996	Chr5D	11002028	11005811	+	11003919	1.0	1.0	collinear
gene:TraesCS5D02G018700	Chr5D	11008289	11009193	-	11008741	Chr5D	11112799	11113703	-	11113251	1.0	1.0	collinear
gene:TraesCS5D02G018800	Chr5D	11301422	11304114	-	11302768	Chr5D	11400698	11403390	-	11402044	1.0	1.0	collinear
gene:TraesCS5D02G018900	Chr5D	11306982	11308916	-	11307949	Chr5D	11406258	11408192	-	11407225	1.0	1.0	collinear
gene:TraesCS5D02G019000	Chr5D	11364861	11365985	+	11365423	Chr5D	11463934	11465058	+	11464496	1.0	0.989	collinear
gene:TraesCS5D02G019100	Chr5D	11431758	11435533	+	11433645	Chr5D	11529869	11533644	+	11531756	1.0	1.0	collinear
gene:TraesCS5D02G019200	Chr5D	11575690	11576796	-	11576243	Chr5D	11671444	11672550	-	11671997	1.0	1.0	collinear
gene:TraesCS5D02G019300	Chr5D	11613091	11614209	-	11613650	Chr5D	11708289	11709407	-	11708848	1.0	1.0	collinear
gene:TraesCS5D02G019400	Chr5D	11949643	11952687	-	11951165	Chr5D	12041353	12044397	-	12042875	1.0	1.0	collinear
gene:TraesCS5D02G019500	Chr5D	12166885	12168315	-	12167600	Chr5D	12251169	12252599	-	12251884	1.0	1.0	collinear
gene:TraesCS5D02G019600	Chr5D	12221732	12229224	-	12225478	Chr5D	12306016	12313508	-	12309762	1.0	1.0	collinear
gene:TraesCS5D02G019700	Chr5D	12591750	12596115	+	12593932	Chr5D	12674557	12678922	+	12676739	1.0	1.0	collinear
gene:TraesCS5D02G019800	Chr5D	12596338	12601344	+	12598841	Chr5D	12679145	12684151	+	12681648	1.0	1.0	collinear
gene:TraesCS5D02G019900	Chr5D	12602740	12603738	+	12603239	Chr5D	12685547	12686545	+	12686046	1.0	1.0	collinear
gene:TraesCS5D02G020000	Chr5D	12605724	12606684	-	12606204	Chr5D	12688531	12689491	-	12689011	1.0	1.0	collinear
gene:TraesCS5D02G020100	Chr5D	12923445	12929648	+	12926546	Chr5D	13005661	13011860	+	13008760	0.998	0.993	collinear
gene:TraesCS5D02G020200	Chr5D	12936174	12936329	-	12936251	Chr5D	13018386	13018541	-	13018463	1.0	1.0	collinear
gene:TraesCS5D02G020300	Chr5D	12967611	12969299	+	12968455	Chr5D	13049822	13051510	+	13050666	1.0	1.0	collinear
gene:TraesCS5D02G020400	Chr5D	12977178	12992933	-	12985055	Chr5D	13059576	13075331	-	13067453	1.0	1.0	collinear
gene:TraesCS5D02G020500	Chr5D	13171604	13172703	-	13172153	Chr5D	13252970	13254069	-	13253519	1.0	1.0	collinear
gene:TraesCS5D02G020600	Chr5D	13313304	13318505	-	13315904	Chr5D	13393666	13398365	-	13396015	1.0	1.0	collinear
gene:TraesCS5D02G020800	Chr5D	13715586	13718281	+	13716933	Chr5D	13791828	13794523	+	13793175	1.0	1.0	collinear
