gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v2.1_tgt_chr	CS_v2.1_tgt_start	CS_v2.1_tgt_end	CS_v2.1_tgt_strand	CS_v2.1_tgt_midpoint	CS_v2.1_coverage	CS_v2.1_identity	segment
gene:TraesCS2B02G001700	Chr2B	1265079	1308155	-	1286617	Chr2B	9246803	9289710	-	9268256	1.0	1.0	collinear
gene:TraesCS2B02G002000	Chr2B	1329861	1331574	+	1330717	Chr2B	11728100	11729813	-	11728956	1.0	0.998	collinear
gene:TraesCS2B02G002100	Chr2B	1348871	1362213	+	1355542	Chr2B	11698264	11711290	-	11704777	1.0	1.0	collinear
gene:TraesCS2B02G002200	Chr2B	1386273	1397038	-	1391655	Chr2B	11664482	11675152	+	11669817	1.0	1.0	collinear
gene:TraesCS2B02G002300	Chr2B	1452850	1453224	-	1453037	Chr2B	11608498	11608872	+	11608685	1.0	1.0	collinear
gene:TraesCS2B02G002400	Chr2B	1499379	1499731	-	1499555	Chr2B	11562536	11562888	+	11562712	1.0	1.0	collinear
gene:TraesCS2B02G002500	Chr2B	1519250	1522569	+	1520909	Chr2B	11539698	11543017	-	11541357	1.0	1.0	collinear
gene:TraesCS2B02G002600	Chr2B	1600469	1601449	-	1600959	Chr2B	11460219	11461199	+	11460709	1.0	1.0	collinear
gene:TraesCS2B02G002700	Chr2B	1706362	1707167	+	1706764	Chr2B	11354501	11355306	-	11354903	1.0	1.0	collinear
gene:TraesCS2B02G002800	Chr2B	1749669	1750706	+	1750187	Chr2B	11310962	11311999	-	11311480	1.0	1.0	collinear
gene:TraesCS2B02G002900	Chr2B	1752952	1755256	+	1754104	Chr2B	11306412	11308716	-	11307564	1.0	1.0	collinear
gene:TraesCS2B02G003000	Chr2B	1758044	1759657	-	1758850	Chr2B	11302011	11303624	+	11302817	1.0	1.0	collinear
gene:TraesCS2B02G003100	Chr2B	1764833	1765869	+	1765351	Chr2B	11295799	11296835	-	11296317	1.0	1.0	collinear
gene:TraesCS2B02G003200	Chr2B	1768192	1770540	+	1769366	Chr2B	11291128	11293476	-	11292302	1.0	1.0	collinear
gene:TraesCS2B02G003300	Chr2B	1773308	1774960	-	1774134	Chr2B	11286708	11288360	+	11287534	1.0	1.0	collinear
gene:TraesCS2B02G003400	Chr2B	1792604	1794942	+	1793773	Chr2B	11266726	11269064	-	11267895	1.0	1.0	collinear
gene:TraesCS2B02G003500	Chr2B	1798618	1800227	-	1799422	Chr2B	11261441	11263050	+	11262245	1.0	1.0	collinear
gene:TraesCS2B02G003600	Chr2B	1831881	1833776	+	1832828	Chr2B	11227892	11229787	-	11228839	1.0	1.0	collinear
gene:TraesCS2B02G003700	Chr2B	2086946	2088978	+	2087962	Chr2B	10906588	10908620	-	10907604	1.0	1.0	collinear
gene:TraesCS2B02G003800	Chr2B	2089831	2091638	+	2090734	Chr2B	10903928	10905735	-	10904831	1.0	1.0	collinear
gene:TraesCS2B02G003900	Chr2B	2107170	2108718	+	2107944	Chr2B	10886848	10888396	-	10887622	1.0	1.0	collinear
gene:TraesCS2B02G004000	Chr2B	2109410	2113388	-	2111399	Chr2B	10882178	10886156	+	10884167	1.0	1.0	collinear
gene:TraesCS2B02G004100	Chr2B	2116046	2116633	+	2116339	Chr2B	10878933	10879520	-	10879226	1.0	1.0	collinear
gene:TraesCS2B02G004200	Chr2B	2235456	2238338	+	2236897	Chr2B	10757228	10760110	-	10758669	1.0	1.0	collinear
gene:TraesCS2B02G004300	Chr2B	2335787	2336388	+	2336087	Chr2B	10659178	10659779	-	10659478	1.0	1.0	collinear
gene:TraesCS2B02G004400	Chr2B	2344368	2347989	-	2346178	Chr2B	10647577	10651198	+	10649387	1.0	1.0	collinear
gene:TraesCS2B02G004500	Chr2B	2404235	2407537	-	2405886	Chr2B	10588029	10591331	+	10589680	1.0	1.0	collinear
gene:TraesCS2B02G004600	Chr2B	2501390	2503974	-	2502682	Chr2B	10491592	10494176	+	10492884	1.0	1.0	collinear
gene:TraesCS2B02G004700	Chr2B	2525898	2529167	-	2527532	Chr2B	10466399	10469668	+	10468033	1.0	1.0	collinear
gene:TraesCS2B02G004800	Chr2B	2566039	2566626	-	2566332	Chr2B	10428959	10429546	+	10429252	1.0	1.0	collinear
gene:TraesCS2B02G004900	Chr2B	2639862	2643225	-	2641543	Chr2B	10352360	10355723	+	10354041	1.0	1.0	collinear
gene:TraesCS2B02G005000	Chr2B	3288581	3293090	+	3290835	Chr2B	9708622	9713131	-	9710876	1.0	1.0	collinear
gene:TraesCS2B02G005100	Chr2B	3299928	3306836	-	3303382	Chr2B	9695077	9701784	+	9698430	1.0	1.0	collinear
gene:TraesCS2B02G005200	Chr2B	3307435	3312813	-	3310124	Chr2B	9689277	9694655	+	9691966	1.0	1.0	collinear
gene:TraesCS2B02G005300	Chr2B	3397884	3406507	+	3402195	Chr2B	9595750	9604373	-	9600061	1.0	1.0	collinear
gene:TraesCS2B02G005400	Chr2B	3407138	3410526	-	3408832	Chr2B	9591731	9595119	+	9593425	1.0	1.0	collinear
gene:TraesCS2B02G005500	Chr2B	3659755	3661311	-	3660533	Chr2B	9343040	9344596	+	9343818	1.0	1.0	collinear
gene:TraesCS2B02G005600	Chr2B	3684728	3687040	+	3685884	Chr2B	9317475	9319778	-	9318626	0.996	0.995	collinear
gene:TraesCS2B02G005700	Chr2B	3687109	3687952	+	3687530	Chr2B	9316563	9317406	-	9316984	1.0	1.0	collinear
gene:TraesCS2B02G005800	Chr2B	3772263	3773975	-	3773119	Chr2B	11886292	11888004	-	11887148	1.0	1.0	collinear
gene:TraesCS2B02G005900	Chr2B	3787544	3790240	+	3788892	Chr2B	11901573	11904269	+	11902921	1.0	1.0	collinear
gene:TraesCS2B02G006000	Chr2B	3794600	3795885	-	3795242	Chr2B	11908629	11909914	-	11909271	1.0	1.0	collinear
gene:TraesCS2B02G006100	Chr2B	3839122	3840611	+	3839866	Chr2B	11953152	11954641	+	11953896	1.0	1.0	collinear
gene:TraesCS2B02G006200	Chr2B	3907016	3908244	+	3907630	Chr2B	12020844	12022072	+	12021458	1.0	1.0	collinear
gene:TraesCS2B02G006300	Chr2B	4013566	4015994	+	4014780	Chr2B	12127147	12129575	+	12128361	1.0	1.0	collinear
gene:TraesCS2B02G006400	Chr2B	4117000	4118048	-	4117524	Chr2B	12230579	12231627	-	12231103	1.0	1.0	collinear
gene:TraesCS2B02G006500	Chr2B	4131445	4133057	+	4132251	Chr2B	12245024	12246636	+	12245830	1.0	1.0	collinear
gene:TraesCS2B02G006600	Chr2B	4185133	4187548	+	4186340	Chr2B	12298712	12301127	+	12299919	1.0	1.0	collinear
gene:TraesCS2B02G006700	Chr2B	4283146	4285475	+	4284310	Chr2B	12396725	12399054	+	12397889	1.0	1.0	collinear
gene:TraesCS2B02G006800	Chr2B	4424392	4426747	+	4425569	Chr2B	12537971	12540326	+	12539148	1.0	0.996	collinear
gene:TraesCS2B02G006900	Chr2B	4471513	4472626	-	4472069	Chr2B	12584834	12585947	-	12585390	1.0	1.0	collinear
gene:TraesCS2B02G007000	Chr2B	4481802	4483613	+	4482707	Chr2B	12595123	12596934	+	12596028	1.0	1.0	collinear
gene:TraesCS2B02G007100	Chr2B	4493174	4494883	+	4494028	Chr2B	12606495	12608204	+	12607349	1.0	1.0	collinear
gene:TraesCS2B02G007200	Chr2B	4502931	4515467	+	4509199	Chr2B	12616252	12628595	+	12622423	1.0	1.0	collinear
gene:TraesCS2B02G007300	Chr2B	4622069	4625035	+	4623552	Chr2B	12734549	12737361	+	12735955	1.0	1.0	collinear
gene:TraesCS2B02G007400	Chr2B	4633720	4638108	+	4635914	Chr2B	12772668	12777056	+	12774862	1.0	1.0	collinear
gene:TraesCS2B02G007500	Chr2B	4642754	4643683	+	4643218	Chr2B	12781702	12782631	+	12782166	1.0	1.0	collinear
gene:TraesCS2B02G007600	Chr2B	4644215	4645528	+	4644871	Chr2B	12783163	12784476	+	12783819	1.0	1.0	collinear
gene:TraesCS2B02G007700	Chr2B	4646554	4654607	-	4650580	Chr2B	12785502	12793555	-	12789528	1.0	1.0	collinear
gene:TraesCS2B02G007800	Chr2B	4656499	4665524	+	4661011	Chr2B	12795192	12804217	+	12799704	1.0	1.0	collinear
gene:TraesCS2B02G007900	Chr2B	4714253	4715607	+	4714930	Chr2B	12852446	12853800	+	12853123	1.0	1.0	collinear
gene:TraesCS2B02G008000	Chr2B	4720640	4721573	+	4721106	Chr2B	12858646	12859579	+	12859112	1.0	1.0	collinear
gene:TraesCS2B02G008100	Chr2B	4726909	4728512	+	4727710	Chr2B	12864616	12866219	+	12865417	1.0	1.0	collinear
gene:TraesCS2B02G008200	Chr2B	4740306	4740854	+	4740580	Chr2B	12877573	12878121	+	12877847	1.0	0.995	collinear
gene:TraesCS2B02G008300	Chr2B	4751819	4754293	-	4753056	Chr2B	12888956	12891430	-	12890193	1.0	1.0	collinear
gene:TraesCS2B02G008400	Chr2B	4766161	4771417	-	4768789	Chr2B	12902737	12907993	-	12905365	1.0	1.0	collinear
gene:TraesCS2B02G008500	Chr2B	4789969	4794540	-	4792254	Chr2B	12926381	12930952	-	12928666	1.0	1.0	collinear
gene:TraesCS2B02G008600	Chr2B	4846099	4846416	+	4846257	Chr2B	12981259	12981576	+	12981417	1.0	1.0	collinear
gene:TraesCS2B02G008700	Chr2B	4882497	4887091	+	4884794	Chr2B	8800833	8804126	-	8802479	0.999	0.998	collinear
gene:TraesCS2B02G008800	Chr2B	4923626	4924189	-	4923907	Chr2B	8763728	8764291	+	8764009	1.0	0.989	collinear
gene:TraesCS2B02G008900	Chr2B	4984078	4990934	+	4987506	Chr2B	8696627	8703483	-	8700055	1.0	1.0	collinear
gene:TraesCS2B02G009000	Chr2B	5010495	5010806	-	5010650	Chr2B	8677011	8677322	+	8677166	1.0	1.0	collinear
gene:TraesCS2B02G009100	Chr2B	5041095	5042778	-	5041936	Chr2B	8645459	8647142	+	8646300	1.0	1.0	collinear
gene:TraesCS2B02G009200	Chr2B	5118894	5119436	-	5119165	Chr2B	8569211	8569753	+	8569482	1.0	1.0	collinear
gene:TraesCS2B02G009300	Chr2B	5370563	5373122	-	5371842	Chr2B	8318794	8321353	+	8320073	1.0	1.0	collinear
gene:TraesCS2B02G009400	Chr2B	5430438	5430752	-	5430595	Chr2B	8262232	8262546	+	8262389	1.0	1.0	collinear
gene:TraesCS2B02G009500	Chr2B	5479231	5483853	+	5481542	Chr2B	8209424	8214046	-	8211735	1.0	1.0	collinear
gene:TraesCS2B02G009600	Chr2B	5579123	5580448	+	5579785	Chr2B	8114748	8116073	-	8115410	1.0	1.0	collinear
gene:TraesCS2B02G009700	Chr2B	5592643	5593403	-	5593023	Chr2B	8101793	8102553	+	8102173	1.0	1.0	collinear
gene:TraesCS2B02G009800	Chr2B	5596473	5596973	-	5596723	Chr2B	8098223	8098723	+	8098473	1.0	1.0	collinear
gene:TraesCS2B02G009900	Chr2B	5603620	5604192	+	5603906	Chr2B	8091004	8091576	-	8091290	1.0	1.0	collinear
gene:TraesCS2B02G010000	Chr2B	5608373	5612953	+	5610663	Chr2B	8082243	8086823	-	8084533	1.0	0.999	collinear
gene:TraesCS2B02G010100	Chr2B	5628214	5630093	+	5629153	Chr2B	8065103	8066982	-	8066042	1.0	1.0	collinear
gene:TraesCS2B02G010200	Chr2B	5660528	5667076	+	5663802	Chr2B	8028120	8034668	-	8031394	1.0	1.0	collinear
gene:TraesCS2B02G010300	Chr2B	5669062	5673071	-	5671066	Chr2B	8021978	8025987	+	8023982	1.0	1.0	collinear
gene:TraesCS2B02G010400	Chr2B	5677311	5682095	+	5679703	Chr2B	8013387	8018171	-	8015779	1.0	1.0	collinear
gene:TraesCS2B02G010500	Chr2B	5684671	5689444	-	5687057	Chr2B	8006235	8010811	+	8008523	1.0	1.0	collinear
gene:TraesCS2B02G010600	Chr2B	5716685	5718490	-	5717587	Chr2B	7977648	7979453	+	7978550	1.0	1.0	collinear
gene:TraesCS2B02G010700	Chr2B	5785090	5786189	-	5785639	Chr2B	7911010	7912109	+	7911559	1.0	1.0	collinear
gene:TraesCS2B02G010800	Chr2B	5796815	5806855	+	5801835	Chr2B	7890473	7900384	-	7895428	1.0	1.0	collinear
gene:TraesCS2B02G010900	Chr2B	5822073	5825317	+	5823695	Chr2B	7872274	7875518	-	7873896	1.0	1.0	collinear
gene:TraesCS2B02G011000	Chr2B	5828065	5828772	-	5828418	Chr2B	7868819	7869526	+	7869172	1.0	1.0	collinear
gene:TraesCS2B02G011100	Chr2B	5993745	5998277	+	5996011	Chr2B	7701267	7705799	-	7703533	1.0	1.0	collinear
gene:TraesCS2B02G011200	Chr2B	6004747	6006538	+	6005642	Chr2B	7693007	7694798	-	7693902	1.0	1.0	collinear
gene:TraesCS2B02G011300	Chr2B	6022757	6024383	+	6023570	Chr2B	7658092	7659718	-	7658905	1.0	1.0	collinear
gene:TraesCS2B02G011400	Chr2B	6035821	6039681	-	6037751	Chr2B	7643082	7646942	+	7645012	1.0	1.0	collinear
gene:TraesCS2B02G011500	Chr2B	6057152	6059667	-	6058409	Chr2B	7623099	7625614	+	7624356	1.0	1.0	collinear
gene:TraesCS2B02G011600	Chr2B	6069407	6074892	-	6072149	Chr2B	7608181	7613666	+	7610923	1.0	1.0	collinear
gene:TraesCS2B02G011700	Chr2B	6132796	6133192	+	6132994	Chr2B	7550450	7550846	-	7550648	1.0	1.0	collinear
gene:TraesCS2B02G011800	Chr2B	6136516	6139993	-	6138254	Chr2B	7543649	7547126	+	7545387	1.0	0.998	collinear
gene:TraesCS2B02G011900	Chr2B	6156177	6159857	-	6158017	Chr2B	7523936	7527616	+	7525776	1.0	1.0	collinear
gene:TraesCS2B02G012000	Chr2B	6178676	6180145	+	6179410	Chr2B	7503853	7505322	-	7504587	1.0	1.0	collinear
gene:TraesCS2B02G012100	Chr2B	6180152	6195824	-	6187988	Chr2B	7488542	7503846	+	7496194	1.0	1.0	collinear
gene:TraesCS2B02G012200	Chr2B	6199281	6204169	-	6201725	Chr2B	7480197	7485085	+	7482641	1.0	1.0	collinear
gene:TraesCS2B02G012300	Chr2B	6209914	6226572	-	6218243	Chr2B	7457794	7474452	+	7466123	1.0	1.0	collinear
gene:TraesCS2B02G012400	Chr2B	6253373	6253722	+	6253547	Chr2B	7430644	7430993	-	7430818	1.0	1.0	collinear
gene:TraesCS2B02G012500	Chr2B	6257247	6261132	+	6259189	Chr2B	7423234	7427119	-	7425176	1.0	1.0	collinear
gene:TraesCS2B02G012600	Chr2B	6262945	6266039	-	6264492	Chr2B	7418327	7421421	+	7419874	1.0	1.0	collinear
gene:TraesCS2B02G012700	Chr2B	6294900	6300109	-	6297504	Chr2B	7384257	7389466	+	7386861	1.0	1.0	collinear
gene:TraesCS2B02G012800	Chr2B	6307514	6309622	+	6308568	Chr2B	7374744	7376852	-	7375798	1.0	1.0	collinear
gene:TraesCS2B02G012900	Chr2B	6310652	6316308	-	6313480	Chr2B	7368058	7373714	+	7370886	1.0	1.0	collinear
gene:TraesCS2B02G013000	Chr2B	6336691	6341938	+	6339314	Chr2B	7342428	7347675	-	7345051	1.0	1.0	collinear
gene:TraesCS2B02G013100	Chr2B	6340410	6341900	-	6341155	Chr2B	7342466	7343956	+	7343211	1.0	1.0	collinear
gene:TraesCS2B02G013200	Chr2B	6376660	6383282	+	6379971	Chr2B	7231414	7238036	-	7234725	1.0	1.0	collinear
gene:TraesCS2B02G013300	Chr2B	6405829	6412688	+	6409258	Chr2B	7202008	7208867	-	7205437	1.0	1.0	collinear
gene:TraesCS2B02G013400	Chr2B	6426314	6426511	+	6426412	Chr2B	7188185	7188382	-	7188283	1.0	1.0	collinear
gene:TraesCS2B02G013500	Chr2B	6710935	6716133	+	6713534	Chr2B	6898563	6903761	-	6901162	1.0	1.0	collinear
gene:TraesCS2B02G013600	Chr2B	6718207	6720144	+	6719175	Chr2B	6894552	6896489	-	6895520	1.0	1.0	collinear
gene:TraesCS2B02G013700	Chr2B	6726663	6728487	-	6727575	Chr2B	6886209	6888033	+	6887121	1.0	1.0	collinear
gene:TraesCS2B02G013800	Chr2B	6730826	6732349	-	6731587	Chr2B	6882347	6883870	+	6883108	1.0	1.0	collinear
gene:TraesCS2B02G013900	Chr2B	6749404	6750887	+	6750145	Chr2B	6863809	6865292	-	6864550	1.0	1.0	collinear
gene:TraesCS2B02G014000	Chr2B	6777582	6779337	-	6778459	Chr2B	6835359	6837114	+	6836236	1.0	1.0	collinear
gene:TraesCS2B02G014100	Chr2B	6791731	6793249	+	6792490	Chr2B	6821447	6822965	-	6822206	1.0	1.0	collinear
gene:TraesCS2B02G014200	Chr2B	6825575	6827339	-	6826457	Chr2B	6787357	6789121	+	6788239	1.0	1.0	collinear
gene:TraesCS2B02G014300	Chr2B	6875240	6880292	+	6877766	Chr2B	6734404	6739456	-	6736930	1.0	1.0	collinear
gene:TraesCS2B02G014400	Chr2B	6899988	6901390	-	6900689	Chr2B	6713306	6714708	+	6714007	1.0	1.0	collinear
gene:TraesCS2B02G014500	Chr2B	6913099	6914800	-	6913949	Chr2B	6699896	6701597	+	6700746	1.0	1.0	collinear
gene:TraesCS2B02G014600	Chr2B	6956303	6958822	-	6957562	Chr2B	6655874	6658393	+	6657133	1.0	1.0	collinear
gene:TraesCS2B02G014700	Chr2B	6985720	6987504	-	6986612	Chr2B	6627192	6628976	+	6628084	1.0	1.0	collinear
gene:TraesCS2B02G014800	Chr2B	7043071	7043934	-	7043502	Chr2B	6570795	6571658	+	6571226	1.0	1.0	collinear
gene:TraesCS2B02G014900	Chr2B	7066657	7069681	+	7068169	Chr2B	6545063	6548072	-	6546567	1.0	1.0	collinear
gene:TraesCS2B02G015000	Chr2B	7081061	7081943	-	7081502	Chr2B	6532801	6533683	+	6533242	1.0	1.0	collinear
gene:TraesCS2B02G015100	Chr2B	7108878	7109882	+	7109380	Chr2B	6504862	6505866	-	6505364	1.0	1.0	collinear
gene:TraesCS2B02G015200	Chr2B	7112372	7115821	-	7114096	Chr2B	6498923	6502372	+	6500647	1.0	1.0	collinear
gene:TraesCS2B02G015300	Chr2B	7146882	7149155	-	7148018	Chr2B	6468597	6470870	+	6469733	1.0	0.998	collinear
gene:TraesCS2B02G015400	Chr2B	7160657	7161649	+	7161153	Chr2B	6456104	6457096	-	6456600	1.0	1.0	collinear
gene:TraesCS2B02G024000	Chr2B	11176298	11184753	-	11180525	Chr2B	13071865	13080320	-	13076092	1.0	1.0	collinear
gene:TraesCS2B02G024100	Chr2B	11203512	11208017	-	11205764	Chr2B	13099079	13103584	-	13101331	1.0	1.0	collinear
gene:TraesCS2B02G024200	Chr2B	11224865	11226425	-	11225645	Chr2B	13120432	13121992	-	13121212	1.0	1.0	collinear
gene:TraesCS2B02G024300	Chr2B	11237102	11237875	+	11237488	Chr2B	13132669	13133442	+	13133055	1.0	1.0	collinear
gene:TraesCS2B02G024400	Chr2B	11286637	11294046	-	11290341	Chr2B	13182204	13189613	-	13185908	1.0	1.0	collinear
gene:TraesCS2B02G024500	Chr2B	11358443	11363727	-	11361085	Chr2B	13253976	13259260	-	13256618	1.0	1.0	collinear
gene:TraesCS2B02G024600	Chr2B	11389561	11391018	+	11390289	Chr2B	13285094	13286551	+	13285822	1.0	1.0	collinear
gene:TraesCS2B02G024700	Chr2B	11400642	11401547	+	11401094	Chr2B	13296175	13297080	+	13296627	1.0	1.0	collinear
gene:TraesCS2B02G024800	Chr2B	11445443	11446399	+	11445921	Chr2B	13340976	13341932	+	13341454	1.0	1.0	collinear
gene:TraesCS2B02G024900	Chr2B	11452736	11454226	-	11453481	Chr2B	13348269	13349759	-	13349014	1.0	1.0	collinear
gene:TraesCS2B02G025000	Chr2B	11458686	11463364	-	11461025	Chr2B	13354219	13358897	-	13356558	1.0	1.0	collinear
gene:TraesCS2B02G025100	Chr2B	11516836	11518317	-	11517576	Chr2B	13412369	13413850	-	13413109	1.0	1.0	collinear
gene:TraesCS2B02G025300	Chr2B	11538201	11539658	-	11538929	Chr2B	13433734	13435191	-	13434462	1.0	1.0	collinear
gene:TraesCS2B02G025400	Chr2B	11558010	11559605	-	11558807	Chr2B	13453543	13455138	-	13454340	1.0	1.0	collinear
gene:TraesCS2B02G025500	Chr2B	11659503	11668668	-	11664085	Chr2B	13555036	13564201	-	13559618	1.0	1.0	collinear
gene:TraesCS2B02G025600	Chr2B	11723474	11725378	-	11724426	Chr2B	13619007	13620911	-	13619959	1.0	1.0	collinear
gene:TraesCS2B02G025700	Chr2B	11836978	11837592	-	11837285	Chr2B	13732514	13733128	-	13732821	1.0	1.0	collinear
gene:TraesCS2B02G025800	Chr2B	11905703	11906917	-	11906310	Chr2B	13909547	13910761	-	13910154	1.0	1.0	collinear
gene:TraesCS2B02G025900	Chr2B	11908628	11909627	+	11909127	Chr2B	13912472	13913471	+	13912971	1.0	1.0	collinear
gene:TraesCS2B02G026000	Chr2B	11984564	11985778	+	11985171	Chr2B	13988408	13989622	+	13989015	1.0	1.0	collinear
gene:TraesCS2B02G026100	Chr2B	12024654	12027137	-	12025895	Chr2B	14028498	14030981	-	14029739	1.0	1.0	collinear
gene:TraesCS2B02G026200	Chr2B	12075223	12077814	-	12076518	Chr2B	14079067	14081658	-	14080362	1.0	1.0	collinear
gene:TraesCS2B02G026700	Chr2B	12422314	12423795	+	12423054	Chr2B	14423940	14425421	+	14424680	1.0	1.0	collinear
gene:TraesCS2B02G026800	Chr2B	12841126	12850441	+	12845783	Chr2B	14842559	14851874	+	14847216	1.0	1.0	collinear
gene:TraesCS2B02G026900	Chr2B	12850472	12852775	+	12851623	Chr2B	14851905	14854208	+	14853056	1.0	1.0	collinear
gene:TraesCS2B02G027000	Chr2B	12875422	12881979	+	12878700	Chr2B	14878192	14884749	+	14881470	1.0	1.0	collinear
gene:TraesCS2B02G027100	Chr2B	12914399	12916167	+	12915283	Chr2B	14916612	14918380	+	14917496	1.0	1.0	collinear
gene:TraesCS2B02G027200	Chr2B	12929421	12943887	+	12936654	Chr2B	14931634	14946100	+	14938867	1.0	1.0	collinear
gene:TraesCS2B02G027300	Chr2B	12948670	12952899	+	12950784	Chr2B	14950883	14955112	+	14952997	1.0	1.0	collinear
gene:TraesCS2B02G027400	Chr2B	12994493	12995967	-	12995230	Chr2B	14995711	14997185	-	14996448	1.0	1.0	collinear
gene:TraesCS2B02G027500	Chr2B	13020548	13022308	-	13021428	Chr2B	15020941	15022701	-	15021821	1.0	1.0	collinear
gene:TraesCS2B02G027600	Chr2B	13040356	13044268	+	13042312	Chr2B	15040304	15044216	+	15042260	1.0	1.0	collinear
gene:TraesCS2B02G027700	Chr2B	13057304	13058779	-	13058041	Chr2B	15056953	15058428	-	15057690	1.0	1.0	collinear
gene:TraesCS2B02G027800	Chr2B	13067051	13067773	-	13067412	Chr2B	15066509	15067231	-	15066870	1.0	1.0	collinear
gene:TraesCS2B02G027900	Chr2B	13154057	13155829	+	13154943	Chr2B	15153345	15155117	+	15154231	1.0	1.0	collinear
gene:TraesCS2B02G028000	Chr2B	13165682	13166547	-	13166114	Chr2B	15164970	15165835	-	15165402	1.0	1.0	collinear
gene:TraesCS2B02G028100	Chr2B	13181954	13186147	+	13184050	Chr2B	15181002	15185195	+	15183098	1.0	1.0	collinear
gene:TraesCS2B02G028200	Chr2B	13184327	13184629	+	13184478	Chr2B	15183375	15183677	+	15183526	1.0	1.0	collinear
gene:TraesCS2B02G028300	Chr2B	13203249	13204229	+	13203739	Chr2B	15202297	15203277	+	15202787	1.0	1.0	collinear
gene:TraesCS2B02G028400	Chr2B	13207541	13221003	+	13214272	Chr2B	15206589	15220051	+	15213320	1.0	1.0	collinear
gene:TraesCS2B02G028500	Chr2B	13237702	13238656	-	13238179	Chr2B	15236750	15237704	-	15237227	1.0	1.0	collinear
gene:TraesCS2B02G028600	Chr2B	13313662	13315104	-	13314383	Chr2B	15312884	15314326	-	15313605	1.0	1.0	collinear
gene:TraesCS2B02G028700	Chr2B	13338097	13340452	+	13339274	Chr2B	15336749	15339104	+	15337926	1.0	1.0	collinear
gene:TraesCS2B02G028800	Chr2B	13344967	13346386	-	13345676	Chr2B	15343619	15345038	-	15344328	1.0	1.0	collinear
gene:TraesCS2B02G028900	Chr2B	13358498	13360208	+	13359353	Chr2B	15357145	15358855	+	15358000	1.0	1.0	collinear
gene:TraesCS2B02G029000	Chr2B	13389107	13391136	+	13390121	Chr2B	15388048	15390077	+	15389062	1.0	1.0	collinear
gene:TraesCS2B02G029100	Chr2B	13392097	13393566	+	13392831	Chr2B	15391038	15392507	+	15391772	1.0	1.0	collinear
gene:TraesCS2B02G029200	Chr2B	13402029	13403866	+	13402947	Chr2B	15400720	15402557	+	15401638	1.0	1.0	collinear
gene:TraesCS2B02G029300	Chr2B	13418381	13420723	-	13419552	Chr2B	15417072	15419414	-	15418243	1.0	1.0	collinear
gene:TraesCS2B02G029400	Chr2B	13479464	13480288	-	13479876	Chr2B	15476370	15477194	-	15476782	1.0	1.0	collinear
gene:TraesCS2B02G029500	Chr2B	13492578	13496150	-	13494364	Chr2B	15488914	15492486	-	15490700	1.0	1.0	collinear
gene:TraesCS2B02G029600	Chr2B	13497329	13498989	-	13498159	Chr2B	15493665	15495325	-	15494495	1.0	1.0	collinear
