gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v2.1_tgt_chr	CS_v2.1_tgt_start	CS_v2.1_tgt_end	CS_v2.1_tgt_strand	CS_v2.1_tgt_midpoint	CS_v2.1_coverage	CS_v2.1_identity	segment
gene:TraesCS7D02G006700	Chr7D	3436920	3443992	+	3440456	Chr7D	3814265	3821334	+	3817799	1.0	0.999	collinear
gene:TraesCS7D02G006800	Chr7D	3549031	3551868	-	3550449	Chr7D	3924287	3927124	-	3925705	1.0	1.0	collinear
gene:TraesCS7D02G006900	Chr7D	3581724	3582452	+	3582088	Chr7D	3956593	3957321	+	3956957	1.0	1.0	collinear
gene:TraesCS7D02G007000	Chr7D	3583642	3593389	+	3588515	Chr7D	3958511	3968258	+	3963384	1.0	1.0	collinear
gene:TraesCS7D02G007100	Chr7D	3596619	3598316	+	3597467	Chr7D	3971246	3972943	+	3972094	1.0	1.0	collinear
gene:TraesCS7D02G007200	Chr7D	3597342	3597698	-	3597520	Chr7D	3971969	3972325	-	3972147	1.0	1.0	collinear
gene:TraesCS7D02G007300	Chr7D	3629375	3640491	-	3634933	Chr7D	4003430	4014546	-	4008988	1.0	1.0	collinear
gene:TraesCS7D02G007400	Chr7D	3685942	3688849	+	3687395	Chr7D	4058938	4061845	+	4060391	1.0	1.0	collinear
gene:TraesCS7D02G007500	Chr7D	3689088	3691430	+	3690259	Chr7D	4062084	4064426	+	4063255	1.0	1.0	collinear
gene:TraesCS7D02G007600	Chr7D	3727414	3739586	-	3733500	Chr7D	4100732	4112904	-	4106818	1.0	1.0	collinear
gene:TraesCS7D02G007700	Chr7D	3740455	3757587	+	3749021	Chr7D	4113773	4130569	+	4122171	1.0	1.0	collinear
gene:TraesCS7D02G007800	Chr7D	3780164	3782438	+	3781301	Chr7D	4152973	4155247	+	4154110	1.0	1.0	collinear
gene:TraesCS7D02G007900	Chr7D	3783175	3794374	-	3788774	Chr7D	4155984	4167183	-	4161583	1.0	1.0	collinear
gene:TraesCS7D02G008000	Chr7D	3855196	3859065	-	3857130	Chr7D	4227872	4231741	-	4229806	1.0	1.0	collinear
gene:TraesCS7D02G008100	Chr7D	3954848	3955836	+	3955342	Chr7D	4324503	4325491	+	4324997	1.0	1.0	collinear
gene:TraesCS7D02G008200	Chr7D	4004903	4010776	-	4007839	Chr7D	4373494	4379227	-	4376360	0.991	0.986	collinear
gene:TraesCS7D02G008300	Chr7D	4012209	4017650	-	4014929	Chr7D	4380371	4385812	-	4383091	1.0	1.0	collinear
gene:TraesCS7D02G008400	Chr7D	4017702	4019703	+	4018702	Chr7D	4385864	4387865	+	4386864	1.0	1.0	collinear
gene:TraesCS7D02G008500	Chr7D	4025269	4028988	-	4027128	Chr7D	4393431	4397150	-	4395290	1.0	1.0	collinear
gene:TraesCS7D02G008600	Chr7D	4071495	4076621	-	4074058	Chr7D	4439657	4444783	-	4442220	1.0	1.0	collinear
gene:TraesCS7D02G008700	Chr7D	4198465	4202181	-	4200323	Chr7D	4565258	4568974	-	4567116	1.0	1.0	collinear
gene:TraesCS7D02G008800	Chr7D	4267640	4270860	-	4269250	Chr7D	4634138	4637358	-	4635748	1.0	1.0	collinear
gene:TraesCS7D02G008900	Chr7D	4288688	4293044	-	4290866	Chr7D	4654978	4659334	-	4657156	1.0	1.0	collinear
gene:TraesCS7D02G009000	Chr7D	4364939	4366580	+	4365759	Chr7D	4730087	4731728	+	4730907	1.0	1.0	collinear
gene:TraesCS7D02G009100	Chr7D	4411975	4415156	-	4413565	Chr7D	4776548	4779729	-	4778138	1.0	1.0	collinear
gene:TraesCS7D02G009200	Chr7D	4423362	4426567	-	4424964	Chr7D	4787934	4791139	-	4789536	1.0	1.0	collinear
gene:TraesCS7D02G009300	Chr7D	4501472	4503395	-	4502433	Chr7D	4865746	4867669	-	4866707	1.0	1.0	collinear
gene:TraesCS7D02G009400	Chr7D	4515237	4518875	-	4517056	Chr7D	4879511	4883149	-	4881330	1.0	1.0	collinear
gene:TraesCS7D02G009500	Chr7D	4628883	4629524	+	4629203	Chr7D	4993157	4993798	+	4993477	1.0	1.0	collinear
gene:TraesCS7D02G009600	Chr7D	4631485	4642161	-	4636823	Chr7D	4995759	5006435	-	5001097	1.0	1.0	collinear
gene:TraesCS7D02G009700	Chr7D	4647462	4654744	-	4651103	Chr7D	5011736	5019018	-	5015377	1.0	1.0	collinear
gene:TraesCS7D02G009800	Chr7D	4705079	4707007	-	4706043	Chr7D	5069037	5070965	-	5070001	1.0	1.0	collinear
gene:TraesCS7D02G009900	Chr7D	4716843	4718206	-	4717524	Chr7D	5080642	5082005	-	5081323	1.0	1.0	collinear
gene:TraesCS7D02G010000	Chr7D	4792710	4797318	+	4795014	Chr7D	5156361	5160719	+	5158540	1.0	1.0	collinear
gene:TraesCS7D02G010100	Chr7D	4810269	4821103	-	4815686	Chr7D	5173670	5184406	-	5179038	1.0	1.0	collinear
gene:TraesCS7D02G010200	Chr7D	4877183	4879021	+	4878102	Chr7D	5240086	5241924	+	5241005	1.0	1.0	collinear
gene:TraesCS7D02G010300	Chr7D	4894793	4897817	-	4896305	Chr7D	5257696	5260720	-	5259208	1.0	1.0	collinear
gene:TraesCS7D02G010400	Chr7D	4984740	4987387	+	4986063	Chr7D	5347426	5350073	+	5348749	1.0	1.0	collinear
gene:TraesCS7D02G010500	Chr7D	4988146	4995200	+	4991673	Chr7D	5350832	5357886	+	5354359	1.0	1.0	collinear
gene:TraesCS7D02G010600	Chr7D	4995325	4996477	-	4995901	Chr7D	5358011	5359163	-	5358587	1.0	1.0	collinear
gene:TraesCS7D02G010700	Chr7D	5007881	5013015	+	5010448	Chr7D	5370394	5375528	+	5372961	1.0	1.0	collinear
gene:TraesCS7D02G010800	Chr7D	5017487	5018495	+	5017991	Chr7D	5379726	5380734	+	5380230	1.0	1.0	collinear
gene:TraesCS7D02G010900	Chr7D	5024600	5026051	+	5025325	Chr7D	5386839	5388290	+	5387564	1.0	1.0	collinear
gene:TraesCS7D02G011000	Chr7D	5035955	5036752	-	5036353	Chr7D	5397924	5398721	-	5398322	1.0	1.0	collinear
gene:TraesCS7D02G011200	Chr7D	5079812	5083954	-	5081883	Chr7D	5441521	5445663	-	5443592	1.0	1.0	collinear
gene:TraesCS7D02G011300	Chr7D	5085709	5088878	+	5087293	Chr7D	5447418	5450587	+	5449002	1.0	1.0	collinear
gene:TraesCS7D02G011400	Chr7D	5091682	5093280	-	5092481	Chr7D	5453391	5454989	-	5454190	1.0	1.0	collinear
gene:TraesCS7D02G011600	Chr7D	5164729	5170165	-	5167447	Chr7D	5525637	5531073	-	5528355	1.0	1.0	collinear
gene:TraesCS7D02G011700	Chr7D	5172851	5178548	+	5175699	Chr7D	5533462	5539159	+	5536310	1.0	1.0	collinear
gene:TraesCS7D02G011800	Chr7D	5178740	5186034	-	5182387	Chr7D	5539351	5546645	-	5542998	1.0	1.0	collinear
gene:TraesCS7D02G011900	Chr7D	5187616	5188446	+	5188031	Chr7D	5548227	5549057	+	5548642	1.0	1.0	collinear
gene:TraesCS7D02G012000	Chr7D	5198154	5207120	-	5202637	Chr7D	5558765	5567731	-	5563248	1.0	1.0	collinear
gene:TraesCS7D02G012100	Chr7D	5301129	5301590	+	5301359	Chr7D	5660265	5660726	+	5660495	1.0	1.0	collinear
gene:TraesCS7D02G012200	Chr7D	5308062	5311351	+	5309706	Chr7D	5667198	5670487	+	5668842	1.0	1.0	collinear
gene:TraesCS7D02G012300	Chr7D	5325681	5326294	-	5325987	Chr7D	5684817	5685430	-	5685123	1.0	1.0	collinear
gene:TraesCS7D02G012400	Chr7D	5330809	5337313	+	5334061	Chr7D	5689945	5696449	+	5693197	1.0	1.0	collinear
gene:TraesCS7D02G012500	Chr7D	5350782	5352959	-	5351870	Chr7D	5709595	5711772	-	5710683	1.0	1.0	collinear
gene:TraesCS7D02G012600	Chr7D	5378317	5381809	-	5380063	Chr7D	5736459	5739951	-	5738205	1.0	1.0	collinear
gene:TraesCS7D02G012700	Chr7D	5387024	5391602	+	5389313	Chr7D	5745166	5749744	+	5747455	1.0	1.0	collinear
gene:TraesCS7D02G012800	Chr7D	5425484	5427286	+	5426385	Chr7D	5782905	5784707	+	5783806	1.0	1.0	collinear
gene:TraesCS7D02G012900	Chr7D	5444625	5449610	-	5447117	Chr7D	5801719	5806704	-	5804211	1.0	1.0	collinear
gene:TraesCS7D02G013000	Chr7D	5459014	5464251	-	5461632	Chr7D	5816108	5821345	-	5818726	1.0	1.0	collinear
gene:TraesCS7D02G013100	Chr7D	5483062	5487022	-	5485042	Chr7D	5839445	5843405	-	5841425	1.0	1.0	collinear
gene:TraesCS7D02G013200	Chr7D	5510346	5518574	-	5514460	Chr7D	5866173	5874086	-	5870129	1.0	0.988	collinear
gene:TraesCS7D02G013300	Chr7D	5634184	5636799	-	5635491	Chr7D	5989386	5992001	-	5990693	1.0	1.0	collinear
gene:TraesCS7D02G013400	Chr7D	5645812	5648607	-	5647209	Chr7D	6001014	6003809	-	6002411	1.0	1.0	collinear
gene:TraesCS7D02G013500	Chr7D	5736601	5737871	-	5737236	Chr7D	6091786	6093056	-	6092421	1.0	1.0	collinear
gene:TraesCS7D02G013600	Chr7D	5784279	5788139	-	5786209	Chr7D	6139297	6143157	-	6141227	1.0	0.999	collinear
gene:TraesCS7D02G013700	Chr7D	5833904	5835737	+	5834820	Chr7D	6188468	6190301	+	6189384	1.0	1.0	collinear
gene:TraesCS7D02G013800	Chr7D	5980009	5980251	+	5980130	Chr7D	6333691	6333933	+	6333812	1.0	1.0	collinear
gene:TraesCS7D02G013900	Chr7D	6010549	6016978	+	6013763	Chr7D	6363587	6369866	+	6366726	1.0	1.0	collinear
gene:TraesCS7D02G014000	Chr7D	6098182	6102256	+	6100219	Chr7D	6451280	6455354	+	6453317	1.0	1.0	collinear
gene:TraesCS7D02G014100	Chr7D	6352813	6353779	-	6353296	Chr7D	6702669	6703635	-	6703152	1.0	1.0	collinear
gene:TraesCS7D02G014200	Chr7D	6376366	6379191	-	6377778	Chr7D	6725910	6728735	-	6727322	1.0	1.0	collinear
gene:TraesCS7D02G014300	Chr7D	6387858	6390094	-	6388976	Chr7D	6737403	6739639	-	6738521	1.0	1.0	collinear
gene:TraesCS7D02G014400	Chr7D	6399782	6400303	-	6400042	Chr7D	6749327	6749848	-	6749587	1.0	1.0	collinear
gene:TraesCS7D02G014500	Chr7D	6437712	6438080	-	6437896	Chr7D	6786659	6787027	-	6786843	1.0	1.0	collinear
gene:TraesCS7D02G014600	Chr7D	6445092	6445966	+	6445529	Chr7D	6794039	6794913	+	6794476	1.0	1.0	collinear
gene:TraesCS7D02G014700	Chr7D	6469379	6471455	-	6470417	Chr7D	6818107	6820183	-	6819145	1.0	1.0	collinear
gene:TraesCS7D02G014800	Chr7D	6471816	6478364	-	6475090	Chr7D	6820544	6827092	-	6823818	1.0	1.0	collinear
gene:TraesCS7D02G014900	Chr7D	6478543	6482812	+	6480677	Chr7D	6827271	6831540	+	6829405	1.0	1.0	collinear
gene:TraesCS7D02G015000	Chr7D	6483046	6485989	+	6484517	Chr7D	6831774	6834717	+	6833245	1.0	1.0	collinear
gene:TraesCS7D02G015100	Chr7D	6490876	6492702	+	6491789	Chr7D	6839604	6841430	+	6840517	1.0	1.0	collinear
gene:TraesCS7D02G015200	Chr7D	6582129	6583993	+	6583061	Chr7D	6930735	6932599	+	6931667	1.0	1.0	collinear
gene:TraesCS7D02G015300	Chr7D	6694051	6697001	-	6695526	Chr7D	7042530	7045480	-	7044005	1.0	1.0	collinear
gene:TraesCS7D02G015400	Chr7D	6750285	6755068	+	6752676	Chr7D	7097584	7102366	+	7099975	1.0	1.0	collinear
gene:TraesCS7D02G015500	Chr7D	6768821	6772564	-	6770692	Chr7D	7115748	7119106	-	7117427	1.0	0.999	collinear
gene:TraesCS7D02G015600	Chr7D	6779666	6782779	+	6781222	Chr7D	7126208	7129321	+	7127764	1.0	1.0	collinear
gene:TraesCS7D02G015700	Chr7D	6792780	6794679	-	6793729	Chr7D	7139322	7141221	-	7140271	1.0	1.0	collinear
gene:TraesCS7D02G015800	Chr7D	6819152	6819385	+	6819268	Chr7D	7165452	7165685	+	7165568	1.0	1.0	collinear
gene:TraesCS7D02G015900	Chr7D	7070315	7070494	+	7070404	Chr7D	7429924	7430103	+	7430013	1.0	1.0	collinear
gene:TraesCS7D02G016000	Chr7D	7072472	7072660	+	7072566	Chr7D	7432081	7432269	+	7432175	1.0	1.0	collinear
gene:TraesCS7D02G016100	Chr7D	7072218	7075089	-	7073653	Chr7D	7431827	7434698	-	7433262	1.0	1.0	collinear
gene:TraesCS7D02G016200	Chr7D	7077108	7079567	+	7078337	Chr7D	7436717	7439176	+	7437946	1.0	1.0	collinear
gene:TraesCS7D02G016300	Chr7D	7171203	7173625	+	7172414	Chr7D	7530208	7532630	+	7531419	1.0	1.0	collinear
gene:TraesCS7D02G016400	Chr7D	7292872	7299797	-	7296334	Chr7D	7651162	7658087	-	7654624	1.0	1.0	collinear
gene:TraesCS7D02G016500	Chr7D	7300247	7302490	-	7301368	Chr7D	7658537	7660780	-	7659658	1.0	1.0	collinear
gene:TraesCS7D02G016600	Chr7D	7303188	7306907	-	7305047	Chr7D	7661478	7665197	-	7663337	1.0	1.0	collinear
gene:TraesCS7D02G016700	Chr7D	7444673	7446041	+	7445357	Chr7D	7801942	7803310	+	7802626	1.0	1.0	collinear
gene:TraesCS7D02G016800	Chr7D	7446366	7449642	-	7448004	Chr7D	7803635	7806911	-	7805273	1.0	1.0	collinear
gene:TraesCS7D02G016900	Chr7D	7453756	7455809	+	7454782	Chr7D	7811025	7813078	+	7812051	1.0	1.0	collinear
gene:TraesCS7D02G017000	Chr7D	7465460	7466113	-	7465786	Chr7D	7822729	7823382	-	7823055	1.0	1.0	collinear
gene:TraesCS7D02G017100	Chr7D	7494420	7495976	+	7495198	Chr7D	7851372	7852928	+	7852150	1.0	1.0	collinear
gene:TraesCS7D02G017200	Chr7D	7534826	7536394	-	7535610	Chr7D	7891420	7892988	-	7892204	1.0	1.0	collinear
gene:TraesCS7D02G017300	Chr7D	7548344	7550551	+	7549447	Chr7D	7904938	7907145	+	7906041	1.0	1.0	collinear
gene:TraesCS7D02G017400	Chr7D	7561110	7563040	+	7562075	Chr7D	7917704	7919634	+	7918669	1.0	1.0	collinear
gene:TraesCS7D02G017600	Chr7D	7597367	7599700	+	7598533	Chr7D	7952280	7954613	+	7953446	1.0	1.0	collinear
gene:TraesCS7D02G017700	Chr7D	7749593	7754061	+	7751827	Chr7D	8103516	8107984	+	8105750	1.0	1.0	collinear
gene:TraesCS7D02G017900	Chr7D	7924403	7925524	+	7924963	Chr7D	8276395	8277516	+	8276955	1.0	1.0	collinear
gene:TraesCS7D02G018000	Chr7D	8030710	8034171	+	8032440	Chr7D	8381661	8385122	+	8383391	1.0	1.0	collinear
gene:TraesCS7D02G018200	Chr7D	8177099	8179789	+	8178444	Chr7D	8527061	8529751	+	8528406	1.0	1.0	collinear
gene:TraesCS7D02G018300	Chr7D	8189787	8194041	-	8191914	Chr7D	8539749	8544003	-	8541876	1.0	1.0	collinear
gene:TraesCS7D02G018400	Chr7D	8223605	8224570	+	8224087	Chr7D	8573567	8574532	+	8574049	1.0	1.0	collinear
gene:TraesCS7D02G018500	Chr7D	8233614	8235296	+	8234455	Chr7D	8583576	8585258	+	8584417	1.0	1.0	collinear
gene:TraesCS7D02G018600	Chr7D	8250243	8251604	+	8250923	Chr7D	8600205	8601566	+	8600885	1.0	1.0	collinear
gene:TraesCS7D02G018700	Chr7D	8252107	8256349	-	8254228	Chr7D	8602069	8606311	-	8604190	1.0	1.0	collinear
gene:TraesCS7D02G018800	Chr7D	8291679	8333650	-	8312664	Chr7D	8641641	8683479	-	8662560	1.0	1.0	collinear
gene:TraesCS7D02G018900	Chr7D	8343019	8347549	-	8345284	Chr7D	8692848	8697378	-	8695113	1.0	1.0	collinear
gene:TraesCS7D02G019000	Chr7D	8353564	8356531	+	8355047	Chr7D	8703393	8706360	+	8704876	1.0	1.0	collinear
gene:TraesCS7D02G019100	Chr7D	8375822	8377158	+	8376490	Chr7D	8724901	8726237	+	8725569	1.0	1.0	collinear
gene:TraesCS7D02G019200	Chr7D	8380244	8381995	-	8381119	Chr7D	8729323	8731074	-	8730198	1.0	1.0	collinear
gene:TraesCS7D02G019300	Chr7D	8416158	8424864	-	8420511	Chr7D	8764448	8772792	-	8768620	1.0	1.0	collinear
gene:TraesCS7D02G019400	Chr7D	8432580	8433523	-	8433051	Chr7D	8780335	8781278	-	8780806	1.0	1.0	collinear
gene:TraesCS7D02G019500	Chr7D	8436141	8436768	+	8436454	Chr7D	8783760	8784387	+	8784073	1.0	1.0	collinear
gene:TraesCS7D02G019600	Chr7D	8461970	8463449	-	8462709	Chr7D	8809130	8810609	-	8809869	1.0	1.0	collinear
gene:TraesCS7D02G019700	Chr7D	8465109	8468951	-	8467030	Chr7D	8812269	8816111	-	8814190	1.0	1.0	collinear
gene:TraesCS7D02G019800	Chr7D	8478306	8480935	+	8479620	Chr7D	8825466	8828095	+	8826780	1.0	1.0	collinear
gene:TraesCS7D02G019900	Chr7D	8559415	8561444	-	8560429	Chr7D	8906542	8908571	-	8907556	1.0	1.0	collinear
gene:TraesCS7D02G020000	Chr7D	8599018	8599446	-	8599232	Chr7D	8945922	8946350	-	8946136	1.0	1.0	collinear
gene:TraesCS7D02G020071	Chr7D	8660292	8660453	-	8660372	Chr7D	9002216	9002377	-	9002296	1.0	1.0	collinear
gene:TraesCS7D02G020079	Chr7D	8668594	8669034	-	8668814	Chr7D	9007678	9008118	-	9007898	1.0	1.0	collinear
gene:TraesCS7D02G020082	Chr7D	8671391	8671696	-	8671543	Chr7D	9010010	9010315	-	9010162	1.0	1.0	collinear
gene:TraesCS7D02G020200	Chr7D	8745844	8747415	+	8746629	Chr7D	9082285	9083856	+	9083070	1.0	1.0	collinear
gene:TraesCS7D02G020300	Chr7D	8818608	8820585	+	8819596	Chr7D	9154755	9156732	+	9155743	1.0	1.0	collinear
gene:TraesCS7D02G020400	Chr7D	8981202	8983242	+	8982222	Chr7D	9316855	9318891	+	9317873	1.0	1.0	collinear
gene:TraesCS7D02G020500	Chr7D	9032535	9033056	-	9032795	Chr7D	9368185	9368706	-	9368445	1.0	1.0	collinear
gene:TraesCS7D02G020600	Chr7D	9088024	9093784	+	9090904	Chr7D	9423365	9428897	+	9426131	1.0	1.0	collinear
gene:TraesCS7D02G020700	Chr7D	9303950	9309014	-	9306482	Chr7D	9636820	9641884	-	9639352	1.0	1.0	collinear
gene:TraesCS7D02G020800	Chr7D	9309478	9314442	+	9311960	Chr7D	9642348	9647312	+	9644830	1.0	1.0	collinear
gene:TraesCS7D02G020900	Chr7D	9377754	9379481	+	9378617	Chr7D	9709899	9711626	+	9710762	1.0	1.0	collinear
gene:TraesCS7D02G021000	Chr7D	9398457	9399163	+	9398810	Chr7D	9730707	9731413	+	9731060	1.0	1.0	collinear
