gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity	segment
gene:TraesCS3A03G0021900	Chr3A	8978050	8978574	-	8978312	Chr3A	4503253	4503777	-	4503515	1.0	1.0	collinear
gene:TraesCS3A03G0022000	Chr3A	8985209	8987799	-	8986504	Chr3A	4511154	4513744	-	4512449	1.0	0.998	collinear
gene:TraesCS3A03G0022200	Chr3A	9011498	9016641	+	9014069	Chr3A	4537445	4542588	+	4540016	1.0	1.0	collinear
gene:TraesCS3A03G0022400	Chr3A	9068031	9068433	+	9068232	Chr3A	4606552	4606954	+	4606753	1.0	1.0	collinear
gene:TraesCS3A03G0022600	Chr3A	9084051	9084863	+	9084457	Chr3A	4622573	4623385	+	4622979	1.0	1.0	collinear
gene:TraesCS3A03G0022900	Chr3A	9122196	9122766	+	9122481	Chr3A	4660722	4661292	+	4661007	1.0	1.0	collinear
gene:TraesCS3A03G0023000	Chr3A	9127412	9127948	+	9127680	Chr3A	4665940	4666476	+	4666208	1.0	1.0	collinear
gene:TraesCS3A03G0023200	Chr3A	9140921	9143315	-	9142118	Chr3A	4679427	4681821	-	4680624	1.0	0.999	collinear
gene:TraesCS3A03G0023300	Chr3A	9149932	9150266	+	9150099	Chr3A	4688438	4688772	+	4688605	1.0	1.0	collinear
gene:TraesCS3A03G0023400	Chr3A	9185907	9188079	+	9186993	Chr3A	4724422	4726610	+	4725516	1.0	0.984	collinear
gene:TraesCS3A03G0023600	Chr3A	9261431	9262046	+	9261738	Chr3A	4799962	4800577	+	4800269	1.0	1.0	collinear
gene:TraesCS3A03G0023700	Chr3A	9267065	9267926	+	9267495	Chr3A	4805596	4806457	+	4806026	1.0	1.0	collinear
gene:TraesCS3A03G0023900	Chr3A	9285037	9286005	+	9285521	Chr3A	4823571	4824539	+	4824055	1.0	1.0	collinear
gene:TraesCS3A03G0024200	Chr3A	9353587	9354501	-	9354044	Chr3A	4892136	4893050	-	4892593	1.0	1.0	collinear
gene:TraesCS3A03G0024300	Chr3A	9359102	9359684	+	9359393	Chr3A	4897710	4898292	+	4898001	1.0	1.0	collinear
gene:TraesCS3A03G0025100	Chr3A	9517378	9518223	+	9517800	Chr3A	5055704	5056549	+	5056126	1.0	1.0	collinear
gene:TraesCS3A03G0025300	Chr3A	9545280	9546050	+	9545665	Chr3A	5090650	5091420	+	5091035	1.0	1.0	collinear
gene:TraesCS3A03G0025400	Chr3A	9552904	9553640	+	9553272	Chr3A	5098281	5099017	+	5098649	1.0	1.0	collinear
gene:TraesCS3A03G0025600	Chr3A	9592895	9595184	+	9594039	Chr3A	5138281	5140570	+	5139425	1.0	1.0	collinear
gene:TraesCS3A03G0025700	Chr3A	9618194	9622397	-	9620295	Chr3A	5163579	5167782	-	5165680	1.0	0.999	collinear
gene:TraesCS3A03G0025800	Chr3A	9627814	9628797	+	9628305	Chr3A	5174033	5175016	+	5174524	1.0	1.0	collinear
gene:TraesCS3A03G0026000	Chr3A	9642965	9643977	-	9643471	Chr3A	5189184	5190196	-	5189690	1.0	1.0	collinear
gene:TraesCS3A03G0026100	Chr3A	9644666	9645634	+	9645150	Chr3A	5190885	5191853	+	5191369	1.0	0.998	collinear
gene:TraesCS3A03G0026200	Chr3A	9653139	9669786	-	9661462	Chr3A	5199366	5216015	-	5207690	1.0	1.0	collinear
gene:TraesCS3A03G0026400	Chr3A	9675840	9678026	-	9676933	Chr3A	5222069	5224255	-	5223162	1.0	0.999	collinear
gene:TraesCS3A03G0026600	Chr3A	9681672	9684244	-	9682958	Chr3A	5227902	5230474	-	5229188	1.0	1.0	collinear
gene:TraesCS3A03G0026500	Chr3A	9681056	9686935	+	9683995	Chr3A	5227286	5233165	+	5230225	1.0	1.0	collinear
gene:TraesCS3A03G0026700	Chr3A	9698618	9702084	+	9700351	Chr3A	5244872	5248318	+	5246595	1.0	1.0	collinear
gene:TraesCS3A03G0026800	Chr3A	9799271	9815425	-	9807348	Chr3A	5345556	5361713	-	5353634	1.0	1.0	collinear
gene:TraesCS3A03G0027000	Chr3A	9838666	9841851	-	9840258	Chr3A	5384953	5388138	-	5386545	1.0	1.0	collinear
gene:TraesCS3A03G0027100	Chr3A	9845757	9852029	-	9848893	Chr3A	5392050	5398322	-	5395186	1.0	1.0	collinear
gene:TraesCS3A03G0027300	Chr3A	9849094	9851236	+	9850165	Chr3A	5395387	5397529	+	5396458	1.0	0.999	collinear
gene:TraesCS3A03G0027400	Chr3A	9878532	9882948	-	9880740	Chr3A	5425276	5429698	-	5427487	1.0	1.0	collinear
gene:TraesCS3A03G0027500	Chr3A	9911389	9914507	-	9912948	Chr3A	5458147	5461265	-	5459706	1.0	0.999	collinear
gene:TraesCS3A03G0027600	Chr3A	9920569	9923925	+	9922247	Chr3A	5467331	5470687	+	5469009	1.0	1.0	collinear
gene:TraesCS3A03G0027800	Chr3A	9955886	9957529	+	9956707	Chr3A	5502685	5504328	+	5503506	1.0	1.0	collinear
gene:TraesCS3A03G0027900	Chr3A	9998888	9999945	+	9999416	Chr3A	5545691	5546748	+	5546219	1.0	1.0	collinear
gene:TraesCS3A03G0028000	Chr3A	10000200	10001623	+	10000911	Chr3A	5547003	5548432	+	5547717	1.0	1.0	collinear
gene:TraesCS3A03G0028100	Chr3A	10018154	10019155	+	10018654	Chr3A	5564965	5565966	+	5565465	1.0	1.0	collinear
gene:TraesCS3A03G0028200	Chr3A	10020343	10020891	+	10020617	Chr3A	5567154	5567702	+	5567428	1.0	0.997	collinear
gene:TraesCS3A03G0028300	Chr3A	10031730	10032560	+	10032145	Chr3A	5578541	5579371	+	5578956	1.0	1.0	collinear
gene:TraesCS3A03G0028800	Chr3A	10055001	10064947	-	10059974	Chr3A	5600755	5612195	-	5606475	1.0	0.996	collinear
gene:TraesCS3A03G0029000	Chr3A	10209232	10215296	+	10212264	Chr3A	5741598	5746526	+	5744062	0.966	0.965	collinear
gene:TraesCS3A03G0029200	Chr3A	10220045	10221046	+	10220545	Chr3A	5751265	5752266	+	5751765	1.0	0.994	collinear
gene:TraesCS3A03G0029300	Chr3A	10232174	10234897	+	10233535	Chr3A	5779951	5782677	+	5781314	0.999	0.99	collinear
gene:TraesCS3A03G0029500	Chr3A	10278955	10283756	+	10281355	Chr3A	5828964	5833767	+	5831365	1.0	0.992	collinear
gene:TraesCS3A03G0029700	Chr3A	10310419	10311840	+	10311129	Chr3A	5844427	5845848	+	5845137	1.0	0.968	collinear
gene:TraesCS3A03G0030200	Chr3A	10327162	10329201	-	10328181	Chr3A	5876232	5878283	-	5877257	1.0	0.975	collinear
gene:TraesCS3A03G0030500	Chr3A	10336408	10337433	+	10336920	Chr3A	5884287	5885312	+	5884799	1.0	0.994	collinear
gene:TraesCS3A03G0031000	Chr3A	10447941	10449839	+	10448890	Chr3A	5924168	5926066	+	5925117	1.0	0.993	collinear
gene:TraesCS3A03G0031100	Chr3A	10497436	10508467	+	10502951	Chr3A	5973886	5984595	+	5979240	1.0	0.994	collinear
gene:TraesCS3A03G0031400	Chr3A	10518095	10519252	+	10518673	Chr3A	5995582	5996739	+	5996160	1.0	0.991	collinear
gene:TraesCS3A03G0031600	Chr3A	10596607	10597776	-	10597191	Chr3A	6287200	6288369	-	6287784	1.0	0.986	collinear
gene:TraesCS3A03G0031900	Chr3A	10603343	10604659	+	10604001	Chr3A	6448087	6449403	+	6448745	1.0	0.989	collinear
gene:TraesCS3A03G0032000	Chr3A	10629481	10630653	-	10630067	Chr3A	6369419	6370576	-	6369997	0.987	0.967	collinear
gene:TraesCS3A03G0032200	Chr3A	10652173	10652544	-	10652358	Chr3A	5893596	5893967	+	5893781	1.0	0.932	collinear
gene:TraesCS3A03G0033800	Chr3A	11032664	11036369	-	11034516	Chr3A	6834966	6838671	-	6836818	1.0	0.992	collinear
gene:TraesCS3A03G0034400	Chr3A	11101739	11106118	-	11103928	Chr3A	6522820	6527200	-	6525010	1.0	0.994	collinear
gene:TraesCS3A03G0034500	Chr3A	11104958	11107846	+	11106402	Chr3A	6526040	6528907	+	6527473	0.988	0.983	collinear
gene:TraesCS3A03G0034800	Chr3A	11173580	11178498	-	11176039	Chr3A	6554799	6559720	-	6557259	1.0	0.976	collinear
gene:TraesCS3A03G0036200	Chr3A	11275916	11277045	+	11276480	Chr3A	6597274	6598394	+	6597834	0.985	0.926	collinear
gene:TraesCS3A03G0036800	Chr3A	11529909	11532065	+	11530987	Chr3A	6633795	6635934	+	6634864	0.966	0.902	collinear
gene:TraesCS3A03G0036900	Chr3A	11558550	11561205	-	11559877	Chr3A	6869865	6872607	-	6871236	1.0	0.987	collinear
gene:TraesCS3A03G0037900	Chr3A	11637047	11638926	-	11637986	Chr3A	6902802	6904685	-	6903743	1.0	0.993	collinear
gene:TraesCS3A03G0038300	Chr3A	11651428	11652730	+	11652079	Chr3A	6908546	6909849	+	6909197	1.0	0.995	collinear
gene:TraesCS3A03G0038600	Chr3A	11707954	11710150	+	11709052	Chr3A	6983733	6985922	+	6984827	1.0	0.992	collinear
gene:TraesCS3A03G0039000	Chr3A	11781834	11782499	+	11782166	Chr3A	7065700	7066349	-	7066024	0.948	0.906	collinear
gene:TraesCS3A03G0039100	Chr3A	11783112	11783333	-	11783222	Chr3A	7064529	7064750	+	7064639	1.0	0.99	collinear
gene:TraesCS3A03G0039200	Chr3A	11783112	11783333	-	11783222	Chr3A	7064529	7064750	+	7064639	1.0	0.99	collinear
gene:TraesCS3A03G0039500	Chr3A	11852630	11855047	-	11853838	Chr3A	7109026	7111442	-	7110234	1.0	0.993	collinear
gene:TraesCS3A03G0039800	Chr3A	11932308	11936854	+	11934581	Chr3A	7182620	7187175	+	7184897	1.0	0.997	collinear
gene:TraesCS3A03G0040200	Chr3A	11953618	11959397	-	11956507	Chr3A	7213524	7219305	-	7216414	1.0	0.994	collinear
gene:TraesCS3A03G0040400	Chr3A	11984456	11986835	-	11985645	Chr3A	7235599	7238008	-	7236803	0.993	0.973	collinear
gene:TraesCS3A03G0040500	Chr3A	12010768	12012573	-	12011670	Chr3A	7262314	7264129	-	7263221	0.995	0.983	collinear
gene:TraesCS3A03G0040800	Chr3A	12045365	12046453	-	12045909	Chr3A	7297040	7298128	-	7297584	1.0	1.0	collinear
gene:TraesCS3A03G0040900	Chr3A	12054644	12056101	-	12055372	Chr3A	7306320	7307777	-	7307048	1.0	1.0	collinear
gene:TraesCS3A03G0041000	Chr3A	12064500	12068200	-	12066350	Chr3A	7316183	7319884	-	7318033	1.0	0.999	collinear
gene:TraesCS3A03G0041100	Chr3A	12071349	12072083	+	12071716	Chr3A	7323053	7323787	+	7323420	1.0	1.0	collinear
gene:TraesCS3A03G0041200	Chr3A	12075943	12077447	-	12076695	Chr3A	7327648	7329152	-	7328400	1.0	1.0	collinear
gene:TraesCS3A03G0041400	Chr3A	12093260	12094336	+	12093798	Chr3A	7345005	7346081	+	7345543	1.0	1.0	collinear
gene:TraesCS3A03G0041700	Chr3A	12110477	12114187	+	12112332	Chr3A	7362217	7365927	+	7364072	1.0	1.0	collinear
gene:TraesCS3A03G0041900	Chr3A	12118672	12120490	-	12119581	Chr3A	7370413	7372231	-	7371322	1.0	1.0	collinear
gene:TraesCS3A03G0042100	Chr3A	12128508	12130477	-	12129492	Chr3A	7380248	7382217	-	7381232	1.0	1.0	collinear
gene:TraesCS3A03G0042200	Chr3A	12200162	12201941	-	12201051	Chr3A	7451933	7453712	-	7452822	1.0	1.0	collinear
gene:TraesCS3A03G0042300	Chr3A	12209794	12211502	-	12210648	Chr3A	7461570	7463278	-	7462424	1.0	1.0	collinear
gene:TraesCS3A03G0042400	Chr3A	12287908	12288978	-	12288443	Chr3A	7539858	7540928	-	7540393	1.0	1.0	collinear
gene:TraesCS3A03G0042700	Chr3A	12352050	12353034	-	12352542	Chr3A	7594989	7595973	-	7595481	1.0	1.0	collinear
gene:TraesCS3A03G0042800	Chr3A	12356143	12357072	+	12356607	Chr3A	7599082	7600011	+	7599546	1.0	1.0	collinear
gene:TraesCS3A03G0042900	Chr3A	12358498	12359728	-	12359113	Chr3A	7601438	7602668	-	7602053	1.0	1.0	collinear
gene:TraesCS3A03G0043100	Chr3A	12411156	12412208	-	12411682	Chr3A	7654110	7655162	-	7654636	1.0	1.0	collinear
gene:TraesCS3A03G0043200	Chr3A	12415290	12425054	+	12420172	Chr3A	7658244	7668059	+	7663151	1.0	0.998	collinear
gene:TraesCS3A03G0043300	Chr3A	12436248	12436726	+	12436487	Chr3A	7679252	7679730	+	7679491	1.0	1.0	collinear
gene:TraesCS3A03G0043500	Chr3A	12499756	12505087	+	12502421	Chr3A	7741288	7746621	+	7743954	1.0	1.0	collinear
gene:TraesCS3A03G0043600	Chr3A	12557004	12564531	+	12560767	Chr3A	7798553	7806080	+	7802316	1.0	1.0	collinear
gene:TraesCS3A03G0043700	Chr3A	12591873	12593468	+	12592670	Chr3A	7833420	7835002	+	7834211	1.0	0.997	collinear
gene:TraesCS3A03G0043800	Chr3A	12619607	12622553	+	12621080	Chr3A	7887604	7890537	+	7889070	0.998	0.995	collinear
gene:TraesCS3A03G0044200	Chr3A	12659773	12663256	+	12661514	Chr3A	7925247	7928732	+	7926989	1.0	0.998	collinear
gene:TraesCS3A03G0044400	Chr3A	12671499	12671969	-	12671734	Chr3A	7936970	7937440	-	7937205	1.0	0.989	collinear
gene:TraesCS3A03G0044500	Chr3A	12674962	12675767	-	12675364	Chr3A	7940443	7941248	-	7940845	1.0	0.998	collinear
gene:TraesCS3A03G0044600	Chr3A	12691263	12693861	+	12692562	Chr3A	7956829	7959503	+	7958166	1.0	0.99	collinear
gene:TraesCS3A03G0045600	Chr3A	12953875	12962009	+	12957942	Chr3A	8078389	8086720	+	8082554	0.999	0.995	collinear
gene:TraesCS3A03G0046100	Chr3A	12989383	12993109	-	12991246	Chr3A	8116019	8119772	-	8117895	1.0	0.996	collinear
gene:TraesCS3A03G0046400	Chr3A	13013432	13018739	-	13016085	Chr3A	8156096	8160797	-	8158446	0.978	0.977	collinear
gene:TraesCS3A03G0046500	Chr3A	13029932	13033027	-	13031479	Chr3A	8172000	8175133	-	8173566	1.0	0.959	collinear
gene:TraesCS3A03G0046600	Chr3A	13037615	13043061	-	13040338	Chr3A	8181480	8186591	-	8184035	1.0	0.996	collinear
gene:TraesCS3A03G0046700	Chr3A	13046469	13049752	-	13048110	Chr3A	8189904	8193185	-	8191544	1.0	0.997	collinear
gene:TraesCS3A03G0046900	Chr3A	13134758	13138473	+	13136615	Chr3A	8281151	8284865	+	8283008	0.992	0.983	collinear
gene:TraesCS3A03G0047000	Chr3A	13146068	13157472	+	13151770	Chr3A	8292593	8303999	+	8298296	1.0	0.998	collinear
gene:TraesCS3A03G0047400	Chr3A	13173460	13176299	+	13174879	Chr3A	8319492	8322332	+	8320912	1.0	0.996	collinear
gene:TraesCS3A03G0047600	Chr3A	13180225	13184245	+	13182235	Chr3A	8326517	8330521	+	8328519	0.985	0.981	collinear
gene:TraesCS3A03G0047800	Chr3A	13200215	13207654	+	13203934	Chr3A	8392761	8400177	+	8396469	0.997	0.995	collinear
gene:TraesCS3A03G0047900	Chr3A	13209629	13211419	-	13210524	Chr3A	8402277	8404067	-	8403172	1.0	1.0	collinear
gene:TraesCS3A03G0048000	Chr3A	13212111	13220429	-	13216270	Chr3A	8404758	8412863	-	8408810	1.0	0.997	collinear
gene:TraesCS3A03G0048300	Chr3A	13251152	13252309	+	13251730	Chr3A	8443373	8444530	+	8443951	1.0	0.997	collinear
gene:TraesCS3A03G0048400	Chr3A	13253472	13254910	+	13254191	Chr3A	8445412	8446850	+	8446131	1.0	0.999	collinear
gene:TraesCS3A03G0048500	Chr3A	13256000	13259537	-	13257768	Chr3A	8447940	8451476	-	8449708	0.999	0.999	collinear
gene:TraesCS3A03G0048600	Chr3A	13262335	13263785	-	13263060	Chr3A	8454274	8455724	-	8454999	1.0	1.0	collinear
gene:TraesCS3A03G0048700	Chr3A	13266374	13267826	-	13267100	Chr3A	8458313	8459765	-	8459039	1.0	1.0	collinear
gene:TraesCS3A03G0049100	Chr3A	13326983	13331969	-	13329476	Chr3A	8518436	8523422	-	8520929	1.0	1.0	collinear
gene:TraesCS3A03G0049400	Chr3A	13364456	13367172	+	13365814	Chr3A	8554128	8556844	+	8555486	1.0	1.0	collinear
gene:TraesCS3A03G0049500	Chr3A	13374582	13377547	+	13376064	Chr3A	8564056	8567021	+	8565538	1.0	1.0	collinear
gene:TraesCS3A03G0049600	Chr3A	13420057	13420751	-	13420404	Chr3A	8609355	8610049	-	8609702	1.0	1.0	collinear
gene:TraesCS3A03G0050200	Chr3A	13510570	13511960	-	13511265	Chr3A	8699098	8700488	-	8699793	1.0	1.0	collinear
gene:TraesCS3A03G0050400	Chr3A	13530408	13531190	-	13530799	Chr3A	8718777	8719559	-	8719168	1.0	1.0	collinear
gene:TraesCS3A03G0050600	Chr3A	13539918	13540966	+	13540442	Chr3A	8728287	8729335	+	8728811	1.0	1.0	collinear
gene:TraesCS3A03G0050700	Chr3A	13551825	13552727	-	13552276	Chr3A	8740194	8741096	-	8740645	1.0	1.0	collinear
gene:TraesCS3A03G0051000	Chr3A	13581053	13583594	-	13582323	Chr3A	8768895	8771436	-	8770165	1.0	1.0	collinear
gene:TraesCS3A03G0051100	Chr3A	13585785	13587462	+	13586623	Chr3A	8773627	8775304	+	8774465	1.0	1.0	collinear
gene:TraesCS3A03G0051200	Chr3A	13588891	13590341	-	13589616	Chr3A	8776733	8778183	-	8777458	1.0	1.0	collinear
gene:TraesCS3A03G0051400	Chr3A	13799143	13807136	-	13803139	Chr3A	8967852	8975845	-	8971848	1.0	1.0	collinear
gene:TraesCS3A03G0051500	Chr3A	13812171	13813047	+	13812609	Chr3A	8980817	8981693	+	8981255	1.0	1.0	collinear
gene:TraesCS3A03G0051600	Chr3A	13817015	13820570	+	13818792	Chr3A	8985662	8989217	+	8987439	1.0	1.0	collinear
gene:TraesCS3A03G0051700	Chr3A	13820553	13824040	-	13822296	Chr3A	8989200	8992687	-	8990943	1.0	1.0	collinear
gene:TraesCS3A03G0051800	Chr3A	13837749	13840017	-	13838883	Chr3A	9006202	9008466	-	9007334	1.0	1.0	collinear
gene:TraesCS3A03G0052000	Chr3A	13857289	13862785	-	13860037	Chr3A	9031426	9036920	-	9034173	1.0	0.997	collinear
gene:TraesCS3A03G0052200	Chr3A	14040952	14041692	-	14041322	Chr3A	9215459	9216200	-	9215829	1.0	0.988	collinear
gene:TraesCS3A03G0052300	Chr3A	14120231	14120695	+	14120463	Chr3A	9286205	9286669	+	9286437	1.0	0.997	collinear
gene:TraesCS3A03G0052500	Chr3A	14131902	14132951	-	14132426	Chr3A	9297847	9298896	-	9298371	1.0	0.993	collinear
gene:TraesCS3A03G0052600	Chr3A	14134546	14135307	+	14134926	Chr3A	9300791	9301552	+	9301171	1.0	0.996	collinear
gene:TraesCS3A03G0053000	Chr3A	14200366	14205844	-	14203105	Chr3A	9370179	9375661	-	9372920	0.998	0.989	collinear
gene:TraesCS3A03G0053100	Chr3A	14208436	14211617	+	14210026	Chr3A	9378151	9381332	+	9379741	1.0	1.0	collinear
gene:TraesCS3A03G0053400	Chr3A	14338574	14342114	+	14340344	Chr3A	9514027	9517573	+	9515800	1.0	0.992	collinear
gene:TraesCS3A03G0053500	Chr3A	14344155	14345109	-	14344632	Chr3A	9519399	9520353	-	9519876	1.0	0.998	collinear
gene:TraesCS3A03G0053600	Chr3A	14345254	14349480	-	14347367	Chr3A	9520498	9524716	-	9522607	1.0	0.997	collinear
gene:TraesCS3A03G0054300	Chr3A	14498314	14498850	+	14498582	Chr3A	9673764	9674300	+	9674032	1.0	1.0	collinear
