gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity	segment
gene:TraesCS5D03G0016000	Chr5D	4919446	4920810	+	4920128	Chr5D	1498558	1499922	-	1499240	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0016300	Chr5D	4925161	4925271	-	4925216	Chr5D	1497767	1497877	-	1497822	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0016400	Chr5D	4925715	4926272	+	4925993	Chr5D	1496879	1497436	-	1497157	1.0	0.998	rearrangement:Chr5D_block1
gene:TraesCS5D03G0016800	Chr5D	4929412	4929555	-	4929483	Chr5D	1493596	1493739	+	1493667	1.0	0.993	rearrangement:Chr5D_block1
gene:TraesCS5D03G0016900	Chr5D	4929660	4929776	-	4929718	Chr5D	1493375	1493491	+	1493433	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0017400	Chr5D	4932349	4932477	+	4932413	Chr5D	1490674	1490802	-	1490738	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0017500	Chr5D	4932918	4933118	+	4933018	Chr5D	1490033	1490233	-	1490133	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0018000	Chr5D	4935300	4936013	-	4935656	Chr5D	1487137	1487850	+	1487493	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0018400	Chr5D	4938361	4938492	-	4938426	Chr5D	1484658	1484789	+	1484723	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0018500	Chr5D	4938596	4938832	+	4938714	Chr5D	1484318	1484554	-	1484436	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0018700	Chr5D	4939644	4939925	+	4939784	Chr5D	1483225	1483506	-	1483365	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0019200	Chr5D	4943192	4945435	+	4944313	Chr5D	1477713	1479956	-	1478834	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0019300	Chr5D	4945761	4945971	+	4945866	Chr5D	1477177	1477387	-	1477282	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0019800	Chr5D	4948993	4949154	-	4949073	Chr5D	1473994	1474155	+	1474074	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020000	Chr5D	4949293	4950393	-	4949843	Chr5D	1472755	1473855	+	1473305	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020100	Chr5D	4950002	4950451	+	4950226	Chr5D	1472697	1473146	-	1472921	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020300	Chr5D	4950827	4951042	+	4950934	Chr5D	1472106	1472321	-	1472213	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020400	Chr5D	4951153	4952147	-	4951650	Chr5D	1471001	1471995	+	1471498	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020800	Chr5D	4955589	4956654	-	4956121	Chr5D	1466494	1467559	+	1467026	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0021000	Chr5D	4957788	4957982	+	4957885	Chr5D	1465166	1465360	-	1465263	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0021100	Chr5D	4958384	4958494	+	4958439	Chr5D	1464655	1464765	-	1464710	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0021800	Chr5D	4962707	4962894	+	4962800	Chr5D	1460255	1460442	-	1460348	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0022300	Chr5D	4967601	4967705	+	4967653	Chr5D	1455444	1455548	-	1455496	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0022700	Chr5D	4973102	4973800	+	4973451	Chr5D	1449349	1450047	-	1449698	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0023300	Chr5D	5013765	5020319	-	5017042	Chr5D	1402829	1409383	+	1406106	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0023600	Chr5D	5033927	5038681	+	5036304	Chr5D	1384461	1389215	-	1386838	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024000	Chr5D	5126830	5130716	-	5128773	Chr5D	1292743	1296629	+	1294686	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024200	Chr5D	5310399	5319110	+	5314754	Chr5D	1104322	1113032	-	1108677	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024300	Chr5D	5323991	5339694	+	5331842	Chr5D	1083724	1099427	-	1091575	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024400	Chr5D	5339945	5343217	-	5341581	Chr5D	1080201	1083473	+	1081837	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024600	Chr5D	5501293	5503036	+	5502164	Chr5D	920334	922077	-	921205	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024700	Chr5D	5534695	5546126	+	5540410	Chr5D	877246	888685	-	882965	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024800	Chr5D	5567761	5575868	-	5571814	Chr5D	850666	858773	+	854719	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024900	Chr5D	5706212	5708783	-	5707497	Chr5D	717759	720330	+	719044	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025100	Chr5D	5762415	5764094	-	5763254	Chr5D	662429	664108	+	663268	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025200	Chr5D	5772359	5775824	-	5774091	Chr5D	650698	654163	+	652430	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025300	Chr5D	5853737	5856897	+	5855317	Chr5D	569590	572750	-	571170	1.0	0.998	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025400	Chr5D	5906666	5910254	+	5908460	Chr5D	516211	519799	-	518005	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025500	Chr5D	5943007	5947183	+	5945095	Chr5D	479237	483413	-	481325	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025600	Chr5D	5953081	5963542	+	5958311	Chr5D	462863	473339	-	468101	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025700	Chr5D	5997418	5999830	+	5998624	Chr5D	426512	428924	-	427718	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025800	Chr5D	6012640	6017851	+	6015245	Chr5D	408489	413700	-	411094	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0000300	Chr5D	295745	301549	-	298647	Chr5D	6116558	6122358	+	6119458	0.998	0.993	collinear
gene:TraesCS5D03G0000400	Chr5D	306801	310996	+	308898	Chr5D	6107111	6111306	-	6109208	1.0	0.999	collinear
gene:TraesCS5D03G0000500	Chr5D	475881	477308	+	476594	Chr5D	5941894	5943321	-	5942607	1.0	1.0	collinear
gene:TraesCS5D03G0000600	Chr5D	504194	504526	-	504360	Chr5D	5701419	5701751	+	5701585	1.0	0.99	collinear
gene:TraesCS5D03G0000700	Chr5D	504194	504552	-	504373	Chr5D	5701393	5701751	+	5701572	1.0	0.991	collinear
gene:TraesCS5D03G0000900	Chr5D	716462	716794	-	716628	Chr5D	5914671	5915003	+	5914837	1.0	1.0	collinear
gene:TraesCS5D03G0001100	Chr5D	763156	767483	-	765319	Chr5D	5650710	5655067	+	5652888	1.0	1.0	collinear
gene:TraesCS5D03G0001300	Chr5D	929486	932500	+	930993	Chr5D	5485548	5488574	-	5487061	1.0	0.995	collinear
gene:TraesCS5D03G0001500	Chr5D	932731	938642	-	935686	Chr5D	5479406	5485317	+	5482361	1.0	1.0	collinear
gene:TraesCS5D03G0001700	Chr5D	1529495	1530538	+	1530016	Chr5D	4890013	4891056	-	4890534	1.0	1.0	collinear
gene:TraesCS5D03G0001900	Chr5D	1537103	1539147	-	1538125	Chr5D	4881404	4883448	+	4882426	1.0	0.992	collinear
gene:TraesCS5D03G0002100	Chr5D	1605131	1610309	+	1607720	Chr5D	4810235	4815419	-	4812827	0.999	0.996	collinear
gene:TraesCS5D03G0002300	Chr5D	1705168	1712206	-	1708687	Chr5D	4708536	4715574	+	4712055	1.0	1.0	collinear
gene:TraesCS5D03G0002500	Chr5D	1803394	1806327	+	1804860	Chr5D	4614403	4617337	-	4615870	1.0	0.999	collinear
gene:TraesCS5D03G0002700	Chr5D	1866423	1868501	+	1867462	Chr5D	4552589	4554304	-	4553446	1.0	1.0	collinear
gene:TraesCS5D03G0002900	Chr5D	1887729	1890428	-	1889078	Chr5D	4531357	4534056	+	4532706	1.0	1.0	collinear
gene:TraesCS5D03G0003000	Chr5D	2120086	2120451	-	2120268	Chr5D	4301374	4301739	+	4301556	1.0	1.0	collinear
gene:TraesCS5D03G0003100	Chr5D	2121153	2121944	+	2121548	Chr5D	4299881	4300672	-	4300276	1.0	1.0	collinear
gene:TraesCS5D03G0003200	Chr5D	2135387	2142134	+	2138760	Chr5D	4279689	4286436	-	4283062	1.0	1.0	collinear
gene:TraesCS5D03G0003400	Chr5D	2251213	2252857	-	2252035	Chr5D	4168895	4170539	+	4169717	1.0	1.0	collinear
gene:TraesCS5D03G0003500	Chr5D	2286363	2288714	+	2287538	Chr5D	4133016	4135369	-	4134192	1.0	1.0	collinear
gene:TraesCS5D03G0003600	Chr5D	2291637	2302490	+	2297063	Chr5D	4119225	4130093	-	4124659	1.0	0.995	collinear
gene:TraesCS5D03G0003700	Chr5D	2517220	2518242	-	2517731	Chr5D	3896247	3897269	+	3896758	1.0	0.999	collinear
gene:TraesCS5D03G0004200	Chr5D	2615885	2618789	+	2617337	Chr5D	3795917	3798821	-	3797369	1.0	0.999	collinear
gene:TraesCS5D03G0004700	Chr5D	2665098	2671307	+	2668202	Chr5D	3736470	3742679	-	3739574	1.0	1.0	collinear
gene:TraesCS5D03G0004800	Chr5D	2672766	2677982	-	2675374	Chr5D	3729810	3735010	+	3732410	0.991	0.986	collinear
gene:TraesCS5D03G0004900	Chr5D	2679349	2683430	-	2681389	Chr5D	3724361	3728442	+	3726401	1.0	1.0	collinear
gene:TraesCS5D03G0005100	Chr5D	2688714	2693084	+	2690899	Chr5D	3714708	3719078	-	3716893	1.0	1.0	collinear
gene:TraesCS5D03G0005200	Chr5D	2696120	2701036	+	2698578	Chr5D	3706752	3711668	-	3709210	1.0	1.0	collinear
gene:TraesCS5D03G0005300	Chr5D	2814456	2815962	+	2815209	Chr5D	3591738	3593244	-	3592491	1.0	1.0	collinear
gene:TraesCS5D03G0005400	Chr5D	3027689	3029129	+	3028409	Chr5D	3385927	3387367	-	3386647	1.0	1.0	collinear
gene:TraesCS5D03G0005700	Chr5D	3085495	3086987	+	3086241	Chr5D	3328092	3329584	-	3328838	1.0	1.0	collinear
gene:TraesCS5D03G0006000	Chr5D	3150676	3151507	+	3151091	Chr5D	3264486	3265315	-	3264900	0.997	0.997	collinear
gene:TraesCS5D03G0007100	Chr5D	3285989	3291185	-	3288587	Chr5D	3124813	3130008	+	3127410	1.0	1.0	collinear
gene:TraesCS5D03G0007600	Chr5D	3553643	3558815	+	3556229	Chr5D	2857350	2862522	-	2859936	1.0	1.0	collinear
gene:TraesCS5D03G0007700	Chr5D	3560879	3562605	-	3561742	Chr5D	2853560	2855286	+	2854423	1.0	1.0	collinear
gene:TraesCS5D03G0007800	Chr5D	3566317	3566982	+	3566649	Chr5D	2849183	2849848	-	2849515	1.0	1.0	collinear
gene:TraesCS5D03G0007900	Chr5D	3568816	3570710	-	3569763	Chr5D	2845453	2847349	+	2846401	1.0	1.0	collinear
gene:TraesCS5D03G0008000	Chr5D	3579222	3582239	-	3580730	Chr5D	2833924	2836941	+	2835432	1.0	1.0	collinear
gene:TraesCS5D03G0008100	Chr5D	3584251	3584745	+	3584498	Chr5D	2831418	2831912	-	2831665	1.0	1.0	collinear
gene:TraesCS5D03G0008300	Chr5D	3604593	3605039	+	3604816	Chr5D	2811144	2811590	-	2811367	1.0	1.0	collinear
gene:TraesCS5D03G0008400	Chr5D	3608804	3611113	-	3609958	Chr5D	2805070	2807379	+	2806224	1.0	1.0	collinear
gene:TraesCS5D03G0008600	Chr5D	3622739	3623188	+	3622963	Chr5D	2792989	2793438	-	2793213	1.0	0.997	collinear
gene:TraesCS5D03G0008900	Chr5D	3646131	3647699	+	3646915	Chr5D	2768502	2770070	-	2769286	1.0	0.996	collinear
gene:TraesCS5D03G0009200	Chr5D	3649092	3650582	+	3649837	Chr5D	2765619	2767109	-	2766364	1.0	1.0	collinear
gene:TraesCS5D03G0009100	Chr5D	3649059	3653270	-	3651164	Chr5D	2762931	2767142	+	2765036	1.0	1.0	collinear
gene:TraesCS5D03G0009400	Chr5D	3672490	3674058	-	3673274	Chr5D	2742143	2743711	+	2742927	1.0	1.0	collinear
gene:TraesCS5D03G0009800	Chr5D	3763968	3767732	-	3765850	Chr5D	2648588	2652352	+	2650470	1.0	1.0	collinear
gene:TraesCS5D03G0009900	Chr5D	3777701	3780330	+	3779015	Chr5D	2635990	2638619	-	2637304	1.0	1.0	collinear
gene:TraesCS5D03G0010200	Chr5D	4128339	4134929	+	4131634	Chr5D	2290252	2296842	-	2293547	1.0	1.0	collinear
gene:TraesCS5D03G0010300	Chr5D	4138928	4139406	+	4139167	Chr5D	2285774	2286252	-	2286013	1.0	1.0	collinear
gene:TraesCS5D03G0010400	Chr5D	4139960	4143802	+	4141881	Chr5D	2281378	2285219	-	2283298	1.0	1.0	collinear
gene:TraesCS5D03G0010500	Chr5D	4143972	4149511	-	4146741	Chr5D	2275669	2281208	+	2278438	1.0	1.0	collinear
gene:TraesCS5D03G0010700	Chr5D	4214914	4215624	+	4215269	Chr5D	2209533	2210243	-	2209888	1.0	1.0	collinear
gene:TraesCS5D03G0027000	Chr5D	6841065	6847662	+	6844363	Chr5D	6566140	6572741	+	6569440	1.0	0.999	collinear
gene:TraesCS5D03G0027100	Chr5D	6850565	6862517	+	6856541	Chr5D	6575644	6587599	+	6581621	1.0	1.0	collinear
gene:TraesCS5D03G0027200	Chr5D	7052743	7068887	+	7060815	Chr5D	6776301	6791735	+	6784018	1.0	1.0	collinear
gene:TraesCS5D03G0028000	Chr5D	7176715	7179793	+	7178254	Chr5D	6899585	6902663	+	6901124	1.0	1.0	collinear
gene:TraesCS5D03G0028200	Chr5D	7225425	7226098	-	7225761	Chr5D	6948313	6948988	-	6948650	1.0	0.998	collinear
gene:TraesCS5D03G0028300	Chr5D	7225573	7226071	-	7225822	Chr5D	6948461	6948961	-	6948711	1.0	0.997	collinear
gene:TraesCS5D03G0028400	Chr5D	7249912	7250434	-	7250173	Chr5D	6972858	6973380	-	6973119	1.0	1.0	collinear
gene:TraesCS5D03G0028600	Chr5D	7542108	7547074	-	7544591	Chr5D	7263481	7268465	-	7265973	1.0	0.999	collinear
gene:TraesCS5D03G0028900	Chr5D	7632009	7635649	-	7633829	Chr5D	7357922	7361562	-	7359742	1.0	1.0	collinear
gene:TraesCS5D03G0029100	Chr5D	7690081	7698179	+	7694130	Chr5D	7579406	7587504	+	7583455	1.0	1.0	collinear
gene:TraesCS5D03G0029200	Chr5D	7717853	7730573	-	7724213	Chr5D	7607179	7619918	-	7613548	1.0	1.0	collinear
gene:TraesCS5D03G0029700	Chr5D	7759289	7761729	-	7760509	Chr5D	7648644	7651084	-	7649864	1.0	1.0	collinear
gene:TraesCS5D03G0029900	Chr5D	7860986	7877389	-	7869187	Chr5D	7750375	7765938	-	7758156	0.9	0.9	collinear
gene:TraesCS5D03G0030400	Chr5D	8051479	8054654	+	8053066	Chr5D	7940379	7943555	+	7941967	1.0	1.0	collinear
gene:TraesCS5D03G0030600	Chr5D	8086114	8088828	-	8087471	Chr5D	7974704	7977418	-	7976061	1.0	1.0	collinear
gene:TraesCS5D03G0030800	Chr5D	8141689	8143688	+	8142688	Chr5D	8030322	8032321	+	8031321	1.0	1.0	collinear
gene:TraesCS5D03G0030900	Chr5D	8154875	8157233	+	8156054	Chr5D	8043508	8045866	+	8044687	1.0	1.0	collinear
gene:TraesCS5D03G0031100	Chr5D	8169523	8175293	-	8172408	Chr5D	8058155	8063925	-	8061040	1.0	1.0	collinear
gene:TraesCS5D03G0031300	Chr5D	8354136	8383522	+	8368829	Chr5D	8242648	8271976	+	8257312	1.0	1.0	collinear
gene:TraesCS5D03G0032500	Chr5D	8526442	8532020	+	8529231	Chr5D	8414415	8419993	+	8417204	1.0	1.0	collinear
gene:TraesCS5D03G0032700	Chr5D	8534121	8540085	-	8537103	Chr5D	8422094	8428059	-	8425076	1.0	0.999	collinear
gene:TraesCS5D03G0032800	Chr5D	8611516	8614138	-	8612827	Chr5D	8499492	8502114	-	8500803	1.0	1.0	collinear
gene:TraesCS5D03G0032900	Chr5D	8614789	8615043	-	8614916	Chr5D	8502765	8503019	-	8502892	1.0	1.0	collinear
gene:TraesCS5D03G0033000	Chr5D	8649559	8663338	-	8656448	Chr5D	8537538	8551317	-	8544427	1.0	1.0	collinear
gene:TraesCS5D03G0033100	Chr5D	8665040	8668025	-	8666532	Chr5D	8552827	8555812	-	8554319	1.0	1.0	collinear
gene:TraesCS5D03G0033700	Chr5D	8760580	8761485	-	8761032	Chr5D	8647189	8648095	-	8647642	1.0	0.998	collinear
gene:TraesCS5D03G0033600	Chr5D	8760550	8761728	+	8761139	Chr5D	8647159	8648338	+	8647748	1.0	0.999	collinear
gene:TraesCS5D03G0034100	Chr5D	9055345	9056199	+	9055772	Chr5D	8947257	8948111	+	8947684	1.0	1.0	collinear
gene:TraesCS5D03G0034500	Chr5D	9130463	9132648	-	9131555	Chr5D	9018063	9020248	-	9019155	1.0	1.0	collinear
gene:TraesCS5D03G0034800	Chr5D	9185614	9186012	+	9185813	Chr5D	9073229	9073627	+	9073428	1.0	1.0	collinear
gene:TraesCS5D03G0035100	Chr5D	9225900	9231687	+	9228793	Chr5D	9113557	9119343	+	9116450	1.0	1.0	collinear
gene:TraesCS5D03G0035300	Chr5D	9235784	9237983	+	9236883	Chr5D	9123440	9125639	+	9124539	1.0	1.0	collinear
gene:TraesCS5D03G0035400	Chr5D	9238099	9242366	-	9240232	Chr5D	9125755	9130022	-	9127888	1.0	1.0	collinear
gene:TraesCS5D03G0035600	Chr5D	9333018	9343813	-	9338415	Chr5D	9220015	9230811	-	9225413	1.0	1.0	collinear
gene:TraesCS5D03G0035800	Chr5D	9395161	9395820	+	9395490	Chr5D	9282159	9282818	+	9282488	1.0	1.0	collinear
gene:TraesCS5D03G0035900	Chr5D	9406057	9407312	+	9406684	Chr5D	9292954	9294209	+	9293581	1.0	1.0	collinear
gene:TraesCS5D03G0036100	Chr5D	9446443	9447447	+	9446945	Chr5D	9332484	9333488	+	9332986	1.0	1.0	collinear
gene:TraesCS5D03G0036200	Chr5D	9499846	9501662	-	9500754	Chr5D	9385936	9387752	-	9386844	1.0	1.0	collinear
gene:TraesCS5D03G0036300	Chr5D	9515824	9518741	-	9517282	Chr5D	9401922	9404839	-	9403380	1.0	1.0	collinear
gene:TraesCS5D03G0036400	Chr5D	9583881	9585814	+	9584847	Chr5D	9469993	9471926	+	9470959	1.0	1.0	collinear
gene:TraesCS5D03G0036600	Chr5D	9639722	9640204	-	9639963	Chr5D	9525961	9526443	-	9526202	1.0	1.0	collinear
gene:TraesCS5D03G0036700	Chr5D	9660913	9661794	+	9661353	Chr5D	9547158	9548039	+	9547598	1.0	1.0	collinear
gene:TraesCS5D03G0037100	Chr5D	9688115	9689533	-	9688824	Chr5D	9574362	9575780	-	9575071	1.0	0.999	collinear
gene:TraesCS5D03G0037600	Chr5D	9835169	9837618	-	9836393	Chr5D	9721460	9723908	-	9722684	0.998	0.998	collinear
gene:TraesCS5D03G0037700	Chr5D	9839250	9844749	-	9841999	Chr5D	9725540	9730804	-	9728172	0.998	0.993	collinear
gene:TraesCS5D03G0037800	Chr5D	10011395	10018127	-	10014761	Chr5D	9897445	9904173	-	9900809	1.0	1.0	collinear
gene:TraesCS5D03G0038000	Chr5D	10056183	10057176	+	10056679	Chr5D	9942252	9943245	+	9942748	1.0	1.0	collinear
gene:TraesCS5D03G0038100	Chr5D	10058326	10066268	-	10062297	Chr5D	9944405	9952347	-	9948376	1.0	1.0	collinear
gene:TraesCS5D03G0038300	Chr5D	10149912	10152613	+	10151262	Chr5D	10036310	10039011	+	10037660	1.0	1.0	collinear
gene:TraesCS5D03G0038400	Chr5D	10173441	10177390	+	10175415	Chr5D	10059841	10063812	+	10061826	0.999	0.996	collinear
gene:TraesCS5D03G0038600	Chr5D	10573532	10577805	+	10575668	Chr5D	10459566	10463839	+	10461702	1.0	1.0	collinear
gene:TraesCS5D03G0038700	Chr5D	10576248	10576604	-	10576426	Chr5D	10462282	10462638	-	10462460	1.0	1.0	collinear
gene:TraesCS5D03G0038900	Chr5D	10600401	10601132	-	10600766	Chr5D	10486459	10487190	-	10486824	1.0	1.0	collinear
gene:TraesCS5D03G0039000	Chr5D	10627124	10633383	+	10630253	Chr5D	10513259	10519518	+	10516388	1.0	0.998	collinear
gene:TraesCS5D03G0039300	Chr5D	10642695	10648565	+	10645630	Chr5D	10528831	10534701	+	10531766	1.0	1.0	collinear
gene:TraesCS5D03G0039400	Chr5D	10730194	10730646	+	10730420	Chr5D	10616335	10616787	+	10616561	1.0	1.0	collinear
gene:TraesCS5D03G0039500	Chr5D	10783165	10783956	+	10783560	Chr5D	10669337	10670128	+	10669732	1.0	1.0	collinear
gene:TraesCS5D03G0039900	Chr5D	10878352	10881339	+	10879845	Chr5D	10763557	10766544	+	10765050	1.0	1.0	collinear
gene:TraesCS5D03G0040000	Chr5D	11002028	11005811	+	11003919	Chr5D	10886135	10889918	+	10888026	1.0	1.0	collinear
gene:TraesCS5D03G0040100	Chr5D	11112799	11113703	-	11113251	Chr5D	10995621	10996525	-	10996073	1.0	1.0	collinear
gene:TraesCS5D03G0040700	Chr5D	11400698	11403390	-	11402044	Chr5D	11283805	11286497	-	11285151	1.0	1.0	collinear
gene:TraesCS5D03G0040800	Chr5D	11406258	11408192	-	11407225	Chr5D	11289365	11291299	-	11290332	1.0	1.0	collinear
gene:TraesCS5D03G0041100	Chr5D	11463934	11465058	+	11464496	Chr5D	11347042	11348166	+	11347604	1.0	0.989	collinear
gene:TraesCS5D03G0041200	Chr5D	11529869	11533644	+	11531756	Chr5D	11415525	11419300	+	11417412	1.0	1.0	collinear
gene:TraesCS5D03G0041400	Chr5D	11671444	11672550	-	11671997	Chr5D	11557084	11558190	-	11557637	1.0	0.999	collinear
gene:TraesCS5D03G0041500	Chr5D	11708289	11709407	-	11708848	Chr5D	11593910	11595028	-	11594469	1.0	0.999	collinear
gene:TraesCS5D03G0041900	Chr5D	12041353	12044397	-	12042875	Chr5D	11925081	11928125	-	11926603	1.0	1.0	collinear
gene:TraesCS5D03G0042200	Chr5D	12251169	12252599	-	12251884	Chr5D	12135142	12136572	-	12135857	1.0	1.0	collinear
gene:TraesCS5D03G0042500	Chr5D	12306016	12313508	-	12309762	Chr5D	12189978	12197470	-	12193724	1.0	0.999	collinear
gene:TraesCS5D03G0043100	Chr5D	12674557	12678922	+	12676739	Chr5D	12548204	12552569	+	12550386	1.0	0.999	collinear
gene:TraesCS5D03G0043200	Chr5D	12679145	12684151	+	12681648	Chr5D	12552792	12557513	+	12555152	1.0	1.0	collinear
gene:TraesCS5D03G0043300	Chr5D	12685547	12686545	+	12686046	Chr5D	12558909	12559907	+	12559408	1.0	1.0	collinear
gene:TraesCS5D03G0043400	Chr5D	12688531	12689491	-	12689011	Chr5D	12561893	12562853	-	12562373	1.0	1.0	collinear
gene:TraesCS5D03G0044100	Chr5D	13005661	13010693	+	13008177	Chr5D	12877315	12882351	+	12879833	0.998	0.993	collinear
