gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity	segment
gene:TraesCS4A03G0156000	Chr4A	76385162	76392067	+	76388614	Chr4A	70468141	70475046	-	70471593	1.0	0.999	rearrangement:Chr4A_block1
gene:TraesCS4A03G0156200	Chr4A	76393305	76395671	-	76394488	Chr4A	70464537	70466903	+	70465720	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0156400	Chr4A	76587591	76593680	+	76590635	Chr4A	70253729	70259837	-	70256783	1.0	0.992	rearrangement:Chr4A_block1
gene:TraesCS4A03G0156600	Chr4A	76595050	76598017	+	76596533	Chr4A	70249217	70252345	-	70250781	0.998	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A03G0157000	Chr4A	76890252	76899326	+	76894789	Chr4A	69952744	69961810	-	69957277	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A03G0157100	Chr4A	76900231	76907654	+	76903942	Chr4A	69943744	69951173	-	69947458	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A03G0157200	Chr4A	76908014	76910672	-	76909343	Chr4A	69940726	69943384	+	69942055	1.0	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A03G0157400	Chr4A	77057032	77062394	+	77059713	Chr4A	69798931	69804293	-	69801612	1.0	0.99	rearrangement:Chr4A_block1
gene:TraesCS4A03G0157500	Chr4A	77402851	77409156	+	77406003	Chr4A	69456660	69462953	-	69459806	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A03G0158100	Chr4A	78116224	78119818	-	78118021	Chr4A	68721597	68725190	+	68723393	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A03G0158200	Chr4A	78136530	78136913	-	78136721	Chr4A	68704521	68704904	+	68704712	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0158300	Chr4A	78137077	78138960	-	78138018	Chr4A	68702474	68704357	+	68703415	1.0	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A03G0158400	Chr4A	78222080	78225156	+	78223618	Chr4A	68632123	68635198	-	68633660	0.998	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A03G0158600	Chr4A	78234205	78234697	+	78234451	Chr4A	68612855	68613347	-	68613101	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A03G0159600	Chr4A	78734995	78737736	+	78736365	Chr4A	68086617	68089357	-	68087987	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A03G0133600	Chr4A	64961270	64963419	+	64962344	Chr4A	81819107	81821256	-	81820181	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0133700	Chr4A	65457706	65466978	+	65462342	Chr4A	81330071	81339345	-	81334708	0.999	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0133800	Chr4A	65467067	65468463	+	65467765	Chr4A	81328586	81329982	-	81329284	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0133900	Chr4A	65775553	65776214	+	65775883	Chr4A	81011781	81012442	-	81012111	1.0	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A03G0134200	Chr4A	66139512	66145254	+	66142383	Chr4A	80674128	80679860	-	80676994	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0134300	Chr4A	66145608	66146165	-	66145886	Chr4A	80673217	80673774	+	80673495	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0134400	Chr4A	66334238	66336642	+	66335440	Chr4A	80482537	80484941	-	80483739	1.0	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A03G0134900	Chr4A	66601033	66604235	+	66602634	Chr4A	80204847	80208362	-	80206604	1.0	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A03G0135000	Chr4A	66604657	66605801	-	66605229	Chr4A	80203281	80204425	+	80203853	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A03G0135200	Chr4A	66796121	66797224	-	66796672	Chr4A	80071295	80072401	+	80071848	0.989	0.936	rearrangement:Chr4A_block2
gene:TraesCS4A03G0135500	Chr4A	66904077	66905702	+	66904889	Chr4A	79900906	79902531	-	79901718	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0135600	Chr4A	66922892	66924179	+	66923535	Chr4A	79888542	79889829	-	79889185	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0135700	Chr4A	66925706	66926909	+	66926307	Chr4A	79885787	79886947	-	79886367	0.964	0.957	rearrangement:Chr4A_block2
gene:TraesCS4A03G0135800	Chr4A	66929549	66930641	+	66930095	Chr4A	79882045	79883140	-	79882592	1.0	0.994	rearrangement:Chr4A_block2
gene:TraesCS4A03G0136300	Chr4A	67251568	67252868	+	67252218	Chr4A	79523082	79524382	-	79523732	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0136500	Chr4A	67252936	67261733	-	67257334	Chr4A	79514083	79523014	+	79518548	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0136800	Chr4A	67289062	67289884	+	67289473	Chr4A	79487274	79488096	-	79487685	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A03G0136900	Chr4A	67405831	67408273	+	67407052	Chr4A	79369328	79371770	-	79370549	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0137100	Chr4A	67415531	67415851	-	67415691	Chr4A	79361752	79362071	+	79361911	0.996	0.981	rearrangement:Chr4A_block2
gene:TraesCS4A03G0141800	Chr4A	67881183	67884955	-	67883069	Chr4A	78903359	78907129	+	78905244	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0141900	Chr4A	67978564	67980472	+	67979518	Chr4A	78818176	78820084	-	78819130	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0142000	Chr4A	68113481	68115478	-	68114479	Chr4A	78683163	78685160	+	78684161	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A03G0142400	Chr4A	68130034	68132814	+	68131424	Chr4A	78651647	78654427	-	78653037	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0142500	Chr4A	68141690	68145971	-	68143830	Chr4A	78636191	78640481	+	78638336	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0142800	Chr4A	68443084	68452011	-	68447547	Chr4A	78353359	78362281	+	78357820	1.0	0.99	rearrangement:Chr4A_block2
gene:TraesCS4A03G0142900	Chr4A	68455141	68458481	-	68456811	Chr4A	78346891	78350231	+	78348561	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0143000	Chr4A	68548867	68554446	-	68551656	Chr4A	78261240	78266820	+	78264030	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A03G0143100	Chr4A	68667663	68671591	+	68669627	Chr4A	78137437	78141365	-	78139401	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0143200	Chr4A	68675647	68678400	+	68677023	Chr4A	78130589	78133362	-	78131975	0.999	0.982	rearrangement:Chr4A_block2
gene:TraesCS4A03G0143300	Chr4A	68942789	68945757	+	68944273	Chr4A	77878834	77881802	-	77880318	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0143400	Chr4A	69250194	69255352	-	69252773	Chr4A	77568605	77573772	+	77571188	1.0	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A03G0143700	Chr4A	69297902	69299516	+	69298709	Chr4A	77489990	77491606	-	77490798	1.0	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A03G0143800	Chr4A	69300886	69304375	-	69302630	Chr4A	77485133	77488620	+	77486876	0.999	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A03G0144000	Chr4A	69304754	69316376	-	69310565	Chr4A	77473814	77484745	+	77479279	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0144500	Chr4A	69493506	69494446	-	69493976	Chr4A	77306619	77307559	+	77307089	1.0	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A03G0144600	Chr4A	69810338	69814384	+	69812361	Chr4A	76988666	76992712	-	76990689	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A03G0144700	Chr4A	69958599	69960956	+	69959777	Chr4A	76835564	76837921	-	76836742	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0144900	Chr4A	70286373	70293347	+	70289860	Chr4A	76568373	76575332	-	76571852	0.997	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A03G0145100	Chr4A	70289386	70293344	-	70291365	Chr4A	76568376	76572319	+	76570347	0.996	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A03G0145200	Chr4A	70297305	70299627	-	70298466	Chr4A	76562095	76564417	+	76563256	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A03G0146000	Chr4A	70783832	70789606	-	70786719	Chr4A	76085355	76091129	+	76088242	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A03G0336100	Chr4A	248995527	249024003	-	249009765	Chr4A	291716851	291744657	-	291730754	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0337400	Chr4A	251046728	251058910	+	251052819	Chr4A	295711315	295723497	+	295717406	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0338500	Chr4A	252400088	252405473	+	252402780	Chr4A	297008579	297013964	+	297011271	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0339900	Chr4A	255882448	255901224	+	255891836	Chr4A	300543705	300562443	+	300553074	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0340200	Chr4A	256878550	256917370	+	256897960	Chr4A	301528194	301567018	+	301547606	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A03G0340800	Chr4A	257273600	257273914	-	257273757	Chr4A	301923339	301923653	-	301923496	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0341700	Chr4A	257640564	257641957	+	257641260	Chr4A	302290331	302291724	+	302291027	1.0	0.996	rearrangement:Chr4A_block3
gene:TraesCS4A03G0342900	Chr4A	259044581	259052439	+	259048510	Chr4A	303684709	303692567	+	303688638	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0343800	Chr4A	260002763	260005208	+	260003985	Chr4A	304647770	304650215	+	304648992	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0345500	Chr4A	261569401	261572504	+	261570952	Chr4A	306209712	306212815	+	306211263	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0345600	Chr4A	261573123	261574114	-	261573618	Chr4A	306213434	306214425	-	306213929	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0346400	Chr4A	263003903	263004094	-	263003998	Chr4A	307635241	307635432	-	307635336	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0346900	Chr4A	263024821	263025312	+	263025066	Chr4A	307656164	307656655	+	307656409	1.0	0.996	rearrangement:Chr4A_block3
gene:TraesCS4A03G0347700	Chr4A	263500942	263503285	+	263502113	Chr4A	308121891	308124234	+	308123062	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0347900	Chr4A	263684774	263685456	-	263685115	Chr4A	308303026	308303708	-	308303367	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0348000	Chr4A	263773065	263788816	+	263780940	Chr4A	308391357	308406962	+	308399159	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0348100	Chr4A	264169952	264175159	+	264172555	Chr4A	308785399	308790607	+	308788003	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0348800	Chr4A	266690761	266693316	+	266692038	Chr4A	311300892	311303447	+	311302169	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A03G0350000	Chr4A	267009244	267012782	+	267011013	Chr4A	311626188	311629726	+	311627957	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0350600	Chr4A	268800333	268812910	+	268806621	Chr4A	313435824	313448213	+	313442018	0.999	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A03G0351600	Chr4A	270715513	270723520	+	270719516	Chr4A	315346844	315354851	+	315350847	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0352100	Chr4A	272394181	272399422	-	272396801	Chr4A	317021350	317026591	-	317023970	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0352400	Chr4A	274098755	274122629	-	274110692	Chr4A	318724637	318748512	-	318736574	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0352800	Chr4A	274924066	274929893	+	274926979	Chr4A	319548507	319554334	+	319551420	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0354200	Chr4A	276291065	276295858	+	276293461	Chr4A	320910098	320914891	+	320912494	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A03G0354700	Chr4A	277132364	277132990	+	277132677	Chr4A	321737841	321738467	+	321738154	1.0	0.997	rearrangement:Chr4A_block3
gene:TraesCS4A03G0354800	Chr4A	277166308	277167598	-	277166953	Chr4A	321771789	321773080	-	321772434	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A03G0356700	Chr4A	277271689	277271943	+	277271816	Chr4A	321877192	321877446	+	321877319	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0357200	Chr4A	278314612	278324505	-	278319558	Chr4A	322925060	322934955	-	322930007	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0357800	Chr4A	278891036	278895120	-	278893078	Chr4A	323500703	323504788	-	323502745	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0358200	Chr4A	280305140	280325223	+	280315181	Chr4A	324918014	324938097	+	324928055	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0358500	Chr4A	281265332	281275951	-	281270641	Chr4A	325872475	325883094	-	325877784	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0360100	Chr4A	283492206	283495623	-	283493914	Chr4A	246823661	246827078	-	246825369	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0360700	Chr4A	284391010	284401078	-	284396044	Chr4A	247712316	247722384	-	247717350	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0360800	Chr4A	284402503	284412374	+	284407438	Chr4A	247722960	247732782	+	247727871	0.975	0.975	rearrangement:Chr4A_block3
gene:TraesCS4A03G0360900	Chr4A	285115118	285121338	-	285118228	Chr4A	248446716	248452936	-	248449826	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0362300	Chr4A	286257139	286261681	-	286259410	Chr4A	249598737	249603279	-	249601008	1.0	0.995	rearrangement:Chr4A_block3
gene:TraesCS4A03G0362900	Chr4A	286977282	286978019	+	286977650	Chr4A	250318708	250319445	+	250319076	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A03G0363000	Chr4A	286980615	286981381	-	286980998	Chr4A	250322041	250322807	-	250322424	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0363100	Chr4A	287042749	287046472	-	287044610	Chr4A	250382277	250386000	-	250384138	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0363700	Chr4A	287896622	287899515	+	287898068	Chr4A	251233061	251235954	+	251234507	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0364100	Chr4A	288376940	288381704	-	288379322	Chr4A	251711823	251716587	-	251714205	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A03G0364500	Chr4A	289312282	289315851	+	289314066	Chr4A	252645093	252648661	+	252646877	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0365100	Chr4A	290428996	290435910	+	290432453	Chr4A	253758770	253765684	+	253762227	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A03G0366500	Chr4A	290912564	290912851	-	290912707	Chr4A	254239470	254239757	-	254239613	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0366600	Chr4A	290914462	290923191	-	290918826	Chr4A	254241368	254250093	-	254245730	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0366700	Chr4A	291399215	291399445	-	291399330	Chr4A	254726089	254726319	-	254726204	1.0	0.995	rearrangement:Chr4A_block3
gene:TraesCS4A03G0367000	Chr4A	291400422	291401218	-	291400820	Chr4A	254727296	254728092	-	254727694	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0367100	Chr4A	291401515	291401952	+	291401733	Chr4A	254728389	254728826	+	254728607	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0367300	Chr4A	291404500	291405072	-	291404786	Chr4A	254731374	254731946	-	254731660	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0367600	Chr4A	291415980	291416225	-	291416102	Chr4A	254742854	254743099	-	254742976	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0367700	Chr4A	291423014	291423659	-	291423336	Chr4A	254749890	254750535	-	254750212	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0368100	Chr4A	291452235	291457775	-	291455005	Chr4A	254779112	254784652	-	254781882	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A03G0369100	Chr4A	293590024	293593368	+	293591696	Chr4A	256913262	256916415	+	256914838	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0369200	Chr4A	293593860	293595993	-	293594926	Chr4A	256916907	256919040	-	256917973	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0369800	Chr4A	295176390	295185213	+	295180801	Chr4A	258494512	258503337	+	258498924	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0369900	Chr4A	295274769	295276175	+	295275472	Chr4A	258592169	258593560	+	258592864	0.989	0.989	rearrangement:Chr4A_block3
gene:TraesCS4A03G0370400	Chr4A	295708899	295709768	+	295709333	Chr4A	259012453	259013322	+	259012887	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0371100	Chr4A	297399193	297425456	+	297412324	Chr4A	260698900	260725012	+	260711956	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0371400	Chr4A	297949166	297951668	+	297950417	Chr4A	261247150	261249652	+	261248401	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0371600	Chr4A	298180566	298180970	-	298180768	Chr4A	261475866	261476270	-	261476068	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0372400	Chr4A	299327245	299327704	+	299327474	Chr4A	262617647	262618106	+	262617876	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0372800	Chr4A	300025433	300061083	+	300043258	Chr4A	263310476	263346133	+	263328304	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0373200	Chr4A	300306647	300311062	-	300308854	Chr4A	263591792	263596207	-	263593999	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A03G0373500	Chr4A	300542582	300542792	-	300542687	Chr4A	263827798	263828008	-	263827903	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0374100	Chr4A	302049727	302050155	-	302049941	Chr4A	265350337	265350765	-	265350551	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0374500	Chr4A	303322494	303323173	-	303322833	Chr4A	266654889	266655568	-	266655228	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0374800	Chr4A	304369677	304370915	-	304370296	Chr4A	267715026	267716264	-	267715645	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0374900	Chr4A	304429203	304434767	+	304431985	Chr4A	267774694	267780258	+	267777476	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0375100	Chr4A	304435052	304455050	-	304445051	Chr4A	267780543	267800541	-	267790542	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0375400	Chr4A	305640828	305641376	+	305641102	Chr4A	268981088	268981636	+	268981362	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0375900	Chr4A	306575850	306581886	-	306578868	Chr4A	269917133	269923169	-	269920151	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0376400	Chr4A	307448493	307450107	+	307449300	Chr4A	270789309	270790923	+	270790116	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0376700	Chr4A	308537956	308538408	-	308538182	Chr4A	271877016	271877468	-	271877242	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0376800	Chr4A	309445605	309447465	+	309446535	Chr4A	272783426	272785286	+	272784356	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0377400	Chr4A	309919235	309924784	-	309922009	Chr4A	273254363	273259912	-	273257137	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0377500	Chr4A	309925113	309927114	-	309926113	Chr4A	273260245	273262248	-	273261246	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A03G0378200	Chr4A	311272272	311275748	-	311274010	Chr4A	274598146	274601622	-	274599884	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0379600	Chr4A	314335710	314339275	+	314337492	Chr4A	277655262	277658827	+	277657044	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0380000	Chr4A	314376034	314379242	-	314377638	Chr4A	277695597	277698805	-	277697201	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0381500	Chr4A	317948013	317953536	-	317950774	Chr4A	281238498	281244021	-	281241259	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0382000	Chr4A	318715337	318716161	+	318715749	Chr4A	282005421	282006245	+	282005833	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0382300	Chr4A	319687327	319687608	+	319687467	Chr4A	282983814	282984095	+	282983954	1.0	0.996	rearrangement:Chr4A_block3
gene:TraesCS4A03G0383000	Chr4A	320690316	320705811	-	320698063	Chr4A	283987015	284002510	-	283994762	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A03G0383300	Chr4A	320885345	320898966	+	320892155	Chr4A	284194611	284208232	+	284201421	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0383400	Chr4A	320899294	320899707	+	320899500	Chr4A	284208560	284208973	+	284208766	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0383700	Chr4A	320901669	320902037	+	320901853	Chr4A	284210935	284211303	+	284211119	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0384000	Chr4A	320987607	320988038	+	320987822	Chr4A	284297021	284297452	+	284297236	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0384100	Chr4A	320988139	320988619	+	320988379	Chr4A	284297553	284298033	+	284297793	1.0	0.997	rearrangement:Chr4A_block3
gene:TraesCS4A03G0385100	Chr4A	321059108	321059353	-	321059230	Chr4A	284369088	284369333	-	284369210	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0385300	Chr4A	321060016	321060189	+	321060102	Chr4A	284369996	284370169	+	284370082	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0385200	Chr4A	321059922	321060665	-	321060293	Chr4A	284369902	284370645	-	284370273	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A03G0385400	Chr4A	321060934	321061630	-	321061282	Chr4A	284370914	284371610	-	284371262	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A03G0386500	Chr4A	321090793	321091044	-	321090918	Chr4A	284400772	284401023	-	284400897	1.0	1.0	rearrangement:Chr4A_block3
