gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity	segment
gene:TraesCS6A02G001700	Chr6A	811604	816032	+	813818	Chr6A	4353086	4357535	-	4355310	0.999	0.997	collinear
gene:TraesCS6A02G001800	Chr6A	818204	825117	-	821660	Chr6A	4340184	4347089	+	4343636	1.0	0.994	collinear
gene:TraesCS6A02G002000	Chr6A	914925	915899	-	915412	Chr6A	4319534	4320508	+	4320021	0.987	0.959	collinear
gene:TraesCS6A02G002100	Chr6A	917908	918405	+	918156	Chr6A	4317048	4317545	-	4317296	1.0	0.996	collinear
gene:TraesCS6A02G002200	Chr6A	925885	926272	-	926078	Chr6A	4309263	4309650	+	4309456	1.0	1.0	collinear
gene:TraesCS6A02G002300	Chr6A	932264	933310	+	932787	Chr6A	4302216	4303262	-	4302739	1.0	0.993	collinear
gene:TraesCS6A02G002400	Chr6A	942509	947206	-	944857	Chr6A	4289226	4293738	+	4291482	1.0	0.993	collinear
gene:TraesCS6A02G002600	Chr6A	967860	968797	-	968328	Chr6A	4238194	4239130	+	4238662	1.0	0.993	collinear
gene:TraesCS6A02G002700	Chr6A	1029778	1031799	-	1030788	Chr6A	4175832	4177848	+	4176840	0.997	0.994	collinear
gene:TraesCS6A02G002800	Chr6A	1056980	1057585	+	1057282	Chr6A	4138883	4139488	-	4139185	1.0	0.993	collinear
gene:TraesCS6A02G002900	Chr6A	1062071	1063547	+	1062809	Chr6A	4132921	4134397	-	4133659	1.0	0.996	collinear
gene:TraesCS6A02G003000	Chr6A	1090568	1092586	+	1091577	Chr6A	4068442	4070504	-	4069473	1.0	0.969	collinear
gene:TraesCS6A02G003100	Chr6A	1267353	1271786	-	1269569	Chr6A	3443332	3447758	+	3445545	0.994	0.975	collinear
gene:TraesCS6A02G003150	Chr6A	1334641	1339511	-	1337076	Chr6A	3371146	3376262	+	3373704	0.999	0.992	collinear
gene:TraesCS6A02G003300	Chr6A	1494577	1504714	-	1499645	Chr6A	4800681	4810591	-	4805636	0.999	0.997	collinear
gene:TraesCS6A02G003400	Chr6A	1590045	1590678	+	1590361	Chr6A	4882408	4882972	+	4882690	1.0	0.994	collinear
gene:TraesCS6A02G003600	Chr6A	1650398	1650967	+	1650682	Chr6A	4919236	4919794	+	4919515	1.0	0.988	collinear
gene:TraesCS6A02G003700	Chr6A	1659193	1668144	-	1663668	Chr6A	4929020	4938097	-	4933558	1.0	0.994	collinear
gene:TraesCS6A02G003900	Chr6A	1716008	1717197	+	1716602	Chr6A	5025822	5027014	+	5026418	1.0	0.988	collinear
gene:TraesCS6A02G004000	Chr6A	1730409	1732051	-	1731230	Chr6A	5041170	5042777	-	5041973	0.976	0.961	collinear
gene:TraesCS6A02G004200	Chr6A	1808051	1814286	+	1811168	Chr6A	5061827	5063113	+	5062470	0.986	0.982	collinear
gene:TraesCS6A02G004600	Chr6A	1885540	1889805	+	1887672	Chr6A	5071509	5076415	+	5073962	1.0	0.998	collinear
gene:TraesCS6A02G004800	Chr6A	1900642	1902822	+	1901732	Chr6A	5087264	5089444	+	5088354	1.0	0.998	collinear
gene:TraesCS6A02G004900	Chr6A	1921601	1924313	+	1922957	Chr6A	5093597	5096277	+	5094937	0.984	0.977	collinear
gene:TraesCS6A02G005000	Chr6A	1942409	1948879	+	1945644	Chr6A	5170739	5177214	+	5173976	0.999	0.992	collinear
gene:TraesCS6A02G005100	Chr6A	1960642	1961854	+	1961248	Chr6A	5188773	5189985	+	5189379	1.0	0.997	collinear
gene:TraesCS6A02G005200	Chr6A	1972751	1975657	+	1974204	Chr6A	5214143	5217057	+	5215600	0.999	0.99	collinear
gene:TraesCS6A02G005300	Chr6A	1985120	1987834	+	1986477	Chr6A	5227815	5230518	+	5229166	0.982	0.968	collinear
gene:TraesCS6A02G005400	Chr6A	2130377	2133736	+	2132056	Chr6A	5489461	5492687	+	5491074	1.0	0.988	collinear
gene:TraesCS6A02G005500	Chr6A	2144869	2145129	-	2144999	Chr6A	5503871	5504131	-	5504001	1.0	1.0	collinear
gene:TraesCS6A02G005600	Chr6A	2177764	2180753	-	2179258	Chr6A	5536315	5538821	-	5537568	0.996	0.977	collinear
gene:TraesCS6A02G005700	Chr6A	2221023	2222302	-	2221662	Chr6A	5596806	5598088	-	5597447	1.0	0.992	collinear
gene:TraesCS6A02G005800	Chr6A	2232270	2234509	-	2233389	Chr6A	5622486	5624800	-	5623643	1.0	0.992	collinear
gene:TraesCS6A02G005900	Chr6A	2247617	2248544	-	2248080	Chr6A	5637702	5638651	-	5638176	1.0	0.966	collinear
gene:TraesCS6A02G006000	Chr6A	2263473	2263835	-	2263654	Chr6A	5650429	5650791	-	5650610	1.0	0.985	collinear
gene:TraesCS6A02G006100	Chr6A	2264870	2265247	-	2265058	Chr6A	5651825	5652202	-	5652013	1.0	1.0	collinear
gene:TraesCS6A02G006200	Chr6A	2273724	2277122	-	2275423	Chr6A	5777470	5780853	-	5779161	0.988	0.984	collinear
gene:TraesCS6A02G006400	Chr6A	2397497	2403046	+	2400271	Chr6A	5912297	5917734	+	5915015	1.0	0.997	collinear
gene:TraesCS6A02G006500	Chr6A	2407884	2411797	-	2409840	Chr6A	5922562	5926474	-	5924518	1.0	0.997	collinear
gene:TraesCS6A02G006600	Chr6A	2716291	2719670	-	2717980	Chr6A	7422081	7425461	-	7423771	1.0	0.995	collinear
gene:TraesCS6A02G006700	Chr6A	2724236	2725111	-	2724673	Chr6A	7435795	7436671	-	7436233	1.0	0.996	collinear
gene:TraesCS6A02G006800	Chr6A	2727546	2731988	-	2729767	Chr6A	7439082	7442867	-	7440974	1.0	0.995	collinear
gene:TraesCS6A02G006900	Chr6A	2749268	2749864	+	2749566	Chr6A	7456104	7456700	+	7456402	1.0	1.0	collinear
gene:TraesCS6A02G007000	Chr6A	2750921	2751822	+	2751371	Chr6A	7457756	7458603	+	7458179	0.94	0.937	collinear
gene:TraesCS6A02G007100	Chr6A	2790533	2795156	+	2792844	Chr6A	7621312	7625967	+	7623639	1.0	0.97	collinear
gene:TraesCS6A02G007200	Chr6A	2799043	2801355	+	2800199	Chr6A	7629841	7632155	+	7630998	1.0	0.994	collinear
gene:TraesCS6A02G007300	Chr6A	2925081	2929106	+	2927093	Chr6A	7745890	7749983	+	7747936	1.0	0.996	collinear
gene:TraesCS6A02G007400	Chr6A	2951919	2958039	+	2954979	Chr6A	7780210	7786331	+	7783270	1.0	0.996	collinear
gene:TraesCS6A02G007500	Chr6A	2970723	2974933	+	2972828	Chr6A	7788992	7793202	+	7791097	1.0	0.996	collinear
gene:TraesCS6A02G007600	Chr6A	3001015	3003106	+	3002060	Chr6A	7803633	7805730	+	7804681	1.0	0.982	collinear
gene:TraesCS6A02G007700	Chr6A	3014040	3017481	+	3015760	Chr6A	7816700	7820020	+	7818360	1.0	0.996	collinear
gene:TraesCS6A02G007800	Chr6A	3206194	3206811	+	3206502	Chr6A	7991024	7991641	+	7991332	1.0	0.998	collinear
gene:TraesCS6A02G007900	Chr6A	3237974	3238467	+	3238220	Chr6A	8023053	8023546	+	8023299	1.0	0.991	collinear
gene:TraesCS6A02G008000	Chr6A	3288495	3289339	+	3288917	Chr6A	8085675	8086522	+	8086098	1.0	0.991	collinear
gene:TraesCS6A02G008500	Chr6A	3529548	3530042	+	3529795	Chr6A	8307086	8307580	+	8307333	1.0	0.983	collinear
gene:TraesCS6A02G008600	Chr6A	3596300	3597064	-	3596682	Chr6A	8374198	8374962	-	8374580	1.0	0.996	collinear
gene:TraesCS6A02G008700	Chr6A	3687889	3690253	+	3689071	Chr6A	8458755	8461134	+	8459944	1.0	0.994	collinear
gene:TraesCS6A02G008800	Chr6A	3690332	3692787	+	3691559	Chr6A	8461213	8463667	+	8462440	1.0	0.978	collinear
gene:TraesCS6A02G008900	Chr6A	3705190	3706849	+	3706019	Chr6A	8471774	8473331	+	8472552	0.933	0.917	collinear
gene:TraesCS6A02G009000	Chr6A	3745929	3748223	-	3747076	Chr6A	8532187	8534484	-	8533335	1.0	0.967	collinear
gene:TraesCS6A02G009100	Chr6A	3771987	3774077	-	3773032	Chr6A	8556617	8558717	-	8557667	0.997	0.988	collinear
gene:TraesCS6A02G009200	Chr6A	3851157	3853368	-	3852262	Chr6A	8910116	8912429	-	8911272	0.996	0.96	collinear
gene:TraesCS6A02G009300	Chr6A	3855223	3856041	-	3855632	Chr6A	8914310	8915134	-	8914722	0.982	0.932	collinear
gene:TraesCS6A02G009400	Chr6A	3912917	3914541	+	3913729	Chr6A	8937659	8939285	+	8938472	1.0	0.983	collinear
gene:TraesCS6A02G009500	Chr6A	4151906	4182072	+	4166989	Chr6A	9042007	9046984	-	9044495	0.955	0.922	collinear
gene:TraesCS6A02G010000	Chr6A	4578313	4580298	+	4579305	Chr6A	9713760	9715745	+	9714752	1.0	0.981	collinear
gene:TraesCS6A02G010600	Chr6A	5048234	5049630	-	5048932	Chr6A	9114518	9115932	-	9115225	0.979	0.968	collinear
gene:TraesCS6A02G011100	Chr6A	5206572	5207300	+	5206936	Chr6A	9787380	9788108	+	9787744	1.0	0.984	collinear
gene:TraesCS6A02G011200	Chr6A	5221442	5222782	-	5222112	Chr6A	9793690	9795030	-	9794360	1.0	0.982	collinear
gene:TraesCS6A02G011300	Chr6A	5294255	5297203	-	5295729	Chr6A	9826939	9830013	-	9828476	0.997	0.985	collinear
gene:TraesCS6A02G011400	Chr6A	5319080	5322498	-	5320789	Chr6A	9851151	9854577	-	9852864	0.994	0.965	collinear
gene:TraesCS6A02G011500	Chr6A	5323438	5324822	-	5324130	Chr6A	9855267	9856652	-	9855959	1.0	0.962	collinear
gene:TraesCS6A02G011600	Chr6A	5326377	5327045	-	5326711	Chr6A	9858190	9858858	-	9858524	1.0	0.971	collinear
gene:TraesCS6A02G011700	Chr6A	5358104	5364843	+	5361473	Chr6A	9872828	9879517	+	9876172	0.968	0.957	collinear
gene:TraesCS6A02G011800	Chr6A	5473439	5480862	-	5477150	Chr6A	9972886	9980314	-	9976600	1.0	0.982	collinear
gene:TraesCS6A02G011900	Chr6A	5504161	5505060	-	5504610	Chr6A	10000409	10001302	-	10000855	1.0	0.98	collinear
gene:TraesCS6A02G012000	Chr6A	5551169	5558354	-	5554761	Chr6A	10087046	10093091	-	10090068	1.0	0.989	collinear
gene:TraesCS6A02G012100	Chr6A	5603131	5605597	+	5604364	Chr6A	10131792	10133960	+	10132876	1.0	0.988	collinear
gene:TraesCS6A02G012200	Chr6A	5605811	5607286	-	5606548	Chr6A	10134179	10135896	-	10135037	1.0	0.984	collinear
gene:TraesCS6A02G012500	Chr6A	5856594	5857535	-	5857064	Chr6A	10141041	10141983	-	10141512	1.0	0.974	collinear
gene:TraesCS6A02G012600	Chr6A	5861573	5863417	+	5862495	Chr6A	10146068	10147879	+	10146973	0.986	0.969	collinear
gene:TraesCS6A02G012700	Chr6A	5872687	5874378	-	5873532	Chr6A	10210814	10212505	-	10211659	1.0	0.988	collinear
gene:TraesCS6A02G012800	Chr6A	5900684	5904508	+	5902596	Chr6A	10225101	10228929	+	10227015	0.999	0.983	collinear
gene:TraesCS6A02G013100	Chr6A	5939421	5942754	+	5941087	Chr6A	10467265	10470593	+	10468929	0.998	0.989	collinear
gene:TraesCS6A02G013200	Chr6A	6189852	6193194	+	6191523	Chr6A	10642788	10646138	+	10644463	0.991	0.955	collinear
gene:TraesCS6A02G013300	Chr6A	6562757	6569872	+	6566314	Chr6A	10809461	10816194	+	10812827	1.0	0.985	collinear
gene:TraesCS6A02G013400	Chr6A	6596738	6609077	-	6602907	Chr6A	10832258	10844074	-	10838166	1.0	0.989	collinear
gene:TraesCS6A02G013600	Chr6A	6721481	6725416	+	6723448	Chr6A	11078133	11081934	+	11080033	0.972	0.94	collinear
gene:TraesCS6A02G013700	Chr6A	6727564	6735295	+	6731429	Chr6A	11082921	11090298	+	11086609	0.995	0.97	collinear
gene:TraesCS6A02G014000	Chr6A	6804413	6805120	-	6804766	Chr6A	11108615	11109329	-	11108972	1.0	0.974	collinear
gene:TraesCS6A02G014100	Chr6A	6890789	6893444	-	6892116	Chr6A	11262422	11265059	-	11263740	0.971	0.926	collinear
gene:TraesCS6A02G014800	Chr6A	7173529	7176806	-	7175167	Chr6A	11363423	11366700	-	11365061	1.0	1.0	collinear
gene:TraesCS6A02G014900	Chr6A	7184647	7185372	-	7185009	Chr6A	11374510	11375235	-	11374872	1.0	1.0	collinear
gene:TraesCS6A02G015000	Chr6A	7185555	7186802	-	7186178	Chr6A	11375418	11376665	-	11376041	1.0	1.0	collinear
gene:TraesCS6A02G015100	Chr6A	7200746	7203756	+	7202251	Chr6A	11390509	11393519	+	11392014	1.0	1.0	collinear
gene:TraesCS6A02G015200	Chr6A	7394432	7395064	-	7394748	Chr6A	11578355	11578987	-	11578671	1.0	0.995	collinear
gene:TraesCS6A02G015300	Chr6A	7397019	7398587	-	7397803	Chr6A	11580935	11582506	-	11581720	1.0	0.995	collinear
gene:TraesCS6A02G015400	Chr6A	7595345	7597050	-	7596197	Chr6A	11760273	11761978	-	11761125	1.0	0.995	collinear
gene:TraesCS6A02G015500	Chr6A	7697400	7699079	+	7698239	Chr6A	11863641	11865311	+	11864476	0.994	0.991	collinear
gene:TraesCS6A02G015600	Chr6A	7723203	7724777	+	7723990	Chr6A	11888270	11889847	+	11889058	1.0	0.987	collinear
gene:TraesCS6A02G015700	Chr6A	7731528	7733339	-	7732433	Chr6A	11896690	11898501	-	11897595	1.0	0.997	collinear
gene:TraesCS6A02G015800	Chr6A	7969464	7977263	+	7973363	Chr6A	12091275	12097550	+	12094412	1.0	0.996	collinear
gene:TraesCS6A02G015900	Chr6A	7977652	7981420	+	7979536	Chr6A	12097966	12101950	+	12099958	1.0	0.992	collinear
gene:TraesCS6A02G015958	Chr6A	7983955	7984350	+	7984152	Chr6A	12104486	12104881	+	12104683	1.0	0.997	collinear
gene:TraesCS6A02G015967	Chr6A	7984451	7984930	+	7984690	Chr6A	12104982	12105462	+	12105222	1.0	0.989	collinear
gene:TraesCS6A02G016000	Chr6A	7986686	7989822	+	7988254	Chr6A	12106836	12109975	+	12108405	1.0	0.996	collinear
gene:TraesCS6A02G016100	Chr6A	7991233	7992453	+	7991843	Chr6A	12111391	12112611	+	12112001	1.0	0.987	collinear
gene:TraesCS6A02G016200	Chr6A	7997318	8002713	+	8000015	Chr6A	12117297	12124008	+	12120652	1.0	0.997	collinear
gene:TraesCS6A02G016300	Chr6A	8010136	8011082	-	8010609	Chr6A	12131442	12132388	-	12131915	1.0	0.994	collinear
gene:TraesCS6A02G016400	Chr6A	8170486	8171640	+	8171063	Chr6A	12315413	12316567	+	12315990	1.0	0.998	collinear
gene:TraesCS6A02G016500	Chr6A	8174985	8176124	+	8175554	Chr6A	12319404	12320514	+	12319959	0.97	0.944	collinear
gene:TraesCS6A02G016600	Chr6A	8197311	8197880	-	8197595	Chr6A	12346219	12346788	-	12346503	1.0	1.0	collinear
gene:TraesCS6A02G016700	Chr6A	8200649	8202396	-	8201522	Chr6A	12349234	12350981	-	12350107	1.0	1.0	collinear
gene:TraesCS6A02G016800	Chr6A	8208530	8212635	-	8210582	Chr6A	12357115	12361220	-	12359167	1.0	1.0	collinear
gene:TraesCS6A02G016900	Chr6A	8387900	8389290	+	8388595	Chr6A	12534343	12535733	+	12535038	1.0	1.0	collinear
gene:TraesCS6A02G017000	Chr6A	8394911	8395411	-	8395161	Chr6A	12541123	12541623	-	12541373	1.0	1.0	collinear
gene:TraesCS6A02G017100	Chr6A	8398228	8398521	+	8398374	Chr6A	12544440	12544733	+	12544586	1.0	1.0	collinear
gene:TraesCS6A02G017200	Chr6A	8598582	8599796	+	8599189	Chr6A	12743334	12744548	+	12743941	1.0	1.0	collinear
gene:TraesCS6A02G017300	Chr6A	8608989	8610176	+	8609582	Chr6A	12753741	12754928	+	12754334	1.0	1.0	collinear
gene:TraesCS6A02G017400	Chr6A	8620147	8624582	-	8622364	Chr6A	12764898	12769333	-	12767115	1.0	1.0	collinear
gene:TraesCS6A02G017500	Chr6A	8694483	8700180	-	8697331	Chr6A	12838467	12844247	-	12841357	1.0	0.974	collinear
gene:TraesCS6A02G017600	Chr6A	8712254	8712775	+	8712514	Chr6A	12856029	12856550	+	12856289	1.0	1.0	collinear
gene:TraesCS6A02G017700	Chr6A	8712903	8713409	+	8713156	Chr6A	12856678	12857184	+	12856931	1.0	1.0	collinear
gene:TraesCS6A02G017800	Chr6A	8714461	8715204	-	8714832	Chr6A	12858236	12858979	-	12858607	1.0	1.0	collinear
gene:TraesCS6A02G017900	Chr6A	8753392	8755186	-	8754289	Chr6A	12896687	12898481	-	12897584	1.0	1.0	collinear
gene:TraesCS6A02G018000	Chr6A	8791105	8792861	-	8791983	Chr6A	12934133	12935889	-	12935011	1.0	1.0	collinear
gene:TraesCS6A02G018100	Chr6A	8803397	8803858	-	8803627	Chr6A	12946426	12946887	-	12946656	1.0	1.0	collinear
gene:TraesCS6A02G018200	Chr6A	8867153	8869156	-	8868154	Chr6A	13040500	13042503	-	13041501	1.0	1.0	collinear
gene:TraesCS6A02G018300	Chr6A	8991545	8995187	-	8993366	Chr6A	13163055	13166697	-	13164876	1.0	0.999	collinear
gene:TraesCS6A02G018400	Chr6A	9012310	9015592	-	9013951	Chr6A	13183818	13187100	-	13185459	1.0	1.0	collinear
gene:TraesCS6A02G018500	Chr6A	9036553	9046148	-	9041350	Chr6A	13207651	13217228	-	13212439	0.991	0.991	collinear
gene:TraesCS6A02G018600	Chr6A	9049098	9053672	+	9051385	Chr6A	13220178	13224752	+	13222465	1.0	0.999	collinear
gene:TraesCS6A02G018900	Chr6A	9119801	9120055	+	9119928	Chr6A	13234706	13234960	+	13234833	1.0	0.949	collinear
gene:TraesCS6A02G018800	Chr6A	9119486	9123059	+	9121272	Chr6A	13234391	13237964	+	13236177	1.0	0.97	collinear
gene:TraesCS6A02G019000	Chr6A	9131524	9132066	+	9131795	Chr6A	13243424	13243966	+	13243695	1.0	0.965	collinear
gene:TraesCS6A02G019100	Chr6A	9134502	9135071	+	9134786	Chr6A	13249403	13249972	+	13249687	1.0	0.977	collinear
gene:TraesCS6A02G019200	Chr6A	9185748	9187177	+	9186462	Chr6A	13299689	13301124	+	13300406	1.0	0.993	collinear
gene:TraesCS6A02G019300	Chr6A	9316808	9320161	+	9318484	Chr6A	13380729	13384226	+	13382477	0.991	0.93	collinear
gene:TraesCS6A02G019400	Chr6A	9321033	9328519	+	9324776	Chr6A	13385999	13393696	+	13389847	0.999	0.954	collinear
gene:TraesCS6A02G019500	Chr6A	9336042	9338334	+	9337188	Chr6A	13395289	13397654	+	13396471	0.999	0.972	collinear
gene:TraesCS6A02G019900	Chr6A	9355625	9356338	+	9355981	Chr6A	13405533	13406246	+	13405889	1.0	0.991	collinear
gene:TraesCS6A02G020000	Chr6A	9365253	9365759	+	9365506	Chr6A	13413101	13413607	+	13413354	1.0	0.992	collinear
gene:TraesCS6A02G020200	Chr6A	9460913	9461839	-	9461376	Chr6A	13511985	13512918	-	13512451	1.0	0.991	collinear
gene:TraesCS6A02G020300	Chr6A	9461378	9464929	+	9463153	Chr6A	13512457	13515994	+	13514225	0.991	0.987	collinear
gene:TraesCS6A02G020400	Chr6A	9482380	9486337	+	9484358	Chr6A	13676749	13680703	+	13678726	1.0	0.989	collinear
gene:TraesCS6A02G020500	Chr6A	9519998	9520468	+	9520233	Chr6A	13699845	13700312	+	13700078	0.993	0.976	collinear
gene:TraesCS6A02G020900	Chr6A	9947088	9947723	+	9947405	Chr6A	13929128	13929763	+	13929445	1.0	0.973	collinear
gene:TraesCS6A02G021000	Chr6A	10065936	10066669	+	10066302	Chr6A	14001652	14002385	+	14002018	1.0	0.974	collinear
gene:TraesCS6A02G021100	Chr6A	10137632	10138123	-	10137877	Chr6A	14037550	14038041	-	14037795	1.0	0.985	collinear
gene:TraesCS6A02G021200	Chr6A	10488206	10490358	+	10489282	Chr6A	14293590	14295879	+	14294734	0.998	0.983	collinear
gene:TraesCS6A02G021300	Chr6A	10491634	10496460	-	10494047	Chr6A	14297147	14301920	-	14299533	0.993	0.983	collinear
gene:TraesCS6A02G021400	Chr6A	10507193	10511374	-	10509283	Chr6A	14310333	14314533	-	14312433	1.0	0.974	collinear
gene:TraesCS6A02G021500	Chr6A	10517461	10518516	+	10517988	Chr6A	14451651	14452706	+	14452178	1.0	0.982	collinear
gene:TraesCS6A02G021600	Chr6A	10559982	10561177	+	10560579	Chr6A	14539832	14541026	+	14540429	0.999	0.966	collinear
gene:TraesCS6A02G021700	Chr6A	10918614	10919495	+	10919054	Chr6A	14828403	14829284	+	14828843	1.0	0.981	collinear
gene:TraesCS6A02G022100	Chr6A	11114461	11116444	-	11115452	Chr6A	15192448	15194418	-	15193433	0.967	0.939	collinear
gene:TraesCS6A02G022200	Chr6A	11157368	11159968	+	11158668	Chr6A	14236013	14239034	-	14237523	0.977	0.926	collinear
gene:TraesCS6A02G022300	Chr6A	11162069	11171187	-	11166628	Chr6A	14223913	14233030	+	14228471	0.992	0.968	collinear
gene:TraesCS6A02G022500	Chr6A	11250000	11252434	-	11251217	Chr6A	14219231	14221614	+	14220422	0.959	0.928	collinear
gene:TraesCS6A02G022600	Chr6A	11268350	11274440	+	11271395	Chr6A	14185075	14190627	-	14187851	0.972	0.953	collinear
gene:TraesCS6A02G022800	Chr6A	11413976	11414807	-	11414391	Chr6A	15119796	15120635	-	15120215	1.0	0.917	collinear
gene:TraesCS6A02G022900	Chr6A	11433070	11434111	-	11433590	Chr6A	15122780	15123804	-	15123292	0.984	0.937	collinear
gene:TraesCS6A02G023100	Chr6A	11554651	11558118	-	11556384	Chr6A	15408399	15411775	-	15410087	0.999	0.975	collinear
gene:TraesCS6A02G023200	Chr6A	11568527	11571725	-	11570126	Chr6A	15441013	15444206	-	15442609	1.0	0.98	collinear
gene:TraesCS6A02G023300	Chr6A	11587722	11591011	-	11589366	Chr6A	15451700	15454963	-	15453331	0.993	0.933	collinear
gene:TraesCS6A02G023700	Chr6A	11790646	11791549	-	11791097	Chr6A	15554226	15555131	-	15554678	0.983	0.947	collinear
gene:TraesCS6A02G023800	Chr6A	11840405	11841583	-	11840994	Chr6A	15631347	15632525	-	15631936	1.0	0.985	collinear
gene:TraesCS6A02G023900	Chr6A	11883792	11886291	-	11885041	Chr6A	15675072	15677571	-	15676321	1.0	0.987	collinear
gene:TraesCS6A02G024000	Chr6A	11963972	11966414	+	11965193	Chr6A	15764424	15766876	+	15765650	1.0	0.995	collinear
gene:TraesCS6A02G024100	Chr6A	12055217	12058516	+	12056866	Chr6A	15829747	15832967	+	15831357	0.974	0.934	collinear
gene:TraesCS6A02G024300	Chr6A	12117881	12120124	-	12119002	Chr6A	15849193	15851447	-	15850320	0.993	0.96	collinear
gene:TraesCS6A02G024400	Chr6A	12131874	12133343	+	12132608	Chr6A	15864422	15865891	+	15865156	1.0	0.987	collinear
