gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity	segment
gene:TraesCS7A02G001900	Chr7A	1320275	1322055	-	1321165	Chr7A	1354902	1356682	-	1355792	1.0	1.0	collinear
gene:TraesCS7A02G002600	Chr7A	1521562	1524436	+	1522999	Chr7A	1410937	1413811	+	1412374	1.0	0.999	collinear
gene:TraesCS7A02G002700	Chr7A	1690697	1692368	+	1691532	Chr7A	1640604	1642275	+	1641439	1.0	1.0	collinear
gene:TraesCS7A02G002800	Chr7A	1695250	1700497	+	1697873	Chr7A	1645157	1650530	+	1647843	1.0	0.999	collinear
gene:TraesCS7A02G002900	Chr7A	1702072	1711505	-	1706788	Chr7A	1652105	1661538	-	1656821	1.0	1.0	collinear
gene:TraesCS7A02G003000	Chr7A	1712778	1718449	+	1715613	Chr7A	1662811	1668482	+	1665646	1.0	1.0	collinear
gene:TraesCS7A02G003100	Chr7A	1718979	1724204	-	1721591	Chr7A	1669012	1674237	-	1671624	1.0	1.0	collinear
gene:TraesCS7A02G003200	Chr7A	1742688	1748575	-	1745631	Chr7A	1691832	1697719	-	1694775	1.0	1.0	collinear
gene:TraesCS7A02G003300	Chr7A	1780541	1782994	-	1781767	Chr7A	1831915	1834368	-	1833141	1.0	1.0	collinear
gene:TraesCS7A02G003400	Chr7A	1800398	1803331	-	1801864	Chr7A	1851106	1854039	-	1852572	1.0	0.999	collinear
gene:TraesCS7A02G003500	Chr7A	1841972	1847563	-	1844767	Chr7A	1930052	1935643	-	1932847	1.0	1.0	collinear
gene:TraesCS7A02G003600	Chr7A	1848902	1852313	-	1850607	Chr7A	1936982	1940393	-	1938687	1.0	1.0	collinear
gene:TraesCS7A02G003700	Chr7A	1856666	1859059	+	1857862	Chr7A	1944513	1946906	+	1945709	1.0	1.0	collinear
gene:TraesCS7A02G003800	Chr7A	1859674	1863710	-	1861692	Chr7A	1947521	1951557	-	1949539	1.0	0.998	collinear
gene:TraesCS7A02G003900	Chr7A	1921361	1926772	+	1924066	Chr7A	2004551	2009962	+	2007256	1.0	1.0	collinear
gene:TraesCS7A02G004000	Chr7A	1982279	1991986	+	1987132	Chr7A	2071317	2081024	+	2076170	1.0	1.0	collinear
gene:TraesCS7A02G004100	Chr7A	1992593	2002774	-	1997683	Chr7A	2081631	2091610	-	2086620	1.0	0.977	collinear
gene:TraesCS7A02G004193	Chr7A	2077916	2079264	+	2078590	Chr7A	2165000	2166348	+	2165674	1.0	1.0	collinear
gene:TraesCS7A02G004200	Chr7A	2092701	2096765	+	2094733	Chr7A	2179318	2183233	+	2181275	0.999	0.981	collinear
gene:TraesCS7A02G004300	Chr7A	2114215	2118840	-	2116527	Chr7A	2202572	2207197	-	2204884	1.0	0.999	collinear
gene:TraesCS7A02G004400	Chr7A	2551358	2554208	-	2552783	Chr7A	2637793	2640643	-	2639218	1.0	1.0	collinear
gene:TraesCS7A02G004500	Chr7A	2570532	2581371	+	2575951	Chr7A	2656965	2667562	+	2662263	1.0	1.0	collinear
gene:TraesCS7A02G004700	Chr7A	2604148	2604504	+	2604326	Chr7A	2689304	2689660	+	2689482	1.0	0.997	collinear
gene:TraesCS7A02G004600	Chr7A	2603594	2605592	-	2604593	Chr7A	2688750	2690748	-	2689749	1.0	0.999	collinear
gene:TraesCS7A02G004800	Chr7A	2607043	2608815	-	2607929	Chr7A	2692199	2693971	-	2693085	1.0	0.999	collinear
gene:TraesCS7A02G004900	Chr7A	2673772	2678182	+	2675977	Chr7A	2759870	2764443	+	2762156	1.0	0.952	collinear
gene:TraesCS7A02G005000	Chr7A	2681858	2688535	-	2685196	Chr7A	2768122	2774799	-	2771460	1.0	1.0	collinear
gene:TraesCS7A02G005100	Chr7A	2693834	2700660	-	2697247	Chr7A	2779905	2786731	-	2783318	1.0	1.0	collinear
gene:TraesCS7A02G005200	Chr7A	2714588	2719413	+	2717000	Chr7A	2800500	2805320	+	2802910	0.998	0.998	collinear
gene:TraesCS7A02G005300	Chr7A	2742421	2747119	+	2744770	Chr7A	2828330	2833028	+	2830679	1.0	0.999	collinear
gene:TraesCS7A02G005400	Chr7A	2763151	2766547	+	2764849	Chr7A	2849061	2852457	+	2850759	1.0	1.0	collinear
gene:TraesCS7A02G005500	Chr7A	2773425	2774873	+	2774149	Chr7A	2859014	2860462	+	2859738	1.0	1.0	collinear
gene:TraesCS7A02G005600	Chr7A	2798509	2805965	-	2802237	Chr7A	2884055	2891317	-	2887686	1.0	1.0	collinear
gene:TraesCS7A02G005632	Chr7A	2810372	2811720	+	2811046	Chr7A	2895421	2896769	+	2896095	1.0	1.0	collinear
gene:TraesCS7A02G005700	Chr7A	2826625	2830659	+	2828642	Chr7A	2911674	2915576	+	2913625	0.982	0.982	collinear
gene:TraesCS7A02G005800	Chr7A	2848455	2851235	-	2849845	Chr7A	2933372	2936152	-	2934762	1.0	0.999	collinear
gene:TraesCS7A02G005900	Chr7A	2858951	2863772	+	2861361	Chr7A	2956880	2961701	+	2959290	1.0	1.0	collinear
gene:TraesCS7A02G006000	Chr7A	2868936	2871636	+	2870286	Chr7A	2966866	2969566	+	2968216	1.0	1.0	collinear
gene:TraesCS7A02G006100	Chr7A	2939734	2940930	+	2940332	Chr7A	3036092	3037288	+	3036690	1.0	1.0	collinear
gene:TraesCS7A02G006200	Chr7A	2999763	3005170	-	3002466	Chr7A	3094849	3100256	-	3097552	1.0	1.0	collinear
gene:TraesCS7A02G006300	Chr7A	3007780	3011557	+	3009668	Chr7A	3102866	3106643	+	3104754	1.0	0.998	collinear
gene:TraesCS7A02G006400	Chr7A	3138238	3141576	+	3139907	Chr7A	3232762	3236100	+	3234431	1.0	1.0	collinear
gene:TraesCS7A02G006500	Chr7A	3151917	3156052	-	3153984	Chr7A	3246440	3250575	-	3248507	1.0	0.999	collinear
gene:TraesCS7A02G006600	Chr7A	3204072	3209269	-	3206670	Chr7A	3298010	3303208	-	3300609	1.0	0.999	collinear
gene:TraesCS7A02G006800	Chr7A	3268204	3269253	+	3268728	Chr7A	3361495	3362544	+	3362019	1.0	1.0	collinear
gene:TraesCS7A02G006900	Chr7A	3273279	3295150	+	3284214	Chr7A	3366662	3388531	+	3377596	0.999	0.999	collinear
gene:TraesCS7A02G007200	Chr7A	3311242	3314974	+	3313108	Chr7A	3405194	3408926	+	3407060	1.0	1.0	collinear
gene:TraesCS7A02G007300	Chr7A	3322584	3324647	-	3323615	Chr7A	3416237	3418300	-	3417268	1.0	1.0	collinear
gene:TraesCS7A02G007400	Chr7A	3379058	3383784	+	3381421	Chr7A	3471948	3476696	+	3474322	1.0	0.994	collinear
gene:TraesCS7A02G007500	Chr7A	3411625	3416122	+	3413873	Chr7A	3504314	3508811	+	3506562	1.0	1.0	collinear
gene:TraesCS7A02G007600	Chr7A	3423395	3432800	-	3428097	Chr7A	3516084	3525489	-	3520786	1.0	1.0	collinear
gene:TraesCS7A02G007800	Chr7A	3542397	3543917	-	3543157	Chr7A	3633587	3635107	-	3634347	1.0	1.0	collinear
gene:TraesCS7A02G007882	Chr7A	3570736	3573905	-	3572320	Chr7A	3661773	3664942	-	3663357	1.0	1.0	collinear
gene:TraesCS7A02G007900	Chr7A	3580873	3585505	+	3583189	Chr7A	3671910	3676542	+	3674226	1.0	0.999	collinear
gene:TraesCS7A02G008100	Chr7A	3627362	3634829	-	3631095	Chr7A	3717983	3725450	-	3721716	1.0	1.0	collinear
gene:TraesCS7A02G008300	Chr7A	3779199	3783131	+	3781165	Chr7A	3868351	3872285	+	3870318	1.0	0.999	collinear
gene:TraesCS7A02G008400	Chr7A	3803493	3807856	-	3805674	Chr7A	3892647	3896662	-	3894654	0.946	0.938	collinear
gene:TraesCS7A02G008500	Chr7A	3839735	3844561	-	3842148	Chr7A	3910941	3915767	-	3913354	0.999	0.993	collinear
gene:TraesCS7A02G008600	Chr7A	3845648	3850869	-	3848258	Chr7A	3916855	3922067	-	3919461	0.995	0.992	collinear
gene:TraesCS7A02G008700	Chr7A	3851015	3853082	+	3852048	Chr7A	3922213	3924291	+	3923252	1.0	0.996	collinear
gene:TraesCS7A02G008800	Chr7A	3858931	3862202	-	3860566	Chr7A	3930018	3933357	-	3931687	1.0	0.997	collinear
gene:TraesCS7A02G008900	Chr7A	3906483	3911596	-	3909039	Chr7A	3977397	3982454	-	3979925	0.994	0.992	collinear
gene:TraesCS7A02G009000	Chr7A	3977784	3978104	+	3977944	Chr7A	4041474	4041794	+	4041634	1.0	0.996	collinear
gene:TraesCS7A02G009100	Chr7A	3982822	3986635	-	3984728	Chr7A	4046307	4050119	-	4048213	1.0	0.992	collinear
gene:TraesCS7A02G009200	Chr7A	4014507	4017160	-	4015833	Chr7A	4081694	4084344	-	4083019	0.998	0.983	collinear
gene:TraesCS7A02G009300	Chr7A	4020726	4021894	+	4021310	Chr7A	4087903	4089069	+	4088486	1.0	0.987	collinear
gene:TraesCS7A02G009400	Chr7A	4067455	4072522	-	4069988	Chr7A	4105028	4110094	-	4107561	0.999	0.99	collinear
gene:TraesCS7A02G009500	Chr7A	4206019	4209108	-	4207563	Chr7A	4194266	4197313	-	4195789	0.998	0.99	collinear
gene:TraesCS7A02G009600	Chr7A	4251676	4255084	-	4253380	Chr7A	4214714	4218062	-	4216388	0.999	0.991	collinear
gene:TraesCS7A02G009700	Chr7A	4327689	4330356	-	4329022	Chr7A	4272744	4275412	-	4274078	1.0	0.987	collinear
gene:TraesCS7A02G009800	Chr7A	4429532	4435570	-	4432551	Chr7A	4376965	4380870	-	4378917	0.977	0.974	collinear
gene:TraesCS7A02G009900	Chr7A	4472189	4483221	-	4477705	Chr7A	4412491	4422065	-	4417278	0.98	0.978	collinear
gene:TraesCS7A02G010000	Chr7A	4528469	4531271	-	4529870	Chr7A	4617254	4619982	-	4618618	1.0	0.993	collinear
gene:TraesCS7A02G010100	Chr7A	4555704	4559858	-	4557781	Chr7A	4644052	4648682	-	4646367	0.999	0.995	collinear
gene:TraesCS7A02G010200	Chr7A	4625252	4629547	+	4627399	Chr7A	4737239	4741491	+	4739365	0.982	0.972	collinear
gene:TraesCS7A02G010300	Chr7A	4685333	4687935	-	4686634	Chr7A	4821312	4823842	-	4822577	0.965	0.963	collinear
gene:TraesCS7A02G010400	Chr7A	4742410	4745345	+	4743877	Chr7A	4894714	4897646	+	4896180	0.995	0.983	collinear
gene:TraesCS7A02G010600	Chr7A	4763894	4767227	+	4765560	Chr7A	4917701	4921042	+	4919371	1.0	0.955	collinear
gene:TraesCS7A02G010800	Chr7A	4891028	4897792	+	4894410	Chr7A	4969917	4976245	+	4973081	0.926	0.901	collinear
gene:TraesCS7A02G013200	Chr7A	5795181	5796294	+	5795737	Chr7A	5218025	5219138	+	5218581	1.0	0.991	collinear
gene:TraesCS7A02G013300	Chr7A	5910601	5911795	+	5911198	Chr7A	5478465	5479659	-	5479062	1.0	0.996	collinear
gene:TraesCS7A02G013400	Chr7A	6096469	6102394	+	6099431	Chr7A	5511512	5517471	+	5514491	1.0	0.976	collinear
gene:TraesCS7A02G013500	Chr7A	6132433	6133554	-	6132993	Chr7A	5537270	5538392	-	5537831	1.0	0.978	collinear
gene:TraesCS7A02G013700	Chr7A	6297519	6300866	+	6299192	Chr7A	5598815	5605665	+	5602240	1.0	0.978	collinear
gene:TraesCS7A02G013800	Chr7A	6302330	6305228	-	6303779	Chr7A	6008417	6014507	-	6011462	1.0	0.963	collinear
gene:TraesCS7A02G014000	Chr7A	6325342	6328861	-	6327101	Chr7A	6034067	6037585	-	6035826	1.0	0.996	collinear
gene:TraesCS7A02G014100	Chr7A	6330481	6333318	+	6331899	Chr7A	6039206	6042053	+	6040629	1.0	0.998	collinear
gene:TraesCS7A02G014200	Chr7A	6334277	6338101	-	6336189	Chr7A	6043012	6046826	-	6044919	0.995	0.982	collinear
gene:TraesCS7A02G014600	Chr7A	6495347	6500530	-	6497938	Chr7A	6203677	6208844	-	6206260	0.992	0.98	collinear
gene:TraesCS7A02G014700	Chr7A	6503047	6509696	+	6506371	Chr7A	6211018	6217469	+	6214243	0.992	0.939	collinear
gene:TraesCS7A02G015000	Chr7A	6535850	6544814	-	6540332	Chr7A	6391449	6400597	+	6396023	0.997	0.981	collinear
gene:TraesCS7A02G015400	Chr7A	6679380	6679721	-	6679550	Chr7A	6233155	6233496	+	6233325	1.0	0.944	collinear
gene:TraesCS7A02G015800	Chr7A	6768806	6776212	+	6772509	Chr7A	6434209	6437167	+	6435688	0.999	0.924	collinear
gene:TraesCS7A02G015900	Chr7A	6802504	6803997	+	6803250	Chr7A	6486213	6487721	+	6486967	0.997	0.968	collinear
gene:TraesCS7A02G016000	Chr7A	6845713	6849482	-	6847597	Chr7A	6497133	6500865	-	6498999	1.0	0.969	collinear
gene:TraesCS7A02G016100	Chr7A	6863811	6867372	+	6865591	Chr7A	6597088	6600647	+	6598867	1.0	0.989	collinear
gene:TraesCS7A02G016200	Chr7A	6882679	6884497	+	6883588	Chr7A	6613006	6614813	+	6613909	0.993	0.962	collinear
gene:TraesCS7A02G016400	Chr7A	7065034	7066634	+	7065834	Chr7A	7084591	7086242	+	7085416	0.995	0.953	collinear
gene:TraesCS7A02G016500	Chr7A	7126698	7136530	+	7131614	Chr7A	7152561	7162629	+	7157595	1.0	0.989	collinear
gene:TraesCS7A02G017400	Chr7A	7583834	7586155	-	7584994	Chr7A	7346137	7348315	-	7347226	0.99	0.959	collinear
gene:TraesCS7A02G017500	Chr7A	7586504	7592996	-	7589750	Chr7A	7348664	7355140	-	7351902	0.994	0.991	collinear
gene:TraesCS7A02G017600	Chr7A	7593222	7597690	+	7595456	Chr7A	7355392	7359491	+	7357441	0.939	0.902	collinear
gene:TraesCS7A02G017700	Chr7A	7598040	7600527	+	7599283	Chr7A	7359769	7362276	+	7361022	0.976	0.927	collinear
gene:TraesCS7A02G017800	Chr7A	7628704	7630503	+	7629603	Chr7A	7366989	7368806	+	7367897	0.992	0.926	collinear
gene:TraesCS7A02G018200	Chr7A	7727287	7730698	-	7728992	Chr7A	7426115	7429590	-	7427852	0.987	0.975	collinear
gene:TraesCS7A02G018500	Chr7A	7817259	7818638	+	7817948	Chr7A	7486499	7487878	+	7487188	1.0	0.99	collinear
gene:TraesCS7A02G018600	Chr7A	7824637	7826473	+	7825555	Chr7A	7496420	7498252	+	7497336	0.994	0.982	collinear
gene:TraesCS7A02G018900	Chr7A	7877859	7878029	+	7877944	Chr7A	7523452	7523622	+	7523537	1.0	0.976	collinear
gene:TraesCS7A02G019100	Chr7A	7912911	7913099	+	7913005	Chr7A	7564621	7564809	+	7564715	1.0	0.973	collinear
gene:TraesCS7A02G019000	Chr7A	7912502	7915519	-	7914010	Chr7A	7564211	7567268	-	7565739	1.0	0.98	collinear
gene:TraesCS7A02G019200	Chr7A	7918966	7921551	+	7920258	Chr7A	7576290	7578875	+	7577582	1.0	0.998	collinear
gene:TraesCS7A02G019300	Chr7A	7934137	7934984	-	7934560	Chr7A	7595589	7596436	-	7596012	1.0	0.991	collinear
gene:TraesCS7A02G019400	Chr7A	7936758	7939018	+	7937888	Chr7A	7598211	7600482	+	7599346	1.0	0.991	collinear
gene:TraesCS7A02G020100	Chr7A	8251456	8256984	-	8254220	Chr7A	7686003	7691532	-	7688767	1.0	0.996	collinear
gene:TraesCS7A02G020200	Chr7A	8258531	8262673	-	8260602	Chr7A	7700314	7702265	-	7701289	0.968	0.964	collinear
gene:TraesCS7A02G020300	Chr7A	8263242	8266242	-	8264742	Chr7A	7702864	7705864	-	7704364	1.0	0.994	collinear
gene:TraesCS7A02G020400	Chr7A	8371523	8373717	+	8372620	Chr7A	7836061	7838228	+	7837144	0.985	0.98	collinear
gene:TraesCS7A02G020500	Chr7A	8373731	8376623	-	8375177	Chr7A	7838235	7841019	-	7839627	0.913	0.909	collinear
gene:TraesCS7A02G020600	Chr7A	8381127	8383458	+	8382292	Chr7A	7845445	7847764	+	7846604	1.0	0.993	collinear
gene:TraesCS7A02G020700	Chr7A	8403648	8404295	-	8403971	Chr7A	7860458	7861105	-	7860781	1.0	0.995	collinear
gene:TraesCS7A02G020900	Chr7A	8529069	8530698	+	8529883	Chr7A	7962036	7963662	+	7962849	0.998	0.987	collinear
gene:TraesCS7A02G021000	Chr7A	8548646	8550031	+	8549338	Chr7A	7982737	7984122	+	7983429	1.0	0.997	collinear
gene:TraesCS7A02G021058	Chr7A	8590273	8592383	+	8591328	Chr7A	7995722	7997832	+	7996777	1.0	0.995	collinear
gene:TraesCS7A02G021110	Chr7A	8670530	8674724	+	8672627	Chr7A	8220628	8225011	+	8222819	0.986	0.922	collinear
gene:TraesCS7A02G021500	Chr7A	8733345	8733938	+	8733641	Chr7A	8248458	8249038	+	8248748	0.973	0.944	collinear
gene:TraesCS7A02G021900	Chr7A	8802585	8803740	-	8803162	Chr7A	8288971	8290125	-	8289548	0.998	0.991	collinear
gene:TraesCS7A02G022400	Chr7A	8893268	8894651	-	8893959	Chr7A	8777898	8779279	-	8778588	0.998	0.992	collinear
gene:TraesCS7A02G022500	Chr7A	8895256	8899379	-	8897317	Chr7A	8779883	8784013	-	8781948	1.0	0.989	collinear
gene:TraesCS7A02G022600	Chr7A	8914366	8917369	+	8915867	Chr7A	8798997	8801998	+	8800497	0.999	0.995	collinear
gene:TraesCS7A02G022800	Chr7A	8996265	9007449	-	9001857	Chr7A	8878809	8889784	-	8884296	1.0	0.995	collinear
gene:TraesCS7A02G022900	Chr7A	9007919	9011947	+	9009933	Chr7A	8890254	8894282	+	8892268	1.0	0.999	collinear
gene:TraesCS7A02G023000	Chr7A	9012103	9014468	+	9013285	Chr7A	8894438	8896803	+	8895620	1.0	1.0	collinear
gene:TraesCS7A02G023100	Chr7A	9108309	9110338	-	9109323	Chr7A	8990512	8992541	-	8991526	1.0	0.998	collinear
gene:TraesCS7A02G023142	Chr7A	9158546	9159031	-	9158788	Chr7A	9039659	9040144	-	9039901	1.0	1.0	collinear
gene:TraesCS7A02G023200	Chr7A	9262658	9263762	-	9263210	Chr7A	9146250	9147354	-	9146802	1.0	1.0	collinear
gene:TraesCS7A02G023300	Chr7A	9318501	9319158	-	9318829	Chr7A	9200633	9201290	-	9200961	1.0	1.0	collinear
gene:TraesCS7A02G023400	Chr7A	9327923	9335785	+	9331854	Chr7A	9210245	9218104	+	9214174	0.999	0.999	collinear
gene:TraesCS7A02G023600	Chr7A	9364144	9364776	+	9364460	Chr7A	9246131	9246763	+	9246447	1.0	0.998	collinear
gene:TraesCS7A02G023700	Chr7A	9381815	9383495	+	9382655	Chr7A	9263788	9265468	+	9264628	1.0	0.998	collinear
gene:TraesCS7A02G023800	Chr7A	9411200	9413168	+	9412184	Chr7A	9292874	9294843	+	9293858	1.0	0.998	collinear
gene:TraesCS7A02G023900	Chr7A	9486884	9488211	+	9487547	Chr7A	9367580	9368907	+	9368243	1.0	0.998	collinear
gene:TraesCS7A02G024050	Chr7A	9523863	9525032	-	9524447	Chr7A	9401554	9402723	-	9402138	1.0	0.999	collinear
gene:TraesCS7A02G024089	Chr7A	9554679	9555254	-	9554966	Chr7A	9432115	9432690	-	9432402	1.0	1.0	collinear
gene:TraesCS7A02G024100	Chr7A	9570457	9579286	-	9574871	Chr7A	9447807	9463557	-	9455682	1.0	0.991	collinear
gene:TraesCS7A02G024174	Chr7A	9607689	9608858	-	9608273	Chr7A	9484371	9485540	-	9484955	1.0	1.0	collinear
gene:TraesCS7A02G024200	Chr7A	9623282	9624451	-	9623866	Chr7A	9499775	9500944	-	9500359	1.0	0.999	collinear
gene:TraesCS7A02G024225	Chr7A	9632796	9633251	-	9633023	Chr7A	9509291	9509746	-	9509518	1.0	1.0	collinear
gene:TraesCS7A02G024274	Chr7A	9661445	9666243	+	9663844	Chr7A	9537707	9542505	+	9540106	1.0	1.0	collinear
gene:TraesCS7A02G024300	Chr7A	9682564	9683373	-	9682968	Chr7A	9558826	9559635	-	9559230	1.0	1.0	collinear
gene:TraesCS7A02G024400	Chr7A	9687197	9688109	-	9687653	Chr7A	9563459	9564371	-	9563915	1.0	1.0	collinear
gene:TraesCS7A02G024500	Chr7A	9688722	9694491	-	9691606	Chr7A	9564984	9570753	-	9567868	1.0	1.0	collinear
gene:TraesCS7A02G024600	Chr7A	9719138	9720574	-	9719856	Chr7A	9593645	9595081	-	9594363	1.0	1.0	collinear
gene:TraesCS7A02G024800	Chr7A	9751973	9753961	+	9752967	Chr7A	9626466	9628454	+	9627460	1.0	0.999	collinear
gene:TraesCS7A02G024900	Chr7A	9754538	9756808	+	9755673	Chr7A	9629031	9631301	+	9630166	1.0	1.0	collinear
gene:TraesCS7A02G025000	Chr7A	9756977	9757735	+	9757356	Chr7A	9631470	9632228	+	9631849	1.0	1.0	collinear
gene:TraesCS7A02G025100	Chr7A	9997094	9998219	+	9997656	Chr7A	9835524	9836650	+	9836087	1.0	0.992	collinear
gene:TraesCS7A02G025400	Chr7A	10083381	10083869	+	10083625	Chr7A	9902891	9903359	+	9903125	1.0	0.986	collinear
gene:TraesCS7A02G025500	Chr7A	10090817	10092055	-	10091436	Chr7A	9909966	9911189	-	9910577	0.987	0.985	collinear
gene:TraesCS7A02G025600	Chr7A	10156649	10157671	-	10157160	Chr7A	9974953	9975975	-	9975464	1.0	1.0	collinear
gene:TraesCS7A02G025700	Chr7A	10168765	10169958	-	10169361	Chr7A	9987067	9988260	-	9987663	1.0	1.0	collinear
gene:TraesCS7A02G025800	Chr7A	10191642	10196597	+	10194119	Chr7A	10009944	10014899	+	10012421	1.0	1.0	collinear
gene:TraesCS7A02G025900	Chr7A	10252032	10256131	-	10254081	Chr7A	10068938	10073037	-	10070987	1.0	1.0	collinear
gene:TraesCS7A02G026000	Chr7A	10351399	10354121	-	10352760	Chr7A	10167553	10170275	-	10168914	1.0	1.0	collinear
gene:TraesCS7A02G026100	Chr7A	10357487	10358891	-	10358189	Chr7A	10173423	10174827	-	10174125	1.0	1.0	collinear
gene:TraesCS7A02G026200	Chr7A	10380433	10381519	+	10380976	Chr7A	10195730	10196816	+	10196273	1.0	1.0	collinear
gene:TraesCS7A02G026300	Chr7A	10429496	10431324	+	10430410	Chr7A	10242217	10244045	+	10243131	1.0	1.0	collinear
gene:TraesCS7A02G026400	Chr7A	10619635	10626123	-	10622879	Chr7A	10435363	10441851	-	10438607	1.0	1.0	collinear
gene:TraesCS7A02G026500	Chr7A	10627554	10628096	-	10627825	Chr7A	10443282	10443824	-	10443553	1.0	1.0	collinear
gene:TraesCS7A02G026600	Chr7A	10633848	10634072	-	10633960	Chr7A	10449578	10449802	-	10449690	1.0	1.0	collinear
gene:TraesCS7A02G026800	Chr7A	10646917	10647141	-	10647029	Chr7A	10456189	10456413	-	10456301	1.0	1.0	collinear
gene:TraesCS7A02G026900	Chr7A	10849564	10856201	+	10852882	Chr7A	10646289	10652925	+	10649607	0.999	0.999	collinear
gene:TraesCS7A02G027000	Chr7A	10855484	10862014	-	10858749	Chr7A	10652208	10658738	-	10655473	1.0	1.0	collinear
gene:TraesCS7A02G027100	Chr7A	10884451	10885595	+	10885023	Chr7A	10680955	10682099	+	10681527	1.0	1.0	collinear
gene:TraesCS7A02G027200	Chr7A	10904946	10907266	-	10906106	Chr7A	10701450	10703770	-	10702610	1.0	1.0	collinear
gene:TraesCS7A02G027300	Chr7A	10907787	10913023	-	10910405	Chr7A	10704291	10709527	-	10706909	1.0	1.0	collinear
gene:TraesCS7A02G027400	Chr7A	10979662	10980717	-	10980189	Chr7A	10774656	10775711	-	10775183	1.0	1.0	collinear
gene:TraesCS7A02G027600	Chr7A	11052777	11054056	-	11053416	Chr7A	10846473	10847752	-	10847112	1.0	1.0	collinear
gene:TraesCS7A02G027700	Chr7A	11084872	11088792	+	11086832	Chr7A	10877843	10881763	+	10879803	1.0	1.0	collinear
gene:TraesCS7A02G027800	Chr7A	11091491	11101081	+	11096286	Chr7A	10884463	10894053	+	10889258	1.0	1.0	collinear
gene:TraesCS7A02G027900	Chr7A	11102010	11105277	-	11103643	Chr7A	10894982	10898249	-	10896615	1.0	1.0	collinear
gene:TraesCS7A02G028000	Chr7A	11227193	11230549	-	11228871	Chr7A	11018732	11022088	-	11020410	1.0	1.0	collinear
gene:TraesCS7A02G028100	Chr7A	11265568	11266179	+	11265873	Chr7A	11057100	11057711	+	11057405	1.0	1.0	collinear
gene:TraesCS7A02G028200	Chr7A	11310916	11311786	-	11311351	Chr7A	11100720	11101590	-	11101155	1.0	1.0	collinear
gene:TraesCS7A02G028300	Chr7A	11414317	11416000	+	11415158	Chr7A	11202975	11204658	+	11203816	1.0	1.0	collinear
gene:TraesCS7A02G028400	Chr7A	11432768	11435195	+	11433981	Chr7A	11221409	11223836	+	11222622	1.0	1.0	collinear
gene:TraesCS7A02G028500	Chr7A	11439573	11440420	+	11439996	Chr7A	11228214	11229061	+	11228637	1.0	1.0	collinear
gene:TraesCS7A02G028600	Chr7A	11581399	11582227	-	11581813	Chr7A	11512795	11513623	-	11513209	1.0	1.0	collinear
