gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity	segment
gene:TraesCS6A03G0081500	Chr6A	19967374	19967598	+	19967486	Chr6A	17907319	17907543	+	17907431	1.0	1.0	collinear
gene:TraesCS6A03G0081700	Chr6A	19970291	19971708	-	19970999	Chr6A	17910357	17911774	-	17911065	1.0	1.0	collinear
gene:TraesCS6A03G0081800	Chr6A	19980206	19982880	+	19981543	Chr6A	17920272	17922946	+	17921609	1.0	1.0	collinear
gene:TraesCS6A03G0082600	Chr6A	20102233	20106593	+	20104413	Chr6A	18047571	18051931	+	18049751	1.0	1.0	collinear
gene:TraesCS6A03G0082800	Chr6A	20375108	20377889	-	20376498	Chr6A	18321723	18324504	-	18323113	1.0	1.0	collinear
gene:TraesCS6A03G0082900	Chr6A	20473135	20473550	+	20473342	Chr6A	18419650	18420065	+	18419857	1.0	1.0	collinear
gene:TraesCS6A03G0083000	Chr6A	20494011	20498845	+	20496428	Chr6A	18440478	18445312	+	18442895	1.0	1.0	collinear
gene:TraesCS6A03G0083200	Chr6A	20551347	20553582	-	20552464	Chr6A	18496546	18498781	-	18497663	1.0	1.0	collinear
gene:TraesCS6A03G0083300	Chr6A	20565402	20566274	+	20565838	Chr6A	18510632	18511504	+	18511068	1.0	0.998	collinear
gene:TraesCS6A03G0083400	Chr6A	20613546	20620264	-	20616905	Chr6A	18563121	18569827	-	18566474	0.98	0.961	collinear
gene:TraesCS6A03G0083500	Chr6A	20722398	20724592	+	20723495	Chr6A	18692454	18694648	+	18693551	1.0	0.998	collinear
gene:TraesCS6A03G0083600	Chr6A	20724758	20728311	-	20726534	Chr6A	18694814	18698367	-	18696590	1.0	0.998	collinear
gene:TraesCS6A03G0083700	Chr6A	20728694	20733185	+	20730939	Chr6A	18698884	18703166	+	18701025	1.0	0.981	collinear
gene:TraesCS6A03G0085100	Chr6A	21197418	21198157	+	21197787	Chr6A	18950292	18951031	+	18950661	1.0	0.982	collinear
gene:TraesCS6A03G0085200	Chr6A	21203717	21204511	-	21204114	Chr6A	19115086	19115895	-	19115490	1.0	0.969	collinear
gene:TraesCS6A03G0085900	Chr6A	21357761	21358327	-	21358044	Chr6A	19258583	19259149	-	19258866	1.0	0.992	collinear
gene:TraesCS6A03G0087900	Chr6A	22147485	22152910	-	22150197	Chr6A	19474591	19480021	-	19477306	0.999	0.988	collinear
gene:TraesCS6A03G0088100	Chr6A	22165707	22166524	-	22166115	Chr6A	19520306	19521123	-	19520714	1.0	0.996	collinear
gene:TraesCS6A03G0088300	Chr6A	22189756	22191092	+	22190424	Chr6A	19544017	19545322	+	19544669	0.975	0.967	collinear
gene:TraesCS6A03G0088700	Chr6A	22276812	22278391	+	22277601	Chr6A	19622083	19623662	+	19622872	1.0	0.991	collinear
gene:TraesCS6A03G0089000	Chr6A	22335068	22335943	-	22335505	Chr6A	19698131	19699007	-	19698569	1.0	0.979	collinear
gene:TraesCS6A03G0089100	Chr6A	22364752	22365363	-	22365057	Chr6A	19712324	19712955	-	19712639	1.0	0.95	collinear
gene:TraesCS6A03G0089200	Chr6A	22370893	22372597	-	22371745	Chr6A	19780197	19781949	-	19781073	1.0	0.957	collinear
gene:TraesCS6A03G0089400	Chr6A	22512901	22516926	+	22514913	Chr6A	19850614	19854665	+	19852639	1.0	0.994	collinear
gene:TraesCS6A03G0089500	Chr6A	22529958	22530800	+	22530379	Chr6A	19892437	19893280	+	19892858	1.0	0.995	collinear
gene:TraesCS6A03G0089600	Chr6A	22531378	22533148	+	22532263	Chr6A	19902654	19904339	+	19903496	0.938	0.925	collinear
gene:TraesCS6A03G0089700	Chr6A	22543696	22544920	-	22544308	Chr6A	19915263	19916489	-	19915876	1.0	0.993	collinear
gene:TraesCS6A03G0089800	Chr6A	22568915	22570001	+	22569458	Chr6A	19930015	19931093	+	19930554	1.0	0.982	collinear
gene:TraesCS6A03G0090300	Chr6A	22936046	22937319	-	22936682	Chr6A	20150036	20151312	-	20150674	0.999	0.989	collinear
gene:TraesCS6A03G0090400	Chr6A	22944034	22944450	+	22944242	Chr6A	20158067	20158483	+	20158275	1.0	0.997	collinear
gene:TraesCS6A03G0090600	Chr6A	22970508	22972220	+	22971364	Chr6A	20183316	20185028	+	20184172	1.0	1.0	collinear
gene:TraesCS6A03G0090900	Chr6A	23143834	23144673	-	23144253	Chr6A	20355913	20356752	-	20356332	1.0	1.0	collinear
gene:TraesCS6A03G0091000	Chr6A	23202726	23203354	-	23203040	Chr6A	20414449	20415077	-	20414763	1.0	1.0	collinear
gene:TraesCS6A03G0091100	Chr6A	23205895	23208004	-	23206949	Chr6A	20417579	20419689	-	20418634	1.0	1.0	collinear
gene:TraesCS6A03G0091200	Chr6A	23213816	23216480	-	23215148	Chr6A	20425501	20428165	-	20426833	1.0	1.0	collinear
gene:TraesCS6A03G0091300	Chr6A	23226371	23226964	+	23226667	Chr6A	20438056	20438649	+	20438352	1.0	1.0	collinear
gene:TraesCS6A03G0091600	Chr6A	23370186	23372693	+	23371439	Chr6A	20581660	20584167	+	20582913	1.0	1.0	collinear
gene:TraesCS6A03G0092600	Chr6A	23581566	23586886	+	23584226	Chr6A	20879434	20884673	+	20882053	0.963	0.963	collinear
gene:TraesCS6A03G0092700	Chr6A	23605440	23616544	-	23610992	Chr6A	20903238	20914344	-	20908791	1.0	1.0	collinear
gene:TraesCS6A03G0093000	Chr6A	23636344	23650270	+	23643307	Chr6A	20934075	20949484	+	20941779	1.0	0.987	collinear
gene:TraesCS6A03G0093100	Chr6A	23694615	23697349	-	23695982	Chr6A	20993645	20996379	-	20995012	1.0	1.0	collinear
gene:TraesCS6A03G0093500	Chr6A	23765624	23766929	-	23766276	Chr6A	21064150	21065455	-	21064802	1.0	1.0	collinear
gene:TraesCS6A03G0093600	Chr6A	23808125	23808504	+	23808314	Chr6A	21106711	21107090	+	21106900	1.0	1.0	collinear
gene:TraesCS6A03G0093800	Chr6A	24078693	24081162	+	24079927	Chr6A	21373991	21376460	+	21375225	1.0	1.0	collinear
gene:TraesCS6A03G0094400	Chr6A	24128026	24129207	+	24128616	Chr6A	21423319	21424500	+	21423909	1.0	1.0	collinear
gene:TraesCS6A03G0094800	Chr6A	24224572	24227002	+	24225787	Chr6A	21519484	21521914	+	21520699	1.0	1.0	collinear
gene:TraesCS6A03G0094900	Chr6A	24228088	24229416	+	24228752	Chr6A	21523000	21524328	+	21523664	1.0	1.0	collinear
gene:TraesCS6A03G0095000	Chr6A	24250300	24251561	-	24250930	Chr6A	21543848	21545109	-	21544478	1.0	1.0	collinear
gene:TraesCS6A03G0095100	Chr6A	24257613	24258883	-	24258248	Chr6A	21551252	21552522	-	21551887	1.0	1.0	collinear
gene:TraesCS6A03G0095300	Chr6A	24318087	24322951	+	24320519	Chr6A	21611810	21616674	+	21614242	1.0	1.0	collinear
gene:TraesCS6A03G0096000	Chr6A	24403017	24407044	+	24405030	Chr6A	21697525	21701552	+	21699538	1.0	1.0	collinear
gene:TraesCS6A03G0096100	Chr6A	24407597	24407992	-	24407794	Chr6A	21702105	21702500	-	21702302	1.0	1.0	collinear
gene:TraesCS6A03G0096800	Chr6A	24498686	24513307	-	24505996	Chr6A	21793507	21808046	-	21800776	1.0	1.0	collinear
gene:TraesCS6A03G0096900	Chr6A	24578499	24579422	+	24578960	Chr6A	21873626	21874549	+	21874087	1.0	1.0	collinear
gene:TraesCS6A03G0097100	Chr6A	24585303	24586901	-	24586102	Chr6A	21880430	21882028	-	21881229	1.0	1.0	collinear
gene:TraesCS6A03G0097200	Chr6A	24602794	24605222	+	24604008	Chr6A	21897920	21900348	+	21899134	1.0	0.999	collinear
gene:TraesCS6A03G0097300	Chr6A	24611152	24612725	+	24611938	Chr6A	21907165	21908738	+	21907951	1.0	1.0	collinear
gene:TraesCS6A03G0097400	Chr6A	24697318	24699755	+	24698536	Chr6A	21992740	21995180	+	21993960	1.0	0.994	collinear
gene:TraesCS6A03G0097500	Chr6A	24739111	24740477	+	24739794	Chr6A	22032149	22033505	+	22032827	0.988	0.965	collinear
gene:TraesCS6A03G0097600	Chr6A	24745423	24748728	+	24747075	Chr6A	22041852	22045115	+	22043483	0.986	0.967	collinear
gene:TraesCS6A03G0097700	Chr6A	24749855	24751749	-	24750802	Chr6A	22046184	22048093	-	22047138	1.0	0.991	collinear
gene:TraesCS6A03G0100000	Chr6A	25075526	25076821	+	25076173	Chr6A	22187932	22189208	+	22188570	0.981	0.907	collinear
gene:TraesCS6A03G0100300	Chr6A	25229892	25230737	+	25230314	Chr6A	22189342	22190199	+	22189770	1.0	0.955	collinear
gene:TraesCS6A03G0101200	Chr6A	25328185	25331800	+	25329992	Chr6A	22260890	22264527	+	22262708	0.992	0.977	collinear
gene:TraesCS6A03G0101300	Chr6A	25332234	25334041	-	25333137	Chr6A	22264962	22266822	-	22265892	0.994	0.971	collinear
gene:TraesCS6A03G0101400	Chr6A	25338685	25343277	-	25340981	Chr6A	22377178	22381832	-	22379505	0.965	0.936	collinear
gene:TraesCS6A03G0102000	Chr6A	25376115	25379877	+	25377996	Chr6A	22437197	22440961	+	22439079	0.995	0.961	collinear
gene:TraesCS6A03G0102100	Chr6A	25384689	25388564	-	25386626	Chr6A	22452209	22456470	-	22454339	0.947	0.916	collinear
gene:TraesCS6A03G0102200	Chr6A	25398138	25399949	+	25399043	Chr6A	22541269	22543387	+	22542328	0.996	0.94	collinear
gene:TraesCS6A03G0102400	Chr6A	25501213	25509344	+	25505278	Chr6A	22891363	22899465	+	22895414	1.0	0.986	collinear
gene:TraesCS6A03G0103900	Chr6A	26107954	26109618	-	26108786	Chr6A	23176614	23178278	-	23177446	1.0	0.969	collinear
gene:TraesCS6A03G0104000	Chr6A	26132888	26137057	+	26134972	Chr6A	23192949	23196924	+	23194936	0.988	0.973	collinear
gene:TraesCS6A03G0104100	Chr6A	26141247	26144138	-	26142692	Chr6A	23201364	23204206	-	23202785	0.998	0.986	collinear
gene:TraesCS6A03G0104300	Chr6A	26153696	26154142	+	26153919	Chr6A	23240588	23241034	+	23240811	1.0	0.975	collinear
gene:TraesCS6A03G0104400	Chr6A	26182216	26185681	-	26183948	Chr6A	23260300	23263744	-	23262022	0.965	0.952	collinear
gene:TraesCS6A03G0104600	Chr6A	26222598	26229436	+	26226017	Chr6A	23272436	23279502	+	23275969	0.992	0.946	collinear
gene:TraesCS6A03G0105900	Chr6A	26367936	26369963	+	26368949	Chr6A	23469879	23472223	+	23471051	1.0	0.993	collinear
gene:TraesCS6A03G0106100	Chr6A	26383129	26383386	-	26383257	Chr6A	23494031	23494288	-	23494159	1.0	0.98	collinear
gene:TraesCS6A03G0106200	Chr6A	26390635	26393762	+	26392198	Chr6A	23509680	23512796	+	23511238	0.993	0.971	collinear
gene:TraesCS6A03G0106300	Chr6A	26398618	26400102	-	26399360	Chr6A	23554668	23556118	-	23555393	0.969	0.943	collinear
gene:TraesCS6A03G0106600	Chr6A	26532257	26533831	-	26533044	Chr6A	23667217	23668751	-	23667984	0.967	0.941	collinear
gene:TraesCS6A03G0106800	Chr6A	26567142	26570272	+	26568707	Chr6A	23725047	23728234	+	23726640	1.0	0.968	collinear
gene:TraesCS6A03G0107700	Chr6A	26828376	26834189	+	26831282	Chr6A	24105164	24110948	+	24108056	1.0	0.991	collinear
gene:TraesCS6A03G0107900	Chr6A	26921804	26926662	+	26924233	Chr6A	24189015	24194291	+	24191653	1.0	0.975	collinear
gene:TraesCS6A03G0108000	Chr6A	26928469	26929892	-	26929180	Chr6A	24196100	24197523	-	24196811	1.0	0.994	collinear
gene:TraesCS6A03G0108500	Chr6A	27207661	27209503	+	27208582	Chr6A	24454250	24456103	+	24455176	1.0	0.991	collinear
gene:TraesCS6A03G0108700	Chr6A	27272622	27276255	-	27274438	Chr6A	24516868	24520501	-	24518684	1.0	1.0	collinear
gene:TraesCS6A03G0108900	Chr6A	27330731	27332676	+	27331703	Chr6A	24575049	24576994	+	24576021	1.0	1.0	collinear
gene:TraesCS6A03G0109100	Chr6A	27341037	27344969	+	27343003	Chr6A	24585355	24589287	+	24587321	1.0	1.0	collinear
gene:TraesCS6A03G0109400	Chr6A	27608593	27609549	+	27609071	Chr6A	24796256	24797140	+	24796698	0.924	0.915	collinear
gene:TraesCS6A03G0109500	Chr6A	27704192	27708619	+	27706405	Chr6A	24929709	24934136	+	24931922	1.0	1.0	collinear
gene:TraesCS6A03G0109600	Chr6A	27756636	27757500	+	27757068	Chr6A	24980968	24981832	+	24981400	1.0	1.0	collinear
gene:TraesCS6A03G0109700	Chr6A	27793364	27794215	+	27793789	Chr6A	25017482	25018333	+	25017907	1.0	0.998	collinear
gene:TraesCS6A03G0109800	Chr6A	27888887	27889807	+	27889347	Chr6A	25112802	25113734	+	25113268	1.0	0.96	collinear
gene:TraesCS6A03G0110100	Chr6A	27999328	28000182	+	27999755	Chr6A	25222897	25223751	+	25223324	1.0	1.0	collinear
gene:TraesCS6A03G0110300	Chr6A	28092928	28093800	+	28093364	Chr6A	25316618	25317478	+	25317048	0.986	0.985	collinear
gene:TraesCS6A03G0110400	Chr6A	28156989	28157852	+	28157420	Chr6A	25380904	25381767	+	25381335	1.0	0.997	collinear
gene:TraesCS6A03G0110700	Chr6A	28209438	28210331	+	28209884	Chr6A	25433616	25434509	+	25434062	0.996	0.993	collinear
gene:TraesCS6A03G0110900	Chr6A	28264808	28265647	+	28265227	Chr6A	25487943	25488782	+	25488362	1.0	1.0	collinear
gene:TraesCS6A03G0111300	Chr6A	28313291	28318987	+	28316139	Chr6A	25535779	25541475	+	25538627	1.0	1.0	collinear
gene:TraesCS6A03G0111400	Chr6A	28319704	28322519	+	28321111	Chr6A	25542192	25545007	+	25543599	1.0	1.0	collinear
gene:TraesCS6A03G0111500	Chr6A	28321428	28325392	-	28323410	Chr6A	25543916	25547880	-	25545898	1.0	1.0	collinear
gene:TraesCS6A03G0111800	Chr6A	28370785	28374496	-	28372640	Chr6A	25592884	25596595	-	25594739	1.0	1.0	collinear
gene:TraesCS6A03G0111900	Chr6A	28376136	28382415	-	28379275	Chr6A	25598235	25604514	-	25601374	1.0	1.0	collinear
gene:TraesCS6A03G0112100	Chr6A	28450630	28455011	-	28452820	Chr6A	25672863	25677244	-	25675053	1.0	1.0	collinear
gene:TraesCS6A03G0112300	Chr6A	28482961	28483861	-	28483411	Chr6A	25705220	25706120	-	25705670	1.0	1.0	collinear
gene:TraesCS6A03G0112600	Chr6A	28963392	28964224	-	28963808	Chr6A	26190939	26191771	-	26191355	1.0	0.992	collinear
gene:TraesCS6A03G0113100	Chr6A	29220043	29221161	+	29220602	Chr6A	26458189	26459307	+	26458748	1.0	1.0	collinear
gene:TraesCS6A03G0113300	Chr6A	29255469	29258017	+	29256743	Chr6A	26493508	26496056	+	26494782	1.0	1.0	collinear
gene:TraesCS6A03G0113900	Chr6A	29310484	29311855	-	29311169	Chr6A	26548633	26550004	-	26549318	1.0	1.0	collinear
gene:TraesCS6A03G0114200	Chr6A	29321581	29324673	-	29323127	Chr6A	26559794	26562886	-	26561340	1.0	1.0	collinear
gene:TraesCS6A03G0114300	Chr6A	29407502	29409370	+	29408436	Chr6A	26643640	26645508	+	26644574	1.0	1.0	collinear
gene:TraesCS6A03G0114500	Chr6A	29423771	29425414	+	29424592	Chr6A	26659908	26661551	+	26660729	1.0	1.0	collinear
gene:TraesCS6A03G0114700	Chr6A	29453116	29455080	-	29454098	Chr6A	26688180	26690144	-	26689162	1.0	1.0	collinear
gene:TraesCS6A03G0115100	Chr6A	29501017	29505241	-	29503129	Chr6A	26736308	26740532	-	26738420	1.0	1.0	collinear
gene:TraesCS6A03G0115500	Chr6A	29618298	29620798	+	29619548	Chr6A	26853103	26855603	+	26854353	1.0	1.0	collinear
gene:TraesCS6A03G0115600	Chr6A	29622033	29623533	-	29622783	Chr6A	26856838	26858338	-	26857588	1.0	0.999	collinear
gene:TraesCS6A03G0115700	Chr6A	29639676	29640407	+	29640041	Chr6A	26874477	26875208	+	26874842	1.0	1.0	collinear
gene:TraesCS6A03G0115900	Chr6A	29647574	29656249	+	29651911	Chr6A	26882328	26891003	+	26886665	1.0	0.997	collinear
gene:TraesCS6A03G0116000	Chr6A	29657209	29659323	+	29658266	Chr6A	26891964	26894078	+	26893021	1.0	1.0	collinear
gene:TraesCS6A03G0116100	Chr6A	29661657	29666042	-	29663849	Chr6A	26896411	26900796	-	26898603	1.0	1.0	collinear
gene:TraesCS6A03G0116200	Chr6A	29691188	29700257	-	29695722	Chr6A	26925853	26934872	-	26930362	1.0	1.0	collinear
gene:TraesCS6A03G0116400	Chr6A	29742354	29746623	-	29744488	Chr6A	26976333	26980602	-	26978467	1.0	0.999	collinear
gene:TraesCS6A03G0116900	Chr6A	29769630	29774419	-	29772024	Chr6A	27003605	27008394	-	27005999	1.0	1.0	collinear
gene:TraesCS6A03G0117000	Chr6A	29784960	29795208	-	29790084	Chr6A	27018992	27029240	-	27024116	1.0	1.0	collinear
gene:TraesCS6A03G0118400	Chr6A	29961960	29963772	+	29962866	Chr6A	27192621	27194433	+	27193527	1.0	1.0	collinear
gene:TraesCS6A03G0118600	Chr6A	29974670	29976161	-	29975415	Chr6A	27205331	27206822	-	27206076	1.0	1.0	collinear
gene:TraesCS6A03G0118900	Chr6A	30223818	30230460	-	30227139	Chr6A	27399162	27405956	-	27402559	1.0	0.942	collinear
gene:TraesCS6A03G0119100	Chr6A	30244277	30244780	-	30244528	Chr6A	27422827	27423330	-	27423078	1.0	1.0	collinear
gene:TraesCS6A03G0119200	Chr6A	30266591	30270063	+	30268327	Chr6A	27444723	27448195	+	27446459	1.0	0.999	collinear
gene:TraesCS6A03G0119400	Chr6A	30352631	30353722	+	30353176	Chr6A	27530466	27531557	+	27531011	1.0	1.0	collinear
gene:TraesCS6A03G0119500	Chr6A	30369938	30371036	+	30370487	Chr6A	27547734	27548832	+	27548283	1.0	1.0	collinear
gene:TraesCS6A03G0119600	Chr6A	30420074	30420521	+	30420297	Chr6A	27597956	27598403	+	27598179	1.0	1.0	collinear
gene:TraesCS6A03G0119900	Chr6A	30463353	30464192	+	30463772	Chr6A	27641552	27642391	+	27641971	1.0	1.0	collinear
gene:TraesCS6A03G0120000	Chr6A	30465714	30466347	+	30466030	Chr6A	27643913	27644546	+	27644229	1.0	1.0	collinear
gene:TraesCS6A03G0120100	Chr6A	30483055	30484133	+	30483594	Chr6A	27661267	27662345	+	27661806	1.0	1.0	collinear
gene:TraesCS6A03G0120200	Chr6A	30489836	30492041	+	30490938	Chr6A	27668048	27670253	+	27669150	1.0	1.0	collinear
gene:TraesCS6A03G0120400	Chr6A	30498254	30505856	-	30502055	Chr6A	27676466	27686110	-	27681288	1.0	1.0	collinear
gene:TraesCS6A03G0120500	Chr6A	30728008	30733215	+	30730611	Chr6A	27907770	27912919	+	27910344	1.0	0.999	collinear
gene:TraesCS6A03G0120600	Chr6A	30970972	30972207	-	30971589	Chr6A	28151047	28152282	-	28151664	1.0	1.0	collinear
gene:TraesCS6A03G0120800	Chr6A	30994033	30998305	-	30996169	Chr6A	28174392	28178676	-	28176534	1.0	0.992	collinear
gene:TraesCS6A03G0120900	Chr6A	31028942	31031746	-	31030344	Chr6A	28208158	28210962	-	28209560	1.0	0.999	collinear
gene:TraesCS6A03G0121000	Chr6A	31037670	31041121	-	31039395	Chr6A	28216583	28220051	-	28218317	1.0	1.0	collinear
gene:TraesCS6A03G0121100	Chr6A	31121883	31124275	+	31123079	Chr6A	28300981	28303373	+	28302177	1.0	1.0	collinear
gene:TraesCS6A03G0121500	Chr6A	31138147	31138851	-	31138499	Chr6A	28317245	28317949	-	28317597	1.0	1.0	collinear
gene:TraesCS6A03G0121600	Chr6A	31138923	31139636	-	31139279	Chr6A	28318021	28318734	-	28318377	1.0	1.0	collinear
gene:TraesCS6A03G0121700	Chr6A	31141601	31142060	+	31141830	Chr6A	28320699	28321158	+	28320928	1.0	1.0	collinear
gene:TraesCS6A03G0121800	Chr6A	31143313	31143944	+	31143628	Chr6A	28322411	28323042	+	28322726	1.0	1.0	collinear
gene:TraesCS6A03G0122000	Chr6A	31351164	31351728	+	31351446	Chr6A	28531229	28531793	+	28531511	1.0	1.0	collinear
gene:TraesCS6A03G0122100	Chr6A	31353867	31354793	+	31354330	Chr6A	28533932	28534858	+	28534395	1.0	1.0	collinear
gene:TraesCS6A03G0122300	Chr6A	31375982	31376532	-	31376257	Chr6A	28556156	28556706	-	28556431	1.0	1.0	collinear
gene:TraesCS6A03G0124100	Chr6A	31781146	31785292	-	31783219	Chr6A	28965705	28969851	-	28967778	1.0	1.0	collinear
gene:TraesCS6A03G0124300	Chr6A	31789531	31790189	+	31789860	Chr6A	28974157	28974815	+	28974486	1.0	1.0	collinear
gene:TraesCS6A03G0124400	Chr6A	31797700	31798002	-	31797851	Chr6A	28982326	28982628	-	28982477	1.0	1.0	collinear
gene:TraesCS6A03G0125200	Chr6A	32036503	32038182	-	32037342	Chr6A	29219704	29221383	-	29220543	1.0	1.0	collinear
gene:TraesCS6A03G0125400	Chr6A	32068742	32070089	+	32069415	Chr6A	29252287	29253634	+	29252960	1.0	1.0	collinear
gene:TraesCS6A03G0125500	Chr6A	32076396	32078590	-	32077493	Chr6A	29260003	29262270	-	29261136	1.0	1.0	collinear
gene:TraesCS6A03G0125900	Chr6A	32194538	32194912	-	32194725	Chr6A	29378383	29378757	-	29378570	1.0	1.0	collinear
gene:TraesCS6A03G0126000	Chr6A	32199304	32201624	+	32200464	Chr6A	29383147	29385467	+	29384307	1.0	1.0	collinear
gene:TraesCS6A03G0126400	Chr6A	32281597	32282722	+	32282159	Chr6A	29464868	29465993	+	29465430	1.0	1.0	collinear
gene:TraesCS6A03G0126500	Chr6A	32309598	32313702	+	32311650	Chr6A	29492892	29496996	+	29494944	1.0	1.0	collinear
gene:TraesCS6A03G0126600	Chr6A	32316256	32319688	+	32317972	Chr6A	29499550	29502982	+	29501266	1.0	0.999	collinear
gene:TraesCS6A03G0126900	Chr6A	32394794	32395105	-	32394949	Chr6A	29578162	29578473	-	29578317	1.0	1.0	collinear
gene:TraesCS6A03G0127100	Chr6A	32483955	32487300	+	32485627	Chr6A	29666429	29669774	+	29668101	1.0	1.0	collinear
gene:TraesCS6A03G0127200	Chr6A	32495962	32496267	+	32496114	Chr6A	29678505	29678810	+	29678657	1.0	1.0	collinear
gene:TraesCS6A03G0127300	Chr6A	32505128	32506303	-	32505715	Chr6A	29687683	29688858	-	29688270	1.0	1.0	collinear
gene:TraesCS6A03G0127400	Chr6A	32597068	32599483	-	32598275	Chr6A	29771929	29774344	-	29773136	1.0	1.0	collinear
gene:TraesCS6A03G0127500	Chr6A	32599732	32601411	-	32600571	Chr6A	29774593	29776272	-	29775432	1.0	1.0	collinear
gene:TraesCS6A03G0128100	Chr6A	32686965	32689344	-	32688154	Chr6A	29861368	29863747	-	29862557	1.0	0.999	collinear
gene:TraesCS6A03G0128300	Chr6A	32752202	32756340	-	32754271	Chr6A	29926635	29930773	-	29928704	1.0	1.0	collinear
gene:TraesCS6A03G0128500	Chr6A	32758264	32761519	-	32759891	Chr6A	29932696	29935951	-	29934323	1.0	1.0	collinear
gene:TraesCS6A03G0129200	Chr6A	32853441	32855748	-	32854594	Chr6A	30028240	30030547	-	30029393	1.0	1.0	collinear
gene:TraesCS6A03G0129300	Chr6A	32907448	32908320	-	32907884	Chr6A	30082499	30083371	-	30082935	1.0	1.0	collinear
gene:TraesCS6A03G0129900	Chr6A	33132914	33135811	+	33134362	Chr6A	30307197	30310094	+	30308645	1.0	1.0	collinear
gene:TraesCS6A03G0130000	Chr6A	33136735	33140756	+	33138745	Chr6A	30311018	30315039	+	30313028	1.0	1.0	collinear
gene:TraesCS6A03G0130100	Chr6A	33145624	33149516	+	33147570	Chr6A	30319908	30323800	+	30321854	1.0	1.0	collinear
gene:TraesCS6A03G0130300	Chr6A	33168880	33172414	+	33170647	Chr6A	30343185	30346719	+	30344952	1.0	1.0	collinear
gene:TraesCS6A03G0130400	Chr6A	33174706	33181841	+	33178273	Chr6A	30349012	30356137	+	30352574	1.0	1.0	collinear
gene:TraesCS6A03G0130800	Chr6A	33268942	33273752	-	33271347	Chr6A	30443273	30448088	-	30445680	1.0	0.997	collinear
gene:TraesCS6A03G0130900	Chr6A	33428702	33431249	+	33429975	Chr6A	30604141	30606688	+	30605414	1.0	1.0	collinear
gene:TraesCS6A03G0131200	Chr6A	33434715	33441418	-	33438066	Chr6A	30610154	30616857	-	30613505	1.0	1.0	collinear
gene:TraesCS6A03G0131400	Chr6A	33507997	33510840	-	33509418	Chr6A	30683703	30686546	-	30685124	1.0	1.0	collinear
