gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity
gene:TraesCS4D03G0004900	Chr4D	1397353	1399554	-	1398453	Chr4D	1189776	1191977	+	1190876	1.0	1.0
gene:TraesCS4D03G0005000	Chr4D	1400675	1404459	-	1402567	Chr4D	1184871	1188655	+	1186763	1.0	1.0
gene:TraesCS4D03G0005100	Chr4D	1406011	1408464	+	1407237	Chr4D	1180866	1183319	-	1182092	1.0	0.999
gene:TraesCS4D03G0005800	Chr4D	1630996	1636148	-	1633572	Chr4D	284294	289456	+	286875	1.0	0.999
gene:TraesCS4D03G0006100	Chr4D	1655892	1658459	+	1657175	Chr4D	261547	264114	-	262830	1.0	1.0
gene:TraesCS4D03G0006500	Chr4D	1693854	1698641	-	1696247	Chr4D	221295	226082	+	223688	1.0	1.0
gene:TraesCS4D03G0006900	Chr4D	1857162	1864002	+	1860582	Chr4D	102757	109597	-	106177	1.0	1.0
gene:TraesCS4D03G0007300	Chr4D	2157319	2157750	+	2157534	Chr4D	2566241	2566672	+	2566456	1.0	1.0
gene:TraesCS4D03G0007400	Chr4D	2159778	2160428	-	2160103	Chr4D	2568700	2569350	-	2569025	1.0	1.0
gene:TraesCS4D03G0007500	Chr4D	2210061	2211185	+	2210623	Chr4D	2615811	2616935	+	2616373	1.0	1.0
gene:TraesCS4D03G0007600	Chr4D	2233090	2237239	-	2235164	Chr4D	2638527	2642676	-	2640601	1.0	0.999
gene:TraesCS4D03G0007700	Chr4D	2275324	2285972	-	2280648	Chr4D	2680742	2691551	-	2686146	1.0	1.0
gene:TraesCS4D03G0008000	Chr4D	2317575	2321028	-	2319301	Chr4D	2722672	2726125	-	2724398	1.0	1.0
gene:TraesCS4D03G0008300	Chr4D	2468842	2469594	-	2469218	Chr4D	2837395	2838147	-	2837771	1.0	1.0
gene:TraesCS4D03G0008500	Chr4D	2503854	2504613	+	2504233	Chr4D	2872443	2873202	+	2872822	1.0	1.0
gene:TraesCS4D03G0008800	Chr4D	3210895	3212125	-	3211510	Chr4D	3637148	3638378	-	3637763	1.0	1.0
gene:TraesCS4D03G0010200	Chr4D	3319664	3323787	+	3321725	Chr4D	3657927	3662050	+	3659988	1.0	1.0
gene:TraesCS4D03G0010300	Chr4D	3327946	3335748	-	3331847	Chr4D	3666209	3674011	-	3670110	1.0	0.999
gene:TraesCS4D03G0010800	Chr4D	3382908	3386957	-	3384932	Chr4D	3713441	3717458	-	3715449	1.0	0.992
gene:TraesCS4D03G0011000	Chr4D	3390244	3391395	-	3390819	Chr4D	3720474	3721625	-	3721049	1.0	0.998
gene:TraesCS4D03G0011200	Chr4D	3405419	3408689	-	3407054	Chr4D	3732076	3735490	-	3733783	1.0	0.951
gene:TraesCS4D03G0011300	Chr4D	3413225	3414072	-	3413648	Chr4D	3739358	3740205	-	3739781	1.0	0.989
gene:TraesCS4D03G0011400	Chr4D	3414641	3415376	-	3415008	Chr4D	3745299	3746071	-	3745685	0.98	0.904
gene:TraesCS4D03G0011500	Chr4D	3416613	3417647	-	3417130	Chr4D	3748067	3749101	-	3748584	1.0	0.989
gene:TraesCS4D03G0011700	Chr4D	3421045	3424717	-	3422881	Chr4D	3752529	3756365	-	3754447	0.98	0.977
gene:TraesCS4D03G0011900	Chr4D	3667854	3673399	-	3670626	Chr4D	3972476	3978021	-	3975248	1.0	1.0
gene:TraesCS4D03G0012000	Chr4D	3685507	3688331	-	3686919	Chr4D	3990385	3993209	-	3991797	1.0	1.0
gene:TraesCS4D03G0012200	Chr4D	3695617	3698195	+	3696906	Chr4D	4000495	4003085	+	4001790	1.0	0.989
gene:TraesCS4D03G0012300	Chr4D	3698965	3700563	-	3699764	Chr4D	4003855	4005453	-	4004654	1.0	1.0
gene:TraesCS4D03G0012400	Chr4D	3708608	3712645	-	3710626	Chr4D	4013498	4017535	-	4015516	1.0	1.0
gene:TraesCS4D03G0012500	Chr4D	3790975	3794205	+	3792590	Chr4D	4094271	4097486	+	4095878	0.995	0.995
gene:TraesCS4D03G0012600	Chr4D	3811236	3815371	+	3813303	Chr4D	4113652	4117787	+	4115719	1.0	1.0
gene:TraesCS4D03G0012700	Chr4D	3819990	3822163	-	3821076	Chr4D	4122189	4124362	-	4123275	1.0	1.0
gene:TraesCS4D03G0012800	Chr4D	3823587	3827946	-	3825766	Chr4D	4125786	4130169	-	4127977	1.0	0.999
gene:TraesCS4D03G0012900	Chr4D	3851419	3851796	-	3851607	Chr4D	4153523	4153900	-	4153711	1.0	1.0
gene:TraesCS4D03G0013200	Chr4D	3889549	3889926	-	3889737	Chr4D	4190719	4191096	-	4190907	1.0	1.0
gene:TraesCS4D03G0013400	Chr4D	3935959	3939231	-	3937595	Chr4D	4237244	4240516	-	4238880	1.0	1.0
gene:TraesCS4D03G0013500	Chr4D	3953221	3956936	+	3955078	Chr4D	4254570	4258285	+	4256427	1.0	1.0
gene:TraesCS4D03G0013600	Chr4D	3973325	3974731	-	3974028	Chr4D	4274906	4276312	-	4275609	1.0	1.0
gene:TraesCS4D03G0013700	Chr4D	4018713	4020514	+	4019613	Chr4D	4318873	4320674	+	4319773	1.0	1.0
gene:TraesCS4D03G0014500	Chr4D	4204342	4208997	+	4206669	Chr4D	4497481	4502136	+	4499808	1.0	1.0
gene:TraesCS4D03G0014600	Chr4D	4229119	4240333	+	4234726	Chr4D	4522314	4532937	+	4527625	1.0	1.0
gene:TraesCS4D03G0014800	Chr4D	4234832	4239056	-	4236944	Chr4D	4528027	4531660	-	4529843	1.0	0.992
gene:TraesCS4D03G0014900	Chr4D	4357845	4360735	+	4359290	Chr4D	4633511	4636402	+	4634956	1.0	1.0
gene:TraesCS4D03G0015000	Chr4D	4383334	4385938	-	4384636	Chr4D	4656760	4659364	-	4658062	1.0	1.0
gene:TraesCS4D03G0015100	Chr4D	4395627	4397891	-	4396759	Chr4D	4669053	4671317	-	4670185	1.0	1.0
gene:TraesCS4D03G0015200	Chr4D	4454427	4458854	-	4456640	Chr4D	4727686	4731730	-	4729708	1.0	1.0
gene:TraesCS4D03G0015300	Chr4D	4459320	4462959	-	4461139	Chr4D	4732196	4735835	-	4734015	1.0	0.999
gene:TraesCS4D03G0015400	Chr4D	4464204	4468925	-	4466564	Chr4D	4736962	4741683	-	4739322	1.0	0.999
gene:TraesCS4D03G0015700	Chr4D	4468944	4472922	-	4470933	Chr4D	4741702	4745680	-	4743691	1.0	1.0
gene:TraesCS4D03G0015800	Chr4D	4527953	4530990	+	4529471	Chr4D	4799567	4802602	+	4801084	1.0	1.0
gene:TraesCS4D03G0015900	Chr4D	4569887	4572528	+	4571207	Chr4D	4841501	4844142	+	4842821	1.0	1.0
gene:TraesCS4D03G0016000	Chr4D	4582540	4589681	+	4586110	Chr4D	4854328	4861547	+	4857937	1.0	0.912
gene:TraesCS4D03G0016200	Chr4D	4599361	4602079	+	4600720	Chr4D	4871074	4873792	+	4872433	1.0	1.0
gene:TraesCS4D03G0016300	Chr4D	4627229	4630042	+	4628635	Chr4D	4899525	4902338	+	4900931	1.0	1.0
gene:TraesCS4D03G0016400	Chr4D	4634161	4637142	+	4635651	Chr4D	4906457	4909438	+	4907947	1.0	1.0
gene:TraesCS4D03G0016500	Chr4D	4750051	4759673	+	4754862	Chr4D	5022302	5031925	+	5027113	1.0	1.0
gene:TraesCS4D03G0016600	Chr4D	4770250	4773081	+	4771665	Chr4D	5042602	5045470	+	5044036	1.0	1.0
gene:TraesCS4D03G0016900	Chr4D	4866670	4872598	-	4869634	Chr4D	5142588	5148516	-	5145552	1.0	1.0
gene:TraesCS4D03G0017000	Chr4D	4874008	4881088	-	4877548	Chr4D	5149889	5156969	-	5153429	1.0	1.0
gene:TraesCS4D03G0017100	Chr4D	4906191	4907505	-	4906848	Chr4D	5181069	5182383	-	5181726	1.0	1.0
gene:TraesCS4D03G0017200	Chr4D	5059902	5063233	-	5061567	Chr4D	5332228	5335559	-	5333893	1.0	1.0
gene:TraesCS4D03G0017300	Chr4D	5079330	5084686	+	5082008	Chr4D	5351654	5357239	+	5354446	1.0	1.0
gene:TraesCS4D03G0017500	Chr4D	5172134	5173950	+	5173042	Chr4D	5452544	5454360	+	5453452	1.0	1.0
gene:TraesCS4D03G0017700	Chr4D	5203108	5205734	-	5204421	Chr4D	5483521	5486219	-	5484870	1.0	1.0
gene:TraesCS4D03G0018000	Chr4D	5378301	5379090	+	5378695	Chr4D	5659425	5660214	+	5659819	1.0	1.0
gene:TraesCS4D03G0018100	Chr4D	5390562	5392779	-	5391670	Chr4D	5671684	5673901	-	5672792	1.0	1.0
gene:TraesCS4D03G0018200	Chr4D	5422036	5422742	-	5422389	Chr4D	5702881	5703587	-	5703234	1.0	1.0
gene:TraesCS4D03G0018500	Chr4D	5618981	5619583	-	5619282	Chr4D	5901101	5901703	-	5901402	1.0	1.0
gene:TraesCS4D03G0018600	Chr4D	5624811	5628448	+	5626629	Chr4D	5906963	5910600	+	5908781	1.0	1.0
gene:TraesCS4D03G0018700	Chr4D	5651294	5659832	+	5655563	Chr4D	5933358	5941832	+	5937595	1.0	1.0
gene:TraesCS4D03G0018800	Chr4D	5667996	5669441	+	5668718	Chr4D	5949899	5951344	+	5950621	1.0	1.0
gene:TraesCS4D03G0018900	Chr4D	5672974	5675865	+	5674419	Chr4D	5954877	5957768	+	5956322	1.0	1.0
gene:TraesCS4D03G0019000	Chr4D	5680128	5682514	+	5681321	Chr4D	5962031	5964417	+	5963224	1.0	1.0
gene:TraesCS4D03G0019100	Chr4D	5683617	5687922	-	5685769	Chr4D	5965520	5969825	-	5967672	1.0	1.0
gene:TraesCS4D03G0019200	Chr4D	5693258	5698277	-	5695767	Chr4D	5975166	5980196	-	5977681	1.0	0.999
gene:TraesCS4D03G0019300	Chr4D	5760412	5761926	-	5761169	Chr4D	6044428	6045942	-	6045185	1.0	1.0
gene:TraesCS4D03G0019600	Chr4D	5774825	5779265	-	5777045	Chr4D	6058825	6063265	-	6061045	1.0	1.0
gene:TraesCS4D03G0019700	Chr4D	5784138	5784836	+	5784487	Chr4D	6068138	6068836	+	6068487	1.0	1.0
gene:TraesCS4D03G0019800	Chr4D	5785336	5788751	-	5787043	Chr4D	6069336	6072751	-	6071043	1.0	1.0
gene:TraesCS4D03G0019900	Chr4D	5790433	5795460	+	5792946	Chr4D	6074433	6079460	+	6076946	1.0	1.0
gene:TraesCS4D03G0020000	Chr4D	5882534	5883494	+	5883014	Chr4D	6173760	6174720	+	6174240	1.0	1.0
gene:TraesCS4D03G0020200	Chr4D	5909110	5911403	+	5910256	Chr4D	6200382	6202675	+	6201528	1.0	1.0
gene:TraesCS4D03G0020400	Chr4D	6015915	6017015	+	6016465	Chr4D	6307769	6308869	+	6308319	1.0	1.0
gene:TraesCS4D03G0020600	Chr4D	6127652	6133581	+	6130616	Chr4D	6419568	6425497	+	6422532	1.0	1.0
gene:TraesCS4D03G0020700	Chr4D	6132872	6134485	-	6133678	Chr4D	6424788	6426401	-	6425594	1.0	1.0
gene:TraesCS4D03G0020800	Chr4D	6137793	6139135	-	6138464	Chr4D	6429709	6431051	-	6430380	1.0	1.0
gene:TraesCS4D03G0020900	Chr4D	6139851	6142712	-	6141281	Chr4D	6431767	6434628	-	6433197	1.0	1.0
gene:TraesCS4D03G0021500	Chr4D	6362454	6363136	-	6362795	Chr4D	6654706	6655388	-	6655047	1.0	1.0
gene:TraesCS4D03G0021700	Chr4D	6376655	6378868	+	6377761	Chr4D	6668467	6670683	+	6669575	1.0	0.957
gene:TraesCS4D03G0021800	Chr4D	6384970	6387127	-	6386048	Chr4D	6676390	6678547	-	6677468	1.0	1.0
gene:TraesCS4D03G0022200	Chr4D	6512322	6515724	+	6514023	Chr4D	6808452	6811854	+	6810153	1.0	1.0
gene:TraesCS4D03G0022300	Chr4D	6548123	6549184	+	6548653	Chr4D	6844023	6845084	+	6844553	1.0	1.0
gene:TraesCS4D03G0022400	Chr4D	6551224	6552613	-	6551918	Chr4D	6847124	6848513	-	6847818	1.0	1.0
gene:TraesCS4D03G0022600	Chr4D	6582071	6585584	+	6583827	Chr4D	6876350	6879863	+	6878106	1.0	1.0
gene:TraesCS4D03G0022700	Chr4D	6605223	6609870	+	6607546	Chr4D	6899506	6904153	+	6901829	1.0	1.0
gene:TraesCS4D03G0022800	Chr4D	6610919	6612424	-	6611671	Chr4D	6905202	6906707	-	6905954	1.0	1.0
gene:TraesCS4D03G0022900	Chr4D	6662176	6662885	+	6662530	Chr4D	6955634	6956343	+	6955988	1.0	1.0
gene:TraesCS4D03G0023000	Chr4D	6662959	6665472	-	6664215	Chr4D	6956417	6958930	-	6957673	1.0	1.0
gene:TraesCS4D03G0023200	Chr4D	6673666	6678625	-	6676145	Chr4D	6967124	6972100	-	6969612	1.0	0.998
gene:TraesCS4D03G0023300	Chr4D	6682704	6686531	+	6684617	Chr4D	6976179	6979847	+	6978013	1.0	1.0
gene:TraesCS4D03G0023700	Chr4D	6751752	6753962	+	6752857	Chr4D	7051945	7054218	+	7053081	1.0	0.911
gene:TraesCS4D03G0023800	Chr4D	6754162	6756914	-	6755538	Chr4D	7054418	7057170	-	7055794	1.0	1.0
gene:TraesCS4D03G0023900	Chr4D	6757710	6765113	-	6761411	Chr4D	7057966	7065369	-	7061667	1.0	1.0
gene:TraesCS4D03G0024000	Chr4D	6773765	6774076	-	6773920	Chr4D	7074019	7074330	-	7074174	1.0	1.0
gene:TraesCS4D03G0024100	Chr4D	6792263	6792547	+	6792405	Chr4D	7092518	7092802	+	7092660	1.0	1.0
gene:TraesCS4D03G0024200	Chr4D	6808984	6809403	+	6809193	Chr4D	7109015	7109434	+	7109224	1.0	1.0
gene:TraesCS4D03G0024300	Chr4D	6813191	6813454	+	6813322	Chr4D	7113223	7113486	+	7113354	1.0	1.0
gene:TraesCS4D03G0024400	Chr4D	6886953	6888327	-	6887640	Chr4D	7193192	7194566	-	7193879	1.0	1.0
gene:TraesCS4D03G0024600	Chr4D	7003467	7007031	+	7005249	Chr4D	7309130	7312694	+	7310912	1.0	1.0
gene:TraesCS4D03G0025200	Chr4D	7074947	7076642	+	7075794	Chr4D	7381034	7382729	+	7381881	1.0	1.0
gene:TraesCS4D03G0025300	Chr4D	7087262	7088384	+	7087823	Chr4D	7393346	7394468	+	7393907	1.0	1.0
gene:TraesCS4D03G0025400	Chr4D	7118234	7119940	-	7119087	Chr4D	7422965	7424671	-	7423818	1.0	1.0
gene:TraesCS4D03G0025500	Chr4D	7140877	7142114	+	7141495	Chr4D	7449584	7450925	+	7450254	1.0	0.922
gene:TraesCS4D03G0026100	Chr4D	7223439	7228080	+	7225759	Chr4D	7520211	7524852	+	7522531	1.0	1.0
gene:TraesCS4D03G0026400	Chr4D	7296580	7318269	-	7307424	Chr4D	7590943	7612341	-	7601642	1.0	1.0
gene:TraesCS4D03G0026600	Chr4D	7318003	7320546	+	7319274	Chr4D	7612075	7614618	+	7613346	1.0	1.0
gene:TraesCS4D03G0026900	Chr4D	7522432	7523379	+	7522905	Chr4D	7814199	7815146	+	7814672	1.0	1.0
gene:TraesCS4D03G0027000	Chr4D	7524704	7525912	+	7525308	Chr4D	7816471	7817679	+	7817075	1.0	1.0
gene:TraesCS4D03G0027100	Chr4D	7525825	7530711	-	7528268	Chr4D	7817592	7822478	-	7820035	1.0	1.0
gene:TraesCS4D03G0027200	Chr4D	7532797	7534463	+	7533630	Chr4D	7824432	7826098	+	7825265	1.0	1.0
gene:TraesCS4D03G0027400	Chr4D	7572934	7575966	-	7574450	Chr4D	7867899	7870931	-	7869415	1.0	1.0
gene:TraesCS4D03G0027500	Chr4D	7696400	7697183	+	7696791	Chr4D	7997545	7998328	+	7997936	1.0	1.0
gene:TraesCS4D03G0027600	Chr4D	7700318	7704016	+	7702167	Chr4D	8001463	8005212	+	8003337	1.0	1.0
gene:TraesCS4D03G0027700	Chr4D	7751430	7757589	+	7754509	Chr4D	8052644	8058803	+	8055723	1.0	0.999
gene:TraesCS4D03G0027800	Chr4D	7757899	7762408	-	7760153	Chr4D	8059113	8063622	-	8061367	1.0	1.0
gene:TraesCS4D03G0027900	Chr4D	7763791	7764666	+	7764228	Chr4D	8065005	8065880	+	8065442	1.0	1.0
gene:TraesCS4D03G0028100	Chr4D	7843492	7845337	+	7844414	Chr4D	8142042	8143887	+	8142964	1.0	1.0
gene:TraesCS4D03G0028200	Chr4D	7860654	7865816	+	7863235	Chr4D	8159153	8164315	+	8161734	1.0	1.0
gene:TraesCS4D03G0028300	Chr4D	7865955	7869386	-	7867670	Chr4D	8164454	8167886	-	8166170	1.0	1.0
gene:TraesCS4D03G0028400	Chr4D	7876861	7881040	-	7878950	Chr4D	8175361	8179540	-	8177450	1.0	0.999
gene:TraesCS4D03G0028600	Chr4D	7904711	7907129	+	7905920	Chr4D	8203204	8205622	+	8204413	1.0	1.0
gene:TraesCS4D03G0028700	Chr4D	7934423	7942634	+	7938528	Chr4D	8232914	8241125	+	8237019	1.0	1.0
gene:TraesCS4D03G0028800	Chr4D	7944253	7949845	+	7947049	Chr4D	8242744	8248336	+	8245540	1.0	1.0
gene:TraesCS4D03G0028900	Chr4D	7949938	7951125	-	7950531	Chr4D	8248429	8249616	-	8249022	1.0	1.0
gene:TraesCS4D03G0029100	Chr4D	7980535	7981952	-	7981243	Chr4D	8277765	8279182	-	8278473	1.0	1.0
gene:TraesCS4D03G0029200	Chr4D	7997648	8000858	-	7999253	Chr4D	8294877	8298087	-	8296482	1.0	0.997
gene:TraesCS4D03G0029300	Chr4D	8004461	8007164	-	8005812	Chr4D	8301502	8304170	-	8302836	0.974	0.973
gene:TraesCS4D03G0029500	Chr4D	8018616	8019601	+	8019108	Chr4D	8315534	8316519	+	8316026	1.0	1.0
gene:TraesCS4D03G0029600	Chr4D	8019783	8026442	-	8023112	Chr4D	8316701	8329054	-	8322877	1.0	1.0
gene:TraesCS4D03G0029900	Chr4D	8105859	8109218	+	8107538	Chr4D	8387569	8390928	-	8389248	1.0	1.0
gene:TraesCS4D03G0030000	Chr4D	8121719	8125469	+	8123594	Chr4D	8415459	8419209	+	8417334	1.0	1.0
gene:TraesCS4D03G0030100	Chr4D	8190069	8193539	-	8191804	Chr4D	8483562	8487032	-	8485297	1.0	1.0
gene:TraesCS4D03G0030200	Chr4D	8195302	8198712	-	8197007	Chr4D	8488795	8492205	-	8490500	1.0	1.0
gene:TraesCS4D03G0030300	Chr4D	8247677	8249481	-	8248579	Chr4D	8540837	8542641	-	8541739	1.0	1.0
gene:TraesCS4D03G0030400	Chr4D	8260928	8263697	-	8262312	Chr4D	8554088	8556857	-	8555472	1.0	1.0
gene:TraesCS4D03G0030800	Chr4D	8305388	8306149	-	8305768	Chr4D	8605014	8605775	-	8605394	1.0	1.0
gene:TraesCS4D03G0030900	Chr4D	8315374	8315959	-	8315666	Chr4D	8615338	8615923	-	8615630	1.0	1.0
gene:TraesCS4D03G0031000	Chr4D	8364633	8367872	+	8366252	Chr4D	8664809	8668048	+	8666428	1.0	1.0
gene:TraesCS4D03G0031100	Chr4D	8507394	8517301	+	8512347	Chr4D	8807560	8817516	+	8812538	0.979	0.979
gene:TraesCS4D03G0031200	Chr4D	8540256	8541570	-	8540913	Chr4D	8840521	8841835	-	8841178	1.0	1.0
gene:TraesCS4D03G0031300	Chr4D	8697103	8702372	-	8699737	Chr4D	8996833	9002566	-	8999699	1.0	1.0
gene:TraesCS4D03G0031400	Chr4D	8726287	8731703	-	8728995	Chr4D	9026481	9031897	-	9029189	1.0	1.0
gene:TraesCS4D03G0031500	Chr4D	8767417	8767620	+	8767518	Chr4D	9066815	9067018	+	9066916	1.0	1.0
gene:TraesCS4D03G0031600	Chr4D	8767968	8778546	-	8773257	Chr4D	9067366	9077945	-	9072655	1.0	1.0
gene:TraesCS4D03G0031700	Chr4D	8785788	8791144	+	8788466	Chr4D	9085188	9090559	+	9087873	1.0	1.0
gene:TraesCS4D03G0032000	Chr4D	8891558	8894047	+	8892802	Chr4D	9191271	9193761	+	9192516	1.0	1.0
gene:TraesCS4D03G0032400	Chr4D	8931351	8931818	+	8931584	Chr4D	9232910	9233377	+	9233143	1.0	1.0
gene:TraesCS4D03G0032800	Chr4D	9004036	9005514	-	9004775	Chr4D	9305018	9306496	-	9305757	1.0	1.0
gene:TraesCS4D03G0032900	Chr4D	9043418	9043909	-	9043663	Chr4D	9344378	9344869	-	9344623	1.0	1.0
gene:TraesCS4D03G0033000	Chr4D	9053007	9053692	-	9053349	Chr4D	9353967	9354652	-	9354309	1.0	1.0
gene:TraesCS4D03G0033500	Chr4D	9099426	9100172	+	9099799	Chr4D	9400374	9401120	+	9400747	1.0	1.0
gene:TraesCS4D03G0033600	Chr4D	9106009	9106941	+	9106475	Chr4D	9406398	9407330	+	9406864	1.0	1.0
gene:TraesCS4D03G0033700	Chr4D	9111309	9111903	-	9111606	Chr4D	9411731	9412325	-	9412028	1.0	1.0
gene:TraesCS4D03G0034300	Chr4D	9183062	9185082	+	9184072	Chr4D	9468037	9470057	+	9469047	1.0	1.0
gene:TraesCS4D03G0034400	Chr4D	9296508	9298967	+	9297737	Chr4D	9581893	9584352	+	9583122	1.0	1.0
gene:TraesCS4D03G0034500	Chr4D	9319856	9321206	+	9320531	Chr4D	9605242	9606592	+	9605917	1.0	1.0
gene:TraesCS4D03G0034600	Chr4D	9325373	9332249	+	9328811	Chr4D	9610653	9617529	+	9614091	1.0	0.999
gene:TraesCS4D03G0034900	Chr4D	9336770	9341811	+	9339290	Chr4D	9622046	9627087	+	9624566	1.0	1.0
gene:TraesCS4D03G0035000	Chr4D	9353005	9359976	+	9356490	Chr4D	9638291	9645330	+	9641810	1.0	1.0
gene:TraesCS4D03G0035100	Chr4D	9361140	9366085	+	9363612	Chr4D	9646494	9651439	+	9648966	1.0	1.0
gene:TraesCS4D03G0035200	Chr4D	9368056	9377784	+	9372920	Chr4D	9653410	9663048	+	9658229	1.0	1.0
gene:TraesCS4D03G0035300	Chr4D	9411820	9421344	+	9416582	Chr4D	9697120	9706634	+	9701877	1.0	1.0
gene:TraesCS4D03G0035400	Chr4D	9428312	9432204	-	9430258	Chr4D	9713626	9717519	-	9715572	1.0	1.0
gene:TraesCS4D03G0035500	Chr4D	9432336	9437968	+	9435152	Chr4D	9717651	9723283	+	9720467	1.0	1.0
gene:TraesCS4D03G0035900	Chr4D	9502597	9504389	-	9503493	Chr4D	9793410	9795202	-	9794306	1.0	1.0
gene:TraesCS4D03G0036000	Chr4D	9544674	9547061	+	9545867	Chr4D	9835043	9837430	+	9836236	1.0	1.0
gene:TraesCS4D03G0036200	Chr4D	9554547	9556608	-	9555577	Chr4D	9844916	9846977	-	9845946	1.0	1.0
gene:TraesCS4D03G0036300	Chr4D	9606812	9611740	-	9609276	Chr4D	9896636	9901564	-	9899100	1.0	1.0
gene:TraesCS4D03G0036500	Chr4D	9672352	9675548	+	9673950	Chr4D	9961938	9965134	+	9963536	1.0	1.0
gene:TraesCS4D03G0036600	Chr4D	9677617	9696408	+	9687012	Chr4D	9967066	9985817	+	9976441	0.997	0.996
gene:TraesCS4D03G0036700	Chr4D	9701313	9703202	+	9702257	Chr4D	9990583	9992472	+	9991527	1.0	0.992
gene:TraesCS4D03G0037000	Chr4D	9954255	9954938	+	9954596	Chr4D	10116738	10117421	+	10117079	1.0	1.0
gene:TraesCS4D03G0037100	Chr4D	10067461	10068336	+	10067898	Chr4D	10239471	10240346	+	10239908	1.0	1.0
