gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity
gene:TraesCS2A03G0009300	Chr2A	2428724	2429761	+	2429242	Chr2A	2298942	2299979	+	2299460	1.0	1.0
gene:TraesCS2A03G0008900	Chr2A	2418285	2444786	+	2431535	Chr2A	2288406	2315004	+	2301705	1.0	1.0
gene:TraesCS2A03G0009400	Chr2A	2435620	2439903	-	2437761	Chr2A	2305838	2310121	-	2307979	1.0	1.0
gene:TraesCS2A03G0009500	Chr2A	2440261	2441887	+	2441074	Chr2A	2310479	2312105	+	2311292	1.0	0.999
gene:TraesCS2A03G0009600	Chr2A	2465197	2465597	+	2465397	Chr2A	2335372	2335772	+	2335572	1.0	1.0
gene:TraesCS2A03G0009700	Chr2A	2468253	2470255	+	2469254	Chr2A	2338428	2340430	+	2339429	1.0	1.0
gene:TraesCS2A03G0009900	Chr2A	2525506	2529129	-	2527317	Chr2A	2395713	2399336	-	2397524	1.0	1.0
gene:TraesCS2A03G0010000	Chr2A	2539204	2544234	-	2541719	Chr2A	2409029	2414059	-	2411544	1.0	1.0
gene:TraesCS2A03G0010100	Chr2A	2544361	2549571	+	2546966	Chr2A	2414186	2419396	+	2416791	1.0	1.0
gene:TraesCS2A03G0010200	Chr2A	2551227	2557615	-	2554421	Chr2A	2421044	2427252	-	2424148	0.956	0.955
gene:TraesCS2A03G0010800	Chr2A	2813845	2818200	-	2816022	Chr2A	2606967	2611321	-	2609144	0.999	0.999
gene:TraesCS2A03G0011200	Chr2A	2838431	2839435	-	2838933	Chr2A	2631584	2632588	-	2632086	1.0	1.0
gene:TraesCS2A03G0011300	Chr2A	2881790	2887966	-	2884878	Chr2A	2674973	2681149	-	2678061	1.0	1.0
gene:TraesCS2A03G0011500	Chr2A	2906111	2907412	-	2906761	Chr2A	2699587	2700889	-	2700238	1.0	0.999
gene:TraesCS2A03G0011600	Chr2A	2908978	2910144	+	2909561	Chr2A	2702455	2703621	+	2703038	1.0	0.998
gene:TraesCS2A03G0011800	Chr2A	2917337	2922033	-	2919685	Chr2A	2710814	2715510	-	2713162	1.0	0.999
gene:TraesCS2A03G0011900	Chr2A	2924927	2926630	-	2925778	Chr2A	2718423	2720126	-	2719274	1.0	0.998
gene:TraesCS2A03G0012000	Chr2A	2940100	2941874	-	2940987	Chr2A	2733460	2735234	-	2734347	1.0	0.999
gene:TraesCS2A03G0012100	Chr2A	2947690	2962866	-	2955278	Chr2A	2741022	2756419	-	2748720	1.0	0.99
gene:TraesCS2A03G0012200	Chr2A	2981431	2983872	+	2982651	Chr2A	2774914	2777355	+	2776134	1.0	0.999
gene:TraesCS2A03G0012300	Chr2A	3008654	3011759	+	3010206	Chr2A	2800251	2803584	+	2801917	1.0	0.999
gene:TraesCS2A03G0012900	Chr2A	3062401	3063955	+	3063178	Chr2A	2845165	2846709	+	2845937	0.997	0.989
gene:TraesCS2A03G0013100	Chr2A	3075260	3076925	-	3076092	Chr2A	2849980	2851616	-	2850798	0.975	0.909
gene:TraesCS2A03G0013200	Chr2A	3088656	3089379	-	3089017	Chr2A	2862327	2863050	-	2862688	1.0	0.991
gene:TraesCS2A03G0013400	Chr2A	3094221	3094934	+	3094577	Chr2A	2867880	2868593	+	2868236	1.0	0.998
gene:TraesCS2A03G0013500	Chr2A	3102186	3102581	+	3102383	Chr2A	2876120	2876515	+	2876317	1.0	0.989
gene:TraesCS2A03G0013600	Chr2A	3105724	3109654	-	3107689	Chr2A	2879681	2883614	-	2881647	1.0	0.995
gene:TraesCS2A03G0013700	Chr2A	3141719	3145318	+	3143518	Chr2A	2898713	2902310	+	2900511	1.0	0.994
gene:TraesCS2A03G0013800	Chr2A	3145104	3146984	-	3146044	Chr2A	2902097	2904150	-	2903123	0.999	0.905
gene:TraesCS2A03G0013900	Chr2A	3148858	3164565	-	3156711	Chr2A	2906202	2921062	-	2913632	0.963	0.961
gene:TraesCS2A03G0014300	Chr2A	3917393	3917941	-	3917667	Chr2A	2941847	2942395	-	2942121	1.0	0.989
gene:TraesCS2A03G0014600	Chr2A	4108678	4111437	-	4110057	Chr2A	3126393	3129786	-	3128089	1.0	0.996
gene:TraesCS2A03G0014700	Chr2A	4122713	4124844	+	4123778	Chr2A	3150824	3152929	+	3151876	0.987	0.984
gene:TraesCS2A03G0014800	Chr2A	4609403	4612287	+	4610845	Chr2A	3662871	3665745	+	3664308	0.993	0.986
gene:TraesCS2A03G0015100	Chr2A	4835156	4836689	+	4835922	Chr2A	3873201	3874733	+	3873967	0.999	0.994
gene:TraesCS2A03G0016000	Chr2A	5071839	5073978	-	5072908	Chr2A	4103401	4105540	-	4104470	1.0	0.997
gene:TraesCS2A03G0016100	Chr2A	5074460	5079581	-	5077020	Chr2A	4106022	4111143	-	4108582	1.0	1.0
gene:TraesCS2A03G0017000	Chr2A	5190513	5193466	-	5191989	Chr2A	4142193	4145143	-	4143668	1.0	0.996
gene:TraesCS2A03G0017400	Chr2A	5208324	5208722	+	5208523	Chr2A	4160010	4160408	+	4160209	1.0	0.996
gene:TraesCS2A03G0017500	Chr2A	5257672	5262900	-	5260286	Chr2A	4209365	4214693	-	4212029	1.0	1.0
gene:TraesCS2A03G0017700	Chr2A	5297982	5303454	+	5300718	Chr2A	4254364	4259846	+	4257105	1.0	0.996
gene:TraesCS2A03G0017800	Chr2A	5304264	5306171	-	5305217	Chr2A	4260655	4262561	-	4261608	1.0	0.993
gene:TraesCS2A03G0018100	Chr2A	5378713	5380327	+	5379520	Chr2A	4327050	4328665	+	4327857	1.0	0.981
gene:TraesCS2A03G0018200	Chr2A	5388490	5390067	-	5389278	Chr2A	4336544	4338102	-	4337323	0.987	0.982
gene:TraesCS2A03G0018300	Chr2A	5393975	5395682	+	5394828	Chr2A	4341943	4343574	+	4342758	1.0	0.992
gene:TraesCS2A03G0018500	Chr2A	5449423	5450943	+	5450183	Chr2A	4382425	4383945	+	4383185	1.0	0.994
gene:TraesCS2A03G0018700	Chr2A	5479584	5484255	+	5481919	Chr2A	4395564	4400797	+	4398180	1.0	0.998
gene:TraesCS2A03G0018800	Chr2A	5483478	5484447	+	5483962	Chr2A	4399458	4400989	+	4400223	1.0	0.985
gene:TraesCS2A03G0018900	Chr2A	5485965	5487281	+	5486623	Chr2A	4402508	4403824	+	4403166	1.0	0.992
gene:TraesCS2A03G0019000	Chr2A	5489200	5490729	+	5489964	Chr2A	4405761	4407290	+	4406525	1.0	0.993
gene:TraesCS2A03G0019100	Chr2A	5493286	5494806	+	5494046	Chr2A	4409853	4411373	+	4410613	1.0	0.996
gene:TraesCS2A03G0019500	Chr2A	5605896	5606282	-	5606089	Chr2A	4505009	4505395	-	4505202	1.0	0.997
gene:TraesCS2A03G0019600	Chr2A	5610271	5613461	+	5611866	Chr2A	4509383	4512591	+	4510987	1.0	0.988
gene:TraesCS2A03G0020500	Chr2A	5645108	5647672	+	5646390	Chr2A	4555304	4557868	+	4556586	1.0	0.989
gene:TraesCS2A03G0020400	Chr2A	5645051	5651749	-	5648400	Chr2A	4555247	4561973	-	4558610	1.0	0.987
gene:TraesCS2A03G0020600	Chr2A	5667099	5668799	+	5667949	Chr2A	4577339	4579039	+	4578189	1.0	1.0
gene:TraesCS2A03G0020900	Chr2A	5684343	5694560	-	5689451	Chr2A	4594599	4604837	-	4599718	1.0	1.0
gene:TraesCS2A03G0021000	Chr2A	5698584	5706806	-	5702695	Chr2A	4608946	4617168	-	4613057	1.0	1.0
gene:TraesCS2A03G0021100	Chr2A	5712649	5714816	-	5713732	Chr2A	4623011	4625178	-	4624094	1.0	0.999
gene:TraesCS2A03G0021200	Chr2A	5754939	5780303	-	5767621	Chr2A	4665410	4690772	-	4678091	1.0	1.0
gene:TraesCS2A03G0021300	Chr2A	5804106	5804940	+	5804523	Chr2A	4714498	4715332	+	4714915	1.0	1.0
gene:TraesCS2A03G0021400	Chr2A	5808896	5812466	+	5810681	Chr2A	4719279	4722849	+	4721064	1.0	0.998
gene:TraesCS2A03G0021500	Chr2A	5814388	5817627	-	5816007	Chr2A	4724511	4727750	-	4726130	1.0	1.0
gene:TraesCS2A03G0022500	Chr2A	5886612	5890406	+	5888509	Chr2A	4794881	4798675	+	4796778	1.0	1.0
gene:TraesCS2A03G0022600	Chr2A	5891657	5893543	+	5892600	Chr2A	4799926	4801812	+	4800869	1.0	1.0
gene:TraesCS2A03G0022700	Chr2A	5895383	5896564	-	5895973	Chr2A	4803638	4804819	-	4804228	1.0	1.0
gene:TraesCS2A03G0023000	Chr2A	5932292	5938044	+	5935168	Chr2A	4840655	4846407	+	4843531	1.0	0.999
gene:TraesCS2A03G0023100	Chr2A	5940835	5942579	+	5941707	Chr2A	4849198	4850942	+	4850070	1.0	0.999
gene:TraesCS2A03G0023300	Chr2A	5961203	5961799	+	5961501	Chr2A	4877917	4878513	+	4878215	1.0	0.974
gene:TraesCS2A03G0023500	Chr2A	5985018	5989964	+	5987491	Chr2A	4906379	4911367	+	4908873	1.0	0.985
gene:TraesCS2A03G0023600	Chr2A	6008156	6012012	+	6010084	Chr2A	4992762	4996901	+	4994831	1.0	0.995
gene:TraesCS2A03G0023700	Chr2A	6014763	6019662	-	6017212	Chr2A	4999654	5004584	-	5002119	0.998	0.998
gene:TraesCS2A03G0023800	Chr2A	6027070	6029051	+	6028060	Chr2A	5019926	5021906	+	5020916	1.0	0.996
gene:TraesCS2A03G0024000	Chr2A	6056904	6060844	+	6058874	Chr2A	5045708	5049648	+	5047678	1.0	0.997
gene:TraesCS2A03G0024100	Chr2A	6062525	6068056	-	6065290	Chr2A	5051330	5056919	-	5054124	1.0	0.997
gene:TraesCS2A03G0024200	Chr2A	6138096	6140667	-	6139381	Chr2A	5122815	5125386	-	5124100	1.0	0.997
gene:TraesCS2A03G0024300	Chr2A	6156288	6160615	-	6158451	Chr2A	5140904	5145231	-	5143067	1.0	1.0
gene:TraesCS2A03G0024600	Chr2A	6195422	6196652	-	6196037	Chr2A	5179646	5180876	-	5180261	1.0	1.0
gene:TraesCS2A03G0024800	Chr2A	6209975	6210762	+	6210368	Chr2A	5193721	5194508	+	5194114	1.0	1.0
gene:TraesCS2A03G0025200	Chr2A	6489819	6490277	-	6490048	Chr2A	5333576	5334034	-	5333805	1.0	1.0
gene:TraesCS2A03G0025400	Chr2A	6543800	6547989	+	6545894	Chr2A	5509552	5513741	+	5511646	1.0	0.998
gene:TraesCS2A03G0025700	Chr2A	6601068	6601526	+	6601297	Chr2A	5567832	5568290	+	5568061	1.0	0.995
gene:TraesCS2A03G0026200	Chr2A	6713541	6720750	-	6717145	Chr2A	5688180	5695375	-	5691777	0.997	0.992
gene:TraesCS2A03G0026500	Chr2A	6833898	6836259	+	6835078	Chr2A	5818888	5821250	+	5820069	1.0	0.999
gene:TraesCS2A03G0026800	Chr2A	6847261	6865735	+	6856498	Chr2A	5832153	5850116	+	5841134	1.0	1.0
gene:TraesCS2A03G0027000	Chr2A	6870963	6874446	+	6872704	Chr2A	5855344	5858827	+	5857085	1.0	1.0
gene:TraesCS2A03G0027200	Chr2A	6876280	6885119	-	6880699	Chr2A	5860661	5869500	-	5865080	1.0	1.0
gene:TraesCS2A03G0027300	Chr2A	6891123	6896277	+	6893700	Chr2A	5875504	5880614	+	5878059	1.0	1.0
gene:TraesCS2A03G0027400	Chr2A	6897295	6903634	+	6900464	Chr2A	5881632	5887597	+	5884614	1.0	0.999
gene:TraesCS2A03G0027500	Chr2A	6904995	6909268	-	6907131	Chr2A	5888954	5893330	-	5891142	1.0	0.967
gene:TraesCS2A03G0027900	Chr2A	7114869	7118510	+	7116689	Chr2A	6099939	6103593	+	6101766	0.999	0.996
gene:TraesCS2A03G0028400	Chr2A	7216325	7216822	-	7216573	Chr2A	6205715	6206212	-	6205963	1.0	0.99
gene:TraesCS2A03G0028800	Chr2A	7233754	7237627	+	7235690	Chr2A	6220817	6224664	+	6222740	1.0	0.994
gene:TraesCS2A03G0029000	Chr2A	7328862	7329442	-	7329152	Chr2A	6316052	6316631	-	6316341	1.0	0.995
gene:TraesCS2A03G0029100	Chr2A	7406482	7410268	-	7408375	Chr2A	6419729	6423516	-	6421622	1.0	0.996
gene:TraesCS2A03G0029200	Chr2A	7448913	7452453	-	7450683	Chr2A	6476889	6480428	-	6478658	1.0	0.997
gene:TraesCS2A03G0029500	Chr2A	7555929	7559228	+	7557578	Chr2A	6571623	6574651	+	6573137	0.971	0.955
gene:TraesCS2A03G0029600	Chr2A	7563339	7564570	-	7563954	Chr2A	6575988	6577219	-	6576603	1.0	0.994
gene:TraesCS2A03G0029700	Chr2A	7569124	7569672	-	7569398	Chr2A	6583400	6583948	+	6583674	1.0	0.987
gene:TraesCS2A03G0030000	Chr2A	7594702	7595382	+	7595042	Chr2A	6596950	6597630	+	6597290	1.0	0.995
gene:TraesCS2A03G0030200	Chr2A	7598011	7601005	+	7599508	Chr2A	6599978	6602986	+	6601482	0.998	0.985
gene:TraesCS2A03G0030500	Chr2A	7611561	7614909	-	7613235	Chr2A	6704124	6707471	-	6705797	1.0	0.997
gene:TraesCS2A03G0030800	Chr2A	7703695	7706561	-	7705128	Chr2A	6789367	6792234	-	6790800	1.0	0.995
gene:TraesCS2A03G0030900	Chr2A	7708277	7709952	-	7709114	Chr2A	6793962	6795637	-	6794799	1.0	0.998
gene:TraesCS2A03G0031100	Chr2A	7828624	7832791	+	7830707	Chr2A	6973590	6977755	+	6975672	1.0	0.994
gene:TraesCS2A03G0031200	Chr2A	7847760	7850284	+	7849022	Chr2A	6994863	6997387	+	6996125	1.0	0.988
gene:TraesCS2A03G0031500	Chr2A	7974393	7974638	-	7974515	Chr2A	7065434	7065679	-	7065556	1.0	0.967
gene:TraesCS2A03G0032000	Chr2A	8046439	8047681	+	8047060	Chr2A	7084042	7085284	+	7084663	1.0	0.987
gene:TraesCS2A03G0032100	Chr2A	8053305	8054623	+	8053964	Chr2A	7090970	7092288	+	7091629	1.0	0.985
gene:TraesCS2A03G0032600	Chr2A	8161335	8161580	+	8161457	Chr2A	7135819	7136064	+	7135941	1.0	0.967
gene:TraesCS2A03G0032900	Chr2A	8195350	8196021	+	8195685	Chr2A	7197036	7197704	+	7197370	0.995	0.976
gene:TraesCS2A03G0033200	Chr2A	8496588	8497826	+	8497207	Chr2A	7441147	7442377	+	7441762	0.981	0.971
gene:TraesCS2A03G0033300	Chr2A	8548521	8554912	+	8551716	Chr2A	7493396	7499785	+	7496590	1.0	0.993
gene:TraesCS2A03G0034000	Chr2A	8678044	8678999	-	8678521	Chr2A	8680079	8681034	-	8680556	1.0	0.983
gene:TraesCS2A03G0034300	Chr2A	8691026	8692151	+	8691588	Chr2A	8729533	8730649	+	8730091	0.992	0.991
gene:TraesCS2A03G0034400	Chr2A	8709301	8716514	-	8712907	Chr2A	8758830	8766148	-	8762489	0.976	0.974
gene:TraesCS2A03G0034600	Chr2A	8850722	8856225	-	8853473	Chr2A	8882581	8888101	-	8885341	0.998	0.991
gene:TraesCS2A03G0034700	Chr2A	8890522	8892207	+	8891364	Chr2A	8924204	8925889	+	8925046	1.0	0.998
gene:TraesCS2A03G0034800	Chr2A	8904391	8906110	+	8905250	Chr2A	8938182	8939901	+	8939041	1.0	0.995
gene:TraesCS2A03G0034900	Chr2A	8908282	8912918	+	8910600	Chr2A	8942042	8946680	+	8944361	0.992	0.988
gene:TraesCS2A03G0035200	Chr2A	8949289	8950740	+	8950014	Chr2A	8983301	8984752	+	8984026	1.0	0.997
gene:TraesCS2A03G0035500	Chr2A	9497087	9499842	+	9498464	Chr2A	9186953	9189721	+	9188337	1.0	0.995
gene:TraesCS2A03G0036100	Chr2A	9609521	9612375	+	9610948	Chr2A	9306904	9309760	+	9308332	1.0	0.996
gene:TraesCS2A03G0036200	Chr2A	9614291	9618881	-	9616586	Chr2A	9311683	9315735	-	9313709	0.942	0.94
gene:TraesCS2A03G0036800	Chr2A	9831458	9833452	-	9832455	Chr2A	9506531	9508528	-	9507529	1.0	0.994
gene:TraesCS2A03G0036900	Chr2A	9838071	9840946	+	9839508	Chr2A	9511650	9514523	+	9513086	0.999	0.994
gene:TraesCS2A03G0037100	Chr2A	9870676	9873085	-	9871880	Chr2A	9541812	9544209	-	9543010	0.992	0.988
gene:TraesCS2A03G0037300	Chr2A	10057499	10059853	-	10058676	Chr2A	9721290	9723644	-	9722467	1.0	0.995
gene:TraesCS2A03G0037500	Chr2A	10101484	10102944	+	10102214	Chr2A	9756380	9757840	+	9757110	1.0	0.996
gene:TraesCS2A03G0037700	Chr2A	10229780	10230394	+	10230087	Chr2A	9874536	9875150	+	9874843	1.0	0.995
gene:TraesCS2A03G0038100	Chr2A	10368296	10369996	+	10369146	Chr2A	10281391	10282849	+	10282120	0.997	0.967
gene:TraesCS2A03G0038200	Chr2A	10392963	10394455	+	10393709	Chr2A	10352267	10353759	+	10353013	1.0	0.982
gene:TraesCS2A03G0038300	Chr2A	10404599	10408710	+	10406654	Chr2A	10384633	10388744	+	10386688	1.0	0.995
gene:TraesCS2A03G0038400	Chr2A	10412476	10414101	+	10413288	Chr2A	10392483	10394108	+	10393295	1.0	0.99
gene:TraesCS2A03G0038500	Chr2A	10419981	10421441	-	10420711	Chr2A	10399900	10401369	-	10400634	1.0	0.974
gene:TraesCS2A03G0038800	Chr2A	10440469	10442337	-	10441403	Chr2A	10420065	10421933	-	10420999	1.0	0.997
gene:TraesCS2A03G0039100	Chr2A	11017143	11018591	-	11017867	Chr2A	10865836	10867284	-	10866560	1.0	0.999
gene:TraesCS2A03G0039500	Chr2A	11054856	11056310	-	11055583	Chr2A	10923652	10925106	-	10924379	1.0	0.997
gene:TraesCS2A03G0039700	Chr2A	11060893	11063346	+	11062119	Chr2A	10930245	10932698	+	10931471	1.0	0.999
gene:TraesCS2A03G0039800	Chr2A	11150494	11152195	-	11151344	Chr2A	11016814	11018513	-	11017663	0.998	0.998
gene:TraesCS2A03G0039900	Chr2A	11157585	11158064	-	11157824	Chr2A	11740443	11740922	+	11740682	1.0	0.997
gene:TraesCS2A03G0040600	Chr2A	11218311	11221536	-	11219923	Chr2A	11065657	11068721	-	11067189	0.937	0.919
gene:TraesCS2A03G0040700	Chr2A	11308933	11312689	-	11310811	Chr2A	11150042	11153861	-	11151951	0.998	0.959
gene:TraesCS2A03G0041300	Chr2A	11324593	11326032	-	11325312	Chr2A	12011543	12012982	+	12012262	1.0	0.997
gene:TraesCS2A03G0041200	Chr2A	11324593	11326032	-	11325312	Chr2A	12011543	12012982	+	12012262	1.0	0.997
gene:TraesCS2A03G0042000	Chr2A	11381853	11383879	+	11382866	Chr2A	11173870	11175896	+	11174883	1.0	0.996
gene:TraesCS2A03G0042300	Chr2A	11632000	11634387	+	11633193	Chr2A	11418172	11420559	+	11419365	1.0	0.994
gene:TraesCS2A03G0042400	Chr2A	11662733	11663308	-	11663020	Chr2A	11448844	11449420	-	11449132	1.0	0.989
gene:TraesCS2A03G0042500	Chr2A	11666485	11667438	-	11666961	Chr2A	11454256	11455209	-	11454732	1.0	0.975
gene:TraesCS2A03G0042800	Chr2A	11683659	11684394	-	11684026	Chr2A	11471350	11472086	-	11471718	1.0	0.989
gene:TraesCS2A03G0042900	Chr2A	11693710	11694898	-	11694304	Chr2A	11481060	11482248	-	11481654	1.0	0.994
gene:TraesCS2A03G0043400	Chr2A	11752168	11754017	+	11753092	Chr2A	11537777	11539626	+	11538701	1.0	0.995
gene:TraesCS2A03G0043600	Chr2A	11887767	11889468	+	11888617	Chr2A	11670026	11671727	+	11670876	1.0	1.0
gene:TraesCS2A03G0044400	Chr2A	11966365	11967985	+	11967175	Chr2A	11746638	11748258	+	11747448	1.0	1.0
gene:TraesCS2A03G0044500	Chr2A	12103080	12103741	+	12103410	Chr2A	11309863	11310527	-	11310195	1.0	1.0
gene:TraesCS2A03G0044800	Chr2A	12279438	12281423	-	12280430	Chr2A	12061321	12063306	-	12062313	1.0	1.0
gene:TraesCS2A03G0045000	Chr2A	12415768	12416658	+	12416213	Chr2A	12177338	12178228	+	12177783	1.0	1.0
gene:TraesCS2A03G0045100	Chr2A	12436869	12437720	+	12437294	Chr2A	12198438	12199289	+	12198863	1.0	1.0
gene:TraesCS2A03G0045200	Chr2A	12453651	12456342	-	12454996	Chr2A	12215218	12217909	-	12216563	1.0	1.0
gene:TraesCS2A03G0045500	Chr2A	12797591	12799207	+	12798399	Chr2A	12471659	12473275	+	12472467	1.0	1.0
gene:TraesCS2A03G0046000	Chr2A	12913556	12918974	+	12916265	Chr2A	12549539	12554957	+	12552248	1.0	1.0
gene:TraesCS2A03G0046100	Chr2A	12928695	12934990	-	12931842	Chr2A	12560281	12566576	-	12563428	1.0	1.0
gene:TraesCS2A03G0046400	Chr2A	13060511	13064012	+	13062261	Chr2A	12719213	12722715	+	12720964	1.0	0.998
gene:TraesCS2A03G0046500	Chr2A	13065737	13082790	-	13074263	Chr2A	12724360	12741408	-	12732884	1.0	0.998
gene:TraesCS2A03G0046800	Chr2A	13174258	13176698	-	13175478	Chr2A	12832613	12835053	-	12833833	1.0	1.0
gene:TraesCS2A03G0046900	Chr2A	13241542	13245181	+	13243361	Chr2A	12906568	12910331	+	12908449	0.986	0.965
gene:TraesCS2A03G0047100	Chr2A	13321859	13325316	-	13323587	Chr2A	12942479	12945905	-	12944192	0.979	0.929
gene:TraesCS2A03G0048500	Chr2A	13937039	13937815	-	13937427	Chr2A	13288453	13289229	-	13288841	1.0	1.0
gene:TraesCS2A03G0048600	Chr2A	13943973	13946675	+	13945324	Chr2A	13295203	13297905	+	13296554	1.0	1.0
gene:TraesCS2A03G0048800	Chr2A	13952289	13958458	-	13955373	Chr2A	13303519	13309672	-	13306595	1.0	0.999
gene:TraesCS2A03G0048900	Chr2A	13960272	13964316	+	13962294	Chr2A	13311486	13315529	+	13313507	1.0	1.0
gene:TraesCS2A03G0049100	Chr2A	13974010	13974542	+	13974276	Chr2A	13324954	13325486	+	13325220	1.0	1.0
gene:TraesCS2A03G0049400	Chr2A	14015052	14015619	+	14015335	Chr2A	13366497	13367064	+	13366780	1.0	1.0
gene:TraesCS2A03G0049900	Chr2A	14658303	14688897	+	14673600	Chr2A	13513945	13544200	+	13529072	1.0	1.0
gene:TraesCS2A03G0050200	Chr2A	14736716	14746690	-	14741703	Chr2A	13589587	13599326	-	13594456	1.0	1.0
gene:TraesCS2A03G0050300	Chr2A	14748820	14751697	-	14750258	Chr2A	13601456	13604333	-	13602894	1.0	1.0
gene:TraesCS2A03G0050700	Chr2A	14795134	14812092	+	14803613	Chr2A	13647994	13664566	+	13656280	1.0	1.0
gene:TraesCS2A03G0050800	Chr2A	14816844	14819151	-	14817997	Chr2A	13669317	13671624	-	13670470	1.0	0.999
gene:TraesCS2A03G0050900	Chr2A	14823990	14826760	-	14825375	Chr2A	13676464	13679235	-	13677849	1.0	1.0
gene:TraesCS2A03G0051100	Chr2A	14828938	14830086	-	14829512	Chr2A	13681413	13682561	-	13681987	1.0	1.0
gene:TraesCS2A03G0051200	Chr2A	14830147	14831638	-	14830892	Chr2A	13682622	13684113	-	13683367	1.0	1.0
gene:TraesCS2A03G0051300	Chr2A	14889550	14892420	-	14890985	Chr2A	13741775	13744645	-	13743210	1.0	1.0
gene:TraesCS2A03G0051500	Chr2A	14896814	14898235	-	14897524	Chr2A	13748859	13750280	-	13749569	1.0	1.0
gene:TraesCS2A03G0051600	Chr2A	14904730	14909564	+	14907147	Chr2A	13756666	13761235	+	13758950	1.0	1.0
gene:TraesCS2A03G0051700	Chr2A	14912427	14928730	-	14920578	Chr2A	13764098	13780400	-	13772249	1.0	1.0
