gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity	segment
gene:TraesCS7B03G0003800	Chr7B	778870	779724	-	779297	Chr7B	783103	783957	-	783530	1.0	0.991	collinear
gene:TraesCS7B03G0003900	Chr7B	797978	798910	+	798444	Chr7B	830374	831306	+	830840	1.0	1.0	collinear
gene:TraesCS7B03G0004600	Chr7B	844925	847126	+	846025	Chr7B	907082	909143	+	908112	0.936	0.93	collinear
gene:TraesCS7B03G0005100	Chr7B	1038544	1039671	+	1039107	Chr7B	1206291	1207418	+	1206854	1.0	0.989	collinear
gene:TraesCS7B03G0005600	Chr7B	1170334	1171762	+	1171048	Chr7B	1380475	1381903	+	1381189	1.0	0.994	collinear
gene:TraesCS7B03G0005700	Chr7B	1213141	1218986	-	1216063	Chr7B	1404993	1410779	-	1407886	0.989	0.984	collinear
gene:TraesCS7B03G0006000	Chr7B	1264151	1272041	-	1268096	Chr7B	1461717	1469487	-	1465602	0.987	0.982	collinear
gene:TraesCS7B03G0006300	Chr7B	1279040	1286019	-	1282529	Chr7B	1476498	1483477	-	1479987	1.0	1.0	collinear
gene:TraesCS7B03G0006400	Chr7B	1286695	1293028	-	1289861	Chr7B	1484153	1490486	-	1487319	1.0	1.0	collinear
gene:TraesCS7B03G0006500	Chr7B	1313496	1318517	+	1316006	Chr7B	1510958	1515979	+	1513468	1.0	0.999	collinear
gene:TraesCS7B03G0007400	Chr7B	1373321	1373710	+	1373515	Chr7B	1524839	1525228	+	1525033	1.0	1.0	collinear
gene:TraesCS7B03G0008000	Chr7B	1436165	1437258	+	1436711	Chr7B	1578736	1579829	+	1579282	1.0	1.0	collinear
gene:TraesCS7B03G0008100	Chr7B	1480605	1481773	+	1481189	Chr7B	1623233	1624401	+	1623817	1.0	0.999	collinear
gene:TraesCS7B03G0008600	Chr7B	1693992	1694231	+	1694111	Chr7B	1838037	1838276	+	1838156	1.0	1.0	collinear
gene:TraesCS7B03G0009000	Chr7B	1771948	1772496	-	1772222	Chr7B	1917699	1918247	-	1917973	1.0	0.987	collinear
gene:TraesCS7B03G0010400	Chr7B	2097129	2100452	+	2098790	Chr7B	2198357	2201655	+	2200006	1.0	0.993	collinear
gene:TraesCS7B03G0010700	Chr7B	2668551	2670096	+	2669323	Chr7B	2752606	2754128	+	2753367	0.977	0.924	collinear
gene:TraesCS7B03G0011300	Chr7B	2894770	2896423	-	2895596	Chr7B	3016662	3018315	-	3017488	1.0	0.984	collinear
gene:TraesCS7B03G0011700	Chr7B	3081146	3082585	+	3081865	Chr7B	3202914	3204353	+	3203633	1.0	1.0	collinear
gene:TraesCS7B03G0011800	Chr7B	3116205	3118160	+	3117182	Chr7B	3237901	3239856	+	3238878	1.0	1.0	collinear
gene:TraesCS7B03G0011900	Chr7B	3118757	3122830	-	3120793	Chr7B	3240453	3244581	-	3242517	1.0	0.932	collinear
gene:TraesCS7B03G0012000	Chr7B	3221369	3227272	-	3224320	Chr7B	3344935	3350840	-	3347887	1.0	1.0	collinear
gene:TraesCS7B03G0012200	Chr7B	3242585	3251280	-	3246932	Chr7B	3366125	3374820	-	3370472	1.0	0.999	collinear
gene:TraesCS7B03G0013100	Chr7B	3425640	3425927	-	3425783	Chr7B	3549687	3549974	-	3549830	1.0	1.0	collinear
gene:TraesCS7B03G0013300	Chr7B	3473390	3482107	-	3477748	Chr7B	3597446	3606163	-	3601804	1.0	1.0	collinear
gene:TraesCS7B03G0013400	Chr7B	3502025	3506191	+	3504108	Chr7B	3625764	3629930	+	3627847	1.0	1.0	collinear
gene:TraesCS7B03G0013500	Chr7B	3510580	3514839	-	3512709	Chr7B	3634319	3638578	-	3636448	1.0	1.0	collinear
gene:TraesCS7B03G0013600	Chr7B	3660476	3664218	+	3662347	Chr7B	3783407	3787160	+	3785283	1.0	0.991	collinear
gene:TraesCS7B03G0013900	Chr7B	3671994	3673638	-	3672816	Chr7B	3806432	3808062	-	3807247	0.989	0.924	collinear
gene:TraesCS7B03G0014800	Chr7B	3869795	3871434	+	3870614	Chr7B	3951419	3953058	+	3952238	1.0	0.993	collinear
gene:TraesCS7B03G0014900	Chr7B	4012469	4017710	+	4015089	Chr7B	4098633	4103863	+	4101248	0.989	0.986	collinear
gene:TraesCS7B03G0015100	Chr7B	4023337	4024742	-	4024039	Chr7B	4109490	4110895	-	4110192	1.0	1.0	collinear
gene:TraesCS7B03G0015200	Chr7B	4028025	4030069	-	4029047	Chr7B	4114301	4116350	-	4115325	1.0	0.998	collinear
gene:TraesCS7B03G0016300	Chr7B	4116994	4122172	+	4119583	Chr7B	4139655	4144744	+	4142199	0.985	0.927	collinear
gene:TraesCS7B03G0016600	Chr7B	4173687	4176282	+	4174984	Chr7B	4153101	4155697	+	4154399	1.0	0.978	collinear
gene:TraesCS7B03G0017000	Chr7B	4217034	4218371	+	4217702	Chr7B	4192257	4193614	+	4192935	0.999	0.934	collinear
gene:TraesCS7B03G0017200	Chr7B	4228698	4230727	-	4229712	Chr7B	4205692	4207718	-	4206705	0.989	0.942	collinear
gene:TraesCS7B03G0017800	Chr7B	4425740	4431517	+	4428628	Chr7B	4353990	4359692	+	4356841	1.0	0.977	collinear
gene:TraesCS7B03G0017900	Chr7B	4469383	4469586	-	4469484	Chr7B	4363788	4363991	-	4363889	1.0	1.0	collinear
gene:TraesCS7B03G0018000	Chr7B	4477157	4481340	+	4479248	Chr7B	4371583	4375765	+	4373674	1.0	1.0	collinear
gene:TraesCS7B03G0018100	Chr7B	4533463	4533718	-	4533590	Chr7B	4427614	4427869	-	4427741	1.0	0.996	collinear
gene:TraesCS7B03G0018200	Chr7B	4646090	4652768	+	4649429	Chr7B	4525506	4532179	+	4528842	0.998	0.998	collinear
gene:TraesCS7B03G0018800	Chr7B	4949497	4950210	+	4949853	Chr7B	4809000	4809706	+	4809353	1.0	0.951	collinear
gene:TraesCS7B03G0019200	Chr7B	5228037	5231817	-	5229927	Chr7B	4947586	4951379	-	4949482	1.0	0.998	collinear
gene:TraesCS7B03G0019300	Chr7B	5234592	5237551	-	5236071	Chr7B	4954261	4957236	-	4955748	0.981	0.947	collinear
gene:TraesCS7B03G0019400	Chr7B	5241320	5245276	-	5243298	Chr7B	4967699	4971479	-	4969589	0.984	0.942	collinear
gene:TraesCS7B03G0019600	Chr7B	5391944	5395839	+	5393891	Chr7B	5038812	5042457	+	5040634	0.919	0.913	collinear
gene:TraesCS7B03G0021400	Chr7B	5832558	5833912	+	5833235	Chr7B	5580657	5582011	+	5581334	1.0	0.997	collinear
gene:TraesCS7B03G0022000	Chr7B	5843318	5850518	-	5846918	Chr7B	5592315	5599506	-	5595910	1.0	0.999	collinear
gene:TraesCS7B03G0022100	Chr7B	6242281	6249615	+	6245948	Chr7B	6012445	6018839	+	6015642	1.0	0.996	collinear
gene:TraesCS7B03G0022700	Chr7B	6307057	6325059	-	6316058	Chr7B	6091343	6102531	-	6096937	0.944	0.943	collinear
gene:TraesCS7B03G0022800	Chr7B	6328320	6328690	-	6328505	Chr7B	6105797	6106167	-	6105982	1.0	1.0	collinear
gene:TraesCS7B03G0023000	Chr7B	6390975	6402894	-	6396934	Chr7B	6306688	6332319	-	6319503	1.0	0.985	collinear
gene:TraesCS7B03G0023500	Chr7B	6515908	6519369	+	6517638	Chr7B	6459743	6463247	+	6461495	1.0	0.958	collinear
gene:TraesCS7B03G0023700	Chr7B	6572310	6576009	+	6574159	Chr7B	6514861	6518561	+	6516711	1.0	0.995	collinear
gene:TraesCS7B03G0024200	Chr7B	6708493	6711769	+	6710131	Chr7B	6649840	6653116	+	6651478	1.0	1.0	collinear
gene:TraesCS7B03G0024600	Chr7B	6730304	6734509	-	6732406	Chr7B	6671648	6675922	-	6673785	1.0	1.0	collinear
gene:TraesCS7B03G0025200	Chr7B	7084796	7090671	+	7087733	Chr7B	7021710	7027585	+	7024647	1.0	1.0	collinear
gene:TraesCS7B03G0025300	Chr7B	7133948	7134205	+	7134076	Chr7B	7071166	7071423	+	7071294	1.0	1.0	collinear
gene:TraesCS7B03G0025500	Chr7B	7170867	7171798	-	7171332	Chr7B	7106692	7107623	-	7107157	1.0	1.0	collinear
gene:TraesCS7B03G0025800	Chr7B	7253599	7253856	-	7253727	Chr7B	7189506	7189763	-	7189634	1.0	1.0	collinear
gene:TraesCS7B03G0026100	Chr7B	7284286	7310081	+	7297183	Chr7B	7219539	7245333	+	7232436	1.0	1.0	collinear
gene:TraesCS7B03G0027000	Chr7B	7363121	7364017	+	7363569	Chr7B	7297149	7298045	+	7297597	1.0	1.0	collinear
gene:TraesCS7B03G0027100	Chr7B	7369368	7370606	-	7369987	Chr7B	7303398	7304636	-	7304017	1.0	1.0	collinear
gene:TraesCS7B03G0028300	Chr7B	7634994	7640176	-	7637585	Chr7B	7566890	7572072	-	7569481	1.0	1.0	collinear
gene:TraesCS7B03G0028700	Chr7B	7848045	7848935	+	7848490	Chr7B	7636025	7636915	+	7636470	1.0	1.0	collinear
gene:TraesCS7B03G0028800	Chr7B	7854756	7856155	-	7855455	Chr7B	7642736	7644135	-	7643435	1.0	1.0	collinear
gene:TraesCS7B03G0029000	Chr7B	7863320	7865535	+	7864427	Chr7B	7648249	7650464	+	7649356	1.0	0.998	collinear
gene:TraesCS7B03G0029100	Chr7B	7939115	7939426	+	7939270	Chr7B	7717143	7717454	+	7717298	1.0	1.0	collinear
gene:TraesCS7B03G0029400	Chr7B	8239078	8241378	-	8240228	Chr7B	7902234	7904733	-	7903483	1.0	0.972	collinear
gene:TraesCS7B03G0029500	Chr7B	8396140	8398294	-	8397217	Chr7B	7984694	7986848	-	7985771	1.0	0.999	collinear
gene:TraesCS7B03G0029600	Chr7B	8408501	8408833	+	8408667	Chr7B	7996800	7997132	+	7996966	1.0	1.0	collinear
gene:TraesCS7B03G0029700	Chr7B	8410985	8412968	-	8411976	Chr7B	7999284	8001267	-	8000275	1.0	0.997	collinear
gene:TraesCS7B03G0030000	Chr7B	9040037	9043328	+	9041682	Chr7B	8675249	8678183	+	8676716	0.999	0.941	collinear
gene:TraesCS7B03G0030400	Chr7B	9194873	9201781	-	9198327	Chr7B	8749263	8756160	-	8752711	0.994	0.993	collinear
gene:TraesCS7B03G0030600	Chr7B	9532847	9537156	+	9535001	Chr7B	9185443	9189752	+	9187597	1.0	1.0	collinear
gene:TraesCS7B03G0030800	Chr7B	9538747	9541639	-	9540193	Chr7B	9191398	9194289	-	9192843	1.0	0.999	collinear
gene:TraesCS7B03G0030900	Chr7B	9554131	9562829	-	9558480	Chr7B	9206913	9216216	-	9211564	0.994	0.98	collinear
gene:TraesCS7B03G0031000	Chr7B	9590350	9590803	-	9590576	Chr7B	9254742	9255195	-	9254968	1.0	0.982	collinear
gene:TraesCS7B03G0031100	Chr7B	9601762	9602235	-	9601998	Chr7B	9266104	9266577	-	9266340	1.0	1.0	collinear
gene:TraesCS7B03G0031200	Chr7B	9605582	9607023	-	9606302	Chr7B	9269949	9271390	-	9270669	1.0	0.998	collinear
gene:TraesCS7B03G0031600	Chr7B	9661205	9661672	-	9661438	Chr7B	9325534	9326001	-	9325767	1.0	1.0	collinear
gene:TraesCS7B03G0031700	Chr7B	9666048	9666867	-	9666457	Chr7B	9330375	9331194	-	9330784	1.0	0.998	collinear
gene:TraesCS7B03G0031800	Chr7B	10072089	10074089	-	10073089	Chr7B	9654233	9656233	-	9655233	1.0	0.999	collinear
gene:TraesCS7B03G0032300	Chr7B	10544063	10546385	+	10545224	Chr7B	10102087	10104118	+	10103102	1.0	1.0	collinear
gene:TraesCS7B03G0032400	Chr7B	10547429	10553423	-	10550426	Chr7B	10105162	10111193	-	10108177	1.0	0.977	collinear
gene:TraesCS7B03G0032600	Chr7B	10604706	10607023	+	10605864	Chr7B	10162475	10164792	+	10163633	1.0	1.0	collinear
gene:TraesCS7B03G0032800	Chr7B	10893834	10895764	+	10894799	Chr7B	10450565	10452495	+	10451530	1.0	1.0	collinear
gene:TraesCS7B03G0033000	Chr7B	10948512	10952925	-	10950718	Chr7B	10505270	10509683	-	10507476	1.0	1.0	collinear
gene:TraesCS7B03G0033100	Chr7B	10966194	10966511	-	10966352	Chr7B	10523444	10523761	-	10523602	1.0	1.0	collinear
gene:TraesCS7B03G0033300	Chr7B	10999621	11001946	+	11000783	Chr7B	10557174	10559499	+	10558336	1.0	1.0	collinear
gene:TraesCS7B03G0033400	Chr7B	11031814	11032149	-	11031981	Chr7B	10590773	10591108	-	10590940	1.0	1.0	collinear
gene:TraesCS7B03G0033700	Chr7B	11347584	11349680	+	11348632	Chr7B	10899094	10901190	+	10900142	1.0	0.999	collinear
gene:TraesCS7B03G0033800	Chr7B	11370075	11372420	+	11371247	Chr7B	10923037	10925385	+	10924211	0.997	0.988	collinear
gene:TraesCS7B03G0033900	Chr7B	11427489	11429579	+	11428534	Chr7B	10981460	10983550	+	10982505	1.0	0.978	collinear
gene:TraesCS7B03G0034400	Chr7B	11754859	11755950	+	11755404	Chr7B	11507489	11508580	+	11508034	1.0	0.998	collinear
gene:TraesCS7B03G0035500	Chr7B	12402324	12403972	+	12403148	Chr7B	12144945	12146593	+	12145769	1.0	1.0	collinear
gene:TraesCS7B03G0035800	Chr7B	12616448	12616997	+	12616722	Chr7B	12354590	12355139	+	12354864	1.0	1.0	collinear
gene:TraesCS7B03G0036400	Chr7B	12825511	12828600	-	12827055	Chr7B	12580166	12583253	-	12581709	1.0	1.0	collinear
gene:TraesCS7B03G0036500	Chr7B	12828715	12831509	+	12830112	Chr7B	12583368	12586162	+	12584765	1.0	0.997	collinear
gene:TraesCS7B03G0036900	Chr7B	13045181	13046564	+	13045872	Chr7B	12822921	12824304	+	12823612	1.0	0.997	collinear
gene:TraesCS7B03G0037100	Chr7B	13058869	13060926	-	13059897	Chr7B	12836582	12838639	-	12837610	1.0	0.999	collinear
gene:TraesCS7B03G0037200	Chr7B	13070163	13074003	-	13072083	Chr7B	12847875	12851715	-	12849795	1.0	0.999	collinear
gene:TraesCS7B03G0037800	Chr7B	13228297	13231672	-	13229984	Chr7B	13005480	13008855	-	13007167	1.0	1.0	collinear
gene:TraesCS7B03G0037900	Chr7B	13245333	13248899	-	13247116	Chr7B	13021430	13024996	-	13023213	1.0	1.0	collinear
gene:TraesCS7B03G0038500	Chr7B	13396579	13404775	-	13400677	Chr7B	13169975	13178171	-	13174073	1.0	1.0	collinear
gene:TraesCS7B03G0038800	Chr7B	13581064	13582494	-	13581779	Chr7B	13354115	13355545	-	13354830	1.0	1.0	collinear
gene:TraesCS7B03G0039400	Chr7B	13814676	13815557	+	13815116	Chr7B	13587262	13588143	+	13587702	1.0	1.0	collinear
gene:TraesCS7B03G0039500	Chr7B	13827963	13829345	+	13828654	Chr7B	13600601	13601982	+	13601291	0.998	0.998	collinear
gene:TraesCS7B03G0039600	Chr7B	13913211	13913659	-	13913435	Chr7B	13685690	13686138	-	13685914	1.0	1.0	collinear
gene:TraesCS7B03G0040000	Chr7B	14166727	14168401	+	14167564	Chr7B	13936649	13938323	+	13937486	1.0	1.0	collinear
gene:TraesCS7B03G0040100	Chr7B	14188627	14189373	-	14189000	Chr7B	13958404	13959150	-	13958777	1.0	0.998	collinear
gene:TraesCS7B03G0040800	Chr7B	14660032	14667783	-	14663907	Chr7B	14430473	14438224	-	14434348	1.0	1.0	collinear
gene:TraesCS7B03G0040900	Chr7B	14668269	14669567	-	14668918	Chr7B	14438710	14440008	-	14439359	1.0	1.0	collinear
gene:TraesCS7B03G0041000	Chr7B	14671227	14930635	-	14800931	Chr7B	14652888	14661315	-	14657101	0.925	0.901	collinear
gene:TraesCS7B03G0041600	Chr7B	14921364	14930291	-	14925827	Chr7B	14652414	14661004	-	14656709	0.966	0.917	collinear
gene:TraesCS7B03G0042900	Chr7B	15514426	15525380	-	15519903	Chr7B	14500962	14511928	-	14506445	1.0	0.999	collinear
gene:TraesCS7B03G0043000	Chr7B	15525914	15534375	-	15530144	Chr7B	14512457	14520918	-	14516687	1.0	1.0	collinear
gene:TraesCS7B03G0043600	Chr7B	16190995	16191669	+	16191332	Chr7B	15249843	15250517	+	15250180	1.0	0.994	collinear
gene:TraesCS7B03G0043500	Chr7B	16190993	16192236	+	16191614	Chr7B	15249841	15251084	+	15250462	1.0	0.996	collinear
gene:TraesCS7B03G0043700	Chr7B	16220503	16222168	+	16221335	Chr7B	15279479	15281144	+	15280311	1.0	0.999	collinear
gene:TraesCS7B03G0044300	Chr7B	16281292	16281918	-	16281605	Chr7B	15364306	15364932	-	15364619	1.0	1.0	collinear
gene:TraesCS7B03G0044400	Chr7B	16359076	16359899	-	16359487	Chr7B	15442203	15443020	-	15442611	0.986	0.948	collinear
gene:TraesCS7B03G0044500	Chr7B	16366123	16368890	-	16367506	Chr7B	15449333	15452100	-	15450716	1.0	1.0	collinear
gene:TraesCS7B03G0044600	Chr7B	16393105	16393990	+	16393547	Chr7B	15476315	15477200	+	15476757	1.0	1.0	collinear
gene:TraesCS7B03G0044700	Chr7B	16402440	16403203	+	16402821	Chr7B	15485356	15486119	+	15485737	1.0	1.0	collinear
gene:TraesCS7B03G0044800	Chr7B	16473024	16473833	+	16473428	Chr7B	15556121	15556930	+	15556525	1.0	1.0	collinear
gene:TraesCS7B03G0045100	Chr7B	16488051	16493595	+	16490823	Chr7B	15570984	15576528	+	15573756	1.0	1.0	collinear
gene:TraesCS7B03G0046700	Chr7B	16798341	16798751	+	16798546	Chr7B	15593159	15593569	+	15593364	1.0	0.995	collinear
gene:TraesCS7B03G0046800	Chr7B	16799448	16801323	-	16800385	Chr7B	15594266	15596141	-	15595203	1.0	0.998	collinear
gene:TraesCS7B03G0046900	Chr7B	16801637	16808797	-	16805217	Chr7B	15596453	15603571	-	15600012	1.0	0.999	collinear
gene:TraesCS7B03G0047100	Chr7B	17004609	17005699	+	17005154	Chr7B	15803302	15804392	+	15803847	1.0	0.998	collinear
gene:TraesCS7B03G0047600	Chr7B	17086094	17087923	-	17087008	Chr7B	15884200	15886029	-	15885114	1.0	0.998	collinear
gene:TraesCS7B03G0047800	Chr7B	17091182	17101285	-	17096233	Chr7B	15889222	15899325	-	15894273	1.0	0.999	collinear
gene:TraesCS7B03G0048700	Chr7B	17211732	17212817	-	17212274	Chr7B	16010069	16011154	-	16010611	1.0	1.0	collinear
gene:TraesCS7B03G0049300	Chr7B	17322585	17324534	-	17323559	Chr7B	16121167	16123116	-	16122141	1.0	1.0	collinear
gene:TraesCS7B03G0049600	Chr7B	17430587	17432957	+	17431772	Chr7B	16229675	16232045	+	16230860	1.0	1.0	collinear
gene:TraesCS7B03G0049800	Chr7B	17631245	17631655	+	17631450	Chr7B	16427562	16427972	+	16427767	1.0	1.0	collinear
gene:TraesCS7B03G0050100	Chr7B	17649449	17653326	-	17651387	Chr7B	16445337	16449214	-	16447275	1.0	1.0	collinear
gene:TraesCS7B03G0050300	Chr7B	18008514	18010174	+	18009344	Chr7B	16800761	16802421	+	16801591	1.0	1.0	collinear
gene:TraesCS7B03G0050500	Chr7B	18017878	18020315	+	18019096	Chr7B	16810126	16812563	+	16811344	1.0	1.0	collinear
gene:TraesCS7B03G0050600	Chr7B	18200457	18202223	+	18201340	Chr7B	16994266	16996032	+	16995149	1.0	1.0	collinear
gene:TraesCS7B03G0050700	Chr7B	18224629	18226674	+	18225651	Chr7B	17018006	17020051	+	17019028	1.0	1.0	collinear
gene:TraesCS7B03G0050900	Chr7B	18324370	18326405	+	18325387	Chr7B	17117608	17119643	+	17118625	1.0	1.0	collinear
gene:TraesCS7B03G0051200	Chr7B	18441561	18442715	+	18442138	Chr7B	17235189	17236343	+	17235766	1.0	1.0	collinear
gene:TraesCS7B03G0051700	Chr7B	18852894	18853848	-	18853371	Chr7B	17629129	17630083	-	17629606	1.0	1.0	collinear
gene:TraesCS7B03G0051800	Chr7B	19010681	19011193	+	19010937	Chr7B	17786678	17787190	+	17786934	1.0	1.0	collinear
gene:TraesCS7B03G0052300	Chr7B	19114475	19117399	-	19115937	Chr7B	17896951	17899875	-	17898413	1.0	1.0	collinear
gene:TraesCS7B03G0052400	Chr7B	19151308	19159709	+	19155508	Chr7B	17933825	17942233	+	17938029	1.0	0.998	collinear
gene:TraesCS7B03G0052500	Chr7B	19164839	19169331	+	19167085	Chr7B	17947167	17951660	+	17949413	1.0	1.0	collinear
gene:TraesCS7B03G0053200	Chr7B	19343290	19348906	-	19346098	Chr7B	18125404	18131024	-	18128214	0.999	0.998	collinear
gene:TraesCS7B03G0053800	Chr7B	19603609	19609854	-	19606731	Chr7B	18374578	18380778	-	18377678	1.0	0.998	collinear
gene:TraesCS7B03G0054000	Chr7B	19705646	19709691	-	19707668	Chr7B	18476848	18480891	-	18478869	1.0	1.0	collinear
gene:TraesCS7B03G0054100	Chr7B	19712450	19714751	+	19713600	Chr7B	18483649	18485948	+	18484798	1.0	0.999	collinear
gene:TraesCS7B03G0054200	Chr7B	19714301	19724563	-	19719432	Chr7B	18485498	18495722	-	18490610	1.0	1.0	collinear
gene:TraesCS7B03G0054700	Chr7B	20010270	20011162	-	20010716	Chr7B	18864684	18865576	-	18865130	1.0	0.995	collinear
gene:TraesCS7B03G0055300	Chr7B	20611983	20617556	-	20614769	Chr7B	19407722	19414795	-	19411258	1.0	1.0	collinear
gene:TraesCS7B03G0055600	Chr7B	20640873	20641073	-	20640973	Chr7B	19438152	19438352	-	19438252	1.0	1.0	collinear
gene:TraesCS7B03G0056700	Chr7B	20771707	20776589	-	20774148	Chr7B	19566878	19571760	-	19569319	1.0	0.999	collinear
gene:TraesCS7B03G0056900	Chr7B	21034111	21037779	-	21035945	Chr7B	19833457	19837122	-	19835289	1.0	1.0	collinear
gene:TraesCS7B03G0057200	Chr7B	21178765	21182730	-	21180747	Chr7B	19975069	19979034	-	19977051	1.0	1.0	collinear
gene:TraesCS7B03G0057500	Chr7B	21384508	21387876	+	21386192	Chr7B	20179111	20182479	+	20180795	1.0	1.0	collinear
gene:TraesCS7B03G0058300	Chr7B	21528560	21529586	-	21529073	Chr7B	20323458	20324486	-	20323972	1.0	0.997	collinear
gene:TraesCS7B03G0058900	Chr7B	21874555	21875174	+	21874864	Chr7B	20659662	20660281	+	20659971	1.0	1.0	collinear
gene:TraesCS7B03G0059400	Chr7B	22840746	22842450	-	22841598	Chr7B	21627075	21628779	-	21627927	1.0	1.0	collinear
gene:TraesCS7B03G0059500	Chr7B	22954055	22957840	+	22955947	Chr7B	21739016	21742801	+	21740908	1.0	1.0	collinear
gene:TraesCS7B03G0060000	Chr7B	23393953	23395272	-	23394612	Chr7B	22136374	22137693	-	22137033	1.0	1.0	collinear
gene:TraesCS7B03G0060500	Chr7B	23765827	23771126	+	23768476	Chr7B	22518958	22524250	+	22521604	1.0	0.986	collinear
gene:TraesCS7B03G0060600	Chr7B	23779746	23782250	+	23780998	Chr7B	22531683	22534194	+	22532938	1.0	0.997	collinear
gene:TraesCS7B03G0060700	Chr7B	23784081	23784608	-	23784344	Chr7B	22536028	22536555	-	22536291	1.0	0.998	collinear
gene:TraesCS7B03G0060900	Chr7B	23833312	23835134	-	23834223	Chr7B	22585442	22587264	-	22586353	1.0	0.997	collinear
gene:TraesCS7B03G0061100	Chr7B	23932291	23934368	-	23933329	Chr7B	22680694	22682769	-	22681731	0.998	0.997	collinear
gene:TraesCS7B03G0061400	Chr7B	24158363	24163138	+	24160750	Chr7B	22869514	22874293	+	22871903	0.999	0.996	collinear
gene:TraesCS7B03G0061500	Chr7B	24163889	24178236	+	24171062	Chr7B	22875044	22889223	+	22882133	0.999	0.996	collinear
gene:TraesCS7B03G0062100	Chr7B	24360482	24362112	+	24361297	Chr7B	23080408	23082032	+	23081220	0.995	0.994	collinear
gene:TraesCS7B03G0062200	Chr7B	24413259	24413808	+	24413533	Chr7B	23140275	23140824	+	23140549	1.0	0.997	collinear
gene:TraesCS7B03G0062400	Chr7B	24534692	24536233	+	24535462	Chr7B	23261835	23263376	+	23262605	1.0	1.0	collinear
gene:TraesCS7B03G0062500	Chr7B	24561249	24563328	+	24562288	Chr7B	23288561	23290640	+	23289600	1.0	1.0	collinear
gene:TraesCS7B03G0063600	Chr7B	24765901	24767351	+	24766626	Chr7B	23502558	23504008	+	23503283	1.0	0.998	collinear
gene:TraesCS7B03G0063700	Chr7B	24807350	24808766	+	24808058	Chr7B	23546037	23547452	+	23546744	0.998	0.998	collinear
gene:TraesCS7B03G0063900	Chr7B	24868667	24869317	+	24868992	Chr7B	23610634	23611283	+	23610958	0.997	0.997	collinear
gene:TraesCS7B03G0064100	Chr7B	24929546	24930517	+	24930031	Chr7B	23672347	23673318	+	23672832	1.0	1.0	collinear
gene:TraesCS7B03G0064200	Chr7B	24988914	24990264	+	24989589	Chr7B	23731782	23733134	+	23732458	1.0	0.997	collinear
gene:TraesCS7B03G0064900	Chr7B	25059572	25060975	+	25060273	Chr7B	23803964	23805367	+	23804665	1.0	1.0	collinear
gene:TraesCS7B03G0066100	Chr7B	25410443	25411433	-	25410938	Chr7B	24156196	24157186	-	24156691	1.0	1.0	collinear
gene:TraesCS7B03G0066200	Chr7B	25418150	25419077	-	25418613	Chr7B	24163673	24164600	-	24164136	1.0	1.0	collinear
