gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity	segment
gene:TraesCS3A03G0014600	Chr3A	7271218	7272481	-	7271849	Chr3A	3816073	3817336	-	3816704	1.0	0.993	collinear
gene:TraesCS3A03G0014700	Chr3A	7285296	7286069	-	7285682	Chr3A	3831488	3832261	-	3831874	1.0	0.983	collinear
gene:TraesCS3A03G0014800	Chr3A	7323919	7329828	+	7326873	Chr3A	3915842	3921771	+	3918806	0.998	0.991	collinear
gene:TraesCS3A03G0015200	Chr3A	7342556	7344335	-	7343445	Chr3A	3939638	3941419	-	3940528	1.0	0.996	collinear
gene:TraesCS3A03G0015300	Chr3A	7348215	7349429	-	7348822	Chr3A	3945551	3946792	-	3946171	0.995	0.951	collinear
gene:TraesCS3A03G0015600	Chr3A	7363585	7366969	+	7365277	Chr3A	3983013	3986406	+	3984709	1.0	0.991	collinear
gene:TraesCS3A03G0016000	Chr3A	7452849	7457127	-	7454988	Chr3A	4117105	4121471	-	4119288	0.992	0.946	collinear
gene:TraesCS3A03G0016300	Chr3A	7500062	7500565	-	7500313	Chr3A	4140168	4140671	-	4140419	1.0	0.998	collinear
gene:TraesCS3A03G0016400	Chr3A	7504661	7506864	-	7505762	Chr3A	4144806	4147018	-	4145912	0.997	0.983	collinear
gene:TraesCS3A03G0016800	Chr3A	7541942	7543943	-	7542942	Chr3A	4181943	4183962	-	4182952	0.998	0.973	collinear
gene:TraesCS3A03G0017200	Chr3A	7711376	7711747	+	7711561	Chr3A	4339450	4339821	+	4339635	1.0	0.991	collinear
gene:TraesCS3A03G0017400	Chr3A	7713418	7714814	+	7714116	Chr3A	4342311	4343683	+	4342997	0.969	0.949	collinear
gene:TraesCS3A03G0017500	Chr3A	7835763	7836658	+	7836210	Chr3A	4388141	4389058	+	4388599	0.978	0.925	collinear
gene:TraesCS3A03G0017800	Chr3A	7873298	7874889	+	7874093	Chr3A	4441981	4443572	+	4442776	1.0	0.988	collinear
gene:TraesCS3A03G0018000	Chr3A	7971289	7981899	-	7976594	Chr3A	4515889	4526755	-	4521322	0.996	0.989	collinear
gene:TraesCS3A03G0018100	Chr3A	8000243	8004061	+	8002152	Chr3A	4533348	4537145	+	4535246	0.991	0.98	collinear
gene:TraesCS3A03G0019100	Chr3A	8214105	8215239	+	8214672	Chr3A	4693538	4694674	+	4694106	0.999	0.957	collinear
gene:TraesCS3A03G0019200	Chr3A	8216747	8228758	-	8222752	Chr3A	4698262	4711615	-	4704938	0.999	0.982	collinear
gene:TraesCS3A03G0019300	Chr3A	8264742	8266092	-	8265417	Chr3A	4740511	4741860	-	4741185	1.0	0.996	collinear
gene:TraesCS3A03G0019700	Chr3A	8346895	8348759	+	8347827	Chr3A	4799820	4801684	+	4800752	1.0	0.997	collinear
gene:TraesCS3A03G0019800	Chr3A	8367335	8369021	-	8368178	Chr3A	4817198	4818879	-	4818038	0.997	0.983	collinear
gene:TraesCS3A03G0020200	Chr3A	8667965	8674038	+	8671001	Chr3A	4833683	4839698	+	4836690	0.989	0.984	collinear
gene:TraesCS3A03G0020300	Chr3A	8675885	8676581	+	8676233	Chr3A	4841622	4842318	+	4841970	1.0	0.997	collinear
gene:TraesCS3A03G0020900	Chr3A	8761108	8765593	+	8763350	Chr3A	4930531	4934969	+	4932750	0.994	0.969	collinear
gene:TraesCS3A03G0021100	Chr3A	8815764	8817443	-	8816603	Chr3A	5045009	5046688	-	5045848	1.0	0.965	collinear
gene:TraesCS3A03G0021300	Chr3A	8871318	8877341	-	8874329	Chr3A	5114897	5120919	-	5117908	1.0	0.997	collinear
gene:TraesCS3A03G0021400	Chr3A	8913508	8916672	+	8915090	Chr3A	5199548	5202712	+	5201130	1.0	0.997	collinear
gene:TraesCS3A03G0021500	Chr3A	8936932	8941473	+	8939202	Chr3A	5240206	5244753	+	5242479	1.0	0.996	collinear
gene:TraesCS3A03G0021700	Chr3A	8941709	8945367	-	8943538	Chr3A	5244989	5248655	-	5246822	1.0	0.995	collinear
gene:TraesCS3A03G0021900	Chr3A	8978050	8978574	-	8978312	Chr3A	5277588	5278112	-	5277850	1.0	0.994	collinear
gene:TraesCS3A03G0022600	Chr3A	9084051	9084863	+	9084457	Chr3A	5350698	5351510	+	5351104	1.0	0.991	collinear
gene:TraesCS3A03G0022900	Chr3A	9122196	9122766	+	9122481	Chr3A	5381944	5382514	+	5382229	1.0	0.997	collinear
gene:TraesCS3A03G0023000	Chr3A	9127412	9127948	+	9127680	Chr3A	5387168	5387704	+	5387436	1.0	0.997	collinear
gene:TraesCS3A03G0023200	Chr3A	9140921	9143315	-	9142118	Chr3A	5400707	5403115	-	5401911	1.0	0.983	collinear
gene:TraesCS3A03G0023300	Chr3A	9149932	9150266	+	9150099	Chr3A	5409744	5410078	+	5409911	1.0	1.0	collinear
gene:TraesCS3A03G0023400	Chr3A	9185907	9188079	+	9186993	Chr3A	5445647	5447813	+	5446730	0.994	0.992	collinear
gene:TraesCS3A03G0023600	Chr3A	9261431	9262046	+	9261738	Chr3A	5512980	5513593	+	5513286	1.0	0.954	collinear
gene:TraesCS3A03G0023900	Chr3A	9285037	9286005	+	9285521	Chr3A	5521974	5522942	+	5522458	1.0	0.997	collinear
gene:TraesCS3A03G0024200	Chr3A	9353587	9354501	-	9354044	Chr3A	5600843	5601789	-	5601316	1.0	0.965	collinear
gene:TraesCS3A03G0025100	Chr3A	9517378	9518223	+	9517800	Chr3A	5787592	5788452	+	5788022	0.998	0.952	collinear
gene:TraesCS3A03G0025700	Chr3A	9618194	9622397	-	9620295	Chr3A	5820162	5824365	-	5822263	1.0	0.997	collinear
gene:TraesCS3A03G0025800	Chr3A	9627814	9628797	+	9628305	Chr3A	5829044	5830026	+	5829535	0.998	0.997	collinear
gene:TraesCS3A03G0026000	Chr3A	9642965	9643977	-	9643471	Chr3A	5834014	5835029	-	5834521	1.0	0.95	collinear
gene:TraesCS3A03G0026100	Chr3A	9644666	9645634	+	9645150	Chr3A	5835714	5836682	+	5836198	1.0	0.988	collinear
gene:TraesCS3A03G0026200	Chr3A	9653139	9669786	-	9661462	Chr3A	5844251	5860424	-	5852337	0.994	0.986	collinear
gene:TraesCS3A03G0026400	Chr3A	9675840	9678026	-	9676933	Chr3A	5866582	5868765	-	5867673	0.998	0.984	collinear
gene:TraesCS3A03G0026800	Chr3A	9799271	9815425	-	9807348	Chr3A	5975831	5993630	-	5984730	1.0	0.998	collinear
gene:TraesCS3A03G0027000	Chr3A	9838666	9841851	-	9840258	Chr3A	6017842	6021038	-	6019440	1.0	0.996	collinear
gene:TraesCS3A03G0027100	Chr3A	9845757	9852029	-	9848893	Chr3A	6024871	6031140	-	6028005	0.998	0.995	collinear
gene:TraesCS3A03G0027300	Chr3A	9849094	9851236	+	9850165	Chr3A	6028208	6030350	+	6029279	1.0	0.997	collinear
gene:TraesCS3A03G0027400	Chr3A	9878532	9882948	-	9880740	Chr3A	6058261	6062683	-	6060472	0.984	0.964	collinear
gene:TraesCS3A03G0027500	Chr3A	9911389	9914507	-	9912948	Chr3A	6089197	6092315	-	6090756	1.0	0.996	collinear
gene:TraesCS3A03G0027600	Chr3A	9920569	9923925	+	9922247	Chr3A	6098385	6101741	+	6100063	1.0	0.995	collinear
gene:TraesCS3A03G0029200	Chr3A	10220045	10221046	+	10220545	Chr3A	6708220	6709242	+	6708731	1.0	0.964	collinear
gene:TraesCS3A03G0029300	Chr3A	10232174	10234897	+	10233535	Chr3A	6628673	6631397	+	6630035	0.999	0.991	collinear
gene:TraesCS3A03G0029500	Chr3A	10278955	10283756	+	10281355	Chr3A	6664415	6669217	+	6666816	1.0	0.998	collinear
gene:TraesCS3A03G0029700	Chr3A	10310419	10311840	+	10311129	Chr3A	6679871	6681292	+	6680581	1.0	0.967	collinear
gene:TraesCS3A03G0030200	Chr3A	10327162	10329201	-	10328181	Chr3A	6711779	6713830	-	6712804	1.0	0.975	collinear
gene:TraesCS3A03G0030500	Chr3A	10336408	10337433	+	10336920	Chr3A	6719834	6720859	+	6720346	1.0	0.994	collinear
gene:TraesCS3A03G0031000	Chr3A	10447941	10449839	+	10448890	Chr3A	6760004	6761902	+	6760953	1.0	0.993	collinear
gene:TraesCS3A03G0031100	Chr3A	10497436	10508467	+	10502951	Chr3A	6809034	6819775	+	6814404	1.0	0.994	collinear
gene:TraesCS3A03G0031400	Chr3A	10518095	10519252	+	10518673	Chr3A	6830768	6831925	+	6831346	1.0	0.991	collinear
gene:TraesCS3A03G0031600	Chr3A	10596607	10597776	-	10597191	Chr3A	7203560	7204729	-	7204144	1.0	0.987	collinear
gene:TraesCS3A03G0031900	Chr3A	10603343	10604659	+	10604001	Chr3A	7282174	7283490	+	7282832	1.0	0.989	collinear
gene:TraesCS3A03G0032000	Chr3A	10629481	10630653	-	10630067	Chr3A	7121935	7123092	-	7122513	0.987	0.967	collinear
gene:TraesCS3A03G0032200	Chr3A	10652173	10652544	-	10652358	Chr3A	6729143	6729514	+	6729328	1.0	0.932	collinear
gene:TraesCS3A03G0033800	Chr3A	11032664	11036369	-	11034516	Chr3A	7682916	7686621	-	7684768	1.0	0.992	collinear
gene:TraesCS3A03G0034400	Chr3A	11101739	11106118	-	11103928	Chr3A	7356433	7360813	-	7358623	1.0	0.993	collinear
gene:TraesCS3A03G0034500	Chr3A	11104958	11107846	+	11106402	Chr3A	7359653	7362520	+	7361086	0.988	0.983	collinear
gene:TraesCS3A03G0034800	Chr3A	11173580	11178498	-	11176039	Chr3A	7388975	7393864	-	7391419	1.0	0.976	collinear
gene:TraesCS3A03G0036200	Chr3A	11275916	11277045	+	11276480	Chr3A	7434316	7435436	+	7434876	0.985	0.926	collinear
gene:TraesCS3A03G0036800	Chr3A	11529909	11532065	+	11530987	Chr3A	7471175	7473314	+	7472244	0.966	0.902	collinear
gene:TraesCS3A03G0036900	Chr3A	11558550	11561205	-	11559877	Chr3A	7716615	7719357	-	7717986	1.0	0.987	collinear
gene:TraesCS3A03G0037900	Chr3A	11637047	11638926	-	11637986	Chr3A	7749594	7751477	-	7750535	1.0	0.993	collinear
gene:TraesCS3A03G0038300	Chr3A	11651428	11652730	+	11652079	Chr3A	7755338	7756641	+	7755989	1.0	0.995	collinear
gene:TraesCS3A03G0038600	Chr3A	11707954	11710150	+	11709052	Chr3A	7830253	7832519	+	7831386	1.0	0.992	collinear
gene:TraesCS3A03G0039000	Chr3A	11781834	11782499	+	11782166	Chr3A	7911963	7912612	-	7912287	0.948	0.906	collinear
gene:TraesCS3A03G0039100	Chr3A	11783112	11783333	-	11783222	Chr3A	7910792	7911013	+	7910902	1.0	0.99	collinear
gene:TraesCS3A03G0039200	Chr3A	11783112	11783333	-	11783222	Chr3A	7910792	7911013	+	7910902	1.0	0.99	collinear
gene:TraesCS3A03G0039500	Chr3A	11852630	11855047	-	11853838	Chr3A	7954751	7957167	-	7955959	1.0	0.993	collinear
gene:TraesCS3A03G0039800	Chr3A	11932308	11936854	+	11934581	Chr3A	8028392	8032947	+	8030669	1.0	0.997	collinear
gene:TraesCS3A03G0040200	Chr3A	11953618	11959397	-	11956507	Chr3A	8059359	8065140	-	8062249	1.0	0.994	collinear
gene:TraesCS3A03G0040400	Chr3A	11984456	11986835	-	11985645	Chr3A	8081631	8084040	-	8082835	0.993	0.973	collinear
gene:TraesCS3A03G0040500	Chr3A	12010768	12012573	-	12011670	Chr3A	8108438	8110253	-	8109345	0.995	0.983	collinear
gene:TraesCS3A03G0040800	Chr3A	12045365	12046453	-	12045909	Chr3A	8142586	8143674	-	8143130	1.0	1.0	collinear
gene:TraesCS3A03G0040900	Chr3A	12054644	12056101	-	12055372	Chr3A	8151866	8153323	-	8152594	1.0	1.0	collinear
gene:TraesCS3A03G0041000	Chr3A	12064500	12068200	-	12066350	Chr3A	8161681	8165382	-	8163531	1.0	0.999	collinear
gene:TraesCS3A03G0041100	Chr3A	12071349	12072083	+	12071716	Chr3A	8168486	8169220	+	8168853	1.0	1.0	collinear
gene:TraesCS3A03G0041200	Chr3A	12075943	12077447	-	12076695	Chr3A	8173071	8174575	-	8173823	1.0	1.0	collinear
gene:TraesCS3A03G0041400	Chr3A	12093260	12094336	+	12093798	Chr3A	8190410	8191486	+	8190948	1.0	1.0	collinear
gene:TraesCS3A03G0041700	Chr3A	12110477	12114187	+	12112332	Chr3A	8207808	8211518	+	8209663	1.0	1.0	collinear
gene:TraesCS3A03G0041900	Chr3A	12118672	12120490	-	12119581	Chr3A	8216005	8217823	-	8216914	1.0	1.0	collinear
gene:TraesCS3A03G0042100	Chr3A	12128508	12130477	-	12129492	Chr3A	8225704	8227673	-	8226688	1.0	0.999	collinear
gene:TraesCS3A03G0042200	Chr3A	12200162	12201941	-	12201051	Chr3A	8297394	8299173	-	8298283	1.0	1.0	collinear
gene:TraesCS3A03G0042300	Chr3A	12209794	12211502	-	12210648	Chr3A	8307115	8308823	-	8307969	1.0	1.0	collinear
gene:TraesCS3A03G0042400	Chr3A	12287908	12288978	-	12288443	Chr3A	8387512	8388582	-	8388047	1.0	1.0	collinear
gene:TraesCS3A03G0042700	Chr3A	12352050	12353034	-	12352542	Chr3A	8442594	8443578	-	8443086	1.0	1.0	collinear
gene:TraesCS3A03G0042800	Chr3A	12356143	12357072	+	12356607	Chr3A	8446687	8447616	+	8447151	1.0	1.0	collinear
gene:TraesCS3A03G0042900	Chr3A	12358498	12359728	-	12359113	Chr3A	8449043	8450273	-	8449658	1.0	1.0	collinear
gene:TraesCS3A03G0043100	Chr3A	12411156	12412208	-	12411682	Chr3A	8501694	8502746	-	8502220	1.0	1.0	collinear
gene:TraesCS3A03G0043200	Chr3A	12415290	12425054	+	12420172	Chr3A	8505925	8515579	+	8510752	0.963	0.963	collinear
gene:TraesCS3A03G0043300	Chr3A	12436248	12436726	+	12436487	Chr3A	8526772	8527250	+	8527011	1.0	1.0	collinear
gene:TraesCS3A03G0043500	Chr3A	12499756	12505087	+	12502421	Chr3A	8589911	8595210	+	8592560	0.976	0.976	collinear
gene:TraesCS3A03G0043600	Chr3A	12557004	12564531	+	12560767	Chr3A	8646857	8654384	+	8650620	1.0	1.0	collinear
gene:TraesCS3A03G0043700	Chr3A	12591873	12593468	+	12592670	Chr3A	8681652	8683234	+	8682443	1.0	0.997	collinear
gene:TraesCS3A03G0043800	Chr3A	12619607	12622553	+	12621080	Chr3A	8736144	8739077	+	8737610	0.998	0.995	collinear
gene:TraesCS3A03G0044200	Chr3A	12659773	12663256	+	12661514	Chr3A	8780062	8783547	+	8781804	1.0	0.997	collinear
gene:TraesCS3A03G0044400	Chr3A	12671499	12671969	-	12671734	Chr3A	8794222	8794692	-	8794457	1.0	0.991	collinear
gene:TraesCS3A03G0044600	Chr3A	12691263	12693861	+	12692562	Chr3A	8815472	8818141	+	8816806	1.0	0.991	collinear
gene:TraesCS3A03G0045600	Chr3A	12953875	12962009	+	12957942	Chr3A	8954612	8962734	+	8958673	0.996	0.992	collinear
gene:TraesCS3A03G0046100	Chr3A	12989383	12993109	-	12991246	Chr3A	8992169	8995895	-	8994032	1.0	1.0	collinear
gene:TraesCS3A03G0046400	Chr3A	13013432	13018739	-	13016085	Chr3A	9016257	9021633	-	9018945	0.995	0.993	collinear
gene:TraesCS3A03G0046500	Chr3A	13029932	13033027	-	13031479	Chr3A	9032916	9036049	-	9034482	1.0	0.959	collinear
gene:TraesCS3A03G0046600	Chr3A	13037615	13043061	-	13040338	Chr3A	9042384	9047518	-	9044951	1.0	0.996	collinear
gene:TraesCS3A03G0046700	Chr3A	13046469	13049752	-	13048110	Chr3A	9050831	9054113	-	9052472	1.0	0.997	collinear
gene:TraesCS3A03G0046900	Chr3A	13134758	13138473	+	13136615	Chr3A	9141737	9145439	+	9143588	0.987	0.98	collinear
gene:TraesCS3A03G0047000	Chr3A	13146068	13157472	+	13151770	Chr3A	9153192	9164598	+	9158895	1.0	0.998	collinear
gene:TraesCS3A03G0047400	Chr3A	13173460	13176299	+	13174879	Chr3A	9180089	9182929	+	9181509	1.0	0.995	collinear
gene:TraesCS3A03G0047600	Chr3A	13180225	13184245	+	13182235	Chr3A	9186517	9190765	+	9188641	0.981	0.979	collinear
gene:TraesCS3A03G0047800	Chr3A	13200215	13207654	+	13203934	Chr3A	9206772	9214197	+	9210484	1.0	0.998	collinear
gene:TraesCS3A03G0047900	Chr3A	13209629	13211419	-	13210524	Chr3A	9216172	9217962	-	9217067	1.0	0.997	collinear
gene:TraesCS3A03G0048000	Chr3A	13212111	13220429	-	13216270	Chr3A	9218648	9226745	-	9222696	1.0	0.995	collinear
gene:TraesCS3A03G0048300	Chr3A	13251152	13252309	+	13251730	Chr3A	9257621	9258778	+	9258199	1.0	0.998	collinear
gene:TraesCS3A03G0048500	Chr3A	13256000	13259537	-	13257768	Chr3A	9261889	9265273	-	9263581	0.919	0.917	collinear
gene:TraesCS3A03G0048600	Chr3A	13262335	13263785	-	13263060	Chr3A	9267342	9268792	-	9268067	1.0	0.998	collinear
gene:TraesCS3A03G0048700	Chr3A	13266374	13267826	-	13267100	Chr3A	9271380	9272832	-	9272106	1.0	0.986	collinear
gene:TraesCS3A03G0049100	Chr3A	13326983	13331969	-	13329476	Chr3A	9318737	9323724	-	9321230	1.0	0.998	collinear
gene:TraesCS3A03G0049400	Chr3A	13364456	13367172	+	13365814	Chr3A	9343306	9346023	+	9344664	1.0	0.997	collinear
gene:TraesCS3A03G0049500	Chr3A	13374582	13377547	+	13376064	Chr3A	9361808	9364941	+	9363374	1.0	0.946	collinear
gene:TraesCS3A03G0049600	Chr3A	13420057	13420751	-	13420404	Chr3A	9407163	9407857	-	9407510	1.0	0.997	collinear
gene:TraesCS3A03G0050200	Chr3A	13510570	13511960	-	13511265	Chr3A	9485713	9487103	-	9486408	1.0	0.99	collinear
gene:TraesCS3A03G0050400	Chr3A	13530408	13531190	-	13530799	Chr3A	9505878	9506660	-	9506269	1.0	0.997	collinear
gene:TraesCS3A03G0050600	Chr3A	13539918	13540966	+	13540442	Chr3A	9515350	9516399	+	9515874	1.0	0.981	collinear
gene:TraesCS3A03G0050700	Chr3A	13551825	13552727	-	13552276	Chr3A	9527257	9528159	-	9527708	1.0	0.995	collinear
gene:TraesCS3A03G0051100	Chr3A	13585785	13587462	+	13586623	Chr3A	9546755	9548422	+	9547588	0.987	0.979	collinear
gene:TraesCS3A03G0051200	Chr3A	13588891	13590341	-	13589616	Chr3A	9549743	9551193	-	9550468	1.0	0.998	collinear
gene:TraesCS3A03G0051400	Chr3A	13799143	13807136	-	13803139	Chr3A	9675643	9683638	-	9679640	1.0	0.96	collinear
gene:TraesCS3A03G0051500	Chr3A	13812171	13813047	+	13812609	Chr3A	9688556	9689430	+	9688993	0.997	0.995	collinear
gene:TraesCS3A03G0051600	Chr3A	13817015	13820570	+	13818792	Chr3A	9693400	9696955	+	9695177	1.0	0.996	collinear
gene:TraesCS3A03G0051700	Chr3A	13820553	13824040	-	13822296	Chr3A	9696938	9700453	-	9698695	1.0	0.996	collinear
gene:TraesCS3A03G0051800	Chr3A	13837749	13840017	-	13838883	Chr3A	9712043	9714315	-	9713179	1.0	0.998	collinear
gene:TraesCS3A03G0052000	Chr3A	13857289	13862785	-	13860037	Chr3A	9737276	9742770	-	9740023	1.0	0.997	collinear
gene:TraesCS3A03G0052200	Chr3A	14040952	14041692	-	14041322	Chr3A	9921561	9922302	-	9921931	1.0	0.986	collinear
gene:TraesCS3A03G0052300	Chr3A	14120231	14120695	+	14120463	Chr3A	9994186	9994650	+	9994418	1.0	0.997	collinear
gene:TraesCS3A03G0052500	Chr3A	14131902	14132951	-	14132426	Chr3A	10005829	10006878	-	10006353	1.0	0.993	collinear
gene:TraesCS3A03G0052600	Chr3A	14134546	14135307	+	14134926	Chr3A	10008772	10009533	+	10009152	1.0	0.996	collinear
gene:TraesCS3A03G0053000	Chr3A	14200366	14205844	-	14203105	Chr3A	10186131	10191613	-	10188872	0.998	0.989	collinear
gene:TraesCS3A03G0053100	Chr3A	14208436	14211617	+	14210026	Chr3A	10194103	10197284	+	10195693	1.0	1.0	collinear
gene:TraesCS3A03G0053400	Chr3A	14338574	14342114	+	14340344	Chr3A	10329357	10332903	+	10331130	1.0	0.992	collinear
gene:TraesCS3A03G0053500	Chr3A	14344155	14345109	-	14344632	Chr3A	10334729	10335683	-	10335206	1.0	0.998	collinear
gene:TraesCS3A03G0053600	Chr3A	14345254	14349480	-	14347367	Chr3A	10335828	10340046	-	10337937	1.0	0.997	collinear
gene:TraesCS3A03G0054300	Chr3A	14498314	14498850	+	14498582	Chr3A	10489005	10489541	+	10489273	1.0	1.0	collinear
gene:TraesCS3A03G0054400	Chr3A	14572676	14573841	+	14573258	Chr3A	10563340	10564505	+	10563922	1.0	0.993	collinear
gene:TraesCS3A03G0054500	Chr3A	14583303	14584864	+	14584083	Chr3A	10573967	10575528	+	10574747	1.0	1.0	collinear
gene:TraesCS3A03G0054600	Chr3A	14587724	14588509	-	14588116	Chr3A	10578388	10579173	-	10578780	1.0	1.0	collinear
gene:TraesCS3A03G0055000	Chr3A	15050261	15053415	+	15051838	Chr3A	11030625	11033779	+	11032202	1.0	1.0	collinear
gene:TraesCS3A03G0055100	Chr3A	15058231	15060659	+	15059445	Chr3A	11038595	11041023	+	11039809	1.0	1.0	collinear
gene:TraesCS3A03G0055500	Chr3A	15114158	15116300	-	15115229	Chr3A	11093891	11096033	-	11094962	1.0	1.0	collinear
gene:TraesCS3A03G0055600	Chr3A	15142521	15146395	+	15144458	Chr3A	11122018	11125892	+	11123955	1.0	1.0	collinear
gene:TraesCS3A03G0055700	Chr3A	15147371	15148340	-	15147855	Chr3A	11126868	11127837	-	11127352	1.0	1.0	collinear
gene:TraesCS3A03G0055800	Chr3A	15151106	15153176	-	15152141	Chr3A	11130343	11132413	-	11131378	1.0	1.0	collinear
gene:TraesCS3A03G0056100	Chr3A	15218565	15225143	-	15221854	Chr3A	11197143	11203721	-	11200432	1.0	1.0	collinear
gene:TraesCS3A03G0056300	Chr3A	15367716	15369852	+	15368784	Chr3A	11346679	11348815	+	11347747	1.0	1.0	collinear
gene:TraesCS3A03G0056400	Chr3A	15374271	15377592	+	15375931	Chr3A	11352717	11356050	+	11354383	1.0	1.0	collinear
gene:TraesCS3A03G0056500	Chr3A	15379118	15382109	+	15380613	Chr3A	11357576	11360567	+	11359071	1.0	1.0	collinear
gene:TraesCS3A03G0056600	Chr3A	15382541	15385525	-	15384033	Chr3A	11360999	11363984	-	11362491	1.0	1.0	collinear
gene:TraesCS3A03G0056900	Chr3A	15581362	15586956	+	15584159	Chr3A	11550238	11555835	+	11553036	1.0	0.999	collinear
gene:TraesCS3A03G0057000	Chr3A	15588624	15592155	-	15590389	Chr3A	11557503	11561034	-	11559268	1.0	1.0	collinear
gene:TraesCS3A03G0057100	Chr3A	15593584	15595385	+	15594484	Chr3A	11562464	11564265	+	11563364	1.0	1.0	collinear
gene:TraesCS3A03G0057200	Chr3A	15596606	15598218	-	15597412	Chr3A	11565486	11567098	-	11566292	1.0	1.0	collinear
gene:TraesCS3A03G0057400	Chr3A	15608635	15609777	+	15609206	Chr3A	11577556	11578698	+	11578127	1.0	0.999	collinear
gene:TraesCS3A03G0057600	Chr3A	15636769	15637577	+	15637173	Chr3A	11606387	11607195	+	11606791	1.0	1.0	collinear
gene:TraesCS3A03G0058300	Chr3A	15743505	15746810	+	15745157	Chr3A	11713336	11716411	+	11714873	1.0	0.993	collinear
gene:TraesCS3A03G0058400	Chr3A	15754398	15759483	+	15756940	Chr3A	11723984	11727936	+	11725960	0.966	0.963	collinear
gene:TraesCS3A03G0058600	Chr3A	15769038	15770439	-	15769738	Chr3A	11737595	11738996	-	11738295	1.0	0.992	collinear
gene:TraesCS3A03G0058900	Chr3A	15890662	15892044	+	15891353	Chr3A	11871669	11873057	+	11872363	1.0	0.992	collinear
