gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity	segment
gene:TraesCS5B03G0004800	Chr5B	4221282	4227412	-	4224347	Chr5B	3425526	3431358	-	3428442	1.0	1.0	rearrangement:Chr5B_block1
gene:TraesCS5B03G0005300	Chr5B	4269528	4272513	-	4271020	Chr5B	3473461	3476446	-	3474953	1.0	1.0	rearrangement:Chr5B_block1
gene:TraesCS5B03G0005500	Chr5B	4505697	4508188	+	4506942	Chr5B	3833942	3836433	+	3835187	1.0	0.999	rearrangement:Chr5B_block1
gene:TraesCS5B03G0005800	Chr5B	4542237	4546889	-	4544563	Chr5B	3869200	3873852	-	3871526	1.0	1.0	rearrangement:Chr5B_block1
gene:TraesCS5B03G0006200	Chr5B	4719192	4725126	+	4722159	Chr5B	4044571	4050502	+	4047536	0.999	0.998	rearrangement:Chr5B_block1
gene:TraesCS5B03G0006300	Chr5B	4727039	4730071	-	4728555	Chr5B	4052235	4055267	-	4053751	1.0	1.0	rearrangement:Chr5B_block1
gene:TraesCS5B03G0006500	Chr5B	4731523	4732017	+	4731770	Chr5B	4056719	4057213	+	4056966	1.0	1.0	rearrangement:Chr5B_block1
gene:TraesCS5B03G0006700	Chr5B	4736950	4739324	+	4738137	Chr5B	4061992	4064366	+	4063179	1.0	1.0	rearrangement:Chr5B_block1
gene:TraesCS5B03G0006900	Chr5B	4745447	4747021	-	4746234	Chr5B	4070489	4072063	-	4071276	1.0	1.0	rearrangement:Chr5B_block1
gene:TraesCS5B03G0007900	Chr5B	5090409	5094657	+	5092533	Chr5B	4648788	4653034	+	4650911	1.0	0.998	rearrangement:Chr5B_block1
gene:TraesCS5B03G0008200	Chr5B	5592217	5592540	-	5592378	Chr5B	5344992	5345315	-	5345153	1.0	0.996	rearrangement:Chr5B_block1
gene:TraesCS5B03G0009300	Chr5B	6274906	6278095	-	6276500	Chr5B	8721675	8725009	-	8723342	1.0	0.995	rearrangement:Chr5B_block2
gene:TraesCS5B03G0009600	Chr5B	6421687	6425565	-	6423626	Chr5B	8835442	8839316	-	8837379	1.0	0.989	rearrangement:Chr5B_block2
gene:TraesCS5B03G0009700	Chr5B	6450124	6464864	+	6457494	Chr5B	8863868	8878605	+	8871236	1.0	0.993	rearrangement:Chr5B_block2
gene:TraesCS5B03G0009800	Chr5B	6475062	6478760	-	6476911	Chr5B	8888822	8892520	-	8890671	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0009900	Chr5B	6523497	6531811	+	6527654	Chr5B	8937493	8945838	+	8941665	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0010200	Chr5B	6557311	6558336	+	6557823	Chr5B	8972406	8973431	+	8972918	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0010600	Chr5B	6627478	6644259	+	6635868	Chr5B	9050099	9065952	+	9058025	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0011300	Chr5B	6679420	6682699	+	6681059	Chr5B	9096951	9100230	+	9098590	1.0	0.999	rearrangement:Chr5B_block2
gene:TraesCS5B03G0011400	Chr5B	6701850	6705413	+	6703631	Chr5B	9119233	9122672	+	9120952	0.998	0.975	rearrangement:Chr5B_block2
gene:TraesCS5B03G0011500	Chr5B	6706639	6711139	+	6708889	Chr5B	9124603	9128617	+	9126610	0.965	0.945	rearrangement:Chr5B_block2
gene:TraesCS5B03G0013000	Chr5B	7024791	7026752	+	7025771	Chr5B	9904131	9906098	-	9905114	1.0	0.98	rearrangement:Chr5B_block2
gene:TraesCS5B03G0012900	Chr5B	7022108	7032100	+	7027104	Chr5B	12149066	12168223	+	12158644	1.0	0.99	rearrangement:Chr5B_block3
gene:TraesCS5B03G0013400	Chr5B	7077724	7083197	-	7080460	Chr5B	12211489	12216962	-	12214225	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0013600	Chr5B	7124941	7128118	-	7126529	Chr5B	12258322	12260684	-	12259503	0.992	0.992	rearrangement:Chr5B_block3
gene:TraesCS5B03G0013700	Chr5B	7175983	7176264	-	7176123	Chr5B	12307469	12307750	-	12307609	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0014000	Chr5B	7204960	7205447	-	7205203	Chr5B	12336696	12337183	-	12336939	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0014100	Chr5B	7240428	7241179	-	7240803	Chr5B	12372160	12372911	-	12372535	1.0	0.996	rearrangement:Chr5B_block3
gene:TraesCS5B03G0014300	Chr5B	7359600	7360287	-	7359943	Chr5B	12491774	12492461	-	12492117	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0014600	Chr5B	7592627	7597126	-	7594876	Chr5B	12696281	12700730	-	12698505	0.979	0.979	rearrangement:Chr5B_block3
gene:TraesCS5B03G0014800	Chr5B	7755553	7759308	-	7757430	Chr5B	12858672	12862427	-	12860549	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0015100	Chr5B	7985700	7994441	-	7990070	Chr5B	13093510	13102316	-	13097913	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0015300	Chr5B	8044868	8056936	-	8050902	Chr5B	13152384	13164452	-	13158418	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0015500	Chr5B	8136091	8146344	+	8141217	Chr5B	13242854	13253107	+	13247980	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0015900	Chr5B	8231890	8236662	+	8234276	Chr5B	13303230	13308002	+	13305616	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0016100	Chr5B	8246419	8248728	-	8247573	Chr5B	13316515	13318824	-	13317669	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0016300	Chr5B	8403122	8405146	+	8404134	Chr5B	13477022	13479046	+	13478034	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0016400	Chr5B	8412291	8414400	+	8413345	Chr5B	13486190	13488299	+	13487244	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0017000	Chr5B	8435064	8439898	-	8437481	Chr5B	13508964	13513798	-	13511381	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0017300	Chr5B	8578315	8592199	+	8585257	Chr5B	13668723	13682608	+	13675665	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0017500	Chr5B	8592762	8599391	-	8596076	Chr5B	13683171	13689800	-	13686485	1.0	0.997	rearrangement:Chr5B_block3
gene:TraesCS5B03G0017600	Chr5B	8929166	8931564	-	8930365	Chr5B	13977998	13980405	-	13979201	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0018000	Chr5B	8959192	8973203	-	8966197	Chr5B	14008033	14022043	-	14015038	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0018200	Chr5B	8987169	8989682	-	8988425	Chr5B	14042885	14045489	-	14044187	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0018300	Chr5B	8990141	8990908	-	8990524	Chr5B	14045948	14046715	-	14046331	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0018500	Chr5B	8999069	8999971	-	8999520	Chr5B	14054875	14055777	-	14055326	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0019100	Chr5B	9063135	9063958	+	9063546	Chr5B	14119090	14119913	+	14119501	1.0	0.998	rearrangement:Chr5B_block3
gene:TraesCS5B03G0019200	Chr5B	9094473	9094694	+	9094583	Chr5B	14150426	14150647	+	14150536	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0019300	Chr5B	9098241	9101504	+	9099872	Chr5B	14154194	14157456	+	14155825	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0019500	Chr5B	9128880	9132494	+	9130687	Chr5B	14184820	14188531	+	14186675	1.0	0.986	rearrangement:Chr5B_block3
gene:TraesCS5B03G0019600	Chr5B	9270520	9274061	-	9272290	Chr5B	14328595	14332136	-	14330365	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0019700	Chr5B	9291833	9292246	+	9292039	Chr5B	14349974	14350387	+	14350180	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0019900	Chr5B	9309126	9311271	+	9310198	Chr5B	14367362	14369507	+	14368434	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020000	Chr5B	9311350	9315370	-	9313360	Chr5B	14369586	14373606	-	14371596	1.0	0.997	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020200	Chr5B	9331528	9333209	+	9332368	Chr5B	14389782	14391463	+	14390622	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020300	Chr5B	9336604	9337029	+	9336816	Chr5B	14394858	14395283	+	14395070	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020400	Chr5B	9346778	9347669	+	9347223	Chr5B	14404460	14405351	+	14404905	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020500	Chr5B	9350147	9351646	+	9350896	Chr5B	14407829	14409328	+	14408578	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020600	Chr5B	9380809	9382659	-	9381734	Chr5B	14438539	14440389	-	14439464	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020700	Chr5B	9403400	9406313	+	9404856	Chr5B	14461859	14464772	+	14463315	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020800	Chr5B	9468227	9470148	+	9469187	Chr5B	14526036	14527957	+	14526996	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0021000	Chr5B	9571961	9572791	-	9572376	Chr5B	14629719	14630549	-	14630134	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0021200	Chr5B	9587651	9588520	+	9588085	Chr5B	14645409	14646278	+	14645843	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0021800	Chr5B	9717192	9720543	-	9718867	Chr5B	14771375	14774726	-	14773050	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0022000	Chr5B	9855474	9864520	+	9859997	Chr5B	14909533	14918672	+	14914102	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0022200	Chr5B	10106300	10110457	-	10108378	Chr5B	15160088	15164337	-	15162212	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0022600	Chr5B	10214304	10220355	-	10217329	Chr5B	15268363	15274415	-	15271389	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0022700	Chr5B	10307002	10310651	-	10308826	Chr5B	15361528	15365177	-	15363352	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0022900	Chr5B	10391195	10392453	+	10391824	Chr5B	15464963	15466221	+	15465592	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0023200	Chr5B	10474262	10476974	+	10475618	Chr5B	15546897	15549609	+	15548253	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0023300	Chr5B	10483169	10487009	-	10485089	Chr5B	15555822	15559662	-	15557742	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0023400	Chr5B	10487058	10495071	-	10491064	Chr5B	15559711	15567716	-	15563713	1.0	0.996	rearrangement:Chr5B_block3
gene:TraesCS5B03G0023800	Chr5B	10569581	10572063	-	10570822	Chr5B	15641075	15643557	-	15642316	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0023900	Chr5B	11094914	11095366	+	11095140	Chr5B	16164171	16164623	+	16164397	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0024100	Chr5B	11123414	11123869	+	11123641	Chr5B	16192679	16193134	+	16192906	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0024200	Chr5B	11126365	11127792	+	11127078	Chr5B	16195630	16197057	+	16196343	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0024800	Chr5B	11356992	11359994	-	11358493	Chr5B	16425680	16428682	-	16427181	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0025000	Chr5B	11505766	11509181	+	11507473	Chr5B	16572986	16576401	+	16574693	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0025300	Chr5B	11528508	11529623	+	11529065	Chr5B	16590717	16591829	+	16591273	0.997	0.991	rearrangement:Chr5B_block3
gene:TraesCS5B03G0025500	Chr5B	11553967	11555073	+	11554520	Chr5B	16625283	16626390	+	16625836	1.0	0.995	rearrangement:Chr5B_block3
gene:TraesCS5B03G0025700	Chr5B	11563724	11567657	+	11565690	Chr5B	16634921	16638813	+	16636867	0.979	0.968	rearrangement:Chr5B_block3
gene:TraesCS5B03G0025800	Chr5B	11599622	11605376	-	11602499	Chr5B	16664314	16667843	-	16666078	1.0	0.993	rearrangement:Chr5B_block3
gene:TraesCS5B03G0025900	Chr5B	11653192	11653452	-	11653322	Chr5B	16696757	16697017	-	16696887	1.0	0.988	rearrangement:Chr5B_block3
gene:TraesCS5B03G0026100	Chr5B	11812338	11822104	-	11817221	Chr5B	16772787	16782548	-	16777667	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0026400	Chr5B	12310257	12315207	-	12312732	Chr5B	17251730	17256680	-	17254205	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0026600	Chr5B	12370913	12372013	-	12371463	Chr5B	17315427	17316524	-	17315975	0.995	0.995	rearrangement:Chr5B_block3
gene:TraesCS5B03G0026700	Chr5B	12374135	12378689	-	12376412	Chr5B	17318646	17323200	-	17320923	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0026800	Chr5B	12379835	12384505	-	12382170	Chr5B	17324346	17329016	-	17326681	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0027400	Chr5B	12612938	12617664	-	12615301	Chr5B	17554934	17559666	-	17557300	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0027500	Chr5B	12619611	12627348	+	12623479	Chr5B	17561613	17569350	+	17565481	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0027600	Chr5B	12629960	12631747	+	12630853	Chr5B	17571992	17573779	+	17572885	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0027700	Chr5B	12708205	12708903	+	12708554	Chr5B	17650245	17650943	+	17650594	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0027900	Chr5B	12894311	12907141	-	12900726	Chr5B	17838297	17851192	-	17844744	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0028100	Chr5B	13129670	13134023	-	13131846	Chr5B	18074157	18078504	-	18076330	0.997	0.997	rearrangement:Chr5B_block3
gene:TraesCS5B03G0028200	Chr5B	13220273	13224136	+	13222204	Chr5B	18164724	18168566	+	18166645	0.976	0.972	rearrangement:Chr5B_block3
gene:TraesCS5B03G0028300	Chr5B	13224220	13225588	-	13224904	Chr5B	18168651	18170034	-	18169342	1.0	0.98	rearrangement:Chr5B_block3
gene:TraesCS5B03G0028400	Chr5B	13232245	13237196	+	13234720	Chr5B	18176586	18181536	+	18179061	1.0	0.997	rearrangement:Chr5B_block3
gene:TraesCS5B03G0028900	Chr5B	13269693	13271649	-	13270671	Chr5B	18240934	18242874	-	18241904	0.979	0.972	rearrangement:Chr5B_block3
gene:TraesCS5B03G0029100	Chr5B	13314077	13314463	+	13314270	Chr5B	18291471	18291858	+	18291664	1.0	0.992	rearrangement:Chr5B_block3
gene:TraesCS5B03G0029200	Chr5B	13317363	13325016	-	13321189	Chr5B	18294490	18302126	-	18298308	1.0	0.987	rearrangement:Chr5B_block3
gene:TraesCS5B03G0029300	Chr5B	13396832	13400806	+	13398819	Chr5B	18371528	18375419	+	18373473	0.996	0.986	rearrangement:Chr5B_block3
gene:TraesCS5B03G0029500	Chr5B	13403971	13404722	-	13404346	Chr5B	18378490	18379241	-	18378865	1.0	0.993	rearrangement:Chr5B_block3
gene:TraesCS5B03G0029800	Chr5B	13469112	13478889	-	13474000	Chr5B	18477693	18487225	-	18482459	0.991	0.986	rearrangement:Chr5B_block3
gene:TraesCS5B03G0030200	Chr5B	13526485	13533166	-	13529825	Chr5B	18536023	18542704	-	18539363	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0030400	Chr5B	13538016	13539589	-	13538802	Chr5B	18548722	18550295	-	18549508	1.0	0.995	rearrangement:Chr5B_block3
gene:TraesCS5B03G0030600	Chr5B	13739040	13742577	+	13740808	Chr5B	18743343	18746907	+	18745125	1.0	0.987	rearrangement:Chr5B_block3
gene:TraesCS5B03G0030700	Chr5B	13742889	13746219	-	13744554	Chr5B	18747219	18750552	-	18748885	1.0	0.996	rearrangement:Chr5B_block3
gene:TraesCS5B03G0030800	Chr5B	13753139	13756858	-	13754998	Chr5B	18757031	18760512	-	18758771	0.995	0.989	rearrangement:Chr5B_block3
gene:TraesCS5B03G0030900	Chr5B	13761639	13766090	+	13763864	Chr5B	18964034	18968315	-	18966174	0.986	0.96	rearrangement:Chr5B_block3
gene:TraesCS5B03G0052600	Chr5B	21384375	21386198	+	21385286	Chr5B	26576917	26578729	+	26577823	0.993	0.982	rearrangement:Chr5B_block4
gene:TraesCS5B03G0053200	Chr5B	21412101	21417989	-	21415045	Chr5B	26616025	26621918	-	26618971	1.0	0.994	rearrangement:Chr5B_block4
gene:TraesCS5B03G0053500	Chr5B	21627713	21632715	+	21630214	Chr5B	26795646	26800648	+	26798147	1.0	1.0	rearrangement:Chr5B_block4
gene:TraesCS5B03G0053600	Chr5B	21637412	21640309	+	21638860	Chr5B	26804789	26807686	+	26806237	1.0	0.998	rearrangement:Chr5B_block4
gene:TraesCS5B03G0053900	Chr5B	21758565	21761308	+	21759936	Chr5B	26921888	26924624	+	26923256	0.993	0.99	rearrangement:Chr5B_block4
gene:TraesCS5B03G0054000	Chr5B	21761757	21765503	-	21763630	Chr5B	26925073	26928819	-	26926946	1.0	1.0	rearrangement:Chr5B_block4
gene:TraesCS5B03G0000300	Chr5B	16033	21153	+	18593	Chr5B	6738687	6743822	-	6741254	0.998	0.981	collinear
gene:TraesCS5B03G0000800	Chr5B	85900	87414	-	86657	Chr5B	6699539	6701055	+	6700297	1.0	0.994	collinear
gene:TraesCS5B03G0000900	Chr5B	208601	214218	+	211409	Chr5B	6566120	6571743	-	6568931	0.998	0.996	collinear
gene:TraesCS5B03G0001100	Chr5B	214767	217901	-	216334	Chr5B	6562444	6565598	+	6564021	0.991	0.972	collinear
gene:TraesCS5B03G0001200	Chr5B	227704	231809	+	229756	Chr5B	6541653	6545792	-	6543722	0.999	0.989	collinear
gene:TraesCS5B03G0001300	Chr5B	606261	606584	-	606422	Chr5B	5987050	5987373	-	5987211	1.0	0.993	collinear
gene:TraesCS5B03G0001600	Chr5B	1005121	1009642	+	1007381	Chr5B	7335943	7340422	-	7338182	1.0	0.984	collinear
gene:TraesCS5B03G0001800	Chr5B	1110422	1112273	-	1111347	Chr5B	7211536	7213389	+	7212462	1.0	0.994	collinear
gene:TraesCS5B03G0001900	Chr5B	1209448	1212378	+	1210913	Chr5B	7195293	7198232	-	7196762	1.0	0.989	collinear
gene:TraesCS5B03G0002200	Chr5B	1420063	1425391	-	1422727	Chr5B	10505291	10510619	-	10507955	1.0	1.0	collinear
gene:TraesCS5B03G0002300	Chr5B	1427312	1431238	+	1429275	Chr5B	10512540	10516466	+	10514503	1.0	1.0	collinear
gene:TraesCS5B03G0031200	Chr5B	13813226	13815754	-	13814490	Chr5B	19079433	19081961	-	19080697	1.0	0.987	collinear
gene:TraesCS5B03G0031700	Chr5B	13897917	13901506	+	13899711	Chr5B	19523979	19527437	-	19525708	0.999	0.953	collinear
gene:TraesCS5B03G0032700	Chr5B	14442702	14446192	-	14444447	Chr5B	20004010	20007479	-	20005744	0.99	0.953	collinear
gene:TraesCS5B03G0034100	Chr5B	14735969	14739364	+	14737666	Chr5B	20294109	20297525	+	20295817	1.0	0.995	collinear
gene:TraesCS5B03G0034400	Chr5B	14964550	14964981	-	14964765	Chr5B	20520689	20521120	-	20520904	1.0	0.981	collinear
gene:TraesCS5B03G0034500	Chr5B	14967780	14968459	-	14968119	Chr5B	20523682	20524359	-	20524020	0.995	0.948	collinear
gene:TraesCS5B03G0034800	Chr5B	15060069	15060977	-	15060523	Chr5B	20710526	20711434	-	20710980	1.0	0.998	collinear
gene:TraesCS5B03G0035100	Chr5B	15104616	15105443	+	15105029	Chr5B	20770119	20770946	+	20770532	1.0	0.984	collinear
gene:TraesCS5B03G0035300	Chr5B	15107932	15108639	+	15108285	Chr5B	20773405	20774112	+	20773758	1.0	0.971	collinear
gene:TraesCS5B03G0035500	Chr5B	15147679	15148176	+	15147927	Chr5B	20817391	20817888	+	20817639	1.0	0.993	collinear
gene:TraesCS5B03G0035700	Chr5B	15178748	15179680	+	15179214	Chr5B	20871592	20872524	+	20872058	1.0	0.998	collinear
gene:TraesCS5B03G0035900	Chr5B	15240866	15241639	-	15241252	Chr5B	20927299	20928072	-	20927685	1.0	0.983	collinear
gene:TraesCS5B03G0036000	Chr5B	15245683	15246561	-	15246122	Chr5B	20932168	20933047	-	20932607	1.0	0.986	collinear
gene:TraesCS5B03G0036100	Chr5B	15251565	15252508	+	15252036	Chr5B	20937933	20938876	+	20938404	1.0	0.98	collinear
gene:TraesCS5B03G0036200	Chr5B	15309491	15314690	+	15312090	Chr5B	20995259	21000439	+	20997849	0.996	0.983	collinear
gene:TraesCS5B03G0036500	Chr5B	15384589	15388487	-	15386538	Chr5B	21059594	21063460	-	21061527	0.985	0.977	collinear
gene:TraesCS5B03G0036600	Chr5B	15400249	15401399	-	15400824	Chr5B	21074628	21075778	-	21075203	1.0	1.0	collinear
gene:TraesCS5B03G0037100	Chr5B	15579855	15586312	+	15583083	Chr5B	21277213	21283625	+	21280419	1.0	1.0	collinear
gene:TraesCS5B03G0037200	Chr5B	15590671	15594377	-	15592524	Chr5B	21288299	21292077	-	21290188	1.0	1.0	collinear
gene:TraesCS5B03G0038300	Chr5B	16028698	16032699	-	16030698	Chr5B	21759970	21763971	-	21761970	1.0	0.999	collinear
gene:TraesCS5B03G0038500	Chr5B	16038879	16039148	+	16039013	Chr5B	21770150	21770419	+	21770284	1.0	1.0	collinear
gene:TraesCS5B03G0038600	Chr5B	16060220	16065019	-	16062619	Chr5B	21791438	21796237	-	21793837	1.0	1.0	collinear
gene:TraesCS5B03G0039400	Chr5B	16411670	16412110	-	16411890	Chr5B	22064864	22065304	-	22065084	1.0	1.0	collinear
gene:TraesCS5B03G0039500	Chr5B	16437458	16437898	-	16437678	Chr5B	22090649	22091089	-	22090869	1.0	1.0	collinear
gene:TraesCS5B03G0039600	Chr5B	16555952	16556392	-	16556172	Chr5B	22120849	22121289	-	22121069	1.0	1.0	collinear
gene:TraesCS5B03G0040100	Chr5B	16607070	16609209	+	16608139	Chr5B	22172873	22175012	+	22173942	1.0	1.0	collinear
gene:TraesCS5B03G0040200	Chr5B	16609420	16617087	-	16613253	Chr5B	22175223	22182890	-	22179056	1.0	1.0	collinear
gene:TraesCS5B03G0040800	Chr5B	17805901	17808859	-	17807380	Chr5B	23239478	23242436	-	23240957	1.0	1.0	collinear
gene:TraesCS5B03G0041900	Chr5B	17977310	17987229	+	17982269	Chr5B	23375402	23385327	+	23380364	1.0	0.998	collinear
gene:TraesCS5B03G0042300	Chr5B	18073200	18074246	-	18073723	Chr5B	23474408	23475454	-	23474931	1.0	0.998	collinear
gene:TraesCS5B03G0042800	Chr5B	18208883	18210186	+	18209534	Chr5B	23610665	23611968	+	23611316	1.0	1.0	collinear
gene:TraesCS5B03G0042900	Chr5B	18221809	18225449	+	18223629	Chr5B	23623446	23627072	+	23625259	1.0	1.0	collinear
gene:TraesCS5B03G0043000	Chr5B	18227659	18230690	+	18229174	Chr5B	23629282	23632302	+	23630792	1.0	1.0	collinear
gene:TraesCS5B03G0043100	Chr5B	18235926	18240310	-	18238118	Chr5B	23637129	23641507	-	23639318	1.0	0.997	collinear
gene:TraesCS5B03G0043500	Chr5B	18359015	18360093	-	18359554	Chr5B	23747304	23748379	-	23747841	0.997	0.994	collinear
gene:TraesCS5B03G0044100	Chr5B	18442047	18442310	+	18442178	Chr5B	23853612	23853875	+	23853743	1.0	0.996	collinear
gene:TraesCS5B03G0044300	Chr5B	18446125	18447066	-	18446595	Chr5B	23857690	23858631	-	23858160	1.0	0.99	collinear
gene:TraesCS5B03G0045200	Chr5B	18667645	18668184	+	18667914	Chr5B	24157928	24158467	+	24158197	1.0	0.99	collinear
gene:TraesCS5B03G0045900	Chr5B	18965722	18966648	-	18966185	Chr5B	24505023	24505947	-	24505485	0.997	0.996	collinear
gene:TraesCS5B03G0046000	Chr5B	19030152	19032083	+	19031117	Chr5B	24581172	24583218	+	24582195	1.0	0.997	collinear
gene:TraesCS5B03G0046200	Chr5B	19263083	19264715	+	19263899	Chr5B	24815289	24816901	+	24816095	0.963	0.947	collinear
gene:TraesCS5B03G0046300	Chr5B	19685760	19687547	-	19686653	Chr5B	25260069	25261783	-	25260926	1.0	0.987	collinear
gene:TraesCS5B03G0046400	Chr5B	19702854	19704256	-	19703555	Chr5B	25392934	25394331	+	25393632	0.994	0.944	collinear
