gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity	segment
gene:TraesCS1B03G0020600	Chr1B	5597356	5598231	+	5597793	Chr1B	4674567	4675442	+	4675004	1.0	1.0	collinear
gene:TraesCS1B03G0020700	Chr1B	5612307	5615571	+	5613939	Chr1B	4690144	4693408	+	4691776	1.0	0.999	collinear
gene:TraesCS1B03G0020800	Chr1B	5614684	5615030	-	5614857	Chr1B	4692521	4692867	-	4692694	1.0	1.0	collinear
gene:TraesCS1B03G0021000	Chr1B	5630788	5631399	+	5631093	Chr1B	4708629	4709240	+	4708934	1.0	0.998	collinear
gene:TraesCS1B03G0021200	Chr1B	5632568	5632786	+	5632677	Chr1B	4710408	4710626	+	4710517	1.0	0.995	collinear
gene:TraesCS1B03G0021800	Chr1B	5836360	5836629	-	5836494	Chr1B	4872709	4872968	-	4872838	0.962	0.951	collinear
gene:TraesCS1B03G0022400	Chr1B	5964797	5965380	+	5965088	Chr1B	5086472	5087055	+	5086763	1.0	0.998	collinear
gene:TraesCS1B03G0022700	Chr1B	6140520	6141605	-	6141062	Chr1B	5286160	5287194	-	5286677	0.953	0.947	collinear
gene:TraesCS1B03G0022900	Chr1B	6149955	6153835	+	6151895	Chr1B	5295137	5299017	+	5297077	1.0	0.998	collinear
gene:TraesCS1B03G0023100	Chr1B	6212886	6215721	-	6214303	Chr1B	5358305	5361140	-	5359722	1.0	1.0	collinear
gene:TraesCS1B03G0023400	Chr1B	6304315	6310761	+	6307538	Chr1B	5448385	5454831	+	5451608	1.0	1.0	collinear
gene:TraesCS1B03G0023700	Chr1B	6401330	6404169	+	6402749	Chr1B	5544432	5547271	+	5545851	1.0	1.0	collinear
gene:TraesCS1B03G0023900	Chr1B	6437755	6442448	+	6440101	Chr1B	5589254	5593947	+	5591600	1.0	0.999	collinear
gene:TraesCS1B03G0024000	Chr1B	6474079	6477194	-	6475636	Chr1B	5625577	5628692	-	5627134	1.0	1.0	collinear
gene:TraesCS1B03G0024300	Chr1B	6511056	6516590	+	6513823	Chr1B	5661664	5667178	+	5664421	0.996	0.995	collinear
gene:TraesCS1B03G0024400	Chr1B	6520803	6523974	+	6522388	Chr1B	5671413	5674584	+	5672998	1.0	0.998	collinear
gene:TraesCS1B03G0024500	Chr1B	6550417	6551283	+	6550850	Chr1B	5701347	5702213	+	5701780	1.0	0.996	collinear
gene:TraesCS1B03G0024800	Chr1B	6561531	6565054	-	6563292	Chr1B	5708145	5711274	-	5709709	0.997	0.991	collinear
gene:TraesCS1B03G0025000	Chr1B	6644278	6650502	+	6647390	Chr1B	5779654	5785878	+	5782766	1.0	0.997	collinear
gene:TraesCS1B03G0025400	Chr1B	6731747	6734044	+	6732895	Chr1B	6515741	6518033	+	6516887	0.997	0.995	collinear
gene:TraesCS1B03G0025500	Chr1B	6735150	6735832	+	6735491	Chr1B	6519140	6519822	+	6519481	1.0	0.991	collinear
gene:TraesCS1B03G0025900	Chr1B	6761452	6762683	-	6762067	Chr1B	6553870	6555101	-	6554485	1.0	0.996	collinear
gene:TraesCS1B03G0026200	Chr1B	6777069	6777582	+	6777325	Chr1B	6569491	6570004	+	6569747	1.0	0.995	collinear
gene:TraesCS1B03G0026300	Chr1B	6790344	6791931	+	6791137	Chr1B	6583647	6585246	+	6584446	1.0	0.991	collinear
gene:TraesCS1B03G0027200	Chr1B	6885651	6886706	-	6886178	Chr1B	6669376	6670431	-	6669903	1.0	0.997	collinear
gene:TraesCS1B03G0027400	Chr1B	6892910	6894152	-	6893531	Chr1B	6676635	6677880	-	6677257	1.0	1.0	collinear
gene:TraesCS1B03G0027500	Chr1B	6905201	6905452	+	6905326	Chr1B	6689052	6689303	+	6689177	1.0	1.0	collinear
gene:TraesCS1B03G0027600	Chr1B	6911470	6911771	+	6911620	Chr1B	6695317	6695618	+	6695467	1.0	0.993	collinear
gene:TraesCS1B03G0027900	Chr1B	6922415	6926399	+	6924407	Chr1B	6706277	6710261	+	6708269	1.0	1.0	collinear
gene:TraesCS1B03G0028000	Chr1B	6927495	6930956	+	6929225	Chr1B	6713222	6716683	+	6714952	1.0	1.0	collinear
gene:TraesCS1B03G0028200	Chr1B	6933411	6935465	-	6934438	Chr1B	6719138	6721192	-	6720165	1.0	1.0	collinear
gene:TraesCS1B03G0028800	Chr1B	7136171	7137713	-	7136942	Chr1B	6936777	6938319	-	6937548	1.0	1.0	collinear
gene:TraesCS1B03G0028900	Chr1B	7188725	7190156	-	7189440	Chr1B	6987503	6988934	-	6988218	1.0	0.992	collinear
gene:TraesCS1B03G0029300	Chr1B	7473333	7480121	-	7476727	Chr1B	7259087	7265876	-	7262481	1.0	0.997	collinear
gene:TraesCS1B03G0029400	Chr1B	7480639	7487573	+	7484106	Chr1B	7266354	7273478	+	7269916	1.0	0.995	collinear
gene:TraesCS1B03G0029600	Chr1B	7568099	7569690	-	7568894	Chr1B	7378418	7380011	-	7379214	1.0	0.997	collinear
gene:TraesCS1B03G0029700	Chr1B	7583192	7584485	+	7583838	Chr1B	7395895	7397188	+	7396541	1.0	0.996	collinear
gene:TraesCS1B03G0030500	Chr1B	7851867	7852259	+	7852063	Chr1B	6448490	6448881	-	6448685	0.997	0.984	collinear
gene:TraesCS1B03G0030900	Chr1B	7968876	7970120	-	7969498	Chr1B	6342977	6344221	+	6343599	1.0	0.983	collinear
gene:TraesCS1B03G0031000	Chr1B	7983452	7987365	+	7985408	Chr1B	6325780	6329723	-	6327751	1.0	0.972	collinear
gene:TraesCS1B03G0031200	Chr1B	8001434	8001895	-	8001664	Chr1B	6311299	6311760	+	6311529	1.0	0.993	collinear
gene:TraesCS1B03G0031300	Chr1B	8012259	8012916	-	8012587	Chr1B	6300282	6300939	+	6300610	1.0	0.985	collinear
gene:TraesCS1B03G0031900	Chr1B	8067883	8068314	-	8068098	Chr1B	7308142	7308573	-	7308357	1.0	0.976	collinear
gene:TraesCS1B03G0032100	Chr1B	8076414	8076845	-	8076629	Chr1B	6281099	6281530	+	6281314	1.0	0.988	collinear
gene:TraesCS1B03G0034200	Chr1B	8519980	8527072	+	8523526	Chr1B	6086869	6093489	-	6090179	0.998	0.973	collinear
gene:TraesCS1B03G0034400	Chr1B	8592364	8593919	+	8593141	Chr1B	7808129	7809684	+	7808906	1.0	0.992	collinear
gene:TraesCS1B03G0034500	Chr1B	8645390	8646951	+	8646170	Chr1B	7878152	7879705	+	7878928	1.0	0.996	collinear
gene:TraesCS1B03G0034600	Chr1B	8672509	8677350	-	8674929	Chr1B	7907138	7910220	-	7908679	1.0	0.994	collinear
gene:TraesCS1B03G0034900	Chr1B	8707883	8709501	+	8708692	Chr1B	7955053	7956671	+	7955862	1.0	0.998	collinear
gene:TraesCS1B03G0035000	Chr1B	8710149	8712378	+	8711263	Chr1B	7957320	7959548	+	7958434	1.0	0.998	collinear
gene:TraesCS1B03G0035300	Chr1B	8731073	8731747	+	8731410	Chr1B	7978353	7979001	+	7978677	1.0	0.99	collinear
gene:TraesCS1B03G0035400	Chr1B	8748973	8750925	+	8749949	Chr1B	7996366	7998318	+	7997342	1.0	0.996	collinear
gene:TraesCS1B03G0035700	Chr1B	8775326	8781500	+	8778413	Chr1B	8050777	8056902	+	8053839	0.994	0.968	collinear
gene:TraesCS1B03G0035800	Chr1B	8781958	8783322	+	8782640	Chr1B	8057366	8058723	+	8058044	0.991	0.945	collinear
gene:TraesCS1B03G0036200	Chr1B	8920793	8921583	-	8921188	Chr1B	8198150	8198888	-	8198519	1.0	0.997	collinear
gene:TraesCS1B03G0036300	Chr1B	8936686	8939403	-	8938044	Chr1B	8213953	8216670	-	8215311	1.0	1.0	collinear
gene:TraesCS1B03G0036500	Chr1B	9081442	9085624	+	9083533	Chr1B	8358513	8362695	+	8360604	1.0	1.0	collinear
gene:TraesCS1B03G0036700	Chr1B	9183329	9184082	+	9183705	Chr1B	8442141	8442894	+	8442517	1.0	0.998	collinear
gene:TraesCS1B03G0036800	Chr1B	9188008	9202582	+	9195295	Chr1B	8446820	8460587	+	8453703	0.947	0.946	collinear
gene:TraesCS1B03G0036900	Chr1B	9221024	9223309	+	9222166	Chr1B	8485356	8487632	+	8486494	0.99	0.99	collinear
gene:TraesCS1B03G0037100	Chr1B	9234708	9235360	-	9235034	Chr1B	8498523	8499175	-	8498849	1.0	1.0	collinear
gene:TraesCS1B03G0037200	Chr1B	9239572	9240364	-	9239968	Chr1B	8503386	8504178	-	8503782	1.0	1.0	collinear
gene:TraesCS1B03G0037500	Chr1B	9294962	9297935	-	9296448	Chr1B	8568570	8571543	-	8570056	1.0	0.999	collinear
gene:TraesCS1B03G0037600	Chr1B	9340006	9342523	-	9341264	Chr1B	8600183	8602700	-	8601441	1.0	0.998	collinear
gene:TraesCS1B03G0038000	Chr1B	9375472	9376307	-	9375889	Chr1B	8635916	8636751	-	8636333	1.0	1.0	collinear
gene:TraesCS1B03G0038200	Chr1B	9386698	9389358	-	9388028	Chr1B	8665241	8667901	-	8666571	1.0	0.986	collinear
gene:TraesCS1B03G0038300	Chr1B	9435993	9438264	-	9437128	Chr1B	8833700	8835685	-	8834692	1.0	0.956	collinear
gene:TraesCS1B03G0038400	Chr1B	9439821	9440916	+	9440368	Chr1B	9172826	9173923	-	9173374	1.0	0.95	collinear
gene:TraesCS1B03G0038600	Chr1B	9468567	9470728	+	9469647	Chr1B	8873821	8876020	+	8874920	1.0	0.977	collinear
gene:TraesCS1B03G0038700	Chr1B	9512135	9528525	-	9520330	Chr1B	8917717	8934353	-	8926035	1.0	0.996	collinear
gene:TraesCS1B03G0038800	Chr1B	9590685	9594472	-	9592578	Chr1B	8985298	8989085	-	8987191	1.0	0.999	collinear
gene:TraesCS1B03G0038900	Chr1B	9596767	9602349	+	9599558	Chr1B	8991380	8996936	+	8994158	1.0	0.998	collinear
gene:TraesCS1B03G0039000	Chr1B	9602359	9603587	+	9602973	Chr1B	8996946	8998174	+	8997560	1.0	0.997	collinear
gene:TraesCS1B03G0039200	Chr1B	9612378	9613006	-	9612692	Chr1B	9006967	9007595	-	9007281	1.0	0.998	collinear
gene:TraesCS1B03G0039600	Chr1B	9683032	9685542	+	9684287	Chr1B	9077089	9079599	+	9078344	1.0	0.998	collinear
gene:TraesCS1B03G0040100	Chr1B	9782826	9784767	+	9783796	Chr1B	9175799	9177743	+	9176771	1.0	0.976	collinear
gene:TraesCS1B03G0040200	Chr1B	9789359	9790975	+	9790167	Chr1B	9182193	9184035	+	9183114	0.996	0.949	collinear
gene:TraesCS1B03G0040400	Chr1B	9931905	9932833	-	9932369	Chr1B	9527972	9528897	-	9528434	0.995	0.961	collinear
gene:TraesCS1B03G0040500	Chr1B	9946473	9947669	+	9947071	Chr1B	9542627	9543823	+	9543225	1.0	0.994	collinear
gene:TraesCS1B03G0040600	Chr1B	10006721	10011436	+	10009078	Chr1B	9602883	9607549	+	9605216	1.0	0.999	collinear
gene:TraesCS1B03G0041000	Chr1B	10062709	10067524	-	10065116	Chr1B	9658062	9662866	-	9660464	0.996	0.991	collinear
gene:TraesCS1B03G0041200	Chr1B	10093955	10096755	+	10095355	Chr1B	9695402	9698212	+	9696807	1.0	0.965	collinear
gene:TraesCS1B03G0042200	Chr1B	10223793	10225081	-	10224437	Chr1B	9760638	9761926	-	9761282	1.0	1.0	collinear
gene:TraesCS1B03G0042300	Chr1B	10227066	10228079	-	10227572	Chr1B	9763910	9764923	-	9764416	1.0	1.0	collinear
gene:TraesCS1B03G0042400	Chr1B	10232241	10236228	-	10234234	Chr1B	9769079	9773066	-	9771072	1.0	1.0	collinear
gene:TraesCS1B03G0042600	Chr1B	10349836	10356359	+	10353097	Chr1B	9872984	9879507	+	9876245	1.0	1.0	collinear
gene:TraesCS1B03G0042700	Chr1B	10357323	10358121	+	10357722	Chr1B	9880471	9881269	+	9880870	1.0	1.0	collinear
gene:TraesCS1B03G0042800	Chr1B	10385166	10387322	+	10386244	Chr1B	9908358	9910514	+	9909436	1.0	0.999	collinear
gene:TraesCS1B03G0042900	Chr1B	10405014	10410446	-	10407730	Chr1B	9930247	9935717	-	9932982	1.0	1.0	collinear
gene:TraesCS1B03G0043100	Chr1B	10445581	10447481	+	10446531	Chr1B	9970967	9972867	+	9971917	1.0	1.0	collinear
gene:TraesCS1B03G0043200	Chr1B	10450132	10452871	-	10451501	Chr1B	9975518	9978257	-	9976887	1.0	1.0	collinear
gene:TraesCS1B03G0043300	Chr1B	10496325	10503200	+	10499762	Chr1B	10021708	10028583	+	10025145	1.0	0.999	collinear
gene:TraesCS1B03G0044700	Chr1B	10631853	10634419	-	10633136	Chr1B	10104172	10106741	-	10105456	1.0	0.989	collinear
gene:TraesCS1B03G0044800	Chr1B	10638363	10641651	-	10640007	Chr1B	10110710	10114233	-	10112471	1.0	0.996	collinear
gene:TraesCS1B03G0045000	Chr1B	10646033	10648577	-	10647305	Chr1B	10118615	10121132	-	10119873	1.0	0.992	collinear
gene:TraesCS1B03G0045500	Chr1B	10737663	10740370	-	10739016	Chr1B	10209864	10212613	-	10211238	0.975	0.941	collinear
gene:TraesCS1B03G0045800	Chr1B	10890974	10899911	-	10895442	Chr1B	10281149	10290028	-	10285588	0.987	0.962	collinear
gene:TraesCS1B03G0046000	Chr1B	10946142	10948229	+	10947185	Chr1B	10311611	10313536	+	10312573	0.998	0.915	collinear
gene:TraesCS1B03G0046800	Chr1B	11097649	11101734	-	11099691	Chr1B	10392372	10396311	-	10394341	0.994	0.946	collinear
gene:TraesCS1B03G0047600	Chr1B	11660706	11661221	-	11660963	Chr1B	10928390	10928905	-	10928647	1.0	0.996	collinear
gene:TraesCS1B03G0047700	Chr1B	11705253	11710444	-	11707848	Chr1B	10981823	10986970	-	10984396	0.956	0.951	collinear
gene:TraesCS1B03G0047800	Chr1B	11744428	11746681	+	11745554	Chr1B	11020995	11023258	+	11022126	1.0	0.994	collinear
gene:TraesCS1B03G0048500	Chr1B	12155898	12157261	+	12156579	Chr1B	11362188	11363549	+	11362868	1.0	0.993	collinear
gene:TraesCS1B03G0048600	Chr1B	12212874	12214358	-	12213616	Chr1B	11411431	11412873	-	11412152	0.985	0.981	collinear
gene:TraesCS1B03G0048700	Chr1B	12216550	12222860	-	12219705	Chr1B	11415123	11421462	-	11418292	0.999	0.973	collinear
gene:TraesCS1B03G0048800	Chr1B	12376675	12379736	+	12378205	Chr1B	11662662	11665708	+	11664185	0.991	0.983	collinear
gene:TraesCS1B03G0049000	Chr1B	12403367	12410785	+	12407076	Chr1B	11678977	11686653	+	11682815	0.985	0.963	collinear
gene:TraesCS1B03G0049600	Chr1B	12608888	12609961	+	12609424	Chr1B	11789395	11790457	+	11789926	0.989	0.948	collinear
gene:TraesCS1B03G0051200	Chr1B	13011432	13011673	+	13011552	Chr1B	12000663	12000905	+	12000784	1.0	0.995	collinear
gene:TraesCS1B03G0051300	Chr1B	13071722	13071964	+	13071843	Chr1B	12084074	12084316	+	12084195	1.0	1.0	collinear
gene:TraesCS1B03G0051500	Chr1B	13180553	13205206	+	13192879	Chr1B	12204624	12228362	+	12216493	0.916	0.914	collinear
gene:TraesCS1B03G0051800	Chr1B	13236041	13236831	-	13236436	Chr1B	12259545	12260332	-	12259938	0.994	0.934	collinear
gene:TraesCS1B03G0051900	Chr1B	13251376	13251947	-	13251661	Chr1B	12270224	12270797	-	12270510	0.997	0.985	collinear
gene:TraesCS1B03G0052000	Chr1B	13261342	13261557	-	13261449	Chr1B	12279879	12280094	-	12279986	1.0	1.0	collinear
gene:TraesCS1B03G0052300	Chr1B	13282427	13285263	+	13283845	Chr1B	12300428	12303264	+	12301846	1.0	0.997	collinear
gene:TraesCS1B03G0052600	Chr1B	13308308	13310991	-	13309649	Chr1B	12330019	12332697	-	12331358	0.998	0.994	collinear
gene:TraesCS1B03G0052700	Chr1B	13312371	13313351	-	13312861	Chr1B	12334076	12335056	-	12334566	1.0	0.989	collinear
gene:TraesCS1B03G0052800	Chr1B	13323643	13324701	-	13324172	Chr1B	12351589	12352647	-	12352118	1.0	0.998	collinear
gene:TraesCS1B03G0053500	Chr1B	13438831	13442118	+	13440474	Chr1B	12489620	12492886	+	12491253	1.0	0.995	collinear
gene:TraesCS1B03G0053600	Chr1B	13471192	13471901	-	13471546	Chr1B	12521944	12522653	-	12522298	1.0	1.0	collinear
gene:TraesCS1B03G0053800	Chr1B	13505365	13505580	+	13505472	Chr1B	12560158	12560373	+	12560265	1.0	1.0	collinear
gene:TraesCS1B03G0053900	Chr1B	13509180	13509422	+	13509301	Chr1B	12563965	12564207	+	12564086	1.0	0.995	collinear
gene:TraesCS1B03G0054200	Chr1B	13534543	13539707	+	13537125	Chr1B	12631628	12637022	+	12634325	1.0	0.939	collinear
gene:TraesCS1B03G0054400	Chr1B	13670547	13683383	-	13676965	Chr1B	12766827	12779800	-	12773313	1.0	0.997	collinear
gene:TraesCS1B03G0054600	Chr1B	13735279	13740170	-	13737724	Chr1B	12832882	12837742	-	12835312	0.981	0.952	collinear
gene:TraesCS1B03G0054700	Chr1B	13759157	13767992	+	13763574	Chr1B	12856712	12865604	+	12861158	1.0	0.998	collinear
gene:TraesCS1B03G0055700	Chr1B	13977558	13982523	-	13980040	Chr1B	12939003	12943919	-	12941461	0.98	0.972	collinear
gene:TraesCS1B03G0056000	Chr1B	13999014	14002404	+	14000709	Chr1B	12960848	12964278	+	12962563	0.999	0.993	collinear
gene:TraesCS1B03G0056200	Chr1B	14061989	14062204	+	14062096	Chr1B	12586252	12586467	+	12586359	1.0	0.99	collinear
gene:TraesCS1B03G0056300	Chr1B	14065926	14066168	+	14066047	Chr1B	12590059	12590301	+	12590180	1.0	0.979	collinear
gene:TraesCS1B03G0056800	Chr1B	14206800	14207042	+	14206921	Chr1B	13219446	13219688	-	13219567	1.0	0.987	collinear
gene:TraesCS1B03G0057100	Chr1B	14428164	14430943	-	14429553	Chr1B	13305282	13308061	-	13306671	1.0	1.0	collinear
gene:TraesCS1B03G0057200	Chr1B	14434688	14434924	+	14434806	Chr1B	13311806	13312042	+	13311924	1.0	1.0	collinear
gene:TraesCS1B03G0057300	Chr1B	14440531	14440761	+	14440646	Chr1B	13317649	13317879	+	13317764	1.0	1.0	collinear
gene:TraesCS1B03G0057400	Chr1B	14654433	14660861	+	14657647	Chr1B	13528807	13535530	+	13532168	1.0	1.0	collinear
gene:TraesCS1B03G0057600	Chr1B	14726947	14731776	+	14729361	Chr1B	13601638	13606467	+	13604052	1.0	1.0	collinear
gene:TraesCS1B03G0057700	Chr1B	14791130	14792757	-	14791943	Chr1B	13663124	13664751	-	13663937	1.0	0.999	collinear
gene:TraesCS1B03G0057800	Chr1B	14859044	14861496	-	14860270	Chr1B	13729490	13731942	-	13730716	1.0	1.0	collinear
gene:TraesCS1B03G0058000	Chr1B	14898675	14900216	+	14899445	Chr1B	13768994	13770535	+	13769764	1.0	1.0	collinear
gene:TraesCS1B03G0058100	Chr1B	14905984	14913993	+	14909988	Chr1B	13776301	13784310	+	13780305	1.0	1.0	collinear
gene:TraesCS1B03G0058200	Chr1B	14917149	14927182	+	14922165	Chr1B	13787461	13797264	+	13792362	0.994	0.976	collinear
