gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity	segment
gene:TraesCS5D02G008100	Chr5D	6180601	6180795	-	6180698	Chr5D	5182189	5182383	+	5182286	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008200	Chr5D	6181929	6182994	+	6182461	Chr5D	5179990	5181055	-	5180522	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008300	Chr5D	6186436	6187430	+	6186933	Chr5D	5175554	5176548	-	5176051	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008400	Chr5D	6187541	6187756	-	6187648	Chr5D	5175228	5175443	+	5175335	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008500	Chr5D	6188132	6188581	-	6188356	Chr5D	5174403	5174852	+	5174627	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008600	Chr5D	6188190	6189290	+	6188740	Chr5D	5173694	5174794	-	5174244	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008700	Chr5D	6189429	6189590	+	6189509	Chr5D	5173394	5173555	-	5173474	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G008900	Chr5D	6192612	6192822	-	6192717	Chr5D	5170162	5170372	+	5170267	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009000	Chr5D	6193148	6195391	-	6194269	Chr5D	5167593	5169836	+	5168714	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009100	Chr5D	6198658	6198939	-	6198798	Chr5D	5164055	5164336	+	5164195	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009200	Chr5D	6199751	6199987	-	6199869	Chr5D	5163007	5163243	+	5163125	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009300	Chr5D	6200091	6200222	+	6200156	Chr5D	5162772	5162903	-	5162837	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009400	Chr5D	6202570	6203283	+	6202926	Chr5D	5159719	5160432	-	5160075	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009500	Chr5D	6205465	6205665	-	6205565	Chr5D	5157337	5157537	+	5157437	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009600	Chr5D	6206106	6206234	-	6206170	Chr5D	5156768	5156896	+	5156832	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009700	Chr5D	6207005	6207118	-	6207061	Chr5D	5155884	5155997	+	5155940	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009800	Chr5D	6208807	6208923	+	6208865	Chr5D	5154079	5154195	-	5154137	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G009900	Chr5D	6209028	6209171	+	6209099	Chr5D	5153831	5153974	-	5153902	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G010100	Chr5D	6216982	6217092	-	6217037	Chr5D	5149693	5149803	+	5149748	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G010200	Chr5D	6217773	6219137	-	6218455	Chr5D	5147648	5149012	+	5148330	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G010300	Chr5D	6220148	6232655	+	6226401	Chr5D	5134130	5146637	-	5140383	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G010600	Chr5D	6236512	6236943	+	6236727	Chr5D	5129841	5130272	-	5130056	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G010700	Chr5D	6237044	6237523	+	6237283	Chr5D	5129261	5129740	-	5129500	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G011200	Chr5D	6253372	6253617	-	6253494	Chr5D	5113160	5113405	+	5113282	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G011500	Chr5D	6264280	6264503	+	6264391	Chr5D	5103309	5103532	-	5103420	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G011600	Chr5D	6265949	6266251	-	6266100	Chr5D	5101561	5101863	+	5101712	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G011700	Chr5D	6353951	6357306	-	6355628	Chr5D	5012284	5015639	+	5013961	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G011800	Chr5D	6377964	6391459	-	6384711	Chr5D	4978278	4991773	+	4985025	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G011900	Chr5D	6444885	6450213	+	6447549	Chr5D	4922962	4928290	-	4925626	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G012000	Chr5D	6454884	6457877	+	6456380	Chr5D	4915633	4918626	-	4917129	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G012100	Chr5D	6479893	6480768	-	6480330	Chr5D	4892999	4893874	+	4893436	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G012200	Chr5D	6480923	6481459	-	6481191	Chr5D	4892308	4892844	+	4892576	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G012300	Chr5D	6482884	6485823	-	6484353	Chr5D	4887944	4890883	+	4889413	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G012400	Chr5D	6540332	6542854	-	6541593	Chr5D	4832033	4834555	+	4833294	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G012500	Chr5D	6820550	6824003	-	6822276	Chr5D	4552458	4555911	+	4554184	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G012600	Chr5D	6909313	6909861	-	6909587	Chr5D	4467751	4468299	+	4468025	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G012700	Chr5D	6932327	6933037	-	6932682	Chr5D	4445724	4446434	+	4446079	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G012800	Chr5D	6998990	7004529	+	7001759	Chr5D	4374781	4380320	-	4377550	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G012900	Chr5D	7004699	7008541	-	7006620	Chr5D	4370769	4374611	+	4372690	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G013000	Chr5D	7009095	7009573	-	7009334	Chr5D	4369737	4370215	+	4369976	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G013100	Chr5D	7013572	7020162	-	7016867	Chr5D	4359148	4365738	+	4362443	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D02G000100	Chr5D	93627	97954	+	95790	Chr5D	1001323	1005650	-	1003486	1.0	1.0	collinear
gene:TraesCS5D02G000200	Chr5D	145361	145693	+	145527	Chr5D	742375	742707	-	742541	1.0	1.0	collinear
gene:TraesCS5D02G000300	Chr5D	360377	360709	+	360543	Chr5D	954638	954970	-	954804	1.0	1.0	collinear
gene:TraesCS5D02G000400	Chr5D	388060	389487	-	388773	Chr5D	714062	715489	+	714775	1.0	1.0	collinear
gene:TraesCS5D02G000500	Chr5D	554527	558722	-	556624	Chr5D	546076	550271	+	548173	1.0	1.0	collinear
gene:TraesCS5D02G000600	Chr5D	563974	569774	+	566874	Chr5D	535024	540824	-	537924	1.0	1.0	collinear
gene:TraesCS5D02G000800	Chr5D	932454	935468	+	933961	Chr5D	1167779	1170793	+	1169286	1.0	1.0	collinear
gene:TraesCS5D02G000900	Chr5D	935699	941610	-	938654	Chr5D	1171024	1176935	-	1173979	1.0	1.0	collinear
gene:TraesCS5D02G001000	Chr5D	1533333	1534376	+	1533854	Chr5D	1765299	1766342	+	1765820	1.0	1.0	collinear
gene:TraesCS5D02G001100	Chr5D	1540941	1542985	-	1541963	Chr5D	1772907	1774951	-	1773929	1.0	1.0	collinear
gene:TraesCS5D02G001200	Chr5D	1609486	1614664	+	1612075	Chr5D	1840939	1846117	+	1843528	1.0	1.0	collinear
gene:TraesCS5D02G001300	Chr5D	1710262	1717300	-	1713781	Chr5D	1940737	1947775	-	1944256	1.0	1.0	collinear
gene:TraesCS5D02G001400	Chr5D	1799796	1802729	+	1801262	Chr5D	2038965	2041898	+	2040431	1.0	1.0	collinear
gene:TraesCS5D02G001500	Chr5D	1863397	1865475	+	1864436	Chr5D	2101993	2103701	+	2102847	1.0	1.0	collinear
gene:TraesCS5D02G001600	Chr5D	1884703	1887402	-	1886052	Chr5D	2122249	2124948	-	2123598	1.0	1.0	collinear
gene:TraesCS5D02G001700	Chr5D	2120473	2120838	-	2120655	Chr5D	2354528	2354893	-	2354710	1.0	1.0	collinear
gene:TraesCS5D02G001800	Chr5D	2121540	2122331	+	2121935	Chr5D	2355595	2356386	+	2355990	1.0	1.0	collinear
gene:TraesCS5D02G001900	Chr5D	2135699	2142446	+	2139072	Chr5D	2369830	2376577	+	2373203	1.0	1.0	collinear
gene:TraesCS5D02G002000	Chr5D	2251351	2252995	-	2252173	Chr5D	2485687	2487331	-	2486509	1.0	1.0	collinear
gene:TraesCS5D02G002100	Chr5D	2286527	2288880	+	2287703	Chr5D	2520857	2523210	+	2522033	1.0	1.0	collinear
gene:TraesCS5D02G002200	Chr5D	2291803	2303188	+	2297495	Chr5D	2526133	2536985	+	2531559	1.0	1.0	collinear
gene:TraesCS5D02G002300	Chr5D	2511000	2512022	-	2511511	Chr5D	2749812	2750834	-	2750323	1.0	1.0	collinear
gene:TraesCS5D02G002400	Chr5D	2610483	2613387	+	2611935	Chr5D	2848642	2851546	+	2850094	1.0	1.0	collinear
gene:TraesCS5D02G002500	Chr5D	2660134	2666343	+	2663238	Chr5D	2897856	2904065	+	2900960	1.0	1.0	collinear
gene:TraesCS5D02G002600	Chr5D	2667802	2673002	-	2670402	Chr5D	2905524	2910724	-	2908124	1.0	1.0	collinear
gene:TraesCS5D02G002700	Chr5D	2674369	2678450	-	2676409	Chr5D	2912091	2916172	-	2914131	1.0	1.0	collinear
gene:TraesCS5D02G002800	Chr5D	2684313	2688683	+	2686498	Chr5D	2921456	2925826	+	2923641	1.0	1.0	collinear
gene:TraesCS5D02G002900	Chr5D	2691719	2696635	+	2694177	Chr5D	2928862	2933778	+	2931320	1.0	1.0	collinear
gene:TraesCS5D02G003000	Chr5D	2797228	2798734	+	2797981	Chr5D	3047217	3048723	+	3047970	1.0	1.0	collinear
gene:TraesCS5D02G003100	Chr5D	3012448	3013888	+	3013168	Chr5D	3258853	3260293	+	3259573	1.0	1.0	collinear
gene:TraesCS5D02G003200	Chr5D	3070546	3072038	+	3071292	Chr5D	3316663	3318155	+	3317409	1.0	1.0	collinear
gene:TraesCS5D02G003300	Chr5D	3135889	3136720	+	3136304	Chr5D	3381854	3382685	+	3382269	1.0	1.0	collinear
gene:TraesCS5D02G003400	Chr5D	3271656	3276929	-	3274292	Chr5D	3517165	3522361	-	3519763	1.0	1.0	collinear
gene:TraesCS5D02G003500	Chr5D	3540352	3545524	+	3542938	Chr5D	3784595	3789767	+	3787181	1.0	1.0	collinear
gene:TraesCS5D02G003600	Chr5D	3547588	3549314	-	3548451	Chr5D	3791831	3793557	-	3792694	1.0	1.0	collinear
gene:TraesCS5D02G003700	Chr5D	3553026	3553691	+	3553358	Chr5D	3797269	3797934	+	3797601	1.0	1.0	collinear
gene:TraesCS5D02G003800	Chr5D	3555525	3557419	-	3556472	Chr5D	3799768	3801662	-	3800715	1.0	1.0	collinear
gene:TraesCS5D02G003900	Chr5D	3566155	3569172	-	3567663	Chr5D	3810174	3813191	-	3811682	1.0	1.0	collinear
gene:TraesCS5D02G004000	Chr5D	3571184	3571678	+	3571431	Chr5D	3815203	3815697	+	3815450	1.0	1.0	collinear
gene:TraesCS5D02G004100	Chr5D	3591526	3591972	+	3591749	Chr5D	3835545	3835991	+	3835768	1.0	1.0	collinear
gene:TraesCS5D02G004200	Chr5D	3595737	3598046	-	3596891	Chr5D	3839756	3842065	-	3840910	1.0	1.0	collinear
gene:TraesCS5D02G004300	Chr5D	3609672	3610121	+	3609896	Chr5D	3853691	3854140	+	3853915	1.0	1.0	collinear
gene:TraesCS5D02G004400	Chr5D	3632895	3634463	+	3633679	Chr5D	3877084	3878652	+	3877868	1.0	1.0	collinear
gene:TraesCS5D02G004500	Chr5D	3635856	3637346	+	3636601	Chr5D	3880045	3881535	+	3880790	1.0	1.0	collinear
gene:TraesCS5D02G004600	Chr5D	3635823	3640034	-	3637928	Chr5D	3880012	3884223	-	3882117	1.0	1.0	collinear
gene:TraesCS5D02G004700	Chr5D	3659254	3660822	-	3660038	Chr5D	3903443	3905011	-	3904227	1.0	1.0	collinear
gene:TraesCS5D02G004800	Chr5D	3751055	3754819	-	3752937	Chr5D	3994711	3998475	-	3996593	1.0	1.0	collinear
gene:TraesCS5D02G004900	Chr5D	3764987	3767616	+	3766301	Chr5D	4008443	4011072	+	4009757	1.0	1.0	collinear
gene:TraesCS5D02G005000	Chr5D	3869802	3870474	+	3870138	Chr5D	7456541	7457213	-	7456877	1.0	1.0	collinear
gene:TraesCS5D02G005100	Chr5D	3875414	3875906	+	3875660	Chr5D	7451357	7451849	-	7451603	1.0	1.0	collinear
gene:TraesCS5D02G005200	Chr5D	3927655	3930733	-	3929194	Chr5D	7397167	7400245	+	7398706	1.0	1.0	collinear
gene:TraesCS5D02G005300	Chr5D	4040337	4056481	-	4048409	Chr5D	7273901	7289342	+	7281621	1.0	1.0	collinear
gene:TraesCS5D02G005400	Chr5D	4248045	4260277	-	4254161	Chr5D	7073260	7085212	+	7079236	1.0	1.0	collinear
gene:TraesCS5D02G005416	Chr5D	4263180	4269905	-	4266542	Chr5D	7063759	7070357	+	7067058	0.981	0.966	collinear
gene:TraesCS5D02G005500	Chr5D	4308644	4312615	-	4310629	Chr5D	7022343	7026314	+	7024328	1.0	1.0	collinear
gene:TraesCS5D02G005600	Chr5D	4324446	4339154	+	4331800	Chr5D	6996251	7010959	-	7003605	1.0	1.0	collinear
gene:TraesCS5D02G005700	Chr5D	5098667	5103878	-	5101272	Chr5D	6237575	6242786	+	6240180	1.0	1.0	collinear
gene:TraesCS5D02G005800	Chr5D	5116756	5119168	-	5117962	Chr5D	6222352	6224764	+	6223558	1.0	1.0	collinear
gene:TraesCS5D02G005900	Chr5D	5153833	5164389	-	5159111	Chr5D	6178011	6188476	+	6183243	1.0	1.0	collinear
gene:TraesCS5D02G006000	Chr5D	5170287	5174463	-	5172375	Chr5D	6167937	6172113	+	6170025	1.0	1.0	collinear
gene:TraesCS5D02G006100	Chr5D	5219358	5222946	-	5221152	Chr5D	6131595	6135183	+	6133389	1.0	1.0	collinear
gene:TraesCS5D02G006200	Chr5D	5273740	5276900	-	5275320	Chr5D	6078662	6081822	+	6080242	1.0	1.0	collinear
gene:TraesCS5D02G006300	Chr5D	5355307	5358772	+	5357039	Chr5D	5997252	6000717	-	5998984	1.0	1.0	collinear
gene:TraesCS5D02G006400	Chr5D	5367331	5369010	+	5368170	Chr5D	5987308	5988987	-	5988147	1.0	1.0	collinear
gene:TraesCS5D02G006500	Chr5D	5423121	5425692	+	5424406	Chr5D	5931102	5933673	-	5932387	1.0	1.0	collinear
gene:TraesCS5D02G006600	Chr5D	5557189	5565296	+	5561242	Chr5D	5792649	5800756	-	5796702	1.0	1.0	collinear
gene:TraesCS5D02G006700	Chr5D	5586931	5598362	-	5592646	Chr5D	5758683	5770112	+	5764397	1.0	1.0	collinear
gene:TraesCS5D02G006800	Chr5D	5630638	5632381	-	5631509	Chr5D	5725281	5727024	+	5726152	1.0	1.0	collinear
gene:TraesCS5D02G013200	Chr5D	7119476	7119998	-	7119737	Chr5D	7465076	7465598	-	7465337	1.0	1.0	collinear
gene:TraesCS5D02G013300	Chr5D	7410320	7415303	-	7412811	Chr5D	7760892	7765875	-	7763383	1.0	1.0	collinear
gene:TraesCS5D02G013400	Chr5D	7501291	7504931	-	7503111	Chr5D	7851071	7854711	-	7852891	1.0	1.0	collinear
gene:TraesCS5D02G013500	Chr5D	7562165	7570263	+	7566214	Chr5D	7939813	7947911	+	7943862	1.0	1.0	collinear
gene:TraesCS5D02G013600	Chr5D	7590258	7602982	-	7596620	Chr5D	7967585	7980309	-	7973947	1.0	1.0	collinear
gene:TraesCS5D02G013800	Chr5D	7631699	7634139	-	7632919	Chr5D	8009026	8011466	-	8010246	1.0	1.0	collinear
gene:TraesCS5D02G013900	Chr5D	7735201	7751604	-	7743402	Chr5D	8110729	8126285	-	8118507	0.9	0.9	collinear
gene:TraesCS5D02G014000	Chr5D	7929257	7932751	+	7931004	Chr5D	8300723	8303898	+	8302310	1.0	1.0	collinear
gene:TraesCS5D02G014100	Chr5D	7964211	7966925	-	7965568	Chr5D	8335026	8337740	-	8336383	1.0	1.0	collinear
gene:TraesCS5D02G014200	Chr5D	8020016	8022015	+	8021015	Chr5D	8390600	8392599	+	8391599	1.0	1.0	collinear
gene:TraesCS5D02G014300	Chr5D	8033202	8035560	+	8034381	Chr5D	8403786	8406144	+	8404965	1.0	1.0	collinear
gene:TraesCS5D02G014400	Chr5D	8047850	8053620	-	8050735	Chr5D	8418434	8424204	-	8421319	1.0	1.0	collinear
gene:TraesCS5D02G014500	Chr5D	8232865	8262668	+	8247766	Chr5D	8603077	8632403	+	8617740	1.0	1.0	collinear
gene:TraesCS5D02G014600	Chr5D	8406632	8412210	+	8409421	Chr5D	8775173	8780751	+	8777962	1.0	1.0	collinear
gene:TraesCS5D02G014700	Chr5D	8414311	8420275	-	8417293	Chr5D	8782852	8788816	-	8785834	1.0	1.0	collinear
gene:TraesCS5D02G014800	Chr5D	8492429	8495051	-	8493740	Chr5D	8860259	8862881	-	8861570	1.0	1.0	collinear
gene:TraesCS5D02G014900	Chr5D	8495702	8495956	-	8495829	Chr5D	8863532	8863786	-	8863659	1.0	1.0	collinear
gene:TraesCS5D02G015000	Chr5D	8530472	8544251	-	8537361	Chr5D	8898302	8912081	-	8905191	1.0	1.0	collinear
gene:TraesCS5D02G015100	Chr5D	8545953	8548938	-	8547445	Chr5D	8913591	8916576	-	8915083	1.0	1.0	collinear
gene:TraesCS5D02G015300	Chr5D	8641493	8642398	-	8641945	Chr5D	9008075	9008980	-	9008527	1.0	1.0	collinear
gene:TraesCS5D02G015200	Chr5D	8641463	8642641	+	8642052	Chr5D	9008045	9009223	+	9008634	1.0	1.0	collinear
gene:TraesCS5D02G015400	Chr5D	8937076	8937930	+	8937503	Chr5D	9302879	9303733	+	9303306	1.0	1.0	collinear
gene:TraesCS5D02G015500	Chr5D	8954898	8958528	+	8956713	Chr5D	9320484	9324023	+	9322253	1.0	1.0	collinear
gene:TraesCS5D02G015600	Chr5D	9012655	9014840	-	9013747	Chr5D	9377990	9380175	-	9379082	1.0	1.0	collinear
gene:TraesCS5D02G015700	Chr5D	9068619	9069017	+	9068818	Chr5D	9433143	9433541	+	9433342	1.0	1.0	collinear
gene:TraesCS5D02G015800	Chr5D	9109448	9115234	+	9112341	Chr5D	9473451	9479237	+	9476344	1.0	1.0	collinear
gene:TraesCS5D02G015900	Chr5D	9119331	9121530	+	9120430	Chr5D	9483334	9485533	+	9484433	1.0	1.0	collinear
gene:TraesCS5D02G016000	Chr5D	9121646	9125913	-	9123779	Chr5D	9485649	9489916	-	9487782	1.0	1.0	collinear
gene:TraesCS5D02G016069	Chr5D	9217355	9228487	-	9222921	Chr5D	9579895	9590691	-	9585293	1.0	1.0	collinear
gene:TraesCS5D02G016100	Chr5D	9279835	9280494	+	9280164	Chr5D	9642039	9642698	+	9642368	1.0	1.0	collinear
gene:TraesCS5D02G016200	Chr5D	9290731	9291986	+	9291358	Chr5D	9652825	9654080	+	9653452	1.0	1.0	collinear
gene:TraesCS5D02G016300	Chr5D	9331390	9332394	+	9331892	Chr5D	9692323	9693327	+	9692825	1.0	1.0	collinear
gene:TraesCS5D02G016400	Chr5D	9385542	9387358	-	9386450	Chr5D	9745768	9747584	-	9746676	1.0	1.0	collinear
gene:TraesCS5D02G016500	Chr5D	9401858	9404775	-	9403316	Chr5D	9761746	9764663	-	9763204	1.0	1.0	collinear
gene:TraesCS5D02G016600	Chr5D	9470928	9472861	+	9471894	Chr5D	9829805	9831738	+	9830771	1.0	1.0	collinear
gene:TraesCS5D02G016800	Chr5D	9526298	9526780	-	9526539	Chr5D	9885749	9886231	-	9885990	1.0	1.0	collinear
gene:TraesCS5D02G016900	Chr5D	9548029	9548910	+	9548469	Chr5D	9906942	9907823	+	9907382	1.0	1.0	collinear
gene:TraesCS5D02G017000	Chr5D	9575231	9576649	-	9575940	Chr5D	9934144	9935562	-	9934853	1.0	1.0	collinear
gene:TraesCS5D02G017100	Chr5D	9723921	9726370	-	9725145	Chr5D	10081211	10083660	-	10082435	1.0	1.0	collinear
gene:TraesCS5D02G017200	Chr5D	9728002	9733501	-	9730751	Chr5D	10085292	10090552	-	10087922	1.0	1.0	collinear
gene:TraesCS5D02G017300	Chr5D	9900719	9907651	-	9904185	Chr5D	10257199	10263930	-	10260564	1.0	1.0	collinear
gene:TraesCS5D02G017404	Chr5D	9946271	9947264	+	9946767	Chr5D	10301993	10302986	+	10302489	1.0	1.0	collinear
gene:TraesCS5D02G017400	Chr5D	9948738	9956680	-	9952709	Chr5D	10304134	10312076	-	10308105	1.0	1.0	collinear
gene:TraesCS5D02G017500	Chr5D	10041108	10043809	+	10042458	Chr5D	10396009	10398710	+	10397359	1.0	1.0	collinear
gene:TraesCS5D02G017600	Chr5D	10065011	10068982	+	10066996	Chr5D	10419538	10423509	+	10421523	1.0	1.0	collinear
gene:TraesCS5D02G017700	Chr5D	10468037	10472310	+	10470173	Chr5D	10819250	10823523	+	10821386	1.0	1.0	collinear
gene:TraesCS5D02G017800	Chr5D	10470753	10471109	-	10470931	Chr5D	10821966	10822322	-	10822144	1.0	1.0	collinear
gene:TraesCS5D02G017900	Chr5D	10494907	10495638	-	10495272	Chr5D	10846120	10846851	-	10846485	1.0	1.0	collinear
gene:TraesCS5D02G018000	Chr5D	10520893	10527152	+	10524022	Chr5D	10872913	10879172	+	10876042	1.0	1.0	collinear
gene:TraesCS5D02G018100	Chr5D	10536464	10542334	+	10539399	Chr5D	10888484	10894354	+	10891419	1.0	1.0	collinear
gene:TraesCS5D02G018200	Chr5D	10624291	10624743	+	10624517	Chr5D	10975984	10976436	+	10976210	1.0	1.0	collinear
gene:TraesCS5D02G018300	Chr5D	10677829	10678620	+	10678224	Chr5D	11028956	11029747	+	11029351	1.0	1.0	collinear
gene:TraesCS5D02G018500	Chr5D	10773429	10776416	+	10774922	Chr5D	11123137	11126124	+	11124630	1.0	1.0	collinear
gene:TraesCS5D02G018600	Chr5D	10897105	10900888	+	10898996	Chr5D	11245699	11249482	+	11247590	1.0	1.0	collinear
gene:TraesCS5D02G018700	Chr5D	11008289	11009193	-	11008741	Chr5D	11355136	11356040	-	11355588	1.0	1.0	collinear
gene:TraesCS5D02G018800	Chr5D	11301422	11304114	-	11302768	Chr5D	11643161	11645853	-	11644507	1.0	1.0	collinear
gene:TraesCS5D02G018900	Chr5D	11306982	11308916	-	11307949	Chr5D	11648721	11650655	-	11649688	1.0	1.0	collinear
gene:TraesCS5D02G019000	Chr5D	11364861	11365985	+	11365423	Chr5D	11706384	11707508	+	11706946	1.0	1.0	collinear
gene:TraesCS5D02G019100	Chr5D	11431758	11435533	+	11433645	Chr5D	11772386	11776161	+	11774273	1.0	1.0	collinear
gene:TraesCS5D02G019200	Chr5D	11575690	11576796	-	11576243	Chr5D	11913893	11914999	-	11914446	1.0	1.0	collinear
gene:TraesCS5D02G019300	Chr5D	11613091	11614209	-	11613650	Chr5D	11950758	11951876	-	11951317	1.0	1.0	collinear
gene:TraesCS5D02G019400	Chr5D	11949643	11952687	-	11951165	Chr5D	12281910	12284954	-	12283432	1.0	1.0	collinear
gene:TraesCS5D02G019500	Chr5D	12166885	12168315	-	12167600	Chr5D	12491923	12493353	-	12492638	1.0	1.0	collinear
gene:TraesCS5D02G019600	Chr5D	12221732	12229224	-	12225478	Chr5D	12546770	12554262	-	12550516	1.0	1.0	collinear
gene:TraesCS5D02G019700	Chr5D	12591750	12596115	+	12593932	Chr5D	12919592	12923957	+	12921774	1.0	1.0	collinear
gene:TraesCS5D02G019800	Chr5D	12596338	12601344	+	12598841	Chr5D	12924180	12928897	+	12926538	1.0	1.0	collinear
gene:TraesCS5D02G019900	Chr5D	12602740	12603738	+	12603239	Chr5D	12930293	12931291	+	12930792	1.0	1.0	collinear
gene:TraesCS5D02G020000	Chr5D	12605724	12606684	-	12606204	Chr5D	12933277	12934237	-	12933757	1.0	1.0	collinear
gene:TraesCS5D02G020100	Chr5D	12923445	12929648	+	12926546	Chr5D	13248672	13254875	+	13251773	1.0	1.0	collinear
gene:TraesCS5D02G020200	Chr5D	12936174	12936329	-	12936251	Chr5D	13261401	13261556	-	13261478	1.0	1.0	collinear
gene:TraesCS5D02G020300	Chr5D	12967611	12969299	+	12968455	Chr5D	13292838	13294526	+	13293682	1.0	1.0	collinear
gene:TraesCS5D02G020400	Chr5D	12977178	12992933	-	12985055	Chr5D	13302592	13318347	-	13310469	1.0	1.0	collinear
gene:TraesCS5D02G020500	Chr5D	13171604	13172703	-	13172153	Chr5D	13494901	13496000	-	13495450	1.0	1.0	collinear
gene:TraesCS5D02G020600	Chr5D	13313304	13318505	-	13315904	Chr5D	13634848	13639551	-	13637199	1.0	1.0	collinear
gene:TraesCS5D02G020800	Chr5D	13715586	13718281	+	13716933	Chr5D	14032363	14035058	+	14033710	1.0	1.0	collinear
