gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity	segment
gene:TraesCS7A02G003300	Chr7A	1780541	1782994	-	1781767	Chr7A	2003692	2006145	-	2004918	1.0	1.0	collinear
gene:TraesCS7A02G003400	Chr7A	1800398	1803331	-	1801864	Chr7A	2061555	2064488	-	2063021	1.0	1.0	collinear
gene:TraesCS7A02G003500	Chr7A	1841972	1847563	-	1844767	Chr7A	2101803	2107394	-	2104598	1.0	1.0	collinear
gene:TraesCS7A02G003600	Chr7A	1848902	1852313	-	1850607	Chr7A	2108733	2112144	-	2110438	1.0	1.0	collinear
gene:TraesCS7A02G003700	Chr7A	1856666	1859059	+	1857862	Chr7A	2116258	2118651	+	2117454	1.0	1.0	collinear
gene:TraesCS7A02G003800	Chr7A	1859674	1863710	-	1861692	Chr7A	2119266	2123302	-	2121284	1.0	1.0	collinear
gene:TraesCS7A02G003900	Chr7A	1921361	1926772	+	1924066	Chr7A	2176282	2181693	+	2178987	1.0	1.0	collinear
gene:TraesCS7A02G004000	Chr7A	1982279	1991986	+	1987132	Chr7A	2236115	2245822	+	2240968	1.0	1.0	collinear
gene:TraesCS7A02G004100	Chr7A	1992593	2002774	-	1997683	Chr7A	2246429	2256308	-	2251368	1.0	1.0	collinear
gene:TraesCS7A02G004193	Chr7A	2077916	2079264	+	2078590	Chr7A	2329700	2331048	+	2330374	1.0	1.0	collinear
gene:TraesCS7A02G004200	Chr7A	2092701	2096765	+	2094733	Chr7A	2343987	2347893	+	2345940	0.999	0.981	collinear
gene:TraesCS7A02G004300	Chr7A	2114215	2118840	-	2116527	Chr7A	2367225	2371850	-	2369537	1.0	1.0	collinear
gene:TraesCS7A02G004400	Chr7A	2551358	2554208	-	2552783	Chr7A	2802449	2805299	-	2803874	1.0	1.0	collinear
gene:TraesCS7A02G004500	Chr7A	2570532	2581371	+	2575951	Chr7A	2821621	2832216	+	2826918	1.0	1.0	collinear
gene:TraesCS7A02G004700	Chr7A	2604148	2604504	+	2604326	Chr7A	2853964	2854320	+	2854142	1.0	1.0	collinear
gene:TraesCS7A02G004600	Chr7A	2603594	2605592	-	2604593	Chr7A	2853410	2855408	-	2854409	1.0	1.0	collinear
gene:TraesCS7A02G004800	Chr7A	2607043	2608815	-	2607929	Chr7A	2856859	2858631	-	2857745	1.0	1.0	collinear
gene:TraesCS7A02G004900	Chr7A	2673772	2678182	+	2675977	Chr7A	2923583	2927993	+	2925788	1.0	1.0	collinear
gene:TraesCS7A02G005000	Chr7A	2681858	2688535	-	2685196	Chr7A	2931669	2938346	-	2935007	1.0	1.0	collinear
gene:TraesCS7A02G005100	Chr7A	2693834	2700660	-	2697247	Chr7A	2943455	2950281	-	2946868	1.0	1.0	collinear
gene:TraesCS7A02G005200	Chr7A	2714588	2719413	+	2717000	Chr7A	2964209	2969034	+	2966621	1.0	1.0	collinear
gene:TraesCS7A02G005300	Chr7A	2742421	2747119	+	2744770	Chr7A	2992042	2996740	+	2994391	1.0	1.0	collinear
gene:TraesCS7A02G005400	Chr7A	2763151	2766547	+	2764849	Chr7A	3012772	3016168	+	3014470	1.0	1.0	collinear
gene:TraesCS7A02G005500	Chr7A	2773425	2774873	+	2774149	Chr7A	3022724	3024172	+	3023448	1.0	1.0	collinear
gene:TraesCS7A02G005600	Chr7A	2798509	2805965	-	2802237	Chr7A	3047763	3055016	-	3051389	1.0	1.0	collinear
gene:TraesCS7A02G005632	Chr7A	2810372	2811720	+	2811046	Chr7A	3059121	3060469	+	3059795	1.0	1.0	collinear
gene:TraesCS7A02G005700	Chr7A	2826625	2830659	+	2828642	Chr7A	3075374	3079270	+	3077322	0.982	0.982	collinear
gene:TraesCS7A02G005800	Chr7A	2848455	2851235	-	2849845	Chr7A	3097066	3099846	-	3098456	1.0	1.0	collinear
gene:TraesCS7A02G005900	Chr7A	2858951	2863772	+	2861361	Chr7A	3107261	3112082	+	3109671	1.0	1.0	collinear
gene:TraesCS7A02G006000	Chr7A	2868936	2871636	+	2870286	Chr7A	3117246	3119946	+	3118596	1.0	1.0	collinear
gene:TraesCS7A02G006100	Chr7A	2939734	2940930	+	2940332	Chr7A	3186462	3187658	+	3187060	1.0	1.0	collinear
gene:TraesCS7A02G006200	Chr7A	2999763	3005170	-	3002466	Chr7A	3245206	3250613	-	3247909	1.0	1.0	collinear
gene:TraesCS7A02G006300	Chr7A	3007780	3011557	+	3009668	Chr7A	3253223	3257000	+	3255111	1.0	1.0	collinear
gene:TraesCS7A02G006400	Chr7A	3138238	3141576	+	3139907	Chr7A	3383171	3386509	+	3384840	1.0	1.0	collinear
gene:TraesCS7A02G006500	Chr7A	3151917	3156052	-	3153984	Chr7A	3396850	3400985	-	3398917	1.0	1.0	collinear
gene:TraesCS7A02G006600	Chr7A	3204072	3209269	-	3206670	Chr7A	3448416	3453613	-	3451014	1.0	1.0	collinear
gene:TraesCS7A02G006800	Chr7A	3268204	3269253	+	3268728	Chr7A	3511882	3512931	+	3512406	1.0	1.0	collinear
gene:TraesCS7A02G006900	Chr7A	3273279	3295150	+	3284214	Chr7A	3517047	3538918	+	3527982	1.0	0.999	collinear
gene:TraesCS7A02G007200	Chr7A	3311242	3314974	+	3313108	Chr7A	3554590	3558322	+	3556456	1.0	1.0	collinear
gene:TraesCS7A02G007300	Chr7A	3322584	3324647	-	3323615	Chr7A	3565631	3567694	-	3566662	1.0	1.0	collinear
gene:TraesCS7A02G007400	Chr7A	3379058	3383784	+	3381421	Chr7A	3621773	3626733	+	3624253	1.0	0.945	collinear
gene:TraesCS7A02G007500	Chr7A	3411625	3416122	+	3413873	Chr7A	3654349	3658846	+	3656597	1.0	1.0	collinear
gene:TraesCS7A02G007600	Chr7A	3423395	3432800	-	3428097	Chr7A	3666119	3675524	-	3670821	1.0	1.0	collinear
gene:TraesCS7A02G007800	Chr7A	3542397	3543917	-	3543157	Chr7A	3783589	3785109	-	3784349	1.0	1.0	collinear
gene:TraesCS7A02G007882	Chr7A	3570736	3573905	-	3572320	Chr7A	3811710	3814879	-	3813294	1.0	1.0	collinear
gene:TraesCS7A02G007900	Chr7A	3580873	3585505	+	3583189	Chr7A	3821847	3826479	+	3824163	1.0	1.0	collinear
gene:TraesCS7A02G008100	Chr7A	3627362	3634829	-	3631095	Chr7A	3867910	3875377	-	3871643	1.0	1.0	collinear
gene:TraesCS7A02G008300	Chr7A	3779199	3783131	+	3781165	Chr7A	4018257	4022189	+	4020223	1.0	1.0	collinear
gene:TraesCS7A02G008400	Chr7A	3803493	3807856	-	3805674	Chr7A	4042551	4046565	-	4044558	0.947	0.947	collinear
gene:TraesCS7A02G008500	Chr7A	3839735	3844561	-	3842148	Chr7A	4078314	4083140	-	4080727	1.0	1.0	collinear
gene:TraesCS7A02G008600	Chr7A	3845648	3850869	-	3848258	Chr7A	4084227	4089448	-	4086837	1.0	1.0	collinear
gene:TraesCS7A02G008700	Chr7A	3851015	3853082	+	3852048	Chr7A	4089594	4091661	+	4090627	1.0	1.0	collinear
gene:TraesCS7A02G008800	Chr7A	3858931	3862202	-	3860566	Chr7A	4097379	4100650	-	4099014	1.0	1.0	collinear
gene:TraesCS7A02G008900	Chr7A	3906483	3911596	-	3909039	Chr7A	4144737	4149850	-	4147293	1.0	1.0	collinear
gene:TraesCS7A02G009000	Chr7A	3977784	3978104	+	3977944	Chr7A	4215867	4216187	+	4216027	1.0	1.0	collinear
gene:TraesCS7A02G009100	Chr7A	3982822	3986635	-	3984728	Chr7A	4220629	4224442	-	4222535	1.0	1.0	collinear
gene:TraesCS7A02G009200	Chr7A	4014507	4017160	-	4015833	Chr7A	4251954	4254607	-	4253280	1.0	1.0	collinear
gene:TraesCS7A02G009300	Chr7A	4020726	4021894	+	4021310	Chr7A	4258173	4259341	+	4258757	1.0	1.0	collinear
gene:TraesCS7A02G009400	Chr7A	4067455	4072522	-	4069988	Chr7A	4304471	4309538	-	4307004	1.0	1.0	collinear
gene:TraesCS7A02G009500	Chr7A	4206019	4209108	-	4207563	Chr7A	4445500	4448589	-	4447044	1.0	1.0	collinear
gene:TraesCS7A02G009600	Chr7A	4251676	4255084	-	4253380	Chr7A	4490785	4494195	-	4492490	1.0	1.0	collinear
gene:TraesCS7A02G009700	Chr7A	4327689	4330356	-	4329022	Chr7A	4566385	4569052	-	4567718	1.0	1.0	collinear
gene:TraesCS7A02G009800	Chr7A	4429532	4435570	-	4432551	Chr7A	4666710	4670619	-	4668664	0.978	0.978	collinear
gene:TraesCS7A02G009900	Chr7A	4472189	4483221	-	4477705	Chr7A	4708568	4718269	-	4713418	0.984	0.984	collinear
gene:TraesCS7A02G010000	Chr7A	4528469	4531271	-	4529870	Chr7A	4764227	4767029	-	4765628	1.0	1.0	collinear
gene:TraesCS7A02G010100	Chr7A	4555704	4559858	-	4557781	Chr7A	4791069	4795223	-	4793146	1.0	1.0	collinear
gene:TraesCS7A02G010200	Chr7A	4625252	4629547	+	4627399	Chr7A	4860050	4864345	+	4862197	1.0	1.0	collinear
gene:TraesCS7A02G010300	Chr7A	4685333	4687935	-	4686634	Chr7A	4920131	4922733	-	4921432	1.0	1.0	collinear
gene:TraesCS7A02G010400	Chr7A	4742410	4745345	+	4743877	Chr7A	4976581	4979516	+	4978048	1.0	1.0	collinear
gene:TraesCS7A02G010500	Chr7A	4749535	4752784	-	4751159	Chr7A	4984394	4987246	-	4985820	0.901	0.901	collinear
gene:TraesCS7A02G010600	Chr7A	4763894	4767227	+	4765560	Chr7A	4998505	5001838	+	5000171	1.0	1.0	collinear
gene:TraesCS7A02G010700	Chr7A	4802969	4807380	+	4805174	Chr7A	5037234	5041645	+	5039439	1.0	1.0	collinear
gene:TraesCS7A02G010800	Chr7A	4891028	4897792	+	4894410	Chr7A	5130455	5136769	+	5133612	0.927	0.927	collinear
gene:TraesCS7A02G010900	Chr7A	4898068	4899812	-	4898940	Chr7A	5137279	5139023	-	5138151	1.0	1.0	collinear
gene:TraesCS7A02G011000	Chr7A	4948178	4948750	+	4948464	Chr7A	5187389	5187961	+	5187675	1.0	1.0	collinear
gene:TraesCS7A02G011100	Chr7A	4960838	4961156	+	4960997	Chr7A	5200049	5200367	+	5200208	1.0	1.0	collinear
gene:TraesCS7A02G011300	Chr7A	4973224	4975213	-	4974218	Chr7A	5211921	5213910	-	5212915	1.0	1.0	collinear
gene:TraesCS7A02G011400	Chr7A	4999477	5002554	+	5001015	Chr7A	5238174	5241251	+	5239712	1.0	1.0	collinear
gene:TraesCS7A02G011500	Chr7A	5014853	5015776	+	5015314	Chr7A	5253550	5254473	+	5254011	1.0	1.0	collinear
gene:TraesCS7A02G011600	Chr7A	5022731	5024573	+	5023652	Chr7A	5261428	5263270	+	5262349	1.0	1.0	collinear
gene:TraesCS7A02G011700	Chr7A	5077671	5086399	-	5082035	Chr7A	5316368	5325096	-	5320732	1.0	1.0	collinear
gene:TraesCS7A02G011800	Chr7A	5151100	5153543	+	5152321	Chr7A	5389334	5391777	+	5390555	1.0	1.0	collinear
gene:TraesCS7A02G011900	Chr7A	5180089	5184384	-	5182236	Chr7A	5417866	5422161	-	5420013	1.0	1.0	collinear
gene:TraesCS7A02G012000	Chr7A	5199401	5202155	+	5200778	Chr7A	5437178	5439932	+	5438555	1.0	1.0	collinear
gene:TraesCS7A02G012100	Chr7A	5351283	5354030	-	5352656	Chr7A	5617311	5620058	-	5618684	1.0	1.0	collinear
gene:TraesCS7A02G012200	Chr7A	5361951	5364742	+	5363346	Chr7A	5627979	5630770	+	5629374	1.0	1.0	collinear
gene:TraesCS7A02G012300	Chr7A	5365931	5367761	-	5366846	Chr7A	5631959	5633789	-	5632874	1.0	1.0	collinear
gene:TraesCS7A02G012400	Chr7A	5419326	5421181	+	5420253	Chr7A	5685207	5687062	+	5686134	1.0	1.0	collinear
gene:TraesCS7A02G012500	Chr7A	5432770	5435663	+	5434216	Chr7A	5698652	5701545	+	5700098	1.0	1.0	collinear
gene:TraesCS7A02G012600	Chr7A	5472092	5472519	-	5472305	Chr7A	5738193	5738620	-	5738406	1.0	1.0	collinear
gene:TraesCS7A02G012649	Chr7A	5525387	5530648	+	5528017	Chr7A	5789696	5794957	+	5792326	1.0	1.0	collinear
gene:TraesCS7A02G012700	Chr7A	5609948	5613152	+	5611550	Chr7A	5872328	5875532	+	5873930	1.0	1.0	collinear
gene:TraesCS7A02G012800	Chr7A	5614038	5616410	-	5615224	Chr7A	5876418	5878790	-	5877604	1.0	1.0	collinear
gene:TraesCS7A02G012900	Chr7A	5678988	5681323	+	5680155	Chr7A	5940649	5942984	+	5941816	1.0	1.0	collinear
gene:TraesCS7A02G013000	Chr7A	5746018	5749034	-	5747526	Chr7A	6006786	6009802	-	6008294	1.0	1.0	collinear
gene:TraesCS7A02G013100	Chr7A	5768731	5769856	+	5769293	Chr7A	6028968	6030093	+	6029530	1.0	1.0	collinear
gene:TraesCS7A02G013200	Chr7A	5795181	5796294	+	5795737	Chr7A	6185833	6186946	+	6186389	1.0	1.0	collinear
gene:TraesCS7A02G013300	Chr7A	5910601	5911795	+	5911198	Chr7A	6300583	6301777	+	6301180	1.0	1.0	collinear
gene:TraesCS7A02G013400	Chr7A	6096469	6102394	+	6099431	Chr7A	6479438	6485363	+	6482400	1.0	1.0	collinear
gene:TraesCS7A02G013500	Chr7A	6132433	6133554	-	6132993	Chr7A	6515402	6516523	-	6515962	1.0	1.0	collinear
gene:TraesCS7A02G013532	Chr7A	6165203	6169759	+	6167481	Chr7A	6638266	6642822	+	6640544	1.0	1.0	collinear
gene:TraesCS7A02G013581	Chr7A	6235298	6239057	+	6237177	Chr7A	6708143	6711902	+	6710022	1.0	1.0	collinear
gene:TraesCS7A02G013600	Chr7A	6276854	6277858	+	6277356	Chr7A	6749363	6750367	+	6749865	1.0	1.0	collinear
gene:TraesCS7A02G013700	Chr7A	6297519	6300866	+	6299192	Chr7A	6769436	6772783	+	6771109	1.0	1.0	collinear
gene:TraesCS7A02G013800	Chr7A	6302330	6305228	-	6303779	Chr7A	6774247	6777145	-	6775696	1.0	1.0	collinear
gene:TraesCS7A02G014000	Chr7A	6325342	6328861	-	6327101	Chr7A	6796510	6800029	-	6798269	1.0	1.0	collinear
gene:TraesCS7A02G014100	Chr7A	6330481	6333318	+	6331899	Chr7A	6801649	6804486	+	6803067	1.0	1.0	collinear
gene:TraesCS7A02G014200	Chr7A	6334277	6338101	-	6336189	Chr7A	6805445	6809269	-	6807357	1.0	1.0	collinear
gene:TraesCS7A02G014400	Chr7A	6425385	6425669	+	6425527	Chr7A	6896012	6896296	+	6896154	1.0	1.0	collinear
gene:TraesCS7A02G014500	Chr7A	6488375	6489445	-	6488910	Chr7A	6958102	6959172	-	6958637	1.0	1.0	collinear
gene:TraesCS7A02G014600	Chr7A	6495347	6500530	-	6497938	Chr7A	6964964	6970147	-	6967555	1.0	1.0	collinear
gene:TraesCS7A02G014700	Chr7A	6503047	6509696	+	6506371	Chr7A	6972664	6979313	+	6975988	1.0	1.0	collinear
gene:TraesCS7A02G014800	Chr7A	6510479	6527166	-	6518822	Chr7A	6980096	6996425	-	6988260	1.0	1.0	collinear
gene:TraesCS7A02G014900	Chr7A	6531769	6534707	+	6533238	Chr7A	7001028	7003966	+	7002497	1.0	1.0	collinear
gene:TraesCS7A02G015000	Chr7A	6535850	6544814	-	6540332	Chr7A	7004815	7013779	-	7009297	1.0	1.0	collinear
gene:TraesCS7A02G015100	Chr7A	6595334	6598800	+	6597067	Chr7A	7064299	7067765	+	7066032	1.0	1.0	collinear
gene:TraesCS7A02G015200	Chr7A	6650955	6658521	+	6654738	Chr7A	7120209	7127775	+	7123992	1.0	1.0	collinear
gene:TraesCS7A02G015300	Chr7A	6663885	6667126	+	6665505	Chr7A	7133139	7136380	+	7134759	1.0	1.0	collinear
gene:TraesCS7A02G015400	Chr7A	6679380	6679721	-	6679550	Chr7A	7148634	7148975	-	7148804	1.0	1.0	collinear
gene:TraesCS7A02G015500	Chr7A	6709789	6710668	+	6710228	Chr7A	7178856	7179735	+	7179295	1.0	1.0	collinear
gene:TraesCS7A02G015700	Chr7A	6755752	6756326	+	6756039	Chr7A	7225064	7225638	+	7225351	1.0	1.0	collinear
gene:TraesCS7A02G015800	Chr7A	6768806	6776212	+	6772509	Chr7A	7238118	7245524	+	7241821	1.0	1.0	collinear
gene:TraesCS7A02G015900	Chr7A	6802504	6803997	+	6803250	Chr7A	7271447	7272940	+	7272193	1.0	1.0	collinear
gene:TraesCS7A02G016000	Chr7A	6845713	6849482	-	6847597	Chr7A	7313963	7317732	-	7315847	1.0	1.0	collinear
gene:TraesCS7A02G016100	Chr7A	6863811	6867372	+	6865591	Chr7A	7332061	7335622	+	7333841	1.0	1.0	collinear
gene:TraesCS7A02G016200	Chr7A	6882679	6884497	+	6883588	Chr7A	7350651	7352469	+	7351560	1.0	1.0	collinear
gene:TraesCS7A02G016300	Chr7A	6924053	6929390	-	6926721	Chr7A	7391669	7397006	-	7394337	1.0	1.0	collinear
gene:TraesCS7A02G016392	Chr7A	7041419	7045265	-	7043342	Chr7A	7508406	7512252	-	7510329	1.0	1.0	collinear
gene:TraesCS7A02G016400	Chr7A	7065034	7066634	+	7065834	Chr7A	7531401	7533001	+	7532201	1.0	1.0	collinear
gene:TraesCS7A02G016500	Chr7A	7126698	7136530	+	7131614	Chr7A	7743577	7753409	+	7748493	1.0	1.0	collinear
gene:TraesCS7A02G016700	Chr7A	7290947	7301293	+	7296120	Chr7A	7905998	7915882	+	7910940	1.0	1.0	collinear
gene:TraesCS7A02G016724	Chr7A	7317980	7328538	-	7323259	Chr7A	7932255	7942813	-	7937534	1.0	1.0	collinear
gene:TraesCS7A02G016800	Chr7A	7422832	7423977	+	7423404	Chr7A	8036469	8037614	+	8037041	1.0	1.0	collinear
gene:TraesCS7A02G016900	Chr7A	7430434	7432902	+	7431668	Chr7A	8044070	8046538	+	8045304	1.0	0.995	collinear
gene:TraesCS7A02G017000	Chr7A	7486586	7486849	-	7486717	Chr7A	8100052	8100315	-	8100183	1.0	1.0	collinear
gene:TraesCS7A02G017100	Chr7A	7491804	7498778	+	7495291	Chr7A	8105270	8112244	+	8108757	1.0	1.0	collinear
gene:TraesCS7A02G017200	Chr7A	7511277	7514600	+	7512938	Chr7A	8124867	8128190	+	8126528	1.0	1.0	collinear
gene:TraesCS7A02G017300	Chr7A	7521990	7524667	+	7523328	Chr7A	8135581	8138258	+	8136919	1.0	1.0	collinear
gene:TraesCS7A02G017400	Chr7A	7583834	7586155	-	7584994	Chr7A	8196691	8199012	-	8197851	1.0	1.0	collinear
gene:TraesCS7A02G017500	Chr7A	7586504	7592996	-	7589750	Chr7A	8199361	8205853	-	8202607	1.0	1.0	collinear
gene:TraesCS7A02G017600	Chr7A	7593222	7597690	+	7595456	Chr7A	8206079	8210547	+	8208313	1.0	1.0	collinear
gene:TraesCS7A02G017700	Chr7A	7598040	7600527	+	7599283	Chr7A	8210897	8213384	+	8212140	1.0	1.0	collinear
gene:TraesCS7A02G017800	Chr7A	7628704	7630503	+	7629603	Chr7A	8241287	8243086	+	8242186	1.0	1.0	collinear
gene:TraesCS7A02G017900	Chr7A	7634073	7635412	+	7634742	Chr7A	8246656	8247995	+	8247325	1.0	1.0	collinear
gene:TraesCS7A02G018000	Chr7A	7669382	7670296	+	7669839	Chr7A	8281779	8282693	+	8282236	1.0	1.0	collinear
gene:TraesCS7A02G018100	Chr7A	7702333	7704085	+	7703209	Chr7A	8314730	8316482	+	8315606	1.0	1.0	collinear
gene:TraesCS7A02G018200	Chr7A	7727287	7730698	-	7728992	Chr7A	8339269	8342680	-	8340974	1.0	1.0	collinear
gene:TraesCS7A02G018300	Chr7A	7765603	7768738	+	7767170	Chr7A	8377585	8380720	+	8379152	1.0	1.0	collinear
gene:TraesCS7A02G018400	Chr7A	7772601	7774409	-	7773505	Chr7A	8384119	8385927	-	8385023	1.0	1.0	collinear
gene:TraesCS7A02G018500	Chr7A	7817259	7818638	+	7817948	Chr7A	8428777	8430156	+	8429466	1.0	1.0	collinear
gene:TraesCS7A02G018600	Chr7A	7824637	7826473	+	7825555	Chr7A	8436155	8437991	+	8437073	1.0	1.0	collinear
gene:TraesCS7A02G018700	Chr7A	7832356	7834676	+	7833516	Chr7A	8443874	8446194	+	8445034	1.0	1.0	collinear
gene:TraesCS7A02G018900	Chr7A	7877859	7878029	+	7877944	Chr7A	8488881	8489051	+	8488966	1.0	1.0	collinear
gene:TraesCS7A02G019100	Chr7A	7912911	7913099	+	7913005	Chr7A	8523933	8524121	+	8524027	1.0	1.0	collinear
gene:TraesCS7A02G019000	Chr7A	7912502	7915519	-	7914010	Chr7A	8523524	8526541	-	8525032	1.0	1.0	collinear
gene:TraesCS7A02G019200	Chr7A	7918966	7921551	+	7920258	Chr7A	8529988	8532573	+	8531280	1.0	1.0	collinear
gene:TraesCS7A02G019300	Chr7A	7934137	7934984	-	7934560	Chr7A	8545159	8546006	-	8545582	1.0	1.0	collinear
gene:TraesCS7A02G019400	Chr7A	7936758	7939018	+	7937888	Chr7A	8547780	8550040	+	8548910	1.0	1.0	collinear
gene:TraesCS7A02G019500	Chr7A	7965956	7966762	+	7966359	Chr7A	8576617	8577423	+	8577020	1.0	1.0	collinear
gene:TraesCS7A02G019700	Chr7A	8062903	8063325	+	8063114	Chr7A	8707369	8707791	+	8707580	1.0	1.0	collinear
gene:TraesCS7A02G019800	Chr7A	8078034	8078297	-	8078165	Chr7A	8850097	8850399	-	8850248	1.0	0.975	collinear
gene:TraesCS7A02G019900	Chr7A	8105174	8105980	+	8105577	Chr7A	8749139	8749945	+	8749542	1.0	1.0	collinear
gene:TraesCS7A02G020100	Chr7A	8251456	8256984	-	8254220	Chr7A	8902841	8908369	-	8905605	1.0	1.0	collinear
gene:TraesCS7A02G020200	Chr7A	8258531	8262673	-	8260602	Chr7A	8909916	8914058	-	8911987	1.0	1.0	collinear
gene:TraesCS7A02G020300	Chr7A	8263242	8266242	-	8264742	Chr7A	8914627	8917627	-	8916127	1.0	1.0	collinear
gene:TraesCS7A02G020400	Chr7A	8371523	8373717	+	8372620	Chr7A	9020688	9022882	+	9021785	1.0	1.0	collinear
gene:TraesCS7A02G020500	Chr7A	8373731	8376623	-	8375177	Chr7A	9022896	9025788	-	9024342	1.0	1.0	collinear
gene:TraesCS7A02G020600	Chr7A	8381127	8383458	+	8382292	Chr7A	9030292	9032623	+	9031457	1.0	1.0	collinear
gene:TraesCS7A02G020700	Chr7A	8403648	8404295	-	8403971	Chr7A	9067704	9068351	-	9068027	1.0	1.0	collinear
gene:TraesCS7A02G020800	Chr7A	8410460	8411107	-	8410783	Chr7A	9051760	9052407	-	9052083	1.0	1.0	collinear
gene:TraesCS7A02G020900	Chr7A	8529069	8530698	+	8529883	Chr7A	9185682	9187311	+	9186496	1.0	1.0	collinear
gene:TraesCS7A02G021000	Chr7A	8548646	8550031	+	8549338	Chr7A	9204809	9206194	+	9205501	1.0	1.0	collinear
gene:TraesCS7A02G021058	Chr7A	8590273	8592383	+	8591328	Chr7A	9246899	9249009	+	9247954	1.0	1.0	collinear
