gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity	segment
gene:TraesCS2B02G061800	Chr2B	29549311	29550726	+	29550018	Chr2B	48331093	48332508	-	48331800	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G061900	Chr2B	29553646	29555689	+	29554667	Chr2B	48326130	48328173	-	48327151	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G062000	Chr2B	29556274	29556647	+	29556460	Chr2B	48325172	48325545	-	48325358	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G062100	Chr2B	29706691	29707410	+	29707050	Chr2B	48175554	48176273	-	48175913	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G062200	Chr2B	29721101	29721623	-	29721362	Chr2B	48161403	48161925	+	48161664	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G062300	Chr2B	29742846	29743443	-	29743144	Chr2B	48139641	48140238	+	48139939	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G062400	Chr2B	29752798	29753698	-	29753248	Chr2B	48130036	48130936	+	48130486	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G062500	Chr2B	29759694	29761308	-	29760501	Chr2B	48122426	48124040	+	48123233	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G062600	Chr2B	29869438	29870571	-	29870004	Chr2B	48013768	48014901	+	48014334	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G062700	Chr2B	29990968	29991309	-	29991138	Chr2B	47894296	47894637	+	47894466	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G062800	Chr2B	29993173	29993412	-	29993292	Chr2B	47892193	47892432	+	47892312	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B02G260400	Chr2B	327769623	327770259	-	327769941	Chr2B	347362842	347363478	-	347363160	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G260500	Chr2B	329138157	329138524	-	329138340	Chr2B	348726669	348727036	-	348726852	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G260600	Chr2B	329472516	329486857	-	329479686	Chr2B	349058273	349072614	-	349065443	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G260800	Chr2B	330438217	330449735	+	330443976	Chr2B	350013384	350024771	+	350019077	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G260900	Chr2B	331006116	331024564	-	331015340	Chr2B	350578409	350596857	-	350587633	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G261000	Chr2B	331228711	331231839	+	331230275	Chr2B	350799575	350802703	+	350801139	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G261100	Chr2B	331244724	331247483	-	331246103	Chr2B	350815218	350817498	-	350816358	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G261200	Chr2B	332331628	332335790	+	332333709	Chr2B	351896007	351899851	+	351897929	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G261300	Chr2B	333029015	333059419	-	333044217	Chr2B	352597873	352627994	-	352612933	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G261500	Chr2B	335493444	335527094	+	335510269	Chr2B	355034169	355067676	+	355050922	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G261600	Chr2B	336572777	336573209	+	336572993	Chr2B	356096571	356097003	+	356096787	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G261700	Chr2B	337071472	337086203	-	337078837	Chr2B	356603594	356618147	-	356610870	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G261800	Chr2B	338728021	338728474	-	338728247	Chr2B	358234352	358234805	-	358234578	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G261900	Chr2B	338732105	338773313	+	338752709	Chr2B	358238436	358278605	+	358258520	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G262100	Chr2B	339108410	339117062	-	339112736	Chr2B	358610398	358618829	-	358614613	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G262200	Chr2B	340590413	340595465	+	340592939	Chr2B	360057021	360062073	+	360059547	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G262300	Chr2B	341620341	341620460	-	341620400	Chr2B	361077879	361077998	+	361077938	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G262400	Chr2B	342252631	342305593	-	342279112	Chr2B	361709679	361761492	-	361735585	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G262600	Chr2B	346669528	346671229	-	346670378	Chr2B	365442070	365443771	+	365442920	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G262700	Chr2B	347077655	347079710	-	347078682	Chr2B	368433160	368435215	-	368434187	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G262800	Chr2B	348087544	348089615	-	348088579	Chr2B	367585253	367587324	+	367586288	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G262900	Chr2B	349907037	349932127	+	349919582	Chr2B	371514368	371539031	+	371526699	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G263000	Chr2B	350298617	350310467	-	350304542	Chr2B	371854048	371865898	-	371859973	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G263100	Chr2B	352280539	352281711	-	352281125	Chr2B	373791345	373792517	-	373791931	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G263200	Chr2B	352281848	352298519	-	352290183	Chr2B	373792654	373808847	-	373800750	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G263300	Chr2B	353564383	353586910	+	353575646	Chr2B	375006503	375028806	+	375017654	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G263400	Chr2B	353964835	353965101	-	353964968	Chr2B	375401936	375402202	-	375402069	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G263500	Chr2B	354072502	354084740	-	354078621	Chr2B	375508602	375520665	-	375514633	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G263600	Chr2B	354875272	354880222	-	354877747	Chr2B	376299201	376304151	-	376301676	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G263700	Chr2B	355386399	355389955	-	355388177	Chr2B	376803202	376806758	-	376804980	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G263800	Chr2B	355885467	355886659	+	355886063	Chr2B	377301107	377302299	+	377301703	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G263900	Chr2B	356315823	356319396	+	356317609	Chr2B	377729278	377732851	+	377731064	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G264000	Chr2B	356582219	356583872	+	356583045	Chr2B	377993078	377994731	+	377993904	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G264100	Chr2B	356594198	356597112	-	356595655	Chr2B	378005057	378007971	-	378006514	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G264200	Chr2B	356597788	356601638	-	356599713	Chr2B	378008647	378012497	-	378010572	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G264300	Chr2B	357206275	357206520	+	357206397	Chr2B	378716668	378716913	+	378716790	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G264400	Chr2B	357227577	357227810	-	357227693	Chr2B	378737720	378737953	-	378737836	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G264500	Chr2B	357244787	357245197	-	357244992	Chr2B	378754682	378755092	-	378754887	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G264600	Chr2B	357263953	357264267	+	357264110	Chr2B	378773848	378774162	+	378774005	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G264700	Chr2B	357308679	357308870	+	357308774	Chr2B	378818612	378818803	+	378818707	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G264800	Chr2B	357434792	357435358	+	357435075	Chr2B	378943010	378943576	+	378943293	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G264900	Chr2B	357472942	357473283	-	357473112	Chr2B	378981161	378981502	-	378981331	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G265000	Chr2B	357486667	357487191	-	357486929	Chr2B	378994886	378995410	-	378995148	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G265100	Chr2B	357519483	357520128	+	357519805	Chr2B	379027182	379027827	+	379027504	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G265200	Chr2B	357539373	357539729	-	357539551	Chr2B	379047072	379047428	-	379047250	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G265300	Chr2B	357675575	357675916	+	357675745	Chr2B	379182539	379182880	+	379182709	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G265400	Chr2B	357690428	357690897	-	357690662	Chr2B	379196760	379197229	-	379196994	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G265500	Chr2B	357716563	357718300	-	357717431	Chr2B	379222672	379224409	-	379223540	1.0	0.996	rearrangement:Chr2B_block4
gene:TraesCS2B02G265600	Chr2B	357725578	357726184	-	357725881	Chr2B	379231687	379232293	-	379231990	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G265700	Chr2B	357912906	357917457	+	357915181	Chr2B	379418707	379423258	+	379420982	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G265800	Chr2B	357918017	357924451	-	357921234	Chr2B	379423818	379430252	-	379427035	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G265900	Chr2B	358047319	358050023	-	358048671	Chr2B	379563387	379566091	-	379564739	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G266000	Chr2B	358332628	358335024	+	358333826	Chr2B	379847536	379849932	+	379848734	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G266100	Chr2B	358528961	358530810	-	358529885	Chr2B	380037457	380039306	-	380038381	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G266200	Chr2B	358672514	358675746	-	358674130	Chr2B	380174542	380177774	-	380176158	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G266300	Chr2B	358758315	358759223	+	358758769	Chr2B	380271359	380272267	+	380271813	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G266400	Chr2B	358759797	358774902	+	358767349	Chr2B	380272841	380287946	+	380280393	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G266500	Chr2B	358774526	358774762	-	358774644	Chr2B	380287570	380287806	-	380287688	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G266600	Chr2B	359130524	359134569	+	359132546	Chr2B	380815047	380818935	+	380816991	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G266700	Chr2B	359310845	359315102	-	359312973	Chr2B	380990878	380995135	-	380993006	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G266800	Chr2B	359315834	359316461	+	359316147	Chr2B	380995867	380996494	+	380996180	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G266900	Chr2B	359608269	359612715	+	359610492	Chr2B	381285750	381290196	+	381287973	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G267000	Chr2B	359612800	359616855	+	359614827	Chr2B	381290281	381294336	+	381292308	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G267100	Chr2B	359618848	359638172	-	359628510	Chr2B	381296139	381315577	-	381305858	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G267200	Chr2B	359857823	359867498	+	359862660	Chr2B	381534383	381544058	+	381539220	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G267300	Chr2B	359931480	359937876	+	359934678	Chr2B	381608040	381614436	+	381611238	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G267400	Chr2B	360349817	360350590	-	360350203	Chr2B	382014733	382015506	-	382015119	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G267500	Chr2B	360481412	360482730	-	360482071	Chr2B	382146326	382147644	-	382146985	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G267600	Chr2B	360846185	360846862	-	360846523	Chr2B	382508664	382509341	-	382509002	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G267700	Chr2B	360971784	360979940	+	360975862	Chr2B	382632824	382641075	+	382636949	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G267800	Chr2B	360981446	360982643	+	360982044	Chr2B	382642581	382643778	+	382643179	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G267900	Chr2B	361125893	361129300	+	361127596	Chr2B	382783793	382787200	+	382785496	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G268000	Chr2B	361284425	361288908	+	361286666	Chr2B	382941767	382946250	+	382944008	1.0	1.0	rearrangement:Chr2B_block4
gene:TraesCS2B02G268100	Chr2B	361422652	361426297	-	361424474	Chr2B	396401168	396404813	+	396402990	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G268200	Chr2B	362018342	362022349	+	362020345	Chr2B	395810092	395814099	-	395812095	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G268300	Chr2B	362692278	362694383	-	362693330	Chr2B	395138347	395140452	+	395139399	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G268400	Chr2B	363341361	363343965	-	363342663	Chr2B	394489754	394492358	+	394491056	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G268500	Chr2B	363484204	363487761	-	363485982	Chr2B	394347046	394350603	+	394348824	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G268600	Chr2B	363486580	363487499	-	363487039	Chr2B	394347308	394348227	+	394347767	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G268700	Chr2B	363914774	363926240	-	363920507	Chr2B	393917873	393929051	+	393923462	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G268800	Chr2B	364134233	364137336	+	364135784	Chr2B	393707878	393710981	-	393709429	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G268900	Chr2B	364316379	364321622	+	364319000	Chr2B	393524068	393529311	-	393526689	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G269100	Chr2B	364336828	364337091	-	364336959	Chr2B	393508463	393508726	+	393508594	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G269200	Chr2B	364729261	364734398	-	364731829	Chr2B	393113477	393118614	+	393116045	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G269300	Chr2B	364947818	364949733	-	364948775	Chr2B	392900193	392902108	+	392901150	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G269500	Chr2B	366015556	366015864	-	366015710	Chr2B	391845552	391845860	+	391845706	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G269400	Chr2B	366014508	366021331	-	366017919	Chr2B	391840332	391846908	+	391843620	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G269600	Chr2B	366833480	366840747	-	366837113	Chr2B	391028491	391035445	+	391031968	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G269700	Chr2B	367657356	367709290	+	367683323	Chr2B	390167267	390219201	-	390193234	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G269900	Chr2B	367851409	367851795	+	367851602	Chr2B	390027744	390028130	-	390027937	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G270000	Chr2B	368303722	368312730	+	368308226	Chr2B	389574549	389583342	-	389578945	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G270100	Chr2B	368335780	368340236	-	368338008	Chr2B	389547204	389551660	+	389549432	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G270200	Chr2B	368411948	368415618	-	368413783	Chr2B	389472156	389475826	+	389473991	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G270300	Chr2B	368613668	368615969	-	368614818	Chr2B	389273362	389275663	+	389274512	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G270400	Chr2B	368951969	368961551	+	368956760	Chr2B	388929148	388938730	-	388933939	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G270500	Chr2B	368972606	368980903	-	368976754	Chr2B	388910148	388918445	+	388914296	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G270600	Chr2B	369476063	369499273	+	369487668	Chr2B	388396435	388419645	-	388408040	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G270700	Chr2B	369500206	369502482	-	369501344	Chr2B	388393226	388395502	+	388394364	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G270800	Chr2B	369622714	369623187	-	369622950	Chr2B	388272955	388273428	+	388273191	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G270900	Chr2B	369623269	369623640	-	369623454	Chr2B	388272502	388272873	+	388272687	1.0	1.0	rearrangement:Chr2B_block5
gene:TraesCS2B02G273600	Chr2B	375132245	375135737	-	375133991	Chr2B	266635257	266638749	-	266637003	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G273700	Chr2B	375171898	375177422	-	375174660	Chr2B	266674910	266680434	-	266677672	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B02G273800	Chr2B	375535808	375544397	+	375540102	Chr2B	267035737	267044326	+	267040031	1.0	1.0	rearrangement:Chr2B_block3
