gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity	segment
gene:TraesCS5B02G120700	Chr5B	214127461	214131059	+	214129260	Chr5B	212051164	212054762	-	212052963	1.0	1.0	rearrangement:Chr5B_block1
gene:TraesCS5B02G120800	Chr5B	214261197	214263646	-	214262421	Chr5B	211921954	211924404	+	211923179	1.0	0.999	rearrangement:Chr5B_block1
gene:TraesCS5B02G120900	Chr5B	214929647	214944227	-	214936937	Chr5B	211197927	211212513	+	211205220	1.0	1.0	rearrangement:Chr5B_block1
gene:TraesCS5B02G121000	Chr5B	215872825	215890731	+	215881778	Chr5B	210230100	210247527	-	210238813	0.998	0.998	rearrangement:Chr5B_block1
gene:TraesCS5B02G121100	Chr5B	216392658	216393155	+	216392906	Chr5B	209719644	209720141	-	209719892	1.0	1.0	rearrangement:Chr5B_block1
gene:TraesCS5B02G121200	Chr5B	216394244	216399179	-	216396711	Chr5B	209713620	209718555	+	209716087	1.0	0.997	rearrangement:Chr5B_block1
gene:TraesCS5B02G121300	Chr5B	216399368	216404020	+	216401694	Chr5B	209708782	209713431	-	209711106	0.998	0.998	rearrangement:Chr5B_block1
gene:TraesCS5B02G121400	Chr5B	216649842	216653719	+	216651780	Chr5B	209463720	209467598	-	209465659	1.0	0.999	rearrangement:Chr5B_block1
gene:TraesCS5B02G121500	Chr5B	216653222	216659535	-	216656378	Chr5B	209457921	209464217	+	209461069	1.0	0.999	rearrangement:Chr5B_block1
gene:TraesCS5B02G121600	Chr5B	216829243	216863351	-	216846297	Chr5B	209253900	209288015	+	209270957	0.999	0.997	rearrangement:Chr5B_block1
gene:TraesCS5B02G121700	Chr5B	217608367	217622913	-	217615640	Chr5B	208372296	208386840	+	208379568	1.0	1.0	rearrangement:Chr5B_block1
gene:TraesCS5B02G121800	Chr5B	217623630	217625547	+	217624588	Chr5B	208369664	208371578	-	208370621	0.998	0.996	rearrangement:Chr5B_block1
gene:TraesCS5B02G121900	Chr5B	217905076	217915524	+	217910300	Chr5B	208081852	208092309	-	208087080	1.0	0.999	rearrangement:Chr5B_block1
gene:TraesCS5B02G122000	Chr5B	218208104	218221911	-	218215007	Chr5B	207775855	207789567	+	207782711	0.996	0.996	rearrangement:Chr5B_block1
gene:TraesCS5B02G000100	Chr5B	16235	21357	+	18796	Chr5B	3914942	3920092	-	3917517	0.998	0.981	collinear
gene:TraesCS5B02G000300	Chr5B	86983	88497	-	87740	Chr5B	3850495	3852010	+	3851252	1.0	0.995	collinear
gene:TraesCS5B02G000400	Chr5B	210112	215729	+	212920	Chr5B	3599774	3605397	-	3602585	0.998	0.996	collinear
gene:TraesCS5B02G000500	Chr5B	216278	219412	-	217845	Chr5B	3596098	3599252	+	3597675	0.991	0.972	collinear
gene:TraesCS5B02G000600	Chr5B	229215	233600	+	231407	Chr5B	3575299	3579445	-	3577372	0.999	0.997	collinear
gene:TraesCS5B02G000800	Chr5B	655778	658708	-	657243	Chr5B	4408911	4411850	-	4410380	1.0	0.989	collinear
gene:TraesCS5B02G000900	Chr5B	756821	758672	+	757746	Chr5B	4425168	4427021	+	4426094	1.0	0.994	collinear
gene:TraesCS5B02G001100	Chr5B	860861	865647	-	863254	Chr5B	4549454	4553934	-	4551694	1.0	0.984	collinear
gene:TraesCS5B02G001300	Chr5B	1579405	1579728	+	1579566	Chr5B	3019818	3020141	-	3019979	1.0	0.993	collinear
gene:TraesCS5B02G001600	Chr5B	2558977	2563902	-	2561439	Chr5B	5530797	5535555	-	5533176	1.0	1.0	collinear
gene:TraesCS5B02G001700	Chr5B	2570828	2574624	-	2572726	Chr5B	5542481	5546277	-	5544379	1.0	0.999	collinear
gene:TraesCS5B02G001800	Chr5B	2581312	2585281	+	2583296	Chr5B	5552965	5556934	+	5554949	1.0	1.0	collinear
gene:TraesCS5B02G001900	Chr5B	2612913	2614391	-	2613652	Chr5B	5584235	5585713	-	5584974	1.0	1.0	collinear
gene:TraesCS5B02G002000	Chr5B	2805491	2806938	+	2806214	Chr5B	5776427	5777874	+	5777150	1.0	1.0	collinear
gene:TraesCS5B02G002100	Chr5B	2883487	2884992	+	2884239	Chr5B	5853634	5855139	+	5854386	1.0	1.0	collinear
gene:TraesCS5B02G002200	Chr5B	3449225	3449773	-	3449499	Chr5B	6448228	6448776	-	6448502	1.0	1.0	collinear
gene:TraesCS5B02G002300	Chr5B	3474782	3475968	+	3475375	Chr5B	6473789	6474975	+	6474382	1.0	1.0	collinear
gene:TraesCS5B02G002400	Chr5B	3849532	3862578	-	3856055	Chr5B	6847303	6859435	-	6853369	1.0	1.0	collinear
gene:TraesCS5B02G002500	Chr5B	3867064	3867802	-	3867433	Chr5B	6863923	6864661	-	6864292	1.0	1.0	collinear
gene:TraesCS5B02G002600	Chr5B	3917424	3923351	-	3920387	Chr5B	6913912	6919839	-	6916875	1.0	1.0	collinear
gene:TraesCS5B02G002700	Chr5B	4059784	4060323	-	4060053	Chr5B	7056073	7056612	-	7056342	1.0	1.0	collinear
gene:TraesCS5B02G002800	Chr5B	4061095	4061457	+	4061276	Chr5B	7057384	7057746	+	7057565	1.0	0.997	collinear
gene:TraesCS5B02G004200	Chr5B	6217631	6220820	-	6219225	Chr5B	9389845	9393179	-	9391512	1.0	0.995	collinear
gene:TraesCS5B02G004300	Chr5B	6364821	6368699	-	6366760	Chr5B	9502952	9506826	-	9504889	1.0	0.989	collinear
gene:TraesCS5B02G004400	Chr5B	6393220	6407926	+	6400573	Chr5B	9531380	9546087	+	9538733	1.0	0.999	collinear
gene:TraesCS5B02G004500	Chr5B	6418315	6422013	-	6420164	Chr5B	9556295	9559993	-	9558144	1.0	1.0	collinear
gene:TraesCS5B02G004600	Chr5B	6467080	6476016	+	6471548	Chr5B	9604786	9613097	+	9608941	1.0	1.0	collinear
gene:TraesCS5B02G004700	Chr5B	6501236	6502261	+	6501748	Chr5B	9638599	9639624	+	9639111	1.0	1.0	collinear
gene:TraesCS5B02G005500	Chr5B	6968208	6970169	+	6969188	Chr5B	10116632	10118599	-	10117615	1.0	0.98	collinear
gene:TraesCS5B02G005600	Chr5B	6965525	6975517	+	6970521	Chr5B	11800166	11819323	+	11809744	1.0	0.99	collinear
gene:TraesCS5B02G005700	Chr5B	7021141	7026614	-	7023877	Chr5B	11865935	11871407	-	11868671	1.0	0.995	collinear
gene:TraesCS5B02G005755	Chr5B	7068359	7071536	-	7069947	Chr5B	11913783	11916144	-	11914963	0.992	0.992	collinear
gene:TraesCS5B02G005900	Chr5B	7148738	7149225	-	7148981	Chr5B	11967767	11968254	-	11968010	1.0	0.994	collinear
gene:TraesCS5B02G006000	Chr5B	7184206	7184957	-	7184581	Chr5B	11989689	11990441	-	11990065	0.998	0.987	collinear
gene:TraesCS5B02G006100	Chr5B	7304012	7304699	-	7304355	Chr5B	12152857	12153544	-	12153200	1.0	0.988	collinear
gene:TraesCS5B02G006200	Chr5B	7354948	7355435	-	7355191	Chr5B	10346778	10347266	+	10347022	1.0	0.976	collinear
gene:TraesCS5B02G006300	Chr5B	7382778	7383265	-	7383021	Chr5B	12210290	12210785	-	12210537	1.0	0.989	collinear
gene:TraesCS5B02G006400	Chr5B	7541069	7545930	-	7543499	Chr5B	12337663	12342163	-	12339913	0.965	0.963	collinear
gene:TraesCS5B02G006500	Chr5B	7706077	7709832	-	7707954	Chr5B	12478571	12482326	-	12480448	1.0	0.995	collinear
gene:TraesCS5B02G006600	Chr5B	7936224	7944965	-	7940594	Chr5B	12572324	12581279	-	12576801	1.0	0.995	collinear
gene:TraesCS5B02G006700	Chr5B	7995392	8007460	-	8001426	Chr5B	12653218	12677762	-	12665490	0.997	0.987	collinear
gene:TraesCS5B02G006800	Chr5B	8086615	8096868	+	8091741	Chr5B	12802085	12817943	+	12810014	0.993	0.984	collinear
gene:TraesCS5B02G006900	Chr5B	8171350	8176122	+	8173736	Chr5B	12889088	12893812	+	12891450	0.978	0.976	collinear
gene:TraesCS5B02G007000	Chr5B	8185879	8188188	-	8187033	Chr5B	12907208	12909906	-	12908557	1.0	0.998	collinear
gene:TraesCS5B02G007100	Chr5B	8342582	8344606	+	8343594	Chr5B	13040259	13042272	+	13041265	0.989	0.963	collinear
gene:TraesCS5B02G007200	Chr5B	8351751	8353860	+	8352805	Chr5B	13051371	13053450	+	13052410	0.987	0.975	collinear
gene:TraesCS5B02G007300	Chr5B	8374524	8379358	-	8376941	Chr5B	13074166	13079001	-	13076583	1.0	0.99	collinear
gene:TraesCS5B02G007600	Chr5B	8875269	8877667	-	8876468	Chr5B	13472378	13474809	-	13473593	1.0	1.0	collinear
gene:TraesCS5B02G007800	Chr5B	8905295	8919306	-	8912300	Chr5B	13499621	13513812	-	13506716	0.99	0.97	collinear
gene:TraesCS5B02G007900	Chr5B	8933272	8935785	-	8934528	Chr5B	13519618	13522418	-	13521018	0.954	0.916	collinear
gene:TraesCS5B02G008000	Chr5B	8936244	8937011	-	8936627	Chr5B	13522838	13523605	-	13523221	1.0	0.97	collinear
gene:TraesCS5B02G008100	Chr5B	8945172	8946074	-	8945623	Chr5B	13531409	13532302	-	13531855	0.99	0.981	collinear
gene:TraesCS5B02G008200	Chr5B	9009416	9010239	+	9009827	Chr5B	13599916	13600739	+	13600327	1.0	0.994	collinear
gene:TraesCS5B02G008300	Chr5B	9040754	9040975	+	9040864	Chr5B	13800371	13800592	+	13800481	1.0	0.99	collinear
gene:TraesCS5B02G008400	Chr5B	9044522	9047785	+	9046153	Chr5B	13804143	13807409	+	13805776	0.999	0.992	collinear
gene:TraesCS5B02G008500	Chr5B	9075440	9079212	+	9077326	Chr5B	13842303	13845884	+	13844093	1.0	0.997	collinear
gene:TraesCS5B02G008600	Chr5B	9222282	9225823	-	9224052	Chr5B	13987880	13991410	-	13989645	0.991	0.979	collinear
gene:TraesCS5B02G008700	Chr5B	9243595	9244008	+	9243801	Chr5B	14009252	14009665	+	14009458	1.0	1.0	collinear
gene:TraesCS5B02G008800	Chr5B	9261235	9263380	+	9262307	Chr5B	14026537	14028682	+	14027609	1.0	1.0	collinear
gene:TraesCS5B02G008900	Chr5B	9263459	9267479	-	9265469	Chr5B	14028761	14032781	-	14030771	1.0	1.0	collinear
gene:TraesCS5B02G009000	Chr5B	9284415	9286096	+	9285255	Chr5B	14048946	14050627	+	14049786	1.0	1.0	collinear
gene:TraesCS5B02G009100	Chr5B	9289491	9289916	+	9289703	Chr5B	14054022	14054447	+	14054234	1.0	1.0	collinear
gene:TraesCS5B02G009200	Chr5B	9298645	9299536	+	9299090	Chr5B	14065112	14066003	+	14065557	1.0	1.0	collinear
gene:TraesCS5B02G009300	Chr5B	9302014	9303513	+	9302763	Chr5B	14068481	14069980	+	14069230	1.0	1.0	collinear
gene:TraesCS5B02G009400	Chr5B	9332838	9334688	-	9333763	Chr5B	14099148	14100998	-	14100073	1.0	1.0	collinear
gene:TraesCS5B02G009500	Chr5B	9356180	9359093	+	9357636	Chr5B	14121729	14124642	+	14123185	1.0	0.999	collinear
gene:TraesCS5B02G009600	Chr5B	9416856	9418777	+	9417816	Chr5B	14186604	14188525	+	14187564	1.0	1.0	collinear
gene:TraesCS5B02G009800	Chr5B	9523414	9524244	-	9523829	Chr5B	14290383	14291213	-	14290798	1.0	0.998	collinear
gene:TraesCS5B02G009900	Chr5B	9539104	9539973	+	9539538	Chr5B	14306073	14306942	+	14306507	1.0	1.0	collinear
gene:TraesCS5B02G010000	Chr5B	9669444	9672795	-	9671119	Chr5B	14451172	14454523	-	14452847	1.0	1.0	collinear
gene:TraesCS5B02G010100	Chr5B	9807726	9816838	+	9812282	Chr5B	14589283	14598331	+	14593807	1.0	1.0	collinear
gene:TraesCS5B02G010200	Chr5B	10059659	10063814	-	10061736	Chr5B	14840151	14844330	-	14842240	1.0	0.999	collinear
gene:TraesCS5B02G010300	Chr5B	10168182	10174233	-	10171207	Chr5B	14948193	14954246	-	14951219	1.0	1.0	collinear
gene:TraesCS5B02G010400	Chr5B	10261716	10265365	-	10263540	Chr5B	15040919	15044571	-	15042745	1.0	0.994	collinear
gene:TraesCS5B02G010500	Chr5B	10346311	10347569	+	10346940	Chr5B	15126047	15127305	+	15126676	1.0	1.0	collinear
gene:TraesCS5B02G010600	Chr5B	10429378	10432090	+	10430734	Chr5B	15207928	15210640	+	15209284	1.0	1.0	collinear
gene:TraesCS5B02G010800	Chr5B	10442174	10450187	-	10446180	Chr5B	15212628	15220633	-	15216630	1.0	0.996	collinear
gene:TraesCS5B02G010900	Chr5B	10524697	10527179	-	10525938	Chr5B	15293204	15295686	-	15294445	1.0	0.998	collinear
gene:TraesCS5B02G011000	Chr5B	11042981	11043433	+	11043207	Chr5B	15855114	15855566	+	15855340	1.0	0.997	collinear
gene:TraesCS5B02G011100	Chr5B	11071628	11072083	+	11071855	Chr5B	15883615	15884070	+	15883842	1.0	1.0	collinear
gene:TraesCS5B02G011200	Chr5B	11074579	11076006	+	11075292	Chr5B	15886566	15887993	+	15887279	1.0	0.999	collinear
gene:TraesCS5B02G011300	Chr5B	11305908	11308910	-	11307409	Chr5B	16116784	16119786	-	16118285	1.0	1.0	collinear
gene:TraesCS5B02G011400	Chr5B	11454818	11458233	+	11456525	Chr5B	16265590	16269005	+	16267297	1.0	1.0	collinear
gene:TraesCS5B02G011500	Chr5B	11477439	11478554	+	11477996	Chr5B	16283228	16284340	+	16283784	0.997	0.992	collinear
gene:TraesCS5B02G011600	Chr5B	11503284	11504390	+	11503837	Chr5B	16317784	16318891	+	16318337	1.0	0.995	collinear
gene:TraesCS5B02G011700	Chr5B	11513383	11517316	+	11515349	Chr5B	16327513	16331435	+	16329474	1.0	0.995	collinear
gene:TraesCS5B02G011800	Chr5B	11550484	11556238	-	11553361	Chr5B	16357087	16360616	-	16358851	1.0	0.993	collinear
gene:TraesCS5B02G011900	Chr5B	11604300	11604560	-	11604430	Chr5B	16389953	16390213	-	16390083	1.0	0.988	collinear
gene:TraesCS5B02G012000	Chr5B	11764765	11774531	-	11769648	Chr5B	16482673	16492435	-	16487554	1.0	0.999	collinear
gene:TraesCS5B02G012100	Chr5B	12260408	12265358	-	12262883	Chr5B	16976640	16981590	-	16979115	1.0	1.0	collinear
gene:TraesCS5B02G012300	Chr5B	12324287	12328841	-	12326564	Chr5B	16989884	16994472	-	16992178	1.0	0.992	collinear
gene:TraesCS5B02G012400	Chr5B	12329987	12334657	-	12332322	Chr5B	16995620	17000441	-	16998030	0.989	0.985	collinear
gene:TraesCS5B02G012500	Chr5B	12563381	12568107	-	12565744	Chr5B	17363726	17368458	-	17366092	1.0	0.987	collinear
gene:TraesCS5B02G012600	Chr5B	12570054	12577791	+	12573922	Chr5B	17370405	17378139	+	17374272	0.994	0.985	collinear
gene:TraesCS5B02G012700	Chr5B	12580692	12582479	+	12581585	Chr5B	17380927	17382715	+	17381821	1.0	0.991	collinear
gene:TraesCS5B02G012800	Chr5B	12658937	12659635	+	12659286	Chr5B	17528906	17529604	+	17529255	1.0	0.998	collinear
gene:TraesCS5B02G012900	Chr5B	12845460	12858464	-	12851962	Chr5B	17704676	17717475	-	17711075	0.999	0.997	collinear
gene:TraesCS5B02G013000	Chr5B	13081769	13086120	-	13083944	Chr5B	17953557	17957913	-	17955735	0.997	0.986	collinear
gene:TraesCS5B02G013100	Chr5B	13174286	13178149	+	13176217	Chr5B	18070706	18074541	+	18072623	0.989	0.986	collinear
gene:TraesCS5B02G013200	Chr5B	13178233	13179601	-	13178917	Chr5B	18074629	18075984	-	18075306	0.989	0.978	collinear
gene:TraesCS5B02G013400	Chr5B	13224640	13226596	-	13225618	Chr5B	18159400	18161356	-	18160378	1.0	0.997	collinear
gene:TraesCS5B02G013500	Chr5B	13269737	13270123	+	13269930	Chr5B	18191187	18191573	+	18191380	1.0	1.0	collinear
gene:TraesCS5B02G013600	Chr5B	13273023	13280676	-	13276849	Chr5B	18194187	18201840	-	18198013	1.0	1.0	collinear
gene:TraesCS5B02G013700	Chr5B	13353453	13357427	+	13355440	Chr5B	18273671	18277645	+	18275658	1.0	1.0	collinear
gene:TraesCS5B02G013800	Chr5B	13361011	13361762	-	13361386	Chr5B	18280807	18281558	-	18281182	1.0	1.0	collinear
gene:TraesCS5B02G013900	Chr5B	13426752	13436529	-	13431640	Chr5B	18331316	18341093	-	18336204	1.0	0.999	collinear
gene:TraesCS5B02G014000	Chr5B	13484986	13491667	-	13488326	Chr5B	18388914	18395595	-	18392254	1.0	1.0	collinear
gene:TraesCS5B02G014100	Chr5B	13496734	13498307	-	13497520	Chr5B	18400435	18402008	-	18401221	1.0	1.0	collinear
gene:TraesCS5B02G014200	Chr5B	13699155	13702692	+	13700923	Chr5B	18600570	18604107	+	18602338	1.0	1.0	collinear
gene:TraesCS5B02G014300	Chr5B	13703004	13706334	-	13704669	Chr5B	18604419	18607749	-	18606084	1.0	1.0	collinear
gene:TraesCS5B02G014400	Chr5B	13713254	13716973	-	13715113	Chr5B	18614340	18618059	-	18616199	1.0	1.0	collinear
gene:TraesCS5B02G014500	Chr5B	13721754	13726205	+	13723979	Chr5B	18622764	18627215	+	18624989	1.0	1.0	collinear
gene:TraesCS5B02G014600	Chr5B	13773603	13776131	-	13774867	Chr5B	18674537	18677065	-	18675801	1.0	1.0	collinear
gene:TraesCS5B02G014700	Chr5B	13858294	13861883	+	13860088	Chr5B	18759537	18763126	+	18761331	1.0	1.0	collinear
gene:TraesCS5B02G014800	Chr5B	13919353	13922813	+	13921083	Chr5B	18881005	18884465	+	18882735	1.0	1.0	collinear
gene:TraesCS5B02G014900	Chr5B	14144359	14156845	-	14150602	Chr5B	19103735	19116034	-	19109884	1.0	1.0	collinear
gene:TraesCS5B02G015000	Chr5B	14191739	14194464	-	14193101	Chr5B	19152842	19155567	-	19154204	1.0	1.0	collinear
gene:TraesCS5B02G015100	Chr5B	14407480	14410970	-	14409225	Chr5B	19366362	19369852	-	19368107	1.0	1.0	collinear
gene:TraesCS5B02G015200	Chr5B	14703827	14707222	+	14705524	Chr5B	19664590	19668006	+	19666298	1.0	0.995	collinear
gene:TraesCS5B02G015300	Chr5B	14908003	14908434	-	14908218	Chr5B	19890157	19890588	-	19890372	1.0	0.981	collinear
gene:TraesCS5B02G015400	Chr5B	14911233	14911912	-	14911572	Chr5B	19893124	19893801	-	19893462	0.995	0.948	collinear
gene:TraesCS5B02G015500	Chr5B	15004986	15005894	-	15005440	Chr5B	20076410	20077318	-	20076864	1.0	0.998	collinear
gene:TraesCS5B02G015600	Chr5B	15050558	15051385	+	15050971	Chr5B	20135988	20136815	+	20136401	1.0	0.984	collinear
gene:TraesCS5B02G015700	Chr5B	15054205	15054912	+	15054558	Chr5B	20139303	20140010	+	20139656	1.0	1.0	collinear
gene:TraesCS5B02G015800	Chr5B	15075265	15076873	+	15076069	Chr5B	20160365	20161973	+	20161169	1.0	0.998	collinear
gene:TraesCS5B02G015900	Chr5B	15094157	15094654	+	15094405	Chr5B	20179053	20179550	+	20179301	1.0	1.0	collinear
gene:TraesCS5B02G016000	Chr5B	15125537	15126469	+	15126003	Chr5B	20210146	20211078	+	20210612	1.0	1.0	collinear
gene:TraesCS5B02G016100	Chr5B	15186319	15187092	-	15186705	Chr5B	20263911	20264681	-	20264296	0.996	0.996	collinear
gene:TraesCS5B02G016200	Chr5B	15191136	15192014	-	15191575	Chr5B	20268725	20269603	-	20269164	1.0	1.0	collinear
gene:TraesCS5B02G016300	Chr5B	15197018	15197961	+	15197489	Chr5B	20274518	20275461	+	20274989	1.0	1.0	collinear
gene:TraesCS5B02G016400	Chr5B	15254944	15260143	+	15257543	Chr5B	20331065	20336264	+	20333664	1.0	0.999	collinear
gene:TraesCS5B02G016500	Chr5B	15265041	15266330	-	15265685	Chr5B	20341163	20342452	-	20341807	1.0	1.0	collinear
gene:TraesCS5B02G016600	Chr5B	15271219	15272317	+	15271768	Chr5B	20347341	20348439	+	20347890	1.0	1.0	collinear
gene:TraesCS5B02G016700	Chr5B	15321110	15325008	-	15323059	Chr5B	20406139	20410037	-	20408088	1.0	1.0	collinear
gene:TraesCS5B02G016800	Chr5B	15337025	15338175	-	15337600	Chr5B	20421851	20423001	-	20422426	1.0	1.0	collinear
gene:TraesCS5B02G016900	Chr5B	15546995	15553626	+	15550310	Chr5B	20629173	20635632	+	20632402	1.0	1.0	collinear
gene:TraesCS5B02G017000	Chr5B	15558098	15561926	-	15560012	Chr5B	20639990	20643692	-	20641841	1.0	1.0	collinear
gene:TraesCS5B02G017100	Chr5B	16001165	16005166	-	16003165	Chr5B	21076916	21080917	-	21078916	1.0	0.999	collinear
gene:TraesCS5B02G017200	Chr5B	16011575	16011844	+	16011709	Chr5B	21087097	21087366	+	21087231	1.0	1.0	collinear
gene:TraesCS5B02G017300	Chr5B	16032864	16037663	-	16035263	Chr5B	21108384	21113183	-	21110783	1.0	1.0	collinear
gene:TraesCS5B02G017400	Chr5B	16173861	16174301	+	16174081	Chr5B	21480854	21481294	-	21481074	1.0	1.0	collinear
gene:TraesCS5B02G017500	Chr5B	16199649	16200089	+	16199869	Chr5B	21455062	21455502	-	21455282	1.0	1.0	collinear
gene:TraesCS5B02G017600	Chr5B	16368399	16368839	-	16368619	Chr5B	21631734	21632174	-	21631954	1.0	1.0	collinear
gene:TraesCS5B02G017700	Chr5B	16419517	16421656	+	16420586	Chr5B	21681115	21683254	+	21682184	1.0	1.0	collinear
gene:TraesCS5B02G017800	Chr5B	16421867	16429534	-	16425700	Chr5B	21683465	21691132	-	21687298	1.0	1.0	collinear
gene:TraesCS5B02G017900	Chr5B	17544779	17547737	-	17546258	Chr5B	22930333	22933291	-	22931812	1.0	1.0	collinear
gene:TraesCS5B02G018000	Chr5B	17572398	17575315	+	17573856	Chr5B	22957213	22960130	+	22958671	1.0	1.0	collinear
gene:TraesCS5B02G018200	Chr5B	17718429	17728348	+	17723388	Chr5B	23103445	23113367	+	23108406	1.0	0.998	collinear
gene:TraesCS5B02G018300	Chr5B	17814998	17816044	-	17815521	Chr5B	23199330	23200376	-	23199853	1.0	0.998	collinear
gene:TraesCS5B02G018400	Chr5B	17952303	17953606	+	17952954	Chr5B	23335065	23336368	+	23335716	1.0	1.0	collinear
gene:TraesCS5B02G018500	Chr5B	17965429	17969069	+	17967249	Chr5B	23347991	23351578	+	23349784	1.0	1.0	collinear
gene:TraesCS5B02G018600	Chr5B	17971279	17974310	+	17972794	Chr5B	23353788	23356817	+	23355302	1.0	1.0	collinear
gene:TraesCS5B02G018700	Chr5B	17979546	17983930	-	17981738	Chr5B	23361818	23366391	-	23364104	0.999	0.999	collinear
gene:TraesCS5B02G018800	Chr5B	17996653	17998316	-	17997484	Chr5B	23379114	23380777	-	23379945	1.0	1.0	collinear
gene:TraesCS5B02G018900	Chr5B	18102899	18103977	-	18103438	Chr5B	23491980	23493058	-	23492519	1.0	0.998	collinear
gene:TraesCS5B02G019000	Chr5B	18185113	18185376	+	18185244	Chr5B	23574921	23575184	+	23575052	1.0	1.0	collinear
gene:TraesCS5B02G019100	Chr5B	18189191	18190132	-	18189661	Chr5B	23578999	23579940	-	23579469	1.0	1.0	collinear
gene:TraesCS5B02G019200	Chr5B	18409420	18409959	+	18409689	Chr5B	23834171	23834710	+	23834440	1.0	1.0	collinear
gene:TraesCS5B02G019400	Chr5B	18775794	18777987	+	18776890	Chr5B	24227709	24229658	+	24228683	1.0	0.996	collinear
gene:TraesCS5B02G019500	Chr5B	19010611	19012243	+	19011427	Chr5B	24494262	24495889	+	24495075	1.0	0.966	collinear
gene:TraesCS5B02G019600	Chr5B	19438473	19440260	-	19439366	Chr5B	24876967	24878754	-	24877860	1.0	0.995	collinear
gene:TraesCS5B02G019700	Chr5B	19455584	19456986	-	19456285	Chr5B	24894058	24895461	-	24894759	1.0	0.962	collinear
gene:TraesCS5B02G019800	Chr5B	19459088	19459912	-	19459500	Chr5B	24901494	24902318	-	24901906	1.0	0.993	collinear
