gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity	segment
gene:TraesCS7B02G136700	Chr7B	168751605	168755719	+	168753662	Chr7B	182553082	182557197	+	182555139	1.0	0.997	rearrangement:Chr7B_block1
gene:TraesCS7B02G136800	Chr7B	168756153	168760489	-	168758321	Chr7B	182557634	182561972	-	182559803	1.0	0.997	rearrangement:Chr7B_block1
gene:TraesCS7B02G136900	Chr7B	169268002	169269625	+	169268813	Chr7B	183046842	183048465	+	183047653	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G137000	Chr7B	169289584	169306596	+	169298090	Chr7B	183068434	183085462	+	183076948	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G137200	Chr7B	169432947	169436321	+	169434634	Chr7B	183210724	183214098	+	183212411	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G137300	Chr7B	169463428	169466607	-	169465017	Chr7B	183241084	183244263	-	183242673	1.0	0.997	rearrangement:Chr7B_block1
gene:TraesCS7B02G137400	Chr7B	169468525	169473066	-	169470795	Chr7B	183246180	183250721	-	183248450	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G137700	Chr7B	172571376	172579481	+	172575428	Chr7B	186029549	186037448	+	186033498	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G137800	Chr7B	172585813	172591014	+	172588413	Chr7B	186043778	186048977	+	186046377	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G137900	Chr7B	173058978	173065001	-	173061989	Chr7B	186503135	186509158	-	186506146	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G138100	Chr7B	173304837	173308240	+	173306538	Chr7B	186747586	186751018	+	186749302	1.0	0.966	rearrangement:Chr7B_block1
gene:TraesCS7B02G138200	Chr7B	173859571	173866902	+	173863236	Chr7B	187246866	187254200	+	187250533	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G138300	Chr7B	173866993	173867526	-	173867259	Chr7B	187254291	187254824	-	187254557	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G138400	Chr7B	174044735	174047183	-	174045959	Chr7B	187430919	187433367	-	187432143	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G138500	Chr7B	174067321	174070663	+	174068992	Chr7B	187451096	187454438	+	187452767	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G138600	Chr7B	174071156	174072424	-	174071790	Chr7B	187454931	187456204	-	187455567	1.0	0.995	rearrangement:Chr7B_block1
gene:TraesCS7B02G138700	Chr7B	174072994	174077981	-	174075487	Chr7B	187456774	187461758	-	187459266	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G138800	Chr7B	174566122	174567741	-	174566931	Chr7B	187916541	187918160	-	187917350	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G138900	Chr7B	174568114	174575122	-	174571618	Chr7B	187918533	187925541	-	187922037	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G139000	Chr7B	175193346	175197091	+	175195218	Chr7B	188546675	188550420	+	188548547	1.0	0.997	rearrangement:Chr7B_block1
gene:TraesCS7B02G139100	Chr7B	175611761	175617066	-	175614413	Chr7B	188963043	188968264	-	188965653	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G139900	Chr7B	176240948	176243833	-	176242390	Chr7B	189024055	189026940	-	189025497	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G140000	Chr7B	176357916	176359412	-	176358664	Chr7B	189144418	189145914	-	189145166	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G140100	Chr7B	176696305	176702046	+	176699175	Chr7B	189481612	189487353	+	189484482	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G140200	Chr7B	176736011	176737022	+	176736516	Chr7B	189521172	189522183	+	189521677	1.0	0.991	rearrangement:Chr7B_block1
gene:TraesCS7B02G140300	Chr7B	176738907	176739913	+	176739410	Chr7B	189524074	189525080	+	189524577	1.0	0.997	rearrangement:Chr7B_block1
gene:TraesCS7B02G140400	Chr7B	178399799	178405424	+	178402611	Chr7B	191227205	191232565	+	191229885	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G140500	Chr7B	178405271	178407661	-	178406466	Chr7B	191232412	191234802	-	191233607	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G140600	Chr7B	178414670	178417808	-	178416239	Chr7B	191241750	191244886	-	191243318	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G140700	Chr7B	178418378	178420109	-	178419243	Chr7B	191245458	191247189	-	191246323	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G140900	Chr7B	179196989	179202193	+	179199591	Chr7B	192032913	192038116	+	192035514	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G141000	Chr7B	179246608	179250355	+	179248481	Chr7B	192075135	192078882	+	192077008	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G141100	Chr7B	179250454	179252457	+	179251455	Chr7B	192078981	192080984	+	192079982	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G141200	Chr7B	179253330	179254980	+	179254155	Chr7B	192081858	192083508	+	192082683	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G141300	Chr7B	179255157	179259144	-	179257150	Chr7B	192083685	192087672	-	192085678	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G141400	Chr7B	179533695	179535056	+	179534375	Chr7B	192347986	192349347	+	192348666	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G141500	Chr7B	179705060	179706426	-	179705743	Chr7B	192513961	192515317	-	192514639	1.0	0.992	rearrangement:Chr7B_block1
gene:TraesCS7B02G141600	Chr7B	179899982	179902275	-	179901128	Chr7B	192726593	192728889	-	192727741	1.0	0.995	rearrangement:Chr7B_block1
gene:TraesCS7B02G141700	Chr7B	179921757	179924338	-	179923047	Chr7B	192748366	192750947	-	192749656	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G141900	Chr7B	180028691	180032569	-	180030630	Chr7B	192855428	192859306	-	192857367	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G142000	Chr7B	180039706	180044715	-	180042210	Chr7B	192882036	192887037	-	192884536	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G142200	Chr7B	181033715	181039167	-	181036441	Chr7B	193883937	193889389	-	193886663	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G142300	Chr7B	181406464	181410846	-	181408655	Chr7B	194259443	194263837	-	194261640	0.999	0.989	rearrangement:Chr7B_block1
gene:TraesCS7B02G142400	Chr7B	181632448	181634467	-	181633457	Chr7B	194474938	194476956	-	194475947	1.0	0.996	rearrangement:Chr7B_block1
gene:TraesCS7B02G142500	Chr7B	181682030	181686354	-	181684192	Chr7B	194524512	194528818	-	194526665	0.992	0.992	rearrangement:Chr7B_block1
gene:TraesCS7B02G142600	Chr7B	182147508	182149758	-	182148633	Chr7B	194980281	194982531	-	194981406	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G142700	Chr7B	182595559	182597407	-	182596483	Chr7B	195357147	195358994	-	195358070	0.999	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G142900	Chr7B	182945299	182945643	-	182945471	Chr7B	195692750	195693094	-	195692922	1.0	0.997	rearrangement:Chr7B_block1
gene:TraesCS7B02G143000	Chr7B	183301961	183304443	+	183303202	Chr7B	196050759	196053242	+	196052000	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G143100	Chr7B	183306183	183309189	-	183307686	Chr7B	196054982	196057988	-	196056485	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G143200	Chr7B	183872062	183877553	-	183874807	Chr7B	196609573	196614653	-	196612113	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G143300	Chr7B	184193003	184198617	+	184195810	Chr7B	196927860	196933474	+	196930667	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G143400	Chr7B	184296957	184298879	+	184297918	Chr7B	197029328	197031250	+	197030289	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G143500	Chr7B	184299284	184301734	+	184300509	Chr7B	197031655	197034105	+	197032880	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G143600	Chr7B	184336381	184340220	+	184338300	Chr7B	197067466	197071306	+	197069386	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G143700	Chr7B	184484031	184485215	+	184484623	Chr7B	197221702	197222886	+	197222294	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G143800	Chr7B	185013691	185017153	+	185015422	Chr7B	197777287	197780749	+	197779018	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G143900	Chr7B	185059214	185061503	-	185060358	Chr7B	197822411	197824700	-	197823555	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G144000	Chr7B	185292189	185294215	+	185293202	Chr7B	198054938	198056964	+	198055951	1.0	0.995	rearrangement:Chr7B_block1
gene:TraesCS7B02G144100	Chr7B	185297565	185300169	-	185298867	Chr7B	198060313	198062917	-	198061615	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G144200	Chr7B	185389548	185391109	-	185390328	Chr7B	198138095	198139662	-	198138878	1.0	0.995	rearrangement:Chr7B_block1
gene:TraesCS7B02G144300	Chr7B	186274352	186277713	+	186276032	Chr7B	199034070	199037430	+	199035750	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G144400	Chr7B	186814285	186815746	+	186815015	Chr7B	199530279	199531743	+	199531011	0.999	0.995	rearrangement:Chr7B_block1
gene:TraesCS7B02G144500	Chr7B	186816424	186820503	-	186818463	Chr7B	199532421	199536228	-	199534324	1.0	0.995	rearrangement:Chr7B_block1
gene:TraesCS7B02G144600	Chr7B	186863418	186866534	+	186864976	Chr7B	199579078	199582202	+	199580640	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G144700	Chr7B	186870223	186872109	-	186871166	Chr7B	199585884	199587770	-	199586827	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G144800	Chr7B	186975259	186976383	+	186975821	Chr7B	199690851	199691975	+	199691413	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G144900	Chr7B	187777243	187781786	+	187779514	Chr7B	200499564	200504106	+	200501835	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G145000	Chr7B	187782575	187784891	-	187783733	Chr7B	200504897	200507212	-	200506054	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G145100	Chr7B	187910253	187913656	-	187911954	Chr7B	200631411	200634497	-	200632954	0.956	0.955	rearrangement:Chr7B_block1
gene:TraesCS7B02G145200	Chr7B	188394019	188399258	-	188396638	Chr7B	201078193	201083385	-	201080789	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G145300	Chr7B	188411948	188415860	+	188413904	Chr7B	201096074	201099985	+	201098029	0.999	0.996	rearrangement:Chr7B_block1
gene:TraesCS7B02G145400	Chr7B	188601871	188605091	-	188603481	Chr7B	201284759	201287979	-	201286369	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G145500	Chr7B	188926297	188945026	+	188935661	Chr7B	201583395	201601676	+	201592535	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G145600	Chr7B	188973289	188976513	+	188974901	Chr7B	201629852	201633077	+	201631464	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G145800	Chr7B	189496114	189498944	-	189497529	Chr7B	202142093	202144923	-	202143508	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G145900	Chr7B	189712387	189718157	+	189715272	Chr7B	202360590	202366213	+	202363401	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G146000	Chr7B	189893803	189901808	+	189897805	Chr7B	202526250	202534044	+	202530147	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G146100	Chr7B	189902769	189905219	-	189903994	Chr7B	202535005	202537455	-	202536230	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G146200	Chr7B	190115607	190116753	-	190116180	Chr7B	202712816	202713962	-	202713389	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G146300	Chr7B	190794251	190801643	+	190797947	Chr7B	203343675	203351068	+	203347371	1.0	0.996	rearrangement:Chr7B_block1
gene:TraesCS7B02G146400	Chr7B	191138803	191140230	+	191139516	Chr7B	203685643	203687070	+	203686356	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G146500	Chr7B	191520930	191522569	+	191521749	Chr7B	204063326	204064965	+	204064145	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G146600	Chr7B	191727502	191729246	+	191728374	Chr7B	204268667	204270411	+	204269539	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G146700	Chr7B	191775229	191780154	-	191777691	Chr7B	204314648	204319573	-	204317110	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G146800	Chr7B	192039698	192041274	-	192040486	Chr7B	204576677	204578253	-	204577465	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G146900	Chr7B	192765673	192773862	+	192769767	Chr7B	205514788	205522992	+	205518890	1.0	0.995	rearrangement:Chr7B_block1
gene:TraesCS7B02G147200	Chr7B	192830976	192832408	-	192831692	Chr7B	205571702	205573134	-	205572418	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G147300	Chr7B	193201573	193201939	+	193201756	Chr7B	205939436	205939802	+	205939619	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G147400	Chr7B	193308769	193311632	+	193310200	Chr7B	206045784	206048647	+	206047215	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G147500	Chr7B	193529966	193535371	-	193532668	Chr7B	206265715	206271124	-	206268419	1.0	0.998	rearrangement:Chr7B_block1
gene:TraesCS7B02G147600	Chr7B	193949873	193950559	+	193950216	Chr7B	206682224	206682910	+	206682567	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G147700	Chr7B	193962365	193962835	+	193962600	Chr7B	206694716	206695186	+	206694951	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G147800	Chr7B	194099103	194100855	+	194099979	Chr7B	206830205	206831957	+	206831081	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G147900	Chr7B	194121445	194126222	+	194123833	Chr7B	206852276	206857055	+	206854665	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G148000	Chr7B	194588830	194591830	+	194590330	Chr7B	207312860	207315860	+	207314360	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G148100	Chr7B	194755525	194757556	+	194756540	Chr7B	207478984	207481015	+	207479999	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G148200	Chr7B	195211899	195221134	+	195216516	Chr7B	207941896	207951131	+	207946513	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G148300	Chr7B	195766510	195770756	+	195768633	Chr7B	208489843	208494090	+	208491966	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G148400	Chr7B	196276553	196277942	+	196277247	Chr7B	208997192	208998581	+	208997886	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G148500	Chr7B	196278228	196280641	-	196279434	Chr7B	208998867	209001280	-	209000073	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G148600	Chr7B	196282621	196311121	+	196296871	Chr7B	209003260	209031209	+	209017234	1.0	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G148700	Chr7B	196377969	196380924	+	196379446	Chr7B	209097307	209100262	+	209098784	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G148800	Chr7B	196382223	196385469	+	196383846	Chr7B	209101561	209104807	+	209103184	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G148900	Chr7B	196389530	196391800	-	196390665	Chr7B	209108647	209110917	-	209109782	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G149000	Chr7B	196656303	196660888	-	196658595	Chr7B	209379609	209384194	-	209381901	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G149100	Chr7B	196868440	196874596	+	196871518	Chr7B	209590886	209596835	+	209593860	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G149200	Chr7B	196904657	196908997	+	196906827	Chr7B	209626136	209630474	+	209628305	0.999	0.999	rearrangement:Chr7B_block1
gene:TraesCS7B02G149300	Chr7B	196910834	196913145	-	196911989	Chr7B	209632311	209634622	-	209633466	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G149400	Chr7B	196998751	197003332	-	197001041	Chr7B	209719481	209724062	-	209721771	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G149500	Chr7B	198544173	198552335	+	198548254	Chr7B	211237142	211244683	+	211240912	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G149600	Chr7B	198618919	198621670	+	198620294	Chr7B	211310853	211313603	+	211312228	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G149700	Chr7B	198621686	198625618	-	198623652	Chr7B	211313619	211317551	-	211315585	1.0	1.0	rearrangement:Chr7B_block1
gene:TraesCS7B02G149800	Chr7B	198932435	198935355	+	198933895	Chr7B	211625966	211628886	+	211627426	1.0	1.0	rearrangement:Chr7B_block1
