gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity	segment
gene:TraesCS6A02G003800	Chr6A	1671874	1675422	+	1673648	Chr6A	2099584	2103132	+	2101358	1.0	0.999	collinear
gene:TraesCS6A02G003900	Chr6A	1716008	1717197	+	1716602	Chr6A	2143228	2144417	+	2143822	1.0	0.999	collinear
gene:TraesCS6A02G004000	Chr6A	1730409	1732051	-	1731230	Chr6A	2157330	2158972	-	2158151	1.0	1.0	collinear
gene:TraesCS6A02G004100	Chr6A	1754446	1757643	-	1756044	Chr6A	2181367	2184564	-	2182965	1.0	1.0	collinear
gene:TraesCS6A02G004200	Chr6A	1808051	1814286	+	1811168	Chr6A	2231249	2237484	+	2234366	1.0	1.0	collinear
gene:TraesCS6A02G004300	Chr6A	1830944	1833666	+	1832305	Chr6A	2254094	2256816	+	2255455	1.0	1.0	collinear
gene:TraesCS6A02G004400	Chr6A	1871111	1871791	-	1871451	Chr6A	2293618	2294298	-	2293958	1.0	1.0	collinear
gene:TraesCS6A02G004500	Chr6A	1877157	1883101	-	1880129	Chr6A	2299664	2305608	-	2302636	1.0	0.999	collinear
gene:TraesCS6A02G004600	Chr6A	1885540	1889805	+	1887672	Chr6A	2308047	2312312	+	2310179	1.0	1.0	collinear
gene:TraesCS6A02G004700	Chr6A	1893771	1898967	+	1896369	Chr6A	2316278	2321474	+	2318876	1.0	1.0	collinear
gene:TraesCS6A02G004800	Chr6A	1900642	1902822	+	1901732	Chr6A	2322889	2325069	+	2323979	1.0	1.0	collinear
gene:TraesCS6A02G004900	Chr6A	1921601	1924313	+	1922957	Chr6A	2343179	2345891	+	2344535	1.0	1.0	collinear
gene:TraesCS6A02G005000	Chr6A	1942409	1948879	+	1945644	Chr6A	2363683	2370153	+	2366918	1.0	1.0	collinear
gene:TraesCS6A02G005100	Chr6A	1960642	1961854	+	1961248	Chr6A	2381686	2382898	+	2382292	1.0	1.0	collinear
gene:TraesCS6A02G005200	Chr6A	1972751	1975657	+	1974204	Chr6A	2393447	2396353	+	2394900	1.0	0.999	collinear
gene:TraesCS6A02G005300	Chr6A	1985120	1987834	+	1986477	Chr6A	2405375	2408089	+	2406732	1.0	1.0	collinear
gene:TraesCS6A02G005400	Chr6A	2130377	2133736	+	2132056	Chr6A	2548244	2551488	+	2549866	1.0	1.0	collinear
gene:TraesCS6A02G005500	Chr6A	2144869	2145129	-	2144999	Chr6A	2562621	2562881	-	2562751	1.0	1.0	collinear
gene:TraesCS6A02G005600	Chr6A	2177764	2180753	-	2179258	Chr6A	2595457	2598143	-	2596800	1.0	1.0	collinear
gene:TraesCS6A02G005700	Chr6A	2221023	2222302	-	2221662	Chr6A	2638253	2639532	-	2638892	1.0	1.0	collinear
gene:TraesCS6A02G005800	Chr6A	2232270	2234509	-	2233389	Chr6A	2649405	2651428	-	2650416	1.0	1.0	collinear
gene:TraesCS6A02G005900	Chr6A	2247617	2248544	-	2248080	Chr6A	2664288	2665215	-	2664751	1.0	1.0	collinear
gene:TraesCS6A02G006000	Chr6A	2263473	2263835	-	2263654	Chr6A	2680138	2680500	-	2680319	1.0	1.0	collinear
gene:TraesCS6A02G006100	Chr6A	2264870	2265247	-	2265058	Chr6A	2681535	2681912	-	2681723	1.0	1.0	collinear
gene:TraesCS6A02G006200	Chr6A	2273724	2277122	-	2275423	Chr6A	2690389	2693787	-	2692088	1.0	1.0	collinear
gene:TraesCS6A02G006400	Chr6A	2397497	2403046	+	2400271	Chr6A	2812743	2818292	+	2815517	1.0	1.0	collinear
gene:TraesCS6A02G006500	Chr6A	2407884	2411797	-	2409840	Chr6A	2823130	2827043	-	2825086	1.0	1.0	collinear
gene:TraesCS6A02G006600	Chr6A	2716291	2719670	-	2717980	Chr6A	3358321	3361700	-	3360010	1.0	1.0	collinear
gene:TraesCS6A02G006700	Chr6A	2724236	2725111	-	2724673	Chr6A	3366266	3367141	-	3366703	1.0	1.0	collinear
gene:TraesCS6A02G006800	Chr6A	2727546	2731988	-	2729767	Chr6A	3369576	3374018	-	3371797	1.0	1.0	collinear
gene:TraesCS6A02G006900	Chr6A	2749268	2749864	+	2749566	Chr6A	3391297	3391893	+	3391595	1.0	1.0	collinear
gene:TraesCS6A02G007000	Chr6A	2750921	2751822	+	2751371	Chr6A	3392950	3393851	+	3393400	1.0	1.0	collinear
gene:TraesCS6A02G007100	Chr6A	2790533	2795156	+	2792844	Chr6A	3432030	3436653	+	3434341	1.0	1.0	collinear
gene:TraesCS6A02G007200	Chr6A	2799043	2801355	+	2800199	Chr6A	3440540	3442852	+	3441696	1.0	1.0	collinear
gene:TraesCS6A02G007300	Chr6A	2925081	2929106	+	2927093	Chr6A	3565666	3569699	+	3567682	1.0	1.0	collinear
gene:TraesCS6A02G007400	Chr6A	2951919	2958039	+	2954979	Chr6A	3591707	3597827	+	3594767	1.0	1.0	collinear
gene:TraesCS6A02G007500	Chr6A	2970723	2974933	+	2972828	Chr6A	3609692	3613902	+	3611797	1.0	1.0	collinear
gene:TraesCS6A02G007600	Chr6A	3001015	3003106	+	3002060	Chr6A	3640465	3642556	+	3641510	1.0	1.0	collinear
gene:TraesCS6A02G007700	Chr6A	3014040	3017481	+	3015760	Chr6A	3653514	3656955	+	3655234	1.0	1.0	collinear
gene:TraesCS6A02G007800	Chr6A	3206194	3206811	+	3206502	Chr6A	3845592	3846209	+	3845900	1.0	1.0	collinear
gene:TraesCS6A02G007900	Chr6A	3237974	3238467	+	3238220	Chr6A	3876953	3877446	+	3877199	1.0	1.0	collinear
gene:TraesCS6A02G008000	Chr6A	3288495	3289339	+	3288917	Chr6A	3927269	3928113	+	3927691	1.0	1.0	collinear
gene:TraesCS6A02G008100	Chr6A	3289916	3291214	+	3290565	Chr6A	3928690	3929988	+	3929339	1.0	1.0	collinear
gene:TraesCS6A02G008200	Chr6A	3310035	3311841	+	3310938	Chr6A	3948669	3950475	+	3949572	1.0	1.0	collinear
gene:TraesCS6A02G008300	Chr6A	3326132	3329144	-	3327638	Chr6A	3964539	3967551	-	3966045	1.0	1.0	collinear
gene:TraesCS6A02G008400	Chr6A	3351576	3359760	-	3355668	Chr6A	3990059	3998243	-	3994151	1.0	1.0	collinear
gene:TraesCS6A02G008500	Chr6A	3529548	3530042	+	3529795	Chr6A	4175848	4176342	+	4176095	1.0	1.0	collinear
gene:TraesCS6A02G008600	Chr6A	3596300	3597064	-	3596682	Chr6A	4241997	4242761	-	4242379	1.0	1.0	collinear
gene:TraesCS6A02G008700	Chr6A	3687889	3690253	+	3689071	Chr6A	4332294	4334658	+	4333476	1.0	1.0	collinear
gene:TraesCS6A02G008800	Chr6A	3690332	3692787	+	3691559	Chr6A	4334737	4337192	+	4335964	1.0	1.0	collinear
gene:TraesCS6A02G008900	Chr6A	3705190	3706849	+	3706019	Chr6A	4349595	4351254	+	4350424	1.0	1.0	collinear
gene:TraesCS6A02G009000	Chr6A	3745929	3748223	-	3747076	Chr6A	4431796	4434090	-	4432943	1.0	1.0	collinear
gene:TraesCS6A02G009100	Chr6A	3771987	3774077	-	3773032	Chr6A	4457259	4459349	-	4458304	1.0	1.0	collinear
gene:TraesCS6A02G009200	Chr6A	3851157	3853368	-	3852262	Chr6A	4531534	4533745	-	4532639	1.0	1.0	collinear
gene:TraesCS6A02G009300	Chr6A	3855223	3856041	-	3855632	Chr6A	4535600	4536418	-	4536009	1.0	1.0	collinear
gene:TraesCS6A02G009400	Chr6A	3912917	3914541	+	3913729	Chr6A	4592698	4594322	+	4593510	1.0	1.0	collinear
gene:TraesCS6A02G009500	Chr6A	4151906	4182072	+	4166989	Chr6A	4828223	4857961	+	4843092	1.0	1.0	collinear
gene:TraesCS6A02G009600	Chr6A	4176648	4178238	+	4177443	Chr6A	4852538	4854128	+	4853333	1.0	0.998	collinear
gene:TraesCS6A02G009700	Chr6A	4201907	4209943	+	4205925	Chr6A	4876980	4884547	+	4880763	1.0	1.0	collinear
gene:TraesCS6A02G009800	Chr6A	4541303	4541940	-	4541621	Chr6A	5765276	5765913	-	5765594	1.0	1.0	collinear
gene:TraesCS6A02G009900	Chr6A	4570544	4574814	+	4572679	Chr6A	5793998	5798268	+	5796133	1.0	1.0	collinear
gene:TraesCS6A02G010000	Chr6A	4578313	4580298	+	4579305	Chr6A	5801767	5803752	+	5802759	1.0	1.0	collinear
gene:TraesCS6A02G010100	Chr6A	4592563	4597619	-	4595091	Chr6A	5820008	5824854	-	5822431	0.929	0.902	collinear
gene:TraesCS6A02G010200	Chr6A	4678487	4684680	-	4681583	Chr6A	5904112	5910305	-	5907208	1.0	1.0	collinear
gene:TraesCS6A02G010300	Chr6A	4709761	4711965	-	4710863	Chr6A	6013481	6015685	-	6014583	1.0	1.0	collinear
gene:TraesCS6A02G010400	Chr6A	4767623	4773630	-	4770626	Chr6A	6392832	6398839	-	6395835	1.0	0.994	collinear
gene:TraesCS6A02G010500	Chr6A	5035363	5036518	+	5035940	Chr6A	6674007	6675162	+	6674584	1.0	1.0	collinear
gene:TraesCS6A02G010600	Chr6A	5048234	5049630	-	5048932	Chr6A	6686627	6688023	-	6687325	1.0	1.0	collinear
gene:TraesCS6A02G010700	Chr6A	5067249	5069150	+	5068199	Chr6A	6705637	6707538	+	6706587	1.0	1.0	collinear
gene:TraesCS6A02G010800	Chr6A	5071161	5074450	+	5072805	Chr6A	6709549	6712838	+	6711193	1.0	1.0	collinear
gene:TraesCS6A02G010900	Chr6A	5107820	5109783	+	5108801	Chr6A	6746030	6747993	+	6747011	1.0	1.0	collinear
gene:TraesCS6A02G011000	Chr6A	5134588	5135865	-	5135226	Chr6A	6826716	6827993	-	6827354	1.0	0.992	collinear
gene:TraesCS6A02G011100	Chr6A	5206572	5207300	+	5206936	Chr6A	6889932	6890660	+	6890296	1.0	0.995	collinear
gene:TraesCS6A02G011200	Chr6A	5221442	5222782	-	5222112	Chr6A	6896460	6897800	-	6897130	1.0	0.994	collinear
gene:TraesCS6A02G011300	Chr6A	5294255	5297203	-	5295729	Chr6A	6968903	6971681	-	6970292	1.0	0.999	collinear
gene:TraesCS6A02G011400	Chr6A	5319080	5322498	-	5320789	Chr6A	6994051	6997453	-	6995752	0.984	0.982	collinear
gene:TraesCS6A02G011500	Chr6A	5323438	5324822	-	5324130	Chr6A	6998393	6999777	-	6999085	1.0	0.984	collinear
gene:TraesCS6A02G011600	Chr6A	5326377	5327045	-	5326711	Chr6A	7001324	7001992	-	7001658	1.0	0.995	collinear
gene:TraesCS6A02G011700	Chr6A	5358104	5364843	+	5361473	Chr6A	7020627	7027344	+	7023985	0.976	0.972	collinear
gene:TraesCS6A02G011800	Chr6A	5473439	5480862	-	5477150	Chr6A	7155127	7162549	-	7158838	1.0	0.991	collinear
gene:TraesCS6A02G011900	Chr6A	5504161	5505060	-	5504610	Chr6A	7186829	7187722	-	7187275	1.0	0.986	collinear
gene:TraesCS6A02G012000	Chr6A	5551169	5558354	-	5554761	Chr6A	7234787	7240772	-	7237779	1.0	0.954	collinear
gene:TraesCS6A02G012100	Chr6A	5603131	5605597	+	5604364	Chr6A	7264840	7267324	+	7266082	1.0	0.991	collinear
gene:TraesCS6A02G012200	Chr6A	5605811	5607286	-	5606548	Chr6A	7267543	7269661	-	7268602	0.999	0.986	collinear
gene:TraesCS6A02G012400	Chr6A	5774197	5776510	+	5775353	Chr6A	7341962	7343979	+	7342970	1.0	0.979	collinear
gene:TraesCS6A02G012500	Chr6A	5856594	5857535	-	5857064	Chr6A	7375522	7376449	-	7375985	0.983	0.975	collinear
gene:TraesCS6A02G012600	Chr6A	5861573	5863417	+	5862495	Chr6A	7470904	7472717	+	7471810	0.986	0.973	collinear
gene:TraesCS6A02G012700	Chr6A	5872687	5874378	-	5873532	Chr6A	7889080	7890770	-	7889925	0.999	0.982	collinear
gene:TraesCS6A02G013100	Chr6A	5939421	5942754	+	5941087	Chr6A	7917055	7920258	+	7918656	0.961	0.95	collinear
gene:TraesCS6A02G013200	Chr6A	6189852	6193194	+	6191523	Chr6A	8139334	8142676	+	8141005	1.0	1.0	collinear
gene:TraesCS6A02G013300	Chr6A	6562757	6569872	+	6566314	Chr6A	8494197	8501071	+	8497634	1.0	1.0	collinear
gene:TraesCS6A02G013400	Chr6A	6596738	6609077	-	6602907	Chr6A	8527698	8539543	-	8533620	1.0	1.0	collinear
gene:TraesCS6A02G013500	Chr6A	6699199	6701391	+	6700295	Chr6A	8627714	8629906	+	8628810	1.0	0.999	collinear
gene:TraesCS6A02G013566	Chr6A	6712593	6718806	+	6715699	Chr6A	8641108	8646862	+	8643985	0.999	0.999	collinear
gene:TraesCS6A02G013600	Chr6A	6721481	6725416	+	6723448	Chr6A	8649537	8653472	+	8651504	1.0	1.0	collinear
gene:TraesCS6A02G013700	Chr6A	6727564	6735295	+	6731429	Chr6A	8655621	8663009	+	8659315	1.0	0.999	collinear
gene:TraesCS6A02G013800	Chr6A	6739737	6740659	+	6740198	Chr6A	8667711	8668633	+	8668172	1.0	0.997	collinear
gene:TraesCS6A02G013900	Chr6A	6741985	6742380	-	6742182	Chr6A	8669959	8670354	-	8670156	1.0	1.0	collinear
gene:TraesCS6A02G014000	Chr6A	6804413	6805120	-	6804766	Chr6A	8731922	8732629	-	8732275	1.0	1.0	collinear
gene:TraesCS6A02G014100	Chr6A	6890789	6893444	-	6892116	Chr6A	8817205	8819860	-	8818532	1.0	1.0	collinear
gene:TraesCS6A02G014200	Chr6A	6895077	6896267	+	6895672	Chr6A	8821493	8822683	+	8822088	1.0	1.0	collinear
gene:TraesCS6A02G014300	Chr6A	6972974	6977676	-	6975325	Chr6A	8897899	8902601	-	8900250	1.0	0.999	collinear
gene:TraesCS6A02G014400	Chr6A	7030744	7031007	+	7030875	Chr6A	8955012	8955275	+	8955143	1.0	1.0	collinear
gene:TraesCS6A02G014500	Chr6A	7079617	7080378	+	7079997	Chr6A	9003303	9004064	+	9003683	1.0	0.998	collinear
gene:TraesCS6A02G014600	Chr6A	7080576	7081763	+	7081169	Chr6A	9004262	9005449	+	9004855	1.0	1.0	collinear
gene:TraesCS6A02G014625	Chr6A	7091325	7092320	+	7091822	Chr6A	9015013	9016008	+	9015510	1.0	1.0	collinear
gene:TraesCS6A02G014700	Chr6A	7145822	7150913	+	7148367	Chr6A	9069710	9074801	+	9072255	1.0	0.999	collinear
gene:TraesCS6A02G014800	Chr6A	7173529	7176806	-	7175167	Chr6A	9097275	9100552	-	9098913	1.0	1.0	collinear
gene:TraesCS6A02G014900	Chr6A	7184647	7185372	-	7185009	Chr6A	9108393	9109118	-	9108755	1.0	1.0	collinear
gene:TraesCS6A02G015000	Chr6A	7185555	7186802	-	7186178	Chr6A	9109301	9110548	-	9109924	1.0	1.0	collinear
gene:TraesCS6A02G015100	Chr6A	7200746	7203756	+	7202251	Chr6A	9124393	9127369	+	9125881	1.0	0.999	collinear
gene:TraesCS6A02G015200	Chr6A	7394432	7395064	-	7394748	Chr6A	9556900	9557532	-	9557216	1.0	0.995	collinear
gene:TraesCS6A02G015300	Chr6A	7397019	7398587	-	7397803	Chr6A	9559481	9561052	-	9560266	1.0	0.995	collinear
gene:TraesCS6A02G015400	Chr6A	7595345	7597050	-	7596197	Chr6A	9740473	9742178	-	9741325	1.0	0.994	collinear
gene:TraesCS6A02G015500	Chr6A	7697400	7699079	+	7698239	Chr6A	9843828	9845498	+	9844663	0.994	0.991	collinear
gene:TraesCS6A02G015600	Chr6A	7723203	7724777	+	7723990	Chr6A	9868261	9869838	+	9869049	1.0	0.987	collinear
gene:TraesCS6A02G015700	Chr6A	7731528	7733339	-	7732433	Chr6A	9876681	9878492	-	9877586	1.0	0.997	collinear
gene:TraesCS6A02G015800	Chr6A	7969464	7977263	+	7973363	Chr6A	10070398	10076673	+	10073535	1.0	0.996	collinear
gene:TraesCS6A02G015900	Chr6A	7977652	7981420	+	7979536	Chr6A	10077088	10081072	+	10079080	1.0	0.992	collinear
gene:TraesCS6A02G015958	Chr6A	7983955	7984350	+	7984152	Chr6A	10083579	10083974	+	10083776	1.0	0.997	collinear
gene:TraesCS6A02G015967	Chr6A	7984451	7984930	+	7984690	Chr6A	10084075	10084555	+	10084315	1.0	0.989	collinear
gene:TraesCS6A02G016000	Chr6A	7986686	7989822	+	7988254	Chr6A	10085929	10089068	+	10087498	1.0	0.996	collinear
gene:TraesCS6A02G016100	Chr6A	7991233	7992453	+	7991843	Chr6A	10090476	10091696	+	10091086	1.0	0.987	collinear
gene:TraesCS6A02G016200	Chr6A	7997318	8002713	+	8000015	Chr6A	10096382	10103093	+	10099737	1.0	0.997	collinear
gene:TraesCS6A02G016300	Chr6A	8010136	8011082	-	8010609	Chr6A	10110526	10111472	-	10110999	1.0	0.994	collinear
gene:TraesCS6A02G016400	Chr6A	8170486	8171640	+	8171063	Chr6A	10294697	10295851	+	10295274	1.0	0.998	collinear
gene:TraesCS6A02G016500	Chr6A	8174985	8176124	+	8175554	Chr6A	10298688	10299789	+	10299238	0.964	0.943	collinear
gene:TraesCS6A02G016600	Chr6A	8197311	8197880	-	8197595	Chr6A	10325492	10326061	-	10325776	1.0	0.996	collinear
gene:TraesCS6A02G016700	Chr6A	8200649	8202396	-	8201522	Chr6A	10328661	10330397	-	10329529	0.991	0.904	collinear
gene:TraesCS6A02G016800	Chr6A	8208530	8212635	-	8210582	Chr6A	10331525	10334057	-	10332791	1.0	0.994	collinear
gene:TraesCS6A02G016900	Chr6A	8387900	8389290	+	8388595	Chr6A	10512887	10514277	+	10513582	1.0	0.993	collinear
gene:TraesCS6A02G017000	Chr6A	8394911	8395411	-	8395161	Chr6A	10524981	10525481	-	10525231	1.0	0.994	collinear
gene:TraesCS6A02G017100	Chr6A	8398228	8398521	+	8398374	Chr6A	10528310	10528603	+	10528456	1.0	0.989	collinear
gene:TraesCS6A02G017200	Chr6A	8598582	8599796	+	8599189	Chr6A	10723824	10725038	+	10724431	1.0	0.996	collinear
gene:TraesCS6A02G017300	Chr6A	8608989	8610176	+	8609582	Chr6A	10733801	10734988	+	10734394	1.0	0.982	collinear
gene:TraesCS6A02G017400	Chr6A	8620147	8624582	-	8622364	Chr6A	10745419	10750034	-	10747726	0.998	0.933	collinear
gene:TraesCS6A02G017500	Chr6A	8694483	8700180	-	8697331	Chr6A	10817461	10823158	-	10820309	1.0	0.998	collinear
gene:TraesCS6A02G017600	Chr6A	8712254	8712775	+	8712514	Chr6A	10834936	10835457	+	10835196	1.0	1.0	collinear
gene:TraesCS6A02G017700	Chr6A	8712903	8713409	+	8713156	Chr6A	10835585	10836091	+	10835838	1.0	1.0	collinear
gene:TraesCS6A02G017800	Chr6A	8714461	8715204	-	8714832	Chr6A	10837143	10837886	-	10837514	1.0	1.0	collinear
gene:TraesCS6A02G017900	Chr6A	8753392	8755186	-	8754289	Chr6A	10868547	10870341	-	10869444	1.0	1.0	collinear
gene:TraesCS6A02G018000	Chr6A	8791105	8792861	-	8791983	Chr6A	10905988	10907744	-	10906866	1.0	1.0	collinear
gene:TraesCS6A02G018100	Chr6A	8803397	8803858	-	8803627	Chr6A	10918280	10918741	-	10918510	1.0	1.0	collinear
gene:TraesCS6A02G018200	Chr6A	8867153	8869156	-	8868154	Chr6A	11012341	11014344	-	11013342	1.0	1.0	collinear
gene:TraesCS6A02G018300	Chr6A	8991545	8995187	-	8993366	Chr6A	11134851	11138493	-	11136672	1.0	1.0	collinear
gene:TraesCS6A02G018400	Chr6A	9012310	9015592	-	9013951	Chr6A	11155615	11158897	-	11157256	1.0	1.0	collinear
gene:TraesCS6A02G018500	Chr6A	9036553	9046148	-	9041350	Chr6A	11179450	11189045	-	11184247	1.0	1.0	collinear
gene:TraesCS6A02G018600	Chr6A	9049098	9053672	+	9051385	Chr6A	11191995	11196569	+	11194282	1.0	0.999	collinear
gene:TraesCS6A02G018800	Chr6A	9119486	9123059	+	9121272	Chr6A	11209213	11212786	+	11210999	1.0	0.97	collinear
gene:TraesCS6A02G019000	Chr6A	9131524	9132066	+	9131795	Chr6A	11215245	11215787	+	11215516	1.0	0.965	collinear
gene:TraesCS6A02G019100	Chr6A	9134502	9135071	+	9134786	Chr6A	11221224	11221793	+	11221508	1.0	0.977	collinear
gene:TraesCS6A02G019200	Chr6A	9185748	9187177	+	9186462	Chr6A	11271522	11272957	+	11272239	1.0	0.994	collinear
gene:TraesCS6A02G019300	Chr6A	9316808	9320161	+	9318484	Chr6A	11374867	11378176	+	11376521	0.961	0.927	collinear
gene:TraesCS6A02G019400	Chr6A	9321033	9328519	+	9324776	Chr6A	11378850	11386325	+	11382587	0.997	0.994	collinear
gene:TraesCS6A02G019500	Chr6A	9336042	9338334	+	9337188	Chr6A	11403838	11406191	+	11405014	1.0	0.974	collinear
gene:TraesCS6A02G019600	Chr6A	9338849	9341832	+	9340340	Chr6A	11406701	11409684	+	11408192	1.0	0.997	collinear
gene:TraesCS6A02G019700	Chr6A	9346961	9348368	+	9347664	Chr6A	11414813	11416220	+	11415516	1.0	0.997	collinear
gene:TraesCS6A02G019800	Chr6A	9350241	9351374	+	9350807	Chr6A	11417842	11418976	+	11418409	1.0	0.992	collinear
gene:TraesCS6A02G019900	Chr6A	9355625	9356338	+	9355981	Chr6A	11431885	11432598	+	11432241	1.0	0.987	collinear
gene:TraesCS6A02G020900	Chr6A	9947088	9947723	+	9947405	Chr6A	11525234	11525869	+	11525551	1.0	0.979	collinear
gene:TraesCS6A02G021100	Chr6A	10137632	10138123	-	10137877	Chr6A	11636265	11636756	-	11636510	1.0	0.995	collinear
gene:TraesCS6A02G021200	Chr6A	10488206	10490358	+	10489282	Chr6A	12127643	12129942	+	12128792	0.998	0.995	collinear
gene:TraesCS6A02G021300	Chr6A	10491634	10496460	-	10494047	Chr6A	12130853	12135909	-	12133381	0.986	0.983	collinear
gene:TraesCS6A02G021500	Chr6A	10517461	10518516	+	10517988	Chr6A	12157298	12158353	+	12157825	1.0	0.99	collinear
gene:TraesCS6A02G021600	Chr6A	10559982	10561177	+	10560579	Chr6A	12192594	12193788	+	12193191	0.999	0.986	collinear
gene:TraesCS6A02G021700	Chr6A	10918614	10919495	+	10919054	Chr6A	12227951	12228832	+	12228391	1.0	0.989	collinear
gene:TraesCS6A02G021800	Chr6A	10923513	10924481	-	10923997	Chr6A	12232509	12233450	-	12232979	0.972	0.96	collinear
gene:TraesCS6A02G021900	Chr6A	11006033	11007811	-	11006922	Chr6A	12332863	12334641	-	12333752	1.0	0.992	collinear
