gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity	segment
gene:TraesCS6D02G064400	Chr6D	30281142	30285808	-	30283475	Chr6D	41104445	41109111	+	41106778	1.0	1.0	collinear
gene:TraesCS6D02G064500	Chr6D	30535127	30536254	-	30535690	Chr6D	40855128	40856255	+	40855691	1.0	1.0	collinear
gene:TraesCS6D02G064600	Chr6D	31261550	31262692	+	31262121	Chr6D	40133833	40134975	-	40134404	1.0	1.0	collinear
gene:TraesCS6D02G064700	Chr6D	31267126	31270781	-	31268953	Chr6D	40126121	40129776	+	40127948	1.0	0.998	collinear
gene:TraesCS6D02G064800	Chr6D	31469888	31474829	+	31472358	Chr6D	39923642	39928583	-	39926112	1.0	1.0	collinear
gene:TraesCS6D02G064900	Chr6D	31479681	31482120	+	31480900	Chr6D	39916351	39918790	-	39917570	1.0	1.0	collinear
gene:TraesCS6D02G065000	Chr6D	31724986	31725396	+	31725191	Chr6D	45818628	45819038	+	45818833	1.0	1.0	collinear
gene:TraesCS6D02G065100	Chr6D	31751236	31755537	-	31753386	Chr6D	45917984	45922285	-	45920134	1.0	1.0	collinear
gene:TraesCS6D02G065200	Chr6D	31767335	31771228	-	31769281	Chr6D	45934088	45937981	-	45936034	1.0	1.0	collinear
gene:TraesCS6D02G065300	Chr6D	31827799	31828041	+	31827920	Chr6D	45993962	45994204	+	45994083	1.0	1.0	collinear
gene:TraesCS6D02G065400	Chr6D	31851465	31856369	-	31853917	Chr6D	46016971	46021875	-	46019423	1.0	1.0	collinear
gene:TraesCS6D02G065500	Chr6D	32037264	32038174	-	32037719	Chr6D	46198146	46199056	-	46198601	1.0	1.0	collinear
gene:TraesCS6D02G065600	Chr6D	32058028	32073111	-	32065569	Chr6D	46219852	46234345	-	46227098	1.0	1.0	collinear
gene:TraesCS6D02G065700	Chr6D	32242316	32244150	+	32243233	Chr6D	46402603	46404437	+	46403520	1.0	1.0	collinear
gene:TraesCS6D02G065800	Chr6D	32244533	32245957	-	32245245	Chr6D	46404820	46406244	-	46405532	1.0	1.0	collinear
gene:TraesCS6D02G065900	Chr6D	32296642	32299935	+	32298288	Chr6D	46456961	46460270	+	46458615	1.0	0.988	collinear
gene:TraesCS6D02G066000	Chr6D	32318862	32320001	-	32319431	Chr6D	46479198	46480337	-	46479767	1.0	1.0	collinear
gene:TraesCS6D02G066100	Chr6D	32441851	32448755	+	32445303	Chr6D	46600443	46607347	+	46603895	1.0	1.0	collinear
gene:TraesCS6D02G066200	Chr6D	32458745	32460484	+	32459614	Chr6D	46617336	46619075	+	46618205	1.0	1.0	collinear
gene:TraesCS6D02G066400	Chr6D	32639265	32640789	-	32640027	Chr6D	46795727	46797251	-	46796489	1.0	0.999	collinear
gene:TraesCS6D02G066500	Chr6D	32647756	32651159	-	32649457	Chr6D	46804065	46807468	-	46805766	1.0	1.0	collinear
gene:TraesCS6D02G066600	Chr6D	32656767	32660566	+	32658666	Chr6D	46813076	46816874	+	46814975	0.999	0.999	collinear
gene:TraesCS6D02G066700	Chr6D	32693962	32694930	-	32694446	Chr6D	46850151	46851119	-	46850635	1.0	0.998	collinear
gene:TraesCS6D02G066800	Chr6D	32858418	32861502	+	32859960	Chr6D	47016307	47019391	+	47017849	1.0	1.0	collinear
gene:TraesCS6D02G066900	Chr6D	32861735	32866346	-	32864040	Chr6D	47019624	47024006	-	47021815	1.0	1.0	collinear
gene:TraesCS6D02G067000	Chr6D	32870081	32873494	-	32871787	Chr6D	47027741	47031154	-	47029447	1.0	0.999	collinear
gene:TraesCS6D02G067100	Chr6D	32902413	32904237	+	32903325	Chr6D	47060535	47062359	+	47061447	1.0	1.0	collinear
gene:TraesCS6D02G067200	Chr6D	32905829	32908466	+	32907147	Chr6D	47063951	47066588	+	47065269	1.0	1.0	collinear
gene:TraesCS6D02G067300	Chr6D	32907931	32909159	-	32908545	Chr6D	47066053	47067281	-	47066667	1.0	1.0	collinear
gene:TraesCS6D02G067400	Chr6D	32914008	32921758	+	32917883	Chr6D	47072131	47079631	+	47075881	1.0	0.999	collinear
gene:TraesCS6D02G067500	Chr6D	33142211	33143272	+	33142741	Chr6D	47298628	47299689	+	47299158	1.0	1.0	collinear
gene:TraesCS6D02G067600	Chr6D	33249883	33253632	-	33251757	Chr6D	47415334	47419083	-	47417208	1.0	1.0	collinear
gene:TraesCS6D02G067700	Chr6D	33309749	33312715	-	33311232	Chr6D	47474340	47477306	-	47475823	1.0	1.0	collinear
gene:TraesCS6D02G067800	Chr6D	33894946	33896451	+	33895698	Chr6D	48046532	48048037	+	48047284	1.0	1.0	collinear
gene:TraesCS6D02G067900	Chr6D	34080010	34085216	+	34082613	Chr6D	48230537	48235743	+	48233140	1.0	1.0	collinear
gene:TraesCS6D02G068000	Chr6D	34294385	34297790	-	34296087	Chr6D	48450771	48454176	-	48452473	1.0	1.0	collinear
gene:TraesCS6D02G068100	Chr6D	34303341	34306167	-	34304754	Chr6D	48459355	48462181	-	48460768	1.0	1.0	collinear
gene:TraesCS6D02G068200	Chr6D	34321191	34323876	-	34322533	Chr6D	48476936	48479621	-	48478278	1.0	1.0	collinear
gene:TraesCS6D02G068300	Chr6D	34338306	34342558	+	34340432	Chr6D	48493832	48498084	+	48495958	1.0	1.0	collinear
gene:TraesCS6D02G068400	Chr6D	34343238	34347220	+	34345229	Chr6D	48498764	48502746	+	48500755	1.0	1.0	collinear
gene:TraesCS6D02G068600	Chr6D	34430676	34432091	+	34431383	Chr6D	48585466	48586881	+	48586173	1.0	1.0	collinear
gene:TraesCS6D02G068700	Chr6D	34502038	34503411	+	34502724	Chr6D	48655924	48657297	+	48656610	1.0	1.0	collinear
gene:TraesCS6D02G068800	Chr6D	34508133	34509248	+	34508690	Chr6D	48661906	48663021	+	48662463	1.0	1.0	collinear
gene:TraesCS6D02G068900	Chr6D	34520732	34520935	+	34520833	Chr6D	48674505	48674708	+	48674606	1.0	1.0	collinear
gene:TraesCS6D02G069000	Chr6D	34540596	34541467	-	34541031	Chr6D	48692939	48693810	-	48693374	1.0	0.998	collinear
gene:TraesCS6D02G069100	Chr6D	34577584	34581132	+	34579358	Chr6D	48729426	48732974	+	48731200	1.0	1.0	collinear
gene:TraesCS6D02G069200	Chr6D	34583067	34584056	-	34583561	Chr6D	48734908	48735897	-	48735402	1.0	1.0	collinear
gene:TraesCS6D02G069300	Chr6D	34733906	34736966	-	34735436	Chr6D	48879152	48882212	-	48880682	1.0	0.999	collinear
gene:TraesCS6D02G069400	Chr6D	34926453	34929634	+	34928043	Chr6D	49069322	49072503	+	49070912	1.0	1.0	collinear
gene:TraesCS6D02G069500	Chr6D	34947606	34951802	-	34949704	Chr6D	49089999	49094195	-	49092097	1.0	1.0	collinear
gene:TraesCS6D02G069600	Chr6D	34972592	34974884	+	34973738	Chr6D	49114926	49117218	+	49116072	1.0	1.0	collinear
gene:TraesCS6D02G069700	Chr6D	34975169	34978296	+	34976732	Chr6D	49117503	49120630	+	49119066	1.0	1.0	collinear
gene:TraesCS6D02G069800	Chr6D	34978693	34980802	-	34979747	Chr6D	49121027	49123136	-	49122081	1.0	1.0	collinear
gene:TraesCS6D02G069900	Chr6D	34997108	35000028	-	34998568	Chr6D	49139530	49142450	-	49140990	1.0	1.0	collinear
gene:TraesCS6D02G070000	Chr6D	35017755	35024118	-	35020936	Chr6D	49159998	49166361	-	49163179	1.0	1.0	collinear
gene:TraesCS6D02G070100	Chr6D	35456189	35457941	+	35457065	Chr6D	49594301	49596053	+	49595177	1.0	0.999	collinear
gene:TraesCS6D02G070200	Chr6D	35487711	35489315	+	35488513	Chr6D	49624968	49626572	+	49625770	1.0	1.0	collinear
gene:TraesCS6D02G070300	Chr6D	35491069	35494006	-	35492537	Chr6D	49628326	49631263	-	49629794	1.0	1.0	collinear
gene:TraesCS6D02G070400	Chr6D	35621871	35623952	-	35622911	Chr6D	49756411	49758492	-	49757451	1.0	1.0	collinear
gene:TraesCS6D02G070500	Chr6D	35624473	35631668	-	35628070	Chr6D	49759013	49766208	-	49762610	1.0	1.0	collinear
gene:TraesCS6D02G070600	Chr6D	35633500	35636517	+	35635008	Chr6D	49768040	49771057	+	49769548	1.0	1.0	collinear
gene:TraesCS6D02G070700	Chr6D	35636959	35642095	-	35639527	Chr6D	49771499	49776635	-	49774067	1.0	1.0	collinear
gene:TraesCS6D02G070800	Chr6D	35664672	35667495	-	35666083	Chr6D	49799188	49802011	-	49800599	1.0	1.0	collinear
gene:TraesCS6D02G070900	Chr6D	35715345	35718050	-	35716697	Chr6D	49849870	49852575	-	49851222	1.0	1.0	collinear
gene:TraesCS6D02G071000	Chr6D	35885311	35886252	-	35885781	Chr6D	50019248	50020189	-	50019718	1.0	1.0	collinear
gene:TraesCS6D02G071100	Chr6D	36075139	36079326	-	36077232	Chr6D	50207516	50211703	-	50209609	1.0	1.0	collinear
gene:TraesCS6D02G071200	Chr6D	36083579	36090220	-	36086899	Chr6D	50215956	50222597	-	50219276	1.0	1.0	collinear
gene:TraesCS6D02G071300	Chr6D	36093105	36106214	-	36099659	Chr6D	50225482	50238335	-	50231908	1.0	1.0	collinear
gene:TraesCS6D02G071500	Chr6D	36122819	36125065	-	36123942	Chr6D	50254940	50257186	-	50256063	1.0	1.0	collinear
gene:TraesCS6D02G071600	Chr6D	36221729	36225459	+	36223594	Chr6D	50353541	50357271	+	50355406	1.0	1.0	collinear
gene:TraesCS6D02G071700	Chr6D	36252619	36254980	+	36253799	Chr6D	50384181	50386542	+	50385361	1.0	1.0	collinear
gene:TraesCS6D02G071800	Chr6D	36262327	36286611	+	36274469	Chr6D	50393803	50417934	+	50405868	1.0	0.998	collinear
gene:TraesCS6D02G071900	Chr6D	36324126	36331211	+	36327668	Chr6D	50455113	50462075	+	50458594	1.0	1.0	collinear
gene:TraesCS6D02G072000	Chr6D	36580997	36582105	-	36581551	Chr6D	57284634	57285742	-	57285188	1.0	1.0	collinear
gene:TraesCS6D02G072100	Chr6D	36628312	36629168	-	36628740	Chr6D	57331949	57332805	-	57332377	1.0	1.0	collinear
gene:TraesCS6D02G072200	Chr6D	36771335	36776905	+	36774120	Chr6D	57473628	57479198	+	57476413	1.0	1.0	collinear
gene:TraesCS6D02G072300	Chr6D	36780520	36783151	+	36781835	Chr6D	57482813	57485444	+	57484128	1.0	0.999	collinear
gene:TraesCS6D02G072400	Chr6D	36814745	36818843	+	36816794	Chr6D	57517037	57521135	+	57519086	1.0	1.0	collinear
gene:TraesCS6D02G072500	Chr6D	36819044	36823081	-	36821062	Chr6D	57521336	57525544	-	57523440	1.0	0.937	collinear
gene:TraesCS6D02G072600	Chr6D	36884844	36888880	-	36886862	Chr6D	57586718	57590754	-	57588736	1.0	1.0	collinear
gene:TraesCS6D02G072700	Chr6D	37113358	37118130	-	37115744	Chr6D	57812174	57816946	-	57814560	1.0	1.0	collinear
gene:TraesCS6D02G072800	Chr6D	37226177	37229034	-	37227605	Chr6D	57924004	57926862	-	57925433	1.0	1.0	collinear
gene:TraesCS6D02G072900	Chr6D	37402643	37402855	+	37402749	Chr6D	58098648	58098860	+	58098754	1.0	1.0	collinear
gene:TraesCS6D02G073000	Chr6D	37415236	37415463	+	37415349	Chr6D	58111239	58111466	+	58111352	1.0	1.0	collinear
gene:TraesCS6D02G073100	Chr6D	37443149	37443349	+	37443249	Chr6D	58138778	58138978	+	58138878	1.0	1.0	collinear
gene:TraesCS6D02G073200	Chr6D	37449648	37455295	+	37452471	Chr6D	58145006	58150659	+	58147832	1.0	1.0	collinear
gene:TraesCS6D02G073300	Chr6D	37461005	37461247	+	37461126	Chr6D	58156147	58156389	+	58156268	1.0	1.0	collinear
gene:TraesCS6D02G073400	Chr6D	37531600	37531836	+	37531718	Chr6D	58226197	58226433	+	58226315	1.0	1.0	collinear
gene:TraesCS6D02G073500	Chr6D	37598948	37600773	-	37599860	Chr6D	58293162	58294987	-	58294074	1.0	1.0	collinear
gene:TraesCS6D02G073600	Chr6D	37658874	37660037	-	37659455	Chr6D	58352461	58353624	-	58353042	1.0	1.0	collinear
gene:TraesCS6D02G073700	Chr6D	37670133	37674966	-	37672549	Chr6D	58363507	58368340	-	58365923	1.0	1.0	collinear
gene:TraesCS6D02G073800	Chr6D	37709251	37709472	+	37709361	Chr6D	58401573	58401794	+	58401683	1.0	1.0	collinear
gene:TraesCS6D02G073900	Chr6D	37734937	37735841	-	37735389	Chr6D	58427147	58428051	-	58427599	1.0	1.0	collinear
gene:TraesCS6D02G074000	Chr6D	37838215	37839104	-	37838659	Chr6D	58530129	58531018	-	58530573	1.0	1.0	collinear
gene:TraesCS6D02G074100	Chr6D	37880302	37881215	-	37880758	Chr6D	58571944	58572857	-	58572400	1.0	1.0	collinear
gene:TraesCS6D02G074200	Chr6D	37902798	37905736	-	37904267	Chr6D	58593922	58596860	-	58595391	1.0	1.0	collinear
gene:TraesCS6D02G074300	Chr6D	37920912	37926334	+	37923623	Chr6D	58612036	58617464	+	58614750	1.0	1.0	collinear
gene:TraesCS6D02G074400	Chr6D	37934108	37934410	+	37934259	Chr6D	58625238	58625540	+	58625389	1.0	1.0	collinear
gene:TraesCS6D02G074500	Chr6D	38119905	38120213	+	38120059	Chr6D	58809803	58810111	+	58809957	1.0	1.0	collinear
