gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity	segment
gene:TraesCS3D02G022800	Chr3D	7253767	7254330	+	7254048	Chr3D	11764783	11765346	+	11765064	1.0	0.964	rearrangement:Chr3D_block2
gene:TraesCS3D02G022900	Chr3D	7256680	7268617	-	7262648	Chr3D	11767274	11778874	-	11773074	0.995	0.966	rearrangement:Chr3D_block2
gene:TraesCS3D02G023100	Chr3D	7336478	7340461	+	7338469	Chr3D	11906653	11910258	+	11908455	0.984	0.939	rearrangement:Chr3D_block2
gene:TraesCS3D02G023200	Chr3D	7405848	7412003	+	7408925	Chr3D	11913768	11918425	+	11916096	0.991	0.929	rearrangement:Chr3D_block2
gene:TraesCS3D02G023500	Chr3D	7432917	7435989	+	7434453	Chr3D	11963255	11966419	+	11964837	0.979	0.935	rearrangement:Chr3D_block2
gene:TraesCS3D02G023700	Chr3D	7526510	7531543	+	7529026	Chr3D	12080526	12085409	+	12082967	0.97	0.907	rearrangement:Chr3D_block2
gene:TraesCS3D02G023900	Chr3D	7589988	7593971	+	7591979	Chr3D	12209857	12213638	+	12211747	0.965	0.902	rearrangement:Chr3D_block2
gene:TraesCS3D02G024000	Chr3D	7594476	7595769	+	7595122	Chr3D	12218631	12219924	+	12219277	1.0	0.95	rearrangement:Chr3D_block2
gene:TraesCS3D02G024100	Chr3D	7605843	7613892	-	7609867	Chr3D	12230541	12238039	-	12234290	1.0	0.966	rearrangement:Chr3D_block2
gene:TraesCS3D02G024300	Chr3D	8146622	8148295	+	8147458	Chr3D	12401872	12403546	+	12402709	1.0	0.936	rearrangement:Chr3D_block2
gene:TraesCS3D02G024400	Chr3D	8246987	8249812	+	8248399	Chr3D	12443112	12445937	+	12444524	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G024500	Chr3D	8285216	8287818	+	8286517	Chr3D	12481402	12484004	+	12482703	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G024600	Chr3D	8327982	8329138	+	8328560	Chr3D	12521233	12522389	+	12521811	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G024700	Chr3D	8336384	8341411	-	8338897	Chr3D	12529044	12534071	-	12531557	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G024800	Chr3D	8364692	8366020	+	8365356	Chr3D	12557355	12558683	+	12558019	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G024900	Chr3D	8381172	8382421	+	8381796	Chr3D	12573679	12574928	+	12574303	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025000	Chr3D	8436906	8439801	+	8438353	Chr3D	12627603	12630498	+	12629050	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025100	Chr3D	8499403	8509170	-	8504286	Chr3D	12688374	12698145	-	12693259	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025200	Chr3D	8517596	8534206	-	8525901	Chr3D	12706458	12723065	-	12714761	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025300	Chr3D	8564460	8573804	+	8569132	Chr3D	12753321	12762665	+	12757993	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025400	Chr3D	8697064	8702401	-	8699732	Chr3D	12884044	12889381	-	12886712	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025500	Chr3D	8830615	8830926	-	8830770	Chr3D	13013838	13014149	-	13013993	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025600	Chr3D	8838316	8847966	-	8843141	Chr3D	13021220	13030868	-	13026044	0.999	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G025700	Chr3D	8851071	8851688	-	8851379	Chr3D	13033967	13034584	-	13034275	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025800	Chr3D	8855735	8856732	+	8856233	Chr3D	13038631	13039628	+	13039129	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025900	Chr3D	8887680	8889290	+	8888485	Chr3D	13067518	13069128	+	13068323	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G026000	Chr3D	8911927	8913736	+	8912831	Chr3D	13091648	13093457	+	13092552	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026100	Chr3D	8927077	8928954	+	8928015	Chr3D	13106798	13108675	+	13107736	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026200	Chr3D	8935611	8937215	+	8936413	Chr3D	13115332	13116936	+	13116134	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026400	Chr3D	8971249	8975091	-	8973170	Chr3D	13150785	13154627	-	13152706	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026500	Chr3D	9066387	9068862	-	9067624	Chr3D	13241047	13243522	-	13242284	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026600	Chr3D	9072272	9073315	+	9072793	Chr3D	13246580	13247623	+	13247101	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026700	Chr3D	9094139	9098190	+	9096164	Chr3D	13268339	13272433	+	13270386	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026800	Chr3D	9117413	9119045	+	9118229	Chr3D	13291106	13292738	+	13291922	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026900	Chr3D	9121997	9123333	+	9122665	Chr3D	13295564	13296900	+	13296232	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027000	Chr3D	9131071	9132089	-	9131580	Chr3D	13304640	13305658	-	13305149	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027100	Chr3D	9199149	9200922	+	9200035	Chr3D	13372858	13374631	+	13373744	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027200	Chr3D	9243472	9245200	+	9244336	Chr3D	13417201	13418929	+	13418065	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027300	Chr3D	9291380	9293047	+	9292213	Chr3D	13463664	13465331	+	13464497	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G027400	Chr3D	9312660	9315268	+	9313964	Chr3D	13484237	13486845	+	13485541	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027500	Chr3D	9318382	9319369	+	9318875	Chr3D	13489959	13490946	+	13490452	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027600	Chr3D	9416257	9420218	-	9418237	Chr3D	13586667	13590628	-	13588647	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027700	Chr3D	9441849	9443013	+	9442431	Chr3D	13611824	13612988	+	13612406	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027800	Chr3D	9445859	9451187	-	9448523	Chr3D	13615834	13621162	-	13618498	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027900	Chr3D	9632330	9634114	+	9633222	Chr3D	13800166	13801950	+	13801058	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028000	Chr3D	9634160	9635720	+	9634940	Chr3D	13801996	13803556	+	13802776	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028100	Chr3D	9676755	9679604	-	9678179	Chr3D	13843884	13846733	-	13845308	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028200	Chr3D	9732363	9741764	-	9737063	Chr3D	13897640	13906649	-	13902144	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028300	Chr3D	9880635	9882400	-	9881517	Chr3D	14044036	14045801	-	14044918	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028400	Chr3D	9947161	9949118	-	9948139	Chr3D	14109507	14111464	-	14110485	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028500	Chr3D	10133239	10136539	+	10134889	Chr3D	14295924	14299224	+	14297574	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G028600	Chr3D	10219410	10220669	-	10220039	Chr3D	14381203	14382462	-	14381832	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028618	Chr3D	10233056	10235802	-	10234429	Chr3D	14394630	14397376	-	14396003	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028700	Chr3D	10388998	10389592	-	10389295	Chr3D	14549263	14549857	-	14549560	1.0	0.995	rearrangement:Chr3D_block2
gene:TraesCS3D02G028800	Chr3D	10409012	10411521	-	10410266	Chr3D	14568924	14571433	-	14570178	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028900	Chr3D	10453763	10456812	+	10455287	Chr3D	14613461	14616510	+	14614985	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029000	Chr3D	10458906	10461617	+	10460261	Chr3D	14618604	14621315	+	14619959	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029100	Chr3D	10516320	10520334	-	10518327	Chr3D	14675830	14679844	-	14677837	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G029200	Chr3D	10566416	10567543	+	10566979	Chr3D	14725015	14726161	+	14725588	0.977	0.926	rearrangement:Chr3D_block2
gene:TraesCS3D02G029300	Chr3D	10642509	10644759	+	10643634	Chr3D	14801560	14803810	+	14802685	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029400	Chr3D	10659758	10663012	+	10661385	Chr3D	14818813	14822067	+	14820440	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029500	Chr3D	10664209	10669501	-	10666855	Chr3D	14823007	14828135	-	14825571	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029600	Chr3D	10675721	10677063	+	10676392	Chr3D	14834159	14835501	+	14834830	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029700	Chr3D	10723713	10724965	+	10724339	Chr3D	14881608	14882860	+	14882234	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029800	Chr3D	10747954	10748175	-	10748064	Chr3D	14905623	14905844	-	14905733	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029900	Chr3D	10803995	10805079	+	10804537	Chr3D	14961855	14962939	+	14962397	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G030000	Chr3D	10822995	10823831	-	10823413	Chr3D	14995273	14996109	-	14995691	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G030100	Chr3D	10897460	10898239	-	10897849	Chr3D	15069481	15070260	-	15069870	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G030200	Chr3D	11025670	11027604	+	11026637	Chr3D	15335267	15337201	-	15336234	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G030300	Chr3D	11206846	11208625	-	11207735	Chr3D	15156819	15158598	+	15157708	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G030400	Chr3D	11288821	11290035	-	11289428	Chr3D	15466908	15468122	-	15467515	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G030500	Chr3D	11325217	11326115	+	11325666	Chr3D	15501280	15502178	+	15501729	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G030600	Chr3D	11333642	11355705	+	11344673	Chr3D	15509706	15531770	+	15520738	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G030700	Chr3D	11361448	11363105	+	11362276	Chr3D	15537394	15539051	+	15538222	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G030800	Chr3D	11358453	11366510	-	11362481	Chr3D	15534399	15542456	-	15538427	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G030900	Chr3D	11370269	11370994	+	11370631	Chr3D	15546012	15546737	+	15546374	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G031000	Chr3D	11393164	11394763	+	11393963	Chr3D	15568533	15570132	+	15569332	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G031100	Chr3D	11416032	11417876	-	11416954	Chr3D	15590724	15592568	-	15591646	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G031200	Chr3D	11433375	11434688	-	11434031	Chr3D	15608067	15609380	-	15608723	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G031300	Chr3D	11445394	11449904	-	11447649	Chr3D	15619833	15624343	-	15622088	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G031400	Chr3D	11574891	11577390	+	11576140	Chr3D	15748775	15751274	+	15750024	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G031500	Chr3D	11581346	11584447	-	11582896	Chr3D	15755230	15758331	-	15756780	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G031600	Chr3D	11591762	11593640	+	11592701	Chr3D	15765646	15767524	+	15766585	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G031700	Chr3D	11600667	11602151	+	11601409	Chr3D	15774564	15776048	+	15775306	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G031800	Chr3D	11731896	11733355	+	11732625	Chr3D	15904514	15905973	+	15905243	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G031900	Chr3D	11747312	11752405	+	11749858	Chr3D	15919928	15925021	+	15922474	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G032000	Chr3D	11755792	11762963	+	11759377	Chr3D	15928275	15935446	+	15931860	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G032100	Chr3D	11771243	11772935	-	11772089	Chr3D	15943726	15945418	-	15944572	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G032200	Chr3D	11795104	11796787	+	11795945	Chr3D	15967586	15969269	+	15968427	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G032300	Chr3D	11815915	11818041	-	11816978	Chr3D	15988397	15990523	-	15989460	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G032400	Chr3D	11971655	11977094	+	11974374	Chr3D	16191091	16197779	+	16194435	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G032500	Chr3D	11981107	11984633	+	11982870	Chr3D	16201792	16205318	+	16203555	1.0	0.998	rearrangement:Chr3D_block2
gene:TraesCS3D02G032600	Chr3D	12092421	12093822	-	12093121	Chr3D	16314225	16315626	-	16314925	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G032700	Chr3D	12187146	12191708	-	12189427	Chr3D	16407622	16412184	-	16409903	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G032800	Chr3D	12227397	12228635	+	12228016	Chr3D	16447542	16448766	+	16448154	0.988	0.988	rearrangement:Chr3D_block2
gene:TraesCS3D02G032900	Chr3D	12237413	12243439	-	12240426	Chr3D	16457566	16463592	-	16460579	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G033000	Chr3D	12274376	12277377	+	12275876	Chr3D	16493879	16496880	+	16495379	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G033100	Chr3D	12281770	12282692	+	12282231	Chr3D	16500992	16501914	+	16501453	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G033200	Chr3D	12298596	12300595	-	12299595	Chr3D	16520161	16522159	-	16521160	0.995	0.953	rearrangement:Chr3D_block2
gene:TraesCS3D02G033300	Chr3D	12352986	12354155	-	12353570	Chr3D	16573576	16574745	-	16574160	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G033400	Chr3D	12357794	12358771	+	12358282	Chr3D	16578384	16579361	+	16578872	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G033500	Chr3D	12374276	12376274	+	12375275	Chr3D	16594222	16596220	+	16595221	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G033600	Chr3D	12385036	12386454	+	12385745	Chr3D	16604487	16605884	+	16605185	0.981	0.981	rearrangement:Chr3D_block2
gene:TraesCS3D02G033700	Chr3D	12420340	12420746	+	12420543	Chr3D	16646182	16646588	+	16646385	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G033800	Chr3D	12421439	12422548	-	12421993	Chr3D	16647281	16648390	-	16647835	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G033900	Chr3D	12432180	12432604	-	12432392	Chr3D	16657677	16658101	-	16657889	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G034000	Chr3D	12453840	12455012	-	12454426	Chr3D	16679336	16680508	-	16679922	1.0	1.0	rearrangement:Chr3D_block2
