gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity	segment
gene:TraesCS7B03G0003800	Chr7B	778870	779724	-	779297	Chr7B	855339	856193	-	855766	1.0	1.0	collinear
gene:TraesCS7B03G0003900	Chr7B	797978	798910	+	798444	Chr7B	874473	875405	+	874939	1.0	1.0	collinear
gene:TraesCS7B03G0004600	Chr7B	844925	847126	+	846025	Chr7B	921112	923313	+	922212	1.0	1.0	collinear
gene:TraesCS7B03G0004700	Chr7B	900491	909163	-	904827	Chr7B	974845	985387	-	980116	1.0	1.0	collinear
gene:TraesCS7B03G0005100	Chr7B	1038544	1039671	+	1039107	Chr7B	1115154	1116281	+	1115717	1.0	1.0	collinear
gene:TraesCS7B03G0005400	Chr7B	1055416	1057852	-	1056634	Chr7B	1132026	1134462	-	1133244	1.0	1.0	collinear
gene:TraesCS7B03G0005500	Chr7B	1082873	1087104	-	1084988	Chr7B	1159483	1163714	-	1161598	1.0	1.0	collinear
gene:TraesCS7B03G0005300	Chr7B	1051386	1121512	-	1086449	Chr7B	1127996	1198123	-	1163059	1.0	1.0	collinear
gene:TraesCS7B03G0005600	Chr7B	1170334	1171762	+	1171048	Chr7B	1246952	1248380	+	1247666	1.0	1.0	collinear
gene:TraesCS7B03G0005700	Chr7B	1213141	1218986	-	1216063	Chr7B	1289769	1295614	-	1292691	1.0	1.0	collinear
gene:TraesCS7B03G0006000	Chr7B	1264151	1272041	-	1268096	Chr7B	1340779	1348670	-	1344724	1.0	1.0	collinear
gene:TraesCS7B03G0006300	Chr7B	1279040	1286019	-	1282529	Chr7B	1355669	1362648	-	1359158	1.0	1.0	collinear
gene:TraesCS7B03G0006400	Chr7B	1286695	1293028	-	1289861	Chr7B	1363324	1369657	-	1366490	1.0	1.0	collinear
gene:TraesCS7B03G0006500	Chr7B	1313496	1318517	+	1316006	Chr7B	1390125	1395146	+	1392635	1.0	0.999	collinear
gene:TraesCS7B03G0006700	Chr7B	1322519	1336722	+	1329620	Chr7B	1399148	1413351	+	1406249	1.0	1.0	collinear
gene:TraesCS7B03G0006800	Chr7B	1340667	1341047	+	1340857	Chr7B	1417296	1417676	+	1417486	1.0	1.0	collinear
gene:TraesCS7B03G0007200	Chr7B	1360503	1361234	+	1360868	Chr7B	1437136	1437867	+	1437501	1.0	1.0	collinear
gene:TraesCS7B03G0007400	Chr7B	1373321	1373710	+	1373515	Chr7B	1449954	1450343	+	1450148	1.0	1.0	collinear
gene:TraesCS7B03G0008000	Chr7B	1436165	1437258	+	1436711	Chr7B	1512808	1513901	+	1513354	1.0	1.0	collinear
gene:TraesCS7B03G0008100	Chr7B	1480605	1481773	+	1481189	Chr7B	1557245	1558413	+	1557829	1.0	1.0	collinear
gene:TraesCS7B03G0008600	Chr7B	1693992	1694231	+	1694111	Chr7B	1770644	1770883	+	1770763	1.0	1.0	collinear
gene:TraesCS7B03G0009000	Chr7B	1771948	1772496	-	1772222	Chr7B	1850705	1851253	-	1850979	1.0	1.0	collinear
gene:TraesCS7B03G0009900	Chr7B	1935516	1949690	+	1942603	Chr7B	2011729	2025619	+	2018674	1.0	1.0	collinear
gene:TraesCS7B03G0010400	Chr7B	2097129	2100452	+	2098790	Chr7B	2172829	2176152	+	2174490	1.0	1.0	collinear
gene:TraesCS7B03G0010500	Chr7B	2662842	2663519	-	2663180	Chr7B	2737961	2738638	-	2738299	1.0	1.0	collinear
gene:TraesCS7B03G0010700	Chr7B	2668551	2670096	+	2669323	Chr7B	2743670	2745215	+	2744442	1.0	1.0	collinear
gene:TraesCS7B03G0011300	Chr7B	2894770	2896423	-	2895596	Chr7B	2969644	2971297	-	2970470	1.0	0.986	collinear
gene:TraesCS7B03G0011700	Chr7B	3081146	3082585	+	3081865	Chr7B	3156035	3157474	+	3156754	1.0	1.0	collinear
gene:TraesCS7B03G0011800	Chr7B	3116205	3118160	+	3117182	Chr7B	3191094	3193049	+	3192071	1.0	1.0	collinear
gene:TraesCS7B03G0011900	Chr7B	3118757	3122830	-	3120793	Chr7B	3193646	3197727	-	3195686	1.0	1.0	collinear
gene:TraesCS7B03G0012000	Chr7B	3221369	3227272	-	3224320	Chr7B	3296266	3302169	-	3299217	1.0	1.0	collinear
gene:TraesCS7B03G0012200	Chr7B	3242585	3251280	-	3246932	Chr7B	3317491	3326186	-	3321838	1.0	1.0	collinear
gene:TraesCS7B03G0012600	Chr7B	3264575	3273390	+	3268982	Chr7B	3339481	3348296	+	3343888	1.0	1.0	collinear
gene:TraesCS7B03G0012700	Chr7B	3275744	3280289	-	3278016	Chr7B	3350650	3355195	-	3352922	1.0	0.999	collinear
gene:TraesCS7B03G0013100	Chr7B	3425640	3425927	-	3425783	Chr7B	3500479	3500766	-	3500622	1.0	1.0	collinear
gene:TraesCS7B03G0013300	Chr7B	3473390	3482107	-	3477748	Chr7B	3547992	3556709	-	3552350	1.0	1.0	collinear
gene:TraesCS7B03G0013400	Chr7B	3502025	3506191	+	3504108	Chr7B	3576253	3580419	+	3578336	1.0	1.0	collinear
gene:TraesCS7B03G0013500	Chr7B	3510580	3514839	-	3512709	Chr7B	3584808	3589067	-	3586937	1.0	1.0	collinear
gene:TraesCS7B03G0013600	Chr7B	3660476	3664218	+	3662347	Chr7B	3733817	3737559	+	3735688	1.0	1.0	collinear
gene:TraesCS7B03G0013900	Chr7B	3671994	3673638	-	3672816	Chr7B	3745335	3746979	-	3746157	1.0	1.0	collinear
gene:TraesCS7B03G0014000	Chr7B	3694071	3695816	+	3694943	Chr7B	3767427	3769172	+	3768299	1.0	1.0	collinear
gene:TraesCS7B03G0014800	Chr7B	3869795	3871434	+	3870614	Chr7B	3943183	3944822	+	3944002	1.0	1.0	collinear
gene:TraesCS7B03G0014900	Chr7B	4012469	4017710	+	4015089	Chr7B	4085827	4091068	+	4088447	1.0	1.0	collinear
gene:TraesCS7B03G0015100	Chr7B	4023337	4024742	-	4024039	Chr7B	4096695	4098100	-	4097397	1.0	1.0	collinear
gene:TraesCS7B03G0015200	Chr7B	4028025	4030069	-	4029047	Chr7B	4101384	4103428	-	4102406	1.0	1.0	collinear
gene:TraesCS7B03G0016300	Chr7B	4116994	4122172	+	4119583	Chr7B	4190364	4195542	+	4192953	1.0	1.0	collinear
gene:TraesCS7B03G0016400	Chr7B	4122371	4124879	-	4123625	Chr7B	4195741	4198249	-	4196995	1.0	1.0	collinear
gene:TraesCS7B03G0016600	Chr7B	4173687	4176282	+	4174984	Chr7B	4247230	4249825	+	4248527	1.0	1.0	collinear
gene:TraesCS7B03G0016700	Chr7B	4178823	4191467	-	4185145	Chr7B	4252366	4265010	-	4258688	1.0	1.0	collinear
gene:TraesCS7B03G0017000	Chr7B	4217034	4218371	+	4217702	Chr7B	4290577	4291914	+	4291245	1.0	1.0	collinear
gene:TraesCS7B03G0017200	Chr7B	4228698	4230727	-	4229712	Chr7B	4302241	4304270	-	4303255	1.0	1.0	collinear
gene:TraesCS7B03G0017600	Chr7B	4338296	4345659	+	4341977	Chr7B	4411840	4419205	+	4415522	1.0	1.0	collinear
gene:TraesCS7B03G0017800	Chr7B	4425740	4431517	+	4428628	Chr7B	4499289	4505066	+	4502177	1.0	1.0	collinear
gene:TraesCS7B03G0017900	Chr7B	4469383	4469586	-	4469484	Chr7B	4542936	4543139	-	4543037	1.0	1.0	collinear
gene:TraesCS7B03G0018000	Chr7B	4477157	4481340	+	4479248	Chr7B	4550711	4554894	+	4552802	1.0	1.0	collinear
gene:TraesCS7B03G0018100	Chr7B	4533463	4533718	-	4533590	Chr7B	4607020	4607275	-	4607147	1.0	1.0	collinear
gene:TraesCS7B03G0018200	Chr7B	4646090	4652768	+	4649429	Chr7B	4719647	4726325	+	4722986	1.0	1.0	collinear
gene:TraesCS7B03G0018700	Chr7B	4939060	4939788	-	4939424	Chr7B	5012607	5013335	-	5012971	1.0	1.0	collinear
gene:TraesCS7B03G0018800	Chr7B	4949497	4950210	+	4949853	Chr7B	5023044	5023757	+	5023400	1.0	1.0	collinear
gene:TraesCS7B03G0019200	Chr7B	5228037	5231817	-	5229927	Chr7B	5301471	5305251	-	5303361	1.0	1.0	collinear
gene:TraesCS7B03G0019300	Chr7B	5234592	5237551	-	5236071	Chr7B	5308026	5310985	-	5309505	1.0	1.0	collinear
gene:TraesCS7B03G0019400	Chr7B	5241320	5245276	-	5243298	Chr7B	5314907	5318863	-	5316885	1.0	1.0	collinear
gene:TraesCS7B03G0019500	Chr7B	5387627	5391814	-	5389720	Chr7B	5459954	5464141	-	5462047	1.0	1.0	collinear
gene:TraesCS7B03G0019600	Chr7B	5391944	5395839	+	5393891	Chr7B	5464271	5468166	+	5466218	1.0	1.0	collinear
gene:TraesCS7B03G0020300	Chr7B	5526569	5531037	+	5528803	Chr7B	5598906	5603374	+	5601140	1.0	1.0	collinear
gene:TraesCS7B03G0020400	Chr7B	5547385	5551965	+	5549675	Chr7B	5619715	5624295	+	5622005	1.0	1.0	collinear
gene:TraesCS7B03G0020700	Chr7B	5597550	5600418	+	5598984	Chr7B	5669882	5672750	+	5671316	1.0	1.0	collinear
gene:TraesCS7B03G0020800	Chr7B	5611673	5616462	+	5614067	Chr7B	5684005	5688794	+	5686399	1.0	1.0	collinear
gene:TraesCS7B03G0020900	Chr7B	5647531	5653592	+	5650561	Chr7B	5719863	5725684	+	5722773	1.0	1.0	collinear
gene:TraesCS7B03G0021400	Chr7B	5832558	5833912	+	5833235	Chr7B	5904040	5905394	+	5904717	1.0	1.0	collinear
gene:TraesCS7B03G0021800	Chr7B	5837952	5842042	+	5839997	Chr7B	5909434	5913524	+	5911479	1.0	1.0	collinear
gene:TraesCS7B03G0022000	Chr7B	5843318	5850518	-	5846918	Chr7B	5914800	5922000	-	5918400	1.0	1.0	collinear
gene:TraesCS7B03G0022100	Chr7B	6242281	6249615	+	6245948	Chr7B	6313793	6321127	+	6317460	1.0	1.0	collinear
gene:TraesCS7B03G0022300	Chr7B	6253855	6255709	-	6254782	Chr7B	6325366	6327220	-	6326293	1.0	0.996	collinear
gene:TraesCS7B03G0022700	Chr7B	6307057	6325059	-	6316058	Chr7B	6378573	6396571	-	6387572	1.0	1.0	collinear
gene:TraesCS7B03G0022800	Chr7B	6328320	6328690	-	6328505	Chr7B	6399833	6400203	-	6400018	1.0	1.0	collinear
gene:TraesCS7B03G0022900	Chr7B	6357986	6359698	-	6358842	Chr7B	6429500	6431212	-	6430356	1.0	1.0	collinear
gene:TraesCS7B03G0023000	Chr7B	6390975	6402894	-	6396934	Chr7B	6462492	6474414	-	6468453	1.0	1.0	collinear
gene:TraesCS7B03G0023100	Chr7B	6405589	6412988	-	6409288	Chr7B	6477109	6484291	-	6480700	1.0	1.0	collinear
gene:TraesCS7B03G0023400	Chr7B	6489035	6493164	+	6491099	Chr7B	6559813	6563942	+	6561877	1.0	1.0	collinear
gene:TraesCS7B03G0023500	Chr7B	6515908	6519369	+	6517638	Chr7B	6586686	6590147	+	6588416	1.0	1.0	collinear
gene:TraesCS7B03G0023700	Chr7B	6572310	6576009	+	6574159	Chr7B	6642307	6646006	+	6644156	1.0	1.0	collinear
gene:TraesCS7B03G0024200	Chr7B	6708493	6711769	+	6710131	Chr7B	6777303	6780579	+	6778941	1.0	1.0	collinear
gene:TraesCS7B03G0024600	Chr7B	6730304	6734509	-	6732406	Chr7B	6799114	6803319	-	6801216	1.0	1.0	collinear
gene:TraesCS7B03G0025200	Chr7B	7084796	7090671	+	7087733	Chr7B	7153365	7159240	+	7156302	1.0	1.0	collinear
gene:TraesCS7B03G0025300	Chr7B	7133948	7134205	+	7134076	Chr7B	7202524	7202781	+	7202652	1.0	1.0	collinear
gene:TraesCS7B03G0025500	Chr7B	7170867	7171798	-	7171332	Chr7B	7239447	7240378	-	7239912	1.0	1.0	collinear
gene:TraesCS7B03G0025800	Chr7B	7253599	7253856	-	7253727	Chr7B	7322124	7322381	-	7322252	1.0	1.0	collinear
gene:TraesCS7B03G0026000	Chr7B	7275874	7276509	+	7276191	Chr7B	7344397	7345032	+	7344714	1.0	1.0	collinear
gene:TraesCS7B03G0026100	Chr7B	7284286	7310081	+	7297183	Chr7B	7352807	7378603	+	7365705	1.0	1.0	collinear
gene:TraesCS7B03G0027000	Chr7B	7363121	7364017	+	7363569	Chr7B	7431649	7432545	+	7432097	1.0	1.0	collinear
gene:TraesCS7B03G0027100	Chr7B	7369368	7370606	-	7369987	Chr7B	7437896	7439134	-	7438515	1.0	1.0	collinear
gene:TraesCS7B03G0028300	Chr7B	7634994	7640176	-	7637585	Chr7B	7702963	7708145	-	7705554	1.0	1.0	collinear
gene:TraesCS7B03G0028700	Chr7B	7848045	7848935	+	7848490	Chr7B	7915307	7916197	+	7915752	1.0	1.0	collinear
gene:TraesCS7B03G0028800	Chr7B	7854756	7856155	-	7855455	Chr7B	7922018	7923417	-	7922717	1.0	1.0	collinear
gene:TraesCS7B03G0029000	Chr7B	7863320	7865535	+	7864427	Chr7B	7930582	7932797	+	7931689	1.0	1.0	collinear
gene:TraesCS7B03G0029100	Chr7B	7939115	7939426	+	7939270	Chr7B	8006215	8006526	+	8006370	1.0	1.0	collinear
gene:TraesCS7B03G0029200	Chr7B	8039434	8040813	+	8040123	Chr7B	8100580	8101959	+	8101269	1.0	1.0	collinear
gene:TraesCS7B03G0029400	Chr7B	8239078	8241378	-	8240228	Chr7B	8307573	8309873	-	8308723	1.0	1.0	collinear
gene:TraesCS7B03G0029500	Chr7B	8396140	8398294	-	8397217	Chr7B	8463978	8466132	-	8465055	1.0	1.0	collinear
gene:TraesCS7B03G0029600	Chr7B	8408501	8408833	+	8408667	Chr7B	8475699	8476031	+	8475865	1.0	1.0	collinear
gene:TraesCS7B03G0029700	Chr7B	8410985	8412968	-	8411976	Chr7B	8478183	8480166	-	8479174	1.0	1.0	collinear
gene:TraesCS7B03G0030000	Chr7B	9040037	9043328	+	9041682	Chr7B	9102451	9105742	+	9104096	1.0	1.0	collinear
gene:TraesCS7B03G0030400	Chr7B	9194873	9201781	-	9198327	Chr7B	9256091	9262999	-	9259545	1.0	1.0	collinear
gene:TraesCS7B03G0030600	Chr7B	9532847	9537156	+	9535001	Chr7B	9594818	9599127	+	9596972	1.0	1.0	collinear
gene:TraesCS7B03G0030800	Chr7B	9538747	9541639	-	9540193	Chr7B	9600717	9603609	-	9602163	1.0	1.0	collinear
gene:TraesCS7B03G0030900	Chr7B	9554131	9562829	-	9558480	Chr7B	9616101	9624802	-	9620451	1.0	1.0	collinear
gene:TraesCS7B03G0031000	Chr7B	9590350	9590803	-	9590576	Chr7B	9652323	9652776	-	9652549	1.0	1.0	collinear
gene:TraesCS7B03G0031100	Chr7B	9601762	9602235	-	9601998	Chr7B	9663735	9664208	-	9663971	1.0	1.0	collinear
gene:TraesCS7B03G0031200	Chr7B	9605582	9607023	-	9606302	Chr7B	9667555	9668996	-	9668275	1.0	1.0	collinear
gene:TraesCS7B03G0031600	Chr7B	9661205	9661672	-	9661438	Chr7B	9723178	9723645	-	9723411	1.0	1.0	collinear
gene:TraesCS7B03G0031700	Chr7B	9666048	9666867	-	9666457	Chr7B	9728021	9728840	-	9728430	1.0	1.0	collinear
gene:TraesCS7B03G0031800	Chr7B	10072089	10074089	-	10073089	Chr7B	10134208	10136208	-	10135208	1.0	1.0	collinear
gene:TraesCS7B03G0032300	Chr7B	10544063	10546385	+	10545224	Chr7B	10605373	10607365	+	10606369	1.0	1.0	collinear
gene:TraesCS7B03G0032400	Chr7B	10547429	10553423	-	10550426	Chr7B	10608409	10614403	-	10611406	1.0	1.0	collinear
gene:TraesCS7B03G0032600	Chr7B	10604706	10607023	+	10605864	Chr7B	10665686	10668003	+	10666844	1.0	1.0	collinear
gene:TraesCS7B03G0032800	Chr7B	10893834	10895764	+	10894799	Chr7B	10954794	10956724	+	10955759	1.0	1.0	collinear
gene:TraesCS7B03G0033000	Chr7B	10948512	10952925	-	10950718	Chr7B	11009334	11013747	-	11011540	1.0	1.0	collinear
gene:TraesCS7B03G0033100	Chr7B	10966194	10966511	-	10966352	Chr7B	11027061	11027378	-	11027219	1.0	1.0	collinear
gene:TraesCS7B03G0033300	Chr7B	10999621	11001946	+	11000783	Chr7B	11060488	11062813	+	11061650	1.0	1.0	collinear
gene:TraesCS7B03G0033400	Chr7B	11031814	11032149	-	11031981	Chr7B	11092689	11093024	-	11092856	1.0	1.0	collinear
gene:TraesCS7B03G0033700	Chr7B	11347584	11349680	+	11348632	Chr7B	11407862	11409958	+	11408910	1.0	1.0	collinear
gene:TraesCS7B03G0033800	Chr7B	11370075	11372420	+	11371247	Chr7B	11430353	11432698	+	11431525	1.0	1.0	collinear
gene:TraesCS7B03G0033900	Chr7B	11427489	11429579	+	11428534	Chr7B	11487723	11489813	+	11488768	1.0	1.0	collinear
gene:TraesCS7B03G0034400	Chr7B	11754859	11755950	+	11755404	Chr7B	11813567	11814658	+	11814112	1.0	1.0	collinear
gene:TraesCS7B03G0035500	Chr7B	12402324	12403972	+	12403148	Chr7B	12458468	12460116	+	12459292	1.0	1.0	collinear
gene:TraesCS7B03G0035800	Chr7B	12616448	12616997	+	12616722	Chr7B	12672620	12673169	+	12672894	1.0	1.0	collinear
gene:TraesCS7B03G0036400	Chr7B	12825511	12828600	-	12827055	Chr7B	12881713	12884802	-	12883257	1.0	1.0	collinear
gene:TraesCS7B03G0036500	Chr7B	12828715	12831509	+	12830112	Chr7B	12884917	12887711	+	12886314	1.0	1.0	collinear
gene:TraesCS7B03G0036900	Chr7B	13045181	13046564	+	13045872	Chr7B	13100791	13102174	+	13101482	1.0	1.0	collinear
gene:TraesCS7B03G0037100	Chr7B	13058869	13060926	-	13059897	Chr7B	13114480	13116537	-	13115508	1.0	1.0	collinear
gene:TraesCS7B03G0037200	Chr7B	13070163	13074003	-	13072083	Chr7B	13125774	13129614	-	13127694	1.0	1.0	collinear
gene:TraesCS7B03G0037800	Chr7B	13228297	13231672	-	13229984	Chr7B	13283322	13286697	-	13285009	1.0	1.0	collinear
gene:TraesCS7B03G0037900	Chr7B	13245333	13248899	-	13247116	Chr7B	13299919	13303485	-	13301702	1.0	1.0	collinear
gene:TraesCS7B03G0038500	Chr7B	13396579	13404775	-	13400677	Chr7B	13448864	13457060	-	13452962	1.0	1.0	collinear
gene:TraesCS7B03G0038800	Chr7B	13581064	13582494	-	13581779	Chr7B	13633166	13634596	-	13633881	1.0	1.0	collinear
gene:TraesCS7B03G0039400	Chr7B	13814676	13815557	+	13815116	Chr7B	13865921	13866802	+	13866361	1.0	1.0	collinear
gene:TraesCS7B03G0039500	Chr7B	13827963	13829345	+	13828654	Chr7B	13879208	13880590	+	13879899	1.0	1.0	collinear
gene:TraesCS7B03G0039600	Chr7B	13913211	13913659	-	13913435	Chr7B	13964462	13964910	-	13964686	1.0	1.0	collinear
gene:TraesCS7B03G0040000	Chr7B	14166727	14168401	+	14167564	Chr7B	14216467	14218141	+	14217304	1.0	1.0	collinear
gene:TraesCS7B03G0040100	Chr7B	14188627	14189373	-	14189000	Chr7B	14238140	14238886	-	14238513	1.0	1.0	collinear
gene:TraesCS7B03G0040800	Chr7B	14660032	14667783	-	14663907	Chr7B	14705122	14712873	-	14708997	1.0	1.0	collinear
gene:TraesCS7B03G0040900	Chr7B	14668269	14669567	-	14668918	Chr7B	14713359	14714657	-	14714008	1.0	1.0	collinear
gene:TraesCS7B03G0041300	Chr7B	14717563	14730651	-	14724107	Chr7B	14761870	14774958	-	14768414	1.0	1.0	collinear
gene:TraesCS7B03G0041500	Chr7B	14731897	14740343	-	14736120	Chr7B	14776204	14784581	-	14780392	1.0	1.0	collinear
gene:TraesCS7B03G0041000	Chr7B	14671227	14930635	-	14800931	Chr7B	14716317	14973019	-	14844668	0.999	0.992	collinear
gene:TraesCS7B03G0041600	Chr7B	14921364	14930291	-	14925827	Chr7B	14963749	14972673	-	14968211	0.999	0.992	collinear
gene:TraesCS7B03G0042200	Chr7B	15033121	15033834	-	15033477	Chr7B	15075504	15076217	-	15075860	1.0	1.0	collinear
gene:TraesCS7B03G0042300	Chr7B	15092775	15093383	+	15093079	Chr7B	15135161	15135769	+	15135465	1.0	1.0	collinear
gene:TraesCS7B03G0042400	Chr7B	15262513	15534364	-	15398438	Chr7B	15304903	15576758	-	15440830	1.0	0.999	collinear
gene:TraesCS7B03G0042600	Chr7B	15464389	15466426	-	15465407	Chr7B	15506782	15508819	-	15507800	1.0	1.0	collinear
gene:TraesCS7B03G0042800	Chr7B	15467641	15482383	-	15475012	Chr7B	15510035	15524777	-	15517406	1.0	1.0	collinear
gene:TraesCS7B03G0042900	Chr7B	15514426	15525380	-	15519903	Chr7B	15556820	15567774	-	15562297	1.0	1.0	collinear
gene:TraesCS7B03G0043000	Chr7B	15525914	15534375	-	15530144	Chr7B	15568308	15576769	-	15572538	1.0	0.999	collinear
gene:TraesCS7B03G0043600	Chr7B	16190995	16191669	+	16191332	Chr7B	16231479	16232153	+	16231816	1.0	1.0	collinear
gene:TraesCS7B03G0043500	Chr7B	16190993	16192236	+	16191614	Chr7B	16231477	16232720	+	16232098	1.0	1.0	collinear
gene:TraesCS7B03G0043700	Chr7B	16220503	16222168	+	16221335	Chr7B	16260987	16262652	+	16261819	1.0	1.0	collinear
gene:TraesCS7B03G0044300	Chr7B	16281292	16281918	-	16281605	Chr7B	16321783	16322409	-	16322096	1.0	1.0	collinear
gene:TraesCS7B03G0044400	Chr7B	16359076	16359899	-	16359487	Chr7B	16399584	16400407	-	16399995	1.0	1.0	collinear
gene:TraesCS7B03G0044500	Chr7B	16366123	16368890	-	16367506	Chr7B	16406631	16409398	-	16408014	1.0	1.0	collinear
gene:TraesCS7B03G0044600	Chr7B	16393105	16393990	+	16393547	Chr7B	16433613	16434498	+	16434055	1.0	1.0	collinear
gene:TraesCS7B03G0044700	Chr7B	16402440	16403203	+	16402821	Chr7B	16442949	16443712	+	16443330	1.0	1.0	collinear
gene:TraesCS7B03G0044800	Chr7B	16473024	16473833	+	16473428	Chr7B	16513611	16514420	+	16514015	1.0	1.0	collinear
gene:TraesCS7B03G0045100	Chr7B	16488051	16493595	+	16490823	Chr7B	16528638	16534182	+	16531410	1.0	1.0	collinear
gene:TraesCS7B03G0045300	Chr7B	16510169	16510815	+	16510492	Chr7B	16550756	16551402	+	16551079	1.0	1.0	collinear
gene:TraesCS7B03G0045400	Chr7B	16511607	16512784	-	16512195	Chr7B	16552194	16553371	-	16552782	1.0	1.0	collinear
gene:TraesCS7B03G0045800	Chr7B	16562214	16563686	-	16562950	Chr7B	16602864	16604336	-	16603600	1.0	1.0	collinear
gene:TraesCS7B03G0046100	Chr7B	16727031	16734032	+	16730531	Chr7B	16767390	16774391	+	16770890	1.0	1.0	collinear
gene:TraesCS7B03G0046700	Chr7B	16798341	16798751	+	16798546	Chr7B	16838701	16839111	+	16838906	1.0	1.0	collinear
gene:TraesCS7B03G0046800	Chr7B	16799448	16801323	-	16800385	Chr7B	16839808	16841683	-	16840745	1.0	1.0	collinear
gene:TraesCS7B03G0046900	Chr7B	16801637	16808797	-	16805217	Chr7B	16841997	16849133	-	16845565	1.0	1.0	collinear
gene:TraesCS7B03G0047100	Chr7B	17004609	17005699	+	17005154	Chr7B	17044982	17046072	+	17045527	1.0	1.0	collinear
gene:TraesCS7B03G0047600	Chr7B	17086094	17087923	-	17087008	Chr7B	17126055	17127884	-	17126969	1.0	1.0	collinear
gene:TraesCS7B03G0047800	Chr7B	17091182	17101285	-	17096233	Chr7B	17131143	17141246	-	17136194	1.0	1.0	collinear
gene:TraesCS7B03G0048700	Chr7B	17211732	17212817	-	17212274	Chr7B	17251703	17252788	-	17252245	1.0	1.0	collinear
gene:TraesCS7B03G0049300	Chr7B	17322585	17324534	-	17323559	Chr7B	17362561	17364510	-	17363535	1.0	1.0	collinear
gene:TraesCS7B03G0049600	Chr7B	17430587	17432957	+	17431772	Chr7B	17470569	17472939	+	17471754	1.0	1.0	collinear
gene:TraesCS7B03G0049800	Chr7B	17631245	17631655	+	17631450	Chr7B	17668938	17669348	+	17669143	1.0	1.0	collinear
gene:TraesCS7B03G0050100	Chr7B	17649449	17653326	-	17651387	Chr7B	17686576	17690453	-	17688514	1.0	1.0	collinear
gene:TraesCS7B03G0050300	Chr7B	18008514	18010174	+	18009344	Chr7B	18040761	18042421	+	18041591	1.0	1.0	collinear
gene:TraesCS7B03G0050500	Chr7B	18017878	18020315	+	18019096	Chr7B	18050125	18052562	+	18051343	1.0	1.0	collinear
gene:TraesCS7B03G0050600	Chr7B	18200457	18202223	+	18201340	Chr7B	18232448	18234214	+	18233331	1.0	1.0	collinear
gene:TraesCS7B03G0050700	Chr7B	18224629	18226674	+	18225651	Chr7B	18256621	18258666	+	18257643	1.0	1.0	collinear
gene:TraesCS7B03G0050900	Chr7B	18324370	18326405	+	18325387	Chr7B	18356384	18358419	+	18357401	1.0	1.0	collinear
gene:TraesCS7B03G0051200	Chr7B	18441561	18442715	+	18442138	Chr7B	18473576	18474730	+	18474153	1.0	1.0	collinear
gene:TraesCS7B03G0051700	Chr7B	18852894	18853848	-	18853371	Chr7B	18888966	18889920	-	18889443	1.0	1.0	collinear
