gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity
gene:TraesCS6B03G0006900	Chr6B	1960140	1964803	+	1962471	Chr6B	2027452	2032115	+	2029783	1.0	1.0
gene:TraesCS6B03G0007000	Chr6B	2097695	2158332	-	2128013	Chr6B	2165000	2225637	-	2195318	1.0	1.0
gene:TraesCS6B03G0007100	Chr6B	2163047	2165544	-	2164295	Chr6B	2230354	2232851	-	2231602	1.0	1.0
gene:TraesCS6B03G0007200	Chr6B	2258074	2311692	-	2284883	Chr6B	2325384	2379006	-	2352195	1.0	1.0
gene:TraesCS6B03G0007300	Chr6B	2347220	2347510	-	2347365	Chr6B	2414533	2414823	-	2414678	1.0	1.0
gene:TraesCS6B03G0007500	Chr6B	2396042	2397882	+	2396962	Chr6B	2463358	2465198	+	2464278	1.0	1.0
gene:TraesCS6B03G0007700	Chr6B	2507209	2508578	-	2507893	Chr6B	2574682	2576051	-	2575366	1.0	1.0
gene:TraesCS6B03G0007800	Chr6B	2515997	2524753	-	2520375	Chr6B	2583470	2592226	-	2587848	1.0	1.0
gene:TraesCS6B03G0008100	Chr6B	2581651	2582883	-	2582267	Chr6B	2649122	2650354	-	2649738	1.0	1.0
gene:TraesCS6B03G0008800	Chr6B	2813922	2817170	-	2815546	Chr6B	2881392	2884640	-	2883016	1.0	1.0
gene:TraesCS6B03G0008900	Chr6B	2844462	2845888	-	2845175	Chr6B	2911932	2913358	-	2912645	1.0	1.0
gene:TraesCS6B03G0009000	Chr6B	2856556	2859543	-	2858049	Chr6B	2924026	2927013	-	2925519	1.0	1.0
gene:TraesCS6B03G0009100	Chr6B	2860011	2862961	-	2861486	Chr6B	2927481	2930431	-	2928956	1.0	1.0
gene:TraesCS6B03G0009200	Chr6B	2883247	2888162	-	2885704	Chr6B	2950335	2955250	-	2952792	1.0	1.0
gene:TraesCS6B03G0009400	Chr6B	2919691	2921230	-	2920460	Chr6B	2987313	2988852	-	2988082	1.0	1.0
gene:TraesCS6B03G0009600	Chr6B	2938021	2939165	+	2938593	Chr6B	3005325	3006469	+	3005897	1.0	1.0
gene:TraesCS6B03G0009700	Chr6B	3189981	3196826	-	3193403	Chr6B	3256732	3263492	-	3260112	1.0	1.0
gene:TraesCS6B03G0010200	Chr6B	3324499	3325296	+	3324897	Chr6B	3389425	3390222	+	3389823	1.0	1.0
gene:TraesCS6B03G0010300	Chr6B	3344064	3356232	-	3350148	Chr6B	3409802	3422057	-	3415929	1.0	1.0
gene:TraesCS6B03G0010400	Chr6B	3511477	3514314	+	3512895	Chr6B	3573192	3576029	+	3574610	1.0	1.0
gene:TraesCS6B03G0010600	Chr6B	3668366	3668803	-	3668584	Chr6B	3728075	3728512	-	3728293	1.0	1.0
gene:TraesCS6B03G0011000	Chr6B	3849139	3850517	-	3849828	Chr6B	3900619	3901997	-	3901308	1.0	1.0
gene:TraesCS6B03G0011100	Chr6B	3878854	3880441	+	3879647	Chr6B	3930109	3931696	+	3930902	1.0	1.0
gene:TraesCS6B03G0011200	Chr6B	3920814	3922484	+	3921649	Chr6B	3971078	3972748	+	3971913	1.0	1.0
gene:TraesCS6B03G0011300	Chr6B	3978765	3980409	+	3979587	Chr6B	4028267	4029911	+	4029089	1.0	1.0
gene:TraesCS6B03G0011400	Chr6B	4007165	4008627	-	4007896	Chr6B	4056451	4057913	-	4057182	1.0	1.0
gene:TraesCS6B03G0011500	Chr6B	4061981	4062939	+	4062460	Chr6B	4110331	4111289	+	4110810	1.0	1.0
gene:TraesCS6B03G0011600	Chr6B	4066472	4067398	+	4066935	Chr6B	4114619	4115545	+	4115082	1.0	1.0
gene:TraesCS6B03G0011900	Chr6B	4074231	4078635	-	4076433	Chr6B	4122378	4126782	-	4124580	1.0	1.0
gene:TraesCS6B03G0012000	Chr6B	4088101	4092324	+	4090212	Chr6B	4136060	4140283	+	4138171	1.0	1.0
gene:TraesCS6B03G0012100	Chr6B	4094308	4095305	-	4094806	Chr6B	4142267	4143264	-	4142765	1.0	1.0
gene:TraesCS6B03G0012200	Chr6B	4101789	4102203	+	4101996	Chr6B	4149748	4150162	+	4149955	1.0	1.0
gene:TraesCS6B03G0012400	Chr6B	4125013	4125984	+	4125498	Chr6B	4172611	4173582	+	4173096	1.0	1.0
gene:TraesCS6B03G0013100	Chr6B	4365827	4370767	+	4368297	Chr6B	4411018	4415775	+	4413396	1.0	1.0
gene:TraesCS6B03G0013400	Chr6B	4391416	4398100	+	4394758	Chr6B	4436028	4442712	+	4439370	1.0	1.0
gene:TraesCS6B03G0013500	Chr6B	4404062	4404739	+	4404400	Chr6B	4448674	4449351	+	4449012	1.0	1.0
gene:TraesCS6B03G0013700	Chr6B	4413195	4419297	+	4416246	Chr6B	4457807	4463909	+	4460858	1.0	1.0
gene:TraesCS6B03G0013900	Chr6B	4435732	4443343	-	4439537	Chr6B	4480309	4487824	-	4484066	1.0	1.0
gene:TraesCS6B03G0014000	Chr6B	4455874	4461863	+	4458868	Chr6B	4500356	4506345	+	4503350	1.0	1.0
gene:TraesCS6B03G0014100	Chr6B	4463885	4465277	+	4464581	Chr6B	4508367	4509759	+	4509063	1.0	1.0
gene:TraesCS6B03G0014300	Chr6B	4498700	4500273	-	4499486	Chr6B	4553584	4555157	-	4554370	1.0	1.0
gene:TraesCS6B03G0014800	Chr6B	4784208	4787302	+	4785755	Chr6B	4915549	4918643	+	4917096	1.0	1.0
gene:TraesCS6B03G0014900	Chr6B	4848885	4871693	-	4860289	Chr6B	4980297	5003108	-	4991702	1.0	1.0
gene:TraesCS6B03G0015800	Chr6B	4985153	4986343	+	4985748	Chr6B	5118706	5119896	+	5119301	1.0	1.0
gene:TraesCS6B03G0015900	Chr6B	4988145	4990408	+	4989276	Chr6B	5121698	5123961	+	5122829	1.0	1.0
gene:TraesCS6B03G0016100	Chr6B	4998295	4999616	+	4998955	Chr6B	5131849	5133170	+	5132509	1.0	1.0
gene:TraesCS6B03G0016400	Chr6B	5017617	5021758	+	5019687	Chr6B	5151174	5155315	+	5153244	1.0	1.0
gene:TraesCS6B03G0016500	Chr6B	5031400	5035651	-	5033525	Chr6B	5164958	5169209	-	5167083	1.0	1.0
gene:TraesCS6B03G0016600	Chr6B	5267504	5271857	+	5269680	Chr6B	5399499	5403852	+	5401675	1.0	1.0
gene:TraesCS6B03G0016900	Chr6B	5275373	5277237	+	5276305	Chr6B	5407140	5409004	+	5408072	1.0	1.0
gene:TraesCS6B03G0017100	Chr6B	5277081	5279442	-	5278261	Chr6B	5408848	5411209	-	5410028	1.0	1.0
gene:TraesCS6B03G0017400	Chr6B	5286921	5287880	-	5287400	Chr6B	5418688	5419647	-	5419167	1.0	1.0
gene:TraesCS6B03G0018500	Chr6B	5432365	5434175	-	5433270	Chr6B	5564136	5565946	-	5565041	1.0	1.0
gene:TraesCS6B03G0018700	Chr6B	5530350	5532958	-	5531654	Chr6B	5662133	5664741	-	5663437	1.0	1.0
gene:TraesCS6B03G0018800	Chr6B	5556339	5559013	-	5557676	Chr6B	5688106	5690780	-	5689443	1.0	1.0
gene:TraesCS6B03G0019200	Chr6B	5580392	5588578	-	5584485	Chr6B	5712159	5720339	-	5716249	1.0	1.0
gene:TraesCS6B03G0019300	Chr6B	5639201	5640067	-	5639634	Chr6B	5770945	5771811	-	5771378	1.0	1.0
gene:TraesCS6B03G0019400	Chr6B	6025414	6031378	-	6028396	Chr6B	6161276	6167240	-	6164258	1.0	1.0
gene:TraesCS6B03G0019500	Chr6B	6041029	6053074	-	6047051	Chr6B	6176470	6188310	-	6182390	1.0	1.0
gene:TraesCS6B03G0019700	Chr6B	6077589	6087397	-	6082493	Chr6B	6212825	6222633	-	6217729	1.0	1.0
gene:TraesCS6B03G0019800	Chr6B	6099288	6099791	+	6099539	Chr6B	6234524	6235027	+	6234775	1.0	1.0
gene:TraesCS6B03G0019900	Chr6B	6111305	6111814	+	6111559	Chr6B	6246545	6247054	+	6246799	1.0	1.0
gene:TraesCS6B03G0020300	Chr6B	6173873	6174172	-	6174022	Chr6B	6312154	6312453	-	6312303	1.0	1.0
gene:TraesCS6B03G0020400	Chr6B	6206476	6209545	-	6208010	Chr6B	6344095	6347164	-	6345629	1.0	1.0
gene:TraesCS6B03G0021800	Chr6B	6396832	6398301	+	6397566	Chr6B	6531420	6532889	+	6532154	1.0	1.0
gene:TraesCS6B03G0021900	Chr6B	6533377	6534963	-	6534170	Chr6B	6665668	6667254	-	6666461	1.0	1.0
gene:TraesCS6B03G0022100	Chr6B	6622598	6625061	+	6623829	Chr6B	6754857	6757320	+	6756088	1.0	1.0
gene:TraesCS6B03G0022200	Chr6B	6626180	6626836	+	6626508	Chr6B	6758439	6759095	+	6758767	1.0	1.0
gene:TraesCS6B03G0022300	Chr6B	6626882	6627442	+	6627162	Chr6B	6759141	6759701	+	6759421	1.0	1.0
gene:TraesCS6B03G0022400	Chr6B	6653253	6656792	-	6655022	Chr6B	6785237	6789093	-	6787165	1.0	1.0
gene:TraesCS6B03G0022500	Chr6B	6897656	6899178	+	6898417	Chr6B	7028898	7030420	+	7029659	1.0	1.0
gene:TraesCS6B03G0022600	Chr6B	6902577	6904805	+	6903691	Chr6B	7033819	7036047	+	7034933	1.0	1.0
gene:TraesCS6B03G0022700	Chr6B	6911203	6914974	+	6913088	Chr6B	7042445	7046216	+	7044330	1.0	1.0
gene:TraesCS6B03G0022800	Chr6B	6919273	6921999	+	6920636	Chr6B	7050515	7053241	+	7051878	1.0	1.0
gene:TraesCS6B03G0022900	Chr6B	6924085	6926402	+	6925243	Chr6B	7055327	7057644	+	7056485	1.0	1.0
gene:TraesCS6B03G0023000	Chr6B	6936001	6937452	+	6936726	Chr6B	7066891	7068342	+	7067616	1.0	1.0
gene:TraesCS6B03G0023300	Chr6B	7061530	7064275	-	7062902	Chr6B	7191519	7194264	-	7192891	1.0	1.0
gene:TraesCS6B03G0023500	Chr6B	7089330	7090701	-	7090015	Chr6B	7219059	7220430	-	7219744	1.0	1.0
gene:TraesCS6B03G0023700	Chr6B	7091353	7092945	+	7092149	Chr6B	7221082	7222674	+	7221878	1.0	1.0
gene:TraesCS6B03G0023800	Chr6B	7106977	7108813	-	7107895	Chr6B	7236721	7238557	-	7237639	1.0	1.0
gene:TraesCS6B03G0023900	Chr6B	7115022	7120828	-	7117925	Chr6B	7244766	7250572	-	7247669	1.0	1.0
gene:TraesCS6B03G0024000	Chr6B	7164686	7167146	-	7165916	Chr6B	7294127	7296587	-	7295357	1.0	1.0
gene:TraesCS6B03G0024300	Chr6B	7232910	7239589	+	7236249	Chr6B	7361989	7368668	+	7365328	1.0	1.0
gene:TraesCS6B03G0024600	Chr6B	7405188	7405569	+	7405378	Chr6B	7533579	7533960	+	7533769	1.0	1.0
gene:TraesCS6B03G0024700	Chr6B	7407123	7412012	+	7409567	Chr6B	7535514	7540403	+	7537958	1.0	1.0
gene:TraesCS6B03G0024800	Chr6B	7432566	7436828	+	7434697	Chr6B	7560957	7565219	+	7563088	1.0	1.0
gene:TraesCS6B03G0024900	Chr6B	7497813	7501390	+	7499601	Chr6B	7622304	7625881	+	7624092	1.0	1.0
gene:TraesCS6B03G0025000	Chr6B	7523590	7525907	-	7524748	Chr6B	7647808	7650125	-	7648966	1.0	1.0
gene:TraesCS6B03G0025100	Chr6B	7576423	7578474	-	7577448	Chr6B	7700037	7702088	-	7701062	1.0	1.0
gene:TraesCS6B03G0025200	Chr6B	7681205	7681873	-	7681539	Chr6B	7802088	7802756	-	7802422	1.0	1.0
gene:TraesCS6B03G0025300	Chr6B	7684532	7685381	-	7684956	Chr6B	7805415	7806264	-	7805839	1.0	1.0
gene:TraesCS6B03G0025400	Chr6B	7696523	7697623	-	7697073	Chr6B	7816704	7817804	-	7817254	1.0	1.0
gene:TraesCS6B03G0025500	Chr6B	7709642	7711029	-	7710335	Chr6B	7829823	7831210	-	7830516	1.0	1.0
gene:TraesCS6B03G0025700	Chr6B	7728916	7729548	-	7729232	Chr6B	7848938	7849570	-	7849254	1.0	1.0
gene:TraesCS6B03G0025800	Chr6B	7743786	7748627	+	7746206	Chr6B	7863588	7868429	+	7866008	1.0	1.0
gene:TraesCS6B03G0026000	Chr6B	7761991	7764628	+	7763309	Chr6B	7881793	7884430	+	7883111	1.0	1.0
gene:TraesCS6B03G0026300	Chr6B	8097787	8103181	-	8100484	Chr6B	8214742	8220136	-	8217439	1.0	0.999
gene:TraesCS6B03G0026400	Chr6B	8126490	8126794	+	8126642	Chr6B	8243610	8243914	+	8243762	1.0	1.0
gene:TraesCS6B03G0026500	Chr6B	8167066	8167630	+	8167348	Chr6B	8278654	8279218	+	8278936	1.0	1.0
gene:TraesCS6B03G0026800	Chr6B	8499736	8501849	-	8500792	Chr6B	8610013	8612126	-	8611069	1.0	1.0
gene:TraesCS6B03G0027300	Chr6B	9653692	9654627	-	9654159	Chr6B	9758208	9759143	-	9758675	1.0	1.0
gene:TraesCS6B03G0027400	Chr6B	9658978	9662044	-	9660511	Chr6B	9763147	9766213	-	9764680	1.0	1.0
gene:TraesCS6B03G0027900	Chr6B	9741098	9747771	-	9744434	Chr6B	9844470	9851143	-	9847806	1.0	1.0
gene:TraesCS6B03G0028000	Chr6B	9849485	9853509	-	9851497	Chr6B	9950623	9954647	-	9952635	1.0	1.0
gene:TraesCS6B03G0028100	Chr6B	9926549	9932499	-	9929524	Chr6B	10027363	10033313	-	10030338	1.0	1.0
gene:TraesCS6B03G0028400	Chr6B	9941555	9944126	-	9942840	Chr6B	10042369	10044940	-	10043654	1.0	1.0
gene:TraesCS6B03G0028500	Chr6B	10037046	10039187	+	10038116	Chr6B	10137860	10140001	+	10138930	1.0	1.0
gene:TraesCS6B03G0029000	Chr6B	10213284	10216091	-	10214687	Chr6B	10315302	10318109	-	10316705	1.0	1.0
gene:TraesCS6B03G0029100	Chr6B	10225478	10230400	+	10227939	Chr6B	10327496	10332418	+	10329957	1.0	1.0
gene:TraesCS6B03G0029200	Chr6B	10240300	10250359	+	10245329	Chr6B	10342318	10352376	+	10347347	1.0	1.0
gene:TraesCS6B03G0029300	Chr6B	10250755	10251366	-	10251060	Chr6B	10352772	10353383	-	10353077	1.0	1.0
gene:TraesCS6B03G0029400	Chr6B	10251988	10252587	-	10252287	Chr6B	10354005	10354604	-	10354304	1.0	1.0
gene:TraesCS6B03G0029500	Chr6B	10257018	10260872	+	10258945	Chr6B	10359035	10362889	+	10360962	1.0	1.0
gene:TraesCS6B03G0029700	Chr6B	10268900	10269590	+	10269245	Chr6B	10370917	10371607	+	10371262	1.0	1.0
gene:TraesCS6B03G0030000	Chr6B	10272843	10274651	-	10273747	Chr6B	10374860	10376668	-	10375764	1.0	1.0
gene:TraesCS6B03G0030100	Chr6B	10276242	10276790	+	10276516	Chr6B	10378259	10378807	+	10378533	1.0	1.0
gene:TraesCS6B03G0030500	Chr6B	10421683	10434797	+	10428240	Chr6B	10523707	10536822	+	10530264	1.0	1.0
gene:TraesCS6B03G0031100	Chr6B	10484606	10485902	+	10485254	Chr6B	10587060	10588356	+	10587708	1.0	1.0
gene:TraesCS6B03G0032400	Chr6B	10680346	10680846	-	10680596	Chr6B	10776454	10776954	-	10776704	1.0	1.0
gene:TraesCS6B03G0032500	Chr6B	10687959	10689500	-	10688729	Chr6B	10784067	10785608	-	10784837	1.0	1.0
gene:TraesCS6B03G0032600	Chr6B	10693268	10697093	-	10695180	Chr6B	10789376	10793201	-	10791288	1.0	1.0
gene:TraesCS6B03G0032700	Chr6B	10721073	10721825	+	10721449	Chr6B	10817179	10817931	+	10817555	1.0	1.0
gene:TraesCS6B03G0032800	Chr6B	10794482	10796265	-	10795373	Chr6B	10890595	10892378	-	10891486	1.0	1.0
gene:TraesCS6B03G0032900	Chr6B	10807269	10808929	-	10808099	Chr6B	10903382	10905042	-	10904212	1.0	1.0
gene:TraesCS6B03G0033000	Chr6B	10813143	10815983	+	10814563	Chr6B	10909256	10912096	+	10910676	1.0	1.0
gene:TraesCS6B03G0033300	Chr6B	10901175	10901981	+	10901578	Chr6B	10997270	10998076	+	10997673	1.0	1.0
gene:TraesCS6B03G0033400	Chr6B	10905821	10908096	+	10906958	Chr6B	11001916	11004191	+	11003053	1.0	1.0
gene:TraesCS6B03G0033500	Chr6B	10938435	10940673	+	10939554	Chr6B	11034530	11036768	+	11035649	1.0	1.0
gene:TraesCS6B03G0033600	Chr6B	10962075	10964296	+	10963185	Chr6B	11058170	11060391	+	11059280	1.0	1.0
gene:TraesCS6B03G0033700	Chr6B	10982922	10985033	+	10983977	Chr6B	11079016	11081127	+	11080071	1.0	1.0
gene:TraesCS6B03G0033800	Chr6B	10998475	11001018	-	10999746	Chr6B	11094569	11097112	-	11095840	1.0	1.0
gene:TraesCS6B03G0034000	Chr6B	11046893	11049024	-	11047958	Chr6B	11142992	11145123	-	11144057	1.0	1.0
gene:TraesCS6B03G0034300	Chr6B	11071854	11073487	+	11072670	Chr6B	11167957	11169590	+	11168773	1.0	1.0
gene:TraesCS6B03G0034700	Chr6B	11183815	11188148	-	11185981	Chr6B	11279926	11284259	-	11282092	1.0	1.0
gene:TraesCS6B03G0035400	Chr6B	11487222	11488560	+	11487891	Chr6B	11566625	11567963	+	11567294	1.0	1.0
gene:TraesCS6B03G0036200	Chr6B	11768711	11769156	-	11768933	Chr6B	11843020	11843465	-	11843242	1.0	1.0
gene:TraesCS6B03G0036400	Chr6B	11794719	11800800	-	11797759	Chr6B	11868763	11874844	-	11871803	1.0	1.0
gene:TraesCS6B03G0036600	Chr6B	11876881	11885297	-	11881089	Chr6B	11950597	11959013	-	11954805	1.0	1.0
gene:TraesCS6B03G0036800	Chr6B	11938984	11939478	+	11939231	Chr6B	12012423	12012917	+	12012670	1.0	1.0
gene:TraesCS6B03G0036900	Chr6B	12335973	12337943	+	12336958	Chr6B	12408677	12410647	+	12409662	1.0	1.0
gene:TraesCS6B03G0037200	Chr6B	12386672	12391244	+	12388958	Chr6B	12459004	12463576	+	12461290	1.0	1.0
gene:TraesCS6B03G0037400	Chr6B	12471528	12476785	+	12474156	Chr6B	12542561	12547818	+	12545189	1.0	1.0
gene:TraesCS6B03G0039400	Chr6B	13077700	13079362	-	13078531	Chr6B	13143423	13145085	-	13144254	1.0	1.0
gene:TraesCS6B03G0039500	Chr6B	13080243	13084757	-	13082500	Chr6B	13145966	13150480	-	13148223	1.0	1.0
gene:TraesCS6B03G0039900	Chr6B	13233885	13235360	+	13234622	Chr6B	13299603	13301078	+	13300340	1.0	1.0
gene:TraesCS6B03G0040000	Chr6B	13256822	13258912	+	13257867	Chr6B	13322542	13324632	+	13323587	1.0	1.0
gene:TraesCS6B03G0040100	Chr6B	13265186	13266661	-	13265923	Chr6B	13330906	13332381	-	13331643	1.0	1.0
gene:TraesCS6B03G0040700	Chr6B	13440402	13440887	-	13440644	Chr6B	13505388	13505873	-	13505630	1.0	1.0
gene:TraesCS6B03G0040900	Chr6B	13483168	13485551	-	13484359	Chr6B	13547428	13549811	-	13548619	1.0	1.0
gene:TraesCS6B03G0041000	Chr6B	13502812	13504261	+	13503536	Chr6B	13567072	13568521	+	13567796	1.0	1.0
gene:TraesCS6B03G0041100	Chr6B	13732403	13734287	-	13733345	Chr6B	13931484	13933368	-	13932426	1.0	1.0
gene:TraesCS6B03G0041300	Chr6B	13745451	13748564	-	13747007	Chr6B	13944303	13947072	-	13945687	1.0	1.0
gene:TraesCS6B03G0041500	Chr6B	13773673	13777225	-	13775449	Chr6B	13971878	13975430	-	13973654	1.0	1.0
gene:TraesCS6B03G0041700	Chr6B	13786184	13786858	-	13786521	Chr6B	13984389	13985063	-	13984726	1.0	1.0
gene:TraesCS6B03G0041900	Chr6B	13805020	13813648	-	13809334	Chr6B	14002139	14010320	-	14006229	1.0	1.0
gene:TraesCS6B03G0042000	Chr6B	13896154	13896780	-	13896467	Chr6B	14089780	14090406	-	14090093	1.0	1.0
gene:TraesCS6B03G0042100	Chr6B	13915421	13916323	-	13915872	Chr6B	14109047	14109949	-	14109498	1.0	1.0
gene:TraesCS6B03G0042300	Chr6B	13957233	13958006	-	13957619	Chr6B	14149749	14150522	-	14150135	1.0	1.0
gene:TraesCS6B03G0042400	Chr6B	14001416	14002066	-	14001741	Chr6B	14193286	14193936	-	14193611	1.0	1.0
gene:TraesCS6B03G0042500	Chr6B	14007864	14013433	-	14010648	Chr6B	14199616	14205185	-	14202400	1.0	1.0
gene:TraesCS6B03G0042600	Chr6B	14025460	14027670	+	14026565	Chr6B	14217212	14219422	+	14218317	1.0	1.0
gene:TraesCS6B03G0042800	Chr6B	14027886	14029565	-	14028725	Chr6B	14219638	14221317	-	14220477	1.0	1.0
gene:TraesCS6B03G0043100	Chr6B	14059612	14061041	-	14060326	Chr6B	14251239	14252668	-	14251953	1.0	1.0
gene:TraesCS6B03G0043200	Chr6B	14062257	14065736	+	14063996	Chr6B	14253884	14257363	+	14255623	1.0	1.0
gene:TraesCS6B03G0043300	Chr6B	14072311	14073899	-	14073105	Chr6B	14263938	14265526	-	14264732	1.0	1.0
gene:TraesCS6B03G0043400	Chr6B	14080412	14081158	+	14080785	Chr6B	14271766	14272512	+	14272139	1.0	1.0
gene:TraesCS6B03G0043900	Chr6B	14087824	14088411	+	14088117	Chr6B	14279178	14279765	+	14279471	1.0	1.0
gene:TraesCS6B03G0044100	Chr6B	14100394	14104705	+	14102549	Chr6B	14291748	14296059	+	14293903	1.0	1.0
gene:TraesCS6B03G0044800	Chr6B	14227624	14228130	-	14227877	Chr6B	14417494	14418000	-	14417747	1.0	1.0
gene:TraesCS6B03G0045200	Chr6B	14235082	14235843	-	14235462	Chr6B	14424952	14425713	-	14425332	1.0	1.0
gene:TraesCS6B03G0045700	Chr6B	14279914	14281020	+	14280467	Chr6B	14469680	14470786	+	14470233	1.0	1.0
gene:TraesCS6B03G0045800	Chr6B	14281708	14282817	+	14282262	Chr6B	14471474	14472583	+	14472028	1.0	1.0
gene:TraesCS6B03G0046200	Chr6B	14475295	14475742	-	14475518	Chr6B	14664239	14664686	-	14664462	1.0	1.0
gene:TraesCS6B03G0046400	Chr6B	14531892	14532704	-	14532298	Chr6B	14720841	14721653	-	14721247	1.0	1.0
gene:TraesCS6B03G0046600	Chr6B	14601611	14605189	-	14603400	Chr6B	14790430	14794008	-	14792219	1.0	1.0
gene:TraesCS6B03G0047400	Chr6B	15489540	15489905	-	15489722	Chr6B	15654926	15655291	-	15655108	1.0	1.0
gene:TraesCS6B03G0047500	Chr6B	15491231	15498059	-	15494645	Chr6B	15656617	15663169	-	15659893	1.0	1.0
gene:TraesCS6B03G0047600	Chr6B	15529834	15532751	-	15531292	Chr6B	15694945	15697862	-	15696403	1.0	1.0
gene:TraesCS6B03G0047700	Chr6B	15539564	15541528	+	15540546	Chr6B	15704675	15706639	+	15705657	1.0	1.0
gene:TraesCS6B03G0047900	Chr6B	15544116	15545611	+	15544863	Chr6B	15709227	15710722	+	15709974	1.0	1.0
gene:TraesCS6B03G0048000	Chr6B	15551712	15555093	+	15553402	Chr6B	15716823	15720204	+	15718513	1.0	1.0
gene:TraesCS6B03G0048100	Chr6B	15557607	15561532	+	15559569	Chr6B	15722719	15726648	+	15724683	1.0	1.0
gene:TraesCS6B03G0048200	Chr6B	15564426	15571930	+	15568178	Chr6B	15729542	15737046	+	15733294	1.0	1.0
gene:TraesCS6B03G0048300	Chr6B	15574436	15574798	-	15574617	Chr6B	15739552	15739914	-	15739733	1.0	1.0
gene:TraesCS6B03G0048500	Chr6B	15628039	15628491	+	15628265	Chr6B	15793155	15793607	+	15793381	1.0	1.0
gene:TraesCS6B03G0048600	Chr6B	15650823	15653319	-	15652071	Chr6B	15815942	15818438	-	15817190	1.0	1.0
gene:TraesCS6B03G0048700	Chr6B	15677088	15680259	-	15678673	Chr6B	15842198	15845369	-	15843783	1.0	1.0
gene:TraesCS6B03G0049000	Chr6B	15923841	15926765	+	15925303	Chr6B	16088621	16091545	+	16090083	1.0	1.0
gene:TraesCS6B03G0049100	Chr6B	15925509	15926204	+	15925856	Chr6B	16090289	16090984	+	16090636	1.0	1.0
gene:TraesCS6B03G0049400	Chr6B	15990330	15996888	+	15993609	Chr6B	16155116	16161674	+	16158395	1.0	1.0
gene:TraesCS6B03G0049500	Chr6B	15997581	16002182	-	15999881	Chr6B	16162367	16166968	-	16164667	1.0	1.0
gene:TraesCS6B03G0049700	Chr6B	16476231	16477370	-	16476800	Chr6B	16637905	16639044	-	16638474	1.0	1.0
