gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity
gene:TraesCS7A03G0005200	Chr7A	1335552	1337332	-	1336442	Chr7A	1396264	1398044	-	1397154	1.0	1.0
gene:TraesCS7A03G0005400	Chr7A	1385966	1392029	+	1388997	Chr7A	1446494	1452154	+	1449324	1.0	1.0
gene:TraesCS7A03G0005500	Chr7A	1419975	1425182	+	1422578	Chr7A	1479899	1485106	+	1482502	1.0	1.0
gene:TraesCS7A03G0005700	Chr7A	1432182	1436354	+	1434268	Chr7A	1492106	1496278	+	1494192	1.0	1.0
gene:TraesCS7A03G0005800	Chr7A	1454642	1455418	+	1455030	Chr7A	1514566	1515342	+	1514954	1.0	1.0
gene:TraesCS7A03G0005900	Chr7A	1474660	1477341	+	1476000	Chr7A	1534087	1536768	+	1535427	1.0	1.0
gene:TraesCS7A03G0006400	Chr7A	1511767	1523016	-	1517391	Chr7A	1570851	1582100	-	1576475	1.0	1.0
gene:TraesCS7A03G0006500	Chr7A	1536839	1539713	+	1538276	Chr7A	1595695	1598569	+	1597132	1.0	1.0
gene:TraesCS7A03G0006900	Chr7A	1705137	1706808	+	1705972	Chr7A	1824661	1826332	+	1825496	1.0	1.0
gene:TraesCS7A03G0007000	Chr7A	1709690	1715064	+	1712377	Chr7A	1829214	1834588	+	1831901	1.0	1.0
gene:TraesCS7A03G0007100	Chr7A	1716639	1726072	-	1721355	Chr7A	1836163	1845596	-	1840879	1.0	1.0
gene:TraesCS7A03G0007200	Chr7A	1727345	1733016	+	1730180	Chr7A	1846869	1852540	+	1849704	1.0	1.0
gene:TraesCS7A03G0007300	Chr7A	1733546	1738771	-	1736158	Chr7A	1853070	1858295	-	1855682	1.0	1.0
gene:TraesCS7A03G0007400	Chr7A	1757255	1763142	-	1760198	Chr7A	1875878	1881765	-	1878821	1.0	1.0
gene:TraesCS7A03G0007600	Chr7A	1963947	1966400	-	1965173	Chr7A	2042385	2044838	-	2043611	1.0	1.0
gene:TraesCS7A03G0007500	Chr7A	1963777	1966710	-	1965243	Chr7A	2042215	2045148	-	2043681	1.0	1.0
gene:TraesCS7A03G0007700	Chr7A	1984711	1990302	-	1987506	Chr7A	2101803	2107394	-	2104598	1.0	1.0
gene:TraesCS7A03G0007800	Chr7A	1991641	1995052	-	1993346	Chr7A	2108733	2112144	-	2110438	1.0	1.0
gene:TraesCS7A03G0007900	Chr7A	1999166	2001559	+	2000362	Chr7A	2116258	2118651	+	2117454	1.0	1.0
gene:TraesCS7A03G0008000	Chr7A	2002174	2006210	-	2004192	Chr7A	2119266	2123302	-	2121284	1.0	1.0
gene:TraesCS7A03G0008400	Chr7A	2059191	2064602	+	2061896	Chr7A	2176282	2181693	+	2178987	1.0	1.0
gene:TraesCS7A03G0008800	Chr7A	2119023	2128730	+	2123876	Chr7A	2236115	2245822	+	2240968	1.0	1.0
gene:TraesCS7A03G0008900	Chr7A	2129337	2139216	-	2134276	Chr7A	2246429	2256308	-	2251368	1.0	1.0
gene:TraesCS7A03G0009400	Chr7A	2212604	2213952	+	2213278	Chr7A	2329700	2331048	+	2330374	1.0	1.0
gene:TraesCS7A03G0009500	Chr7A	2226887	2230792	+	2228839	Chr7A	2343987	2347893	+	2345940	1.0	0.999
gene:TraesCS7A03G0009800	Chr7A	2248242	2252867	-	2250554	Chr7A	2367225	2371850	-	2369537	1.0	1.0
gene:TraesCS7A03G0010100	Chr7A	2684032	2686882	-	2685457	Chr7A	2802449	2805299	-	2803874	1.0	1.0
gene:TraesCS7A03G0010200	Chr7A	2703204	2713801	+	2708502	Chr7A	2821621	2832216	+	2826918	1.0	1.0
gene:TraesCS7A03G0010400	Chr7A	2735543	2735899	+	2735721	Chr7A	2853964	2854320	+	2854142	1.0	1.0
gene:TraesCS7A03G0010300	Chr7A	2734989	2736987	-	2735988	Chr7A	2853410	2855408	-	2854409	1.0	1.0
gene:TraesCS7A03G0010500	Chr7A	2738438	2740210	-	2739324	Chr7A	2856859	2858631	-	2857745	1.0	1.0
gene:TraesCS7A03G0010800	Chr7A	2805162	2809572	+	2807367	Chr7A	2923583	2927993	+	2925788	1.0	1.0
gene:TraesCS7A03G0011100	Chr7A	2813248	2819925	-	2816586	Chr7A	2931669	2938346	-	2935007	1.0	1.0
gene:TraesCS7A03G0011200	Chr7A	2825033	2831859	-	2828446	Chr7A	2943455	2950281	-	2946868	1.0	1.0
gene:TraesCS7A03G0011300	Chr7A	2845787	2850612	+	2848199	Chr7A	2964209	2969034	+	2966621	1.0	1.0
gene:TraesCS7A03G0011400	Chr7A	2873620	2878318	+	2875969	Chr7A	2992042	2996740	+	2994391	1.0	1.0
gene:TraesCS7A03G0011700	Chr7A	2894350	2897746	+	2896048	Chr7A	3012772	3016168	+	3014470	1.0	1.0
gene:TraesCS7A03G0011800	Chr7A	2904302	2905750	+	2905026	Chr7A	3022724	3024172	+	3023448	1.0	1.0
gene:TraesCS7A03G0012000	Chr7A	2929298	2936550	-	2932924	Chr7A	3047763	3055016	-	3051389	1.0	1.0
gene:TraesCS7A03G0012100	Chr7A	2940653	2942001	+	2941327	Chr7A	3059121	3060469	+	3059795	1.0	1.0
gene:TraesCS7A03G0012300	Chr7A	2956906	2960802	+	2958854	Chr7A	3075374	3079270	+	3077322	1.0	1.0
gene:TraesCS7A03G0012400	Chr7A	2978598	2981378	-	2979988	Chr7A	3097066	3099846	-	3098456	1.0	1.0
gene:TraesCS7A03G0012500	Chr7A	2988793	2993614	+	2991203	Chr7A	3107261	3112082	+	3109671	1.0	1.0
gene:TraesCS7A03G0012700	Chr7A	2998778	3001478	+	3000128	Chr7A	3117246	3119946	+	3118596	1.0	1.0
gene:TraesCS7A03G0012800	Chr7A	3067984	3069180	+	3068582	Chr7A	3186462	3187658	+	3187060	1.0	1.0
gene:TraesCS7A03G0013200	Chr7A	3126732	3132139	-	3129435	Chr7A	3245206	3250613	-	3247909	1.0	1.0
gene:TraesCS7A03G0013300	Chr7A	3134749	3138526	+	3136637	Chr7A	3253223	3257000	+	3255111	1.0	1.0
gene:TraesCS7A03G0013900	Chr7A	3264706	3268044	+	3266375	Chr7A	3383171	3386509	+	3384840	1.0	1.0
gene:TraesCS7A03G0014200	Chr7A	3278385	3282520	-	3280452	Chr7A	3396850	3400985	-	3398917	1.0	1.0
gene:TraesCS7A03G0014400	Chr7A	3329954	3335151	-	3332552	Chr7A	3448416	3453613	-	3451014	1.0	1.0
gene:TraesCS7A03G0014500	Chr7A	3393323	3394372	+	3393847	Chr7A	3511882	3512931	+	3512406	1.0	1.0
gene:TraesCS7A03G0014600	Chr7A	3398397	3420268	+	3409332	Chr7A	3517047	3538918	+	3527982	1.0	0.999
gene:TraesCS7A03G0014700	Chr7A	3435923	3439655	+	3437789	Chr7A	3554590	3558322	+	3556456	1.0	1.0
gene:TraesCS7A03G0014900	Chr7A	3446965	3449028	-	3447996	Chr7A	3565631	3567694	-	3566662	1.0	1.0
gene:TraesCS7A03G0015100	Chr7A	3502667	3507393	+	3505030	Chr7A	3621773	3626733	+	3624253	1.0	0.945
gene:TraesCS7A03G0015400	Chr7A	3535034	3539531	+	3537282	Chr7A	3654349	3658846	+	3656597	1.0	1.0
gene:TraesCS7A03G0015600	Chr7A	3546804	3556209	-	3551506	Chr7A	3666119	3675524	-	3670821	1.0	1.0
gene:TraesCS7A03G0016000	Chr7A	3663911	3665431	-	3664671	Chr7A	3783589	3785109	-	3784349	1.0	1.0
gene:TraesCS7A03G0016100	Chr7A	3692034	3695203	-	3693618	Chr7A	3811710	3814879	-	3813294	1.0	1.0
gene:TraesCS7A03G0016200	Chr7A	3702171	3706803	+	3704487	Chr7A	3821847	3826479	+	3824163	1.0	1.0
gene:TraesCS7A03G0016500	Chr7A	3748234	3755701	-	3751967	Chr7A	3867910	3875377	-	3871643	1.0	1.0
gene:TraesCS7A03G0016700	Chr7A	3898594	3902526	+	3900560	Chr7A	4018257	4022189	+	4020223	1.0	1.0
gene:TraesCS7A03G0017000	Chr7A	3922888	3926902	-	3924895	Chr7A	4042551	4046565	-	4044558	1.0	1.0
gene:TraesCS7A03G0017300	Chr7A	3958659	3963485	-	3961072	Chr7A	4078314	4083140	-	4080727	1.0	1.0
gene:TraesCS7A03G0017400	Chr7A	3964572	3969793	-	3967182	Chr7A	4084227	4089448	-	4086837	1.0	1.0
gene:TraesCS7A03G0017500	Chr7A	3969939	3972006	+	3970972	Chr7A	4089594	4091661	+	4090627	1.0	1.0
gene:TraesCS7A03G0017700	Chr7A	3977724	3980995	-	3979359	Chr7A	4097379	4100650	-	4099014	1.0	1.0
gene:TraesCS7A03G0017900	Chr7A	4025082	4030195	-	4027638	Chr7A	4144737	4149850	-	4147293	1.0	1.0
gene:TraesCS7A03G0018000	Chr7A	4096204	4096524	+	4096364	Chr7A	4215867	4216187	+	4216027	1.0	1.0
gene:TraesCS7A03G0018100	Chr7A	4100967	4104780	-	4102873	Chr7A	4220629	4224442	-	4222535	1.0	1.0
gene:TraesCS7A03G0018600	Chr7A	4132285	4134938	-	4133611	Chr7A	4251954	4254607	-	4253280	1.0	1.0
gene:TraesCS7A03G0018700	Chr7A	4138504	4139672	+	4139088	Chr7A	4258173	4259341	+	4258757	1.0	1.0
gene:TraesCS7A03G0018900	Chr7A	4184804	4189871	-	4187337	Chr7A	4304471	4309538	-	4307004	1.0	1.0
gene:TraesCS7A03G0019200	Chr7A	4325829	4328918	-	4327373	Chr7A	4445500	4448589	-	4447044	1.0	1.0
gene:TraesCS7A03G0019300	Chr7A	4371114	4374524	-	4372819	Chr7A	4490785	4494195	-	4492490	1.0	1.0
gene:TraesCS7A03G0019500	Chr7A	4446713	4449380	-	4448046	Chr7A	4566385	4569052	-	4567718	1.0	1.0
gene:TraesCS7A03G0019700	Chr7A	4547141	4552873	-	4550007	Chr7A	4666710	4672445	-	4669577	1.0	1.0
gene:TraesCS7A03G0019800	Chr7A	4588855	4599542	-	4594198	Chr7A	4708568	4719236	-	4713902	1.0	1.0
gene:TraesCS7A03G0020200	Chr7A	4644533	4647335	-	4645934	Chr7A	4764227	4767029	-	4765628	1.0	1.0
gene:TraesCS7A03G0020500	Chr7A	4671373	4675527	-	4673450	Chr7A	4791069	4795223	-	4793146	1.0	1.0
gene:TraesCS7A03G0020800	Chr7A	4740206	4744501	+	4742353	Chr7A	4860050	4864345	+	4862197	1.0	1.0
gene:TraesCS7A03G0021000	Chr7A	4800287	4802889	-	4801588	Chr7A	4920131	4922733	-	4921432	1.0	1.0
gene:TraesCS7A03G0021500	Chr7A	4856737	4859672	+	4858204	Chr7A	4976581	4979516	+	4978048	1.0	1.0
gene:TraesCS7A03G0021600	Chr7A	4864229	4867081	-	4865655	Chr7A	4984394	4987246	-	4985820	1.0	1.0
gene:TraesCS7A03G0021700	Chr7A	4878340	4881673	+	4880006	Chr7A	4998505	5001838	+	5000171	1.0	1.0
gene:TraesCS7A03G0022300	Chr7A	4916433	4920844	+	4918638	Chr7A	5037234	5041645	+	5039439	1.0	1.0
gene:TraesCS7A03G0022400	Chr7A	5009654	5015968	+	5012811	Chr7A	5130455	5136769	+	5133612	1.0	1.0
gene:TraesCS7A03G0022500	Chr7A	5016478	5018222	-	5017350	Chr7A	5137279	5139023	-	5138151	1.0	1.0
gene:TraesCS7A03G0022900	Chr7A	5066588	5067160	+	5066874	Chr7A	5187389	5187961	+	5187675	1.0	1.0
gene:TraesCS7A03G0023300	Chr7A	5079248	5079566	+	5079407	Chr7A	5200049	5200367	+	5200208	1.0	1.0
gene:TraesCS7A03G0023800	Chr7A	5091133	5093122	-	5092127	Chr7A	5211921	5213910	-	5212915	1.0	1.0
gene:TraesCS7A03G0024000	Chr7A	5117447	5120524	+	5118985	Chr7A	5238174	5241251	+	5239712	1.0	1.0
gene:TraesCS7A03G0024200	Chr7A	5132823	5133746	+	5133284	Chr7A	5253550	5254473	+	5254011	1.0	1.0
gene:TraesCS7A03G0024300	Chr7A	5140701	5142543	+	5141622	Chr7A	5261428	5263270	+	5262349	1.0	1.0
gene:TraesCS7A03G0024500	Chr7A	5195512	5204240	-	5199876	Chr7A	5316368	5325096	-	5320732	1.0	1.0
gene:TraesCS7A03G0024800	Chr7A	5268412	5270855	+	5269633	Chr7A	5389334	5391777	+	5390555	1.0	1.0
gene:TraesCS7A03G0024900	Chr7A	5296945	5301240	-	5299092	Chr7A	5417866	5422161	-	5420013	1.0	1.0
gene:TraesCS7A03G0025000	Chr7A	5316257	5319011	+	5317634	Chr7A	5437178	5439932	+	5438555	1.0	1.0
gene:TraesCS7A03G0025300	Chr7A	5496403	5499150	-	5497776	Chr7A	5617311	5620058	-	5618684	1.0	1.0
gene:TraesCS7A03G0025400	Chr7A	5507071	5509862	+	5508466	Chr7A	5627979	5630770	+	5629374	1.0	1.0
gene:TraesCS7A03G0025500	Chr7A	5511051	5512881	-	5511966	Chr7A	5631959	5633789	-	5632874	1.0	1.0
gene:TraesCS7A03G0025600	Chr7A	5564288	5566143	+	5565215	Chr7A	5685207	5687062	+	5686134	1.0	1.0
gene:TraesCS7A03G0025900	Chr7A	5577734	5580627	+	5579180	Chr7A	5698652	5701545	+	5700098	1.0	1.0
gene:TraesCS7A03G0026000	Chr7A	5617281	5617708	-	5617494	Chr7A	5738193	5738620	-	5738406	1.0	1.0
gene:TraesCS7A03G0026500	Chr7A	5668781	5674042	+	5671411	Chr7A	5789696	5794957	+	5792326	1.0	1.0
gene:TraesCS7A03G0026700	Chr7A	5751437	5754641	+	5753039	Chr7A	5872328	5875532	+	5873930	1.0	1.0
gene:TraesCS7A03G0026800	Chr7A	5755527	5757899	-	5756713	Chr7A	5876418	5878790	-	5877604	1.0	1.0
gene:TraesCS7A03G0027000	Chr7A	5819767	5822102	+	5820934	Chr7A	5940649	5942984	+	5941816	1.0	1.0
gene:TraesCS7A03G0027400	Chr7A	5885898	5888914	-	5887406	Chr7A	6006786	6009802	-	6008294	1.0	1.0
gene:TraesCS7A03G0027500	Chr7A	5908125	5909249	+	5908687	Chr7A	6129397	6130521	+	6129959	1.0	1.0
gene:TraesCS7A03G0027900	Chr7A	6035168	6036281	+	6035724	Chr7A	6185833	6186946	+	6186389	1.0	1.0
gene:TraesCS7A03G0028200	Chr7A	6150579	6151773	+	6151176	Chr7A	6300583	6301777	+	6301180	1.0	1.0
gene:TraesCS7A03G0028800	Chr7A	6336447	6342372	+	6339409	Chr7A	6479438	6485363	+	6482400	1.0	1.0
gene:TraesCS7A03G0028900	Chr7A	6372411	6373532	-	6372971	Chr7A	6515402	6516523	-	6515962	1.0	1.0
gene:TraesCS7A03G0029100	Chr7A	6494615	6499171	+	6496893	Chr7A	6638266	6642822	+	6640544	1.0	1.0
gene:TraesCS7A03G0029200	Chr7A	6564709	6568468	+	6566588	Chr7A	6708143	6711902	+	6710022	1.0	1.0
gene:TraesCS7A03G0029300	Chr7A	6606264	6607268	+	6606766	Chr7A	6749363	6750367	+	6749865	1.0	1.0
gene:TraesCS7A03G0029500	Chr7A	6626336	6629683	+	6628009	Chr7A	6769436	6772783	+	6771109	1.0	1.0
gene:TraesCS7A03G0029600	Chr7A	6631147	6634045	-	6632596	Chr7A	6774247	6777145	-	6775696	1.0	1.0
gene:TraesCS7A03G0029800	Chr7A	6653409	6656928	-	6655168	Chr7A	6796510	6800029	-	6798269	1.0	1.0
gene:TraesCS7A03G0029900	Chr7A	6658548	6661327	+	6659937	Chr7A	6801649	6804486	+	6803067	1.0	1.0
gene:TraesCS7A03G0030000	Chr7A	6662289	6666108	-	6664198	Chr7A	6805445	6809269	-	6807357	0.999	0.995
gene:TraesCS7A03G0030500	Chr7A	6752847	6753131	+	6752989	Chr7A	6896012	6896296	+	6896154	1.0	1.0
gene:TraesCS7A03G0030700	Chr7A	6815571	6816641	-	6816106	Chr7A	6958102	6959172	-	6958637	1.0	1.0
gene:TraesCS7A03G0030900	Chr7A	6822543	6827726	-	6825134	Chr7A	6964964	6970147	-	6967555	1.0	1.0
gene:TraesCS7A03G0031000	Chr7A	6830243	6836892	+	6833567	Chr7A	6972664	6979313	+	6975988	1.0	1.0
gene:TraesCS7A03G0031200	Chr7A	6837675	6853871	-	6845773	Chr7A	6980096	6996292	-	6988194	1.0	1.0
gene:TraesCS7A03G0031600	Chr7A	6858607	6861545	+	6860076	Chr7A	7001028	7003966	+	7002497	1.0	1.0
gene:TraesCS7A03G0031700	Chr7A	6862393	6871357	-	6866875	Chr7A	7004815	7013779	-	7009297	1.0	1.0
gene:TraesCS7A03G0031800	Chr7A	6921839	6925305	+	6923572	Chr7A	7064299	7067765	+	7066032	1.0	1.0
gene:TraesCS7A03G0031900	Chr7A	6977752	6985318	+	6981535	Chr7A	7120209	7127775	+	7123992	1.0	1.0
gene:TraesCS7A03G0032100	Chr7A	6990682	6993923	+	6992302	Chr7A	7133139	7136380	+	7134759	1.0	1.0
gene:TraesCS7A03G0032300	Chr7A	7006177	7006518	-	7006347	Chr7A	7148634	7148975	-	7148804	1.0	1.0
gene:TraesCS7A03G0032400	Chr7A	7036398	7037277	+	7036837	Chr7A	7178856	7179735	+	7179295	1.0	1.0
gene:TraesCS7A03G0032700	Chr7A	7082037	7082611	+	7082324	Chr7A	7225064	7225638	+	7225351	1.0	1.0
gene:TraesCS7A03G0032800	Chr7A	7095091	7102497	+	7098794	Chr7A	7238118	7245524	+	7241821	1.0	1.0
gene:TraesCS7A03G0033300	Chr7A	7128421	7129914	+	7129167	Chr7A	7271447	7272940	+	7272193	1.0	1.0
gene:TraesCS7A03G0033500	Chr7A	7170906	7174675	-	7172790	Chr7A	7313963	7317732	-	7315847	1.0	1.0
gene:TraesCS7A03G0033700	Chr7A	7189004	7192565	+	7190784	Chr7A	7332061	7335622	+	7333841	1.0	1.0
gene:TraesCS7A03G0033900	Chr7A	7207592	7209410	+	7208501	Chr7A	7350651	7352469	+	7351560	1.0	1.0
gene:TraesCS7A03G0034000	Chr7A	7248653	7253990	-	7251321	Chr7A	7391669	7397006	-	7394337	1.0	1.0
gene:TraesCS7A03G0034300	Chr7A	7365585	7369431	-	7367508	Chr7A	7508406	7512252	-	7510329	1.0	1.0
gene:TraesCS7A03G0034600	Chr7A	7389200	7390800	+	7390000	Chr7A	7531401	7533001	+	7532201	1.0	1.0
gene:TraesCS7A03G0034900	Chr7A	7609907	7619739	+	7614823	Chr7A	7743577	7753409	+	7748493	1.0	1.0
gene:TraesCS7A03G0035200	Chr7A	7773811	7783696	+	7778753	Chr7A	7905998	7915882	+	7910940	1.0	1.0
gene:TraesCS7A03G0035300	Chr7A	7800067	7810625	-	7805346	Chr7A	7932255	7942813	-	7937534	1.0	1.0
gene:TraesCS7A03G0035900	Chr7A	7904287	7905432	+	7904859	Chr7A	8036469	8037614	+	8037041	1.0	0.997
gene:TraesCS7A03G0036100	Chr7A	7911888	7914356	+	7913122	Chr7A	8044070	8046538	+	8045304	1.0	0.995
gene:TraesCS7A03G0036500	Chr7A	7967871	7968134	-	7968002	Chr7A	8100052	8100315	-	8100183	1.0	1.0
gene:TraesCS7A03G0036700	Chr7A	7973089	7980063	+	7976576	Chr7A	8105270	8112244	+	8108757	1.0	1.0
gene:TraesCS7A03G0037000	Chr7A	7992562	7995885	+	7994223	Chr7A	8124867	8128190	+	8126528	1.0	1.0
gene:TraesCS7A03G0037100	Chr7A	8003275	8005952	+	8004613	Chr7A	8135581	8138258	+	8136919	1.0	1.0
gene:TraesCS7A03G0037400	Chr7A	8065119	8067440	-	8066279	Chr7A	8196691	8199012	-	8197851	1.0	1.0
gene:TraesCS7A03G0037500	Chr7A	8067789	8074281	-	8071035	Chr7A	8199361	8205853	-	8202607	1.0	1.0
gene:TraesCS7A03G0037600	Chr7A	8074507	8078975	+	8076741	Chr7A	8206079	8210547	+	8208313	1.0	1.0
gene:TraesCS7A03G0037700	Chr7A	8079325	8081812	+	8080568	Chr7A	8210897	8213384	+	8212140	1.0	1.0
gene:TraesCS7A03G0037800	Chr7A	8109989	8111788	+	8110888	Chr7A	8241287	8243086	+	8242186	1.0	1.0
gene:TraesCS7A03G0037900	Chr7A	8115358	8116697	+	8116027	Chr7A	8246656	8247995	+	8247325	1.0	1.0
gene:TraesCS7A03G0038000	Chr7A	8150447	8151361	+	8150904	Chr7A	8281779	8282693	+	8282236	1.0	1.0
gene:TraesCS7A03G0038300	Chr7A	8183400	8185152	+	8184276	Chr7A	8314730	8316482	+	8315606	1.0	1.0
gene:TraesCS7A03G0038500	Chr7A	8207938	8211349	-	8209643	Chr7A	8339269	8342680	-	8340974	1.0	1.0
gene:TraesCS7A03G0038600	Chr7A	8246254	8249389	+	8247821	Chr7A	8377585	8380720	+	8379152	1.0	1.0
gene:TraesCS7A03G0038700	Chr7A	8252788	8254596	-	8253692	Chr7A	8384119	8385927	-	8385023	1.0	1.0
gene:TraesCS7A03G0038800	Chr7A	8297439	8298818	+	8298128	Chr7A	8428777	8430156	+	8429466	1.0	1.0
gene:TraesCS7A03G0038900	Chr7A	8304816	8306652	+	8305734	Chr7A	8436155	8437991	+	8437073	1.0	1.0
gene:TraesCS7A03G0039100	Chr7A	8312535	8314855	+	8313695	Chr7A	8443874	8446194	+	8445034	1.0	1.0
gene:TraesCS7A03G0039300	Chr7A	8357539	8357709	+	8357624	Chr7A	8488881	8489051	+	8488966	1.0	1.0
gene:TraesCS7A03G0039600	Chr7A	8392590	8392778	+	8392684	Chr7A	8523933	8524121	+	8524027	1.0	1.0
gene:TraesCS7A03G0039500	Chr7A	8392181	8395198	-	8393689	Chr7A	8523524	8526541	-	8525032	1.0	1.0
gene:TraesCS7A03G0039700	Chr7A	8398645	8401230	+	8399937	Chr7A	8529988	8532573	+	8531280	1.0	1.0
gene:TraesCS7A03G0040000	Chr7A	8413816	8414663	-	8414239	Chr7A	8545159	8546006	-	8545582	1.0	1.0
gene:TraesCS7A03G0040100	Chr7A	8416437	8418697	+	8417567	Chr7A	8547780	8550040	+	8548910	1.0	1.0
gene:TraesCS7A03G0040200	Chr7A	8445274	8446080	+	8445677	Chr7A	8576617	8577423	+	8577020	1.0	1.0
gene:TraesCS7A03G0040400	Chr7A	8577403	8577825	+	8577614	Chr7A	8707369	8707791	+	8707580	1.0	1.0
gene:TraesCS7A03G0040600	Chr7A	8592534	8592797	-	8592665	Chr7A	8850097	8850399	-	8850248	1.0	0.975
gene:TraesCS7A03G0040700	Chr7A	8619674	8620480	+	8620077	Chr7A	8749139	8749945	+	8749542	1.0	1.0
gene:TraesCS7A03G0041300	Chr7A	8765956	8771484	-	8768720	Chr7A	8902841	8908369	-	8905605	1.0	1.0
gene:TraesCS7A03G0041400	Chr7A	8773031	8777173	-	8775102	Chr7A	8909916	8914058	-	8911987	1.0	1.0
gene:TraesCS7A03G0041500	Chr7A	8777742	8780742	-	8779242	Chr7A	8914627	8917627	-	8916127	1.0	1.0
gene:TraesCS7A03G0041700	Chr7A	8884574	8886768	+	8885671	Chr7A	9020688	9022882	+	9021785	1.0	1.0
gene:TraesCS7A03G0041900	Chr7A	8886782	8889674	-	8888228	Chr7A	9022896	9025788	-	9024342	1.0	1.0
gene:TraesCS7A03G0042000	Chr7A	8894178	8896509	+	8895343	Chr7A	9030292	9032623	+	9031457	1.0	1.0
gene:TraesCS7A03G0042100	Chr7A	8931580	8932227	-	8931903	Chr7A	9067704	9068351	-	9068027	1.0	1.0
gene:TraesCS7A03G0042200	Chr7A	8931580	8932227	-	8931903	Chr7A	9067704	9068351	-	9068027	1.0	1.0
gene:TraesCS7A03G0042900	Chr7A	9049554	9051183	+	9050368	Chr7A	9185682	9187311	+	9186496	1.0	1.0
gene:TraesCS7A03G0043100	Chr7A	9068681	9070066	+	9069373	Chr7A	9204809	9206194	+	9205501	1.0	1.0
gene:TraesCS7A03G0043200	Chr7A	9103921	9106031	+	9104976	Chr7A	9246899	9249009	+	9247954	1.0	1.0
gene:TraesCS7A03G0043300	Chr7A	9147513	9150814	+	9149163	Chr7A	9290491	9293792	+	9292141	1.0	1.0
gene:TraesCS7A03G0043400	Chr7A	9166827	9169280	+	9168053	Chr7A	9309803	9312256	+	9311029	1.0	1.0
gene:TraesCS7A03G0043500	Chr7A	9183618	9187813	+	9185715	Chr7A	9326594	9330789	+	9328691	1.0	1.0
gene:TraesCS7A03G0043600	Chr7A	9201573	9203157	+	9202365	Chr7A	9344549	9346133	+	9345341	1.0	1.0
gene:TraesCS7A03G0043800	Chr7A	9203699	9208536	-	9206117	Chr7A	9346675	9351512	-	9349093	1.0	1.0
gene:TraesCS7A03G0044100	Chr7A	9245682	9246275	+	9245978	Chr7A	9388659	9389252	+	9388955	1.0	1.0
gene:TraesCS7A03G0044300	Chr7A	9274232	9275345	-	9274788	Chr7A	9417210	9418323	-	9417766	1.0	1.0
gene:TraesCS7A03G0044400	Chr7A	9286939	9293503	-	9290221	Chr7A	9429917	9436481	-	9433199	1.0	1.0
gene:TraesCS7A03G0044500	Chr7A	9295865	9303787	+	9299826	Chr7A	9438843	9446765	+	9442804	1.0	1.0
