gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity	segment
gene:TraesCS3D03G0013300	Chr3D	2257630	2259555	+	2258592	Chr3D	2862103	2864028	+	2863065	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0013600	Chr3D	2262089	2264237	+	2263163	Chr3D	2866562	2868710	+	2867636	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0013700	Chr3D	2288946	2291244	+	2290095	Chr3D	2893417	2895715	+	2894566	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0013800	Chr3D	2294788	2295291	+	2295039	Chr3D	2899259	2899762	+	2899510	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0014000	Chr3D	2398280	2400277	+	2399278	Chr3D	3002768	3004765	+	3003766	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0014600	Chr3D	2552601	2554386	+	2553493	Chr3D	3157094	3158879	+	3157986	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D03G0014700	Chr3D	2560435	2562487	-	2561461	Chr3D	3164928	3166980	-	3165954	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0014900	Chr3D	2583351	2584671	+	2584011	Chr3D	3187845	3189165	+	3188505	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0015000	Chr3D	2600829	2601799	+	2601314	Chr3D	3205325	3206295	+	3205810	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0015300	Chr3D	2617340	2619344	-	2618342	Chr3D	3221836	3223840	-	3222838	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0015400	Chr3D	2626555	2635265	-	2630910	Chr3D	3231051	3239761	-	3235406	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0015600	Chr3D	2641623	2645541	+	2643582	Chr3D	3246119	3250043	+	3248081	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0015800	Chr3D	2700272	2701546	+	2700909	Chr3D	3304796	3306070	+	3305433	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0016100	Chr3D	2774139	2784069	-	2779104	Chr3D	3378675	3388606	-	3383640	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0016200	Chr3D	2786027	2787151	-	2786589	Chr3D	3390564	3391688	-	3391126	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0016400	Chr3D	2878039	2879731	+	2878885	Chr3D	3482572	3484264	+	3483418	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0016800	Chr3D	2943292	2945097	-	2944194	Chr3D	3546745	3548550	-	3547647	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0016900	Chr3D	2965361	2969762	+	2967561	Chr3D	3568815	3573216	+	3571015	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0017100	Chr3D	3024974	3029545	+	3027259	Chr3D	3628427	3632998	+	3630712	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0017200	Chr3D	3040446	3042139	-	3041292	Chr3D	3643899	3645592	-	3644745	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0017300	Chr3D	3048907	3051705	+	3050306	Chr3D	3652360	3655158	+	3653759	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0017400	Chr3D	3116522	3120868	+	3118695	Chr3D	3719767	3724113	+	3721940	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0017500	Chr3D	3124047	3124545	-	3124296	Chr3D	3727292	3727790	-	3727541	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0017900	Chr3D	3185368	3186843	-	3186105	Chr3D	3788471	3789946	-	3789208	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0018000	Chr3D	3196139	3202209	+	3199174	Chr3D	3799244	3805314	+	3802279	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0018100	Chr3D	3207400	3207791	+	3207595	Chr3D	3810505	3810896	+	3810700	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0018200	Chr3D	3250288	3252602	-	3251445	Chr3D	3853395	3855709	-	3854552	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0018300	Chr3D	3252630	3253202	-	3252916	Chr3D	3855737	3856309	-	3856023	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0019200	Chr3D	3384909	3385563	+	3385236	Chr3D	3997400	3998054	+	3997727	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0019300	Chr3D	3396088	3398473	-	3397280	Chr3D	4008572	4010957	-	4009764	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0019400	Chr3D	3412818	3414283	+	3413550	Chr3D	4025302	4026767	+	4026034	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0019500	Chr3D	3414637	3415780	+	3415208	Chr3D	4027122	4028265	+	4027693	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0019900	Chr3D	3512636	3514159	+	3513397	Chr3D	4124771	4126294	+	4125532	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0020000	Chr3D	3546869	3547792	+	3547330	Chr3D	4159016	4159939	+	4159477	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0020200	Chr3D	3568479	3569690	-	3569084	Chr3D	4180626	4181837	-	4181231	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0020300	Chr3D	3575256	3575879	-	3575567	Chr3D	4187403	4188026	-	4187714	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0020400	Chr3D	3578221	3578589	+	3578405	Chr3D	4190368	4190736	+	4190552	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0020600	Chr3D	3967316	3972655	+	3969985	Chr3D	4722716	4728055	+	4725385	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0020900	Chr3D	3975249	3979260	-	3977254	Chr3D	4730647	4734658	-	4732652	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0021000	Chr3D	3997940	3998751	-	3998345	Chr3D	4753339	4754150	-	4753744	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0021100	Chr3D	3999469	4000474	+	3999971	Chr3D	4754868	4755873	+	4755370	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0021200	Chr3D	4031672	4032662	-	4032167	Chr3D	4786929	4787919	-	4787424	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0021300	Chr3D	4033298	4034189	+	4033743	Chr3D	4788555	4789446	+	4789000	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0021400	Chr3D	4053385	4056293	-	4054839	Chr3D	4808641	4811549	-	4810095	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0021500	Chr3D	4059067	4062689	-	4060878	Chr3D	4814323	4817945	-	4816134	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0021600	Chr3D	4061948	4065524	+	4063736	Chr3D	4817204	4820780	+	4818992	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0021800	Chr3D	4098245	4099227	+	4098736	Chr3D	4853498	4854480	+	4853989	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0021900	Chr3D	4120743	4121812	+	4121277	Chr3D	4875994	4877063	+	4876528	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0022000	Chr3D	4125165	4126281	+	4125723	Chr3D	4880416	4881532	+	4880974	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0022100	Chr3D	4152526	4155542	-	4154034	Chr3D	4907776	4910792	-	4909284	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0022300	Chr3D	4155163	4158552	+	4156857	Chr3D	4910413	4913802	+	4912107	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0022400	Chr3D	4165437	4168414	-	4166925	Chr3D	4920688	4923665	-	4922176	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0022500	Chr3D	4172309	4181762	+	4177035	Chr3D	4927560	4937016	+	4932288	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0022800	Chr3D	4274705	4275732	+	4275218	Chr3D	5029605	5030632	+	5030118	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0023000	Chr3D	4301512	4303273	+	4302392	Chr3D	5056428	5058189	+	5057308	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0023100	Chr3D	4328669	4330120	+	4329394	Chr3D	5083595	5085046	+	5084320	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0023200	Chr3D	4339528	4347505	-	4343516	Chr3D	5094462	5102439	-	5098450	0.999	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D03G0023300	Chr3D	4375581	4381618	+	4378599	Chr3D	5130519	5136556	+	5133537	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0023400	Chr3D	4387252	4391881	+	4389566	Chr3D	5142188	5146817	+	5144502	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0023900	Chr3D	4443801	4445381	+	4444591	Chr3D	5197858	5199438	+	5198648	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0024000	Chr3D	4449683	4452131	+	4450907	Chr3D	5203740	5206188	+	5204964	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0024300	Chr3D	4468799	4477250	-	4473024	Chr3D	5222856	5231307	-	5227081	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0024400	Chr3D	4487254	4488429	+	4487841	Chr3D	5241312	5242487	+	5241899	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0024500	Chr3D	4630318	4631634	+	4630976	Chr3D	5384341	5385657	+	5384999	1.0	0.993	rearrangement:Chr3D_block1
gene:TraesCS3D03G0024800	Chr3D	4798087	4799427	-	4798757	Chr3D	5545662	5547002	-	5546332	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0025100	Chr3D	4830495	4833579	+	4832037	Chr3D	5578059	5581238	+	5579648	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D03G0025200	Chr3D	4845352	4845861	-	4845606	Chr3D	5593053	5593562	-	5593307	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0025900	Chr3D	4928177	4929445	-	4928811	Chr3D	5675864	5677132	-	5676498	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0026000	Chr3D	4935230	4935895	-	4935562	Chr3D	5682915	5683580	-	5683247	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0026100	Chr3D	4935908	4937074	-	4936491	Chr3D	5683593	5684759	-	5684176	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0026300	Chr3D	4944501	4947286	-	4945893	Chr3D	5692186	5694971	-	5693578	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0026400	Chr3D	4947878	4951368	+	4949623	Chr3D	5695563	5699053	+	5697308	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0026500	Chr3D	4961782	4963552	-	4962667	Chr3D	5709467	5711237	-	5710352	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0026700	Chr3D	4964476	4967939	+	4966207	Chr3D	5712161	5715624	+	5713892	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0026900	Chr3D	4973490	4975174	+	4974332	Chr3D	5721187	5722871	+	5722029	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0027000	Chr3D	4976720	4977724	+	4977222	Chr3D	5724417	5725421	+	5724919	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0027200	Chr3D	4983534	4986082	-	4984808	Chr3D	5731232	5733780	-	5732506	1.0	0.998	rearrangement:Chr3D_block1
gene:TraesCS3D03G0027300	Chr3D	4991113	4994395	+	4992754	Chr3D	5738813	5742156	+	5740484	1.0	0.988	rearrangement:Chr3D_block1
gene:TraesCS3D03G0027600	Chr3D	5018773	5020888	+	5019830	Chr3D	5766536	5768651	+	5767593	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0027900	Chr3D	5123600	5124617	+	5124108	Chr3D	5871393	5872410	+	5871901	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0028000	Chr3D	5150285	5152919	-	5151602	Chr3D	5898078	5900712	-	5899395	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0028400	Chr3D	5207240	5211099	+	5209169	Chr3D	5955036	5958895	+	5956965	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D03G0028500	Chr3D	5218049	5224103	-	5221076	Chr3D	5965866	5971920	-	5968893	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0028600	Chr3D	5346035	5349635	-	5347835	Chr3D	6093855	6097455	-	6095655	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0028700	Chr3D	5379183	5382995	-	5381089	Chr3D	6127003	6130815	-	6128909	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0028800	Chr3D	5384693	5385410	+	5385051	Chr3D	6132512	6133229	+	6132870	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0029100	Chr3D	5402548	5402835	-	5402691	Chr3D	6150372	6150659	-	6150515	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0029200	Chr3D	5609039	5613244	-	5611141	Chr3D	6354863	6359068	-	6356965	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0029300	Chr3D	5616378	5617808	+	5617093	Chr3D	6362202	6363632	+	6362917	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0029400	Chr3D	5621041	5625400	-	5623220	Chr3D	6366865	6371224	-	6369044	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0029500	Chr3D	5656561	5658853	+	5657707	Chr3D	6402385	6404677	+	6403531	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0029600	Chr3D	5661975	5667801	+	5664888	Chr3D	6407799	6413625	+	6410712	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0029700	Chr3D	5686609	5688092	-	5687350	Chr3D	6432433	6433916	-	6433174	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0029900	Chr3D	5731894	5733309	+	5732601	Chr3D	6477717	6479132	+	6478424	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0030000	Chr3D	5739726	5743791	-	5741758	Chr3D	6485549	6489614	-	6487581	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0030100	Chr3D	5763633	5767044	-	5765338	Chr3D	6509480	6512894	-	6511187	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0030200	Chr3D	5797017	5800765	+	5798891	Chr3D	6542878	6546626	+	6544752	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0030300	Chr3D	5809005	5810319	+	5809662	Chr3D	6554864	6556178	+	6555521	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0030400	Chr3D	5816005	5816940	+	5816472	Chr3D	6561864	6562799	+	6562331	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0030500	Chr3D	5818304	5819531	-	5818917	Chr3D	6564163	6565390	-	6564776	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0030600	Chr3D	5820146	5821511	-	5820828	Chr3D	6566005	6567370	-	6566687	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0030900	Chr3D	5862195	5863530	-	5862862	Chr3D	6608051	6609386	-	6608718	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0031000	Chr3D	5867190	5868919	+	5868054	Chr3D	6613047	6614776	+	6613911	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0031100	Chr3D	5870206	5872024	-	5871115	Chr3D	6616063	6617881	-	6616972	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0031200	Chr3D	5875186	5878680	+	5876933	Chr3D	6621043	6624537	+	6622790	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0031300	Chr3D	5880800	5886024	-	5883412	Chr3D	6626657	6631881	-	6629269	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0031400	Chr3D	6013557	6016610	+	6015083	Chr3D	6759446	6762499	+	6760972	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0031600	Chr3D	6017542	6019765	-	6018653	Chr3D	6763445	6765668	-	6764556	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D03G0031700	Chr3D	6021226	6025147	-	6023186	Chr3D	6767129	6771052	-	6769090	1.0	1.0	rearrangement:Chr3D_block1
