gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity	segment
gene:TraesCS3A03G0016000	Chr3A	7452849	7457127	-	7454988	Chr3A	8180744	8185022	-	8182883	1.0	1.0	collinear
gene:TraesCS3A03G0016300	Chr3A	7500062	7500565	-	7500313	Chr3A	8227951	8228454	-	8228202	1.0	1.0	collinear
gene:TraesCS3A03G0016400	Chr3A	7504661	7506864	-	7505762	Chr3A	8232550	8234753	-	8233651	1.0	1.0	collinear
gene:TraesCS3A03G0016700	Chr3A	7536839	7541137	-	7538988	Chr3A	8264727	8269025	-	8266876	1.0	1.0	collinear
gene:TraesCS3A03G0016800	Chr3A	7541942	7543943	-	7542942	Chr3A	8269830	8271831	-	8270830	1.0	1.0	collinear
gene:TraesCS3A03G0017000	Chr3A	7564464	7567367	-	7565915	Chr3A	8292352	8295255	-	8293803	1.0	1.0	collinear
gene:TraesCS3A03G0017200	Chr3A	7711376	7711747	+	7711561	Chr3A	8439264	8439635	+	8439449	1.0	1.0	collinear
gene:TraesCS3A03G0017400	Chr3A	7713418	7714814	+	7714116	Chr3A	8441306	8442702	+	8442004	1.0	1.0	collinear
gene:TraesCS3A03G0017500	Chr3A	7835763	7836658	+	7836210	Chr3A	8563683	8564578	+	8564130	1.0	1.0	collinear
gene:TraesCS3A03G0017600	Chr3A	7843174	7845911	-	7844542	Chr3A	8571107	8573844	-	8572475	1.0	1.0	collinear
gene:TraesCS3A03G0017800	Chr3A	7873298	7874889	+	7874093	Chr3A	8601233	8602824	+	8602028	1.0	1.0	collinear
gene:TraesCS3A03G0018000	Chr3A	7971289	7981899	-	7976594	Chr3A	8699314	8709924	-	8704619	1.0	1.0	collinear
gene:TraesCS3A03G0018100	Chr3A	8000243	8004061	+	8002152	Chr3A	8728273	8732091	+	8730182	1.0	0.998	collinear
gene:TraesCS3A03G0018500	Chr3A	8083909	8091399	+	8087654	Chr3A	8811954	8819444	+	8815699	1.0	1.0	collinear
gene:TraesCS3A03G0018600	Chr3A	8114927	8118282	+	8116604	Chr3A	8845238	8848593	+	8846915	1.0	1.0	collinear
gene:TraesCS3A03G0018900	Chr3A	8203442	8203990	-	8203716	Chr3A	8930714	8931262	-	8930988	1.0	1.0	collinear
gene:TraesCS3A03G0019100	Chr3A	8214105	8215239	+	8214672	Chr3A	8941377	8942511	+	8941944	1.0	1.0	collinear
gene:TraesCS3A03G0019200	Chr3A	8216747	8228758	-	8222752	Chr3A	8944019	8956030	-	8950024	1.0	1.0	collinear
gene:TraesCS3A03G0019300	Chr3A	8264742	8266092	-	8265417	Chr3A	8999108	9000458	-	8999783	1.0	1.0	collinear
gene:TraesCS3A03G0019400	Chr3A	8307059	8308734	+	8307896	Chr3A	9039918	9041593	+	9040755	1.0	1.0	collinear
gene:TraesCS3A03G0019500	Chr3A	8312029	8313781	+	8312905	Chr3A	9044616	9046368	+	9045492	1.0	1.0	collinear
gene:TraesCS3A03G0019700	Chr3A	8346895	8348759	+	8347827	Chr3A	9079432	9081296	+	9080364	1.0	1.0	collinear
gene:TraesCS3A03G0019800	Chr3A	8367335	8369021	-	8368178	Chr3A	9099876	9101562	-	9100719	1.0	1.0	collinear
gene:TraesCS3A03G0019900	Chr3A	8375625	8381694	-	8378659	Chr3A	9108166	9114235	-	9111200	1.0	1.0	collinear
gene:TraesCS3A03G0020000	Chr3A	8630226	8631203	+	8630714	Chr3A	9362778	9363755	+	9363266	1.0	1.0	collinear
gene:TraesCS3A03G0020200	Chr3A	8667965	8674038	+	8671001	Chr3A	9400347	9406420	+	9403383	1.0	1.0	collinear
gene:TraesCS3A03G0020300	Chr3A	8675885	8676581	+	8676233	Chr3A	9408267	9408963	+	9408615	1.0	1.0	collinear
gene:TraesCS3A03G0020900	Chr3A	8761108	8765593	+	8763350	Chr3A	9493495	9497981	+	9495738	1.0	1.0	collinear
gene:TraesCS3A03G0021100	Chr3A	8815764	8817443	-	8816603	Chr3A	9548157	9549836	-	9548996	1.0	1.0	collinear
gene:TraesCS3A03G0021300	Chr3A	8871318	8877341	-	8874329	Chr3A	9603718	9609741	-	9606729	1.0	1.0	collinear
gene:TraesCS3A03G0021400	Chr3A	8913508	8916672	+	8915090	Chr3A	9645906	9649070	+	9647488	1.0	1.0	collinear
gene:TraesCS3A03G0021500	Chr3A	8936932	8941473	+	8939202	Chr3A	9669331	9673872	+	9671601	1.0	1.0	collinear
gene:TraesCS3A03G0021700	Chr3A	8941709	8945367	-	8943538	Chr3A	9674108	9677766	-	9675937	1.0	1.0	collinear
gene:TraesCS3A03G0021900	Chr3A	8978050	8978574	-	8978312	Chr3A	9710449	9710973	-	9710711	1.0	1.0	collinear
gene:TraesCS3A03G0022000	Chr3A	8985209	8987799	-	8986504	Chr3A	9717609	9720199	-	9718904	1.0	1.0	collinear
gene:TraesCS3A03G0022200	Chr3A	9011498	9016641	+	9014069	Chr3A	9743900	9749043	+	9746471	1.0	1.0	collinear
gene:TraesCS3A03G0022400	Chr3A	9068031	9068433	+	9068232	Chr3A	9800434	9800836	+	9800635	1.0	1.0	collinear
gene:TraesCS3A03G0022600	Chr3A	9084051	9084863	+	9084457	Chr3A	9816454	9817266	+	9816860	1.0	1.0	collinear
gene:TraesCS3A03G0022900	Chr3A	9122196	9122766	+	9122481	Chr3A	9854605	9855175	+	9854890	1.0	1.0	collinear
gene:TraesCS3A03G0023000	Chr3A	9127412	9127948	+	9127680	Chr3A	9859822	9860358	+	9860090	1.0	1.0	collinear
gene:TraesCS3A03G0023200	Chr3A	9140921	9143315	-	9142118	Chr3A	9873331	9875725	-	9874528	1.0	1.0	collinear
gene:TraesCS3A03G0023300	Chr3A	9149932	9150266	+	9150099	Chr3A	9882342	9882676	+	9882509	1.0	1.0	collinear
gene:TraesCS3A03G0023400	Chr3A	9185907	9188079	+	9186993	Chr3A	9918318	9920490	+	9919404	1.0	1.0	collinear
gene:TraesCS3A03G0023600	Chr3A	9261431	9262046	+	9261738	Chr3A	9993843	9994458	+	9994150	1.0	1.0	collinear
gene:TraesCS3A03G0023700	Chr3A	9267065	9267926	+	9267495	Chr3A	9999477	10000338	+	9999907	1.0	1.0	collinear
gene:TraesCS3A03G0023900	Chr3A	9285037	9286005	+	9285521	Chr3A	10017444	10018412	+	10017928	1.0	1.0	collinear
gene:TraesCS3A03G0024200	Chr3A	9353587	9354501	-	9354044	Chr3A	10085999	10086913	-	10086456	1.0	1.0	collinear
gene:TraesCS3A03G0024300	Chr3A	9359102	9359684	+	9359393	Chr3A	10091510	10092092	+	10091801	1.0	1.0	collinear
gene:TraesCS3A03G0025100	Chr3A	9517378	9518223	+	9517800	Chr3A	10249786	10250631	+	10250208	1.0	1.0	collinear
gene:TraesCS3A03G0025300	Chr3A	9545280	9546050	+	9545665	Chr3A	10277689	10278459	+	10278074	1.0	1.0	collinear
gene:TraesCS3A03G0025400	Chr3A	9552904	9553640	+	9553272	Chr3A	10285313	10286049	+	10285681	1.0	1.0	collinear
gene:TraesCS3A03G0025600	Chr3A	9592895	9595184	+	9594039	Chr3A	10325303	10327592	+	10326447	1.0	1.0	collinear
gene:TraesCS3A03G0025700	Chr3A	9618194	9622397	-	9620295	Chr3A	10350600	10354803	-	10352701	1.0	1.0	collinear
gene:TraesCS3A03G0025800	Chr3A	9627814	9628797	+	9628305	Chr3A	10360228	10361211	+	10360719	1.0	1.0	collinear
gene:TraesCS3A03G0026000	Chr3A	9642965	9643977	-	9643471	Chr3A	10375379	10376391	-	10375885	1.0	1.0	collinear
gene:TraesCS3A03G0026100	Chr3A	9644666	9645634	+	9645150	Chr3A	10377080	10378048	+	10377564	1.0	1.0	collinear
gene:TraesCS3A03G0026200	Chr3A	9653139	9669786	-	9661462	Chr3A	10385551	10402198	-	10393874	1.0	1.0	collinear
gene:TraesCS3A03G0026400	Chr3A	9675840	9678026	-	9676933	Chr3A	10408252	10410438	-	10409345	1.0	0.999	collinear
gene:TraesCS3A03G0026600	Chr3A	9681672	9684244	-	9682958	Chr3A	10414084	10416656	-	10415370	1.0	1.0	collinear
gene:TraesCS3A03G0026500	Chr3A	9681056	9686935	+	9683995	Chr3A	10413468	10419347	+	10416407	1.0	1.0	collinear
gene:TraesCS3A03G0026700	Chr3A	9698618	9702084	+	9700351	Chr3A	10431025	10434491	+	10432758	1.0	1.0	collinear
gene:TraesCS3A03G0026800	Chr3A	9799271	9815425	-	9807348	Chr3A	10531716	10547870	-	10539793	1.0	1.0	collinear
gene:TraesCS3A03G0027000	Chr3A	9838666	9841851	-	9840258	Chr3A	10571111	10574296	-	10572703	1.0	1.0	collinear
gene:TraesCS3A03G0027100	Chr3A	9845757	9852029	-	9848893	Chr3A	10578202	10584474	-	10581338	1.0	1.0	collinear
gene:TraesCS3A03G0027300	Chr3A	9849094	9851236	+	9850165	Chr3A	10581539	10583681	+	10582610	1.0	1.0	collinear
gene:TraesCS3A03G0027400	Chr3A	9878532	9882948	-	9880740	Chr3A	10610979	10615397	-	10613188	1.0	1.0	collinear
gene:TraesCS3A03G0027500	Chr3A	9911389	9914507	-	9912948	Chr3A	10643834	10646952	-	10645393	1.0	1.0	collinear
gene:TraesCS3A03G0027600	Chr3A	9920569	9923925	+	9922247	Chr3A	10653014	10656370	+	10654692	1.0	1.0	collinear
gene:TraesCS3A03G0027800	Chr3A	9955886	9957529	+	9956707	Chr3A	10688333	10689976	+	10689154	1.0	1.0	collinear
gene:TraesCS3A03G0027900	Chr3A	9998888	9999945	+	9999416	Chr3A	10731330	10732387	+	10731858	1.0	1.0	collinear
gene:TraesCS3A03G0028000	Chr3A	10000200	10001623	+	10000911	Chr3A	10732642	10734065	+	10733353	1.0	1.0	collinear
gene:TraesCS3A03G0028100	Chr3A	10018154	10019155	+	10018654	Chr3A	10750596	10751597	+	10751096	1.0	1.0	collinear
gene:TraesCS3A03G0028300	Chr3A	10031730	10032560	+	10032145	Chr3A	10764174	10765004	+	10764589	1.0	1.0	collinear
gene:TraesCS3A03G0028800	Chr3A	10055001	10064947	-	10059974	Chr3A	10787468	10797414	-	10792441	1.0	1.0	collinear
gene:TraesCS3A03G0029000	Chr3A	10209232	10215296	+	10212264	Chr3A	10941705	10947769	+	10944737	1.0	1.0	collinear
gene:TraesCS3A03G0029200	Chr3A	10220045	10221046	+	10220545	Chr3A	10952518	10953519	+	10953018	1.0	1.0	collinear
gene:TraesCS3A03G0029300	Chr3A	10232174	10234897	+	10233535	Chr3A	10964647	10967370	+	10966008	1.0	1.0	collinear
gene:TraesCS3A03G0029500	Chr3A	10278955	10283756	+	10281355	Chr3A	11011394	11016195	+	11013794	1.0	1.0	collinear
gene:TraesCS3A03G0029600	Chr3A	10304911	10305937	+	10305424	Chr3A	11037330	11038356	+	11037843	1.0	1.0	collinear
gene:TraesCS3A03G0029700	Chr3A	10310419	10311840	+	10311129	Chr3A	11042838	11044259	+	11043548	1.0	1.0	collinear
gene:TraesCS3A03G0030100	Chr3A	10324991	10329257	-	10327124	Chr3A	11057408	11061674	-	11059541	1.0	1.0	collinear
gene:TraesCS3A03G0030200	Chr3A	10327162	10329201	-	10328181	Chr3A	11059579	11061618	-	11060598	1.0	1.0	collinear
gene:TraesCS3A03G0030500	Chr3A	10336408	10337433	+	10336920	Chr3A	11068825	11069850	+	11069337	1.0	1.0	collinear
gene:TraesCS3A03G0031000	Chr3A	10447941	10449839	+	10448890	Chr3A	11180531	11182429	+	11181480	1.0	1.0	collinear
gene:TraesCS3A03G0031100	Chr3A	10497436	10508467	+	10502951	Chr3A	11229969	11241000	+	11235484	1.0	1.0	collinear
gene:TraesCS3A03G0031400	Chr3A	10518095	10519252	+	10518673	Chr3A	11250628	11251785	+	11251206	1.0	1.0	collinear
gene:TraesCS3A03G0031600	Chr3A	10596607	10597776	-	10597191	Chr3A	11329145	11330314	-	11329729	1.0	1.0	collinear
gene:TraesCS3A03G0031900	Chr3A	10603343	10604659	+	10604001	Chr3A	11335924	11337240	+	11336582	1.0	1.0	collinear
gene:TraesCS3A03G0032000	Chr3A	10629481	10630653	-	10630067	Chr3A	11362027	11363199	-	11362613	1.0	1.0	collinear
gene:TraesCS3A03G0032200	Chr3A	10652173	10652544	-	10652358	Chr3A	11384711	11385082	-	11384896	1.0	1.0	collinear
gene:TraesCS3A03G0032300	Chr3A	10654600	10656651	+	10655625	Chr3A	11387139	11389190	+	11388164	1.0	0.999	collinear
gene:TraesCS3A03G0032600	Chr3A	10684706	10686625	-	10685665	Chr3A	11417250	11419169	-	11418209	1.0	1.0	collinear
gene:TraesCS3A03G0032700	Chr3A	10737911	10746852	+	10742381	Chr3A	11470455	11479396	+	11474925	1.0	1.0	collinear
gene:TraesCS3A03G0032900	Chr3A	10773050	10774146	+	10773598	Chr3A	11505595	11506691	+	11506143	1.0	1.0	collinear
gene:TraesCS3A03G0033500	Chr3A	10974759	10977242	-	10976000	Chr3A	11707305	11709788	-	11708546	1.0	1.0	collinear
gene:TraesCS3A03G0033600	Chr3A	10978218	10981695	+	10979956	Chr3A	11710758	11714222	+	11712490	1.0	0.999	collinear
gene:TraesCS3A03G0033800	Chr3A	11032664	11036369	-	11034516	Chr3A	11765208	11768913	-	11767060	1.0	1.0	collinear
gene:TraesCS3A03G0034200	Chr3A	11090788	11092053	+	11091420	Chr3A	11823333	11824598	+	11823965	1.0	0.989	collinear
gene:TraesCS3A03G0034400	Chr3A	11101739	11106118	-	11103928	Chr3A	11834281	11838660	-	11836470	1.0	0.999	collinear
gene:TraesCS3A03G0034500	Chr3A	11104958	11107846	+	11106402	Chr3A	11837500	11840388	+	11838944	1.0	1.0	collinear
gene:TraesCS3A03G0034600	Chr3A	11112071	11112685	+	11112378	Chr3A	11844613	11845227	+	11844920	1.0	1.0	collinear
gene:TraesCS3A03G0034800	Chr3A	11173580	11178498	-	11176039	Chr3A	11906121	11911039	-	11908580	1.0	1.0	collinear
gene:TraesCS3A03G0035100	Chr3A	11226340	11229989	-	11228164	Chr3A	11958886	11962535	-	11960710	1.0	1.0	collinear
gene:TraesCS3A03G0036200	Chr3A	11275916	11277045	+	11276480	Chr3A	12007846	12008975	+	12008410	1.0	1.0	collinear
gene:TraesCS3A03G0036400	Chr3A	11284567	11285571	+	11285069	Chr3A	12024479	12025483	+	12024981	1.0	1.0	collinear
gene:TraesCS3A03G0036800	Chr3A	11529909	11532065	+	11530987	Chr3A	12261928	12264084	+	12263006	1.0	1.0	collinear
gene:TraesCS3A03G0036900	Chr3A	11558550	11561205	-	11559877	Chr3A	12290569	12293224	-	12291896	1.0	1.0	collinear
gene:TraesCS3A03G0037100	Chr3A	11576916	11578238	+	11577577	Chr3A	12308935	12310257	+	12309596	1.0	1.0	collinear
gene:TraesCS3A03G0037300	Chr3A	11588927	11596187	-	11592557	Chr3A	12320946	12328206	-	12324576	1.0	1.0	collinear
gene:TraesCS3A03G0037500	Chr3A	11592922	11595879	+	11594400	Chr3A	12324941	12327898	+	12326419	1.0	1.0	collinear
gene:TraesCS3A03G0037900	Chr3A	11637047	11638926	-	11637986	Chr3A	12369057	12370936	-	12369996	1.0	1.0	collinear
gene:TraesCS3A03G0038300	Chr3A	11651428	11652730	+	11652079	Chr3A	12383438	12384740	+	12384089	1.0	1.0	collinear
gene:TraesCS3A03G0038600	Chr3A	11707954	11710150	+	11709052	Chr3A	12439964	12442150	+	12441057	1.0	1.0	collinear
gene:TraesCS3A03G0039000	Chr3A	11781834	11782499	+	11782166	Chr3A	12513853	12514518	+	12514185	1.0	1.0	collinear
gene:TraesCS3A03G0039100	Chr3A	11783112	11783333	-	11783222	Chr3A	12515131	12515352	-	12515241	1.0	1.0	collinear
gene:TraesCS3A03G0039200	Chr3A	11783112	11783333	-	11783222	Chr3A	12515131	12515352	-	12515241	1.0	1.0	collinear
gene:TraesCS3A03G0039500	Chr3A	11852630	11855047	-	11853838	Chr3A	12584662	12587079	-	12585870	1.0	1.0	collinear
gene:TraesCS3A03G0039600	Chr3A	11878773	11879867	-	11879320	Chr3A	12610808	12611902	-	12611355	1.0	1.0	collinear
gene:TraesCS3A03G0039800	Chr3A	11932308	11936854	+	11934581	Chr3A	12664345	12668891	+	12666618	1.0	1.0	collinear
gene:TraesCS3A03G0040200	Chr3A	11953618	11959397	-	11956507	Chr3A	12685656	12691435	-	12688545	1.0	1.0	collinear
gene:TraesCS3A03G0040300	Chr3A	11974118	11982000	-	11978059	Chr3A	12706156	12714056	-	12710106	1.0	1.0	collinear
gene:TraesCS3A03G0040400	Chr3A	11984456	11986835	-	11985645	Chr3A	12716512	12718891	-	12717701	1.0	1.0	collinear
gene:TraesCS3A03G0040500	Chr3A	12010768	12012573	-	12011670	Chr3A	12742827	12744632	-	12743729	1.0	1.0	collinear
gene:TraesCS3A03G0040800	Chr3A	12045365	12046453	-	12045909	Chr3A	12777428	12778516	-	12777972	1.0	1.0	collinear
gene:TraesCS3A03G0040900	Chr3A	12054644	12056101	-	12055372	Chr3A	12786707	12788164	-	12787435	1.0	1.0	collinear
gene:TraesCS3A03G0041000	Chr3A	12064500	12068200	-	12066350	Chr3A	12796567	12800267	-	12798417	1.0	1.0	collinear
gene:TraesCS3A03G0041100	Chr3A	12071349	12072083	+	12071716	Chr3A	12803416	12804150	+	12803783	1.0	1.0	collinear
gene:TraesCS3A03G0041200	Chr3A	12075943	12077447	-	12076695	Chr3A	12808011	12809515	-	12808763	1.0	1.0	collinear
gene:TraesCS3A03G0041400	Chr3A	12093260	12094336	+	12093798	Chr3A	12825329	12826405	+	12825867	1.0	1.0	collinear
gene:TraesCS3A03G0041700	Chr3A	12110477	12114187	+	12112332	Chr3A	12842543	12846253	+	12844398	1.0	1.0	collinear
gene:TraesCS3A03G0041900	Chr3A	12118672	12120490	-	12119581	Chr3A	12850734	12852552	-	12851643	1.0	1.0	collinear
gene:TraesCS3A03G0042100	Chr3A	12128508	12130477	-	12129492	Chr3A	12860570	12862539	-	12861554	1.0	1.0	collinear
gene:TraesCS3A03G0042200	Chr3A	12200162	12201941	-	12201051	Chr3A	12932227	12934006	-	12933116	1.0	1.0	collinear
gene:TraesCS3A03G0042300	Chr3A	12209794	12211502	-	12210648	Chr3A	12941859	12943567	-	12942713	1.0	1.0	collinear
gene:TraesCS3A03G0042400	Chr3A	12287908	12288978	-	12288443	Chr3A	13019963	13021033	-	13020498	1.0	1.0	collinear
gene:TraesCS3A03G0042700	Chr3A	12352050	12353034	-	12352542	Chr3A	13084109	13085093	-	13084601	1.0	1.0	collinear
gene:TraesCS3A03G0042800	Chr3A	12356143	12357072	+	12356607	Chr3A	13088202	13089131	+	13088666	1.0	1.0	collinear
gene:TraesCS3A03G0042900	Chr3A	12358498	12359728	-	12359113	Chr3A	13090558	13091788	-	13091173	1.0	1.0	collinear
gene:TraesCS3A03G0043100	Chr3A	12411156	12412208	-	12411682	Chr3A	13143216	13144268	-	13143742	1.0	1.0	collinear
gene:TraesCS3A03G0043200	Chr3A	12415290	12425054	+	12420172	Chr3A	13147350	13157162	+	13152256	1.0	0.999	collinear
gene:TraesCS3A03G0043300	Chr3A	12436248	12436726	+	12436487	Chr3A	13168356	13168834	+	13168595	1.0	1.0	collinear
gene:TraesCS3A03G0043500	Chr3A	12499756	12505087	+	12502421	Chr3A	13231869	13237200	+	13234534	1.0	1.0	collinear
gene:TraesCS3A03G0043600	Chr3A	12557004	12564531	+	12560767	Chr3A	13289119	13296646	+	13292882	1.0	1.0	collinear
gene:TraesCS3A03G0043700	Chr3A	12591873	12593468	+	12592670	Chr3A	13323989	13325584	+	13324786	1.0	1.0	collinear
