gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity	segment
gene:TraesCS1D03G0030400	Chr1D	7557933	7558861	-	7558397	Chr1D	8025201	8026129	-	8025665	1.0	1.0	collinear
gene:TraesCS1D03G0030700	Chr1D	7584288	7585388	-	7584838	Chr1D	8051554	8052654	-	8052104	1.0	1.0	collinear
gene:TraesCS1D03G0030800	Chr1D	7609089	7610266	+	7609677	Chr1D	8076351	8077528	+	8076939	1.0	1.0	collinear
gene:TraesCS1D03G0030900	Chr1D	7632197	7635495	-	7633846	Chr1D	8099461	8102759	-	8101110	1.0	1.0	collinear
gene:TraesCS1D03G0031000	Chr1D	7636833	7639437	+	7638135	Chr1D	8104104	8106708	+	8105406	1.0	1.0	collinear
gene:TraesCS1D03G0031100	Chr1D	7640389	7642599	-	7641494	Chr1D	8107660	8109870	-	8108765	1.0	1.0	collinear
gene:TraesCS1D03G0031300	Chr1D	7703824	7706918	-	7705371	Chr1D	8171091	8174185	-	8172638	1.0	1.0	collinear
gene:TraesCS1D03G0031400	Chr1D	7742263	7744697	+	7743480	Chr1D	8209536	8211970	+	8210753	1.0	1.0	collinear
gene:TraesCS1D03G0031500	Chr1D	7766021	7767467	-	7766744	Chr1D	8233287	8234733	-	8234010	1.0	1.0	collinear
gene:TraesCS1D03G0031800	Chr1D	7772412	7776370	-	7774391	Chr1D	8239678	8243636	-	8241657	1.0	1.0	collinear
gene:TraesCS1D03G0031700	Chr1D	7771995	7779704	+	7775849	Chr1D	8239261	8246970	+	8243115	1.0	1.0	collinear
gene:TraesCS1D03G0031900	Chr1D	7797379	7799716	+	7798547	Chr1D	8264645	8266982	+	8265813	1.0	1.0	collinear
gene:TraesCS1D03G0032000	Chr1D	7806662	7810184	-	7808423	Chr1D	8273928	8277450	-	8275689	1.0	1.0	collinear
gene:TraesCS1D03G0032300	Chr1D	7843644	7847436	-	7845540	Chr1D	8310897	8314689	-	8312793	1.0	1.0	collinear
gene:TraesCS1D03G0032400	Chr1D	7854309	7869098	+	7861703	Chr1D	8321562	8336355	+	8328958	1.0	1.0	collinear
gene:TraesCS1D03G0032500	Chr1D	7890500	7891777	-	7891138	Chr1D	8357759	8359036	-	8358397	1.0	1.0	collinear
gene:TraesCS1D03G0032700	Chr1D	7896242	7902109	-	7899175	Chr1D	8363501	8369368	-	8366434	1.0	1.0	collinear
gene:TraesCS1D03G0032900	Chr1D	7925981	7929834	+	7927907	Chr1D	8393240	8397094	+	8395167	1.0	1.0	collinear
gene:TraesCS1D03G0033000	Chr1D	7933872	7935232	+	7934552	Chr1D	8401132	8402492	+	8401812	1.0	1.0	collinear
gene:TraesCS1D03G0033100	Chr1D	8006183	8010570	-	8008376	Chr1D	8473535	8477922	-	8475728	1.0	1.0	collinear
gene:TraesCS1D03G0033200	Chr1D	8015283	8031795	+	8023539	Chr1D	8482635	8499147	+	8490891	1.0	1.0	collinear
gene:TraesCS1D03G0033800	Chr1D	8093813	8098708	+	8096260	Chr1D	8561162	8566057	+	8563609	1.0	1.0	collinear
gene:TraesCS1D03G0033900	Chr1D	8101658	8103140	+	8102399	Chr1D	8569006	8570488	+	8569747	1.0	1.0	collinear
gene:TraesCS1D03G0034100	Chr1D	8116295	8117076	+	8116685	Chr1D	8583643	8584424	+	8584033	1.0	1.0	collinear
gene:TraesCS1D03G0034200	Chr1D	8137290	8139047	+	8138168	Chr1D	8604635	8606392	+	8605513	1.0	1.0	collinear
gene:TraesCS1D03G0034400	Chr1D	8166280	8177789	+	8172034	Chr1D	8633626	8645155	+	8639390	1.0	1.0	collinear
gene:TraesCS1D03G0035000	Chr1D	8189624	8191287	+	8190455	Chr1D	8656970	8658633	+	8657801	1.0	1.0	collinear
gene:TraesCS1D03G0035100	Chr1D	8241841	8244372	+	8243106	Chr1D	8709190	8711721	+	8710455	1.0	1.0	collinear
gene:TraesCS1D03G0035200	Chr1D	8254180	8255126	+	8254653	Chr1D	8721527	8722473	+	8722000	1.0	1.0	collinear
gene:TraesCS1D03G0035300	Chr1D	8287580	8291578	+	8289579	Chr1D	8754934	8758932	+	8756933	1.0	1.0	collinear
gene:TraesCS1D03G0035400	Chr1D	8293631	8295994	-	8294812	Chr1D	8760985	8763348	-	8762166	1.0	1.0	collinear
gene:TraesCS1D03G0035500	Chr1D	8296531	8299442	+	8297986	Chr1D	8763885	8766796	+	8765340	1.0	1.0	collinear
gene:TraesCS1D03G0035600	Chr1D	8315967	8318268	-	8317117	Chr1D	8783321	8785622	-	8784471	1.0	1.0	collinear
gene:TraesCS1D03G0035700	Chr1D	8318805	8321664	+	8320234	Chr1D	8786159	8789018	+	8787588	1.0	1.0	collinear
gene:TraesCS1D03G0035800	Chr1D	8324667	8326267	-	8325467	Chr1D	8792021	8793621	-	8792821	1.0	1.0	collinear
gene:TraesCS1D03G0035900	Chr1D	8332217	8336281	-	8334249	Chr1D	8799571	8803635	-	8801603	1.0	1.0	collinear
gene:TraesCS1D03G0036000	Chr1D	8337814	8340700	-	8339257	Chr1D	8805168	8808054	-	8806611	1.0	1.0	collinear
gene:TraesCS1D03G0036100	Chr1D	8363677	8369101	-	8366389	Chr1D	8831040	8836464	-	8833752	1.0	1.0	collinear
gene:TraesCS1D03G0036200	Chr1D	8425686	8428027	+	8426856	Chr1D	8893056	8895399	+	8894227	1.0	1.0	collinear
gene:TraesCS1D03G0036400	Chr1D	8513539	8514237	-	8513888	Chr1D	8980904	8981602	-	8981253	1.0	1.0	collinear
gene:TraesCS1D03G0036500	Chr1D	8591248	8594687	-	8592967	Chr1D	9058530	9061969	-	9060249	1.0	1.0	collinear
gene:TraesCS1D03G0036700	Chr1D	8633821	8637432	-	8635626	Chr1D	9100962	9104573	-	9102767	1.0	1.0	collinear
gene:TraesCS1D03G0036800	Chr1D	8667203	8668447	+	8667825	Chr1D	9134344	9135588	+	9134966	1.0	1.0	collinear
gene:TraesCS1D03G0036900	Chr1D	8676817	8678607	+	8677712	Chr1D	9143958	9145748	+	9144853	1.0	1.0	collinear
gene:TraesCS1D03G0037000	Chr1D	8686742	8689043	-	8687892	Chr1D	9153884	9156185	-	9155034	1.0	1.0	collinear
gene:TraesCS1D03G0037300	Chr1D	8727511	8729922	+	8728716	Chr1D	9194653	9197064	+	9195858	1.0	1.0	collinear
gene:TraesCS1D03G0037400	Chr1D	8799437	8803408	+	8801422	Chr1D	9266581	9270552	+	9268566	1.0	1.0	collinear
gene:TraesCS1D03G0037900	Chr1D	8922917	8923896	+	8923406	Chr1D	9387178	9388157	+	9387667	1.0	1.0	collinear
gene:TraesCS1D03G0038300	Chr1D	9016302	9021501	-	9018901	Chr1D	9479892	9485091	-	9482491	1.0	1.0	collinear
gene:TraesCS1D03G0038400	Chr1D	9022044	9027361	+	9024702	Chr1D	9485634	9490951	+	9488292	1.0	1.0	collinear
