gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity
gene:TraesCS6A03G0003300	Chr6A	1558341	1564627	+	1561484	Chr6A	2046977	2053263	+	2050120	1.0	1.0
gene:TraesCS6A03G0003500	Chr6A	1571628	1573212	-	1572420	Chr6A	2060264	2061848	-	2061056	1.0	1.0
gene:TraesCS6A03G0003600	Chr6A	1584804	1587503	+	1586153	Chr6A	2073438	2076137	+	2074787	1.0	1.0
gene:TraesCS6A03G0003700	Chr6A	1590243	1592797	-	1591520	Chr6A	2078877	2081431	-	2080154	1.0	1.0
gene:TraesCS6A03G0004300	Chr6A	1712278	1718977	+	1715627	Chr6A	2201114	2207813	+	2204463	1.0	1.0
gene:TraesCS6A03G0004400	Chr6A	1717372	1719718	-	1718545	Chr6A	2206208	2208554	-	2207381	1.0	1.0
gene:TraesCS6A03G0004500	Chr6A	1720510	1722005	-	1721257	Chr6A	2209346	2210841	-	2210093	1.0	1.0
gene:TraesCS6A03G0004800	Chr6A	1722453	1727315	-	1724884	Chr6A	2211289	2216151	-	2213720	1.0	1.0
gene:TraesCS6A03G0004900	Chr6A	1735764	1739970	+	1737867	Chr6A	2224600	2228806	+	2226703	1.0	1.0
gene:TraesCS6A03G0005000	Chr6A	1741213	1746701	-	1743957	Chr6A	2230049	2235537	-	2232793	1.0	1.0
gene:TraesCS6A03G0005200	Chr6A	1781267	1784895	+	1783081	Chr6A	2270099	2273727	+	2271913	1.0	1.0
gene:TraesCS6A03G0006100	Chr6A	1985933	1987522	-	1986727	Chr6A	2478283	2479872	-	2479077	1.0	1.0
gene:TraesCS6A03G0006500	Chr6A	2049229	2059125	-	2054177	Chr6A	2541577	2551494	-	2546535	1.0	0.999
gene:TraesCS6A03G0006700	Chr6A	2144282	2144913	+	2144597	Chr6A	2635595	2636228	+	2635911	1.0	1.0
gene:TraesCS6A03G0006800	Chr6A	2178104	2178808	+	2178456	Chr6A	2669423	2670127	+	2669775	1.0	1.0
gene:TraesCS6A03G0007100	Chr6A	2203802	2204371	+	2204086	Chr6A	2695119	2695688	+	2695403	1.0	1.0
gene:TraesCS6A03G0007500	Chr6A	2212597	2221548	-	2217072	Chr6A	2703914	2712865	-	2708389	1.0	0.998
gene:TraesCS6A03G0007600	Chr6A	2224806	2228302	+	2226554	Chr6A	2716439	2719935	+	2718187	1.0	0.998
gene:TraesCS6A03G0007800	Chr6A	2268384	2269573	+	2268978	Chr6A	2760016	2761205	+	2760610	1.0	1.0
gene:TraesCS6A03G0007900	Chr6A	2282496	2284138	-	2283317	Chr6A	2774120	2775762	-	2774941	1.0	1.0
gene:TraesCS6A03G0008000	Chr6A	2306532	2309729	-	2308130	Chr6A	2798157	2801354	-	2799755	1.0	1.0
gene:TraesCS6A03G0008200	Chr6A	2360136	2366375	+	2363255	Chr6A	2848030	2854265	+	2851147	1.0	1.0
gene:TraesCS6A03G0008600	Chr6A	2382984	2385706	+	2384345	Chr6A	2870875	2873597	+	2872236	1.0	1.0
gene:TraesCS6A03G0008700	Chr6A	2422514	2423194	-	2422854	Chr6A	2910405	2911085	-	2910745	1.0	1.0
gene:TraesCS6A03G0009000	Chr6A	2428560	2434504	-	2431532	Chr6A	2916451	2922395	-	2919423	1.0	1.0
gene:TraesCS6A03G0009100	Chr6A	2436943	2441208	+	2439075	Chr6A	2924834	2929099	+	2926966	1.0	1.0
gene:TraesCS6A03G0009300	Chr6A	2445174	2450370	+	2447772	Chr6A	2933065	2938261	+	2935663	1.0	1.0
gene:TraesCS6A03G0009400	Chr6A	2451784	2453964	+	2452874	Chr6A	2939675	2941855	+	2940765	1.0	1.0
gene:TraesCS6A03G0009500	Chr6A	2472064	2474776	+	2473420	Chr6A	2959968	2962680	+	2961324	1.0	1.0
gene:TraesCS6A03G0010100	Chr6A	2492564	2499034	+	2495799	Chr6A	2980470	2986940	+	2983705	1.0	1.0
gene:TraesCS6A03G0010200	Chr6A	2510567	2511779	+	2511173	Chr6A	2998473	2999685	+	2999079	1.0	1.0
gene:TraesCS6A03G0010300	Chr6A	2522326	2525232	+	2523779	Chr6A	3010232	3013138	+	3011685	1.0	1.0
gene:TraesCS6A03G0010400	Chr6A	2534695	2537409	+	2536052	Chr6A	3022158	3024872	+	3023515	1.0	1.0
gene:TraesCS6A03G0010800	Chr6A	2677756	2680999	+	2679377	Chr6A	3165014	3168258	+	3166636	1.0	1.0
gene:TraesCS6A03G0010900	Chr6A	2692132	2692392	-	2692262	Chr6A	3179391	3179651	-	3179521	1.0	1.0
gene:TraesCS6A03G0011100	Chr6A	2724971	2727654	-	2726312	Chr6A	3212230	3214913	-	3213571	1.0	1.0
gene:TraesCS6A03G0011500	Chr6A	2767759	2769038	-	2768398	Chr6A	3255019	3256298	-	3255658	1.0	1.0
gene:TraesCS6A03G0011700	Chr6A	2780187	2780928	-	2780557	Chr6A	3267447	3268188	-	3267817	1.0	1.0
gene:TraesCS6A03G0011900	Chr6A	2793785	2794712	-	2794248	Chr6A	3281045	3281972	-	3281508	1.0	1.0
gene:TraesCS6A03G0012000	Chr6A	2809641	2810003	-	2809822	Chr6A	3296901	3297263	-	3297082	1.0	1.0
gene:TraesCS6A03G0012100	Chr6A	2811038	2811415	-	2811226	Chr6A	3298298	3298675	-	3298486	1.0	1.0
gene:TraesCS6A03G0012200	Chr6A	2819892	2823290	-	2821591	Chr6A	3307152	3310550	-	3308851	1.0	1.0
gene:TraesCS6A03G0012600	Chr6A	2942228	2947777	+	2945002	Chr6A	3429489	3435038	+	3432263	1.0	1.0
gene:TraesCS6A03G0012800	Chr6A	2952615	2956528	-	2954571	Chr6A	3439876	3443789	-	3441832	1.0	1.0
gene:TraesCS6A03G0013300	Chr6A	3493875	3497254	-	3495564	Chr6A	3975050	3978429	-	3976739	1.0	1.0
gene:TraesCS6A03G0013400	Chr6A	3501820	3502695	-	3502257	Chr6A	3982995	3983870	-	3983432	1.0	1.0
gene:TraesCS6A03G0013500	Chr6A	3505130	3509572	-	3507351	Chr6A	3986305	3990747	-	3988526	1.0	1.0
gene:TraesCS6A03G0013700	Chr6A	3526852	3527448	+	3527150	Chr6A	4008027	4008623	+	4008325	1.0	1.0
gene:TraesCS6A03G0013800	Chr6A	3528505	3529406	+	3528955	Chr6A	4009680	4010581	+	4010130	1.0	1.0
gene:TraesCS6A03G0014100	Chr6A	3568117	3572740	+	3570428	Chr6A	4048751	4053374	+	4051062	1.0	1.0
gene:TraesCS6A03G0014200	Chr6A	3576627	3578939	+	3577783	Chr6A	4057261	4059573	+	4058417	1.0	1.0
gene:TraesCS6A03G0014800	Chr6A	3702665	3706690	+	3704677	Chr6A	4182392	4186417	+	4184404	1.0	1.0
gene:TraesCS6A03G0015000	Chr6A	3729503	3735623	+	3732563	Chr6A	4208424	4214544	+	4211484	1.0	1.0
gene:TraesCS6A03G0015200	Chr6A	3748307	3752517	+	3750412	Chr6A	4226413	4230623	+	4228518	1.0	1.0
gene:TraesCS6A03G0015300	Chr6A	3778599	3780690	+	3779644	Chr6A	4257185	4259276	+	4258230	1.0	1.0
gene:TraesCS6A03G0015400	Chr6A	3791624	3795065	+	3793344	Chr6A	4270214	4273655	+	4271934	1.0	1.0
gene:TraesCS6A03G0015500	Chr6A	3983778	3984395	+	3984086	Chr6A	4462269	4462886	+	4462577	1.0	1.0
gene:TraesCS6A03G0015600	Chr6A	4015558	4016051	+	4015804	Chr6A	4493377	4493870	+	4493623	1.0	1.0
gene:TraesCS6A03G0015800	Chr6A	4066078	4066922	+	4066500	Chr6A	4543692	4544536	+	4544114	1.0	1.0
gene:TraesCS6A03G0015900	Chr6A	4067499	4068797	+	4068148	Chr6A	4545113	4546411	+	4545762	1.0	1.0
gene:TraesCS6A03G0016100	Chr6A	4087618	4089424	+	4088521	Chr6A	4565085	4566891	+	4565988	1.0	1.0
gene:TraesCS6A03G0016200	Chr6A	4103715	4106727	-	4105221	Chr6A	4580951	4583963	-	4582457	1.0	1.0
gene:TraesCS6A03G0016400	Chr6A	4129159	4137343	-	4133251	Chr6A	4606471	4614655	-	4610563	1.0	1.0
gene:TraesCS6A03G0016600	Chr6A	4307131	4307625	+	4307378	Chr6A	4801927	4802421	+	4802174	1.0	1.0
gene:TraesCS6A03G0017000	Chr6A	4373883	4374647	-	4374265	Chr6A	4868085	4868849	-	4868467	1.0	1.0
gene:TraesCS6A03G0017500	Chr6A	4465472	4467836	+	4466654	Chr6A	4958437	4960801	+	4959619	1.0	1.0
gene:TraesCS6A03G0017600	Chr6A	4467915	4470370	+	4469142	Chr6A	4960880	4963335	+	4962107	1.0	1.0
gene:TraesCS6A03G0017800	Chr6A	4482773	4484432	+	4483602	Chr6A	4975738	4977397	+	4976567	1.0	1.0
gene:TraesCS6A03G0017900	Chr6A	4540850	4543144	-	4541997	Chr6A	5033863	5036157	-	5035010	1.0	1.0
gene:TraesCS6A03G0018100	Chr6A	4566908	4568998	-	4567953	Chr6A	5059308	5061398	-	5060353	1.0	1.0
gene:TraesCS6A03G0018400	Chr6A	4646078	4648289	-	4647183	Chr6A	5137573	5139784	-	5138678	1.0	1.0
gene:TraesCS6A03G0018600	Chr6A	4650144	4650962	-	4650553	Chr6A	5141639	5142457	-	5142048	1.0	1.0
gene:TraesCS6A03G0018800	Chr6A	4707838	4709462	+	4708650	Chr6A	5198737	5200361	+	5199549	1.0	1.0
gene:TraesCS6A03G0019000	Chr6A	4946827	4976993	+	4961910	Chr6A	5434594	5464344	+	5449469	1.0	1.0
gene:TraesCS6A03G0019100	Chr6A	4971569	4973159	+	4972364	Chr6A	5458920	5460510	+	5459715	1.0	1.0
gene:TraesCS6A03G0019500	Chr6A	4996845	4997894	+	4997369	Chr6A	5483378	5484427	+	5483902	1.0	1.0
gene:TraesCS6A03G0019400	Chr6A	4996828	5004864	+	5000846	Chr6A	5483361	5490947	+	5487154	1.0	0.999
gene:TraesCS6A03G0020100	Chr6A	5768534	5769171	-	5768852	Chr6A	6250529	6251166	-	6250847	1.0	1.0
gene:TraesCS6A03G0020200	Chr6A	5797775	5802045	+	5799910	Chr6A	6279175	6283445	+	6281310	1.0	1.0
gene:TraesCS6A03G0020500	Chr6A	5805544	5807529	+	5806536	Chr6A	6286944	6288929	+	6287936	1.0	1.0
gene:TraesCS6A03G0020600	Chr6A	5819794	5824850	-	5822322	Chr6A	6300927	6305983	-	6303455	1.0	1.0
gene:TraesCS6A03G0021000	Chr6A	5905718	5911911	-	5908814	Chr6A	6385398	6391591	-	6388494	1.0	1.0
gene:TraesCS6A03G0021200	Chr6A	6012694	6014898	-	6013796	Chr6A	6493458	6495662	-	6494560	1.0	1.0
gene:TraesCS6A03G0021400	Chr6A	6070556	6076563	-	6073559	Chr6A	6549206	6555213	-	6552209	1.0	1.0
gene:TraesCS6A03G0022100	Chr6A	6339952	6341107	+	6340529	Chr6A	6817285	6818440	+	6817862	1.0	1.0
gene:TraesCS6A03G0022200	Chr6A	6352582	6353978	-	6353280	Chr6A	6829904	6831300	-	6830602	1.0	1.0
gene:TraesCS6A03G0022300	Chr6A	6371425	6373326	+	6372375	Chr6A	6848747	6850648	+	6849697	1.0	0.996
gene:TraesCS6A03G0022500	Chr6A	6375337	6378626	+	6376981	Chr6A	6852659	6855948	+	6854303	1.0	1.0
gene:TraesCS6A03G0022600	Chr6A	6411841	6413804	+	6412822	Chr6A	6889165	6891128	+	6890146	1.0	1.0
gene:TraesCS6A03G0022900	Chr6A	6438448	6439725	-	6439086	Chr6A	6915774	6917051	-	6916412	1.0	1.0
gene:TraesCS6A03G0023100	Chr6A	6509916	6510644	+	6510280	Chr6A	6987242	6987970	+	6987606	1.0	1.0
gene:TraesCS6A03G0023200	Chr6A	6524784	6526124	-	6525454	Chr6A	7002112	7003452	-	7002782	1.0	1.0
gene:TraesCS6A03G0023700	Chr6A	6596976	6599759	-	6598367	Chr6A	7074308	7077092	-	7075700	1.0	1.0
gene:TraesCS6A03G0023800	Chr6A	6622241	6625659	-	6623950	Chr6A	7099577	7102995	-	7101286	1.0	1.0
gene:TraesCS6A03G0023900	Chr6A	6626599	6627983	-	6627291	Chr6A	7103935	7105319	-	7104627	1.0	1.0
gene:TraesCS6A03G0024000	Chr6A	6629538	6630206	-	6629872	Chr6A	7106874	7107542	-	7107208	1.0	1.0
gene:TraesCS6A03G0024300	Chr6A	6660567	6667306	+	6663936	Chr6A	7137705	7144444	+	7141074	1.0	1.0
gene:TraesCS6A03G0024600	Chr6A	6774114	6781537	-	6777825	Chr6A	7251260	7258683	-	7254971	1.0	1.0
gene:TraesCS6A03G0024900	Chr6A	6804836	6805735	-	6805285	Chr6A	7281982	7282881	-	7282431	1.0	1.0
gene:TraesCS6A03G0025400	Chr6A	6851548	6858477	-	6855012	Chr6A	7328691	7335620	-	7332155	1.0	1.0
gene:TraesCS6A03G0025600	Chr6A	6902719	6905185	+	6903952	Chr6A	7379441	7381907	+	7380674	1.0	1.0
gene:TraesCS6A03G0025800	Chr6A	6905399	6906874	-	6906136	Chr6A	7382121	7383596	-	7382858	1.0	1.0
gene:TraesCS6A03G0026000	Chr6A	6969512	6974428	+	6971970	Chr6A	7446238	7451153	+	7448695	0.999	0.998
gene:TraesCS6A03G0026700	Chr6A	7070593	7072906	+	7071749	Chr6A	7547322	7549635	+	7548478	1.0	1.0
gene:TraesCS6A03G0027100	Chr6A	7152663	7153604	-	7153133	Chr6A	7629460	7630401	-	7629930	1.0	1.0
gene:TraesCS6A03G0027200	Chr6A	7157642	7159485	+	7158563	Chr6A	7634439	7636283	+	7635361	1.0	0.999
gene:TraesCS6A03G0027300	Chr6A	7168596	7170287	-	7169441	Chr6A	7645392	7647083	-	7646237	1.0	1.0
gene:TraesCS6A03G0027400	Chr6A	7196854	7200678	+	7198766	Chr6A	7673652	7677476	+	7675564	1.0	1.0
gene:TraesCS6A03G0027500	Chr6A	7212383	7214424	+	7213403	Chr6A	7689179	7691220	+	7690199	1.0	1.0
gene:TraesCS6A03G0027600	Chr6A	7214456	7215426	+	7214941	Chr6A	7691252	7692222	+	7691737	1.0	1.0
gene:TraesCS6A03G0028000	Chr6A	7235005	7238338	+	7236671	Chr6A	7711798	7715131	+	7713464	1.0	1.0
gene:TraesCS6A03G0028200	Chr6A	7482648	7485990	+	7484319	Chr6A	7958430	7961772	+	7960101	1.0	1.0
gene:TraesCS6A03G0029200	Chr6A	7851077	7857869	+	7854473	Chr6A	8326875	8333741	+	8330308	1.0	1.0
gene:TraesCS6A03G0029300	Chr6A	7884487	7896338	-	7890412	Chr6A	8360360	8372210	-	8366285	1.0	1.0
gene:TraesCS6A03G0029600	Chr6A	7984516	7986708	+	7985612	Chr6A	8460388	8462580	+	8461484	1.0	1.0
gene:TraesCS6A03G0029800	Chr6A	7997910	8003663	+	8000786	Chr6A	8473782	8479537	+	8476659	1.0	1.0
gene:TraesCS6A03G0029900	Chr6A	8006338	8010273	+	8008305	Chr6A	8482212	8486147	+	8484179	1.0	1.0
gene:TraesCS6A03G0030000	Chr6A	8012421	8019811	+	8016116	Chr6A	8488295	8495689	+	8491992	1.0	1.0
gene:TraesCS6A03G0030100	Chr6A	8024378	8025300	+	8024839	Chr6A	8500256	8501178	+	8500717	1.0	1.0
gene:TraesCS6A03G0030200	Chr6A	8026626	8027021	-	8026823	Chr6A	8502504	8502899	-	8502701	1.0	1.0
gene:TraesCS6A03G0030500	Chr6A	8088519	8089226	-	8088872	Chr6A	8564424	8565131	-	8564777	1.0	1.0
gene:TraesCS6A03G0030700	Chr6A	8173780	8176435	-	8175107	Chr6A	8649694	8652349	-	8651021	1.0	1.0
gene:TraesCS6A03G0030800	Chr6A	8178068	8179258	+	8178663	Chr6A	8653982	8655172	+	8654577	1.0	1.0
gene:TraesCS6A03G0031100	Chr6A	8254315	8259017	-	8256666	Chr6A	8730258	8734960	-	8732609	1.0	1.0
gene:TraesCS6A03G0031400	Chr6A	8311404	8311667	+	8311535	Chr6A	8787347	8787610	+	8787478	1.0	1.0
gene:TraesCS6A03G0031500	Chr6A	8359684	8360445	+	8360064	Chr6A	8835642	8836403	+	8836022	1.0	1.0
gene:TraesCS6A03G0031600	Chr6A	8360643	8361830	+	8361236	Chr6A	8836601	8837788	+	8837194	1.0	1.0
gene:TraesCS6A03G0031700	Chr6A	8371392	8372387	+	8371889	Chr6A	8847350	8848345	+	8847847	1.0	1.0
gene:TraesCS6A03G0032000	Chr6A	8426090	8431181	+	8428635	Chr6A	8902061	8907152	+	8904606	1.0	1.0
gene:TraesCS6A03G0032100	Chr6A	8453662	8456939	-	8455300	Chr6A	8929636	8932913	-	8931274	1.0	1.0
gene:TraesCS6A03G0032400	Chr6A	8464780	8465505	-	8465142	Chr6A	8940754	8941479	-	8941116	1.0	1.0
gene:TraesCS6A03G0032500	Chr6A	8465688	8466935	-	8466311	Chr6A	8941662	8942909	-	8942285	1.0	1.0
gene:TraesCS6A03G0032600	Chr6A	8480777	8483787	+	8482282	Chr6A	8956751	8959761	+	8958256	1.0	1.0
gene:TraesCS6A03G0033800	Chr6A	8672781	8673413	-	8673097	Chr6A	9148777	9149409	-	9149093	1.0	1.0
gene:TraesCS6A03G0034000	Chr6A	8675368	8676936	-	8676152	Chr6A	9151364	9152932	-	9152148	1.0	1.0
gene:TraesCS6A03G0034100	Chr6A	8871064	8872769	-	8871916	Chr6A	9347082	9348787	-	9347934	1.0	1.0
gene:TraesCS6A03G0034200	Chr6A	8972166	8973845	+	8973005	Chr6A	9448184	9449863	+	9449023	1.0	1.0
gene:TraesCS6A03G0034300	Chr6A	8997549	8999123	+	8998336	Chr6A	9473569	9475143	+	9474356	1.0	1.0
gene:TraesCS6A03G0034500	Chr6A	9005874	9007685	-	9006779	Chr6A	9481894	9483705	-	9482799	1.0	1.0
gene:TraesCS6A03G0034700	Chr6A	9243241	9251040	+	9247140	Chr6A	9717984	9725783	+	9721883	1.0	1.0
gene:TraesCS6A03G0034800	Chr6A	9251429	9255197	+	9253313	Chr6A	9726172	9729940	+	9728056	1.0	1.0
gene:TraesCS6A03G0034900	Chr6A	9257732	9258127	+	9257929	Chr6A	9732475	9732870	+	9732672	1.0	1.0
gene:TraesCS6A03G0035000	Chr6A	9258228	9258707	+	9258467	Chr6A	9732971	9733450	+	9733210	1.0	1.0
gene:TraesCS6A03G0035100	Chr6A	9260463	9263599	+	9262031	Chr6A	9735206	9738342	+	9736774	1.0	1.0
gene:TraesCS6A03G0035200	Chr6A	9265010	9266230	+	9265620	Chr6A	9739753	9740973	+	9740363	1.0	1.0
gene:TraesCS6A03G0035400	Chr6A	9271095	9276490	+	9273792	Chr6A	9745838	9751420	+	9748629	1.0	1.0
gene:TraesCS6A03G0035500	Chr6A	9283912	9284858	-	9284385	Chr6A	9758694	9759640	-	9759167	1.0	1.0
gene:TraesCS6A03G0035900	Chr6A	9444032	9445186	+	9444609	Chr6A	9917594	9918748	+	9918171	1.0	1.0
gene:TraesCS6A03G0036100	Chr6A	9448531	9449670	+	9449100	Chr6A	9922093	9923232	+	9922662	1.0	1.0
gene:TraesCS6A03G0036500	Chr6A	9470666	9471235	-	9470950	Chr6A	9944228	9944797	-	9944512	1.0	1.0
gene:TraesCS6A03G0036600	Chr6A	9473682	9475429	-	9474555	Chr6A	9947244	9948991	-	9948117	1.0	1.0
gene:TraesCS6A03G0036700	Chr6A	9481564	9485669	-	9483616	Chr6A	9955125	9959230	-	9957177	1.0	1.0
gene:TraesCS6A03G0037100	Chr6A	9658772	9660162	+	9659467	Chr6A	10132332	10133722	+	10133027	1.0	1.0
gene:TraesCS6A03G0037200	Chr6A	9665556	9666056	-	9665806	Chr6A	10139116	10139616	-	10139366	1.0	1.0
gene:TraesCS6A03G0037400	Chr6A	9668873	9669166	+	9669019	Chr6A	10142433	10142726	+	10142579	1.0	1.0
gene:TraesCS6A03G0037500	Chr6A	9867419	9868633	+	9868026	Chr6A	10341317	10342531	+	10341924	1.0	1.0
gene:TraesCS6A03G0037600	Chr6A	9877826	9879013	+	9878419	Chr6A	10351724	10352911	+	10352317	1.0	1.0
gene:TraesCS6A03G0037700	Chr6A	9888984	9893419	-	9891201	Chr6A	10362882	10367317	-	10365099	1.0	1.0
gene:TraesCS6A03G0038200	Chr6A	9962522	9968219	-	9965370	Chr6A	10436454	10442151	-	10439302	1.0	1.0
gene:TraesCS6A03G0038400	Chr6A	9979995	9980516	+	9980255	Chr6A	10453928	10454449	+	10454188	1.0	1.0
gene:TraesCS6A03G0038500	Chr6A	9980644	9981150	+	9980897	Chr6A	10454577	10455083	+	10454830	1.0	1.0
gene:TraesCS6A03G0038700	Chr6A	9982202	9982945	-	9982573	Chr6A	10456135	10456878	-	10456506	1.0	1.0
gene:TraesCS6A03G0038800	Chr6A	10020588	10022382	-	10021485	Chr6A	10494527	10496321	-	10495424	1.0	1.0
gene:TraesCS6A03G0038900	Chr6A	10058301	10060057	-	10059179	Chr6A	10531978	10533734	-	10532856	1.0	1.0
gene:TraesCS6A03G0039300	Chr6A	10070593	10071054	-	10070823	Chr6A	10544270	10544731	-	10544500	1.0	1.0
gene:TraesCS6A03G0039500	Chr6A	10195542	10197545	-	10196543	Chr6A	10668630	10670633	-	10669631	1.0	1.0
gene:TraesCS6A03G0039900	Chr6A	10318880	10322522	-	10320701	Chr6A	10791166	10794808	-	10792987	1.0	1.0
gene:TraesCS6A03G0040000	Chr6A	10339644	10342926	-	10341285	Chr6A	10811931	10815213	-	10813572	1.0	1.0
gene:TraesCS6A03G0040300	Chr6A	10363470	10373065	-	10368267	Chr6A	10835762	10845357	-	10840559	1.0	1.0
gene:TraesCS6A03G0040500	Chr6A	10376015	10380589	+	10378302	Chr6A	10848307	10852881	+	10850594	1.0	1.0
gene:TraesCS6A03G0040600	Chr6A	10381223	10381792	+	10381507	Chr6A	10853515	10854084	+	10853799	1.0	1.0
gene:TraesCS6A03G0040700	Chr6A	10422946	10423200	+	10423073	Chr6A	10895239	10895493	+	10895366	1.0	1.0
gene:TraesCS6A03G0041000	Chr6A	10428638	10429207	+	10428922	Chr6A	10906942	10907511	+	10907226	1.0	0.998
gene:TraesCS6A03G0041300	Chr6A	10440680	10441222	+	10440951	Chr6A	10909971	10910513	+	10910242	1.0	1.0
gene:TraesCS6A03G0041500	Chr6A	10443656	10447229	+	10445442	Chr6A	10912947	10916518	+	10914732	1.0	0.998
gene:TraesCS6A03G0041800	Chr6A	10500342	10501771	+	10501056	Chr6A	10972678	10974107	+	10973392	1.0	1.0
gene:TraesCS6A03G0042300	Chr6A	10631402	10634755	+	10633078	Chr6A	11098269	11101622	+	11099945	1.0	1.0
gene:TraesCS6A03G0042400	Chr6A	10635627	10643113	+	10639370	Chr6A	11102494	11109980	+	11106237	1.0	1.0
gene:TraesCS6A03G0042600	Chr6A	10650636	10652928	+	10651782	Chr6A	11117503	11119795	+	11118649	1.0	1.0
gene:TraesCS6A03G0042700	Chr6A	10653443	10656426	+	10654934	Chr6A	11120310	11123293	+	11121801	1.0	1.0
gene:TraesCS6A03G0042800	Chr6A	10661528	10662935	+	10662231	Chr6A	11128422	11129829	+	11129125	1.0	1.0
gene:TraesCS6A03G0042900	Chr6A	10664808	10665941	+	10665374	Chr6A	11131702	11132835	+	11132268	1.0	1.0
gene:TraesCS6A03G0043100	Chr6A	10670192	10670905	+	10670548	Chr6A	11137086	11137799	+	11137442	1.0	1.0
gene:TraesCS6A03G0043200	Chr6A	10679442	10679948	+	10679695	Chr6A	11146338	11146844	+	11146591	1.0	1.0
gene:TraesCS6A03G0043300	Chr6A	10686487	10692926	-	10689706	Chr6A	11153383	11159822	-	11156602	1.0	1.0
gene:TraesCS6A03G0043400	Chr6A	10775341	10776267	-	10775804	Chr6A	11242240	11243166	-	11242703	1.0	1.0
gene:TraesCS6A03G0043500	Chr6A	10775806	10779357	+	10777581	Chr6A	11242705	11246256	+	11244480	1.0	1.0
gene:TraesCS6A03G0044100	Chr6A	10796602	10800559	+	10798580	Chr6A	11263468	11267425	+	11265446	1.0	1.0
gene:TraesCS6A03G0044400	Chr6A	10833081	10833551	+	10833316	Chr6A	11299949	11300419	+	11300184	1.0	1.0
gene:TraesCS6A03G0044800	Chr6A	10889920	10892068	-	10890994	Chr6A	11356790	11358938	-	11357864	1.0	1.0
gene:TraesCS6A03G0045400	Chr6A	11007553	11008906	-	11008229	Chr6A	11474427	11475780	-	11475103	1.0	1.0
gene:TraesCS6A03G0045600	Chr6A	11259162	11259797	+	11259479	Chr6A	11716322	11716957	+	11716639	1.0	1.0
gene:TraesCS6A03G0046100	Chr6A	11376539	11377272	+	11376905	Chr6A	11833711	11834444	+	11834077	1.0	1.0
gene:TraesCS6A03G0046500	Chr6A	11448235	11448726	-	11448480	Chr6A	11904146	11904637	-	11904391	1.0	1.0
gene:TraesCS6A03G0046900	Chr6A	11703980	11704663	+	11704321	Chr6A	12159185	12159868	+	12159526	1.0	1.0
