gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity	segment
gene:TraesCS6D03G0007600	Chr6D	1498848	1508542	-	1503695	Chr6D	1890896	1900590	-	1895743	1.0	1.0	collinear
gene:TraesCS6D03G0007800	Chr6D	1529313	1530649	-	1529981	Chr6D	1921361	1922697	-	1922029	1.0	1.0	collinear
gene:TraesCS6D03G0008200	Chr6D	1562254	1562682	-	1562468	Chr6D	1954313	1954741	-	1954527	1.0	1.0	collinear
gene:TraesCS6D03G0008300	Chr6D	1576200	1578916	+	1577558	Chr6D	1968260	1970976	+	1969618	1.0	1.0	collinear
gene:TraesCS6D03G0008600	Chr6D	1617253	1618208	+	1617730	Chr6D	2009317	2010272	+	2009794	1.0	1.0	collinear
gene:TraesCS6D03G0008700	Chr6D	1625389	1626300	+	1625844	Chr6D	2017453	2018364	+	2017908	1.0	1.0	collinear
gene:TraesCS6D03G0008900	Chr6D	1750151	1751236	+	1750693	Chr6D	2140892	2141977	+	2141434	1.0	1.0	collinear
gene:TraesCS6D03G0009000	Chr6D	1759389	1764048	-	1761718	Chr6D	2150130	2154789	-	2152459	1.0	1.0	collinear
gene:TraesCS6D03G0009100	Chr6D	1769252	1772936	+	1771094	Chr6D	2159992	2163676	+	2161834	1.0	1.0	collinear
gene:TraesCS6D03G0009200	Chr6D	1787907	1788841	-	1788374	Chr6D	2178647	2179581	-	2179114	1.0	1.0	collinear
gene:TraesCS6D03G0009700	Chr6D	1889545	1890474	-	1890009	Chr6D	2280289	2281218	-	2280753	1.0	1.0	collinear
gene:TraesCS6D03G0010300	Chr6D	1964939	1967513	+	1966226	Chr6D	2355686	2358260	+	2356973	1.0	1.0	collinear
gene:TraesCS6D03G0010400	Chr6D	1983644	1984738	-	1984191	Chr6D	2374390	2375484	-	2374937	1.0	1.0	collinear
gene:TraesCS6D03G0010500	Chr6D	2015616	2022835	+	2019225	Chr6D	2406358	2413578	+	2409968	1.0	1.0	collinear
gene:TraesCS6D03G0010600	Chr6D	2032784	2037081	-	2034932	Chr6D	2423527	2427824	-	2425675	1.0	1.0	collinear
gene:TraesCS6D03G0010700	Chr6D	2052300	2059460	+	2055880	Chr6D	2443043	2450203	+	2446623	1.0	1.0	collinear
gene:TraesCS6D03G0010800	Chr6D	2065479	2067149	+	2066314	Chr6D	2456222	2457892	+	2457057	1.0	1.0	collinear
gene:TraesCS6D03G0010900	Chr6D	2081888	2088204	+	2085046	Chr6D	2472621	2478937	+	2475779	1.0	1.0	collinear
gene:TraesCS6D03G0011000	Chr6D	2091320	2092937	-	2092128	Chr6D	2482053	2483670	-	2482861	1.0	1.0	collinear
gene:TraesCS6D03G0011100	Chr6D	2118955	2121958	+	2120456	Chr6D	2509700	2512703	+	2511201	1.0	1.0	collinear
gene:TraesCS6D03G0011300	Chr6D	2151178	2151584	+	2151381	Chr6D	2541924	2542330	+	2542127	1.0	1.0	collinear
gene:TraesCS6D03G0011500	Chr6D	2153707	2155826	+	2154766	Chr6D	2544453	2546572	+	2545512	1.0	1.0	collinear
gene:TraesCS6D03G0011700	Chr6D	2223820	2229371	+	2226595	Chr6D	2614570	2620121	+	2617345	1.0	1.0	collinear
gene:TraesCS6D03G0011800	Chr6D	2230085	2234438	-	2232261	Chr6D	2620835	2625188	-	2623011	1.0	1.0	collinear
gene:TraesCS6D03G0012000	Chr6D	2248880	2253420	+	2251150	Chr6D	2639630	2644170	+	2641900	1.0	1.0	collinear
gene:TraesCS6D03G0012100	Chr6D	2253761	2256109	+	2254935	Chr6D	2644511	2646859	+	2645685	1.0	1.0	collinear
gene:TraesCS6D03G0012200	Chr6D	2256122	2258291	+	2257206	Chr6D	2646872	2649041	+	2647956	1.0	1.0	collinear
gene:TraesCS6D03G0012400	Chr6D	2258250	2263550	-	2260900	Chr6D	2649000	2654302	-	2651651	1.0	1.0	collinear
gene:TraesCS6D03G0012600	Chr6D	2304145	2310167	-	2307156	Chr6D	2694893	2700915	-	2697904	1.0	1.0	collinear
gene:TraesCS6D03G0012700	Chr6D	2317605	2319881	-	2318743	Chr6D	2708353	2710629	-	2709491	1.0	1.0	collinear
gene:TraesCS6D03G0012800	Chr6D	2336946	2340619	-	2338782	Chr6D	2727695	2731368	-	2729531	1.0	1.0	collinear
gene:TraesCS6D03G0012900	Chr6D	2381888	2391593	+	2386740	Chr6D	2772631	2782336	+	2777483	1.0	0.998	collinear
gene:TraesCS6D03G0013100	Chr6D	2420566	2421251	+	2420908	Chr6D	2811297	2811982	+	2811639	1.0	1.0	collinear
gene:TraesCS6D03G0013400	Chr6D	2484061	2487246	-	2485653	Chr6D	2874803	2877988	-	2876395	1.0	1.0	collinear
gene:TraesCS6D03G0013500	Chr6D	2498481	2500053	+	2499267	Chr6D	2889223	2890795	+	2890009	1.0	1.0	collinear
gene:TraesCS6D03G0013600	Chr6D	2500109	2501299	+	2500704	Chr6D	2890851	2892041	+	2891446	1.0	1.0	collinear
gene:TraesCS6D03G0013800	Chr6D	2595039	2596583	+	2595811	Chr6D	2985791	2987335	+	2986563	1.0	1.0	collinear
gene:TraesCS6D03G0014100	Chr6D	2650839	2652374	-	2651606	Chr6D	3041591	3043126	-	3042358	1.0	1.0	collinear
gene:TraesCS6D03G0014800	Chr6D	2817020	2819252	+	2818136	Chr6D	3207008	3209240	+	3208124	1.0	1.0	collinear
gene:TraesCS6D03G0014900	Chr6D	2831086	2832280	+	2831683	Chr6D	3221074	3222268	+	3221671	1.0	1.0	collinear
gene:TraesCS6D03G0015000	Chr6D	2854348	2871319	-	2862833	Chr6D	3244019	3260698	-	3252358	1.0	1.0	collinear
gene:TraesCS6D03G0015300	Chr6D	2886437	2890407	+	2888422	Chr6D	3275370	3279340	+	3277355	1.0	1.0	collinear
gene:TraesCS6D03G0015400	Chr6D	2895434	2897880	+	2896657	Chr6D	3284367	3286813	+	3285590	1.0	1.0	collinear
gene:TraesCS6D03G0015700	Chr6D	2910492	2913432	+	2911962	Chr6D	3299425	3302365	+	3300895	1.0	1.0	collinear
gene:TraesCS6D03G0015800	Chr6D	2918728	2920608	+	2919668	Chr6D	3307661	3309541	+	3308601	1.0	1.0	collinear
gene:TraesCS6D03G0016000	Chr6D	2954763	2957526	-	2956144	Chr6D	3342535	3345298	-	3343916	1.0	1.0	collinear
gene:TraesCS6D03G0016200	Chr6D	2979470	2992784	-	2986127	Chr6D	3366682	3379917	-	3373299	1.0	1.0	collinear
gene:TraesCS6D03G0016500	Chr6D	3014273	3017041	-	3015657	Chr6D	3400746	3403514	-	3402130	1.0	1.0	collinear
gene:TraesCS6D03G0016600	Chr6D	3023887	3025392	-	3024639	Chr6D	3410360	3411865	-	3411112	1.0	1.0	collinear
gene:TraesCS6D03G0016800	Chr6D	3036582	3039393	-	3037987	Chr6D	3422842	3425653	-	3424247	1.0	1.0	collinear
gene:TraesCS6D03G0016900	Chr6D	3046129	3052058	-	3049093	Chr6D	3432389	3438318	-	3435353	1.0	1.0	collinear
gene:TraesCS6D03G0017000	Chr6D	3073668	3076208	-	3074938	Chr6D	3463300	3465840	-	3464570	1.0	1.0	collinear
gene:TraesCS6D03G0017200	Chr6D	3140837	3142923	-	3141880	Chr6D	3529509	3531595	-	3530552	1.0	1.0	collinear
gene:TraesCS6D03G0017300	Chr6D	3159367	3163246	+	3161306	Chr6D	3547704	3551275	+	3549489	1.0	1.0	collinear
gene:TraesCS6D03G0017400	Chr6D	3271951	3276380	+	3274165	Chr6D	3659170	3663599	+	3661384	1.0	1.0	collinear
gene:TraesCS6D03G0017700	Chr6D	3314006	3317537	+	3315771	Chr6D	3700846	3704377	+	3702611	1.0	1.0	collinear
gene:TraesCS6D03G0017800	Chr6D	3344049	3346451	-	3345250	Chr6D	3730889	3733291	-	3732090	1.0	1.0	collinear
gene:TraesCS6D03G0017900	Chr6D	3419789	3420698	-	3420243	Chr6D	3806929	3807838	-	3807383	1.0	1.0	collinear
gene:TraesCS6D03G0018200	Chr6D	3444220	3445174	-	3444697	Chr6D	3831360	3832314	-	3831837	1.0	1.0	collinear
gene:TraesCS6D03G0018300	Chr6D	3458684	3459645	-	3459164	Chr6D	3845824	3846785	-	3846304	1.0	1.0	collinear
gene:TraesCS6D03G0018400	Chr6D	3461732	3462531	-	3462131	Chr6D	3848872	3849671	-	3849271	1.0	1.0	collinear
gene:TraesCS6D03G0018500	Chr6D	3470392	3470754	-	3470573	Chr6D	3857323	3857685	-	3857504	1.0	1.0	collinear
gene:TraesCS6D03G0018600	Chr6D	3474826	3475449	-	3475137	Chr6D	3861567	3862181	-	3861874	0.985	0.983	collinear
gene:TraesCS6D03G0018800	Chr6D	3480053	3481945	-	3480999	Chr6D	3866785	3868677	-	3867731	1.0	1.0	collinear
gene:TraesCS6D03G0018900	Chr6D	3540987	3544172	-	3542579	Chr6D	3927947	3931132	-	3929539	1.0	1.0	collinear
gene:TraesCS6D03G0019100	Chr6D	3639176	3645079	+	3642127	Chr6D	4026136	4032039	+	4029087	1.0	1.0	collinear
gene:TraesCS6D03G0019200	Chr6D	3648853	3650436	+	3649644	Chr6D	4035813	4037396	+	4036604	1.0	1.0	collinear
gene:TraesCS6D03G0019300	Chr6D	3652408	3655251	-	3653829	Chr6D	4039084	4041927	-	4040505	1.0	1.0	collinear
gene:TraesCS6D03G0019400	Chr6D	3659436	3659831	-	3659633	Chr6D	4046112	4046507	-	4046309	1.0	1.0	collinear
gene:TraesCS6D03G0019800	Chr6D	3843522	3844579	+	3844050	Chr6D	4229640	4230697	+	4230168	1.0	1.0	collinear
gene:TraesCS6D03G0019900	Chr6D	3872196	3874213	-	3873204	Chr6D	4258314	4260331	-	4259322	1.0	1.0	collinear
gene:TraesCS6D03G0020000	Chr6D	3872727	3874256	-	3873491	Chr6D	4258845	4260374	-	4259609	1.0	1.0	collinear
gene:TraesCS6D03G0020200	Chr6D	3885246	3891694	-	3888470	Chr6D	4271358	4277806	-	4274582	1.0	1.0	collinear
gene:TraesCS6D03G0020300	Chr6D	3998677	4002797	-	4000737	Chr6D	4384795	4388915	-	4386855	1.0	1.0	collinear
gene:TraesCS6D03G0020600	Chr6D	4107775	4114930	-	4111352	Chr6D	4493493	4500648	-	4497070	1.0	1.0	collinear
gene:TraesCS6D03G0020700	Chr6D	4127823	4145771	-	4136797	Chr6D	4513541	4531489	-	4522515	1.0	1.0	collinear
gene:TraesCS6D03G0021300	Chr6D	4222364	4224863	+	4223613	Chr6D	4608082	4610581	+	4609331	1.0	1.0	collinear
gene:TraesCS6D03G0021400	Chr6D	4224996	4225853	-	4225424	Chr6D	4610714	4611571	-	4611142	1.0	1.0	collinear
gene:TraesCS6D03G0021500	Chr6D	4226577	4227179	-	4226878	Chr6D	4612295	4612897	-	4612596	1.0	1.0	collinear
gene:TraesCS6D03G0021700	Chr6D	4233621	4237386	+	4235503	Chr6D	4619339	4623104	+	4621221	1.0	1.0	collinear
gene:TraesCS6D03G0022400	Chr6D	4304708	4307661	-	4306184	Chr6D	4690424	4693377	-	4691900	1.0	1.0	collinear
gene:TraesCS6D03G0022800	Chr6D	4363458	4366232	+	4364845	Chr6D	4749178	4751952	+	4750565	1.0	1.0	collinear
gene:TraesCS6D03G0023600	Chr6D	4514970	4516166	+	4515568	Chr6D	4900829	4902025	+	4901427	1.0	1.0	collinear
gene:TraesCS6D03G0023800	Chr6D	4533591	4537917	+	4535754	Chr6D	4919452	4923776	+	4921614	1.0	1.0	collinear
gene:TraesCS6D03G0024100	Chr6D	4577257	4577658	-	4577457	Chr6D	4963115	4963516	-	4963315	1.0	1.0	collinear
gene:TraesCS6D03G0024200	Chr6D	4581564	4582360	-	4581962	Chr6D	4967040	4967836	-	4967438	1.0	1.0	collinear
gene:TraesCS6D03G0024300	Chr6D	4587414	4588758	-	4588086	Chr6D	4972890	4974234	-	4973562	1.0	1.0	collinear
gene:TraesCS6D03G0024700	Chr6D	4601769	4625926	-	4613847	Chr6D	4987245	5010976	-	4999110	1.0	1.0	collinear
gene:TraesCS6D03G0024800	Chr6D	4658322	4662324	-	4660323	Chr6D	5043363	5047365	-	5045364	1.0	1.0	collinear
gene:TraesCS6D03G0024900	Chr6D	4675833	4680495	+	4678164	Chr6D	5060877	5065539	+	5063208	1.0	1.0	collinear
gene:TraesCS6D03G0025100	Chr6D	4692810	4695180	+	4693995	Chr6D	5077854	5080224	+	5079039	1.0	1.0	collinear
gene:TraesCS6D03G0025200	Chr6D	4695259	4698006	+	4696632	Chr6D	5080303	5083050	+	5081676	1.0	1.0	collinear
gene:TraesCS6D03G0025300	Chr6D	4772555	4774774	-	4773664	Chr6D	5155947	5158166	-	5157056	1.0	1.0	collinear
gene:TraesCS6D03G0025400	Chr6D	4785676	4787829	-	4786752	Chr6D	5168326	5170479	-	5169402	1.0	1.0	collinear
gene:TraesCS6D03G0025500	Chr6D	4798829	4800862	-	4799845	Chr6D	5181103	5183137	-	5182120	1.0	1.0	collinear
gene:TraesCS6D03G0025600	Chr6D	4854634	4856985	-	4855809	Chr6D	5236779	5239130	-	5237954	1.0	1.0	collinear
gene:TraesCS6D03G0025700	Chr6D	4907721	4910033	-	4908877	Chr6D	5288932	5291244	-	5290088	1.0	1.0	collinear
gene:TraesCS6D03G0025800	Chr6D	4912501	4913607	-	4913054	Chr6D	5293712	5294818	-	5294265	1.0	1.0	collinear
gene:TraesCS6D03G0025900	Chr6D	4972627	4974279	+	4973453	Chr6D	5353839	5355491	+	5354665	1.0	1.0	collinear
gene:TraesCS6D03G0026200	Chr6D	5069423	5071727	+	5070575	Chr6D	5450634	5452938	+	5451786	1.0	1.0	collinear
gene:TraesCS6D03G0026700	Chr6D	5190029	5198108	+	5194068	Chr6D	5571238	5579317	+	5575277	1.0	1.0	collinear
gene:TraesCS6D03G0026800	Chr6D	5209297	5215286	+	5212291	Chr6D	5590507	5596496	+	5593501	1.0	1.0	collinear
gene:TraesCS6D03G0026900	Chr6D	5221538	5225268	-	5223403	Chr6D	5602749	5606479	-	5604614	1.0	1.0	collinear
gene:TraesCS6D03G0027300	Chr6D	5279686	5283329	-	5281507	Chr6D	5660990	5664633	-	5662811	1.0	1.0	collinear
gene:TraesCS6D03G0027400	Chr6D	5306255	5313290	-	5309772	Chr6D	5687559	5694594	-	5691076	1.0	1.0	collinear
gene:TraesCS6D03G0027500	Chr6D	5323022	5327807	-	5325414	Chr6D	5704316	5709103	-	5706709	1.0	1.0	collinear
gene:TraesCS6D03G0027700	Chr6D	5402753	5403245	-	5402999	Chr6D	5784050	5784542	-	5784296	1.0	1.0	collinear
gene:TraesCS6D03G0028000	Chr6D	5570663	5571223	-	5570943	Chr6D	5952094	5952654	-	5952374	1.0	1.0	collinear
gene:TraesCS6D03G0028100	Chr6D	5601880	5605627	-	5603753	Chr6D	5983359	5987106	-	5985232	1.0	1.0	collinear
gene:TraesCS6D03G0028200	Chr6D	5617521	5619868	+	5618694	Chr6D	5999000	6001347	+	6000173	1.0	1.0	collinear
gene:TraesCS6D03G0028500	Chr6D	5685067	5689369	+	5687218	Chr6D	6066546	6070848	+	6068697	1.0	1.0	collinear
gene:TraesCS6D03G0029100	Chr6D	6086042	6088594	+	6087318	Chr6D	6487384	6489936	+	6488660	1.0	1.0	collinear
gene:TraesCS6D03G0030400	Chr6D	6200992	6201714	+	6201353	Chr6D	6600829	6601551	+	6601190	1.0	1.0	collinear
gene:TraesCS6D03G0030500	Chr6D	6206948	6208261	-	6207604	Chr6D	6606785	6608098	-	6607441	1.0	1.0	collinear
gene:TraesCS6D03G0030700	Chr6D	6272369	6275147	-	6273758	Chr6D	6670827	6673605	-	6672216	1.0	1.0	collinear
gene:TraesCS6D03G0030800	Chr6D	6303288	6304904	-	6304096	Chr6D	6701471	6703087	-	6702279	1.0	1.0	collinear
gene:TraesCS6D03G0030900	Chr6D	6459971	6463125	-	6461548	Chr6D	6856890	6860044	-	6858467	1.0	1.0	collinear
gene:TraesCS6D03G0031000	Chr6D	6464480	6465910	-	6465195	Chr6D	6861399	6862829	-	6862114	1.0	1.0	collinear
gene:TraesCS6D03G0031100	Chr6D	6470854	6471522	-	6471188	Chr6D	6867773	6868441	-	6868107	1.0	1.0	collinear
gene:TraesCS6D03G0031400	Chr6D	6485089	6486929	-	6486009	Chr6D	6881834	6883674	-	6882754	1.0	1.0	collinear
gene:TraesCS6D03G0031500	Chr6D	6496387	6503516	+	6499951	Chr6D	6893133	6900263	+	6896698	1.0	1.0	collinear
gene:TraesCS6D03G0031700	Chr6D	6589647	6616790	-	6603218	Chr6D	6986395	7013578	-	6999986	1.0	1.0	collinear
gene:TraesCS6D03G0031800	Chr6D	6636752	6639774	-	6638263	Chr6D	7033548	7036570	-	7035059	1.0	1.0	collinear
gene:TraesCS6D03G0032200	Chr6D	6734677	6741096	-	6737886	Chr6D	7131474	7137893	-	7134683	1.0	1.0	collinear
gene:TraesCS6D03G0032300	Chr6D	6753350	6756178	+	6754764	Chr6D	7150155	7152983	+	7151569	1.0	1.0	collinear
gene:TraesCS6D03G0032600	Chr6D	6793666	6795658	-	6794662	Chr6D	7190497	7192489	-	7191493	1.0	1.0	collinear
gene:TraesCS6D03G0032700	Chr6D	6798235	6800283	+	6799259	Chr6D	7195066	7197114	+	7196090	1.0	1.0	collinear
gene:TraesCS6D03G0032800	Chr6D	6807160	6807816	+	6807488	Chr6D	7203992	7204648	+	7204320	1.0	1.0	collinear
gene:TraesCS6D03G0032900	Chr6D	6821478	6823180	-	6822329	Chr6D	7218310	7220012	-	7219161	1.0	1.0	collinear
gene:TraesCS6D03G0033000	Chr6D	6829975	6832192	+	6831083	Chr6D	7226808	7229025	+	7227916	1.0	1.0	collinear
gene:TraesCS6D03G0033100	Chr6D	6832421	6833380	+	6832900	Chr6D	7229254	7230213	+	7229733	1.0	1.0	collinear
gene:TraesCS6D03G0033300	Chr6D	6848662	6851562	+	6850112	Chr6D	7245495	7248395	+	7246945	1.0	1.0	collinear
gene:TraesCS6D03G0033900	Chr6D	6903009	6904736	+	6903872	Chr6D	7299842	7301569	+	7300705	1.0	1.0	collinear
gene:TraesCS6D03G0034000	Chr6D	6904794	6905903	+	6905348	Chr6D	7301627	7302736	+	7302181	1.0	1.0	collinear
gene:TraesCS6D03G0034100	Chr6D	6918880	6920742	+	6919811	Chr6D	7315731	7317593	+	7316662	1.0	1.0	collinear
gene:TraesCS6D03G0034400	Chr6D	6973454	6978847	+	6976150	Chr6D	7370309	7375702	+	7373005	1.0	1.0	collinear
gene:TraesCS6D03G0034900	Chr6D	7047712	7051091	-	7049401	Chr6D	7444565	7447944	-	7446254	1.0	1.0	collinear
gene:TraesCS6D03G0035900	Chr6D	7429511	7436591	-	7433051	Chr6D	7824588	7831670	-	7828129	1.0	1.0	collinear
gene:TraesCS6D03G0036000	Chr6D	7442961	7445690	-	7444325	Chr6D	7838040	7840769	-	7839404	1.0	1.0	collinear
gene:TraesCS6D03G0036100	Chr6D	7447661	7449233	+	7448447	Chr6D	7842740	7844312	+	7843526	1.0	1.0	collinear
gene:TraesCS6D03G0036200	Chr6D	7497639	7500666	+	7499152	Chr6D	7892718	7895745	+	7894231	1.0	1.0	collinear
gene:TraesCS6D03G0036400	Chr6D	7550576	7554072	+	7552324	Chr6D	7945659	7949155	+	7947407	1.0	1.0	collinear
gene:TraesCS6D03G0036500	Chr6D	7559925	7563861	+	7561893	Chr6D	7955008	7958944	+	7956976	1.0	1.0	collinear
gene:TraesCS6D03G0036600	Chr6D	7564538	7572523	+	7568530	Chr6D	7959621	7967607	+	7963614	1.0	1.0	collinear
gene:TraesCS6D03G0036700	Chr6D	7621173	7621862	-	7621517	Chr6D	8016252	8016941	-	8016596	1.0	1.0	collinear
gene:TraesCS6D03G0036800	Chr6D	7627527	7628229	+	7627878	Chr6D	8022605	8023307	+	8022956	1.0	1.0	collinear
gene:TraesCS6D03G0037100	Chr6D	7671887	7674281	-	7673084	Chr6D	8066974	8069368	-	8068171	1.0	1.0	collinear
gene:TraesCS6D03G0037600	Chr6D	7742090	7746780	-	7744435	Chr6D	8137192	8141882	-	8139537	1.0	0.99	collinear
gene:TraesCS6D03G0037700	Chr6D	7751821	7755329	-	7753575	Chr6D	8146931	8150439	-	8148685	1.0	1.0	collinear
gene:TraesCS6D03G0037900	Chr6D	8268331	8270251	-	8269291	Chr6D	8574911	8576831	-	8575871	1.0	1.0	collinear
gene:TraesCS6D03G0038100	Chr6D	8281870	8283483	-	8282676	Chr6D	8587914	8589527	-	8588720	1.0	1.0	collinear
gene:TraesCS6D03G0038200	Chr6D	8320907	8324083	+	8322495	Chr6D	8626951	8630127	+	8628539	1.0	1.0	collinear
gene:TraesCS6D03G0038300	Chr6D	8328332	8328880	-	8328606	Chr6D	8634376	8634924	-	8634650	1.0	1.0	collinear
gene:TraesCS6D03G0038400	Chr6D	8347092	8348346	-	8347719	Chr6D	8653137	8654391	-	8653764	1.0	1.0	collinear
gene:TraesCS6D03G0038600	Chr6D	8396595	8400812	-	8398703	Chr6D	8702643	8706860	-	8704751	1.0	1.0	collinear
gene:TraesCS6D03G0038700	Chr6D	8405069	8408416	-	8406742	Chr6D	8711117	8714464	-	8712790	1.0	1.0	collinear
gene:TraesCS6D03G0039000	Chr6D	8455686	8457468	-	8456577	Chr6D	8767835	8769617	-	8768726	1.0	1.0	collinear
gene:TraesCS6D03G0039100	Chr6D	8489302	8491148	+	8490225	Chr6D	8801454	8803300	+	8802377	1.0	1.0	collinear
gene:TraesCS6D03G0039400	Chr6D	8503495	8505395	-	8504445	Chr6D	8815647	8817547	-	8816597	1.0	1.0	collinear
gene:TraesCS6D03G0039500	Chr6D	8581849	8587859	+	8584854	Chr6D	8894002	8900012	+	8897007	1.0	1.0	collinear
gene:TraesCS6D03G0039600	Chr6D	8588705	8590266	+	8589485	Chr6D	8900858	8902419	+	8901638	1.0	1.0	collinear
gene:TraesCS6D03G0039700	Chr6D	8615956	8622201	+	8619078	Chr6D	8928109	8934354	+	8931231	1.0	1.0	collinear
gene:TraesCS6D03G0040000	Chr6D	8632418	8635389	+	8633903	Chr6D	8944571	8947542	+	8946056	1.0	1.0	collinear
gene:TraesCS6D03G0040300	Chr6D	8655799	8657007	+	8656403	Chr6D	8967950	8969158	+	8968554	1.0	1.0	collinear
gene:TraesCS6D03G0040500	Chr6D	8665460	8666763	+	8666111	Chr6D	8977611	8978914	+	8978262	1.0	0.999	collinear
gene:TraesCS6D03G0040600	Chr6D	8672084	8677445	+	8674764	Chr6D	8984235	8989596	+	8986915	1.0	1.0	collinear
gene:TraesCS6D03G0040700	Chr6D	8684385	8685013	-	8684699	Chr6D	8996500	8997128	-	8996814	1.0	1.0	collinear
gene:TraesCS6D03G0040900	Chr6D	8804269	8804847	+	8804558	Chr6D	9116218	9116796	+	9116507	1.0	1.0	collinear
gene:TraesCS6D03G0041100	Chr6D	8822240	8823827	+	8823033	Chr6D	9134218	9135805	+	9135011	1.0	1.0	collinear
gene:TraesCS6D03G0041300	Chr6D	8836296	8836586	-	8836441	Chr6D	9148274	9148564	-	9148419	1.0	1.0	collinear
gene:TraesCS6D03G0041400	Chr6D	8837762	8838919	+	8838340	Chr6D	9149740	9150897	+	9150318	1.0	1.0	collinear
gene:TraesCS6D03G0041600	Chr6D	8898230	8898769	+	8898499	Chr6D	9210228	9210767	+	9210497	1.0	1.0	collinear
gene:TraesCS6D03G0041800	Chr6D	8914824	8922953	-	8918888	Chr6D	9226801	9234924	-	9230862	1.0	1.0	collinear
gene:TraesCS6D03G0041900	Chr6D	8924161	8925580	-	8924870	Chr6D	9236132	9237551	-	9236841	1.0	1.0	collinear
gene:TraesCS6D03G0042000	Chr6D	8927582	8929925	-	8928753	Chr6D	9239553	9241896	-	9240724	1.0	1.0	collinear
gene:TraesCS6D03G0042100	Chr6D	8932322	8934555	-	8933438	Chr6D	9244294	9246527	-	9245410	1.0	1.0	collinear
gene:TraesCS6D03G0042200	Chr6D	9029104	9030560	-	9029832	Chr6D	9341066	9342522	-	9341794	1.0	1.0	collinear
gene:TraesCS6D03G0042500	Chr6D	9074119	9075595	+	9074857	Chr6D	9385907	9387383	+	9386645	1.0	1.0	collinear
gene:TraesCS6D03G0042600	Chr6D	9078536	9080945	-	9079740	Chr6D	9390324	9392733	-	9391528	1.0	1.0	collinear
gene:TraesCS6D03G0042700	Chr6D	9083599	9089631	-	9086615	Chr6D	9395387	9401419	-	9398403	1.0	1.0	collinear
